open,high,ema-26,ema-12,low,mean-grad-hist,close,volume,sma-25,long_jcrosk,short_kdj,sma-compare,ask,bid,is_short,predicted_action,reward
43.61,43.61,44.09666224440616,44.63564330206233,43.5,0,43.5,131.0,44.935959999999774,0,0,1,65.41728848582252,65.58271151417748,0,go_long,17.27844251
280.366,280.366,283.9737203497405,284.59731267622726,264.374,1,269.853,9456.0,287.58623999999986,0,0,1,4637.6623998807745,4818.337600119225,0,go_long,4.06868343
388.249,388.249,392.31983027046425,397.2703191279928,375.319,1,376.756,11501.0,400.4771999999999,0,0,0,5664.107758772819,5836.892241227181,0,go_long,6.11044213
251.843,254.545,256.33631347750975,265.3691311644552,237.077,1,237.843,2289158.0,264.5266800000002,0,0,1,1111855.7732792036,1177302.2267207967,0,go_long,3.32166836
319.531,320.106,325.5523588840338,329.46533442295737,316.178,1,318.835,480454.0,331.4969599999999,0,0,1,239965.08443432138,240488.91556567862,0,go_long,-1.01039813
293.009,293.009,294.0498209347889,296.30468645836925,280.923,1,284.138,3601822.0,297.3146400000001,0,0,1,1773230.2159345886,1828591.7840654117,0,go_long,4.23906721
412.291,412.291,416.3263188443438,419.5716719727119,403.181,1,406.148,599027.0,419.5667199999991,0,0,1,297265.42600731394,301761.57399268606,0,go_long,-0.47969026
127.0,127.221,134.11507777688567,134.46343578206714,116.001,1,121.43,36210.0,138.46835999999988,0,0,1,17699.071368192246,18510.928631807754,0,go_long,12.2955342
336.879,336.879,337.26355849909606,339.06349705553424,329.44,1,331.233,2641120.0,339.69440000000054,1,0,1,1309400.3714347293,1331719.6285652705,0,go_long,-0.7651009
304.928,304.928,306.3634633779864,307.3704977930625,303.583,1,304.281,294681.0,307.74796000000066,0,0,1,147184.0195417336,147496.98045826636,0,go_long,-2.03258842
240.031,240.218,241.5403810603196,242.94033877563456,237.462,1,238.697,2094908.0,243.39700000000067,0,0,1,1044535.215980682,1050372.784019318,0,go_long,0.11211196
0.3518,0.3634,0.3462905026262167,0.3416847807092421,0.3518,0,0.3596,899.0,0.3420879999999999,0,0,0,454.42845094180484,444.57154905819505,1,go_long,-0.713066
0.3856,0.4007,0.380810059315938,0.3741530687243463,0.3856,0,0.3988,4512.0,0.3740159999999999,0,0,0,2293.964303926568,2218.035696073432,1,go_long,-0.19413
8.198,8.2,8.365324240412669,8.552643644235136,8.09,0,8.094,19201.0,8.625200000000056,0,0,1,9539.215197643014,9661.784802356984,0,go_long,-0.68635174
0.1201,0.1438,0.1300553349727449,0.1433457552404175,0.116,0,0.14,86476.0,0.1469399999999986,0,0,1,46546.09765474818,39929.90234525182,1,go_long,-2.582342
0.1571,0.1657,0.1531407861939906,0.1473068870471542,0.1571,1,0.1645,519.0,0.1430399999999986,0,0,0,265.4710820895522,253.52891791044775,1,go_long,-0.487548
0.1578,0.1698,0.1477477729053652,0.1464850048646561,0.1201,1,0.1311,12702.0,0.1426799999999986,0,0,0,5764.043613707165,6937.956386292834,1,go_long,-0.180426
0.264,0.2693,0.2642712150749928,0.2627219178415716,0.264,0,0.2693,3351.0,0.2626600000000004,0,0,0,1692.1513219576223,1658.8486780423777,1,go_long,-2.763879
0.1498,0.155,0.1488069535871098,0.1460517923244166,0.1498,0,0.1542,2330.0,0.1453719999999987,0,0,0,1181.8618421052631,1148.1381578947369,1,go_long,-2.210694
0.2196,0.2225,0.2181774799524061,0.2164520522562385,0.2196,0,0.2225,2951.0,0.216251999999999,0,0,0,1485.1786926034833,1465.8213073965164,1,go_long,-0.350076
0.2295,0.2317,0.2274363357079259,0.2257783056870745,0.2295,0,0.2317,13823.0,0.2257679999999987,0,0,0,6944.468993928881,6878.531006071119,1,go_long,-0.463028
0.243,0.244,0.240853135163623,0.2385496324675113,0.243,0,0.244,2346.0,0.2380479999999989,0,0,0,1175.4086242299795,1170.5913757700205,1,go_long,-2.870448
0.3092,0.3367,0.291011545496594,0.2846889386242165,0.3092,0,0.3345,75488.0,0.281119999999999,0,0,0,39227.491067267365,36260.50893273264,1,go_long,0.121065
0.3321,0.3321,0.3271650297335364,0.3296801776162561,0.2529,1,0.2901,139090.0,0.3310199999999995,0,0,1,64850.544840887174,74239.45515911283,1,go_long,-3.143583
0.3945,0.4005,0.3894204589589826,0.3866135547909098,0.3945,0,0.3999,12068.0,0.3864640000000002,1,0,0,6075.016616314199,5992.983383685801,1,go_long,-2.810784
0.1889,0.1908,0.1870054098859509,0.1859396319307903,0.1889,0,0.1908,1672.0,0.1863319999999986,0,0,0,840.1833026073215,831.8166973926784,1,go_long,-1.56062
0.3208,0.3295,0.3199377549927857,0.3183532763532764,0.3208,0,0.3295,61.0,0.317992,0,0,0,30.908042441949874,30.09195755805013,1,go_long,1.833069
757.2,760.05,763.9723803484758,768.0175442284532,750.3,1,750.5,1076682.0,773.9600000000006,0,0,1,535948.6907209657,540733.3092790344,0,go_long,-0.52367736
556.8,556.8,557.8008014344043,559.2565667723208,554.5,1,555.35,166633.0,559.4500000000014,0,0,1,83207.8735332464,83425.12646675357,0,go_long,2.98273334
240.87,240.913,240.8630445862853,241.1824668155336,237.013,1,238.387,2077777.0,241.1153600000008,0,0,1,1033506.0848333983,1044270.9151666017,0,go_long,-0.67946179
218.931,237.139,219.7155797673553,218.62710430674767,218.788,0,229.858,13212423.0,218.0729200000009,1,0,0,6767057.851092607,6445365.148907393,0,go_long,-0.71713223
215.938,215.938,216.1210690815615,217.0024521881008,213.018,1,213.5,1407511.0,217.2797600000009,0,0,1,699760.1481471133,707750.8518528867,0,go_long,1.36917886
250.5,250.5,250.7451465376577,251.1982914746012,247.95,1,248.9,731059.0,251.28400000000104,0,0,1,364358.4002803364,366700.5997196636,0,go_long,-0.63753597
240.0,240.1,238.2937959610311,239.1583898040236,225.9,1,230.4,7441105.0,239.62400000000088,0,0,1,3644622.8571428573,3796482.142857143,0,go_long,2.02827437
323.5,323.95,321.9825768264809,321.6388413462657,250.3,1,298.15,40188912.0,322.49000000000103,0,0,0,19275032.756052442,20913879.243947558,0,go_long,0.82900309
319.55,319.6,320.04672951676105,320.3601114420014,317.7,1,318.3,200602.0,320.2860000000011,0,0,1,100104.43928823392,100497.56071176608,0,go_long,8.53531534
604.25,606.55,606.0451330957571,608.8571637321133,598.4,1,600.05,1635084.0,609.198000000001,0,0,1,814690.8197293034,820393.1802706968,0,go_long,-0.36529918
599.35,599.35,602.958998882247,608.1852214598515,566.2,1,585.3,21660878.0,609.0020000000011,0,0,1,10701989.527202126,10958888.472797872,0,go_long,-0.25327244
568.2,572.1,577.7475130097242,581.5809896519166,563.4,1,571.6,3301793.0,583.0300000000011,0,0,1,1655821.090366731,1645971.9096332688,0,go_long,0.59256169
615.25,616.4,618.395037630619,621.1484929324325,608.95,1,614.25,1396256.0,621.4340000000012,0,0,0,697560.1854412362,698695.8145587638,0,go_long,-2.37559061
500.55,501.85,503.5429556495607,510.9048715863736,467.55,1,478.3,6525013.0,514.5920000000012,0,0,1,3188347.2625019155,3336665.7374980845,0,go_long,0.98714929
537.55,538.4,542.3718979171912,547.4670263163039,531.65,1,533.55,237933.0,548.3780000000013,0,0,1,118522.22215479414,119410.77784520587,0,go_long,-0.39292623
515.25,515.25,518.8026891047979,521.1796708275567,500.8,1,508.25,1871190.0,522.1160000000013,0,0,1,929196.206643869,941993.793356131,0,go_long,0.43569503
537.6,539.15,543.4626548840822,545.2800142987734,535.25,1,538.0,1058898.0,545.1240000000013,0,0,1,529645.8943845296,529252.1056154706,0,go_long,0.23946898
18.239,18.298,18.63048575068072,18.65197025849128,17.931,1,18.27,9213.0,18.74735999999988,0,0,1,4610.411405406886,4602.588594593114,0,go_long,1.51419013
16.657,16.834,17.08238032854468,17.20452077927078,16.61,1,16.834,18844.0,17.234239999999943,0,0,1,9471.795288286407,9372.204711713593,0,go_long,0.9303635
16.505,16.505,16.57242073783995,16.853906261133698,13.666,1,14.61,11204.0,17.009279999999997,0,0,1,5260.820825968183,5943.179174031818,0,go_long,1.50237864
12.895,12.895,14.194309573088573,14.38979663585529,12.895,1,12.895,1.0,14.466999999999974,0,0,0,0.5,0.5,0,go_long,2.54850445
0.1034,0.1038,0.1043206352166611,0.1043700481494644,0.1024,1,0.1031,3928658.0,0.1050479999999999,0,0,1,1961475.253268765,1967182.746731235,0,go_long,1.3582994
0.1195,0.1195,0.1203048090735839,0.1214359557153422,0.1147,1,0.1178,24508321.0,0.1220679999999999,0,0,1,12166372.582385166,12341948.417614833,0,go_long,0.28381596
0.1237,0.1237,0.1246781631892131,0.1252822325945278,0.1224,1,0.1236,619953.0,0.1254239999999999,0,0,1,309851.15568135865,310101.84431864135,0,go_long,2.06224879
0.1664,0.167,0.1641906374993275,0.1658432810405544,0.1355,1,0.1449,22547863.0,0.167224,0,0,1,10495295.048827497,12052567.9511725,0,go_long,1.89573384
0.1757,0.2,0.1798885496003609,0.1775118430709135,0.1755,0,0.1991,14327994.0,0.1770440000000001,0,0,0,7611268.957844183,6716725.042155816,0,go_long,24.4646634
0.469,0.4698,0.4721408428434644,0.4843612363853004,0.2997,1,0.3903,42851489.0,0.4906040000000002,0,0,1,19463442.51914349,23388046.48085651,0,go_long,-1.630624
0.0909,0.091,0.0918688815083254,0.0934087981067263,0.0906,0,0.0908,285189.0,0.0941119999999997,1,0,0,142516.0220143093,142672.9779856907,0,go_long,1.17100943
0.3338,0.3338,0.3348179990559287,0.3368737017337633,0.3297,1,0.3306,519870.0,0.3370200000000002,0,0,1,258683.0553883203,261186.9446116797,0,go_long,2.25136702
0.3136,0.3142,0.3213764675966247,0.3356986803545875,0.2513,1,0.273,6676737.0,0.3394560000000012,0,0,1,3107311.968973747,3569425.0310262525,0,go_long,-0.16351687
0.273,0.273,0.2768401616611448,0.2801322440672871,0.2674,1,0.2709,349226.0,0.2824680000000011,0,0,1,173938.8185328185,175287.18146718145,0,go_long,1.93003307
0.3335,0.3335,0.3324544923238316,0.3390569847536582,0.2792,1,0.2823,9528513.0,0.3432159999999999,0,0,1,4368137.739363429,5160375.26063657,0,go_long,-0.58015443
0.2728,0.2729,0.2766985846344964,0.2790640349081439,0.2641,1,0.2674,10822081.0,0.2795640000000001,0,0,1,5356950.128470938,5465130.871529063,0,go_long,-1.18016239
0.2409,0.2414,0.2433482885630785,0.2449028875350821,0.2377,1,0.2384,1133759.0,0.244532,0,0,1,563922.6905904444,569836.3094095556,0,go_long,0.68481576
0.2805,0.2816,0.2811912895693154,0.284535922132334,0.2527,1,0.2661,13112513.0,0.2854800000000004,0,0,1,6383534.045554336,6728978.954445665,0,go_long,-0.40936165
0.4167,0.4168,0.4247688772569206,0.4267970507691936,0.3714,1,0.4004,3557476.0,0.4278240000000014,0,0,1,1743254.6694407049,1814221.3305592951,0,go_long,0.72896001
0.1143,0.1147,0.1166677335679397,0.1175737168088045,0.1136,1,0.1136,150997.0,0.1176719999999997,0,0,1,75266.6046511628,75730.3953488372,0,go_long,-1.9558326
0.1315,0.1315,0.1315877735294283,0.1323455291298375,0.129,1,0.1294,1750380.0,0.1324079999999996,1,0,1,868145.542353392,882234.4576466079,0,go_long,-1.17361293
0.1577,0.158,0.1627291884405821,0.1641190375734803,0.1536,1,0.1577,88718.0,0.1645519999999998,0,0,1,44359.0,44359.0,0,go_long,-1.7368399
0.756,0.756,0.7696885269736086,0.7755208407737234,0.737,1,0.747,55271.0,0.7753999999999985,0,0,1,27470.017964071852,27800.982035928144,0,go_long,-0.9440739
0.68,0.681,0.6932214695966468,0.6993568277437232,0.671,1,0.676,41429.0,0.6994800000000008,0,0,1,20653.39528023599,20775.60471976401,0,go_long,-1.6178568
0.56,0.56,0.5681179966704362,0.5701070698175584,0.557,1,0.557,1090.0,0.5717999999999995,0,0,1,543.5362578334826,546.4637421665176,0,go_long,3.31283535
0.326,0.326,0.350462442537252,0.3666208183257106,0.275,1,0.287,965451.0,0.3666400000000008,1,0,1,452013.76345840126,513437.23654159874,0,go_long,1.28870618
0.2,0.203,0.2059924657334491,0.2089549525023822,0.193,1,0.2,4412.0,0.2103200000000008,0,0,1,2206.0,2206.0,0,go_long,2.80913052
0.267,0.267,0.2686196274566104,0.2715488029759211,0.263,1,0.264,54870.0,0.2712000000000009,0,0,1,27280.0,27590.0,0,go_long,2.5991017
0.3468,0.3487,0.3545249495453581,0.3588851612219373,0.3358,1,0.3393,404357.0,0.3617559999999995,0,0,1,199968.41582859642,204388.58417140364,0,go_long,-2.70593577
0.2437,0.2437,0.2483667632342104,0.2507545236060647,0.2259,1,0.234,26891.0,0.2521159999999997,0,0,1,13172.480636382668,13718.519363617332,0,go_long,0.18765012
0.2451,0.2451,0.2493173169420484,0.2505098148668813,0.2388,1,0.2416,97244.0,0.2507879999999993,0,0,1,48272.34518183686,48971.654818163144,0,go_long,0.57878597
0.168,0.168,0.1726826844548013,0.1768808653864254,0.1536,1,0.1591,200264.0,0.1778759999999994,0,0,1,97407.5279730969,102856.47202690308,0,go_long,0.67442142
0.1733,0.1733,0.1776529234362451,0.1789600705558282,0.1731,1,0.1731,5158.0,0.1797079999999999,0,0,1,2577.510969976905,2580.4890300230945,0,go_long,-1.25778965
0.1495,0.1495,0.1515359710533741,0.1504203908824013,0.1484,1,0.1484,1616.0,0.1498520000000003,1,0,0,805.0164484726419,810.9835515273581,0,go_long,4.477608
0.2214,0.2518,0.2171184809982513,0.2126035742444378,0.2209,0,0.2496,8974455.0,0.2103560000000004,0,0,0,4755889.528662421,4218565.47133758,0,go_long,0.2883373
0.1595,0.1595,0.1607540415403624,0.1616873894943335,0.1559,1,0.1563,195545.0,0.1619639999999999,0,0,1,96781.77169094364,98763.22830905637,0,go_long,3.09664485
0.2139,0.214,0.2130782141493624,0.2119903905995893,0.208,1,0.209,1753652.0,0.2121640000000001,0,0,0,866666.5121778197,886985.4878221801,0,go_long,-2.3216952
0.2565,0.2583,0.2585619089084551,0.2596776347181839,0.2552,0,0.2582,206415.0,0.2597760000000006,0,0,0,103548.38352438314,102866.61647561689,0,go_long,0.50366219
0.657,0.6925,0.6296311951613074,0.6059044711866723,0.657,0,0.6813,47897.0,0.6006560000000003,0,0,0,24383.341627437792,23513.658372562208,1,go_long,2.804137
0.2753,0.2816,0.2877833149705184,0.2869261085738839,0.2725,1,0.2805,842993.0,0.2911080000000007,0,0,1,425439.9721122706,417553.02788772935,0,go_long,-1.05200161
12.449,12.449,12.423489654111238,12.390232721325312,12.449,0,12.449,4.0,12.373080000000002,0,0,0,2.0,2.0,0,go_long,1.8979541
4.187,4.187,4.21369198753614,4.226921030814471,4.085,1,4.085,667.0,4.226640000000171,0,0,1,329.3876934235977,337.6123065764023,0,go_long,1.99105847
5.0,5.0,5.071959740517547,5.11376754934701,4.969,1,4.984,2549.0,5.099440000000193,1,0,1,1272.457532051282,1276.542467948718,0,go_long,-1.09856955
4.6,4.601,4.7109703797803775,4.805548489184698,4.33,1,4.411,10368.0,4.8518000000002095,0,0,1,5075.26889357452,5292.73110642548,0,go_long,-2.606288
3.332,3.332,3.3635784595231466,3.3875947367134738,3.299,1,3.299,479.0,3.390680000000235,0,0,1,238.30809832604433,240.69190167395567,0,go_long,0.74967407
3.9,3.9,3.9273343855581775,3.9776064298156864,3.418,1,3.581,29363.0,3.997520000000226,0,0,1,14055.460900949072,15307.53909905093,0,go_long,-2.58479058
2.63,2.63,2.690047247544588,2.7552716949660603,2.6,1,2.611,7081.0,2.7478400000002274,0,0,1,3527.664758633849,3553.3352413661514,0,go_long,-0.79259874
4.015,4.015,4.064505660114457,4.075452966974785,4.008,1,4.008,44.0,4.067640000000171,0,0,0,21.98080518509286,22.01919481490714,0,go_long,0.18200832
2.381,2.386,2.421471972015578,2.437207153440622,2.381,1,2.383,340.0,2.4349600000002303,0,0,1,170.07136859781698,169.92863140218304,0,go_long,-1.30885911
2.114,2.114,2.1412500198350406,2.151838207822305,2.114,1,2.114,140.0,2.1598800000002,0,0,1,70.0,70.0,0,go_long,-1.71289554
1.847,1.848,1.8755612657676728,1.895383530766084,1.744,1,1.794,11726.0,1.8981200000002003,0,0,1,5777.655589123867,5948.344410876132,0,go_long,3.16877637
2.446,2.447,2.49037216853819,2.525362690422176,2.374,1,2.381,4941.0,2.546560000000198,0,0,1,2437.232442510876,2503.767557489124,0,go_long,1.81649044
13.183,13.184,13.143651852545451,13.12680056980057,13.133,0,13.182,14.0,13.122080000000004,0,0,0,6.99973449649156,7.000265503508439,0,go_long,3.41498
17.72,17.808,17.881752590871216,17.9538742629698,17.645,1,17.731,13.0,17.987560000000023,0,0,1,6.502016868353502,6.497983131646498,0,go_long,1.52396853
7.632,7.642,8.806384282956138,9.847735002706424,6.37,1,6.375,42032.0,10.19335999999997,0,0,1,19130.006425358748,22901.993574641252,0,go_long,10.27419714
2.072,2.072,2.111716492180877,2.124080284384894,2.072,1,2.072,50.0,2.126040000000208,0,0,1,25.0,25.0,0,go_long,0.07806564
3.726,3.726,3.7601221502551394,3.788643626301539,3.684,1,3.688,20764.0,3.791560000000168,0,0,1,10328.787698947937,10435.212301052065,0,go_long,0.72200505
3.474,3.474,3.5252020445735384,3.5517404919395466,3.4130000000000003,1,3.451,22175.0,3.545760000000165,0,0,1,11050.675090252707,11124.324909747293,0,go_long,0.52729762
3.416,3.416,4.419538461538459,4.514148148148143,3.416,1,3.416,1003.0,4.554560000000159,0,0,1,501.5,501.5,0,go_long,0.01339962
10.226,10.877,10.820260357223088,10.897794613357451,9.194,1,10.199,93016.0,10.85760000000002,0,0,1,46446.52063647491,46569.47936352509,0,go_long,-2.5466672
4.336,4.336,4.390324825630241,4.462202238361177,4.175,1,4.21,3371.0,4.485480000000012,0,0,1,1660.6494266323427,1710.3505733676577,0,go_long,0.476702
4.51,4.514,4.524746688335429,4.545329649649651,4.432,1,4.45,4773.0,4.5554800000000215,0,0,1,2370.518973214286,2402.481026785714,0,go_long,2.8207457
5.946,5.946,6.041884478457599,6.113870943513935,5.9030000000000005,1,5.906,924.0,6.128760000000037,0,0,1,460.4407694903813,463.55923050961854,0,go_long,1.6351275
7.076,7.081,7.285547965489999,7.365220346887849,6.984,1,7.025,22479.0,7.399040000000024,0,0,1,11198.849372384939,11280.150627615061,0,go_long,-2.3917908
5.129,5.129,5.181138280000032,5.194607515132788,5.005,1,5.095,14211.0,5.204639999999995,0,0,1,7081.870598591549,7129.129401408451,0,go_long,2.3160936
6.525,6.59,6.652465345033466,6.731727585366834,6.365,1,6.374,20685.0,6.744519999999999,1,0,1,10221.427242421893,10463.572757578106,0,go_long,5.4133105
6.438,11.498,6.277370237413763,6.237897556401436,6.234,0,6.595,119852.0,6.204200000000015,0,0,0,60647.889204327475,59204.110795672525,0,go_long,-1.3470158
5.571,5.571,5.638453363330644,5.653100816709932,5.571,1,5.571,15.0,5.665000000000048,0,0,0,7.5,7.5,0,go_long,1.8315216
6.728,6.728,6.902212302941307,6.910707716842909,6.566,1,6.704,5126.0,6.9016800000000265,0,0,0,2558.4204883859443,2567.5795116140557,0,go_long,-1.0466974
5.958,5.978,6.12303344760796,6.147808577948114,5.95,1,5.95,5750.0,6.169520000000031,0,0,1,2873.0685253611014,2876.9314746388977,0,go_long,1.6200105
7.038,7.043,7.096323787628121,7.134625664703415,7.038,1,7.043,106.0,7.129160000000021,1,0,1,53.01881968610184,52.981180313898165,0,go_long,-2.07735516
5.662,5.662,5.712469334001683,5.729939194050936,5.444,1,5.494,59987.0,5.741920000000058,0,0,1,29541.823054858374,30445.17694514163,0,go_long,-1.42283285
4.938,4.949,5.05551267999332,5.104024123923937,4.636,1,4.8,48482.0,5.118480000000122,0,0,1,23897.473813924833,24584.526186075167,0,go_long,-0.45153343
4.706,4.721,4.777818922261728,4.801892521893513,4.645,1,4.645,656.0,4.835080000000136,0,0,1,325.8603357929633,330.13966420703673,0,go_long,-0.32945354
0.2572,0.2613,0.2688193451075548,0.2725810386634905,0.2502,1,0.2597,2289570.0,0.2738560000000006,1,0,1,1150321.7817759723,1139248.218224028,0,go_long,4.44912397
0.397,0.4089,0.391278760753002,0.387810952706688,0.397,0,0.4063,10504.0,0.3850359999999988,0,0,0,5312.803684800199,5191.196315199802,1,go_long,5.395166
