,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),short-large-rl (exit),long_jcrosk (exit),ema-12 (exit),short-small-rl (exit),low (exit),mean-grad-hist (exit),close (exit),open (exit),high (exit),long-bid-rl (exit),sma-25 (exit),volume (exit),short_kdj (exit),long-large-rl (exit),ema-26 (exit),sma-compare (exit),sma-05 (exit),long-small-rl (exit),sma-07 (exit),short-bid-rl (exit)
206,SOL/USDT:USDT,2023-01-14 06:15:00+00:00,first_buy,stop_loss,23.799,23.819,22.57591207365833,21.509054749397688,23.45,0,23.641,2044557.0,0,False,23.04099999999726,22.794285714285486,21.563120000000275,-19.70491835,-0.4163191167600694,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,0,16.9380793434256,go_long,16.225,1,16.403,16.279,16.464,do_nothing,16.968600000000375,979649.0,False,go_short,16.60432058389366,0,16.412199999997235,go_long,16.392999999999713,do_nothing
8,INJ/USDT:USDT,2023-02-18 14:00:00+00:00,first_buy,stop_loss,4.372,4.44,4.304717684224074,4.235996716615579,4.346,0,4.426,929276.6,0,False,4.3550000000000235,4.3294285714285845,4.233160000000003,-24.32448421,-0.3978497289726391,0,go_long,go_long,go_short,go_short,go_long,go_long,go_short,0,2.8577029896495576,go_long,2.6950000000000003,1,2.717,2.737,2.751,go_long,2.887920000000002,558626.3,False,go_short,2.8146651748307177,1,2.7716000000000145,go_long,2.790428571428585,go_long
192,SOL/USDT:USDT,2022-05-08 17:15:00+00:00,first_buy,stop_loss,77.45,77.46,77.30815974573149,77.62617176101956,74.7,1,75.48,1024857.0,1,False,77.21999999999761,77.25428571428606,77.84320000000018,-29.61803468,-0.3920557338514143,1,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,0,52.30142684825072,go_long,47.01,0,47.36,47.66,48.84,do_nothing,52.695600000000184,612189.0,False,go_short,49.654391126021025,1,47.93999999999753,go_long,48.440000000000275,do_nothing
461,YFI/USDT:USDT,2023-03-02 20:00:00+00:00,first_buy,stop_loss,10725.0,10788.0,10566.019990773646,10443.534302690903,10715.0,1,10722.0,359.465,0,False,10659.199999999953,10608.142857142824,10392.560000000009,-21.8803977,-0.40765645581572474,0,go_long,go_long,go_short,go_short,go_long,go_long,go_short,0,6727.392363988878,go_long,6655.0,0,6662.0,6664.0,6704.0,go_long,6738.48000000001,59.277,False,go_short,6675.150987551881,0,6660.199999999953,go_long,6655.285714285681,go_long
211,SOL/USDT:USDT,2023-07-14 01:15:00+00:00,first_buy,stop_loss,29.378,29.404,26.88911689019315,26.14516141162568,28.39,0,28.887,4045010.0,0,False,27.43839999999714,27.024571428571132,26.118440000000366,-22.94935915,-0.3968021170217508,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,1,18.05976295997209,go_long,17.565,1,17.58,17.799,17.807,do_nothing,18.12432000000045,1538606.0,False,go_short,17.927069516950347,1,17.80119999999728,go_long,17.854571428571212,do_nothing
457,YFI/USDT:USDT,2022-09-21 18:45:00+00:00,first_buy,stop_loss,8425.0,8800.0,8464.9946221224,8442.661915977822,8366.0,0,8777.0,462.896,0,False,8490.399999999954,8463.285714285681,8439.88000000001,-21.03546774,-0.39936247219143456,0,go_long,go_long,go_short,go_short,go_long,go_long,go_short,0,5966.2670291401555,go_long,5440.0,1,5465.0,5545.0,5836.0,go_long,5970.920000000009,510.442,False,go_short,5837.719131189409,1,5738.599999999953,go_long,5818.571428571396,go_long
202,SOL/USDT:USDT,2022-11-10 13:45:00+00:00,first_buy,stop_loss,15.033,17.265,14.758377926547839,14.163167659623289,14.981,0,15.911,8924484.0,0,False,15.313799999997258,15.426142857142693,13.828280000000273,-15.24611554,-0.31908500733967393,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,0,10.796399903798571,go_long,10.332,1,10.343,10.486,10.529,do_nothing,10.856000000000261,1041597.0,False,go_short,10.68396180503186,1,10.609199999997267,go_long,10.655571428571239,do_nothing
2,INJ/USDT:USDT,2022-11-03 09:00:00+00:00,first_buy,stop_loss,2.854,2.93,2.8057075056962986,2.7543454642514473,2.833,0,2.9130000000000003,1745706.0,0,False,2.8254000000000077,2.8084285714285784,2.786840000000004,-24.15651058,-0.3944939467052163,0,go_long,go_long,go_short,go_short,go_long,go_long,go_short,1,2.2388274239854615,go_long,1.998,1,2.008,2.058,2.088,go_long,2.2568400000000084,1154519.9,False,go_short,2.175302031128247,1,2.079600000000011,go_long,2.124428571428582,go_long
197,SOL/USDT:USDT,2022-07-19 00:30:00+00:00,first_buy,stop_loss,44.89,45.05,42.33260749865118,41.60253150469104,43.68,0,44.03,1144221.0,0,False,43.41799999999732,42.81000000000023,40.95160000000013,-17.65728044,-0.4005368028883015,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,0,29.594799216311745,go_long,27.71,1,27.86,27.74,28.27,do_nothing,29.556800000000266,2162186.0,False,go_short,28.89272963666663,1,28.595999999997275,go_long,28.742857142856955,do_nothing
456,YFI/USDT:USDT,2022-07-30 17:45:00+00:00,first_buy,stop_loss,13400.0,13593.0,12160.488207753864,11869.69848046753,12934.0,0,13044.0,1453.391,1,False,12431.999999999953,12231.85714285711,11760.080000000009,-20.53568774,-0.39319174653926264,0,go_long,go_long,go_short,go_short,go_long,go_long,go_short,0,8723.387406072437,go_long,8557.0,1,8604.0,8630.0,8641.0,go_long,8728.640000000009,64.972,False,go_short,8658.993018746814,1,8642.599999999953,go_long,8648.999999999967,go_long
475,IOTA/USDT:USDT,2021-03-03 00:15:00+00:00,second_buy,stop_loss,1.1812,1.1848,1.1686011481466503,1.1572625356125357,1.1703999999999999,0,1.1829,305887.5,0,False,1.1782199999999996,1.1756857142857144,1.155644,-20.3407298,-0.3320419435038869,0,do_nothing,go_long,do_nothing,do_nothing,go_short,go_short,do_nothing,0,1.5305175332136414,go_long,1.6042,1,1.6213000000000002,1.6103,1.6296,go_short,1.501004000000002,1067721.2,False,do_nothing,1.5667756470237602,0,1.613379999999999,do_nothing,1.5962999999999983,go_short
476,IOTA/USDT:USDT,2021-03-23 02:45:00+00:00,second_buy,stop_loss,1.6213000000000002,1.6517,1.5798101628662586,1.5394791974200384,1.6058,0,1.6515,1170490.8,0,False,1.621459999999999,1.6118999999999983,1.507468000000002,-18.1227379,-0.2963828790286886,0,do_nothing,go_long,do_nothing,do_nothing,go_short,go_short,do_nothing,0,2.19535242555968,go_long,2.1835,0,2.2017,2.1869,2.2059,go_short,2.200096000000003,368144.9,False,do_nothing,2.1961188367042417,1,2.1867600000000005,do_nothing,2.190571428571425,go_short
450,YFI/USDT:USDT,2022-06-11 09:00:00+00:00,first_buy,stop_loss,6923.0,6944.0,7028.463582177545,7061.722492784173,6831.0,1,6840.0,77.915,0,False,6997.199999999953,7027.714285714253,7076.720000000009,-21.43561389,-0.3909983875677346,1,go_long,go_long,go_short,go_short,go_long,go_long,go_short,0,4350.414780982204,go_long,4206.0,1,4213.0,4235.0,4267.0,go_long,4367.200000000009,62.043,False,go_short,4299.7321240530455,1,4255.199999999953,go_long,4272.428571428538,go_long
449,YFI/USDT:USDT,2022-05-12 00:00:00+00:00,first_buy,stop_loss,11682.0,11689.0,11749.611833023528,12096.360156278433,11183.0,0,11371.0,137.202,0,False,11614.399999999954,11634.999999999967,12117.96000000001,-21.88991887,-0.38466228353880066,1,go_long,go_long,go_short,go_short,go_long,go_long,go_short,0,7079.460292206906,go_long,6904.0,1,6925.0,7042.0,7049.0,go_long,7085.680000000009,127.486,False,go_short,7062.729688028007,1,7050.399999999953,go_long,7063.142857142824,go_long
448,YFI/USDT:USDT,2021-12-04 05:30:00+00:00,first_buy,stop_loss,23599.0,23847.0,24809.188771310997,25977.50533258576,17375.0,1,18470.0,488.448,0,False,23967.599999999955,24646.28571428568,26395.08000000001,-23.11803277,-0.4167557714769711,1,go_long,go_long,go_short,go_short,go_long,go_long,go_short,1,12154.388968780708,go_long,11500.0,0,11677.0,11574.0,11681.0,go_long,12180.12000000001,50.867,False,go_short,11818.450348118715,1,11656.199999999953,go_long,11689.999999999967,go_long
483,IOTA/USDT:USDT,2022-12-16 22:30:00+00:00,second_buy,stop_loss,0.17470000000000002,0.17470000000000002,0.17565272795947712,0.1763416127936503,0.17350000000000002,1,0.1739,1220469.9,0,False,0.1749999999999881,0.1756142857142737,0.17600000000000193,-23.52827455,-0.3839896772075432,1,do_nothing,go_long,do_nothing,do_nothing,go_short,go_short,do_nothing,0,0.23349967384688972,go_long,0.2361,0,0.23720000000000002,0.2361,0.2374,go_short,0.2330720000000025,894188.8,False,do_nothing,0.2351314517459227,0,0.2365399999999885,do_nothing,0.2358285714285592,go_short
447,YFI/USDT:USDT,2021-03-03 00:15:00+00:00,first_buy,stop_loss,33259.6,33268.7,33100.09904707785,32962.64700854701,32964.5,0,33231.6,14.205,0,False,33272.72000000003,33220.64285714286,32921.668,-21.83947066,-0.6563141082701768,0,go_long,go_long,go_short,go_short,go_long,go_long,go_short,0,26578.10575919262,go_long,23186.0,1,23612.0,25208.0,25319.0,go_long,26756.48000000001,234.662,False,go_short,25961.768547912998,1,25580.999999999953,go_long,25803.571428571395,go_long
182,ALGO/USDT:USDT,2024-04-24 05:00:00+00:00,first_buy,stop_loss,0.2272,0.2278,0.21068973751727324,0.20499252095428241,0.2214,0,0.22260000000000002,30828887.3,0,False,0.21489999999999249,0.2123857142857151,0.2030880000000116,-24.60610127,-0.40072085763714427,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,0,0.14512165473993494,go_long,0.13620000000000002,1,0.1396,0.1423,0.1423,do_nothing,0.14584400000001213,25719770.9,False,go_short,0.1436205646832649,1,0.14213999999999335,go_long,0.14284285714285846,do_nothing
180,ALGO/USDT:USDT,2024-03-12 19:30:00+00:00,first_buy,stop_loss,0.31470000000000004,0.3174,0.30039288458665475,0.2945754288436463,0.3111,0,0.317,25840312.4,0,False,0.3069199999999924,0.30325714285714295,0.29306000000001087,-25.1039879,-0.40898316444119903,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,0,0.21784360465533256,go_long,0.2034,1,0.20500000000000002,0.2079,0.2079,do_nothing,0.21928400000001147,7161924.6,False,go_short,0.2124793177983788,1,0.20619999999999225,go_long,0.209585714285715,do_nothing
470,YFI/USDT:USDT,2024-04-14 08:30:00+00:00,first_buy,stop_loss,7069.0,7084.0,6919.346129061232,6784.509334002176,7028.0,1,7064.0,42.391,1,False,7005.199999999953,6974.8571428571095,6720.240000000009,-23.6561311,-0.4181263022186589,0,go_long,go_long,go_short,go_short,go_long,go_long,go_short,1,4776.481700695501,go_long,4549.0,1,4600.0,4604.0,4648.0,go_long,4754.720000000009,208.097,False,go_short,4674.206206080765,1,4637.399999999953,go_long,4659.8571428571095,go_long
222,ADA/USDT:USDT,2022-05-01 23:00:00+00:00,first_buy,stop_loss,0.7793,0.7847000000000001,0.780036955319293,0.7798806241155045,0.7781,0,0.7834,6096858.0,1,False,0.7818000000000084,0.7805999999999965,0.7816279999999963,-24.09074124,-0.3938061388810002,0,go_short,do_nothing,go_short,go_short,go_long,go_long,go_short,1,0.5434154087160441,do_nothing,0.4882,1,0.49350000000000005,0.5083,0.5192,go_long,0.5442079999999963,25875783.0,False,go_short,0.5221480721041282,1,0.5093800000000088,go_short,0.5134999999999978,go_long
440,SUSHI/USDT:USDT,2024-06-18 01:45:00+00:00,first_buy,stop_loss,0.8461000000000001,0.8465,0.8594533663394204,0.8756781838380296,0.76,1,0.7764000000000001,2943089.0,1,False,0.8451199999998336,0.8543714285715067,0.8830600000001199,-24.66247323,-0.40231080251409834,1,go_short,do_nothing,do_nothing,do_nothing,go_long,go_long,do_nothing,0,0.5595623642345521,do_nothing,0.5251,1,0.5319,0.5391,0.5446,go_long,0.5630960000001197,1980512.0,False,do_nothing,0.5519302064343821,1,0.5444399999998316,go_short,0.5484000000000797,go_long
487,IOTA/USDT:USDT,2023-08-17 22:00:00+00:00,second_buy,stop_loss,0.1323,0.14,0.14789988624671146,0.15086634285609957,0.1301,1,0.1384,8826383.5,0,False,0.14499999999999072,0.14734285714284479,0.15193600000000262,-23.2295701,-0.3790878301482342,1,do_nothing,go_long,do_nothing,do_nothing,go_short,go_short,do_nothing,0,0.18541741968146583,go_long,0.189,0,0.1903,0.1898,0.1903,go_short,0.18441600000000155,1766177.1,False,do_nothing,0.18690979466211496,0,0.18833999999998985,do_nothing,0.18778571428569887,go_short
439,SUSHI/USDT:USDT,2024-05-25 12:45:00+00:00,first_buy,stop_loss,1.2869,1.287,1.259350263539152,1.2535787075646854,1.2754,0,1.2767,1210571.0,0,False,1.2662999999998337,1.2597714285715071,1.2530240000001185,-24.56122034,-0.4003609880225246,0,go_short,do_nothing,do_nothing,do_nothing,go_long,go_long,do_nothing,0,0.883620438545072,do_nothing,0.8220000000000001,1,0.846,0.8668,0.8675,go_long,0.88850800000012,1601870.0,False,do_nothing,0.8745539784011331,1,0.8648799999998336,go_short,0.8699571428572211,go_long
488,IOTA/USDT:USDT,2023-11-11 09:00:00+00:00,second_buy,stop_loss,0.1903,0.1938,0.18744674932948188,0.18578649970506095,0.1892,0,0.1904,9400533.5,1,False,0.18913999999998984,0.18839999999998458,0.18469200000000158,-24.45033193,-0.3989958875260712,0,do_nothing,go_long,do_nothing,do_nothing,go_short,go_short,do_nothing,0,0.22909511296818905,go_long,0.245,0,0.2599,0.24530000000000002,0.2635,go_short,0.23347600000000146,188561449.9,False,do_nothing,0.24073573051029198,0,0.24643999999998994,do_nothing,0.24291428571427073,go_short
26,INJ/USDT:USDT,2023-12-20 09:30:00+00:00,first_buy,stop_loss,43.14,43.348,41.53834799567367,40.25171411511531,42.589,1,43.019,303508.5,0,False,42.626600000000145,42.39257142857149,39.94915999999996,-29.55108152,-0.4901747726094443,0,go_long,go_long,go_short,go_short,go_long,go_long,go_short,1,30.31943137381389,go_long,28.012,1,28.184,28.859,28.882,go_long,30.509159999999998,216997.0,False,go_short,29.56782457816559,1,28.418000000000244,go_long,29.16285714285683,go_long
295,QTUM/USDT:USDT,2023-02-21 03:00:00+00:00,first_buy,stop_loss,4.205,4.214,3.8241429203980735,3.743350683531853,4.081,0,4.097,1877200.0,0,False,3.9003999999996966,3.8128571428572555,3.720599999999941,-24.17527348,-0.3956262375259415,0,go_long,do_nothing,do_nothing,do_nothing,go_short,go_short,do_nothing,1,2.546138121190431,do_nothing,2.499,1,2.501,2.512,2.5140000000000002,go_short,2.5303199999999397,23964.1,False,do_nothing,2.5175079400131506,0,2.508599999999693,go_long,2.5085714285715404,go_short
165,ALGO/USDT:USDT,2022-09-23 04:00:00+00:00,first_buy,stop_loss,0.39780000000000004,0.40700000000000003,0.3841225839300645,0.3781819877576728,0.3941,0,0.39890000000000003,48516776.5,1,False,0.3912599999999974,0.38641428571428815,0.3765080000000093,-24.6872944,-0.4020943155903302,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,0,0.2558701997487564,go_long,0.243,1,0.2461,0.2456,0.24710000000000001,do_nothing,0.2575600000000095,6638246.9,False,go_short,0.25207200262122026,1,0.24811999999999715,go_long,0.24881428571428743,do_nothing
44,TRB/USDT:USDT,2022-06-07 22:00:00+00:00,first_buy,stop_loss,16.17,19.4,12.366576301878952,11.276110895241438,15.12,0,16.91,1227999.1,0,False,13.380000000000157,12.545714285714288,10.786400000000153,-23.95462495,-0.3928732311489403,0,go_short,go_short,go_short,go_short,go_short,go_short,go_short,0,10.87932986533951,go_short,10.78,1,10.83,10.79,10.83,go_short,10.87040000000015,6683.9,False,go_short,10.836696531223462,1,10.802000000000147,go_short,10.825714285714293,go_short
282,QTUM/USDT:USDT,2021-03-03 00:15:00+00:00,first_buy,stop_loss,5.193,5.198,5.140596533386886,5.094326210826211,5.132,0,5.171,39556.8,0,False,5.1732000000000005,5.162142857142858,5.090080000000001,-53.6702588,-0.8785350413216235,0,go_long,do_nothing,do_nothing,do_nothing,go_short,go_short,do_nothing,1,3.534548588607105,do_nothing,3.193,0,3.206,3.322,3.336,go_short,3.5792799999999505,300959.1,False,do_nothing,3.3632791734962884,0,3.3085999999997235,go_long,3.301571428571518,go_short
101,TRB/USDT:USDT,2023-12-31 22:45:00+00:00,first_buy,stop_loss,361.637,370.64,402.7601094795589,393.0828864018049,226.0,1,228.344,1150173.9,0,False,395.0414000000013,415.3570000000016,407.31231999999983,-18.027014,-0.3942098729747744,0,go_short,go_short,go_short,go_short,go_short,go_short,go_short,0,219.37226887638502,go_short,151.201,0,154.99,159.225,163.798,go_short,212.2977599999997,404580.6,False,go_short,176.36922500151326,0,160.2654000000013,go_short,160.1791428571445,go_short
326,APE/USDT:USDT,2022-07-28 18:00:00+00:00,first_buy,stop_loss,7.16,7.204,6.957774000736015,6.8136552090506575,7.115,1,7.186,1370912.0,0,False,7.072599999999957,7.044857142857104,6.7369600000000265,-22.60650196,-0.39284577723973774,0,go_long,go_short,go_short,go_short,go_short,go_short,go_short,0,4.632039664796253,go_short,4.3870000000000005,1,4.41,4.423,4.426,go_short,4.663600000000028,712915.0,False,go_short,4.555162736896,1,4.428999999999976,go_long,4.513428571428547,go_short
100,TRB/USDT:USDT,2023-12-31 20:45:00+00:00,first_buy,stop_loss,517.423,543.217,435.28256354207,383.1371337798334,470.001,1,499.719,622221.6,1,False,468.6082000000014,458.76600000000155,363.5835999999997,-19.7191044,-0.3942120123230994,0,go_short,go_short,go_short,go_short,go_short,go_short,go_short,0,406.2619973139493,go_short,346.073,1,361.631,418.391,420.282,go_short,409.59787999999986,484680.7,False,go_short,434.4721293849332,0,443.0124000000013,go_short,441.8261428571445,go_short
329,APE/USDT:USDT,2022-09-21 19:00:00+00:00,first_buy,stop_loss,6.333,6.4,6.067946840204945,5.9699588488285205,6.203,0,6.291,6484206.0,0,False,6.126999999999959,6.104999999999977,5.953400000000028,-22.62941477,-0.3992160761820648,0,go_long,go_short,go_short,go_short,go_short,go_short,go_short,1,4.209898770220491,go_short,3.926,1,3.95,3.941,4.014,go_short,4.24352000000002,1535071.0,False,go_short,4.128174848466925,1,3.9865999999999233,go_long,4.06071428571427,go_short
333,APE/USDT:USDT,2023-01-23 12:00:00+00:00,first_buy,stop_loss,5.842,5.852,5.849960292893707,5.815017184821704,5.806,1,5.82,538539.0,0,False,5.866199999999931,5.8658571428571324,5.816160000000016,-16.77223375,-0.28784535770019365,0,go_long,go_short,go_short,go_short,go_short,go_short,go_short,0,3.652171008560268,go_short,3.605,1,3.616,3.612,3.623,go_short,3.6497600000000174,291896.0,False,go_short,3.63325165460819,1,3.6211999999999875,go_long,3.6268571428571366,go_short
334,APE/USDT:USDT,2023-05-06 14:15:00+00:00,first_buy,stop_loss,3.616,3.6189999999999998,3.623212938514622,3.645936119037285,3.498,1,3.568,2533829.0,0,False,3.608199999999988,3.615857142857137,3.6444000000000174,-22.87801947,-0.376799728068028,1,go_long,go_short,go_short,go_short,go_short,go_short,go_short,0,2.7540508268455643,go_short,2.66,1,2.694,2.672,2.6950000000000003,go_short,2.764600000000016,704223.0,False,go_short,2.717515371109347,1,2.6913999999999674,go_long,2.6944285714285536,go_short
335,APE/USDT:USDT,2023-06-10 04:30:00+00:00,first_buy,stop_loss,2.693,2.694,2.654974544784832,2.721232247079226,2.164,1,2.311,9781307.0,0,False,2.6099999999999675,2.640428571428554,2.743640000000016,-22.71043991,-0.3775879931738202,1,go_long,go_short,go_short,go_short,go_short,go_short,go_short,1,1.7757527368613426,go_short,1.72,1,1.722,1.741,1.744,go_short,1.7818400000000114,6101485.0,False,go_short,1.7654999196160985,1,1.7583999999999729,go_long,1.7627142857142541,go_short
277,MKR/USDT:USDT,2024-08-05 01:15:00+00:00,first_buy,stop_loss,2059.8,2073.4,2110.752141024032,2150.463313913096,1668.0,1,1909.4,8385.83,0,False,2075.520000000012,2102.9285714285556,2166.031999999996,-24.97615694,-0.4084469246704055,1,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,0,1177.4799027751083,go_long,1164.3,1,1166.7,1166.7,1171.0,do_nothing,1178.9679999999962,573.319,False,go_short,1174.3960990896755,1,1172.9400000000007,go_long,1174.7428571428354,do_nothing
276,MKR/USDT:USDT,2024-04-14 16:45:00+00:00,first_buy,stop_loss,2979.3,2986.3,2933.682138944417,2917.0550405664944,2956.8,0,2963.6,343.737,0,False,2949.279999999996,2941.7857142856983,2905.0319999999997,-25.03874161,-0.4220016850915727,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,0,2169.7483790261435,go_long,2036.5,1,2060.4,2103.9,2122.6,do_nothing,2176.463999999996,1994.09,False,go_short,2147.3616212102197,1,2127.1000000000117,go_long,2141.5999999999844,do_nothing
339,APE/USDT:USDT,2024-03-02 08:00:00+00:00,first_buy,stop_loss,2.3766,2.4019,2.281277233830716,2.212463538533055,2.3512,1,2.3655,2045627.0,1,False,2.3524599999999642,2.332985714285688,2.190344000000017,-25.83457663,-0.436290556371192,0,go_long,go_short,go_short,go_short,go_short,go_short,go_short,0,1.5504223774979655,go_short,1.5035,1,1.5105,1.5146000000000002,1.5182,go_short,1.555224000000019,934386.0,False,go_short,1.5258949697604798,1,1.512959999999962,go_long,1.5171428571428376,go_short
340,APE/USDT:USDT,2024-04-12 17:30:00+00:00,first_buy,stop_loss,1.5104000000000002,1.5105,1.506403435951175,1.5392207199055237,1.3229,1,1.3992,8474335.0,0,False,1.491179999999962,1.4984428571428374,1.546312000000019,-24.04696365,-0.4002529300407986,1,go_long,go_short,go_short,go_short,go_short,go_short,go_short,1,0.8889017617303543,go_short,0.8826,1,0.8845000000000001,0.8897,0.8914000000000001,go_short,0.887104000000027,499671.0,False,go_short,0.88623878143513,0,0.8882999999999722,go_long,0.8855571428571215,go_short
341,APE/USDT:USDT,2024-06-24 09:45:00+00:00,first_buy,stop_loss,0.8845000000000001,0.8848,0.8847558919835715,0.8879905201206985,0.84,1,0.8766,5359449.0,0,False,0.8866399999999721,0.8850142857142644,0.886296000000027,-23.79352831,-0.3928937663877961,0,go_long,go_short,go_short,go_short,go_short,go_short,go_short,0,0.6077765008481535,go_short,0.5709000000000001,1,0.579,0.5911000000000001,0.5975,go_short,0.6112240000000259,5950427.0,False,go_short,0.6031036616055399,1,0.5974799999999746,go_long,0.6012714285714081,go_short
274,MKR/USDT:USDT,2024-03-31 19:45:00+00:00,first_buy,stop_loss,4027.8,4057.5,3983.979735943593,3957.655075745561,4010.0,0,4043.3,1276.352,0,False,4010.9800000000005,3997.0857142856985,3947.864,-24.44183387,-0.40258885184986976,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,0,2865.5783026227823,go_long,2535.7,1,2687.7,2830.3,2834.5,do_nothing,2880.544000000001,3909.904,False,go_short,2830.5071103507667,1,2822.6999999999985,go_long,2828.4142857142697,do_nothing
138,DOT/USDT:USDT,2024-03-05 08:00:00+00:00,first_buy,stop_loss,10.585,10.708,10.296441847657157,10.150386820112853,10.537,0,10.543,2274239.0,1,False,10.427200000000173,10.361714285714717,10.070319999999748,-25.91055461,-0.42322182338516273,0,go_long,go_long,go_short,go_short,go_long,go_long,go_short,0,6.932218452260653,go_long,6.749,1,6.752,6.8100000000000005,6.8629999999999995,go_long,6.956639999999704,654524.2,False,go_short,6.836431413670278,0,6.824400000000189,go_long,6.80657142857186,go_long
89,TRB/USDT:USDT,2023-11-09 08:00:00+00:00,first_buy,stop_loss,141.988,142.393,140.13460483045807,139.48063667100175,140.513,0,141.645,132996.8,0,False,140.7418000000012,140.1681428571439,139.68995999999993,-21.76713409,-0.3838333704238896,0,go_short,go_short,go_short,go_short,go_short,go_short,go_short,0,112.70868999343453,go_short,87.0,1,87.835,93.822,94.196,go_short,115.62203999999998,909798.8,False,go_short,102.2628039642069,1,94.41200000000119,go_short,97.40000000000111,go_short
140,DOT/USDT:USDT,2024-04-22 07:00:00+00:00,first_buy,stop_loss,7.518,7.525,7.400280468741096,7.312473177358143,7.476,1,7.481,320859.6,1,False,7.47300000000021,7.453428571429008,7.275159999999705,-24.80619226,-0.4089058324200443,0,go_long,go_long,go_short,go_short,go_long,go_long,go_short,0,4.7868356790620075,go_long,4.603,1,4.63,4.6129999999999995,4.652,go_long,4.805839999999694,641867.7,False,go_short,4.710278122039033,1,4.656400000000294,go_long,4.676285714286085,go_long
132,DOT/USDT:USDT,2022-10-31 10:45:00+00:00,first_buy,stop_loss,6.796,6.805,6.739178279941433,6.71080826481281,6.779,1,6.782,226242.3,0,False,6.780800000000167,6.75457142857182,6.705919999999789,-24.47847487,-0.4005769464371853,0,go_long,go_long,go_short,go_short,go_long,go_long,go_short,0,4.908027258973474,go_long,4.804,1,4.83,4.813,4.839,go_long,4.924399999999755,325014.7,False,go_short,4.868208465019414,1,4.837600000000113,go_long,4.840285714286152,go_long
104,TRB/USDT:USDT,2024-01-01 05:45:00+00:00,first_buy,stop_loss,214.964,235.016,176.7923084320218,199.72949535368488,190.0,0,197.208,952045.8,0,False,181.26940000000133,167.96528571428738,177.65067999999965,-23.3471805,-0.3942084707571142,0,go_short,go_short,go_short,go_short,go_short,go_short,go_short,0,173.0289130089848,go_short,165.3,1,168.639,170.775,170.776,go_short,173.30963999999972,106094.5,False,go_short,171.53715377928404,1,170.0218000000014,go_short,170.67314285714428,go_short
321,APE/USDT:USDT,2022-06-10 13:45:00+00:00,first_buy,stop_loss,5.287,5.322,5.4659376991362745,5.544338083561736,5.218,1,5.321,1758430.0,0,False,5.358999999999982,5.442571428571388,5.569360000000025,-23.05554042,-0.3935835254970594,1,go_long,go_short,go_short,go_short,go_short,go_short,go_short,0,3.470501354234092,go_short,3.235,1,3.257,3.341,3.356,go_short,3.456640000000028,5093721.0,False,go_short,3.397506167552488,1,3.3611999999999815,go_long,3.375571428571402,go_short
320,APE/USDT:USDT,2022-05-12 15:15:00+00:00,first_buy,stop_loss,7.921,8.696,7.30974691374487,6.8874967359622925,7.714,0,8.624,9534450.0,0,False,7.631599999999986,7.4262857142856475,6.776480000000036,-23.32534564,-0.3863134932012069,0,go_long,go_short,go_short,go_short,go_short,go_short,go_short,0,5.562205130246674,go_short,5.232,1,5.289,5.338,5.354,go_short,5.583640000000026,1656314.0,False,go_short,5.4922900080701424,1,5.427599999999982,go_long,5.483285714285674,go_short
298,QTUM/USDT:USDT,2023-03-19 23:30:00+00:00,first_buy,stop_loss,3.483,3.6870000000000003,3.432883747809934,3.371289546613473,3.47,0,3.659,1797628.1,0,False,3.4843999999997037,3.453285714285827,3.361319999999941,-25.09192435,-0.41033609368208623,0,go_long,do_nothing,do_nothing,do_nothing,go_short,go_short,do_nothing,0,2.2892386265607203,do_nothing,2.231,1,2.245,2.233,2.25,go_short,2.2995999999999315,86221.5,False,do_nothing,2.2649602610241364,1,2.247599999999667,go_long,2.249142857142971,go_short
124,DOT/USDT:USDT,2021-05-19 13:00:00+00:00,first_buy,stop_loss,30.743,30.792,33.94168876041854,35.67558082142034,15.376,1,23.921,6806039.8,0,False,32.40779999999992,33.25571428571455,36.30503999999999,-23.70898091,-0.3947549269064269,1,go_long,go_long,go_short,go_short,go_long,go_long,go_short,0,17.64774503760867,go_long,15.02,1,15.234,16.026,16.188,go_long,17.690519999999992,1994046.6,False,go_short,16.80764850242233,1,16.41079999999997,go_long,16.70871428571452,go_long
