,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),open (exit),close (exit),sma-07 (exit),mean-grad-hist (exit),volume (exit),sma-compare (exit),short_kdj (exit),ema-12 (exit),sma-25 (exit),ema-26 (exit),low (exit),long_jcrosk (exit),sma-05 (exit),high (exit)
3664,ETC/USDT:USDT,2021-02-07 02:00:00+00:00,first_buy,trailing_stop_loss,8.653,8.655,8.730800300235334,8.780158828073326,8.323,1,8.384,572776.82,0,False,8.676799999999947,8.730285714285657,8.850359999999988,-2.97401708,-0.0484775579627607,1,8.264,8.206,8.326142857142797,1,102987.34,1,False,8.369760270023624,8.389719999999986,8.34483331481309,8.2,0,8.281399999999945,8.329
3663,ETC/USDT:USDT,2021-02-06 02:00:00+00:00,first_buy,trailing_stop_loss,8.373,8.385,8.481051620650634,8.443041614435844,8.223,1,8.302,549799.41,0,False,8.44379999999995,8.483285714285651,8.487519999999984,1.39921586,0.022814531287364753,1,8.683,8.652,8.797999999999943,1,79606.83,1,False,8.811851534319192,8.870799999999987,8.793854900278122,8.647,0,8.770599999999948,8.743
3662,ETC/USDT:USDT,2021-02-04 09:15:00+00:00,first_buy,trailing_stop_loss,7.741,7.772,7.836052260837023,7.87006427381366,7.566,1,7.671,480098.32,0,False,7.822799999999941,7.830571428571368,7.865599999999981,4.84233885,0.07894699102544481,1,8.489,8.372,8.530714285714222,1,332437.77,0,False,8.454324943590711,8.480519999999986,8.513606460768932,8.361,0,8.496199999999948,8.494
3661,ETC/USDT:USDT,2021-01-31 15:30:00+00:00,first_buy,trailing_stop_loss,7.365,7.381,7.462879387704381,7.492844673649979,7.328,1,7.356,186665.12,0,False,7.418399999999949,7.443285714285658,7.508479999999981,1.14936134,0.018716073256780007,1,7.907,7.737,7.861857142857082,1,152555.94,1,False,7.885989415718752,7.876359999999981,7.866061762807391,7.717,1,7.854599999999941,7.913
3660,ETC/USDT:USDT,2021-01-29 19:30:00+00:00,first_buy,trailing_stop_loss,7.618,7.62,7.653917217682525,7.711273030734995,7.511,1,7.514,257728.06,1,False,7.605399999999951,7.614999999999947,7.755279999999983,-1.77685153,-0.028938922324209793,1,7.436,7.368,7.465999999999943,1,146885.12,1,False,7.503792247541978,7.514479999999981,7.482312003650632,7.35,0,7.446799999999949,7.456
3659,ETC/USDT:USDT,2021-01-29 04:30:00+00:00,first_buy,trailing_stop_loss,7.557,7.558,7.625819948440343,7.662526237028973,7.383,1,7.45,329430.19,0,False,7.5581999999999585,7.597142857142802,7.707799999999981,0.51339629,0.008364934420533921,1,7.648,7.617,7.64285714285709,0,71678.09,1,False,7.7270548731937945,7.764999999999983,7.679356711806621,7.6129999999999995,0,7.6271999999999505,7.662
3645,ETC/USDT:USDT,2021-01-15 15:15:00+00:00,first_buy,trailing_stop_loss,7.641,7.641,7.683090606708074,7.711661361639781,7.415,1,7.456,350002.4,0,False,7.687399999999971,7.7129999999999574,7.733599999999985,1.3900149,0.022660313441496893,1,7.819,7.789,7.81199999999995,0,33544.6,1,False,7.8637544299218485,7.903519999999985,7.833636163540503,7.78,0,7.8043999999999745,7.832
3646,ETC/USDT:USDT,2021-01-17 00:15:00+00:00,first_buy,trailing_stop_loss,7.795,7.796,7.816769061457349,7.853402249927638,7.658,1,7.724,95236.51,0,False,7.779199999999975,7.800571428571378,7.893399999999985,-2.2881095,-0.03727176500351021,1,7.592,7.545,7.5802857142856634,1,162404.36,1,False,7.690452421025325,7.730119999999987,7.61729730739339,7.516,0,7.568399999999974,7.635
3647,ETC/USDT:USDT,2021-01-17 07:45:00+00:00,first_buy,trailing_stop_loss,7.5440000000000005,7.548,7.589559260102099,7.671678167616042,7.41,1,7.437,195233.33,1,False,7.5467999999999735,7.558999999999949,7.713319999999987,3.90872636,0.06365138537274094,1,8.063,8.054,8.125714285714238,1,150683.29,1,False,8.209524078315383,8.264159999999984,8.17244564033514,8.002,1,8.098799999999967,8.103
3648,ETC/USDT:USDT,2021-01-19 18:45:00+00:00,first_buy,trailing_stop_loss,8.059,8.069,8.140530926437426,8.191411183625354,7.905,1,7.965,250103.41,0,False,8.071599999999966,8.084428571428523,8.248759999999985,-3.25313382,-0.05300965195170462,1,7.683,7.699,7.819142857142814,1,158266.16,1,False,7.863558128240687,7.858919999999983,7.824123740391839,7.609,0,7.775999999999968,7.729
3649,ETC/USDT:USDT,2021-01-20 10:15:00+00:00,first_buy,trailing_stop_loss,7.697,7.697,7.796104703408479,7.847146415037673,7.556,1,7.642,228976.3,0,False,7.732199999999968,7.775999999999956,7.853599999999982,0.15757866,0.0025690131467297527,1,7.82,7.84,7.942999999999955,1,141357.21,0,False,7.861644060441596,7.874119999999981,7.896904587935123,7.77,0,7.982399999999961,7.879
3650,ETC/USDT:USDT,2021-01-21 05:30:00+00:00,first_buy,trailing_stop_loss,7.84,7.848,7.872611574406642,7.8525593152237,7.6530000000000005,1,7.739,305228.91,0,False,7.9135999999999616,7.931999999999954,7.869959999999981,-2.81910988,-0.04596001351262376,0,7.497,7.453,7.532571428571385,0,189326.79,1,False,7.712344653192996,7.780799999999984,7.617388022029714,7.408,0,7.505999999999959,7.516
3676,ETC/USDT:USDT,2021-02-13 21:30:00+00:00,first_buy,trailing_stop_loss,16.723,16.751,15.869159788718344,14.8853024426308,15.924,1,15.942,846318.02,0,False,16.71339999999995,16.444571428571397,14.551759999999986,0.3477689,0.005675219129655524,0,16.703,16.357,16.459285714285688,1,394142.22,0,False,15.768547277408157,16.016599999999986,16.353907330144335,16.327,0,16.44619999999994,16.773
3651,ETC/USDT:USDT,2021-01-21 10:30:00+00:00,first_buy,trailing_stop_loss,7.45,7.46,7.587482172486681,7.69091171591944,7.32,0,7.423,232682.98,0,False,7.484199999999959,7.500428571428529,7.754399999999984,-3.06681504,-0.04994804734740788,1,7.258,7.123,7.37742857142853,1,186437.53,1,False,7.42263364743581,7.430879999999982,7.384000392020901,7.084,0,7.341799999999961,7.31
3653,ETC/USDT:USDT,2021-01-22 00:30:00+00:00,first_buy,trailing_stop_loss,7.051,7.053,7.143912579505709,7.2637507737900195,6.643,1,6.79,549997.6,0,False,7.068199999999959,7.089285714285673,7.331959999999984,5.82360639,0.094885622648749,1,7.5,7.533,7.549571428571384,0,37406.32,1,False,7.630873121782755,7.651679999999981,7.5740420704149924,7.493,0,7.542999999999969,7.539
3654,ETC/USDT:USDT,2021-01-25 20:45:00+00:00,first_buy,trailing_stop_loss,7.534,7.54,7.563881751889609,7.621771409058106,7.463,0,7.508,58617.89,0,False,7.5313999999999695,7.542857142857099,7.637519999999982,-3.34239321,-0.05444936838524539,1,7.213,7.169,7.195571428571381,1,59948.13,0,False,7.289523160699303,7.309519999999984,7.237252062031307,7.163,1,7.1999999999999655,7.219
3655,ETC/USDT:USDT,2021-01-26 14:45:00+00:00,first_buy,trailing_stop_loss,7.172,7.19,7.218444052488029,7.276595519166021,7.097,1,7.115,124382.33,0,False,7.184399999999966,7.188571428571381,7.299079999999984,-1.33846901,-0.021807916130849567,1,7.128,7.07,7.106285714285663,1,88573.8,0,False,7.144436176104792,7.133279999999981,7.109563451423182,7.061,0,7.107599999999967,7.146
3656,ETC/USDT:USDT,2021-01-27 12:00:00+00:00,first_buy,trailing_stop_loss,7.068,7.092,7.0916306127426925,7.133218681578511,6.968,1,6.993,159669.26,1,False,7.087399999999967,7.09099999999995,7.127479999999981,2.59257018,0.04224327188875027,1,7.29,7.301,7.323857142857089,0,68909.16,0,False,7.281152517436657,7.298839999999981,7.311488944978529,7.284,0,7.31279999999996,7.333
3657,ETC/USDT:USDT,2021-01-28 15:45:00+00:00,first_buy,trailing_stop_loss,7.302,7.819,7.381106030366448,7.316918997626534,7.298,0,7.764,1244021.61,0,False,7.399799999999961,7.382999999999947,7.320159999999982,1.86875094,0.030437202145965084,0,7.764,8.296,7.5177142857142325,0,3365349.26,0,False,7.389443516320864,7.363959999999981,7.52185894877161,7.63,0,7.5969999999999605,8.433
3658,ETC/USDT:USDT,2021-01-28 16:15:00+00:00,first_buy,trailing_stop_loss,8.3,8.585,7.577111418191362,7.425855107704504,7.746,0,7.881,2819016.7,0,False,7.7063999999999595,7.596571428571375,7.389199999999981,-3.98415579,-0.06493915916938998,0,7.585,7.559,7.645999999999945,1,117006.5,1,False,7.679528335991291,7.719719999999982,7.657787211793133,7.535,0,7.604399999999958,7.614
3652,ETC/USDT:USDT,2021-01-21 22:45:00+00:00,first_buy,trailing_stop_loss,7.123,7.189,7.340769562479224,7.398957080959083,7.011,1,7.103,224673.73,0,False,7.264999999999961,7.328428571428531,7.4157199999999825,-3.06349242,-0.049896698870145834,1,7.131,7.052,7.133999999999959,1,96969.91,0,False,7.301650835693221,7.356239999999983,7.208260321234019,7.048,1,7.137599999999959,7.157
3677,ETC/USDT:USDT,2021-02-14 00:30:00+00:00,first_buy,trailing_stop_loss,16.349,16.473,16.290844663968283,15.781543775377923,15.943,1,15.944,445002.73,0,False,16.34559999999994,16.369999999999973,16.073639999999983,0.59488128,0.009704178440070089,0,16.386,16.396,16.671999999999976,1,277734.07,0,False,16.28675775188757,16.45315999999999,16.540122424095735,16.304,0,16.685999999999943,16.663
3678,ETC/USDT:USDT,2021-02-14 04:30:00+00:00,first_buy,trailing_stop_loss,16.395,16.43,16.487488205004084,16.2801831035996,16.05,1,16.198,316126.39,0,False,16.56359999999994,16.597571428571403,16.44031999999999,1.37623163,0.022418827208933328,0,17.155,16.847,17.063285714285687,1,608545.64,0,False,16.872533101441213,16.842199999999984,17.04053255457717,16.7,1,17.09719999999994,17.357
3679,ETC/USDT:USDT,2021-02-14 14:00:00+00:00,first_buy,trailing_stop_loss,16.826,17.0,16.98121985387299,16.856419538371494,16.287,1,16.655,611521.67,0,False,17.064399999999942,17.012571428571402,16.860439999999986,-3.11510528,-0.05077456317324224,0,16.915,16.601,16.903571428571404,1,456891.54,1,False,16.825370283343727,16.90735999999999,16.872373065773758,16.429,0,16.72399999999994,16.916
3698,ETC/USDT:USDT,2021-02-22 10:15:00+00:00,first_buy,trailing_stop_loss,14.847,14.941,15.06526420438014,15.185976045055467,14.252,1,14.611,447103.29,0,False,14.970999999999941,15.030285714285679,15.178159999999984,-2.76372819,-0.04508361097031048,1,14.604,14.358,14.69628571428568,1,153330.18,1,False,14.951838517422122,15.02907999999998,14.761386204517216,14.311,0,14.65959999999994,14.654
3699,ETC/USDT:USDT,2021-02-22 12:30:00+00:00,first_buy,trailing_stop_loss,14.358,14.488,14.717942173053029,14.91681344205752,13.966,1,14.479,503624.53,0,False,14.587199999999939,14.649428571428539,14.994679999999978,-4.1876577,-0.06832004690529145,1,14.109,14.222,14.317428571428536,1,142928.44,1,False,14.709657719859287,14.792759999999978,14.457729833076204,13.958,0,14.276999999999935,14.284
3700,ETC/USDT:USDT,2021-02-22 14:00:00+00:00,first_buy,trailing_stop_loss,14.225,14.272,14.300540627987557,14.615312703573414,13.37,1,13.436,686043.35,0,False,14.091599999999938,14.185714285714251,14.715599999999977,-7.1241564,-0.11624864038092105,1,13.426,12.095,13.845142857142822,1,1281905.9,1,False,14.428622873679087,14.586639999999978,13.961226685220241,12.086,0,13.63119999999994,13.657
3701,ETC/USDT:USDT,2021-02-22 14:30:00+00:00,first_buy,trailing_stop_loss,12.086,12.729,13.768576425955589,14.30124340155471,10.569,1,12.709,1156065.12,0,False,13.313799999999938,13.608857142857108,14.487079999999978,1.70434751,0.02775923024106111,1,13.718,13.516,13.563571428571395,1,128277.37,0,False,13.90963709432251,13.908839999999982,13.623013905094075,13.473,0,13.663599999999937,13.775
3702,ETC/USDT:USDT,2021-02-22 17:15:00+00:00,first_buy,trailing_stop_loss,13.522,13.551,13.543473304310371,13.850108420668992,13.041,1,13.106,262406.28,1,False,13.575599999999937,13.556857142857108,13.842319999999981,0.22094858,0.003605543115398139,0,13.333,13.356,13.516999999999967,1,87048.75,1,False,13.64960272187271,13.705479999999989,13.594943179622419,13.273,0,13.49559999999993,13.431
3703,ETC/USDT:USDT,2021-02-23 02:00:00+00:00,first_buy,trailing_stop_loss,13.359,13.382,13.533259613526662,13.615854372104362,13.079,1,13.194,123901.6,0,False,13.39019999999993,13.468857142857109,13.696439999999988,-3.46453488,-0.056534870313860765,1,12.87,12.691,12.780999999999965,0,99207.18,1,False,13.198704844183014,13.34843999999999,12.949001357793087,12.677,0,12.76419999999993,12.97
3697,ETC/USDT:USDT,2021-02-22 00:30:00+00:00,first_buy,trailing_stop_loss,15.455,15.545,15.602134805244367,15.688003465014672,15.278,1,15.348,233440.23,0,False,15.596999999999934,15.619999999999965,15.726719999999991,-2.86445108,-0.046725542282794914,1,15.084,14.846,15.129285714285677,1,248398.28,1,False,15.231974128659905,15.197599999999984,15.147857696085621,14.738,0,15.076399999999941,15.179
3704,ETC/USDT:USDT,2021-02-23 04:45:00+00:00,first_buy,trailing_stop_loss,12.688,12.75,12.880847302747997,13.147393374243531,12.349,0,12.506,202508.11,1,False,12.70359999999993,12.76285714285711,13.29447999999999,-3.6617161,-0.059694743126695794,1,12.607,12.105,12.60428571428568,1,346914.0,1,False,13.033115032787663,13.165999999999988,12.725837417943833,12.049,0,12.55559999999993,12.615
3706,ETC/USDT:USDT,2021-02-23 08:15:00+00:00,first_buy,trailing_stop_loss,12.168,12.32,12.219693289753156,12.51325071676229,11.706,1,11.787,429078.5,1,False,12.109599999999928,12.103999999999969,12.487559999999988,-4.3718792,-0.07128722576015056,0,11.295,11.215,11.863571428571396,1,489209.44,1,False,12.332636074041744,12.332079999999985,11.94305850923155,11.2,0,11.760399999999928,11.738
3707,ETC/USDT:USDT,2021-02-23 09:00:00+00:00,first_buy,trailing_stop_loss,11.209,11.521,11.627818738580542,12.151996364853467,9.891,1,9.894,1103462.41,0,False,11.269199999999927,11.55442857142854,12.215919999999985,1.6301474,0.02654515772252003,1,9.895,10.123,11.259857142857111,1,1425232.19,1,False,12.001700337827284,12.115519999999986,11.396308163414306,9.125,0,10.860199999999926,10.722
3708,ETC/USDT:USDT,2021-02-23 09:30:00+00:00,first_buy,trailing_stop_loss,10.128,10.897,11.307953061350567,11.914315127617856,9.998,0,10.822,942983.69,0,False,10.667199999999927,11.041571428571398,12.027879999999987,-1.74539118,-0.02844551570313343,1,11.023,10.92,10.643714285714255,0,362885.56,0,False,11.651139292462805,11.729359999999986,11.121640935934794,10.753,0,10.897799999999929,11.108
3709,ETC/USDT:USDT,2021-02-23 10:45:00+00:00,first_buy,trailing_stop_loss,10.921,10.935,11.056619253483287,11.580610455984079,10.348,0,10.699,423315.0,0,False,10.87319999999993,10.758714285714253,11.649679999999988,-2.75576328,-0.04491078187096134,0,10.88,10.597,10.829571428571395,1,365478.53,1,False,11.407906029301998,11.450639999999986,10.93081485042615,10.346,0,10.772199999999929,10.899000000000001
3710,ETC/USDT:USDT,2021-02-23 11:45:00+00:00,first_buy,trailing_stop_loss,10.608,10.634,10.785304873437513,11.302505582687035,9.961,1,9.985,399066.69,0,False,10.585199999999928,10.696428571428537,11.368359999999987,0.8957032,0.014607022725695674,1,10.598,10.363,10.523428571428537,0,677675.83,1,False,11.132083713330536,11.141319999999986,10.66180190557366,10.363,0,10.40379999999993,10.859
3711,ETC/USDT:USDT,2021-02-23 12:45:00+00:00,first_buy,trailing_stop_loss,10.368,10.913,10.658140073946942,11.095484919750495,10.073,0,10.638,673499.22,0,False,10.411999999999928,10.505428571428538,11.069279999999985,0.661242,0.010768013025349368,1,11.47,11.244,11.23528571428568,1,254278.96,0,False,11.158814578034955,10.826039999999985,11.07362887624829,11.204,0,11.25959999999993,11.481
3705,ETC/USDT:USDT,2021-02-23 05:30:00+00:00,first_buy,trailing_stop_loss,12.123,12.317,12.62063166133709,12.959699104433021,11.703,1,12.042,423440.66,0,False,12.39019999999993,12.506142857142823,13.093999999999987,-1.33892094,-0.021835190201521863,1,12.353,12.168,12.197142857142824,0,205923.32,1,False,12.571350774103273,12.543839999999989,12.298364796981003,12.124,0,12.148199999999928,12.401
3644,ETC/USDT:USDT,2021-01-14 21:30:00+00:00,first_buy,trailing_stop_loss,7.638,7.705,7.71896317688385,7.746370399867223,7.571,1,7.593,194499.14,0,False,7.681199999999971,7.709142857142814,7.801279999999984,-0.77168585,-0.012570522297853728,1,7.64,7.641,7.743142857142814,1,160900.15,0,False,7.732114270570963,7.742199999999985,7.724379807927724,7.5600000000000005,0,7.7595999999999705,7.697
3696,ETC/USDT:USDT,2021-02-20 22:45:00+00:00,first_buy,trailing_stop_loss,15.25,15.25,15.375387937735656,15.603359955432689,14.3,1,14.666,693330.07,0,False,15.283999999999953,15.303571428571399,15.652119999999991,2.42357396,0.03948889825576112,1,15.695,15.454,15.645142857142824,1,99775.48,0,False,15.715203742215845,15.75127999999999,15.648341133470614,15.436,1,15.665799999999933,15.75
3694,ETC/USDT:USDT,2021-02-20 15:00:00+00:00,first_buy,trailing_stop_loss,16.45,16.452,16.44332849896656,16.448966748579572,15.5,1,15.857,670821.43,0,False,16.424399999999945,16.517571428571394,16.396199999999993,-3.1028329,-0.05064579216238189,0,15.61,15.403,15.590428571428541,1,100751.16,1,False,15.806126413220866,15.759599999999987,15.642074010634637,15.392,1,15.546799999999948,15.611
3680,ETC/USDT:USDT,2021-02-14 15:00:00+00:00,first_buy,trailing_stop_loss,16.601,16.602,16.799084901808563,16.79356507717012,15.781,1,16.396,963000.93,0,False,16.633799999999944,16.73614285714283,16.90951999999999,-2.19390832,-0.03577440218494629,1,16.227,16.008,16.243285714285683,1,234023.39,0,False,16.29391159142438,16.26415999999999,16.255596196310165,16.004,1,16.254999999999942,16.28
3681,ETC/USDT:USDT,2021-02-15 01:45:00+00:00,first_buy,trailing_stop_loss,16.007,16.125,16.14596601226245,16.23828851057813,15.151,1,15.543,866622.58,0,False,16.13619999999994,16.161285714285686,16.23975999999999,-4.09002732,-0.06672077199002503,1,15.543,15.045,15.980428571428542,1,475875.67,1,False,16.149896769053825,16.19459999999999,15.976586625760532,15.0,0,15.870399999999941,15.863
3682,ETC/USDT:USDT,2021-02-15 02:15:00+00:00,first_buy,trailing_stop_loss,15.045,15.562,15.689419452566604,15.998793304679468,14.0,1,14.11,1207589.07,0,False,15.386799999999942,15.690857142857112,16.110759999999992,-3.17040906,-0.05173537649079971,1,14.106,13.63,15.298857142857113,1,1235762.44,1,False,15.82332713396247,16.004999999999992,15.37258569063328,12.929,0,14.867199999999944,14.413
3683,ETC/USDT:USDT,2021-02-15 02:45:00+00:00,first_buy,trailing_stop_loss,13.627,14.35,15.211264815151237,15.712265864780065,13.33,1,14.324,763279.88,0,False,14.530399999999943,14.98399999999997,15.932639999999992,-2.26902488,-0.03697405638204297,1,13.949,13.926,14.347999999999972,0,437702.01,1,False,15.130783440512785,15.389199999999994,14.566922398869373,13.911,0,14.299399999999943,14.222
3684,ETC/USDT:USDT,2021-02-15 04:45:00+00:00,first_buy,trailing_stop_loss,13.925,14.102,14.460626645197161,15.03783651899332,13.625,0,13.876,325660.32,0,False,14.124199999999941,14.27314285714283,15.282679999999994,4.74547591,0.07729637641908446,1,15.275,15.292,15.427142857142826,1,79471.82,1,False,15.502282552268712,15.60635999999999,15.465689278141953,15.275,0,15.350999999999942,15.45
3685,ETC/USDT:USDT,2021-02-15 21:30:00+00:00,first_buy,trailing_stop_loss,15.292,15.317,15.383890927658575,15.460187548396956,14.892,1,14.934,240559.14,0,False,15.243799999999942,15.324571428571398,15.590239999999993,-3.27242898,-0.053391995024936065,1,14.707,14.725,14.91099999999997,1,197483.04,0,False,15.151966869369092,15.253599999999992,14.973194703441516,14.529,0,14.927199999999942,14.779
3695,ETC/USDT:USDT,2021-02-20 21:30:00+00:00,first_buy,trailing_stop_loss,15.402,15.442,15.589754932075461,15.768783715945247,15.118,1,15.302,197054.6,0,False,15.504599999999948,15.540285714285684,15.731639999999988,-2.87168,-0.04686374785695224,1,15.386,15.25,15.438285714285684,1,145004.47,1,False,15.678348751867304,15.697399999999991,15.504367562778503,15.169,1,15.411199999999951,15.39
3686,ETC/USDT:USDT,2021-02-16 00:15:00+00:00,first_buy,trailing_stop_loss,14.725999999999999,14.817,14.889318595219745,15.09833969386027,14.104,1,14.428,321597.35,0,False,14.787199999999942,14.863714285714254,15.201159999999993,0.37346423,0.006093289462476774,1,14.762,14.75,14.961428571428542,1,129406.5,1,False,15.038855495888923,15.046679999999986,14.972900695415744,14.611,0,14.905799999999937,14.876
3688,ETC/USDT:USDT,2021-02-16 16:30:00+00:00,first_buy,trailing_stop_loss,14.401,14.512,14.590115335440943,14.734601664878515,14.179,1,14.301,329280.03,0,False,14.521599999999939,14.554714285714253,14.770359999999984,-1.59079745,-0.025914292521766892,1,14.225,14.076,14.361285714285676,1,122753.4,1,False,14.415689372237502,14.451679999999987,14.400533814727275,14.018,0,14.277199999999942,14.29
3689,ETC/USDT:USDT,2021-02-17 04:45:00+00:00,first_buy,trailing_stop_loss,14.079,14.178,14.328913227846156,14.380082752071761,13.904,1,13.935,135789.03,0,False,14.172799999999942,14.269428571428534,14.451079999999989,3.35741715,0.05473054747325673,1,15.101,14.894,15.225285714285679,1,329897.76,1,False,15.249439423490545,15.24151999999998,15.185154943485788,14.82,0,15.130199999999945,15.146
3690,ETC/USDT:USDT,2021-02-18 12:00:00+00:00,first_buy,trailing_stop_loss,14.899000000000001,14.949,15.14620802910336,15.225925392120875,14.742,1,14.932,211588.86,0,False,15.059199999999944,15.146571428571393,15.221879999999981,-3.00065841,-0.048964423259438714,1,14.811,14.694,14.945999999999964,1,259885.44,1,False,14.963647420414933,14.96527999999999,14.925903974938088,14.571,0,14.868399999999946,14.812
3691,ETC/USDT:USDT,2021-02-19 02:15:00+00:00,first_buy,trailing_stop_loss,14.697,14.701,14.859918748024535,14.929080944828641,14.277,1,14.497,330611.24,0,False,14.782799999999947,14.849428571428534,14.948359999999989,1.35588275,0.02209324118756929,1,15.138,15.073,15.242999999999958,1,103500.97,1,False,15.341252488970992,15.349599999999985,15.278452070217316,15.071,0,15.158199999999942,15.205
3692,ETC/USDT:USDT,2021-02-19 21:00:00+00:00,first_buy,trailing_stop_loss,15.072,15.126,15.221151751722344,15.30901156386203,14.89,1,14.906,239591.06,0,False,15.074799999999943,15.161714285714245,15.328959999999984,5.69835719,0.09285844240275186,1,16.915,16.822,17.091714285714247,1,238343.97,0,False,16.52871798860047,16.51211999999999,16.87881668685271,16.716,0,17.086399999999944,16.975
3693,ETC/USDT:USDT,2021-02-20 07:45:00+00:00,first_buy,trailing_stop_loss,16.831,16.835,16.8016141196446,16.517479619074507,16.339,1,16.377,326293.65,0,False,16.890799999999942,16.988714285714245,16.552319999999987,-2.68685372,-0.0438365742223509,0,16.548000000000002,16.452,16.63471428571425,1,192752.68,0,False,16.496324088465936,16.418119999999995,16.549933680596844,16.271,0,16.604999999999947,16.562
3687,ETC/USDT:USDT,2021-02-16 12:15:00+00:00,first_buy,trailing_stop_loss,14.751,15.014,14.971069819197938,15.033088422119373,14.472,0,14.961,293603.95,0,False,14.860199999999939,14.939285714285685,15.039639999999986,-3.22915051,-0.052615412230263635,1,14.519,14.4,14.611571428571395,1,183859.34,1,False,14.769289798068796,14.806599999999985,14.64268176006657,14.344,0,14.596399999999937,14.64
3643,ETC/USDT:USDT,2021-01-13 01:00:00+00:00,first_buy,trailing_stop_loss,6.997,7.005,7.001156519239228,7.063793716422996,6.8629999999999995,1,6.872,88079.84,0,False,6.976599999999965,6.975285714285671,7.0764399999999865,6.34072603,0.10332221617118846,0,7.663,7.6370000000000005,7.736142857142814,1,105161.41,1,False,7.758640031856601,7.8081199999999855,7.741865572680914,7.625,0,7.719599999999971,7.736
3642,ETC/USDT:USDT,2021-01-12 14:00:00+00:00,first_buy,trailing_stop_loss,7.13,7.174,7.25201254277308,7.312056563331813,6.968,1,6.99,230966.41,0,False,7.1787999999999625,7.237142857142813,7.3657999999999895,-1.21140025,-0.019744111793835648,1,6.936,6.997,6.992571428571386,1,72938.61,0,False,7.079137213736836,7.091919999999987,7.02463952273727,6.9190000000000005,0,7.0025999999999655,7.001
3641,ETC/USDT:USDT,2021-01-12 10:30:00+00:00,first_buy,trailing_stop_loss,7.282,7.328,7.412524234659577,7.393672831283265,7.16,1,7.19,191596.87,0,False,7.371199999999964,7.39314285714281,7.452919999999986,-1.98886333,-0.0323961157062687,1,7.187,7.133,7.303142857142812,1,318271.44,1,False,7.337821088398358,7.391639999999988,7.29965118691364,6.979,0,7.243799999999963,7.224
3591,ETC/USDT:USDT,2020-11-26 03:15:00+00:00,first_buy,trailing_stop_loss,6.851,6.87,6.985359218799866,7.079966555459167,6.551,1,6.784,1197987.62,0,False,6.934399999999964,6.9839999999999405,7.046479999999977,-5.71901175,-0.09315385809409714,1,6.777,6.584,6.907142857142797,1,604010.24,1,False,7.043228292091822,7.020159999999977,6.92361164667681,6.556,0,6.836399999999964,6.782
3592,ETC/USDT:USDT,2020-11-26 03:45:00+00:00,first_buy,trailing_stop_loss,6.584,6.593,6.833209854880378,6.990841011196132,5.883,1,6.336,1734898.84,0,False,6.703799999999964,6.7988571428570825,6.984239999999977,-2.37316284,-0.038645115568192494,1,6.359,6.33,6.422714285714226,1,121439.43,1,False,6.579217804904045,6.5832799999999825,6.430139893611079,6.313,1,6.412399999999964,6.416
3593,ETC/USDT:USDT,2020-11-26 07:45:00+00:00,first_buy,trailing_stop_loss,6.33,6.367,6.398579909978605,6.552979448985226,6.063,1,6.225,521170.85,0,False,6.366799999999964,6.397714285714225,6.5508799999999825,-3.44497249,-0.056109524007388153,1,6.232,6.085,6.279714285714226,1,459079.83,1,False,6.477840465904291,6.4424399999999835,6.313687692390316,5.973,0,6.2267999999999635,6.306
3594,ETC/USDT:USDT,2020-11-26 08:45:00+00:00,first_buy,trailing_stop_loss,6.086,6.109,6.263581893561036,6.441555986948417,5.709,1,5.9879999999999995,1150090.31,0,False,6.158399999999963,6.211714285714225,6.401999999999983,-0.54825223,-0.008932326330305884,1,6.06,6.029,6.096571428571368,1,236647.55,1,False,6.1581613194193725,6.171279999999981,6.097476781938054,5.959,0,6.065799999999962,6.084
3595,ETC/USDT:USDT,2020-11-26 17:00:00+00:00,first_buy,trailing_stop_loss,6.028,6.033,6.0674034308706615,6.139186406869789,5.805,1,5.902,355217.42,0,False,6.0263999999999625,6.055571428571368,6.15583999999998,1.26443854,0.020605011014489766,1,6.247,6.07,6.247999999999938,1,660160.35,0,False,6.228581697574318,6.227719999999979,6.245635355265786,6.052,0,6.224999999999962,6.2620000000000005
3596,ETC/USDT:USDT,2020-11-27 08:30:00+00:00,first_buy,trailing_stop_loss,6.066,6.095,6.201383762147972,6.208538608865108,5.95,1,5.958,256433.87,0,False,6.164599999999962,6.1965714285713664,6.21923999999998,5.7891705,0.0943461839724852,1,6.872,6.908,6.8424285714285125,1,183475.56,0,False,6.834226216540066,6.831399999999978,6.8429079696262205,6.866,0,6.870399999999959,6.938
3590,ETC/USDT:USDT,2020-11-25 23:00:00+00:00,first_buy,trailing_stop_loss,6.861,7.033,7.142168408520914,7.291462498737132,6.751,1,7.017,622589.04,0,False,7.040999999999966,7.0935714285713685,7.349159999999978,-2.80916729,-0.04578553084433468,1,6.964,6.853,7.019857142857084,1,392396.56,1,False,7.103643879895901,7.060039999999976,7.021969985854387,6.803,0,6.996399999999964,6.964
