,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),close_date,short-small-rl (exit),long-small-rl (exit),long_jcrosk (exit),long-large-rl (exit),volume (exit),sma-compare (exit),high (exit),close (exit),low (exit),mean-grad-hist (exit),sma-25 (exit),short-bid-rl (exit),short-large-rl (exit),short_kdj (exit),ema-12 (exit),sma-07 (exit),open (exit),ema-26 (exit),long-bid-rl (exit),sma-05 (exit)
136,APE/USDT:USDT,2024-10-20 04:00:00+00:00,first_buy,long-exit-profit,1.0292,1.0331,0.9443435791228836,0.900065904375695,1.0052,0,1.0173,22087209.0,1,False,0.9781799999999802,0.9567857142856947,0.9033320000000267,22.36865276,0.3660688430238263,0,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,2024-10-20 12:15:00+00:00,do_nothing,go_long,0,do_nothing,60645827.0,0,1.418,1.3863,1.3561,0,1.3042920000000264,go_long,do_nothing,False,1.2841251522707144,1.358771428571409,1.3647,1.3438323256075249,go_long,1.3598399999999808
135,APE/USDT:USDT,2024-08-24 11:00:00+00:00,first_buy,long-exit-profit,0.7412000000000001,0.7412000000000001,0.7214912216537667,0.7150141728679571,0.7274,0,0.7295,2122487.0,1,False,0.7290799999999754,0.7252428571428372,0.7119560000000262,25.03971603,0.4081607229119565,0,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,2024-10-20 03:45:00+00:00,do_nothing,go_long,0,do_nothing,46849857.0,0,1.0499,1.0292,0.9766,0,0.8970200000000267,go_long,do_nothing,False,0.8906871767257506,0.9401714285714089,0.9772000000000001,0.9310787753270442,go_long,0.9559199999999801
134,APE/USDT:USDT,2024-08-05 01:15:00+00:00,first_buy,long-exit-profit,0.5788,0.5801000000000001,0.5934107905893029,0.6027634267112533,0.5022,1,0.5401,18468518.0,0,False,0.5840599999999746,0.5909857142856938,0.6086520000000258,22.82778214,0.373522038114472,1,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,2024-08-24 10:45:00+00:00,do_nothing,go_long,0,do_nothing,2017077.0,0,0.7424000000000001,0.7414000000000001,0.7318,0,0.7110560000000262,go_long,do_nothing,False,0.7138553066973936,0.7226999999999801,0.7324,0.7200350801362697,go_long,0.7265599999999754
308,CTSI/USDT:USDT,2022-11-08 19:30:00+00:00,first_buy,long-exit-profit,0.1291,0.13040000000000002,0.13168136447898135,0.1350492200315065,0.116,1,0.11670000000000001,7251206.0,0,False,0.1275199999999958,0.12935714285714014,0.13629200000000363,24.31558331,0.39606486734378393,1,go_long,do_nothing,go_short,go_short,go_long,go_long,2023-01-22 07:45:00+00:00,do_nothing,go_long,1,go_short,54910296.0,0,0.1633,0.1615,0.1431,0,0.13484000000000343,go_long,go_short,False,0.1370858649921335,0.1423857142857116,0.145,0.1414024289040937,go_long,0.14495999999999495
130,APE/USDT:USDT,2023-08-17 21:45:00+00:00,first_buy,long-exit-profit,1.722,1.729,1.7044999319828527,1.7456229045012432,1.341,1,1.369,16457560.0,0,False,1.6777999999999729,1.7047142857142539,1.7652800000000113,22.08440369,0.36626504662745446,1,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,2023-12-10 04:15:00+00:00,do_nothing,go_long,0,do_nothing,1728904.0,0,1.884,1.8820000000000001,1.8679999999999999,0,1.8249200000000132,go_long,do_nothing,False,1.8298050266960817,1.8475714285713996,1.871,1.842975417837758,go_long,1.851999999999975
310,CTSI/USDT:USDT,2023-03-10 09:45:00+00:00,first_buy,long-exit-profit,0.11800000000000001,0.1182,0.11903882026219847,0.11999386491772224,0.11570000000000001,1,0.1159,1109341.0,0,False,0.11811999999999574,0.11884285714285332,0.12004400000000309,22.43097771,0.36548959553586774,1,go_long,do_nothing,go_short,go_short,go_long,go_long,2023-03-18 14:30:00+00:00,do_nothing,go_long,0,go_short,707822.0,0,0.15910000000000002,0.1588,0.15760000000000002,0,0.15657600000000305,go_long,go_short,False,0.1567411546539584,0.15701428571428208,0.1577,0.15702647229516228,go_long,0.15693999999999536
311,CTSI/USDT:USDT,2023-03-18 14:45:00+00:00,first_buy,long-exit-profit,0.1588,0.1589,0.156945476557445,0.1567232913462578,0.1565,1,0.1565,597975.0,0,False,0.15697999999999537,0.1568999999999964,0.15661200000000305,24.67546838,0.4025898417202765,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2023-04-16 07:15:00+00:00,do_nothing,go_long,1,go_short,157706885.0,0,0.22490000000000002,0.22110000000000002,0.2104,0,0.18758000000000305,go_long,go_short,False,0.1895904915334572,0.19804285714285294,0.21050000000000002,0.1962013000558043,go_long,0.20283999999999508
126,APE/USDT:USDT,2023-01-09 01:45:00+00:00,first_buy,long-exit-profit,4.476,4.569,4.4293664760775115,4.374467109731404,4.441,0,4.564,2296846.0,0,False,4.452599999999922,4.43514285714284,4.376560000000017,21.76079918,0.3664771847111401,0,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,2023-01-25 15:30:00+00:00,do_nothing,go_long,0,do_nothing,8444978.0,0,6.128,6.096,5.85,0,5.626480000000014,go_long,do_nothing,False,5.679020477555314,5.807857142857126,5.864,5.782489266158215,go_long,5.818599999999927
125,APE/USDT:USDT,2022-11-08 19:30:00+00:00,first_buy,long-exit-profit,3.95,3.98,4.041532564087398,4.162128490944899,3.542,1,3.565,4059825.0,0,False,3.888799999999923,3.9494285714285553,4.21504000000002,22.06743773,0.3637553392898662,1,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,2023-01-09 01:30:00+00:00,do_nothing,go_long,0,do_nothing,2881774.0,0,4.5600000000000005,4.475,4.386,0,4.361720000000018,go_long,do_nothing,False,4.359304478509916,4.418285714285696,4.406,4.40488765354615,go_long,4.414999999999923
312,CTSI/USDT:USDT,2023-04-16 07:30:00+00:00,first_buy,long-exit-profit,0.22110000000000002,0.22360000000000002,0.19983186927798827,0.19182823290134926,0.2151,0,0.21980000000000002,84380853.0,0,False,0.20949999999999508,0.20268571428571008,0.18918800000000308,25.04857602,0.4093350552987209,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2023-04-18 18:30:00+00:00,do_nothing,go_long,0,go_short,171611246.0,0,0.32,0.31010000000000004,0.29550000000000004,0,0.2710600000000032,go_long,go_short,False,0.27589171987850236,0.2942571428571387,0.2972,0.28898791123945317,go_long,0.2957399999999949
123,APE/USDT:USDT,2022-06-10 12:45:00+00:00,first_buy,long-exit-profit,5.664,5.664,5.599698833756651,5.622612581033299,5.338,1,5.479,3757059.0,0,False,5.599399999999983,5.59742857142853,5.625760000000026,23.56953398,0.39068157746118226,0,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,2022-08-04 01:45:00+00:00,do_nothing,go_long,0,do_nothing,5651130.0,0,7.73,7.633,7.288,0,7.2511200000000295,go_long,do_nothing,False,7.267529101906423,7.2807142857142395,7.292,7.280637785115551,go_long,7.322399999999973
314,CTSI/USDT:USDT,2023-06-10 04:30:00+00:00,first_buy,long-exit-profit,0.14100000000000001,0.14100000000000001,0.13830905162769852,0.14215592194760251,0.1061,1,0.1158,43869457.0,0,False,0.1358799999999955,0.1375571428571387,0.14370800000000297,22.37761903,0.3649350416145719,1,go_long,do_nothing,go_short,go_short,go_long,go_long,2023-06-25 09:00:00+00:00,do_nothing,go_long,0,go_short,675202.0,0,0.1584,0.1584,0.1575,0,0.15656000000000275,go_long,go_short,False,0.156042936086771,0.157599999999996,0.1575,0.1573462274055623,go_long,0.1577999999999954
118,BNB/USDT:USDT,2024-03-10 09:15:00+00:00,first_buy,long-exit-profit,513.66,516.23,503.614583076683,498.27720663807054,510.1,1,510.11,51493.42,0,False,508.92199999999036,506.7871428571376,496.53559999999413,22.54895357,0.3680067167035409,0,go_long,go_long,go_long,go_long,go_long,go_long,2024-06-05 00:45:00+00:00,go_long,go_long,0,go_long,35188.42,0,691.99,690.33,685.84,0,676.669999999992,go_long,go_long,False,677.3881933701934,685.4714285714219,686.27,683.3139853350724,go_long,686.9179999999897
117,BNB/USDT:USDT,2024-02-21 21:30:00+00:00,first_buy,long-exit-profit,374.9,375.2,371.2876473134467,369.68750054518745,372.6,0,373.47,24470.17,1,False,372.7899999999887,372.3585714285659,369.66839999999405,22.32775997,0.3732705652826877,0,go_long,go_long,go_long,go_long,go_long,go_long,2024-03-10 09:00:00+00:00,go_long,go_long,0,go_long,85830.01,0,515.0,513.65,507.65,0,495.6067999999941,go_long,go_long,False,497.3305831691162,504.75142857142333,508.97,502.4335981815345,go_long,507.6799999999904
116,BNB/USDT:USDT,2023-12-26 11:15:00+00:00,first_buy,long-exit-profit,288.3,288.81,279.43213770327515,275.3626148695307,282.9,0,283.78,119470.89,1,False,283.55199999999047,280.6185714285643,273.41279999999534,21.90169919,0.3671492566446404,0,go_long,go_long,go_long,go_long,go_long,go_long,2024-02-21 21:15:00+00:00,go_long,go_long,0,go_long,45026.95,0,376.0,374.91,372.69,0,369.4599999999941,go_long,go_long,False,369.38490058880245,371.72428571428014,372.73,370.89085591589156,go_long,372.50799999998867
69,LPT/USDT:USDT,2023-08-11 06:15:00+00:00,first_buy,long-exit-profit,5.744,5.95,5.384144325441351,5.1324262020432885,5.736,0,5.906,6859029.4,0,False,5.565599999999881,5.498142857142609,5.036879999999816,22.94411061,0.3767961727349745,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-08-13 00:00:00+00:00,do_nothing,go_long,1,go_long,10314895.4,0,7.962,7.622,7.305,0,6.985999999999812,go_long,go_long,False,6.960461219965425,7.213285714285461,7.335,7.164248775272627,go_long,7.280199999999877
112,BNB/USDT:USDT,2022-06-18 17:45:00+00:00,first_buy,long-exit-profit,198.29,198.77,198.68193377658835,200.28836105758342,193.64,1,195.76,93034.43,0,False,197.64799999999326,198.14428571428218,200.5315999999983,22.20361448,0.36553261726120456,1,go_long,go_long,go_long,go_long,go_long,go_long,2022-07-19 00:15:00+00:00,go_long,go_long,0,go_long,82845.98,0,267.67,265.86,262.31,0,258.5815999999984,go_long,go_long,False,259.970061370707,262.28714285713977,263.96,261.34675595686485,go_long,263.5879999999935
68,LPT/USDT:USDT,2023-06-05 16:15:00+00:00,first_buy,long-exit-profit,4.628,4.699,4.854287818726833,4.9255834588155,4.1,1,4.598,380539.7,0,False,4.777999999999838,4.839142857142619,4.955359999999814,24.41713834,0.39879126378250906,1,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-08-11 06:00:00+00:00,do_nothing,go_long,0,go_long,5199372.5,0,5.786,5.742,5.46,0,4.987399999999816,go_long,go_long,False,5.070540298206752,5.404714285714038,5.48,5.289261475521597,go_long,5.451599999999881
334,ARK/USDT:USDT,2024-08-09 10:30:00+00:00,first_buy,long-exit-profit,0.3312,0.3326,0.32566159431532515,0.3219213785480267,0.3242,1,0.3295,1609535.0,0,False,0.32834000000001123,0.32747142857141937,0.32044400000000445,22.99555562,0.37483614856271374,0,go_long,go_short,go_long,go_long,go_long,go_long,2024-09-20 12:30:00+00:00,go_short,go_long,0,go_long,26682778.0,0,0.4615,0.4529,0.4394,0,0.4262800000000036,go_long,go_long,False,0.4179523486187519,0.4259285714285651,0.442,0.42737134795605497,go_long,0.43152000000001156
375,NEO/USDT:USDT,2023-02-19 13:15:00+00:00,first_buy,long-exit-profit,10.74,10.86,10.386412000186384,10.154562918731822,10.632,0,10.794,460222.68,0,False,10.5768000000003,10.48142857142774,10.063440000000236,22.88412035,0.3729493660358268,0,go_long,go_short,go_short,go_short,go_long,go_long,2023-02-21 02:30:00+00:00,go_short,go_long,0,go_short,626950.61,0,14.845,14.826,14.26,0,14.33540000000025,go_long,go_short,False,14.278565996085531,14.448999999999176,14.288,14.452034111769908,go_long,14.4236000000003
353,ATOM/USDT:USDT,2023-06-10 02:45:00+00:00,first_buy,long-exit-profit,9.051,9.052,9.079703803401657,9.13692133258231,8.798,1,8.877,742103.62,1,False,9.039599999999867,9.069285714285352,9.145120000000464,24.38021325,0.3970627583667152,1,go_long,go_long,do_nothing,do_nothing,go_long,go_long,2023-12-12 14:15:00+00:00,go_long,go_long,0,do_nothing,4061219.45,0,12.365,12.298,11.957,0,11.005080000000454,go_long,do_nothing,False,11.11155341604438,11.688714285713916,11.963,11.48852973782023,go_long,11.876999999999763
46,DYDX/USDT:USDT,2023-03-10 09:00:00+00:00,first_buy,long-exit-profit,1.919,1.929,1.9663469755321497,1.9919221591990839,1.883,1,1.927,8460518.7,0,False,1.9491999999999838,1.9562857142858603,1.995199999999944,24.26355949,0.3957646794580315,1,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,2023-03-14 15:00:00+00:00,do_nothing,go_long,0,do_nothing,6257229.3,0,2.701,2.6950000000000003,2.622,0,2.4736399999999468,go_long,do_nothing,False,2.503699088908048,2.602714285714433,2.622,2.569888686546604,go_long,2.6243999999999885
44,DYDX/USDT:USDT,2023-01-26 06:30:00+00:00,first_buy,long-exit-profit,2.182,2.2,2.0608562788039677,2.0119685724489553,2.108,0,2.141,9053290.5,1,False,2.1159999999999757,2.0871428571430015,2.0037999999999396,22.64084696,0.3693821384567817,0,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,2023-01-31 16:45:00+00:00,do_nothing,go_long,0,do_nothing,9507486.3,0,2.961,2.944,2.892,1,2.5335999999999395,go_long,do_nothing,False,2.60405746436976,2.808714285714429,2.892,2.733568973520321,go_long,2.8541999999999748
43,DYDX/USDT:USDT,2023-01-14 02:30:00+00:00,first_buy,long-exit-profit,1.57,1.5710000000000002,1.5193360377346583,1.4910276049619815,1.5430000000000001,0,1.557,2103723.3,0,False,1.5389999999999742,1.5338571428572887,1.4841599999999406,24.23816724,0.3947124870278534,0,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,2023-01-26 06:15:00+00:00,do_nothing,go_long,0,do_nothing,9780811.6,0,2.197,2.182,2.103,0,1.9946399999999398,go_long,do_nothing,False,2.0016460582448716,2.0610000000001447,2.129,2.0462846931319616,go_long,2.0977999999999755
42,DYDX/USDT:USDT,2022-12-25 14:45:00+00:00,first_buy,long-exit-profit,1.197,1.198,1.1904564138163671,1.1967158167418723,1.042,1,1.143,22954048.6,0,False,1.1869999999999765,1.190857142857285,1.1987199999999418,22.52803046,0.36702726971129274,1,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,2023-01-14 02:15:00+00:00,do_nothing,go_long,0,do_nothing,3867051.0,0,1.5819999999999999,1.5710000000000002,1.534,0,1.4794799999999404,go_long,do_nothing,False,1.48574981335894,1.5292857142858602,1.5350000000000001,1.5124880445955053,go_long,1.5333999999999741
17,STMX/USDT:USDT,2023-05-24 18:45:00+00:00,first_buy,long-exit-profit,0.00423,0.00429,0.004261103735766323,0.004285232931946379,0.0041400000000000005,1,0.004240000000000001,291530383.0,0,False,0.004258000000000818,0.004254285714285011,0.0042835999999999656,23.01556897,0.37478475753143126,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2023-07-21 17:00:00+00:00,do_nothing,go_long,0,go_short,1842759545.0,0,0.005920000000000001,0.00587,0.005790000000000001,0,0.005608799999999958,go_long,go_short,False,0.005608613628883877,0.005772857142856456,0.005790000000000001,0.005721917524016447,go_long,0.0057840000000008475
40,DYDX/USDT:USDT,2022-11-11 01:00:00+00:00,first_buy,long-exit-profit,1.838,1.855,1.7772075584231275,1.7426426094350371,1.8050000000000002,0,1.849,2889155.8,0,False,1.7903999999999705,1.7741428571429896,1.7564799999999394,23.03147207,0.3759436162340321,0,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,2022-11-14 16:00:00+00:00,do_nothing,go_long,0,do_nothing,11513037.8,0,2.55,2.543,2.451,0,2.29451999999994,go_long,do_nothing,False,2.3081522683802875,2.345000000000135,2.454,2.347286829237478,go_long,2.3839999999999697
39,DYDX/USDT:USDT,2022-11-08 19:45:00+00:00,first_buy,long-exit-profit,1.298,1.354,1.4975104947502271,1.5679080833942667,1.162,1,1.34,6077043.5,0,False,1.409199999999973,1.441714285714419,1.6026399999999388,22.85105879,0.3722427047402343,1,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,2022-11-11 00:45:00+00:00,do_nothing,go_long,0,do_nothing,3800879.9,0,1.849,1.838,1.772,0,1.7486399999999396,go_long,do_nothing,False,1.7341340181898401,1.7617142857144183,1.7730000000000001,1.7641543872273324,go_long,1.7659999999999705
357,ATOM/USDT:USDT,2024-09-06 17:45:00+00:00,first_buy,long-exit-profit,3.846,3.848,3.8525174673791205,3.8664342433188805,3.7800000000000002,1,3.825,791844.96,0,False,3.838599999999746,3.842999999999574,3.8802800000004747,22.35754005,0.3642713188124366,1,go_long,go_long,do_nothing,do_nothing,go_long,go_long,2024-11-10 11:00:00+00:00,go_long,go_long,0,do_nothing,311514.98,0,5.275,5.269,5.206,0,5.029040000000473,go_long,do_nothing,False,5.043514158914827,5.175857142856691,5.221,5.134372793984205,go_long,5.191799999999738
36,DYDX/USDT:USDT,2022-07-04 18:15:00+00:00,first_buy,long-exit-profit,1.75,1.818,1.7007013367639132,1.6608115296529957,1.749,0,1.798,11070514.9,0,False,1.7463999999999964,1.7212857142858413,1.6467999999999379,22.4386165,0.3656098874882209,0,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,2022-07-20 22:30:00+00:00,do_nothing,go_long,0,do_nothing,5928837.2,0,2.49,2.453,2.3609999999999998,0,2.335399999999939,go_long,do_nothing,False,2.3368926249429256,2.345142857142983,2.364,2.3462770258519026,go_long,2.369999999999997
48,DYDX/USDT:USDT,2023-06-10 02:45:00+00:00,first_buy,long-exit-profit,1.9020000000000001,1.903,1.9153655906467686,1.9351891408261341,1.8210000000000002,1,1.85,3274940.3,1,False,1.8974000000000035,1.9084285714287101,1.9417199999999446,22.53441734,0.36743273309545155,1,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,2023-11-08 14:45:00+00:00,do_nothing,go_long,0,do_nothing,3277845.6,0,2.628,2.597,2.561,0,2.4729199999999434,go_long,do_nothing,False,2.484975989098883,2.535285714285852,2.58,2.5186852367881176,go_long,2.551799999999996
35,DYDX/USDT:USDT,2022-06-12 02:30:00+00:00,first_buy,long-exit-profit,1.3900000000000001,1.391,1.3956632538047047,1.4230728853310586,1.275,1,1.296,3543656.1,0,False,1.3724,1.3872857142858375,1.4316799999999361,22.37982064,0.3644361141881032,1,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,2022-07-04 18:00:00+00:00,do_nothing,go_long,0,do_nothing,2696852.1,0,1.755,1.751,1.724,0,1.6395599999999377,go_long,do_nothing,False,1.6498364520252353,1.69685714285727,1.733,1.6830106707209884,go_long,1.7209999999999965
374,NEO/USDT:USDT,2022-10-13 06:45:00+00:00,first_buy,long-exit-profit,7.775,7.775,7.804976064731552,7.857812754067751,7.646,1,7.674,116356.57,0,False,7.786200000000386,7.792857142856354,7.863720000000264,22.9346371,0.37362216409967464,1,go_long,go_short,go_short,go_short,go_long,go_long,2023-02-19 13:00:00+00:00,go_short,go_long,0,go_short,585301.44,0,10.797,10.733,10.561,0,10.021960000000236,go_long,go_short,False,10.103407952230366,10.40742857142774,10.572,10.312305091129364,go_long,10.4700000000003
26,STMX/USDT:USDT,2024-07-24 12:15:00+00:00,first_buy,long-exit-profit,0.007730000000000001,0.00786,0.00741391130621281,0.007263771061274649,0.00759,1,0.0076,1721625406.0,1,False,0.007600000000001138,0.007499999999999418,0.00723360000000002,24.99989461,0.4071077358104313,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2024-07-28 03:00:00+00:00,do_nothing,go_long,0,go_short,2195736197.0,0,0.011,0.01072,0.010220000000000002,0,0.009916800000000017,go_long,go_short,False,0.009993781778392719,0.01020857142857084,0.010280000000000001,0.010148117304967574,go_long,0.010296000000001158
25,STMX/USDT:USDT,2024-06-16 20:45:00+00:00,first_buy,long-exit-profit,0.0056300000000000005,0.00564,0.005654326992375129,0.0056881891998407505,0.00557,1,0.00559,56608428.0,1,False,0.00563800000000112,0.00564285714285652,0.005693600000000014,23.33820235,0.3800638468374829,1,go_long,do_nothing,go_short,go_short,go_long,go_long,2024-07-24 12:00:00+00:00,do_nothing,go_long,0,go_short,1363784606.0,0,0.007770000000000001,0.00772,0.00751,0,0.007210000000000019,go_long,go_short,False,0.007236872746176621,0.007441428571427989,0.00759,0.0073800769982515025,go_long,0.007546000000001138
