,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,imit-enter-short (entry),imit-exit-short (entry),nlp-enter-long (entry),nlp-enter-short (entry),nlp-exit-short (entry),volume (exit),ema-12 (exit),mean-grad-hist (exit),sma-07 (exit),imit-enter-short (exit),nlp-exit-short (exit),close (exit),imit-exit-short (exit),long_jcrosk (exit),nlp-enter-short (exit),sma-05 (exit),ema-26 (exit),open (exit),short_kdj (exit),nlp-enter-long (exit),high (exit),sma-25 (exit),low (exit)
350,BCH/USDT:USDT,2022-12-11 22:45:00+00:00,first_buy,trailing_stop_loss,107.15,107.15,107.13679032449487,107.65313772307374,105.4,1,106.25,71174.0,0,False,106.84000000000137,106.91428571430382,107.76399999999818,0.718264,0.08441722982899454,go_long,go_long,go_long,go_long,go_long,228213.0,111.19626678117135,0,112.87857142858955,go_long,go_long,115.1,go_long,1,go_long,114.06000000000161,112.51765694341684,115.5,False,go_long,115.5,110.48999999999815,114.4
333,BCH/USDT:USDT,2021-09-07 15:15:00+00:00,first_buy,trailing_stop_loss,664.95,679.9,706.0958470384833,726.0020260964054,584.5,1,621.55,558782.0,0,False,690.7700000000016,703.2142857142917,729.0840000000006,-0.2715846,-0.04360547841743599,go_long,go_long,go_long,go_long,go_long,12152.0,611.4763071688341,1,610.2571428571524,go_long,go_long,605.0,go_long,0,go_long,609.610000000004,609.9871135874287,609.25,False,go_long,609.25,611.4900000000002,604.6
332,BCH/USDT:USDT,2021-08-16 23:30:00+00:00,first_buy,trailing_stop_loss,679.15,679.15,681.9242666370352,684.2267311255544,674.4,1,675.3,7432.0,0,False,681.6900000000009,682.3428571428649,684.4980000000007,-0.4933267,-0.07297458593823442,go_long,go_long,go_long,go_long,go_long,219817.0,734.3581881841178,1,720.250000000006,go_long,go_long,665.75,go_long,1,go_long,713.0300000000016,721.4678192272984,716.9,False,go_long,716.9,734.0080000000007,665.0
331,BCH/USDT:USDT,2021-07-16 10:15:00+00:00,first_buy,trailing_stop_loss,442.4,443.35,445.93491541996394,450.2946180062066,439.45,0,439.6,13395.0,0,False,442.2399999999986,442.7714285714361,452.5120000000006,4.6861056,0.5324035227822331,go_long,go_long,go_long,go_long,go_long,14100.0,684.9408696155987,1,684.0785714285792,go_long,go_long,678.9,go_long,1,go_long,683.680000000001,683.1286787528599,683.6,False,go_long,684.8,685.0080000000007,677.7
330,BCH/USDT:USDT,2021-06-17 17:30:00+00:00,first_buy,trailing_stop_loss,592.15,593.55,601.6115813860738,605.9553544160134,587.35,1,589.95,20769.0,0,False,597.0599999999993,600.8571428571506,607.0160000000008,-1.4891092,-0.25239592440135367,go_long,go_long,go_long,go_long,go_long,2397.0,451.1501874467031,0,444.0571428571504,go_long,go_long,442.2,go_long,0,go_long,443.25999999999857,447.0867182235937,443.6,False,go_long,444.25,453.4380000000006,442.2
361,BCH/USDT:USDT,2023-11-02 15:30:00+00:00,first_buy,trailing_stop_loss,235.75,236.75,238.38763593096027,240.2581577467303,233.9,1,235.6,183830.0,0,False,237.04000000000397,237.3642857143038,240.97599999999818,-0.15158223,-0.02142484425591387,go_long,go_long,go_long,go_long,go_long,27944.0,228.82703541397234,0,229.9000000000181,go_long,go_long,230.45,go_long,0,go_long,229.87000000000438,229.55241479834976,230.2,False,go_long,230.65,228.4739999999981,230.15
329,BCH/USDT:USDT,2021-05-19 12:45:00+00:00,first_buy,trailing_stop_loss,837.7,837.7,862.1709533823985,908.937853185097,697.8,1,697.8,192638.0,1,False,817.8099999999991,840.3714285714337,920.8580000000009,-1.117855,-0.15999115497682834,go_long,go_long,go_long,go_long,go_long,11418.0,607.2357827692945,1,603.5785714285793,go_long,go_long,592.25,go_long,0,go_long,600.9299999999993,603.7318689108145,598.15,False,go_long,598.15,608.2300000000007,591.7
362,BCH/USDT:USDT,2023-12-04 01:30:00+00:00,first_buy,trailing_stop_loss,230.55,245.4,231.84435098321902,229.98429204997439,230.4,0,244.45,1223899.0,0,False,232.7600000000044,232.00000000001813,229.17399999999813,0.30190373,0.04111821784214422,go_long,go_long,go_long,go_long,go_long,16592.0,262.3694233381644,1,261.78571428573224,go_long,go_long,261.0,go_long,0,go_long,261.53000000000304,261.6655758332226,261.8,False,go_long,262.4,262.3459999999982,261.0
363,BCH/USDT:USDT,2023-12-31 23:00:00+00:00,first_buy,trailing_stop_loss,260.5,260.5,260.8093333973422,261.90502160941145,252.05,1,256.1,250840.0,0,False,260.270000000003,260.9357142857322,262.0199999999982,-0.68932167,-0.08963074801028725,go_long,go_long,go_long,go_long,go_long,596949.0,240.32516981482416,1,239.97857142858976,go_long,go_long,237.25,go_long,1,go_long,239.9100000000034,239.94539432423838,240.45,False,go_long,240.8,240.39399999999813,237.0
327,BCH/USDT:USDT,2021-04-23 02:30:00+00:00,first_buy,trailing_stop_loss,792.15,801.85,823.6162333010651,854.6272785774794,682.55,1,729.75,376010.0,0,False,798.3299999999998,815.5785714285722,857.9419999999994,4.4568561,0.6112580582514685,go_long,go_long,go_long,go_long,go_long,146918.0,1391.5780270466637,1,1342.735714285715,go_long,go_long,1236.9,go_long,0,go_long,1328.3399999999995,1357.6321217561347,1296.5,False,go_long,1311.95,1399.582000000002,1197.9
364,BCH/USDT:USDT,2024-02-04 13:00:00+00:00,first_buy,trailing_stop_loss,237.2,237.3,239.19994904358632,239.93812019891126,235.1,1,235.1,204747.0,0,False,238.7600000000034,239.26428571430407,240.15999999999815,7.29652331,1.0330547159756345,go_long,go_long,go_long,go_long,go_long,387666.0,492.60521880693307,1,494.23571428573194,go_long,go_long,491.0,go_long,0,go_long,491.0300000000035,495.982229092834,487.9,False,go_long,495.95,499.48199999999815,487.9
326,BCH/USDT:USDT,2021-04-03 16:00:00+00:00,first_buy,trailing_stop_loss,571.55,571.7,575.9040992372952,579.2295805312791,563.55,1,564.35,34400.0,0,False,571.9499999999983,575.0142857142855,579.874,1.3479224,0.23797399031118216,go_long,go_long,go_long,go_long,go_long,90109.0,864.6174608636777,1,833.7785714285721,go_long,go_long,792.4,go_long,0,go_long,824.4599999999998,840.682821173986,814.8,False,go_long,826.0,865.4899999999994,789.6
325,BCH/USDT:USDT,2021-03-03 00:15:00+00:00,first_buy,trailing_stop_loss,517.3,517.3,513.4184037159346,513.409829059829,511.95,0,514.35,2015.0,1,False,515.7499999999999,514.0785714285714,512.9079999999999,0.4998893,0.09696891458056506,go_long,go_long,go_long,go_long,go_long,19705.0,580.4199469737814,1,577.5571428571427,go_long,go_long,571.7,go_long,0,go_long,575.4099999999984,578.004844553167,573.2,False,go_long,573.9,580.344,569.0
365,BCH/USDT:USDT,2024-03-03 06:15:00+00:00,first_buy,trailing_stop_loss,490.8,492.65,494.7157323093211,492.24557296938247,482.05,0,487.75,670182.0,0,False,489.6900000000034,491.9642857143034,498.89399999999813,1.47636469,0.30229346181590494,go_long,go_long,go_long,go_long,go_long,271643.0,669.9860122320717,1,665.4500000000177,go_long,go_long,664.05,go_long,0,go_long,665.5100000000044,666.5542404054765,664.95,False,go_long,666.05,670.5679999999988,662.0
366,BCH/USDT:USDT,2024-04-01 13:30:00+00:00,first_buy,trailing_stop_loss,664.05,664.05,665.8843572661725,669.4092705852516,651.15,1,662.2,458316.0,0,False,664.8200000000045,664.7642857143034,669.5779999999988,-2.26881662,-0.3422757580685699,go_long,go_long,go_long,go_long,go_long,166261.0,453.48291934228655,1,447.34285714287415,go_long,go_long,443.4,go_long,0,go_long,446.85000000000116,449.2535846756848,446.15,False,go_long,446.15,455.18399999999986,440.75
323,ALGO/USDT:USDT,2024-12-24 00:15:00+00:00,second_buy,trailing_stop_loss,0.3759,0.38,0.3732702178933178,0.36907338142452056,0.374,1,0.37410000000000004,8298.0,0,False,0.37489999999999407,0.37505714285714253,0.3678759999999918,-0.93665209,-0.12527921962582572,go_short,go_short,go_short,go_short,go_short,2332.0,0.409654844839721,0,0.41485714285714176,go_short,go_short,0.4182,go_short,1,go_short,0.4156599999999936,0.41304630976083295,0.41590000000000005,False,go_short,0.4183,0.4079079999999918,0.41590000000000005
367,BCH/USDT:USDT,2024-04-30 11:30:00+00:00,first_buy,trailing_stop_loss,443.3,443.95,447.96841780250253,452.5508512428579,439.75,1,440.9,67116.0,0,False,445.22000000000116,446.09285714287415,454.3419999999998,0.13139553,0.02975839168765943,go_long,go_long,go_long,go_long,go_long,26290.0,463.94346415324605,1,462.0571428571599,go_long,go_long,459.4,go_long,0,go_long,460.7500000000006,462.784987680118,459.95,False,go_long,460.4,464.4699999999999,459.05
322,ALGO/USDT:USDT,2024-12-11 16:15:00+00:00,second_buy,trailing_stop_loss,0.46197000000000005,0.46523000000000003,0.45056651361211136,0.44006534017093163,0.45713000000000004,1,0.45767,21376.0,0,False,0.4578499999999945,0.45545857142857077,0.4369067999999925,0.79557975,0.17376363730359934,go_short,go_short,go_short,go_short,go_short,12947.0,0.3686712519384822,1,0.3750999999999997,go_short,go_short,0.3759,go_short,0,go_short,0.37521999999999406,0.3731193484193756,0.3738,False,go_short,0.3759,0.3670039999999918,0.37220000000000003
368,BCH/USDT:USDT,2024-05-31 15:15:00+00:00,first_buy,trailing_stop_loss,459.2,459.2,461.9488357293306,463.45505940115373,457.3,1,457.35,91318.0,0,False,459.83000000000067,460.7714285714456,464.1459999999999,-0.85669816,-0.18715117377702117,go_long,go_long,go_long,go_long,go_long,13484.0,381.6556864665919,1,380.65000000001663,go_long,go_long,379.15,go_long,0,go_long,380.20999999999947,381.01590350918445,380.05,False,go_long,380.8,381.9079999999998,379.15
334,BCH/USDT:USDT,2021-10-08 02:30:00+00:00,first_buy,trailing_stop_loss,605.0,606.2,608.2275576509012,610.5188029341056,596.2,1,598.55,102395.0,0,False,606.5100000000041,608.2857142857238,610.9420000000002,-0.1484304,-0.024781836363686447,go_long,go_long,go_long,go_long,go_long,23049.0,595.4448165024702,1,593.6357142857278,go_long,go_long,590.75,go_long,0,go_long,592.9100000000022,593.8458085175232,591.4,False,go_long,592.55,596.4720000000002,590.05
335,BCH/USDT:USDT,2021-11-06 11:15:00+00:00,first_buy,trailing_stop_loss,590.4,590.4,592.5772225917505,594.7155708356205,580.25,1,585.6,230316.0,0,False,591.1900000000022,592.2642857142993,595.9340000000002,-0.6936274,-0.11834918284107011,go_long,go_long,go_long,go_long,go_long,1960.0,529.5772947167733,0,522.0714285714455,go_long,go_long,520.55,go_long,0,go_long,521.4199999999979,524.1226198524,523.9,False,go_long,523.9,530.0379999999993,520.55
337,BCH/USDT:USDT,2022-01-05 12:30:00+00:00,first_buy,trailing_stop_loss,426.95,427.2,428.59977045265373,429.2863193742868,424.25,1,426.3,31921.0,0,False,427.3800000000031,428.0357142857312,429.95399999999904,-3.0883836,-0.36174209188630574,go_long,go_long,go_long,go_long,go_long,17622.0,277.95115880862676,1,277.91428571430316,go_long,go_long,276.8,go_long,0,go_long,277.4000000000032,277.77756657278036,276.05,False,go_long,277.15,277.74399999999895,276.05
351,BCH/USDT:USDT,2023-01-12 16:30:00+00:00,first_buy,trailing_stop_loss,115.1,121.3,113.7380174136604,111.88172850108458,114.8,0,120.45,665554.0,0,False,116.00000000000162,114.39285714287527,110.95599999999813,0.1481648,0.017547929249174067,go_long,go_long,go_long,go_long,go_long,9540.0,128.31285181328263,1,127.47857142858963,go_long,go_long,126.2,go_long,0,go_long,127.08000000000106,127.5611791544,126.5,False,go_long,127.1,128.50999999999814,126.15
349,BCH/USDT:USDT,2022-11-08 18:30:00+00:00,first_buy,trailing_stop_loss,109.15,109.25,112.20583292284655,112.73493306348135,104.95,1,106.9,1019177.0,0,False,111.0200000000015,112.36428571430382,112.88799999999816,-0.1034096,-0.012085434453239789,go_long,go_long,go_long,go_long,go_long,2161.0,107.76538874091963,0,107.02857142858953,go_long,go_long,106.95,go_long,0,go_long,107.02000000000137,107.29802492894848,107.0,False,go_long,107.0,107.86199999999818,106.95
348,BCH/USDT:USDT,2022-10-13 07:45:00+00:00,first_buy,trailing_stop_loss,108.5,108.5,109.15594069250365,109.99226167314472,105.45,1,106.6,530849.0,0,False,108.35000000000093,108.82857142858953,110.14999999999819,-0.0098552,-0.0011550157960294046,go_long,go_long,go_long,go_long,go_long,543298.0,113.20172770855986,1,113.87857142858954,go_long,go_long,109.4,go_long,0,go_long,112.7000000000015,113.17052981790957,111.1,False,go_long,111.95,113.12999999999815,108.55
347,BCH/USDT:USDT,2022-09-13 19:00:00+00:00,first_buy,trailing_stop_loss,119.8,119.8,120.03080983560986,121.74865172669267,117.1,1,117.4,95417.0,0,False,119.4400000000015,119.77857142858954,120.93199999999815,-0.8150226,-0.09916068586145312,go_long,go_long,go_long,go_long,go_long,208369.0,110.2636426069963,1,109.37142857144667,go_long,go_long,108.55,go_long,0,go_long,109.02000000000093,109.62065718204977,108.4,False,go_long,108.85,110.36799999999819,108.2
352,BCH/USDT:USDT,2023-02-09 23:00:00+00:00,first_buy,trailing_stop_loss,126.1,126.2,126.99792082295384,127.98597390118762,121.55,1,123.9,198203.0,0,False,126.20000000000107,126.80714285716105,128.25799999999816,-0.9341213,-0.10764036125360309,go_long,go_long,go_long,go_long,go_long,103113.0,115.31130469426017,1,113.42142857144684,go_long,go_long,111.75,go_long,1,go_long,112.88000000000054,114.1604314439786,112.6,False,go_long,112.75,115.97999999999816,111.75
353,BCH/USDT:USDT,2023-03-09 20:30:00+00:00,first_buy,trailing_stop_loss,111.75,112.25,113.67421122182805,114.99194879098164,109.75,1,111.0,223260.0,0,False,112.40000000000055,112.85714285716111,115.70199999999816,1.3355076,0.1717082917082917,go_long,go_long,go_long,go_long,go_long,263039.0,132.55443664217455,1,132.07857142858953,go_long,go_long,130.65,go_long,0,go_long,131.830000000001,132.16842423687248,132.0,False,go_long,132.0,132.72999999999814,130.35
346,BCH/USDT:USDT,2022-08-19 06:45:00+00:00,first_buy,trailing_stop_loss,127.1,127.35,125.87774744491972,126.82386659014372,117.15,1,121.15,1511925.0,1,False,125.65000000000143,125.95714285716112,126.03799999999818,-0.2428279,-0.028616882704413673,go_long,go_long,go_long,go_long,go_long,13330.0,122.09654386482808,1,120.27142857144669,go_long,go_long,119.95,go_long,0,go_long,120.0200000000015,120.50913889662984,119.75,False,go_long,120.25,121.32999999999815,119.7
345,BCH/USDT:USDT,2022-07-25 19:45:00+00:00,first_buy,trailing_stop_loss,121.1,121.25,122.7806841172332,123.64351764627132,120.35,1,120.45,63262.0,0,False,122.21000000000069,122.60714285716105,123.73799999999815,-0.1021986,-0.012093876272980747,go_long,go_long,go_long,go_long,go_long,150333.0,127.27777591735521,1,126.74285714287541,go_long,go_long,127.1,go_long,0,go_long,126.75000000000144,126.73733788945057,126.85,False,go_long,127.1,126.26999999999816,126.5
344,BCH/USDT:USDT,2022-06-28 22:45:00+00:00,first_buy,trailing_stop_loss,105.45,105.45,105.66626155168994,106.56123572963891,102.2,1,104.2,498628.0,0,False,105.42000000000083,105.67857142858956,106.38399999999815,1.3036224,0.1563784918251777,go_long,go_long,go_long,go_long,go_long,31944.0,123.89899905797303,1,123.05000000001817,go_long,go_long,121.25,go_long,1,go_long,122.8100000000007,123.20444486582106,121.85,False,go_long,122.1,123.93599999999816,121.25
354,BCH/USDT:USDT,2023-04-14 15:30:00+00:00,first_buy,trailing_stop_loss,130.7,131.15,131.888666661969,132.3911450390505,130.05,1,130.35,55563.0,0,False,131.450000000001,131.7500000000181,132.63799999999813,-1.24694275,-0.15933704949437874,go_long,go_long,go_long,go_long,go_long,33108.0,113.14484138345507,1,112.9142857143036,go_long,go_long,112.2,go_long,1,go_long,112.81000000000161,112.86500380902523,112.55,False,go_long,112.55,113.23999999999816,112.15
336,BCH/USDT:USDT,2021-12-04 03:30:00+00:00,first_buy,trailing_stop_loss,520.4,520.4,522.9652937212616,528.6160136266419,516.0,1,516.6,8731.0,1,False,520.3699999999978,521.1285714285883,529.1479999999993,-0.9245169,-0.1787830636262692,go_long,go_long,go_long,go_long,go_long,7832.0,429.52522492422975,1,428.57857142858836,go_long,go_long,427.1,go_long,0,go_long,427.9000000000031,429.0179105349544,427.85,False,go_long,428.5,430.07399999999905,426.15
355,BCH/USDT:USDT,2023-05-11 17:30:00+00:00,first_buy,trailing_stop_loss,112.15,112.25,112.65500322302134,113.02300128097691,109.7,1,111.5,323620.0,0,False,112.50000000000159,112.6642857143036,113.13999999999817,-0.52911746,-0.0677243909197785,go_long,go_long,go_long,go_long,go_long,11549.0,109.55504710642002,1,108.4142857143036,go_long,go_long,108.15,go_long,0,go_long,108.33000000000136,108.93785305565815,107.95,False,go_long,108.35,109.88399999999815,107.9
342,BCH/USDT:USDT,2022-05-12 05:15:00+00:00,first_buy,trailing_stop_loss,177.1,177.45,181.76912513083911,187.3498059022492,169.2,1,169.55,37435.0,1,False,177.2100000000009,179.32142857144694,189.41599999999832,-0.01196,-0.0014093838924272423,go_long,go_long,go_long,go_long,go_long,21100.0,174.56853602404155,1,174.65000000001837,go_long,go_long,175.25,go_long,0,go_long,174.71000000000097,174.5876420796049,174.95,False,go_long,175.65,174.48599999999823,174.7
356,BCH/USDT:USDT,2023-06-10 04:30:00+00:00,first_buy,trailing_stop_loss,108.1,108.1,106.47818335478767,108.32504361705557,89.5,1,92.95,1486626.0,0,False,105.20000000000137,106.17857142858932,109.16799999999816,14.92430286,1.78224773970874,go_long,go_long,go_long,go_long,go_long,103120.0,264.7279427510312,1,260.37857142858917,go_long,go_long,259.9,go_long,0,go_long,261.11000000000223,261.65184311727785,260.45,False,go_long,261.85,265.74199999999826,259.65
340,BCH/USDT:USDT,2022-04-06 00:00:00+00:00,first_buy,trailing_stop_loss,367.3,367.3,368.04550643356924,369.2681476183693,365.0,1,365.0,8184.0,0,False,367.3600000000016,367.9857142857318,369.3419999999991,-1.6821248,-0.23029249769005833,go_long,go_long,go_long,go_long,go_long,19340.0,296.30005497118253,1,293.90714285716155,go_long,go_long,288.55,go_long,0,go_long,292.45,294.48022188748786,290.55,False,go_long,290.75,297.0419999999984,287.85
339,BCH/USDT:USDT,2022-03-03 17:30:00+00:00,first_buy,trailing_stop_loss,308.85,309.05,310.3194149423977,312.837152536659,305.0,0,306.1,24286.0,0,False,308.7400000000016,308.7785714285893,314.2399999999991,1.7696082,0.1921356765178089,go_long,go_long,go_long,go_long,go_long,110.0,369.6095994278389,1,368.5928571428746,go_long,go_long,368.05,go_long,0,go_long,368.43000000000154,368.5992348760364,366.85,False,go_long,368.05,369.67599999999914,366.85
357,BCH/USDT:USDT,2023-07-05 15:00:00+00:00,first_buy,trailing_stop_loss,259.9,260.1,260.7669441761582,264.0740210657696,254.0,1,255.9,531916.0,1,False,259.86000000000223,259.9714285714463,265.06999999999823,-0.74846327,-0.0973397844751096,go_long,go_long,go_long,go_long,go_long,149612.0,235.28742480067484,1,233.0285714285895,go_long,go_long,232.7,go_long,0,go_long,232.600000000003,233.7058139552442,231.7,False,go_long,232.8,235.68999999999804,231.45
358,BCH/USDT:USDT,2023-08-02 17:00:00+00:00,first_buy,trailing_stop_loss,232.7,232.9,232.63568873136046,234.6550229635878,219.85,1,226.75,3663936.0,0,False,231.360000000003,231.98571428573237,235.21999999999804,-0.52703906,-0.07743400947901279,go_long,go_long,go_long,go_long,go_long,612681.0,215.75132627010322,1,213.75000000001805,go_long,go_long,210.95,go_long,1,go_long,212.97000000000406,214.39661538669176,213.25,False,go_long,213.35,216.74799999999811,209.25
359,BCH/USDT:USDT,2023-08-31 17:00:00+00:00,first_buy,trailing_stop_loss,210.95,211.5,213.33559763489302,215.14011691676225,207.15,1,207.5,577855.0,0,False,211.87000000000407,212.53571428573235,216.2999999999981,1.49931637,0.18046006643958457,go_long,go_long,go_long,go_long,go_long,39848.0,248.12494871494224,1,248.6571428571609,go_long,go_long,245.75,go_long,0,go_long,248.02000000000461,248.06956917206796,247.05,False,go_long,247.1,247.51199999999812,245.75
338,BCH/USDT:USDT,2022-02-03 10:00:00+00:00,first_buy,trailing_stop_loss,277.0,277.2,277.0194794077372,277.57329519317295,272.2,1,272.85,23549.0,0,False,276.3500000000032,276.92142857144603,277.61599999999896,0.9522594,0.1162186906002189,go_long,go_long,go_long,go_long,go_long,2556.0,313.3761247395917,0,309.1928571428751,go_long,go_long,308.9,go_long,1,go_long,309.1500000000016,311.08658129556096,308.7,False,go_long,309.25,314.7079999999991,307.9
360,BCH/USDT:USDT,2023-10-03 04:15:00+00:00,first_buy,trailing_stop_loss,245.7,246.05,247.16655853021135,247.6860636249465,240.9,1,242.2,426315.0,0,False,246.33000000000462,247.57142857144663,247.33399999999813,-0.24690855,-0.03394040428096155,go_long,go_long,go_long,go_long,go_long,234801.0,240.63081036646872,1,237.77857142858952,go_long,go_long,235.8,go_long,1,go_long,237.510000000004,238.8944788274985,238.05,False,go_long,238.25,241.27399999999815,234.6
321,ALGO/USDT:USDT,2024-12-02 19:15:00+00:00,second_buy,trailing_stop_loss,0.5488900000000001,0.5555500000000001,0.5174988433497995,0.50459400092466,0.53119,1,0.5329,49954.0,1,False,0.5345519999999934,0.5231028571428571,0.5002911999999925,0.72735941,0.13676086582844912,go_short,go_short,go_short,go_short,go_short,38530.0,0.43865696738460613,1,0.45379142857142796,go_short,go_short,0.46112000000000003,go_short,0,go_short,0.45686399999999444,0.4492749706324953,0.45449000000000006,False,go_short,0.46167,0.43506799999999246,0.45335000000000003
320,ALGO/USDT:USDT,2024-11-29 23:00:00+00:00,second_buy,trailing_stop_loss,0.44871000000000005,0.47238,0.4401828655206953,0.4242852305034775,0.44871000000000005,0,0.4661,49083.0,0,False,0.4483519999999931,0.4452142857142853,0.4219443999999924,-0.89681786,-0.1929284940309848,go_short,go_short,go_short,go_short,go_short,38660.0,0.5023295209986328,0,0.5171157142857142,go_short,go_short,0.54881,go_short,0,go_short,0.5262619999999933,0.514698633049763,0.5394100000000001,False,go_short,0.55061,0.49794159999999243,0.5294300000000001
312,ALGO/USDT:USDT,2024-07-15 01:15:00+00:00,second_buy,trailing_stop_loss,0.1542,0.15480000000000002,0.15294682060038567,0.15176369128580666,0.15410000000000001,0,0.15480000000000002,5874.0,0,False,0.1536599999999942,0.15318571428571423,0.15163199999999322,1.75786623,0.22734184184184184,go_short,go_short,go_short,go_short,go_short,7584.0,0.1172622999615268,0,0.11778714285714297,go_short,go_short,0.11903000000000001,go_short,0,go_short,0.1179879999999941,0.11776841104718223,0.11798000000000002,False,go_short,0.11931000000000001,0.1177359999999932,0.11798000000000002
318,ALGO/USDT:USDT,2024-11-23 00:45:00+00:00,second_buy,trailing_stop_loss,0.27249,0.27912000000000003,0.26223325957630395,0.2552414915903508,0.27239,0,0.27838,68320.0,0,False,0.2678999999999933,0.26534285714285744,0.2531327999999929,-1.34771847,-0.24325054769879867,go_short,go_short,go_short,go_short,go_short,25317.0,0.31650962658607523,0,0.32951714285714245,go_short,go_short,0.3387,go_short,0,go_short,0.3316799999999929,0.32480307612046677,0.33338,False,go_short,0.3395,0.3149119999999925,0.3296
286,ALGO/USDT:USDT,2022-05-13 05:15:00+00:00,second_buy,trailing_stop_loss,0.46890000000000004,0.4822,0.4614098040113973,0.4469437957476013,0.46630000000000005,0,0.4783,8972.0,0,False,0.46869999999999534,0.46805714285714883,0.4432999999999921,1.420853,0.29704997395055877,go_short,go_short,go_short,go_short,go_short,3089.0,0.3198912304162906,0,0.322371428571434,go_short,go_short,0.332,go_short,0,go_short,0.3238399999999937,0.3220719278078506,0.3249,False,go_short,0.332,0.31966799999999257,0.3246
285,ALGO/USDT:USDT,2022-05-03 02:30:00+00:00,second_buy,trailing_stop_loss,0.6424000000000001,0.6614,0.6308103999223346,0.620738142087857,0.6417,0,0.6614,7926.0,0,False,0.6386799999999954,0.6334285714285767,0.6198319999999926,1.827603,0.27643282448359513,go_short,go_short,go_short,go_short,go_short,5910.0,0.4444352994074094,1,0.465600000000006,go_short,go_short,0.4707,go_short,0,go_short,0.46635999999999533,0.45833885928619683,0.46490000000000004,False,go_short,0.47290000000000004,0.4404039999999921,0.46490000000000004
284,ALGO/USDT:USDT,2022-03-24 17:15:00+00:00,second_buy,trailing_stop_loss,0.8769,0.8782000000000001,0.8698164249179298,0.8641251342315862,0.874,0,0.8782000000000001,920.0,0,False,0.8729399999999956,0.8717142857142888,0.8638239999999938,2.221659,0.2530302517786873,go_short,go_short,go_short,go_short,go_short,7567.0,0.6174851934548856,0,0.6266000000000052,go_short,go_short,0.6444000000000001,go_short,0,go_short,0.6306999999999954,0.6252486544536682,0.6352,False,go_short,0.6444000000000001,0.6175839999999926,0.6329
283,ALGO/USDT:USDT,2022-02-26 00:45:00+00:00,second_buy,trailing_stop_loss,0.8343,0.854,0.825310915641324,0.8165623510506904,0.8343,0,0.8448,10312.0,0,False,0.8313999999999957,0.8298000000000032,0.813295999999995,-0.336235,-0.03979328110328347,go_short,go_short,go_short,go_short,go_short,664.0,0.8629991449701131,0,0.8702000000000032,go_short,go_short,0.8768,go_short,0,go_short,0.8708399999999955,0.8682921385393715,0.8716,False,go_short,0.8768,0.8627039999999938,0.8716
282,ALGO/USDT:USDT,2022-01-21 03:30:00+00:00,second_buy,trailing_stop_loss,1.1274,1.1299000000000001,1.1438002310916777,1.1766166368337776,1.101,1,1.1029,937.0,0,False,1.130879999999995,1.129728571428576,1.1761799999999945,2.577457,0.23306567633577568,go_short,go_short,go_short,go_short,go_short,163.0,0.8143033391347456,0,0.827357142857146,go_short,go_short,0.8308000000000001,go_short,0,go_short,0.8289399999999958,0.8217674457579284,0.8315,False,go_short,0.8315,0.8114479999999951,0.8302
280,ALGO/USDT:USDT,2021-08-19 14:00:00+00:00,second_buy,trailing_stop_loss,1.0491,1.0735999999999999,1.0159973117866354,0.9998054732804105,1.049,0,1.0649,1562.0,0,False,1.0344399999999963,1.0223285714285797,1.0008799999999913,-2.354617,-0.22145766926373897,go_short,go_short,go_short,go_short,go_short,811.0,1.240761096779776,1,1.277842857142865,go_short,go_short,1.2795,go_short,0,go_short,1.2822799999999994,1.2615618334851249,1.2806,False,go_short,1.2806,1.2293519999999918,1.2776
279,ALGO/USDT:USDT,2021-07-25 16:45:00+00:00,second_buy,trailing_stop_loss,0.8467,0.855,0.8268214905864298,0.8195402223914168,0.8451000000000001,0,0.8458,850.0,0,False,0.8391800000000009,0.8333000000000101,0.8144679999999923,-2.165042,-0.2565351810143477,go_short,go_short,go_short,go_short,go_short,4050.0,0.9945979111428433,0,1.0083000000000084,go_short,go_short,1.0473,go_short,0,go_short,1.0208999999999964,1.00710591392966,1.0293,False,go_short,1.0473,0.9984239999999912,1.0293
278,ALGO/USDT:USDT,2021-06-23 13:15:00+00:00,second_buy,trailing_stop_loss,0.8502000000000001,0.8676,0.8412582679472008,0.830577281117228,0.8502000000000001,0,0.8676,310.0,0,False,0.8467800000000032,0.8442857142857224,0.8297879999999925,0.144828,0.01672700738121299,go_short,go_short,go_short,go_short,go_short,595.0,0.8174394401827301,0,0.8278857142857244,go_short,go_short,0.8459,go_short,0,go_short,0.8343600000000009,0.8233708525112352,0.8414,False,go_short,0.8503000000000001,0.8133719999999923,0.8414
277,ALGO/USDT:USDT,2021-06-02 19:45:00+00:00,second_buy,trailing_stop_loss,1.0497,1.067,0.9852523282966598,0.9637189410623204,1.042,0,1.0562,3329.0,0,False,1.000820000000005,0.9895285714285793,0.9607159999999925,1.927727,0.18187150392616933,go_short,go_short,go_short,go_short,go_short,243.0,0.8276154636066062,0,0.8396428571428652,go_short,go_short,0.839,go_short,0,go_short,0.8414600000000032,0.8364688621194192,0.8396,False,go_short,0.8396,0.8274039999999926,0.839
