,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,imit-enter-short (entry),imit-exit-short (entry),nlp-enter-long (entry),nlp-enter-short (entry),nlp-exit-short (entry),sma-05 (exit),volume (exit),ema-26 (exit),high (exit),imit-enter-short (exit),short_kdj (exit),nlp-enter-long (exit),open (exit),imit-exit-short (exit),nlp-enter-short (exit),ema-12 (exit),low (exit),long_jcrosk (exit),nlp-exit-short (exit),close (exit),sma-25 (exit),mean-grad-hist (exit),sma-07 (exit)
70,MTL/USDT:USDT,2022-02-28 22:00:00+00:00,second_buy,trailing_stop_loss,1.5178,1.5209000000000001,1.5187176024205367,1.5116065480744953,1.5166,1,1.5207000000000002,28601.0,0,False,1.5222399999999898,1.5224000000000313,1.5166680000000061,-11.79283236,-0.1940658413394653,go_short,go_short,go_short,go_short,go_short,1.7593799999999942,516753.0,1.755251608946459,1.7955,go_short,False,go_short,1.7591,go_short,go_short,1.7424120159610195,1.7591,0,go_short,1.7955,1.7424640000000096,0,1.7554571428571768
71,MTL/USDT:USDT,2022-03-28 14:00:00+00:00,second_buy,trailing_stop_loss,2.0415,2.0493,2.044804952214262,2.0451813068359885,2.0388,0,2.0464,95519.0,0,False,2.0428999999999937,2.0435142857143207,2.0453320000000104,2.78660272,0.04700250923593514,go_short,go_short,go_short,go_short,go_short,1.6952799999999892,10543863.0,1.6743545083607168,1.8084,go_short,False,go_short,1.7069,go_short,go_short,1.6414910107500766,1.7033,0,go_short,1.7977,1.6378680000000103,0,1.6818857142857513
86,MTL/USDT:USDT,2023-03-08 13:00:00+00:00,second_buy,trailing_stop_loss,1.1144,1.1183,1.1065238137585542,1.1009995537438433,1.1042,1,1.1057,309033.0,0,False,1.1124799999999797,1.1116285714286291,1.0957480000000157,-7.169705,-0.11804664509567712,go_short,go_short,go_short,go_short,go_short,1.184179999999977,225293.0,1.1822310445746234,1.1882,go_short,False,go_short,1.1834,go_short,go_short,1.1808916213048652,1.1801,0,go_short,1.1848,1.1811880000000152,0,1.1816714285714889
72,MTL/USDT:USDT,2022-04-12 13:15:00+00:00,second_buy,trailing_stop_loss,2.1868,2.2035,2.0727441838359675,1.9333841067416555,2.1301,1,2.1407,11923982.0,0,False,2.15757999999999,2.1399000000000363,1.87826800000001,-16.34145816,-0.27286675078361206,go_short,go_short,go_short,go_short,go_short,2.4583799999999933,10473697.0,2.4336890928558694,2.5799000000000003,go_short,False,go_short,2.5383,go_short,go_short,2.3612587889080126,2.5300000000000002,0,go_short,2.5592,2.3921360000000114,0,2.4410428571428957
74,MTL/USDT:USDT,2022-04-20 10:00:00+00:00,second_buy,trailing_stop_loss,3.0507,3.06,3.068785249080071,3.073716611150894,3.0335,1,3.0427,1146633.0,1,False,3.044819999999995,3.053314285714324,3.0690440000000137,41.13070282,0.6763902529110349,go_short,go_short,go_short,go_short,go_short,0.9243399999999872,320371.0,0.9092201667766645,0.9372,go_short,False,go_short,0.925,go_short,go_short,0.8955489697061039,0.9215000000000001,0,go_short,0.9288000000000001,0.8840200000000189,0,0.9220857142857495
75,MTL/USDT:USDT,2022-05-13 05:00:00+00:00,second_buy,trailing_stop_loss,1.0336,1.0559,1.0081179340939892,0.9665386536709734,1.0309,1,1.0485,347431.0,0,False,1.0411399999999875,1.0361285714286064,0.9510000000000188,-19.23458685,-0.31672814667412447,go_short,go_short,go_short,go_short,go_short,1.3015999999999868,4516517.0,1.2896069896039122,1.365,go_short,False,go_short,1.295,go_short,go_short,1.2603091760806022,1.2949,1,go_short,1.3356,1.2647280000000192,0,1.295442857142891
76,MTL/USDT:USDT,2022-05-18 19:00:00+00:00,second_buy,trailing_stop_loss,1.2479,1.2562,1.2545249718691718,1.278478741929856,1.2471,0,1.2511,327440.0,0,False,1.249419999999986,1.248857142857176,1.2688480000000195,-17.43097256,-0.2846217121746085,go_short,go_short,go_short,go_short,go_short,1.4407399999999853,1846936.0,1.4392816354574551,1.4696,go_short,False,go_short,1.4377,go_short,go_short,1.4346076861376749,1.4355,0,go_short,1.463,1.4307920000000158,0,1.4374000000000338
77,MTL/USDT:USDT,2022-06-06 11:45:00+00:00,second_buy,trailing_stop_loss,1.593,1.6062,1.5843286461300277,1.5832368424443684,1.5878999999999999,0,1.5926,895039.0,0,False,1.5885799999999846,1.5839142857143185,1.5849400000000156,2.35386084,0.03892630549803333,go_short,go_short,go_short,go_short,go_short,1.4105599999999876,4149729.0,1.3907915676345908,1.4468,go_short,False,go_short,1.4163999999999999,go_short,go_short,1.3681684402757244,1.4152,0,go_short,1.439,1.3659560000000166,0,1.4003857142857463
78,MTL/USDT:USDT,2022-06-24 01:00:00+00:00,second_buy,trailing_stop_loss,1.4404,1.4429,1.440571757057142,1.4328303549461139,1.4317,1,1.4409,480305.0,0,False,1.4447399999999868,1.4451714285714619,1.4321840000000168,0.38231448,0.0063237126461500115,go_short,go_short,go_short,go_short,go_short,1.3745199999999875,219824.0,1.3742002345452475,1.3827,go_short,False,go_short,1.3819,go_short,go_short,1.3698350194402162,1.3686,0,go_short,1.3708,1.3709520000000208,0,1.3766285714286102
79,MTL/USDT:USDT,2022-07-20 20:15:00+00:00,second_buy,trailing_stop_loss,1.452,1.4655,1.46299303374394,1.4635708572821533,1.3929,1,1.3937,3929361.0,0,False,1.4442199999999867,1.4528285714286102,1.4727560000000204,-11.1824903,-0.1825632642460773,go_short,go_short,go_short,go_short,go_short,1.5071799999999864,5990564.0,1.4944954513205977,1.5932,go_short,False,go_short,1.501,go_short,go_short,1.475505684028035,1.5001,0,go_short,1.5885,1.4676440000000215,0,1.498385714285757
80,MTL/USDT:USDT,2022-08-15 06:30:00+00:00,second_buy,trailing_stop_loss,1.5016,1.505,1.5098725648481328,1.4944348724694612,1.4914,1,1.4948000000000001,1260373.0,0,False,1.5085799999999865,1.5248714285714715,1.4899840000000217,15.75229155,0.2572142989209309,go_short,go_short,go_short,go_short,go_short,1.0277199999999873,114575.0,1.0259221788038912,1.0339,go_short,False,go_short,1.0289,go_short,go_short,1.0229752174436153,1.028,0,go_short,1.0333,1.0223280000000208,0,1.0271000000000476
81,MTL/USDT:USDT,2022-10-27 04:45:00+00:00,second_buy,trailing_stop_loss,1.0394,1.0408,1.035016555013503,1.0328955535988615,1.0365,1,1.0365,51111.0,1,False,1.0381399999999874,1.0375714285714763,1.0328520000000212,17.37631418,0.2844270219674735,go_short,go_short,go_short,go_short,go_short,0.659959999999983,5690523.0,0.653331398868343,0.7252000000000001,go_short,False,go_short,0.6654,go_short,go_short,0.6415006545746917,0.6644,0,go_short,0.7252000000000001,0.6386080000000203,0,0.6528428571429069
82,MTL/USDT:USDT,2022-11-17 04:30:00+00:00,second_buy,trailing_stop_loss,0.6655,0.6728000000000001,0.6781936913842762,0.6803690478079449,0.6655,1,0.6724,181272.0,0,False,0.6748199999999829,0.6766714285714786,0.68204800000002,-9.16242849,-0.14989115731233518,go_short,go_short,go_short,go_short,go_short,0.7221599999999825,7892154.0,0.7215180654198728,0.7233,go_short,False,go_short,0.7187,go_short,go_short,0.7117044891480793,0.7105,0,go_short,0.7225,0.7185880000000201,0,0.7227571428571918
83,MTL/USDT:USDT,2022-12-26 12:00:00+00:00,second_buy,trailing_stop_loss,0.7185,0.7201000000000001,0.7183676621442534,0.7199531880540656,0.7165,0,0.717,740815.0,0,False,0.7179799999999826,0.7182000000000498,0.7203160000000207,-17.20204743,-0.2824984077484754,go_short,go_short,go_short,go_short,go_short,0.8821599999999836,387506.0,0.8755134694879652,0.8813000000000001,go_short,False,go_short,0.8804000000000001,go_short,go_short,0.8652200976935033,0.8759,0,go_short,0.8777,0.8678920000000189,1,0.8813857142857648
84,MTL/USDT:USDT,2023-01-14 09:00:00+00:00,second_buy,trailing_stop_loss,0.9043,0.9048,0.890882487346937,0.877160982821766,0.8993,1,0.9,422643.0,1,False,0.9025199999999838,0.8958285714286219,0.8768040000000188,-12.78179758,-0.2090619635975845,go_short,go_short,go_short,go_short,go_short,1.0724799999999841,746309.0,1.064518582330053,1.089,go_short,False,go_short,1.0764,go_short,go_short,1.0551528676861446,1.0764,0,go_short,1.0874,1.0515360000000187,0,1.0695714285714797
73,MTL/USDT:USDT,2022-04-18 04:15:00+00:00,second_buy,trailing_stop_loss,2.6325000000000003,2.6390000000000002,2.585390762209942,2.578718511044869,2.5939,0,2.5987,4784951.0,0,False,2.596559999999992,2.5859000000000383,2.5924760000000124,-18.27283117,-0.3061070772214796,go_short,go_short,go_short,go_short,go_short,3.0833999999999917,22250806.0,3.0205179152570683,3.34,go_short,False,go_short,3.168,go_short,go_short,2.963846149411072,3.1321,0,go_short,3.314,2.9203200000000153,0,3.048242857142895
228,OGN/USDT:USDT,2022-08-30 16:30:00+00:00,second_buy,trailing_stop_loss,0.1685,0.1693,0.1694991579424777,0.17118605543314644,0.1683,0,0.1685,1110839.0,0,False,0.16838000000001302,0.16818571428571566,0.1719079999999985,6.89097,0.11246401454116588,go_short,go_short,go_short,go_short,go_short,0.14764000000001243,1773562.0,0.14733485226959783,0.1491,go_short,False,go_short,0.14750000000000002,go_short,go_short,0.14679059963692875,0.1474,0,go_short,0.1489,0.14654799999999885,0,0.14744285714285787
229,OGN/USDT:USDT,2022-11-02 10:15:00+00:00,second_buy,trailing_stop_loss,0.1391,0.1396,0.14067020236856684,0.14118769575471066,0.13770000000000002,1,0.1394,2558007.0,0,False,0.14040000000001254,0.1407142857142865,0.14147999999999883,19.69313931,0.3218924104499826,go_short,go_short,go_short,go_short,go_short,0.09486000000001144,947187.0,0.0944022575876193,0.0955,go_short,False,go_short,0.09480000000000001,go_short,go_short,0.09365814399953239,0.0947,0,go_short,0.0954,0.09363199999999874,0,0.09471428571428678
230,OGN/USDT:USDT,2023-01-09 09:30:00+00:00,second_buy,trailing_stop_loss,0.0979,0.0983,0.09757379191059655,0.09685808018410194,0.0979,0,0.0983,789890.0,0,False,0.09796000000001144,0.09781428571428684,0.0968519999999987,-21.44602763,-0.349980031124063,go_short,go_short,go_short,go_short,go_short,0.13136000000001163,4463198.0,0.13096480344904607,0.13290000000000002,go_short,False,go_short,0.1315,go_short,go_short,0.13022125925233669,0.1312,0,go_short,0.1313,0.1305439999999987,0,0.13124285714285824
386,AAVE/USDT:USDT,2024-04-14 04:45:00+00:00,first_buy,trailing_stop_loss,84.3,84.61,82.2422979118884,82.10312742061862,83.49,0,84.33,15636.9,0,False,82.84600000000523,82.14000000000358,81.72720000000032,-2.46081382,-0.041650099358489165,go_long,go_long,go_long,go_long,go_long,82.42000000000533,10719.7,82.7112634580604,82.41,go_long,False,go_long,82.37,go_long,go_long,82.92067528081418,81.51,0,go_long,81.77,82.95320000000065,1,82.65428571428872
387,AAVE/USDT:USDT,2024-05-18 00:00:00+00:00,first_buy,trailing_stop_loss,88.07,88.23,88.33949402425696,88.3843684777959,87.99,0,88.17,1223.8,0,False,88.28800000000527,88.28857142857464,88.47560000000067,-3.61457885,-0.06824994106974147,go_long,go_long,go_long,go_long,go_long,84.67400000000461,12779.8,85.02687822542647,83.85,go_long,False,go_long,83.53,go_long,go_long,85.61658042462754,83.27,0,go_long,83.56,85.57720000000081,1,84.9128571428604
388,AAVE/USDT:USDT,2024-06-18 21:15:00+00:00,first_buy,trailing_stop_loss,80.6,80.69,79.89962425942186,79.4926698052511,80.16,1,80.34,4072.2,0,False,80.37200000000473,80.20428571428882,79.33880000000079,11.56653501,0.20546569988210872,go_long,go_long,go_long,go_long,go_long,98.8080000000044,13200.2,99.02524551706034,98.56,go_long,False,go_long,98.49,go_long,go_long,99.53448820549687,97.7,0,go_long,98.15,99.45280000000062,1,98.94857142857487
389,AAVE/USDT:USDT,2024-07-18 09:15:00+00:00,first_buy,trailing_stop_loss,99.22,99.29,98.98036128350152,98.91215913893262,98.66,0,98.92,2696.6,1,False,98.96600000000441,98.88428571428913,99.01680000000061,6.08999738,0.10250561845487036,go_long,go_long,go_long,go_long,go_long,110.96200000000438,17445.5,112.2791003261303,110.54,go_long,False,go_long,110.36,go_long,go_long,113.00774591144321,110.13,0,go_long,110.3,113.48480000000059,1,111.65142857143205
390,AAVE/USDT:USDT,2024-08-17 13:00:00+00:00,first_buy,trailing_stop_loss,110.64,111.6,111.67994653349086,112.53831783093534,110.63,0,111.21,21752.4,0,False,110.55600000000439,110.6785714285749,113.15280000000057,13.873947,0.2492373118699319,go_long,go_long,go_long,go_long,go_long,139.6280000000047,5760.6,140.0818079404974,139.61,go_long,False,go_long,139.38,go_long,go_long,140.9531921160877,139.2,0,go_long,139.23,141.23440000000045,0,139.7014285714324
391,AAVE/USDT:USDT,2024-09-14 21:15:00+00:00,first_buy,trailing_stop_loss,140.02,140.41,139.78946410237216,139.43115787878384,139.81,1,140.41,4534.6,0,False,140.16000000000471,140.03571428571817,139.24680000000052,6.00337827,0.106790970247701,go_long,go_long,go_long,go_long,go_long,160.07600000000417,36125.6,159.81495976815947,161.43,go_long,False,go_long,161.28,go_long,go_long,160.34233882826612,158.5,1,go_long,158.62,160.1128000000007,1,159.8100000000041
392,AAVE/USDT:USDT,2024-10-18 08:00:00+00:00,first_buy,trailing_stop_loss,155.72,156.09,155.55017590513154,155.30523769529384,154.98,0,156.03,5046.6,0,False,155.50400000000408,155.55000000000453,155.81640000000073,4.46874421,0.09537836880036596,go_long,go_long,go_long,go_long,go_long,174.34800000000342,7476.3,175.99128821236584,176.82,go_long,False,go_long,175.96,go_long,go_long,177.49893623793446,174.33,0,go_long,174.35,178.22120000000064,0,175.17571428571893
394,INJ/USDT:USDT,2022-09-06 18:15:00+00:00,first_buy,trailing_stop_loss,1.5070000000000001,1.508,1.545998257505516,1.5731007732286728,1.491,0,1.505,73130.3,0,False,1.5050000000000012,1.5311428571428607,1.58564,14.0311685,0.22899052728598185,go_long,go_long,go_long,go_long,go_long,1.8676000000000073,398507.4,1.869474847804203,1.866,go_long,False,go_long,1.866,go_long,go_long,1.8756763910089909,1.843,0,go_long,1.849,1.8765600000000018,1,1.8694285714285752
395,INJ/USDT:USDT,2022-10-08 10:30:00+00:00,first_buy,trailing_stop_loss,1.986,1.991,1.997098042690872,1.9929377847049772,1.983,1,1.9889999999999999,623572.4,0,False,1.9970000000000077,1.9974285714285749,1.993960000000001,11.39456229,0.18581384482982885,go_long,go_long,go_long,go_long,go_long,2.531600000000008,2347504.8,2.54192397605249,2.517,go_long,False,go_long,2.516,go_long,go_long,2.5272058843829406,2.425,0,go_long,2.442,2.522720000000004,1,2.5575714285714333
397,INJ/USDT:USDT,2022-11-09 21:15:00+00:00,first_buy,trailing_stop_loss,1.469,1.472,1.4970008366780172,1.5432420323557887,1.432,1,1.448,579424.8,0,False,1.479400000000012,1.491142857142869,1.5390800000000093,6.31981425,0.10307689009787284,go_long,go_long,go_long,go_long,go_long,1.625200000000018,61042.0,1.6319813454149665,1.6280000000000001,go_long,False,go_long,1.62,go_long,go_long,1.6415964177166547,1.617,0,go_long,1.6179999999999999,1.6450400000000078,1,1.6278571428571573
398,INJ/USDT:USDT,2022-12-20 15:00:00+00:00,first_buy,trailing_stop_loss,1.3719999999999999,1.3860000000000001,1.3789638664812736,1.3811277114305271,1.362,0,1.3780000000000001,122991.7,0,False,1.3736000000000212,1.3760000000000159,1.383760000000005,6.42713043,0.10470653968917204,go_long,go_long,go_long,go_long,go_long,1.694800000000027,924561.5,1.6704289410896478,1.726,go_long,False,go_long,1.726,go_long,go_long,1.6414329814134838,1.65,0,go_long,1.655,1.6318799999999996,1,1.684857142857153
384,AAVE/USDT:USDT,2024-02-29 04:15:00+00:00,first_buy,trailing_stop_loss,106.25,106.92,106.00662029686298,105.6250319394084,106.09,0,106.79,7190.4,0,False,106.0820000000048,105.9757142857178,105.66640000000021,6.49730834,0.12160782243517608,go_long,go_long,go_long,go_long,go_long,128.098000000005,7981.6,128.14459638942657,128.17,go_long,False,go_long,128.05,go_long,go_long,128.08975339230687,126.86,1,go_long,127.2,128.3264000000003,1,128.05428571428908
399,INJ/USDT:USDT,2023-01-18 02:15:00+00:00,first_buy,trailing_stop_loss,1.641,1.643,1.625486409098663,1.6259365313229495,1.63,0,1.6320000000000001,81927.6,0,False,1.6318000000000317,1.6290000000000069,1.6250800000000012,65.60259598,1.0695562451420468,go_long,go_long,go_long,go_long,go_long,3.6966000000000236,444315.0,3.7091105695092113,3.697,go_long,False,go_long,3.69,go_long,go_long,3.72701349953943,3.6,0,go_long,3.6029999999999998,3.7220399999999967,1,3.713714285714294
401,INJ/USDT:USDT,2023-03-13 00:30:00+00:00,first_buy,trailing_stop_loss,3.763,3.84,3.5861578068882136,3.430825894217272,3.74,0,3.834,831652.6,0,False,3.720200000000017,3.6547142857142996,3.3842800000000026,45.4649691,0.7448697375292047,go_long,go_long,go_long,go_long,go_long,6.6210000000000235,743433.8,6.643695271033598,6.66,go_long,False,go_long,6.655,go_long,go_long,6.649606628083694,6.531,1,go_long,6.538,6.723039999999993,1,6.6195714285714455
402,INJ/USDT:USDT,2023-04-12 02:15:00+00:00,first_buy,trailing_stop_loss,6.51,6.547,6.605438626006305,6.629547520647886,6.494,1,6.509,689476.6,0,False,6.568800000000024,6.589000000000017,6.7024799999999916,5.80140764,0.09473793347585342,go_long,go_long,go_long,go_long,go_long,6.947000000000031,464277.2,6.971887414702993,6.934,go_long,False,go_long,6.927,go_long,go_long,7.041464407684009,6.869,0,go_long,6.881,7.018919999999979,1,6.968571428571452
403,INJ/USDT:USDT,2023-05-08 18:15:00+00:00,first_buy,trailing_stop_loss,6.589,6.62,6.743075541675207,6.809162148270617,6.495,1,6.578,2557048.5,0,False,6.676600000000026,6.711000000000025,6.828559999999981,8.02675898,0.13105793179929362,go_long,go_long,go_long,go_long,go_long,7.513800000000015,938738.3,7.496910847434881,7.574,go_long,False,go_long,7.55,go_long,go_long,7.513914801579237,7.433,1,go_long,7.455,7.507399999999975,1,7.496714285714337
404,INJ/USDT:USDT,2023-06-05 15:45:00+00:00,first_buy,trailing_stop_loss,7.304,7.337,7.441634393725566,7.483740399159155,7.246,1,7.3,766561.3,0,False,7.431600000000015,7.453428571428622,7.486679999999976,9.13681795,0.14883300819425027,go_long,go_long,go_long,go_long,go_long,8.569800000000031,285323.0,8.597845534132743,8.661,go_long,False,go_long,8.628,go_long,go_long,8.628544149228446,8.535,0,go_long,8.536,8.669599999999981,1,8.571714285714323
405,INJ/USDT:USDT,2023-07-14 16:00:00+00:00,first_buy,trailing_stop_loss,9.793,9.888,9.561334208107315,9.348010274850923,9.663,1,9.673,972474.4,0,False,9.69780000000002,9.673857142857186,9.28075999999998,-14.11118697,-0.23132774881678309,go_long,go_long,go_long,go_long,go_long,7.370000000000016,62571.5,7.3920063839854775,7.359,go_long,False,go_long,7.354,go_long,go_long,7.445892135508157,7.344,0,go_long,7.355,7.461439999999987,0,7.375000000000077
406,INJ/USDT:USDT,2023-08-17 21:30:00+00:00,first_buy,trailing_stop_loss,7.183,7.242,7.2297517130270625,7.207009873403668,7.164,1,7.196,221993.5,0,False,7.223200000000013,7.241142857142934,7.193559999999992,-1.09590238,-0.017898956486080052,go_long,go_long,go_long,go_long,go_long,6.996400000000021,26988.2,7.016328656345505,7.017,go_long,False,go_long,7.001,go_long,go_long,7.044484821956917,7.0,0,go_long,7.007,7.06167999999999,0,7.003142857142953
407,INJ/USDT:USDT,2023-10-15 01:30:00+00:00,first_buy,trailing_stop_loss,7.58,7.585,7.595960879479712,7.606510263444157,7.577,0,7.582,8961.2,0,False,7.581400000000043,7.591428571428689,7.613799999999989,67.44296975,1.110782019187618,go_long,go_long,go_long,go_long,go_long,17.46800000000009,363473.2,17.50508493800367,17.415,go_long,False,go_long,17.407,go_long,go_long,17.558330470710047,17.0,0,go_long,17.054,17.68591999999998,1,17.507857142857237
408,INJ/USDT:USDT,2023-11-13 01:15:00+00:00,first_buy,trailing_stop_loss,17.347,17.494,17.36602966236216,17.40436829532679,17.311,0,17.479,74689.5,0,False,17.297000000000097,17.271857142857197,17.46015999999997,2.20906892,0.036073689373240674,go_long,go_long,go_long,go_long,go_long,18.827400000000097,216962.2,18.893429903026423,18.863,go_long,False,go_long,18.812,go_long,go_long,19.00338236795952,18.52,0,go_long,18.585,19.015279999999976,1,18.88785714285714
409,INJ/USDT:USDT,2023-12-11 02:00:00+00:00,first_buy,trailing_stop_loss,21.126,21.335,20.991822242268032,20.721283437725432,21.071,1,21.196,166581.5,0,False,21.010000000000105,21.019571428571435,20.807039999999965,32.75148082,0.5513221119863522,go_long,go_long,go_long,go_long,go_long,36.50760000000007,409033.5,36.80172232014881,36.666,go_long,False,go_long,36.593,go_long,go_long,37.02543270611773,35.25,0,go_long,36.033,37.176920000000024,1,36.667714285714354
410,INJ/USDT:USDT,2024-02-09 14:15:00+00:00,first_buy,trailing_stop_loss,35.344,35.576,35.216885063369645,34.9670248802287,35.326,1,35.486,72694.3,0,False,35.30080000000015,35.270428571428475,35.04511999999999,0.86413635,0.014310488722211986,go_long,go_long,go_long,go_long,go_long,40.38900000000011,484677.6,40.6315086873785,40.038,go_long,False,go_long,39.936,go_long,go_long,41.02234147478193,38.107,0,go_long,39.043,41.13168,1,40.71785714285686
411,INJ/USDT:USDT,2024-03-05 21:15:00+00:00,first_buy,trailing_stop_loss,34.812,36.4,37.531252425716644,39.070157766871965,34.78,0,36.288,360135.5,0,False,35.860000000000106,36.22385714285685,39.740680000000005,-6.86744178,-0.1181489928703502,go_long,go_long,go_long,go_long,go_long,36.58720000000016,126621.6,36.67963534961684,36.489,go_long,False,go_long,36.473,go_long,go_long,36.78023672342427,36.061,0,go_long,36.113,36.86959999999999,1,36.66342857142822
400,INJ/USDT:USDT,2023-02-09 21:30:00+00:00,first_buy,trailing_stop_loss,3.348,3.3810000000000002,3.364760320886575,3.4218675123311693,3.328,0,3.33,292808.0,1,False,3.348800000000024,3.335714285714297,3.428839999999999,-6.32015685,-0.10304613864396472,go_long,go_long,go_long,go_long,go_long,3.083200000000015,249510.8,3.094284592982555,3.089,go_long,False,go_long,3.083,go_long,go_long,3.1053766865632006,3.033,0,go_long,3.043,3.102,1,3.0938571428571575
413,INJ/USDT:USDT,2024-04-14 04:45:00+00:00,first_buy,trailing_stop_loss,24.126,24.176,23.526204543115984,23.348137062105025,23.84,0,24.075,88657.7,0,False,23.818400000000246,23.55842857142826,23.29964,0.29514602,0.004899080648519878,go_long,go_long,go_long,go_long,go_long,24.436200000000316,65906.8,24.530065602869843,24.526,go_long,False,go_long,24.473,go_long,go_long,24.706558728506614,24.262,1,go_long,24.309,24.755800000000026,1,24.431857142856813
383,AAVE/USDT:USDT,2024-01-30 16:15:00+00:00,first_buy,trailing_stop_loss,93.6,94.3,93.2154243462348,93.10683878810357,93.57,0,94.08,8171.3,0,False,93.4300000000044,93.23285714286088,93.11560000000047,3.524224,0.06235747957320752,go_long,go_long,go_long,go_long,go_long,107.40800000000482,73043.3,106.80599756630077,108.84,go_long,False,go_long,108.65,go_long,go_long,106.49905662207713,105.28,1,go_long,105.69,106.24080000000023,1,107.0757142857178
381,AAVE/USDT:USDT,2023-11-14 00:00:00+00:00,first_buy,trailing_stop_loss,93.11,93.6,93.92140006837056,94.76707125792994,92.87,1,92.94,5573.3,0,False,93.42800000000491,93.56000000000348,95.06680000000044,-0.63085949,-0.01130537187850717,go_long,go_long,go_long,go_long,go_long,96.54200000000466,6925.1,97.0821794610207,97.02,go_long,False,go_long,96.52,go_long,go_long,97.40351428447643,96.45,0,go_long,96.67,97.67440000000047,1,96.82428571428905
355,AAVE/USDT:USDT,2021-09-07 09:30:00+00:00,first_buy,trailing_stop_loss,382.85,384.83,390.39362417423854,396.3880701757739,381.28,0,382.37,5879.7,0,False,382.66200000000356,386.7399999999985,398.36560000000077,-9.42062081,-0.24613478398366984,go_long,go_long,go_long,go_long,go_long,297.2520000000037,13208.5,298.75125903237995,298.75,go_long,False,go_long,298.0,go_long,go_long,300.61134697329487,293.2,0,go_long,293.87,300.68400000000133,1,298.3657142857136
356,AAVE/USDT:USDT,2021-10-06 08:30:00+00:00,first_buy,trailing_stop_loss,293.97,294.98,297.54183456586,299.89124719749526,287.66,1,290.89,21742.9,1,False,295.77000000000373,296.72571428571354,300.1340000000013,13.16869464,0.22608680657350488,go_long,go_long,go_long,go_long,go_long,371.5520000000038,41389.9,379.9818288866793,376.26,go_long,False,go_long,376.07,go_long,go_long,375.195403262135,367.12,0,go_long,367.31,378.9120000000012,1,374.28571428571394
357,AAVE/USDT:USDT,2021-10-27 17:45:00+00:00,first_buy,trailing_stop_loss,343.15,346.88,345.63699790224103,351.8510507132698,342.36,0,345.32,26318.2,0,False,342.32000000000374,341.712857142857,351.49880000000115,-10.32187729,-0.29862628798945046,go_long,go_long,go_long,go_long,go_long,257.0820000000052,12730.2,257.54356666423763,257.72,go_long,False,go_long,257.66,go_long,go_long,258.71208276648986,253.42,1,go_long,253.64,258.9216000000008,1,257.53999999999985
358,AAVE/USDT:USDT,2021-11-30 03:30:00+00:00,first_buy,trailing_stop_loss,256.48,256.66,255.3029351220112,252.65778806238546,255.06,1,255.2,4422.1,0,False,256.7860000000053,256.5971428571427,252.76120000000074,2.12827738,0.04165656796181875,go_long,go_long,go_long,go_long,go_long,272.7680000000047,7075.7,276.9083029292766,272.87,go_long,False,go_long,272.81,go_long,go_long,279.54230762157573,270.78,0,go_long,270.93,279.85840000000076,1,274.9528571428565
359,AAVE/USDT:USDT,2021-12-28 19:00:00+00:00,first_buy,trailing_stop_loss,269.53,269.62,270.91756758004857,274.34056855852043,265.47,1,266.52,13776.8,0,False,268.7600000000046,268.9485714285708,275.21280000000087,-16.00154037,-0.29981534969775336,go_long,go_long,go_long,go_long,go_long,193.59200000000607,10076.1,196.7282851122158,192.99,go_long,False,go_long,190.22,go_long,go_long,201.76469464227068,189.57,0,go_long,191.09,202.56240000000108,1,195.4314285714285
360,AAVE/USDT:USDT,2022-01-21 03:15:00+00:00,first_buy,trailing_stop_loss,188.74,189.62,192.71298842225244,198.27686152298557,185.33,1,187.17,18925.3,0,False,189.17800000000608,189.79428571428565,198.56560000000107,-9.22256325,-0.16408167085358943,go_long,go_long,go_long,go_long,go_long,160.01600000000585,2574.8,160.53566698059285,159.99,go_long,False,go_long,159.68,go_long,go_long,161.84994058264957,159.11,0,go_long,159.21,161.88520000000125,1,160.30571428571423
361,AAVE/USDT:USDT,2022-02-17 18:15:00+00:00,first_buy,trailing_stop_loss,158.23,158.67,159.5535840511937,161.17584755028255,155.3,1,156.12,11759.8,0,False,158.64000000000587,159.20142857142855,161.27640000000125,-0.84752404,-0.018079807017667364,go_long,go_long,go_long,go_long,go_long,156.1660000000058,10409.7,156.51638869288712,156.26,go_long,False,go_long,155.79,go_long,go_long,157.28327988722162,155.03,0,go_long,155.28,157.10720000000137,1,156.38285714285794
362,AAVE/USDT:USDT,2022-03-20 09:15:00+00:00,first_buy,trailing_stop_loss,155.82,156.05,156.26903259379517,156.47657537044736,154.82,1,155.02,11187.3,0,False,155.97200000000586,156.05285714285796,156.52320000000134,2.18254714,0.04688658308553799,go_long,go_long,go_long,go_long,go_long,168.97400000000525,11113.4,168.48779294254427,169.47,go_long,False,go_long,169.24,go_long,go_long,169.35346978985814,167.0,1,go_long,167.18,168.89400000000123,1,168.9914285714296
