,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),sma-05 (exit),long-small-rl (exit),close (exit),low (exit),short_kdj (exit),mean-grad-hist (exit),short-bid-rl (exit),open (exit),volume (exit),long-large-rl (exit),short-small-rl (exit),long_jcrosk (exit),sma-07 (exit),ema-12 (exit),short-large-rl (exit),long-bid-rl (exit),sma-compare (exit),ema-26 (exit),high (exit),sma-25 (exit)
103,TRB/USDT:USDT,2022-08-30 16:45:00+00:00,first_buy,stop_loss,26.71,26.77,28.433393105745953,30.29778334649787,22.77,1,22.97,2958334.4,0,False,27.138000000000243,27.961428571429003,30.531600000000097,-13.25101551,-0.22146380921918785,1,go_short,go_short,go_short,go_short,go_long,go_long,18.558000000000213,go_short,18.37,18.35,False,1,go_long,18.54,116919.2,go_short,go_short,0,18.53285714285762,18.335037007748898,go_short,go_long,0,18.43723962577089,18.63,18.282400000000123
102,TRB/USDT:USDT,2022-08-09 19:00:00+00:00,first_buy,stop_loss,35.37,36.32,33.76510646521831,32.66012488854317,35.09,0,36.08,445986.2,0,False,34.680000000000256,34.230000000000096,32.24320000000019,-17.63101868,-0.28716260067049165,0,go_short,go_short,go_short,go_short,go_long,go_long,28.536000000000247,go_short,26.7,26.31,False,1,go_long,27.45,1065143.1,go_short,go_short,0,28.91714285714329,30.8840060142177,go_short,go_long,1,29.426737306790674,27.69,30.9760000000001
193,BAL/USDT:USDT,2022-08-12 10:30:00+00:00,first_buy,stop_loss,9.719,9.811,7.035676824953942,6.724267793242088,7.335,0,7.521,4615745.1,0,False,7.347999999999733,7.085285714285933,6.5858800000001585,-15.91423903,-0.260935670006839,0,go_short,go_long,do_nothing,do_nothing,go_long,go_long,5.702199999999772,go_short,5.665,5.64,False,1,go_long,5.702,42317.9,do_nothing,go_long,0,5.715428571428781,5.758155023668388,do_nothing,go_long,1,5.719113694005821,5.702,5.75344000000015
195,BAL/USDT:USDT,2022-10-29 08:15:00+00:00,first_buy,stop_loss,7.049,7.125,6.949521069139934,6.880191041938348,7.017,0,7.1,128601.7,0,False,6.992199999999786,6.966714285714493,6.867400000000166,-16.56018293,-0.2709407024354617,0,go_short,go_long,do_nothing,do_nothing,go_long,go_long,5.734999999999782,go_short,5.348,5.321,False,1,go_long,5.757,198477.2,do_nothing,go_long,0,5.834857142857341,6.138856168272076,do_nothing,go_long,1,5.966168588898387,5.813,6.206200000000167
197,BAL/USDT:USDT,2023-02-02 12:00:00+00:00,first_buy,stop_loss,7.2780000000000005,7.298,7.216491979944152,7.174456704681897,7.254,0,7.292,110390.8,0,False,7.253999999999804,7.236571428571615,7.155080000000172,-16.97500051,-0.27681538180010296,0,go_short,go_long,do_nothing,do_nothing,go_long,go_long,5.371799999999807,go_short,5.308,5.305,False,1,go_long,5.393,61503.3,do_nothing,go_long,0,5.381142857143016,5.367293071070647,do_nothing,go_long,0,5.370392362114716,5.394,5.365760000000198
198,BAL/USDT:USDT,2023-05-21 16:00:00+00:00,first_buy,stop_loss,5.307,5.312,5.35879353717399,5.361938028769118,5.269,1,5.295,105923.2,0,False,5.349999999999807,5.366428571428729,5.363080000000198,-17.0389938,-0.2795941562748941,0,go_short,go_long,do_nothing,do_nothing,go_long,go_long,4.15459999999982,go_short,4.14,4.138,False,1,go_long,4.151,11070.6,do_nothing,go_long,0,4.161285714285857,4.16833508381146,do_nothing,go_long,1,4.161603016421365,4.157,4.167440000000218
199,BAL/USDT:USDT,2023-08-15 19:15:00+00:00,first_buy,stop_loss,4.139,4.147,4.135817936971924,4.1554213738995,3.7960000000000003,1,3.9939999999999998,567076.5,0,False,4.11819999999982,4.135000000000142,4.160440000000218,-17.35779926,-0.28376647980465475,1,go_short,go_long,do_nothing,do_nothing,go_long,go_long,2.966799999999812,go_short,2.9699999999999998,2.9699999999999998,False,1,go_long,2.972,5532.1,do_nothing,go_long,0,2.967000000000137,2.969984744039653,do_nothing,go_long,1,2.9677032329414974,2.974,2.9670800000002133
98,TRB/USDT:USDT,2022-07-18 10:30:00+00:00,first_buy,stop_loss,21.15,21.19,19.711455180223872,18.90844701409546,20.76,0,20.92,246929.4,1,False,20.482000000000177,20.17428571428574,18.595200000000162,-16.80953703,-0.2767973937778448,0,go_short,go_short,go_short,go_short,go_long,go_long,16.078000000000166,go_short,16.03,16.01,False,1,go_long,16.08,17582.6,go_short,go_short,1,16.097142857142877,16.29582312522983,go_short,go_long,1,16.127165274397296,16.11,16.33880000000014
202,BAL/USDT:USDT,2024-03-05 01:00:00+00:00,first_buy,stop_loss,5.351,5.353,5.312663350305199,5.29261059287782,5.292,1,5.3,17370.6,1,False,5.3249999999998305,5.323857142857266,5.28932000000022,-18.51419934,-0.30334252269633505,0,go_short,go_long,do_nothing,do_nothing,go_long,go_long,4.402599999999813,go_short,4.364,4.331,False,1,go_long,4.406,77689.7,do_nothing,go_long,1,4.463857142857246,4.612125014017438,do_nothing,go_long,1,4.511796236515239,4.407,4.634480000000185
203,BAL/USDT:USDT,2024-04-12 18:45:00+00:00,first_buy,stop_loss,4.3629999999999995,4.37,4.427827584743664,4.564263901867998,3.729,1,3.966,532660.8,0,False,4.312999999999813,4.368428571428675,4.600200000000185,-17.54736465,-0.2870148668746818,1,go_short,go_long,do_nothing,do_nothing,go_long,go_long,3.238999999999831,go_short,3.187,3.122,False,1,go_long,3.232,172414.4,do_nothing,go_long,0,3.2515714285715367,3.281160680040776,do_nothing,go_long,1,3.258665062017487,3.237,3.2895200000001923
204,BAL/USDT:USDT,2024-06-18 01:45:00+00:00,first_buy,stop_loss,3.188,3.198,3.2157935140147966,3.258852481519237,2.848,1,2.98,413262.5,0,False,3.180799999999831,3.2078571428572507,3.274520000000192,-16.16226669,-0.26376947003790974,1,go_short,go_long,do_nothing,do_nothing,go_long,go_long,2.3431999999998347,go_short,2.332,2.311,False,1,go_long,2.319,141334.8,do_nothing,go_long,0,2.34500000000011,2.40916414071173,do_nothing,go_long,1,2.3649883184080824,2.356,2.4289200000001814
205,BAL/USDT:USDT,2024-07-05 03:00:00+00:00,first_buy,stop_loss,2.333,2.339,2.3419131924991468,2.3947816117701204,2.161,1,2.215,256410.4,0,False,2.3161999999998346,2.32500000000011,2.4163200000001814,-17.52995484,-0.2858129010386797,1,go_short,go_long,do_nothing,do_nothing,go_long,go_long,1.8733999999998416,go_short,1.828,1.81,False,1,go_long,1.857,209941.0,do_nothing,go_long,0,1.8862857142858407,1.9292475126710849,do_nothing,go_long,1,1.8976189448572494,1.877,1.936040000000179
207,BAL/USDT:USDT,2024-10-01 11:45:00+00:00,first_buy,stop_loss,2.305,2.308,2.280018177487695,2.2620441755741907,2.291,0,2.306,115045.1,0,False,2.293199999999824,2.2862857142858495,2.2596800000001847,-17.45371949,-0.28425818242690215,0,go_short,go_long,do_nothing,do_nothing,go_long,go_long,1.7147999999998222,go_short,1.706,1.6920000000000002,False,1,go_long,1.712,45014.0,do_nothing,go_long,0,1.7175714285715702,1.725824558448427,do_nothing,go_long,1,1.7187410855380787,1.713,1.7253600000001854
95,TRB/USDT:USDT,2022-06-10 16:30:00+00:00,first_buy,stop_loss,16.62,17.0,15.293456753176027,14.731803978442544,15.41,0,15.95,1710852.9,1,False,15.772000000000144,15.498571428571434,14.77160000000015,-16.79098708,-0.2767565231336886,0,go_short,go_short,go_short,go_short,go_long,go_long,12.060000000000148,go_short,11.88,11.87,False,1,go_long,12.12,58452.8,go_short,go_short,1,12.110000000000008,12.86103637846566,go_short,go_long,1,12.289765145232778,12.13,12.735200000000159
210,LTC/USDT:USDT,2021-03-03 00:15:00+00:00,first_buy,stop_loss,179.2,179.27,175.97470350420355,174.25522792022792,177.0,0,178.21,55642.958,1,False,177.43200000000002,176.70999999999998,174.06400000000002,-29.89250311,-0.48709460983567593,0,go_long,go_long,go_short,go_short,go_long,go_long,138.0619999999996,go_long,135.71,134.45,False,1,go_long,135.85,81239.194,go_short,go_long,0,139.18571428571587,142.80181726280605,go_short,go_long,1,138.77101921571995,136.75,141.87760000000048
211,LTC/USDT:USDT,2021-05-23 16:15:00+00:00,first_buy,stop_loss,135.76,137.63,137.1785547209938,141.73649746556117,126.86,1,128.42,287466.24,0,False,135.7279999999996,137.41857142857302,141.3120000000005,-24.921641,-0.4063088307798504,1,go_long,go_long,go_short,go_short,go_long,go_long,96.3460000000008,go_long,93.8,93.41,False,1,go_long,95.21,111435.76,go_short,go_long,0,96.55142857143066,100.77710162242913,go_short,go_long,1,97.9656163776319,95.77,101.61560000000088
213,LTC/USDT:USDT,2022-05-01 23:00:00+00:00,first_buy,stop_loss,98.7,98.71,98.55568038624844,98.40245651254696,98.33,1,98.4,13809.96,1,False,98.75600000000108,98.69428571428766,98.68160000000086,-17.04616348,-0.2777289577516469,0,go_long,go_long,go_short,go_short,go_long,go_long,78.674000000001,go_long,75.35,74.78,False,1,go_long,79.31,267763.915,go_short,go_long,0,79.23857142857347,79.45967260535294,go_short,go_long,0,79.3106080844079,79.31,79.163600000001
177,EGLD/USDT:USDT,2024-04-13 20:30:00+00:00,second_buy,stop_loss,34.84,35.53,38.409766019233686,39.92206417968012,33.54,1,34.4,172417.3,0,False,37.272000000003814,38.19571428571551,40.45680000000135,-16.09573767,-0.27551042270040216,1,go_short,go_short,do_nothing,do_nothing,go_short,go_short,43.26600000000376,go_short,43.47,43.34,False,0,go_short,43.43,6962.5,do_nothing,go_short,0,43.0185714285726,42.34494449414833,do_nothing,go_short,0,42.78393062828875,43.54,42.19120000000137
174,EGLD/USDT:USDT,2024-02-13 04:30:00+00:00,second_buy,stop_loss,59.27,60.51,58.83375769934579,58.43780145130895,59.09,0,60.24,31443.5,0,False,59.28000000000401,59.02285714285853,58.32240000000135,-14.20809808,-0.2360942961553851,0,go_short,go_short,do_nothing,do_nothing,go_short,go_short,74.6640000000039,go_short,75.36,74.57,False,0,go_short,74.71,23092.5,do_nothing,go_short,0,74.39714285714409,73.08493031211253,do_nothing,go_short,0,73.99295461205652,75.46,72.9508000000013
173,EGLD/USDT:USDT,2024-01-23 09:45:00+00:00,second_buy,stop_loss,46.51,47.45,48.259926069883576,49.03190002124955,46.51,0,47.21,31040.7,0,False,47.496000000003875,47.775714285715466,49.49440000000135,-15.31186756,-0.27049263650209576,1,go_short,go_short,do_nothing,do_nothing,go_short,go_short,58.96800000000401,go_short,59.28,58.7,False,0,go_short,58.76,21695.5,do_nothing,go_short,1,58.67571428571567,58.29362556741366,do_nothing,go_short,0,58.578077281045026,59.48,58.24040000000136
171,EGLD/USDT:USDT,2023-12-04 13:00:00+00:00,second_buy,stop_loss,52.49,53.79,50.99461872410947,50.81999134822728,52.28,0,52.63,243416.6,0,False,51.17200000000357,50.77285714285819,50.94720000000139,-15.83194261,-0.27369077093811134,0,go_short,go_short,do_nothing,do_nothing,go_short,go_short,62.268000000003646,go_short,65.95,62.92,False,0,go_short,63.69,219490.4,do_nothing,go_short,0,61.53857142857246,59.36443354113139,do_nothing,go_short,0,61.02442906929418,66.05,58.79760000000133
126,TRB/USDT:USDT,2023-11-07 00:15:00+00:00,first_buy,stop_loss,127.765,127.792,126.62758080805338,126.18028033438193,126.504,1,127.397,60983.4,0,False,127.11700000000106,127.05314285714384,125.99515999999998,-12.58762401,-0.24678056065654091,0,go_short,go_short,go_short,go_short,go_long,go_long,100.02300000000119,go_short,96.514,95.5,False,0,go_long,97.16,433201.8,go_short,go_short,0,103.6660000000011,116.36647200834203,go_short,go_long,1,106.89259396653691,97.693,119.58695999999998
117,TRB/USDT:USDT,2023-09-15 23:30:00+00:00,first_buy,stop_loss,41.525,41.527,38.4625104959056,37.23814548119867,39.602,0,39.877,991260.7,0,False,39.473600000000374,38.92100000000063,36.93796000000007,-6.83959088,-0.11424488566543142,0,go_short,go_short,go_short,go_short,go_long,go_long,31.261600000000385,go_short,30.15,30.134,False,1,go_long,31.356,594892.1,go_short,go_short,1,31.403857142857788,33.43174571658431,go_short,go_long,1,31.877686286123055,31.515,33.679200000000066
132,TRB/USDT:USDT,2023-12-31 19:00:00+00:00,first_buy,stop_loss,444.802,464.4,362.9556432214385,326.1870196272149,407.17,0,417.808,658608.7,1,False,399.5786000000013,383.8862857142872,302.78415999999976,-11.5625769,-0.2764481334617536,0,go_short,go_short,go_short,go_short,go_long,go_long,443.0124000000013,go_short,361.631,346.073,False,1,go_long,418.391,484680.7,go_short,go_short,0,441.8261428571445,406.2619973139493,go_short,go_long,0,434.4721293849332,420.282,409.59787999999986
133,TRB/USDT:USDT,2023-12-31 22:45:00+00:00,first_buy,stop_loss,361.637,370.64,402.7601094795589,393.0828864018049,226.0,1,228.344,1150173.9,0,False,395.0414000000013,415.3570000000016,407.31231999999983,-12.6418046,-0.27644756838475404,0,go_short,go_short,go_short,go_short,go_long,go_long,395.0414000000013,go_short,228.344,226.0,False,1,go_long,361.637,1150173.9,go_short,go_short,0,415.3570000000016,393.0828864018049,go_short,go_long,0,402.7601094795589,370.64,407.31231999999983
134,TRB/USDT:USDT,2023-12-31 23:00:00+00:00,first_buy,stop_loss,228.419,240.967,367.6107080211652,376.87593185352307,155.8,1,174.289,1550431.6,0,False,328.86400000000134,373.9564285714302,401.8615599999999,-14.4848934,-0.27644855144855146,1,go_short,go_short,go_short,go_short,go_long,go_long,160.2654000000013,go_short,154.99,151.201,False,0,go_long,159.225,404580.6,go_short,go_short,0,160.1791428571445,219.37226887638502,go_short,go_long,0,176.36922500151326,163.798,212.2977599999997
136,TRB/USDT:USDT,2024-01-01 05:30:00+00:00,first_buy,stop_loss,181.794,221.827,173.08036451057123,199.93121498197968,177.596,0,214.881,832110.4,0,False,169.63120000000134,161.9341428571445,177.65507999999969,-11.8971626,-0.2764480871838383,0,go_short,go_short,go_short,go_short,go_long,go_long,170.0218000000014,go_short,168.639,165.3,False,1,go_long,170.775,106094.5,go_short,go_short,0,170.67314285714428,173.0289130089848,go_short,go_long,1,171.53715377928404,170.776,173.30963999999972
137,TRB/USDT:USDT,2024-01-03 12:15:00+00:00,first_buy,stop_loss,168.649,168.74,165.59805319785573,170.05884537868963,109.5,1,132.933,703449.7,0,False,162.27440000000144,164.96457142857284,171.5804399999997,-15.66488715,-0.2940259640780083,1,go_short,go_short,go_short,go_short,go_long,go_long,112.75180000000164,go_short,109.927,107.985,False,1,go_long,112.501,81998.2,go_short,go_short,0,113.41628571428717,114.89618668706741,go_short,go_long,1,113.56641053817724,112.645,114.99899999999971
138,TRB/USDT:USDT,2024-03-05 20:00:00+00:00,first_buy,stop_loss,109.936,110.373,110.57296276307305,113.35639508061797,77.343,1,94.109,376342.8,0,False,108.59160000000165,110.38857142857289,114.0411599999997,-17.10713889,-0.3028539578443885,1,go_short,go_short,go_short,go_short,go_long,go_long,74.07740000000226,go_short,73.3,72.684,False,1,go_long,74.5,25813.7,go_short,go_short,1,75.61814285714408,79.45608861839227,go_short,go_long,1,76.88231483760943,74.523,79.95199999999973
139,TRB/USDT:USDT,2024-04-12 18:45:00+00:00,first_buy,stop_loss,73.295,73.411,74.88565101643874,78.30408205406692,59.0,1,63.904,273766.1,0,False,72.03700000000227,73.36742857142978,79.11271999999974,-15.93991336,-0.2765877993265831,1,go_short,go_short,go_short,go_short,go_long,go_long,56.17780000000221,go_short,51.654,47.2,False,1,go_long,56.4,321196.7,go_short,go_short,0,56.62142857142982,59.36028608301052,go_short,go_long,1,57.21333251011975,56.44,60.17599999999974
141,TRB/USDT:USDT,2024-04-24 05:00:00+00:00,first_buy,stop_loss,62.157,63.247,61.63227990621694,61.06085313545344,62.156,0,63.127,33046.7,0,False,61.94120000000213,61.838285714287096,60.90127999999977,-15.75633057,-0.27709720712715147,0,go_short,go_short,go_short,go_short,go_long,go_long,47.81460000000218,go_short,47.238,47.195,False,1,go_long,47.865,23112.6,go_short,go_short,0,47.95828571428719,48.57362473493412,go_short,go_long,1,48.145211174515005,47.927,48.52395999999978
109,TRB/USDT:USDT,2023-03-10 10:15:00+00:00,first_buy,stop_loss,12.34,12.37,12.563020725858923,12.674216575019093,12.17,1,12.33,47753.7,0,False,12.44400000000032,12.510000000000536,12.684400000000114,-18.3705551,-0.30375892376488234,1,go_short,go_short,go_short,go_short,go_long,go_long,9.928000000000365,go_short,9.87,9.84,False,1,go_long,9.86,24556.7,go_short,go_short,0,9.960000000000536,10.220706165897463,go_short,go_long,1,10.057892078768539,9.92,10.284000000000091
145,TRB/USDT:USDT,2024-05-07 09:15:00+00:00,first_buy,stop_loss,111.447,114.472,105.77277008107325,101.79728030160055,111.358,0,113.139,568337.8,0,False,108.82800000000232,108.18885714285867,100.12947999999973,-16.14492284,-0.2851171851359233,0,go_short,go_short,go_short,go_short,go_long,go_long,84.5344000000033,go_short,83.455,83.396,False,1,go_long,84.027,10530.3,go_short,go_short,0,84.69800000000137,84.77921840302356,go_short,go_long,1,84.57530439881337,84.104,84.81731999999973
146,TRB/USDT:USDT,2024-07-04 23:15:00+00:00,first_buy,stop_loss,83.447,83.48,84.3355652605344,84.6486837065033,81.936,1,83.017,54951.4,0,False,84.08460000000329,84.37485714285852,84.71343999999972,-16.2602574,-0.27952652930024446,1,go_short,go_short,go_short,go_short,go_long,go_long,61.85840000000322,go_short,60.796,60.728,False,1,go_long,61.362,39046.4,go_short,go_short,0,62.1288571428584,62.28560481072346,go_short,go_long,1,62.117263662025636,61.578,62.35911999999959
214,LTC/USDT:USDT,2022-05-11 13:00:00+00:00,first_buy,stop_loss,75.35,75.46,77.6997453021913,78.6730301901416,67.63,1,68.84,400537.791,0,False,76.498000000001,77.50285714285918,78.826800000001,-16.76096079,-0.2730293650082854,1,go_long,go_long,go_short,go_short,go_long,go_long,51.36800000000106,go_long,51.14,50.77,False,1,go_long,50.88,43919.276,go_short,go_long,0,51.615714285716436,52.253045210557616,go_short,go_long,1,51.79226352367482,51.25,52.31800000000105
147,TRB/USDT:USDT,2024-08-04 14:45:00+00:00,first_buy,stop_loss,60.813,60.884,61.78922309863707,62.115189639558764,59.74,1,59.985,70179.1,0,False,61.348200000003224,61.6978571428584,62.27891999999959,-16.59683859,-0.27640213269210034,1,go_short,go_short,go_short,go_short,go_long,go_long,54.94560000000322,go_short,53.381,52.348,False,1,go_long,54.493,119662.2,go_short,go_short,0,55.31385714285841,56.36787372730523,go_short,go_long,1,55.57577818880211,55.172,56.50579999999961
149,TRB/USDT:USDT,2024-08-23 06:00:00+00:00,first_buy,stop_loss,65.886,70.53,61.72308569291658,59.66575281888983,65.798,0,69.936,356675.8,0,False,64.02080000000345,62.17928571428685,58.79327999999957,-15.94014629,-0.2846050555463981,0,go_short,go_short,go_short,go_short,go_long,go_long,53.136800000003156,go_short,51.631,51.502,False,1,go_long,52.527,108047.5,go_short,go_short,0,53.68571428571522,54.0916659337252,go_short,go_long,1,53.64013793885543,52.724,54.13831999999964
152,TRB/USDT:USDT,2024-11-10 12:15:00+00:00,first_buy,stop_loss,105.138,109.99,91.9575339292523,81.71904806456341,95.3,1,98.607,1472201.6,1,False,98.49800000000316,97.11357142857233,77.93975999999961,-16.45186727,-0.27763866936547404,0,go_short,go_short,go_short,go_short,go_long,go_long,73.0676000000031,go_short,71.73,71.64,False,1,go_long,73.373,48489.2,go_short,go_short,1,73.52814285714383,74.86538935531209,go_short,go_long,1,74.00411326827619,73.625,75.35507999999956
105,TRB/USDT:USDT,2022-11-08 19:45:00+00:00,first_buy,stop_loss,12.86,13.32,14.124535532648224,14.61141762472443,11.81,1,13.21,303650.7,0,False,13.58200000000025,13.777142857143389,14.758800000000075,-16.80590399,-0.2760822678932591,1,go_short,go_short,go_short,go_short,go_long,go_long,10.336000000000258,go_short,10.16,10.04,False,1,go_long,10.39,79689.9,go_short,go_short,0,10.385714285714815,10.759167642896498,go_short,go_long,1,10.446794429224651,10.4,10.825600000000076
154,EGLD/USDT:USDT,2021-03-03 00:15:00+00:00,second_buy,stop_loss,134.234,134.234,132.46377698540434,131.49295441595442,132.0,0,132.952,3951.0,0,False,133.76220000000006,133.39285714285717,131.34416000000002,-10.10698917,-0.19017260047587345,0,go_short,go_short,do_nothing,do_nothing,go_short,go_short,161.94420000000022,go_short,163.706,162.116,False,0,go_short,162.338,11902.2,do_nothing,go_short,0,161.29914285714295,159.5120036425866,do_nothing,go_short,0,160.57130366340212,164.0,159.39431999999994
155,EGLD/USDT:USDT,2021-04-02 16:00:00+00:00,second_buy,stop_loss,163.677,169.916,161.89894925364794,160.22970707646905,163.609,0,169.201,33889.9,0,False,163.58080000000024,162.78885714285724,159.78599999999994,-12.29093975,-0.24230763763075733,0,go_short,go_short,do_nothing,do_nothing,go_short,go_short,210.65880000000007,go_short,215.436,209.859,False,0,go_short,211.081,12723.8,do_nothing,go_short,0,209.88085714285725,208.1986992321567,do_nothing,go_short,0,209.56869462477547,215.72,207.79687999999987
156,EGLD/USDT:USDT,2021-04-11 02:45:00+00:00,second_buy,stop_loss,215.582,222.0,210.97981852865618,208.9796104001451,214.345,0,218.741,44408.2,0,False,212.95920000000007,211.3354285714287,208.2869199999999,-8.28450571,-0.18944229347726335,0,go_short,go_short,do_nothing,do_nothing,go_short,go_short,272.6120000000013,go_short,274.9,273.39,False,0,go_short,274.82,16088.1,do_nothing,go_short,0,272.1685714285723,265.6285319105797,do_nothing,go_short,0,270.49882140981015,276.0,265.39160000000106
157,EGLD/USDT:USDT,2021-09-12 13:30:00+00:00,second_buy,stop_loss,274.82,280.0,271.71746426983935,266.5760480653516,274.67,0,278.42,29674.0,0,False,274.2820000000013,273.55571428571517,266.1680000000011,-12.59675398,-0.2265345000780307,0,go_short,go_short,do_nothing,do_nothing,go_short,go_short,342.1940000000012,go_short,352.24,342.22,False,0,go_short,343.25,44448.8,do_nothing,go_short,0,340.27428571428663,328.10758317586425,do_nothing,go_short,0,336.37419478381213,352.46,325.91240000000147
158,EGLD/USDT:USDT,2021-11-19 14:45:00+00:00,second_buy,stop_loss,352.14,355.0,338.2258571247641,329.611465903578,343.87,0,348.41,35071.1,1,False,344.6260000000012,342.22285714285806,327.30000000000143,-9.72985677,-0.2796083129895894,0,go_short,go_short,do_nothing,do_nothing,go_short,go_short,427.5120000000008,go_short,433.5,426.0,False,0,go_short,427.28,27974.1,do_nothing,go_short,0,424.8500000000011,412.06091926472254,do_nothing,go_short,0,420.50176111424975,434.95,410.4356000000013
163,EGLD/USDT:USDT,2022-06-12 11:30:00+00:00,second_buy,stop_loss,46.54,46.55,47.354370547898206,48.01065468396783,45.66,1,45.8,24682.7,0,False,47.080000000003665,47.24000000000178,47.954000000001486,-16.66466385,-0.28023157886665206,1,go_short,go_short,do_nothing,do_nothing,go_short,go_short,56.302000000003616,go_short,58.19,56.27,False,0,go_short,56.37,50270.4,do_nothing,go_short,0,55.94142857143027,55.40783109463457,do_nothing,go_short,0,56.015946310691135,58.33,55.670000000001494
165,EGLD/USDT:USDT,2022-11-09 21:45:00+00:00,second_buy,stop_loss,41.15,42.19,42.68029107050691,43.46689416850047,40.72,1,40.85,53578.4,0,False,42.27400000000368,42.64857142857293,43.290000000001456,-15.45756978,-0.2525180387241587,1,go_short,go_short,do_nothing,do_nothing,go_short,go_short,46.20400000000375,go_short,46.46,46.14,False,0,go_short,46.28,11920.4,do_nothing,go_short,0,46.260000000001334,46.61480525176948,do_nothing,go_short,1,46.44773140738863,46.56,46.74520000000168
168,EGLD/USDT:USDT,2023-08-17 22:00:00+00:00,second_buy,stop_loss,24.13,26.07,27.538752136783486,28.106660381639077,23.87,1,25.82,111665.6,0,False,26.964000000003644,27.431428571429507,28.304000000001338,-15.74567795,-0.26550948215874176,1,go_short,go_short,do_nothing,do_nothing,go_short,go_short,32.24800000000353,go_short,32.33,32.2,False,1,go_short,32.29,6155.0,do_nothing,go_short,0,32.27571428571518,31.80020035593675,do_nothing,go_short,0,32.1469229447411,32.37,31.818800000001342
169,EGLD/USDT:USDT,2023-11-02 00:15:00+00:00,second_buy,stop_loss,32.34,34.34,32.218165568627086,31.86018551475625,32.32,0,32.61,306851.8,1,False,32.338000000003525,32.29714285714375,31.884400000001342,-16.19422662,-0.2760821080635101,0,go_short,go_short,do_nothing,do_nothing,go_short,go_short,34.698000000003546,go_short,34.78,34.55,False,0,go_short,34.69,20187.1,do_nothing,go_short,0,34.63428571428664,34.37355216289541,do_nothing,go_short,0,34.535872573922454,34.88,34.32720000000134
170,EGLD/USDT:USDT,2023-11-05 00:15:00+00:00,second_buy,stop_loss,34.78,43.33,35.65496910101131,34.92440015082908,34.76,0,41.81,1453223.0,1,False,36.12200000000355,35.691428571429505,34.62880000000134,-15.83646492,-0.2707576217332315,0,go_short,go_short,do_nothing,do_nothing,go_short,go_short,50.62600000000357,go_short,52.49,50.54,False,0,go_short,50.74,217791.0,do_nothing,go_short,0,50.16714285714391,50.67519065608546,do_nothing,go_short,0,50.697276673947556,53.21,50.88040000000138
108,TRB/USDT:USDT,2023-01-24 14:30:00+00:00,first_buy,stop_loss,16.79,17.03,16.678868605865993,16.60959376578405,16.68,0,16.96,65675.6,0,False,16.722000000000293,16.69571428571481,16.601200000000098,-18.06120298,-0.29569255686954804,0,go_short,go_short,go_short,go_short,go_long,go_long,12.518000000000322,go_short,12.33,12.3,False,1,go_long,12.36,27390.3,go_short,go_short,0,12.577142857143395,12.70175390102062,go_short,go_long,1,12.605388130560545,12.45,12.699600000000114
93,TRB/USDT:USDT,2022-06-07 22:00:00+00:00,first_buy,stop_loss,16.17,19.4,12.366576301878952,11.276110895241438,15.12,0,16.91,1227999.1,0,False,13.380000000000157,12.545714285714288,10.786400000000153,-16.85710752,-0.2764687951921994,0,go_short,go_short,go_short,go_short,go_long,go_long,12.882000000000161,go_short,12.5,12.4,False,1,go_long,12.6,70416.9,go_short,go_short,0,13.064285714285718,13.14657027799584,go_short,go_long,1,13.132789020433767,12.7,14.097200000000155
216,LTC/USDT:USDT,2022-09-13 12:30:00+00:00,first_buy,stop_loss,67.01,67.07,65.0317525466055,63.79813481781426,65.91,1,66.23,242283.171,1,False,66.37000000000089,65.90571428571654,63.35280000000106,-17.32836792,-0.28226552704996666,0,go_long,go_long,go_short,go_short,go_long,go_long,53.03800000000092,go_long,51.85,51.32,False,1,go_long,53.02,144022.232,go_short,go_long,0,53.26142857143083,53.87955820887711,go_short,go_long,1,53.19101588550237,53.08,53.73200000000111
219,LTC/USDT:USDT,2023-01-21 10:30:00+00:00,first_buy,stop_loss,91.66,91.71,90.23666940392425,90.13320059690962,88.27,1,89.32,239991.578,0,False,90.23000000000063,90.16571428571676,90.21760000000104,-19.91335113,-0.3246664737447379,0,go_long,go_long,go_short,go_short,go_long,go_long,73.7480000000003,go_long,73.33,73.03,False,1,go_long,73.23,92282.743,go_short,go_long,0,73.93428571428865,74.21091625683482,go_short,go_long,1,73.98359537005008,73.72,74.06040000000161
264,QTUM/USDT:USDT,2022-08-19 06:45:00+00:00,first_buy,stop_loss,3.61,3.61,3.60042511421885,3.6476422241942235,3.346,1,3.455,955325.1,0,False,3.5893999999996935,3.6004285714286643,3.6139599999999446,-17.1164532,-0.27961365819051803,1,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,2.57679999999969,go_long,2.5540000000000003,2.548,False,1,go_long,2.558,67656.1,do_nothing,do_nothing,0,2.5900000000000962,2.624641882511596,do_nothing,go_long,1,2.5978530629165055,2.564,2.625799999999944
