,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),close_date,short-small-rl (exit),long-small-rl (exit),volume (exit),open (exit),sma-25 (exit),mean-grad-hist (exit),short_kdj (exit),long-large-rl (exit),long_jcrosk (exit),low (exit),sma-05 (exit),ema-12 (exit),high (exit),sma-compare (exit),ema-26 (exit),short-large-rl (exit),long-bid-rl (exit),close (exit),sma-07 (exit),short-bid-rl (exit)
50,AVAX/USDT:USDT,2023-07-22 23:30:00+00:00,first_buy,trailing_stop_loss,13.63,13.635,13.630876652107297,13.673331854277205,13.28,1,13.385,423188.4,0,False,13.602999999999309,13.627142857143486,13.67700000000049,-67.28146237,-0.2989053494578069,1,go_long,go_long,go_long,do_nothing,go_short,go_short,2023-09-10 04:15:00+00:00,go_long,go_long,32892.3,9.635,9.732800000000493,1,False,go_long,0,9.56,9.632999999999326,9.714624295610657,9.64,1,9.659512874448566,do_nothing,go_short,9.6,9.640714285714974,go_short
51,AVAX/USDT:USDT,2023-09-10 04:30:00+00:00,first_buy,trailing_stop_loss,9.6,9.605,9.611126278379556,9.687244718158015,9.165,1,9.345,754447.5,0,False,9.571999999999326,9.597142857143547,9.712000000000494,55.6760523,0.24493383212841033,1,go_long,go_long,go_long,do_nothing,go_short,go_short,2023-11-09 16:00:00+00:00,go_long,go_long,128777.4,13.795,13.683800000000474,1,False,go_long,0,13.71,13.795999999999385,13.659949315725646,13.84,0,13.739103992794988,do_nothing,go_short,13.75,13.78642857142927,go_short
52,AVAX/USDT:USDT,2023-11-09 16:15:00+00:00,first_buy,trailing_stop_loss,13.75,13.845,13.583087993903451,13.59069381085708,11.56,1,12.725,1557988.7,0,False,13.565999999999383,13.640000000000697,13.656400000000474,394.44010396,1.7594483742726283,1,go_long,go_long,go_long,do_nothing,go_short,go_short,2023-12-13 01:15:00+00:00,go_long,go_long,94915.7,36.3,37.108400000000515,1,False,go_long,0,36.29,36.56599999999938,37.15118528017037,36.595,1,36.84598989840799,do_nothing,go_short,36.49,36.83857142857223,go_short
53,AVAX/USDT:USDT,2023-12-13 01:30:00+00:00,first_buy,trailing_stop_loss,36.49,36.5,36.58583760634522,37.00331970386145,34.85,1,35.155,600764.3,0,False,36.21199999999938,36.503571428572236,37.01240000000052,-26.33584764,-0.11339194003136804,1,go_long,go_long,go_long,do_nothing,go_short,go_short,2024-01-19 15:15:00+00:00,go_long,go_long,113298.5,33.075,33.47820000000044,1,False,go_long,0,32.595,33.09599999999934,33.37955500944677,33.125,1,33.261096687728966,do_nothing,go_short,32.69,33.228571428572245,go_short
362,DASH/USDT:USDT,2023-06-10 04:30:00+00:00,second_buy,trailing_stop_loss,35.95,35.95,35.22222390775577,36.53436386522865,24.7,1,27.25,83551.42,0,False,34.34999999999616,34.978571428572444,37.08000000000052,-85.68460237,-0.3857275262760512,1,do_nothing,go_long,do_nothing,go_long,go_long,go_long,2023-06-30 08:30:00+00:00,go_long,do_nothing,2273.02,37.35,36.268000000000534,0,False,do_nothing,0,37.3,36.929999999996234,36.17521854664842,37.8,0,36.681227707172916,go_long,go_long,37.45,36.835714285715355,go_long
361,DASH/USDT:USDT,2023-06-03 07:15:00+00:00,second_buy,trailing_stop_loss,42.5,42.65,42.44965017050972,42.451478294338905,42.5,0,42.5,192.14,0,False,42.469999999996226,42.45000000000109,42.40200000000052,47.98714272,0.21406050756638992,0,do_nothing,go_long,do_nothing,go_long,go_long,go_long,2023-06-10 04:15:00+00:00,go_long,do_nothing,352.99,36.0,37.526000000000515,1,False,do_nothing,0,35.85,36.20999999999616,37.27711297444694,36.1,1,36.671719163711366,go_long,go_long,35.95,36.27142857142959,go_long
55,AXL/USDT:USDT,2023-12-07 19:15:00+00:00,first_buy,trailing_stop_loss,0.8075,0.8181,0.8113293492994637,0.8150423076923078,0.805,0,0.8161,115912.0,0,False,0.8102799999999999,0.8107571428571428,0.8165400000000002,58.85809089,0.25549335404419393,1,go_short,do_nothing,do_nothing,go_short,go_short,do_nothing,2024-01-10 12:45:00+00:00,do_nothing,go_short,16616.0,1.0189,1.0387639999999991,1,False,do_nothing,1,1.0117,1.0267200000000023,1.0370721754271293,1.0238,1,1.0313331442240856,go_short,go_short,1.0224,1.0284142857142855,do_nothing
57,BAL/USDT:USDT,2022-04-08 18:30:00+00:00,second_buy,trailing_stop_loss,20.66,20.91,20.754300616028292,20.846039886039886,20.58,0,20.835,7.44,0,False,20.700000000000006,20.65214285714287,20.83,139.47378493,0.6047750042595653,0,go_short,go_long,do_nothing,go_long,do_nothing,go_long,2022-06-08 16:00:00+00:00,go_long,go_short,5527.56,7.835,7.655999999999988,0,False,do_nothing,0,7.835,7.795999999999969,7.6546886377184675,7.925,0,7.735399071951471,go_long,do_nothing,7.9,7.757142857142858,go_long
358,DASH/USDT:USDT,2023-02-15 23:30:00+00:00,second_buy,trailing_stop_loss,72.45,74.15,71.95461328672972,71.20358400337992,72.1,0,74.05,8307.38,0,False,72.3599999999967,72.12142857142942,70.89600000000037,56.66841245,0.2570598388880522,0,do_nothing,go_long,do_nothing,go_long,go_long,go_long,2023-03-13 14:45:00+00:00,go_long,do_nothing,3922.97,54.85,52.49000000000037,0,False,do_nothing,0,54.25,53.82999999999606,52.86138499598764,55.15,0,53.25271256350509,go_long,go_long,55.15,53.46428571428661,go_long
357,DASH/USDT:USDT,2023-01-31 03:00:00+00:00,second_buy,trailing_stop_loss,60.55,62.25,60.33806095298556,59.763581253391386,60.5,0,62.15,8630.71,0,False,60.719999999996865,60.62142857142941,59.50000000000036,-41.55449798,-0.18906370169707004,0,do_nothing,go_long,do_nothing,go_long,go_long,go_long,2023-02-15 23:15:00+00:00,go_long,do_nothing,1760.76,71.9,70.70600000000037,0,False,do_nothing,0,71.7,71.86999999999671,70.97587072365032,72.45,0,71.57363388431695,go_long,go_long,72.45,71.72142857142941,go_long
356,DASH/USDT:USDT,2023-01-13 21:45:00+00:00,second_buy,trailing_stop_loss,51.65,52.55,50.91206123778329,50.34557654790061,51.4,0,52.2,4578.21,0,False,51.53999999999682,51.17857142857226,50.14200000000038,-42.29834452,-0.18819587880454977,0,do_nothing,go_long,do_nothing,go_long,go_long,go_long,2023-01-31 02:45:00+00:00,go_long,do_nothing,1298.34,60.85,59.36800000000036,0,False,do_nothing,0,60.4,60.359999999996866,59.5726677536627,60.85,0,60.008617489892025,go_long,go_long,60.55,60.35000000000084,go_long
355,DASH/USDT:USDT,2022-12-01 16:00:00+00:00,second_buy,trailing_stop_loss,45.55,45.85,45.16869697460605,44.88911643420001,45.45,0,45.7,3227.02,0,False,45.269999999997005,45.23571428571511,44.83200000000025,-30.50080513,-0.13415296400686538,0,do_nothing,go_long,do_nothing,go_long,go_long,go_long,2023-01-13 21:30:00+00:00,go_long,do_nothing,1310.41,51.4,50.03200000000038,0,False,do_nothing,0,51.3,51.15999999999683,50.19722267173266,51.7,0,50.67789055374389,go_long,go_long,51.65,50.89285714285798,go_long
354,DASH/USDT:USDT,2022-11-16 23:00:00+00:00,second_buy,trailing_stop_loss,33.5,33.75,33.598363381170635,33.58815876356805,33.5,0,33.75,326.65,0,False,33.57999999999703,33.61428571428657,33.59000000000019,-80.99827813,-0.35643194851077037,0,do_nothing,go_long,do_nothing,go_long,go_long,go_long,2022-12-01 15:45:00+00:00,go_long,do_nothing,3545.81,44.95,44.77400000000025,0,False,do_nothing,0,44.85,45.159999999997,44.824245748936015,45.6,0,45.07209642453442,go_long,go_long,45.55,45.19285714285797,go_long
58,BAL/USDT:USDT,2022-06-08 16:15:00+00:00,second_buy,trailing_stop_loss,7.9,8.215,7.783799214728168,7.6839709608504325,7.9,0,8.05,50811.97,0,False,7.869999999999971,7.815714285714287,7.676399999999989,89.51996516,0.3877263737600235,0,go_short,go_long,do_nothing,go_long,do_nothing,go_long,2022-06-21 13:45:00+00:00,go_long,go_short,4543.64,4.68,4.688199999999994,0,False,do_nothing,0,4.68,4.681999999999958,4.671451068100254,4.775,0,4.678162910597418,go_long,do_nothing,4.765,4.660000000000001,go_long
59,BAL/USDT:USDT,2022-06-21 14:00:00+00:00,second_buy,trailing_stop_loss,4.765,4.865,4.7069070781978155,4.685788026018753,4.745,0,4.865,6432.26,0,False,4.726999999999959,4.697857142857144,4.696199999999993,-56.4074523,-0.24757144355015548,0,go_short,go_long,do_nothing,go_long,do_nothing,go_long,2022-06-24 19:15:00+00:00,go_long,go_short,81965.34,5.445,5.352799999999999,0,False,do_nothing,0,5.435,5.489999999999958,5.380125609817137,6.005,0,5.4535717356657,go_long,do_nothing,5.895,5.449285714285716,go_long
351,DASH/USDT:USDT,2022-07-19 22:00:00+00:00,second_buy,trailing_stop_loss,50.55,50.7,50.27153121264359,49.999774846031805,50.45,0,50.6,127.66,0,False,50.40999999999761,50.321428571429216,50.07600000000002,-29.72363072,-0.1312525766873593,0,do_nothing,go_long,do_nothing,go_long,go_long,go_long,2022-08-09 03:00:00+00:00,go_long,do_nothing,1096.55,56.5,55.782,0,False,do_nothing,0,56.5,56.67999999999752,55.89247888525455,57.4,0,56.350805768128936,go_long,go_long,57.3,56.46428571428637,go_long
350,DASH/USDT:USDT,2022-06-24 00:15:00+00:00,second_buy,trailing_stop_loss,48.65,48.95,48.42376776852381,48.017541200275225,48.6,1,48.9,720.58,0,False,48.719999999997555,48.621428571429156,47.92799999999997,-7.30281789,-0.03201100010955373,0,do_nothing,go_long,do_nothing,go_long,go_long,go_long,2022-07-19 21:45:00+00:00,go_long,do_nothing,229.36,50.4,50.00600000000002,0,False,do_nothing,0,50.25,50.29999999999761,49.95175683371435,50.65,0,50.21180961494242,go_long,go_long,50.55,50.25714285714349,go_long
349,DASH/USDT:USDT,2022-05-12 16:30:00+00:00,second_buy,trailing_stop_loss,56.55,57.65,54.691696887615194,53.257189239602766,56.05,0,57.25,354.84,0,False,55.959999999997464,55.70714285714349,52.83800000000003,33.41173377,0.1464148535047179,0,do_nothing,go_long,do_nothing,go_long,go_long,go_long,2022-06-24 00:00:00+00:00,go_long,do_nothing,94.02,48.65,47.84599999999996,1,False,do_nothing,1,48.65,48.609999999997555,47.94694449629724,48.75,0,48.337180090073595,go_long,go_long,48.65,48.55000000000059,go_long
348,DASH/USDT:USDT,2022-03-20 16:45:00+00:00,second_buy,trailing_stop_loss,110.85,116.15,110.04307908204241,108.93922523367172,110.75,0,115.6,3684.81,0,False,110.94999999999814,110.25714285714362,108.48600000000009,118.92238498,0.5174724244336145,0,do_nothing,go_long,do_nothing,go_long,go_long,go_long,2022-05-12 16:15:00+00:00,go_long,do_nothing,806.66,55.25,52.47600000000003,0,False,do_nothing,0,55.0,55.62999999999747,52.937764378770986,56.7,0,54.226550867181594,go_long,go_long,56.55,55.0714285714292,go_long
347,DASH/USDT:USDT,2022-02-28 22:45:00+00:00,second_buy,trailing_stop_loss,97.75,100.5,97.68619551474475,96.47949021203593,97.75,0,100.1,902.58,0,False,98.08999999999833,97.94285714285793,96.73200000000004,-30.01660331,-0.1305071014201449,0,do_nothing,go_long,do_nothing,go_long,go_long,go_long,2022-03-20 16:30:00+00:00,go_long,do_nothing,1173.17,111.4,108.1440000000001,0,False,do_nothing,0,109.55,109.47999999999813,108.40636325236545,111.45,0,109.03272982423194,go_long,go_long,110.85,109.1071428571436,go_long
346,DASH/USDT:USDT,2022-02-05 04:30:00+00:00,second_buy,trailing_stop_loss,104.85,105.5,104.01770111969809,103.18817294748906,104.75,0,105.45,117.35,0,False,104.46999999999844,104.27142857142933,103.07400000000003,14.01805212,0.05994081223842991,0,do_nothing,go_long,do_nothing,go_long,go_long,go_long,2022-02-28 22:30:00+00:00,go_long,do_nothing,175.1,97.7,96.56600000000005,0,False,do_nothing,0,97.5,97.58999999999833,96.1898494289988,97.9,0,97.24732197197108,go_long,go_long,97.75,97.59285714285792,go_long
345,DASH/USDT:USDT,2022-01-08 21:45:00+00:00,second_buy,trailing_stop_loss,141.1,148.0,137.18047544902345,136.69947639082787,140.7,0,142.45,5744.61,0,False,138.2799999999982,137.71428571428632,136.02400000000003,61.3520123,0.26449244154434004,0,do_nothing,go_long,do_nothing,go_long,go_long,go_long,2022-02-05 04:15:00+00:00,go_long,do_nothing,32.31,104.25,102.90600000000003,0,False,do_nothing,0,104.2,104.12999999999843,103.00722678328819,104.9,0,103.75728314146137,go_long,go_long,104.85,104.02857142857218,go_long
46,AVAX/USDT:USDT,2022-12-16 22:45:00+00:00,first_buy,trailing_stop_loss,12.395,12.41,12.39603747608187,12.468963967865264,11.7,1,11.92,284106.4,0,False,12.331999999999292,12.391428571429312,12.457600000000523,134.3114537,0.5893446555728259,1,go_long,go_long,go_long,do_nothing,go_short,go_short,2023-02-09 03:00:00+00:00,go_long,go_long,108201.9,19.92,20.031800000000477,1,False,go_long,0,19.655,19.9319999999994,20.034911333477567,19.96,1,19.993411453346994,do_nothing,go_short,19.665,20.000714285714984,go_short
344,DASH/USDT:USDT,2021-12-04 06:30:00+00:00,second_buy,trailing_stop_loss,134.3,139.2,141.4587904461084,150.57861983909493,134.3,0,137.8,1720.1,0,False,129.82999999999822,132.26428571428582,154.08000000000004,-13.43604093,-0.057076916373506904,1,do_nothing,go_long,do_nothing,go_long,go_long,go_long,2022-01-08 21:30:00+00:00,go_long,do_nothing,1420.34,136.8,135.87000000000003,0,False,do_nothing,0,136.4,137.1299999999982,136.2394345020941,141.45,0,136.2223800761186,go_long,go_long,141.1,136.57142857142918,go_long
371,DASH/USDT:USDT,2023-09-12 02:45:00+00:00,second_buy,trailing_stop_loss,24.75,24.85,24.747187822646758,24.733875081396437,24.75,0,24.85,21.64,0,False,24.749999999995776,24.75714285714408,24.68200000000052,-52.81811794,-0.23201801398984495,0,do_nothing,go_long,do_nothing,go_long,go_long,go_long,2023-11-06 11:30:00+00:00,go_long,do_nothing,277.44,30.7,30.538000000000526,1,False,do_nothing,0,30.6,30.799999999995823,30.622444380068426,30.75,0,30.72412206627053,go_long,go_long,30.7,30.792857142858363,go_long
373,DASH/USDT:USDT,2023-12-10 05:45:00+00:00,second_buy,trailing_stop_loss,35.75,36.41,35.64908453492047,35.45774494974467,35.75,0,36.38,3558.88,0,False,35.79399999999593,35.7271428571439,35.371200000000506,50.09213073,0.21912436821277528,0,do_nothing,go_long,do_nothing,go_long,go_long,go_long,2024-01-03 12:00:00+00:00,go_long,do_nothing,10086.56,32.82,33.20360000000048,1,False,do_nothing,0,31.69,32.80399999999588,33.10012744703962,32.88,1,32.998854697153824,go_long,go_long,32.2,32.96571428571532,go_long
398,EGLD/USDT:USDT,2022-08-06 14:15:00+00:00,second_buy,trailing_stop_loss,64.8,65.9,64.36239540055523,63.75802614835659,64.8,0,65.4,6308.98,1,False,64.81000000000127,64.55714285714014,63.6440000000005,28.85034081,0.12799370664375315,0,go_short,go_short,do_nothing,go_short,do_nothing,go_long,2022-10-09 23:30:00+00:00,go_short,go_short,1657.19,56.5,55.834000000000515,0,False,do_nothing,0,56.4,56.36000000000113,55.91694326414187,56.75,0,56.175857913663215,go_short,do_nothing,56.7,56.335714285711596,go_long
397,EGLD/USDT:USDT,2022-07-15 14:15:00+00:00,second_buy,trailing_stop_loss,60.05,60.95,59.79325003681308,59.44037284333207,60.05,0,60.55,4178.19,0,False,60.050000000001525,59.99285714285442,59.4220000000005,-17.18066301,-0.0761467640058661,0,go_short,go_short,do_nothing,go_short,do_nothing,go_long,2022-08-06 14:00:00+00:00,go_short,go_short,2309.87,64.7,63.5320000000005,0,False,do_nothing,0,64.6,64.52000000000126,63.62666824022512,65.0,0,64.173740018838,go_short,do_nothing,64.8,64.4285714285687,go_long
396,EGLD/USDT:USDT,2022-06-20 15:15:00+00:00,second_buy,trailing_stop_loss,57.9,59.35,56.74694299521063,55.91525708862829,57.75,0,57.9,5696.65,1,False,57.640000000001656,57.04999999999725,56.0320000000005,-10.4332485,-0.0461316238518311,0,go_short,go_short,do_nothing,go_short,do_nothing,go_long,2022-07-15 14:00:00+00:00,go_short,go_short,719.99,59.9,59.3580000000005,0,False,do_nothing,0,59.9,59.910000000001524,59.351602670798634,60.1,0,59.65565913441546,go_short,do_nothing,60.05,59.85714285714014,go_long
395,EGLD/USDT:USDT,2022-06-15 19:30:00+00:00,second_buy,trailing_stop_loss,48.45,50.15,46.44172978499796,45.39164517801036,48.15,0,49.55,5185.74,0,False,47.570000000001684,46.80714285714011,45.122000000000504,-44.2315219,-0.1955269093513291,0,go_short,go_short,do_nothing,go_short,do_nothing,go_long,2022-06-20 15:00:00+00:00,go_short,go_short,2560.86,57.7,55.90000000000049,0,False,do_nothing,0,57.7,57.22000000000166,55.75647765571855,58.5,0,56.53729626706711,go_short,do_nothing,57.9,56.75714285714012,go_long
394,EGLD/USDT:USDT,2022-05-30 20:45:00+00:00,second_buy,trailing_stop_loss,84.65,87.9,83.25857025062555,82.87276082036806,84.1,0,86.6,12739.12,0,False,83.65000000000157,83.22142857142588,82.51600000000046,96.56078418,0.42118367519988503,0,go_short,go_short,do_nothing,go_short,do_nothing,go_long,2022-06-15 19:15:00+00:00,go_short,go_short,3135.69,47.4,44.924000000000504,0,False,do_nothing,0,47.35,46.45000000000168,45.05897679225119,48.45,0,45.876589745906685,go_short,do_nothing,48.45,46.135714285711536,go_long
393,EGLD/USDT:USDT,2022-05-13 05:30:00+00:00,second_buy,trailing_stop_loss,89.3,91.25,85.28471897408753,82.95842009895757,88.85,0,90.5,1088.51,0,False,86.81000000000135,86.03571428571152,81.82200000000039,9.9111956,0.0428224996405245,0,go_short,go_short,do_nothing,go_short,do_nothing,go_long,2022-05-30 20:30:00+00:00,go_short,go_short,8747.31,82.55,82.38000000000045,0,False,do_nothing,0,82.55,82.77000000000157,82.5745816859975,84.8,0,82.65103756892111,go_short,do_nothing,84.65,82.57142857142587,go_long
392,EGLD/USDT:USDT,2022-04-06 09:00:00+00:00,second_buy,trailing_stop_loss,182.2,182.35,182.6354618860999,182.87149130303618,182.2,1,182.25,38.34,0,False,182.10000000000127,182.43571428571244,182.62399999999994,114.4919664,0.4990814682995753,1,go_short,go_short,do_nothing,go_short,do_nothing,go_long,2022-05-13 05:15:00+00:00,go_short,go_short,1192.96,85.9,81.31600000000039,0,False,do_nothing,0,85.65,85.33000000000135,82.35509370687419,89.3,0,84.33648606028525,go_short,do_nothing,89.3,85.39285714285438,go_long
43,AVAX/USDT:USDT,2022-08-28 22:00:00+00:00,first_buy,trailing_stop_loss,19.65,19.655,19.71936337615501,19.82537098440324,19.23,1,19.29,153673.0,0,False,19.621999999999197,19.6842857142864,19.886800000000477,-49.55422575,-0.21934539852352988,1,go_long,go_long,go_long,do_nothing,go_short,go_short,2022-10-13 10:15:00+00:00,go_long,go_long,23710.2,15.015,15.308600000000501,1,False,go_long,0,14.92,15.06499999999923,15.28526231385772,15.02,1,15.127071177205991,do_nothing,go_short,14.99,15.082142857143571,go_short
390,EGLD/USDT:USDT,2022-03-15 22:00:00+00:00,second_buy,trailing_stop_loss,155.55,160.7,155.52286499374458,154.92658144826436,155.55,0,158.15,4089.29,0,False,155.64000000000163,155.40714285714134,154.588,-75.75881009,-0.33069715453349496,0,go_short,go_short,do_nothing,go_short,do_nothing,go_long,2022-03-28 08:30:00+00:00,go_short,go_short,696.88,206.45,201.81600000000003,1,False,do_nothing,0,204.45,206.45000000000124,202.67383967956266,207.6,0,205.36896060301555,go_short,do_nothing,207.6,206.62857142856956,go_long
389,EGLD/USDT:USDT,2022-02-11 13:30:00+00:00,second_buy,trailing_stop_loss,184.5,236.0,186.77267436449816,184.94279774316882,183.9,0,201.35,12298.73,0,False,187.67000000000172,186.44999999999914,185.0979999999998,47.2750855,0.20437010141504805,0,go_short,go_short,do_nothing,go_short,do_nothing,go_long,2022-03-15 21:45:00+00:00,go_short,go_short,416.81,155.5,154.394,0,False,do_nothing,0,155.35,154.95000000000164,154.6687079641255,156.1,0,155.04520408351632,go_short,do_nothing,155.55,154.94285714285564,go_long
388,EGLD/USDT:USDT,2022-02-05 06:15:00+00:00,second_buy,trailing_stop_loss,159.15,160.25,157.9445407853586,156.00216095429906,159.15,0,160.2,98.76,0,False,159.00000000000136,158.53571428571337,155.8739999999997,-79.684721,-0.3433832084269038,0,go_short,go_short,do_nothing,go_short,do_nothing,go_long,2022-02-11 13:15:00+00:00,go_short,go_short,116.07,183.9,184.37399999999977,0,False,do_nothing,1,183.35,184.1800000000017,183.63022156262232,184.65,0,184.12225152167966,go_short,do_nothing,184.5,183.84999999999917,go_long
143,BCH/USDT:USDT,2023-01-13 16:00:00+00:00,second_buy,trailing_stop_loss,121.9,127.95,120.28982259897892,119.76693154268706,121.8,0,124.65,44985.2,1,False,121.0999999999932,120.39285714285548,119.38400000000249,-48.3626798,-0.21457247537698215,0,do_nothing,do_nothing,go_short,go_long,do_nothing,go_long,2023-02-21 01:45:00+00:00,do_nothing,do_nothing,5934.05,147.1,144.84200000000246,0,False,go_short,0,147.0,147.9799999999943,145.5605746615379,151.15,0,146.71200384032258,go_long,do_nothing,151.1,147.37142857142666,go_long
386,EGLD/USDT:USDT,2021-12-16 01:00:00+00:00,second_buy,trailing_stop_loss,300.55,304.35,296.9836568007966,291.7090814773252,300.25,0,302.9,800.89,0,False,299.38000000000045,298.39285714285603,293.10799999999983,124.32107125,0.5335673629665046,0,go_short,go_short,do_nothing,go_short,do_nothing,go_long,2022-01-23 09:30:00+00:00,go_short,go_short,525.63,138.6,130.1739999999997,0,False,do_nothing,0,137.3,137.58000000000106,131.56325526621592,140.8,0,134.6735482046031,go_short,do_nothing,140.75,136.24285714285634,go_long
385,EGLD/USDT:USDT,2021-12-04 08:30:00+00:00,second_buy,trailing_stop_loss,279.5,285.45,279.5298324381342,292.2165878180085,278.85,0,285.45,503.61,0,False,276.98999999999967,275.285714285714,294.5059999999998,-15.7943522,-0.0667310856135519,0,go_short,go_short,do_nothing,go_short,do_nothing,go_long,2021-12-16 00:45:00+00:00,go_short,go_short,563.71,299.25,292.18399999999986,0,False,do_nothing,0,297.85,297.8400000000005,290.8138079955112,300.65,0,295.9079580373051,go_short,do_nothing,300.55,297.2571428571418,go_long
384,EGLD/USDT:USDT,2021-11-23 15:00:00+00:00,second_buy,trailing_stop_loss,497.5,508.35,505.43841117102147,517.6314102564103,495.5,0,504.25,395.2,0,False,499.9899999999999,500.68571428571425,517.14,100.5794324,0.4340501929792956,1,go_short,go_short,do_nothing,go_short,do_nothing,go_long,2021-12-04 08:15:00+00:00,go_short,go_short,585.53,273.55,296.9339999999998,0,False,do_nothing,0,271.35,272.7899999999997,292.7579148434492,279.85,1,278.4534383359767,go_short,do_nothing,279.5,274.22142857142825,go_long
44,AVAX/USDT:USDT,2022-10-13 10:30:00+00:00,first_buy,trailing_stop_loss,14.99,15.0,15.057521765328147,15.240057698016408,14.64,1,14.675,192892.1,0,False,14.963999999999231,15.017142857143572,15.2738000000005,-30.8225349,-0.1362496655096049,1,go_long,go_long,go_long,do_nothing,go_short,go_short,2022-11-09 21:15:00+00:00,go_long,go_long,67597.7,13.02,13.384000000000519,1,False,go_long,1,12.7,12.922999999999263,13.391904264609995,13.025,1,13.058938338750812,do_nothing,go_short,12.805,12.987142857143612,go_short
382,EDU/USDT:USDT,2024-01-19 15:30:00+00:00,first_buy,trailing_stop_loss,0.5907,0.5953,0.596471924889921,0.5998211939789334,0.5857,1,0.5874,14572.0,0,False,0.5918399999999974,0.5951142857142747,0.6012719999999987,79.81392147,0.3473410194897926,1,go_short,go_long,go_short,go_short,go_short,do_nothing,2024-02-23 16:00:00+00:00,go_long,go_short,148653.0,0.8290000000000001,0.8298239999999987,1,False,go_short,0,0.8175,0.829139999999993,0.8304620767261657,0.8300000000000001,0,0.8298302289039364,go_short,go_short,0.8181,0.8325714285714172,do_nothing
381,EDU/USDT:USDT,2023-12-11 02:15:00+00:00,first_buy,trailing_stop_loss,0.71,0.7108,0.7024256633831052,0.7091219127449238,0.6047,1,0.6503,1529002.6,0,False,0.6964199999999987,0.7014857142857052,0.7121559999999989,-28.22058452,-0.12201773693862972,1,go_short,go_long,go_short,go_short,go_short,do_nothing,2024-01-19 15:15:00+00:00,go_long,go_short,25335.1,0.5943,0.6020599999999987,1,False,go_short,0,0.5877,0.5948199999999974,0.600814889497248,0.595,1,0.5981213657789974,go_short,go_short,0.5907,0.5972857142857032,do_nothing
380,EDU/USDT:USDT,2023-11-09 16:15:00+00:00,first_buy,trailing_stop_loss,0.5467000000000001,0.5508000000000001,0.5449724850384645,0.5499057840533308,0.4731,1,0.49820000000000003,1411343.0,0,False,0.541619999999994,0.5471857142857072,0.5519560000000018,48.237761,0.21452065060552625,1,go_short,go_long,go_short,go_short,go_short,do_nothing,2023-12-11 02:00:00+00:00,go_long,go_short,11544.4,0.7088,0.7146239999999989,1,False,go_short,0,0.7088,0.7088599999999987,0.7138276657645176,0.7117,1,0.7119030567254879,go_short,go_short,0.71,0.7108857142857052,do_nothing
379,EDU/USDT:USDT,2023-10-04 00:45:00+00:00,first_buy,trailing_stop_loss,0.4323,0.43270000000000003,0.436279120172067,0.43941465087262055,0.421,1,0.425,681214.8,0,False,0.43427999999999384,0.43589999999999407,0.4394720000000013,25.00610014,0.10899147706058626,1,go_short,go_long,go_short,go_short,go_short,do_nothing,2023-11-09 16:00:00+00:00,go_long,go_short,70496.7,0.5548000000000001,0.5542520000000017,1,False,go_short,0,0.5464,0.5547599999999939,0.5540422467775973,0.5554,0,0.5534765732272763,go_short,go_short,0.5467000000000001,0.5557857142857071,do_nothing
378,EDU/USDT:USDT,2023-08-17 21:45:00+00:00,first_buy,trailing_stop_loss,0.49960000000000004,0.49960000000000004,0.4860299711508537,0.49694284806984645,0.3527,1,0.3764,2247629.0,0,False,0.4778199999999961,0.4869571428571363,0.5003120000000012,24.25101416,0.1068999705980687,1,go_short,go_long,go_short,go_short,go_short,do_nothing,2023-10-04 00:30:00+00:00,go_long,go_short,119291.3,0.4359,0.4402240000000013,1,False,go_short,0,0.43060000000000004,0.4371599999999939,0.4405678229424302,0.43710000000000004,1,0.438329869294261,go_short,go_short,0.4323,0.43824285714285127,do_nothing
377,EDU/USDT:USDT,2023-07-18 17:00:00+00:00,first_buy,trailing_stop_loss,0.6417,0.6422,0.6458932246151952,0.6501756465001896,0.6308,1,0.6394000000000001,257408.5,0,False,0.6450599999999977,0.6451428571428524,0.6488960000000021,-72.37672575,-0.3215287813304471,1,go_short,go_long,go_short,go_short,go_short,do_nothing,2023-08-17 21:30:00+00:00,go_long,go_short,31680.1,0.5002,0.5054560000000012,1,False,go_short,0,0.4984,0.5044399999999961,0.5065862759154341,0.5027,0,0.5059626931782817,go_short,go_short,0.49960000000000004,0.5061142857142792,do_nothing
376,EDU/USDT:USDT,2023-06-05 16:00:00+00:00,first_buy,trailing_stop_loss,1.0361,1.0381,1.0730942359837914,1.098535841163424,0.963,1,0.9644,1545221.3,0,False,1.0502600000000017,1.0680714285714246,1.108284000000003,-77.79900839,-0.3490268594573894,1,go_short,go_long,go_short,go_short,go_short,do_nothing,2023-07-18 16:45:00+00:00,go_long,go_short,22705.1,0.6459,0.6499200000000022,1,False,go_short,1,0.6411,0.6462799999999977,0.6510376982202047,0.6469,0,0.647073810908867,go_short,go_short,0.6417,0.6462428571428523,do_nothing
