,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),mean-grad-hist (exit),sma-05 (exit),close (exit),long-bid-rl (exit),short-bid-rl (exit),high (exit),low (exit),long-small-rl (exit),ema-26 (exit),volume (exit),short-small-rl (exit),long_jcrosk (exit),sma-compare (exit),open (exit),short-large-rl (exit),ema-12 (exit),short_kdj (exit),long-large-rl (exit),sma-25 (exit),sma-07 (exit)
159,LTC/USDT:USDT,2022-09-18 21:00:00+00:00,first_buy,long-exit-profit,56.23,56.27,56.22184795903053,56.25480792622709,55.92,1,56.24,23445.825,0,False,56.298000000001004,56.31857142857359,56.146400000001066,21.07395451,0.343177753285969,0,go_long,go_long,go_short,go_short,go_long,go_long,0,71.19200000000076,76.21,go_long,go_long,79.91,69.85,go_long,70.9170654842006,1905587.598,go_long,0,0,69.94,go_short,70.12360707430209,False,go_short,69.91640000000113,70.83857142857353
160,LTC/USDT:USDT,2022-11-28 12:30:00+00:00,first_buy,long-exit-profit,72.62,72.7,72.29975374806733,72.24034708500794,72.5,1,72.57,35036.793,0,False,72.43800000000078,72.44428571428789,72.02480000000119,20.27980074,0.33033602095547204,0,go_long,go_long,go_short,go_short,go_long,go_long,0,96.99400000000071,97.7,go_long,go_long,97.9,96.94,go_long,96.82624519835466,97679.744,go_long,0,0,97.13,go_short,96.3389073498837,False,go_short,96.17760000000106,97.03142857143109
162,LTC/USDT:USDT,2023-03-11 07:30:00+00:00,first_buy,long-exit-profit,70.04,70.12,70.9472864455963,71.40708132982085,69.22,1,69.46,213678.439,0,False,70.40800000000067,70.77571428571645,71.88520000000113,20.23874288,0.3296506777513306,1,go_long,go_long,go_short,go_short,go_long,go_long,0,90.76200000000058,92.76,go_long,go_long,94.25,91.11,go_long,90.69260691130954,719496.502,go_long,0,0,91.34,go_short,90.12504095861897,False,go_short,90.46600000000117,90.46571428571636
195,ALGO/USDT:USDT,2024-11-15 16:30:00+00:00,first_buy,long-exit-profit,0.18230000000000002,0.1839,0.17264655549260802,0.16748032347037023,0.1773,0,0.1829,49340101.2,0,False,0.17709999999999426,0.17501428571428695,0.1660200000000119,19.9606576,0.3250443518502555,0,go_long,go_long,go_short,go_short,go_long,go_long,0,0.23669999999999472,0.2431,go_long,go_long,0.2439,0.2368,go_long,0.23355776394023822,22516214.4,go_long,0,0,0.2383,go_short,0.2290484433255861,False,go_short,0.2292560000000119,0.2347857142857154
278,QTUM/USDT:USDT,2023-06-05 16:00:00+00:00,first_buy,long-exit-profit,2.568,2.569,2.5760891306992413,2.5978987993954306,2.448,1,2.458,295404.2,0,False,2.5595999999996666,2.5741428571429736,2.6043599999999305,19.90546235,0.3242654182344358,1,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,0,3.0231999999996715,3.267,go_long,go_long,3.33,3.094,go_long,2.971288788413808,8129497.2,do_nothing,0,0,3.101,do_nothing,2.895719407026672,False,do_nothing,2.8974799999999292,2.988857142857262
196,ALGO/USDT:USDT,2024-11-22 07:30:00+00:00,first_buy,long-exit-profit,0.2431,0.2442,0.2344719541032785,0.229822632708876,0.2389,0,0.23950000000000002,18517373.8,0,False,0.23785999999999471,0.23610000000000111,0.23004400000001188,20.11942266,0.3276923783957587,0,go_long,go_long,go_short,go_short,go_long,go_long,1,0.3124399999999947,0.31880000000000003,go_long,go_long,0.3215,0.3083,go_long,0.30635803407201195,23945719.3,go_long,0,0,0.31070000000000003,go_short,0.2944893428011047,False,go_short,0.29368000000001193,0.3123285714285728
304,APE/USDT:USDT,2022-12-16 09:00:00+00:00,first_buy,long-exit-profit,4.024,4.025,4.018873969339075,4.01505259435491,3.96,1,3.989,2300631.0,0,False,4.023399999999927,4.02742857142856,4.013720000000022,20.05131976,0.334775440319687,0,go_long,go_short,go_short,go_short,go_long,go_long,0,4.880999999999917,5.042,go_long,go_long,5.075,4.856,go_long,4.882970177595981,3763998.0,go_short,0,0,4.864,go_short,4.861120607097447,False,go_short,4.8718400000000175,4.8662857142856994
282,QTUM/USDT:USDT,2024-03-03 01:00:00+00:00,first_buy,long-exit-profit,4.391,4.392,4.268680642569043,4.229616121646069,4.259,1,4.263,255589.8,0,False,4.296599999999678,4.303000000000133,4.214479999999912,21.72131988,0.3560431633551381,0,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,0,5.455399999999676,5.802,go_long,go_long,5.845,5.504,go_long,5.0308024708223735,3221012.2,do_nothing,0,0,5.587,do_nothing,4.680302907884446,False,do_nothing,4.51191999999991,5.274142857142991
322,APE/USDT:USDT,2024-11-01 07:15:00+00:00,first_buy,long-exit-profit,0.9714,0.9742000000000001,0.9810663422332877,0.9869179947064728,0.963,1,0.9654,6530576.0,0,False,0.9763399999999812,0.9791285714285516,0.9862280000000261,20.47687043,0.3363424325468186,1,go_long,go_short,go_short,go_short,go_long,go_long,0,1.2192399999999837,1.3011,go_long,go_long,1.3193000000000001,1.2258,go_long,1.2038383110352553,28016483.0,go_short,0,0,1.229,go_short,1.181468092158203,False,go_short,1.1785080000000263,1.2079571428571216
247,MKR/USDT:USDT,2022-06-13 01:00:00+00:00,first_buy,long-exit-profit,885.9,888.2,908.8991039279041,923.9719189432417,849.1,1,856.0,1535.149,1,False,895.5000000000124,903.2714285714306,929.952000000015,20.47181223,0.3361897014296707,1,go_long,go_long,go_short,go_short,go_long,go_long,0,1127.3400000000101,1152.5,go_long,go_long,1153.5,1129.3,go_long,1118.1641381250622,269.173,go_long,0,0,1131.9,go_short,1108.916062398214,False,go_short,1105.8440000000153,1121.3571428571454
320,APE/USDT:USDT,2024-10-20 03:30:00+00:00,first_buy,long-exit-profit,0.9645,0.9971000000000001,0.913238552659234,0.8796061508638107,0.9455,0,0.9773000000000001,41809973.0,0,False,0.93019999999998,0.9224714285714091,0.8905080000000267,21.16821232,0.3490398052161088,0,go_long,go_short,go_short,go_short,go_long,go_long,0,1.2644599999999806,1.3165,go_long,go_long,1.327,1.2436,go_long,1.2317542798730112,56046979.0,go_short,0,0,1.2454,go_short,1.14528466163045,False,go_short,1.1349280000000266,1.2607571428571236
319,APE/USDT:USDT,2024-08-24 00:15:00+00:00,first_buy,long-exit-profit,0.7144,0.718,0.7080219426431944,0.6990487835193726,0.7126,1,0.7134,1325881.0,0,False,0.7114799999999755,0.7112571428571229,0.6988160000000267,21.19151522,0.34897419207485225,0,go_long,go_short,go_short,go_short,go_long,go_long,0,0.9149399999999799,0.9645,go_long,go_long,0.973,0.8938,go_long,0.9015910167790947,33236191.0,go_short,0,0,0.9028,go_short,0.8717906429329155,False,go_short,0.8832880000000267,0.9095428571428377
281,QTUM/USDT:USDT,2023-11-01 01:00:00+00:00,first_buy,long-exit-profit,3.118,3.128,3.1163847115382732,3.0902974754475117,3.103,1,3.11,96261.3,0,False,3.1303999999996703,3.1302857142858342,3.094639999999921,20.23531638,0.3300570193089537,0,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,0,4.312999999999678,4.391,go_long,go_long,4.401,4.246,go_long,4.269713486672505,312003.4,do_nothing,0,0,4.251,do_nothing,4.226945411377755,False,do_nothing,4.210799999999912,4.29971428571442
251,MKR/USDT:USDT,2022-11-09 09:00:00+00:00,first_buy,long-exit-profit,678.6,679.4,683.4167498318053,692.524145035216,664.7,0,670.8,1284.629,0,False,673.8200000000068,675.9142857142903,694.968000000014,19.85145867,0.3248322663661089,1,go_long,go_long,go_short,go_short,go_long,go_long,0,872.4000000000067,885.7,go_long,go_long,894.1,869.1,go_long,861.8689666281492,2171.957,go_long,0,0,870.1,go_short,843.2808244378608,False,go_short,845.9600000000141,869.9428571428614
318,APE/USDT:USDT,2024-08-05 01:15:00+00:00,first_buy,long-exit-profit,0.5788,0.5801000000000001,0.5934107905893029,0.6027634267112533,0.5022,1,0.5401,18468518.0,0,False,0.5840599999999746,0.5909857142856938,0.6086520000000258,19.80924858,0.324130958397074,1,go_long,go_short,go_short,go_short,go_long,go_long,1,0.7105399999999754,0.7142000000000001,go_long,go_long,0.7147,0.7087,go_long,0.7070441140328662,643740.0,go_short,0,0,0.7091000000000001,go_short,0.6979006862009224,False,go_short,0.6976560000000268,0.7113285714285514
253,MKR/USDT:USDT,2023-01-09 02:00:00+00:00,first_buy,long-exit-profit,599.3,600.9,592.6992368558903,585.9629812808505,597.2,1,597.5,404.375,1,False,596.6400000000037,595.0714285714332,585.0800000000115,20.25999419,0.3320986862837712,0,go_long,go_long,go_short,go_short,go_long,go_long,0,794.3800000000009,804.6,go_long,go_long,806.4,792.8,go_long,789.0605160186502,1177.928,go_long,0,0,793.5,go_short,778.1084767365672,False,go_short,778.7400000000112,792.3857142857194
255,MKR/USDT:USDT,2023-06-10 04:30:00+00:00,first_buy,long-exit-profit,609.1,609.2,603.1135945976354,612.7518863126732,501.1,1,544.9,12315.422,0,False,596.200000000001,600.8857142857184,617.1920000000108,19.75457827,0.32426197859005185,1,go_long,go_long,go_short,go_short,go_long,go_long,0,718.7999999999986,722.7,go_long,go_long,723.9,719.8,go_long,716.9390268641081,1547.617,go_long,0,0,720.4,go_short,713.2986786249869,False,go_short,711.3360000000108,718.8714285714328
256,MKR/USDT:USDT,2023-06-22 01:45:00+00:00,first_buy,long-exit-profit,756.4,759.0,757.6362114349339,757.7922529856764,755.3,0,758.8,479.478,0,False,757.7599999999984,756.5714285714329,761.1600000000107,24.38678431,0.4012785262898914,0,go_long,go_long,go_short,go_short,go_long,go_long,0,1012.3199999999964,1068.0,go_long,go_long,1077.0,995.5,go_long,1004.1302270742611,16822.006,go_long,0,0,1006.8,go_short,982.6614635641088,False,go_short,978.8880000000098,1008.5714285714322
257,MKR/USDT:USDT,2023-07-08 00:30:00+00:00,first_buy,long-exit-profit,942.3,944.0,938.5221916766745,938.2161576834977,938.7,0,942.7,1172.439,0,False,940.6399999999973,939.514285714289,935.5000000000099,20.67199464,0.33698872909995264,0,go_long,go_long,go_short,go_short,go_long,go_long,0,1244.880000000004,1268.1,go_long,go_long,1280.5,1247.5,go_long,1235.3280987245598,20222.45,go_long,0,0,1247.5,go_short,1217.4883834063075,False,go_short,1211.6880000000099,1243.400000000003
258,MKR/USDT:USDT,2023-08-14 20:15:00+00:00,first_buy,long-exit-profit,1240.8,1243.4,1247.246429005189,1253.133068199814,1236.8,0,1242.7,1743.233,0,False,1243.4000000000058,1244.428571428573,1256.5160000000096,19.88825562,0.32628735049862184,1,go_long,go_long,go_short,go_short,go_long,go_long,0,1706.5199999999938,1719.9,go_long,go_long,1728.7,1710.6,go_long,1689.575350175566,1741.169,go_long,0,0,1715.8,go_short,1667.7234399951979,False,go_short,1666.2120000000077,1700.3285714285669
259,MKR/USDT:USDT,2023-12-31 18:30:00+00:00,first_buy,long-exit-profit,1719.9,1747.1,1697.6560655331712,1673.2328148103684,1715.6,0,1742.1,1849.449,0,False,1715.8799999999937,1708.3857142857098,1670.3920000000078,20.19138702,0.33081938553955087,0,go_long,go_long,go_short,go_short,go_long,go_long,0,2409.6399999999985,2437.9,go_long,go_long,2442.8,2396.2,go_long,2388.394477002192,1677.904,go_long,0,0,2400.5,go_short,2334.462022549346,False,go_short,2338.7040000000065,2399.2857142856997
260,MKR/USDT:USDT,2024-03-09 11:00:00+00:00,first_buy,long-exit-profit,2437.8,2456.5,2390.0260959249317,2339.2426134716166,2392.6,1,2399.0,2285.27,0,False,2409.4399999999982,2403.642857142843,2346.848000000007,19.46242291,0.32418474247719764,0,go_long,go_long,go_short,go_short,go_long,go_long,1,3202.5999999999995,3226.2,go_long,go_long,3253.5,3196.0,go_long,3161.361829267532,2358.793,go_long,0,0,3202.4,go_short,3095.575172717964,False,go_short,3065.107999999999,3193.5428571428424
314,APE/USDT:USDT,2024-04-13 20:15:00+00:00,first_buy,long-exit-profit,1.1203,1.1326,1.1801309660458652,1.2190709260193155,0.963,1,1.0601,12033447.0,0,False,1.1570999999999625,1.1749571428571226,1.2348080000000201,21.36854284,0.35318012475192484,1,go_long,go_short,go_short,go_short,go_long,go_long,0,1.348419999999966,1.4361000000000002,go_long,go_long,1.449,1.3296000000000001,go_long,1.339661100252782,6660874.0,go_short,0,0,1.3303,go_short,1.3205944458483085,False,go_short,1.3175080000000223,1.3431428571428374
265,MKR/USDT:USDT,2024-10-25 23:30:00+00:00,first_buy,long-exit-profit,1055.0,1070.1,1079.7837021897021,1089.4790306081343,1002.0,1,1039.5,6892.374,0,False,1074.2800000000009,1081.0428571428363,1088.4759999999958,20.80814268,0.33890732623165565,1,go_long,go_long,go_short,go_short,go_long,go_long,0,1344.7600000000023,1399.0,go_long,go_long,1410.0,1332.7,go_long,1336.8604427891005,10670.273,go_long,0,0,1332.9,go_short,1323.2796116745453,False,go_short,1322.7199999999953,1339.0285714285492
266,MKR/USDT:USDT,2024-11-06 23:00:00+00:00,first_buy,long-exit-profit,1399.0,1421.4,1348.3742208215465,1329.8292700690236,1391.7,0,1411.7,3224.535,1,False,1360.9800000000023,1351.0999999999779,1326.9439999999952,20.89901796,0.3439142480188547,0,go_long,go_long,go_short,go_short,go_long,go_long,0,1853.9600000000023,1913.8,go_long,go_long,2081.4,1847.3,go_long,1838.4545281352412,19053.168,go_long,1,0,1852.2,go_short,1810.5945640623015,False,go_short,1804.1519999999957,1843.6857142856916
280,QTUM/USDT:USDT,2023-09-11 19:15:00+00:00,first_buy,long-exit-profit,2.013,2.014,2.028524719110197,2.0346909346929394,2.007,1,2.011,61454.6,0,False,2.022399999999668,2.0267142857144043,2.037759999999918,20.01460799,0.3259876152737546,1,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,0,2.6805999999996657,2.6950000000000003,go_long,go_long,2.709,2.682,go_long,2.6651736788489226,261120.1,do_nothing,0,0,2.688,do_nothing,2.6451974477266114,False,do_nothing,2.643399999999922,2.6748571428572654
311,APE/USDT:USDT,2023-11-05 15:00:00+00:00,first_buy,long-exit-profit,1.441,1.446,1.449751562214884,1.4526701260810302,1.432,0,1.44,1178509.0,0,False,1.4365999999999743,1.4427142857142545,1.4573600000000162,20.04663968,0.33089807122919046,1,go_long,go_short,go_short,go_short,go_long,go_long,0,1.9062399999999642,1.9976,go_long,go_long,2.0049,1.9020000000000001,go_long,1.8818807762739775,6008849.0,go_short,0,0,1.9025,go_short,1.859115386631169,False,go_short,1.8498000000000134,1.8919999999999726
