,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),ema-12 (exit),mean-grad-hist (exit),sma-compare (exit),sma-07 (exit),low (exit),short_kdj (exit),sma-05 (exit),volume (exit),sma-25 (exit),long-large-rl (exit),open (exit),close (exit),ema-26 (exit),high (exit),short-large-rl (exit),long_jcrosk (exit),short-small-rl (exit),long-small-rl (exit)
337,IOTA/USDT:USDT,2024-08-05 01:15:00+00:00,first_buy,force_exit,0.12140000000000001,0.12190000000000001,0.12497776702781488,0.127335581220359,0.1057,1,0.1145,34767922.0,0,False,0.12275999999999036,0.12417142857140503,0.12875600000000442,3.210385,0.05228067414657505,1,go_long,go_long,go_long,go_long,0.12267408606475844,0,0,0.12202857142854738,0.1223,False,0.12215999999999091,897156.0,0.12178400000000453,go_long,0.12250000000000001,0.12250000000000001,0.12200694046339604,0.1228,go_long,0,go_long,go_long
301,MINA/USDT:USDT,2024-06-24 09:45:00+00:00,first_buy,force_exit,0.5076,0.5082,0.5105063436642301,0.5139027763465547,0.4854,1,0.5016,4910874.0,0,False,0.5107999999999742,0.5102571428571553,0.5135079999999865,0.16210195,0.002645758682610436,0,go_long,do_nothing,go_long,go_long,0.5219599311335928,0,1,0.5143857142857259,0.5122,False,0.5140599999999718,256081.0,0.5194679999999862,go_long,0.5156000000000001,0.5128,0.5159290325743778,0.5156000000000001,go_long,1,do_nothing,go_long
295,GAS/USDT:USDT,2024-07-14 18:30:00+00:00,first_buy,force_exit,3.952,3.995,3.841454954336995,3.793515152865254,3.878,1,3.885,1827950.7,1,False,3.8786000000000085,3.858428571428552,3.7918000000000642,-1.70814252,-0.02797688453739409,0,go_long,do_nothing,go_long,go_long,3.7661812456651824,0,0,3.7525714285714105,3.779,False,3.7551999999999977,19340.8,3.7398800000000665,go_long,3.792,3.779,3.752691877861793,3.798,go_long,0,do_nothing,go_long
45,UNI/USDT:USDT,2024-09-27 14:45:00+00:00,first_buy,force_exit,7.499,7.515,7.4558742935434354,7.435400190787091,7.453,0,7.493,180627.0,0,False,7.462800000000077,7.458428571428942,7.436719999999988,-5.21018773,-0.0868423442881198,0,go_long,go_long,go_long,go_long,6.97547184771825,1,1,6.882285714286094,6.859,False,6.879600000000066,45915.0,6.9547199999999885,go_long,6.902,6.8629999999999995,6.903418993519771,6.902,go_long,0,go_long,go_long
49,INJ/USDT:USDT,2024-08-23 22:30:00+00:00,first_buy,force_exit,22.236,22.364,21.98334606258509,21.72369831788847,22.144,1,22.238,55267.3,0,False,22.149000000000253,22.081999999999862,21.704360000000097,-4.63629945,-0.07714663212504551,0,go_long,go_long,go_long,go_long,21.032754279883534,1,0,20.712000000000014,20.655,False,20.725800000000238,35008.5,20.825000000000138,go_long,20.806,20.678,20.759589541491767,20.807,go_long,1,go_long,go_long
289,CTSI/USDT:USDT,2024-08-23 17:45:00+00:00,first_buy,force_exit,0.1459,0.1464,0.14319926224099538,0.14225030673755854,0.1454,0,0.1461,928398.0,1,False,0.1439599999999983,0.14335714285713794,0.1419680000000031,-10.00151293,-0.16321774912386178,0,go_long,go_long,go_long,go_long,0.12354025174023205,0,0,0.12244285714285229,0.12290000000000001,False,0.12263999999999853,328815.0,0.12244000000000264,go_long,0.1231,0.1233,0.12245452569789517,0.12350000000000001,go_long,0,go_long,go_long
277,NMR/USDT:USDT,2024-08-23 22:15:00+00:00,second_buy,force_exit,18.273,19.387,17.85490118803777,17.533941469712712,18.273,0,19.233,230444.9,0,False,18.1387999999998,17.93828571428561,17.40152,15.37159184,0.25803397559043895,0,go_short,go_short,go_short,go_short,14.49120734307491,1,1,14.285714285714253,14.278,False,14.279599999999837,1574.6,14.375640000000026,go_short,14.341,14.278,14.317296378084345,14.342,go_short,0,go_short,go_short
62,DYDX/USDT:USDT,2024-06-18 01:45:00+00:00,first_buy,force_exit,1.361,1.361,1.3803925361628742,1.4063528138567074,1.175,1,1.236,7846646.1,1,False,1.358600000000018,1.3761428571429875,1.4169199999999558,-18.18889959,-0.2962789518494901,1,go_long,go_long,go_long,go_long,0.9197467066311014,1,1,0.9035714285715539,0.899,False,0.902400000000019,586780.5,0.9151599999999591,go_long,0.906,0.899,0.9070694693917652,0.906,go_long,0,go_long,go_long
71,OP/USDT:USDT,2024-06-24 09:45:00+00:00,first_buy,force_exit,1.6844000000000001,1.6844000000000001,1.6920212706592228,1.6995350575231847,1.5954000000000002,1,1.6618,8041631.5,0,False,1.6905400000000324,1.6918714285714667,1.6975599999999964,-1.21548905,-0.019802127500509213,1,go_long,do_nothing,go_long,go_long,1.6746994152093082,0,1,1.6604000000000396,1.6609,False,1.6596000000000182,320225.1,1.6642000000000037,go_long,1.667,1.6622,1.6613898120499762,1.6676000000000002,go_long,0,do_nothing,go_long
267,APE/USDT:USDT,2024-08-24 15:30:00+00:00,first_buy,force_exit,0.7572,0.7685000000000001,0.7437792529384555,0.73496312933452,0.7539,0,0.7608,3327753.0,0,False,0.7503799999999756,0.7459142857142659,0.7352880000000266,-6.58418306,-0.10807054177420897,0,go_long,do_nothing,go_long,go_long,0.6995381732972885,1,1,0.6841285714285517,0.6796,False,0.6833799999999792,653132.0,0.6949600000000271,go_long,0.6848000000000001,0.6803,0.6876092107784944,0.6848000000000001,go_long,1,do_nothing,go_long
254,RUNE/USDT:USDT,2024-09-26 11:00:00+00:00,first_buy,force_exit,5.608,5.65,5.401639596937231,5.303738544305246,5.585,0,5.629,877884.0,0,False,5.48120000000003,5.4292857142856965,5.283480000000134,-10.75402303,-0.19085592023893677,0,go_long,go_short,go_long,go_long,4.643195857834766,0,0,4.573857142857123,4.57,False,4.576800000000024,55509.0,4.626040000000138,go_long,4.594,4.572,4.588937986824615,4.594,go_long,0,go_short,go_long
97,LPT/USDT:USDT,2024-08-23 13:45:00+00:00,second_buy,force_exit,13.416,13.845,13.05557123627864,12.910115492230714,13.36,0,13.755,546965.2,0,False,13.186199999999777,13.073428571428426,12.867119999999698,6.1190545,0.10120583721092628,0,go_short,go_short,do_nothing,do_nothing,12.449824027279513,1,0,12.245714285714133,12.229,False,12.255599999999834,10521.8,12.344839999999682,do_nothing,12.331,12.229,12.282593048877418,12.331,do_nothing,0,go_short,go_short
240,API3/USDT:USDT,2024-08-04 17:45:00+00:00,first_buy,force_exit,1.3462,1.3477999999999999,1.364913549484573,1.394533006994455,1.3017,0,1.3173,227181.8,0,False,1.3430600000000215,1.350271428571449,1.4076320000000022,2.77935043,0.045328524803403776,1,go_long,go_long,go_long,go_long,1.3927502940030627,1,0,1.3752857142857382,1.3745,False,1.375400000000025,24196.0,1.3801120000000093,go_long,1.3811,1.3751,1.3775473817053874,1.3819,go_long,0,go_long,go_long
115,BAKE/USDT:USDT,2024-08-11 02:00:00+00:00,first_buy,force_exit,0.32680000000000003,0.34700000000000003,0.3172593421796221,0.31417324034666017,0.3206,1,0.322,15287428.0,1,False,0.32111999999998636,0.31942857142859077,0.31276400000000665,-17.55505147,-0.28656536799692733,0,go_long,go_long,go_long,go_long,0.2359354423702712,1,1,0.23290000000002017,0.2326,False,0.23269999999998564,209033.0,0.23424800000000678,go_long,0.23370000000000002,0.2326,0.23352370106823356,0.2338,go_long,0,go_long,go_long
230,MKR/USDT:USDT,2024-08-05 01:15:00+00:00,first_buy,force_exit,2059.8,2073.4,2110.752141024032,2150.463313913096,1668.0,1,1909.4,8385.83,0,False,2075.520000000012,2102.9285714285475,2166.031999999996,-14.31568444,-0.23411116842821925,1,go_long,go_long,go_long,go_long,1497.6321752914246,0,1,1482.985714285687,1483.9,False,1480.580000000004,210.793,1494.923999999995,go_long,1488.7,1483.9,1487.1816944387715,1489.8,go_long,0,go_long,go_long
222,ADA/USDT:USDT,2024-04-13 20:15:00+00:00,first_buy,force_exit,0.4506,0.45480000000000004,0.4688049196021783,0.48173790595535126,0.39530000000000004,1,0.4259,179382731.0,0,False,0.46108000000000837,0.46712857142857,0.4864759999999948,-12.72763081,-0.2072723639493006,1,go_long,do_nothing,go_long,go_long,0.3543919258971752,0,0,0.3507428571428585,0.3517,False,0.3511600000000111,2469440.0,0.3529479999999932,go_long,0.353,0.3518,0.3515980647647634,0.353,go_long,0,do_nothing,go_long
127,EGLD/USDT:USDT,2024-08-05 01:15:00+00:00,first_buy,force_exit,25.472,25.545,26.18227634923704,26.572093911786855,22.588,1,23.994,146083.4,0,False,25.781200000003235,26.06400000000179,26.84468000000154,2.11578158,0.03522192821342963,1,go_long,go_long,go_long,go_long,25.483424620428533,1,1,25.233142857144664,25.219,False,25.23180000000324,1949.5,25.348080000001588,go_long,25.328,25.219,25.277537458628505,25.328,go_long,1,go_long,go_long
210,ALGO/USDT:USDT,2024-06-18 01:30:00+00:00,first_buy,force_exit,0.1423,0.1423,0.1436205646832649,0.14512165473993494,0.13620000000000002,1,0.1396,25719770.9,0,False,0.14213999999998342,0.14284285714285846,0.1458440000000195,-7.69303886,-0.12529056792887516,1,go_long,go_long,go_long,go_long,0.12538216119534445,0,0,0.12444285714285834,0.12440000000000001,False,0.12447999999998378,1271399.9,0.12474000000001934,go_long,0.12480000000000001,0.1247,0.12456217511439947,0.125,go_long,0,go_long,go_long
142,COMP/USDT:USDT,2024-08-23 20:30:00+00:00,first_buy,force_exit,54.16,54.31,53.58353998718673,53.07603787413889,54.01,0,54.26,5126.334,0,False,53.841999999999906,53.668571428568384,53.03199999999834,-13.53738572,-0.22056799379816383,0,go_long,do_nothing,go_long,go_long,43.05456841987115,1,0,42.57857142856822,42.56,False,42.582,1007.358,42.75839999999831,go_long,42.68,42.57,42.65481876969892,42.68,go_long,0,do_nothing,go_long
200,ETH/USDT:USDT,2024-02-28 09:15:00+00:00,first_buy,force_exit,3334.13,3334.13,3297.5509929484397,3279.946730739029,3312.14,0,3327.14,92987.507,0,False,3314.2059999999706,3308.8657142856746,3273.3207999999863,-20.50314005,-0.34201308351930204,0,go_long,go_long,go_long,go_long,2474.3326505453347,0,1,2449.512857142796,2446.85,False,2448.529999999975,12964.279,2472.161199999989,go_long,2452.28,2446.85,2455.314044659892,2453.83,go_long,0,go_long,go_long
193,BNB/USDT:USDT,2024-03-13 09:00:00+00:00,first_buy,force_exit,575.34,579.0,561.6761107744534,552.7114532982098,573.7,0,575.23,86869.99,0,False,569.3439999999898,567.0271428571376,548.8863999999942,-1.83835859,-0.03192674352749453,0,go_long,go_long,go_long,go_long,549.5559346446465,1,0,547.151428571421,546.97,False,547.4099999999902,4160.38,547.8403999999919,go_long,548.51,546.98,547.2525680964719,548.51,go_long,0,go_long,go_long
154,STORJ/USDT:USDT,2024-07-21 00:30:00+00:00,first_buy,force_exit,0.42310000000000003,0.4238,0.41922686808266885,0.4181025115485686,0.4212,0,0.4228,292096.0,1,False,0.4207199999999946,0.4196857142857574,0.41784400000000266,-6.17142292,-0.10051777390295366,0,go_long,do_nothing,go_long,go_long,0.38148896350461486,0,0,0.3752285714286145,0.37570000000000003,False,0.3755599999999954,120914.0,0.3793440000000022,go_long,0.3779,0.37620000000000003,0.3768178498713397,0.3779,go_long,0,do_nothing,go_long
184,EOS/USDT:USDT,2024-06-17 16:30:00+00:00,first_buy,force_exit,0.619,0.62,0.6203486340153538,0.623607586191451,0.595,1,0.614,14101780.1,0,False,0.6184000000000378,0.6198571428571263,0.6221599999999892,-14.89313442,-0.24271217233011688,1,go_long,go_long,go_long,go_long,0.4794806276923744,0,1,0.47414285714284266,0.47300000000000003,False,0.4740000000000344,1040952.7,0.4778399999999893,go_long,0.47500000000000003,0.47400000000000003,0.4755111781841403,0.47600000000000003,go_long,0,go_long,go_long
164,DOT/USDT:USDT,2024-08-05 01:15:00+00:00,first_buy,force_exit,4.473,4.489,4.5879041310411175,4.664635706694716,3.915,1,4.193,8664898.8,0,False,4.5150000000001596,4.566714285714592,4.708759999999749,-0.74550583,-0.01215995998058793,1,go_long,go_short,go_long,go_long,4.189702503421709,1,1,4.154000000000294,4.15,False,4.153800000000163,133574.9,4.171839999999744,go_long,4.168,4.15,4.1606508204738955,4.168,go_long,0,go_short,go_long
34,XLM/USDT:USDT,2024-04-13 20:15:00+00:00,first_buy,force_exit,0.10341,0.10423,0.10663860991951453,0.10903008388673674,0.08875000000000001,1,0.09744000000000001,110390637.0,0,False,0.10518400000000312,0.10646285714285673,0.10991480000000083,-3.65251591,-0.05953469295616498,1,go_long,go_short,go_long,go_long,0.09434342232226993,0,0,0.09364714285714235,0.09365000000000001,False,0.09370200000000263,2000111.0,0.0940800000000011,go_long,0.09399,0.09376000000000001,0.09379836192723846,0.094,go_long,0,go_short,go_long
308,ARK/USDT:USDT,2024-09-20 23:00:00+00:00,first_buy,force_exit,0.47840000000000005,0.4918,0.4616856825103147,0.45326416044363654,0.4743,0,0.4771,24422486.0,0,False,0.46700000000001146,0.4643999999999938,0.4510040000000034,-4.37804445,-0.07163375883157722,0,go_long,do_nothing,go_long,go_long,0.42483137071746185,1,0,0.422871428571423,0.4204,False,0.4232600000000117,2375338.0,0.42058000000000356,go_long,0.4223,0.4264,0.4226396292751703,0.42710000000000004,go_long,0,do_nothing,go_long
174,ETC/USDT:USDT,2024-04-13 20:15:00+00:00,first_buy,force_exit,25.923000000000002,26.183,27.092507302800446,27.833980860084505,22.254,1,24.47,2053076.45,0,False,26.656799999998725,27.024857142857588,28.077839999999828,-17.35036368,-0.2833467759099375,1,go_long,go_long,go_long,go_long,18.47744631863798,1,0,18.380285714286,18.382,False,18.390799999998542,30166.82,18.407079999999887,go_long,18.457,18.395,18.380172643313067,18.457,go_long,0,go_long,go_long
25,OGN/USDT:USDT,2024-08-21 22:30:00+00:00,first_buy,force_exit,0.0847,0.0847,0.08403076036035183,0.08340678926830385,0.08410000000000001,1,0.08420000000000001,879553.0,1,False,0.08422000000001112,0.08425714285714184,0.08342400000000028,-2.69710428,-0.04394810329544112,0,go_long,go_long,go_long,go_long,0.08190411969415871,1,1,0.08082857142857088,0.08070000000000001,False,0.0808000000000114,449472.0,0.08131200000000041,go_long,0.081,0.08070000000000001,0.08099115483042556,0.081,go_long,0,go_long,go_long
10,LINK/USDT:USDT,2024-08-04 17:15:00+00:00,first_buy,force_exit,10.871,10.888,11.055486453679508,11.240084408451702,10.68,1,10.774000000000001,996364.04,0,False,10.926000000000363,10.966571428571061,11.314719999999966,0.88519448,0.014424985389714316,1,go_long,go_long,go_long,go_long,11.124293844996119,0,0,11.008999999999643,11.006,False,11.012200000000325,75911.59,11.073199999999908,go_long,11.061,11.008,11.030792085351994,11.061,go_long,0,go_long,go_long
323,ATOM/USDT:USDT,2024-09-06 17:45:00+00:00,first_buy,force_exit,3.846,3.848,3.8525174673791205,3.8664342433188805,3.7800000000000002,1,3.825,791844.96,0,False,3.838599999999746,3.842999999999574,3.8802800000004747,9.50016143,0.15478609566606338,1,go_long,go_short,go_long,go_long,4.465839091790837,1,0,4.430428571428135,4.436,False,4.435799999999752,70627.96,4.440320000000474,go_long,4.455,4.437,4.43895846938707,4.455,go_long,0,go_short,go_long
27,XLM/USDT:USDT,2020-03-12 10:45:00+00:00,first_buy,roi,0.04281,0.04281,0.043292450347231635,0.044734783002550634,0.03799,1,0.03799,15281869.0,0,False,0.04244600000000044,0.04300857142857155,0.04496599999999999,33.79182389,0.5503640636048601,1,go_long,go_short,go_long,go_long,0.07250869231942149,1,1,0.07214714285714341,0.07201,False,0.07214200000000112,0.0,0.07246960000000013,go_long,0.07201,0.07201,0.07221963258597669,0.07201,go_long,0,go_short,go_long
243,RUNE/USDT:USDT,2021-07-20 03:30:00+00:00,first_buy,roi,3.31,3.323,3.4196198659872494,3.5275410091037434,3.214,0,3.237,1159078.0,0,False,3.311400000000036,3.344000000000044,3.5820800000000004,46.06710871,0.7903329490361948,1,go_long,go_short,go_long,go_long,6.309219972376766,1,0,6.318999999999998,6.327,False,6.326600000000001,0.0,6.342680000000063,go_long,6.327,6.327,6.313471439703705,6.327,go_long,0,go_short,go_long
117,EGLD/USDT:USDT,2020-09-27 11:30:00+00:00,first_buy,roi,9.958,9.96,10.003486647240559,10.086599100806387,9.952,0,9.956,61.9,1,False,9.968399999999992,9.965999999999989,10.096800000000004,602.24014271,9.906514964298555,0,go_long,go_long,go_long,go_long,137.3609780062198,1,0,138.13257142857182,136.707,False,137.70459999999963,0.0,136.92007999999993,go_long,136.707,136.707,137.65332443298925,136.707,go_long,0,go_long,go_long
119,EGLD/USDT:USDT,2021-05-19 13:00:00+00:00,first_buy,roi,95.404,99.261,109.69150337415734,118.13094049971524,70.015,1,85.6,66853.7,0,False,103.19020000000039,105.5825714285722,120.52540000000027,48.98196295,0.8079557149474923,1,go_long,go_long,go_long,go_long,126.02318587943402,1,0,125.66571428571656,125.64,False,125.83200000000252,0.0,126.14760000000139,go_long,125.64,125.64,125.60468178498134,125.64,go_long,0,go_long,go_long
327,IOTA/USDT:USDT,2020-03-13 00:00:00+00:00,first_buy,roi,0.11130000000000001,0.1135,0.1282155166091614,0.13599531793506567,0.1063,1,0.1085,442774.1,0,False,0.12152000000000127,0.12621428571428575,0.13945600000000055,60.39025348,0.983514713311432,1,go_long,go_long,go_long,go_long,0.215790829825023,0,1,0.21575714285714181,0.2154,False,0.21548000000000017,0.0,0.2159800000000011,go_long,0.2154,0.2154,0.21572372836172035,0.2154,go_long,0,go_long,go_long
129,COMP/USDT:USDT,2020-07-27 14:30:00+00:00,first_buy,roi,134.8,135.46,139.43584047226994,141.6854456697776,129.49,1,132.02,9492.827,0,False,137.73600000000008,139.01000000000084,142.48399999999995,163.7711706,2.6702196633485724,1,go_long,do_nothing,go_long,go_long,484.38561188947523,1,0,494.531428571428,489.98,False,493.2939999999995,0.0,485.4779999999997,go_long,489.98,489.98,490.8893381944023,489.98,go_long,0,do_nothing,go_long
214,ADA/USDT:USDT,2020-03-13 02:30:00+00:00,first_buy,roi,0.0183,0.01904,0.022044605555787248,0.02432482719832443,0.01752,0,0.019020000000000002,17969853.0,0,False,0.020596000000000024,0.02126571428571444,0.02504000000000004,3566.08358014,58.06956014228252,1,go_long,do_nothing,go_long,go_long,1.2780722694045092,1,1,1.261734285714283,1.22876,False,1.2485580000000018,0.0,1.2846691999999953,go_long,1.22876,1.22876,1.266355105701374,1.22876,go_long,0,do_nothing,go_long
143,STORJ/USDT:USDT,2020-09-27 11:30:00+00:00,first_buy,roi,0.37820000000000004,0.37820000000000004,0.3755723872473081,0.3785124244674955,0.3781,0,0.3781,500.0,0,False,0.3762800000000003,0.374971428571429,0.37811200000000034,23.32587911,0.379833813101131,0,go_long,do_nothing,go_long,go_long,0.6511932598995196,1,0,0.6526285714285699,0.649,False,0.6488799999999965,0.0,0.6498959999999999,go_long,0.649,0.649,0.6529885030919806,0.649,go_long,0,do_nothing,go_long
201,ALGO/USDT:USDT,2020-06-16 15:45:00+00:00,first_buy,roi,0.232,0.2335,0.23378412922214623,0.23579330484330488,0.23170000000000002,0,0.23220000000000002,285979.2,0,False,0.23123999999999997,0.23255714285714282,0.235764,170.26737363,2.772696479151244,1,go_long,go_long,go_long,go_long,1.0785435091414006,1,0,1.087171428571428,1.0706,False,1.08279999999999,0.0,1.0755200000000074,go_long,1.0706,1.0706,1.0810718661820027,1.0706,go_long,0,go_long,go_long
196,ETH/USDT:USDT,2020-03-13 02:15:00+00:00,first_buy,roi,95.73,98.44,105.12636889559552,115.0172520502574,85.92,1,86.67,182384.615,0,False,100.06600000000024,101.79000000000124,117.40639999999996,812.22940186,13.239456947528009,1,go_long,go_long,go_long,go_long,1552.9324062188032,1,0,1577.6285714285755,1565.0,False,1576.761999999999,0.0,1544.954799999991,go_long,1565.0,1565.0,1565.5723341224573,1565.0,go_long,0,go_long,go_long
155,DOT/USDT:USDT,2020-08-22 13:45:00+00:00,first_buy,roi,3.903,3.99,3.747025772324819,3.6825712250712255,3.803,0,3.9699999999999998,577713.6,0,False,3.7688000000000015,3.7108571428571424,3.706880000000001,428.86157154,7.0076407210179985,0,go_long,go_short,go_long,go_long,35.37290322666572,1,0,36.119428571428514,35.841,False,36.13959999999986,0.0,35.12672000000006,go_long,35.841,35.841,35.74558231483618,35.841,go_long,0,go_short,go_long
313,ATOM/USDT:USDT,2020-04-21 23:45:00+00:00,first_buy,roi,2.29,2.29,2.288612148761703,2.2878750062645667,2.271,1,2.2720000000000002,11616.49,0,False,2.288799999999985,2.2894285714285627,2.289799999999987,361.67962224,5.890034949401146,1,go_long,go_short,go_long,go_long,18.493057613573864,1,0,18.764857142857092,18.611,False,18.746200000000023,0.0,18.37727999999995,go_long,18.611,18.611,18.613796520605305,18.611,go_long,0,go_short,go_long
188,BNB/USDT:USDT,2021-03-02 02:15:00+00:00,first_buy,roi,256.002,256.913,255.41709089109236,253.43300612035677,249.0,1,252.659,156860.92,0,False,255.3318,256.1361428571427,252.58528000000035,24.83896024,0.4092296305626156,0,go_long,go_long,go_long,go_long,386.6317751052236,1,0,387.6271428571408,387.78,False,388.00999999999397,0.0,386.80759999999844,go_long,387.78,387.78,387.168817223705,387.78,go_long,1,go_long,go_long
328,IOTA/USDT:USDT,2020-06-27 13:45:00+00:00,first_buy,roi,0.2155,0.2162,0.21575084707530184,0.21579891650465094,0.2155,0,0.2159,33782.9,0,False,0.21548000000000017,0.21569999999999895,0.21601600000000112,213.45748702,3.477043762483418,1,go_long,go_long,go_long,go_long,1.2025525650663995,1,0,1.209028571428563,1.197,False,1.2052400000000045,0.0,1.197756000000003,go_long,1.197,1.197,1.2040377225530177,1.197,go_long,0,go_long,go_long
1,LINK/USDT:USDT,2020-03-13 02:00:00+00:00,first_buy,roi,1.7770000000000001,1.784,1.8990526029694301,2.0862920360518955,1.605,1,1.631,1375919.51,0,False,1.7912000000000095,1.8127142857142784,2.1259600000000005,777.37241487,12.65909234586908,1,go_long,go_long,go_long,go_long,27.31216976025432,1,0,27.921142857142776,27.693,False,27.9108000000002,0.0,27.157440000000037,go_long,27.693,27.693,27.641959970474534,27.693,go_long,0,go_long,go_long
187,BNB/USDT:USDT,2020-03-12 23:30:00+00:00,first_buy,roi,10.856,11.086,11.226905494464408,11.542837242837741,8.873,1,10.178,332534.71,0,False,11.05979999999997,11.227285714285715,11.641000000000002,1390.17720235,22.666118080493852,1,go_long,go_long,go_long,go_long,253.07808239788685,1,0,258.271857142857,256.0,False,258.7122,0.0,251.32736000000037,go_long,256.0,256.0,255.886255963734,256.0,go_long,0,go_long,go_long
166,ETC/USDT:USDT,2020-03-12 11:00:00+00:00,first_buy,roi,5.242,5.25,5.688492455098013,5.929653304707957,4.471,1,4.782,829734.32,0,False,5.506399999999999,5.646857142857117,6.012759999999975,45.73143926,0.7447449521925723,1,go_long,go_long,go_long,go_long,10.938100769163139,1,0,11.11928571428568,11.029,False,11.100599999999918,0.0,10.88340000000001,go_long,11.029,11.029,11.027446570018807,11.029,go_long,0,go_long,go_long
176,EOS/USDT:USDT,2020-03-13 00:00:00+00:00,first_buy,roi,1.884,1.9220000000000002,2.0410801266402068,2.1154993557736783,1.661,1,1.7610000000000001,1461056.5,0,False,1.9820000000000106,2.0355714285714113,2.140599999999992,29.2984412,0.4781513142258864,1,go_long,go_long,go_long,go_long,3.668315436234427,1,0,3.7042857142857444,3.674,False,3.6959999999999957,0.0,3.6560399999999715,go_long,3.674,3.674,3.685967281774675,3.674,go_long,0,go_long,go_long
312,ATOM/USDT:USDT,2020-03-13 02:15:00+00:00,first_buy,roi,1.308,1.319,1.5038071707543648,1.6768279882596295,1.1360000000000001,1,1.145,306423.07,0,False,1.403199999999989,1.4428571428571346,1.725439999999992,61.1170447,0.9952222397930648,1,go_long,go_short,go_long,go_long,2.289145006765732,1,0,2.292714285714277,2.291,False,2.292399999999985,0.0,2.2902399999999874,go_long,2.291,2.291,2.291632539445649,2.291,go_long,1,go_short,go_long
167,ETC/USDT:USDT,2021-03-02 02:15:00+00:00,first_buy,roi,11.032,11.145,11.04359735307011,10.964322741359247,10.945,1,11.13,417722.37,0,False,11.049199999999919,11.057714285714246,10.930120000000011,67.47007475,1.100586554727878,0,go_long,go_long,go_long,go_long,27.17377485872517,1,0,27.305000000000007,27.354,False,27.34559999999908,0.0,27.260639999999952,go_long,27.354,27.354,27.250852551006822,27.354,go_long,0,go_long,go_long
274,NMR/USDT:USDT,2024-06-18 02:00:00+00:00,second_buy,short-exit-profit,17.026,17.941,18.86569433309528,19.39871854081788,16.708,1,17.888,50971.7,0,False,18.45679999999981,18.673428571428445,19.55399999999997,24.02861299,0.3955666197793567,1,go_short,go_short,go_short,go_short,11.311067866632426,1,1,11.142714285714188,10.671,False,11.093799999999813,20441.7,11.382920000000007,go_short,11.008,10.808,11.195348055692513,11.116,go_short,0,go_short,go_short
273,NMR/USDT:USDT,2024-04-12 17:45:00+00:00,second_buy,short-exit-profit,29.014,29.519,30.643623990181926,31.32566612378485,28.96,1,29.294,36258.4,0,False,30.21739999999977,30.44685714285717,31.46416000000001,24.8636314,0.4248057609053035,1,go_short,go_short,go_short,go_short,19.519576024083314,1,1,18.907999999999873,16.77,False,18.69179999999981,42841.8,19.655559999999973,go_short,18.709,17.042,19.043456939112605,18.712,go_short,1,go_short,go_short
272,NMR/USDT:USDT,2024-03-09 21:45:00+00:00,second_buy,short-exit-profit,49.32,50.25,46.24854458353841,44.73432746966106,48.51,0,49.1,102568.9,0,False,47.91999999999982,47.407142857143,44.03440000000005,24.67545176,0.4193004670318448,0,go_short,go_short,go_short,go_short,31.488199413687635,1,1,30.73485714285717,28.1,False,30.56699999999977,39170.9,31.604440000000015,go_short,30.834,29.016,30.889010170215002,30.839,go_short,0,go_short,go_short
86,LPT/USDT:USDT,2023-12-20 15:15:00+00:00,second_buy,short-exit-profit,9.441,10.288,9.009681826902014,8.66814411003935,9.429,0,9.99,3616908.9,0,False,9.22979999999975,9.10099999999973,8.561799999999785,24.2110037,0.39793569611277946,0,go_short,go_short,do_nothing,do_nothing,6.340525169035276,1,1,6.160571428571184,5.93,False,6.121999999999711,141792.4,6.360599999999791,do_nothing,6.106,5.998,6.207688214833539,6.106,do_nothing,1,go_short,go_short
91,LPT/USDT:USDT,2024-03-08 21:30:00+00:00,second_buy,short-exit-profit,23.325,24.521,22.228050099067115,20.62633734105177,23.063,1,23.717,977284.1,0,False,23.006799999999718,22.92999999999973,20.25255999999978,23.30061893,0.39340405436007375,0,go_short,go_short,do_nothing,do_nothing,15.387398540585947,1,1,15.187142857142558,14.718,False,15.06299999999971,56229.3,15.436279999999712,do_nothing,14.894,14.759,15.235584524129523,14.984,do_nothing,0,go_short,go_short
81,LPT/USDT:USDT,2023-02-07 12:30:00+00:00,second_buy,short-exit-profit,9.854,10.172,9.79298489548139,9.656074698889658,9.842,0,9.981,289014.6,0,False,9.845399999999882,9.820428571428325,9.674639999999814,24.19621102,0.39785195721691663,0,go_short,go_short,do_nothing,do_nothing,6.223288631051366,1,1,6.156571428571185,6.065,False,6.135599999999892,28767.3,6.226399999999817,do_nothing,6.115,6.065,6.1779110317795185,6.121,do_nothing,0,go_short,go_short
74,LPT/USDT:USDT,2022-05-11 21:15:00+00:00,second_buy,short-exit-profit,13.722,14.642,14.466616037613578,14.982932522994947,13.511,1,13.788,28785.6,0,False,14.111199999999844,14.241571428571195,15.050639999999843,24.21366112,0.3996672287175081,1,go_short,go_short,do_nothing,do_nothing,8.65190872996938,1,1,8.388428571428346,8.006,False,8.29779999999991,29988.2,8.626679999999851,do_nothing,8.173,8.075,8.43927572948507,8.247,do_nothing,1,go_short,go_short
