,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,open (exit),long_jcrosk (exit),close (exit),mean-grad-hist (exit),volume (exit),short_kdj (exit),high (exit),sma-05 (exit),sma-07 (exit),ema-12 (exit),ema-26 (exit),low (exit),sma-25 (exit)
1888,BAL/USDT:USDT,2020-09-03 12:45:00+00:00,first_buy,long-ml-exit,25.2,25.792,27.52834210182362,28.694793465154557,24.874,1,25.487,19903.8,0,False,26.613799999999987,27.056285714285718,29.05712000000002,-7.87493327,-0.12866793262606968,24.63,0,22.05,1,22986.9,False,24.63,24.26539999999998,24.625000000000004,25.157404251845925,24.661347021505172,22.05,25.117600000000024
1889,BAL/USDT:USDT,2020-09-03 23:45:00+00:00,first_buy,long-ml-exit,22.059,22.263,24.22206286435053,24.909152085042525,20.554,1,21.806,38776.0,0,False,23.622199999999978,24.08085714285715,24.971560000000025,-4.22228279,-0.0690526076090079,19.991,0,19.704,0,6344.8,False,20.35,19.985199999999985,20.206714285714288,21.237554972587223,20.57305289718467,19.704,21.544960000000014
1890,BAL/USDT:USDT,2020-09-05 12:30:00+00:00,first_buy,long-ml-exit,19.704,19.779,20.39427552838703,21.102254604247427,19.38,1,19.411,6108.6,1,False,19.776999999999987,20.00357142857143,21.43152000000002,-4.58125283,-0.07607683945181826,18.192,0,17.859,1,6720.7,False,18.251,18.36459999999999,18.613428571428564,19.348472038472153,18.803612336888257,17.778,19.197880000000026
1893,BAL/USDT:USDT,2020-09-07 00:00:00+00:00,first_buy,long-ml-exit,21.37,21.542,20.93280663354776,20.637075968490286,21.175,0,21.263,4042.4,0,False,20.974399999999996,20.88128571428572,20.69808000000002,-4.1337814,-0.06954008318994882,19.809,0,19.62,1,4895.2,False,19.83,19.910799999999988,20.130428571428574,20.384925014704642,20.201568795692033,19.505,20.406600000000036
1895,BAL/USDT:USDT,2020-09-08 00:15:00+00:00,first_buy,long-ml-exit,21.84,22.181,21.526366986542943,21.322607216122357,21.811,0,22.167,6201.8,0,False,21.648400000000002,21.576857142857158,21.351920000000035,-3.9175056,-0.06538607549073086,20.837,1,20.776,0,2474.7,False,20.927,20.888,20.891428571428577,21.13955720611529,21.00060156358044,20.764,21.29544000000003
1896,BAL/USDT:USDT,2020-09-08 06:15:00+00:00,first_buy,long-ml-exit,20.76,20.779,20.958662861491142,21.109071487143787,20.301,0,20.728,13102.8,0,False,20.853,20.859285714285722,21.25164000000003,-3.94188388,-0.06547311432291314,19.561,1,19.429,0,4253.6,False,19.697,19.627599999999997,19.61442857142857,20.137569587551123,19.797246737387862,19.386,20.237000000000034
1898,BAL/USDT:USDT,2020-09-10 02:00:00+00:00,first_buy,long-ml-exit,22.483,22.701,21.68038008152371,21.426193800995414,22.252,0,22.298,9823.4,0,False,21.83680000000001,21.765999999999995,21.44040000000004,-3.95114638,-0.06556014272055351,20.935,0,20.865,1,1852.9,False,20.945,20.980800000000016,21.017999999999994,21.270463298021745,21.045849596689415,20.833,21.232240000000026
1900,BAL/USDT:USDT,2020-09-13 00:15:00+00:00,first_buy,long-ml-exit,23.721,23.767,23.08278493240372,22.65985315145261,23.141,0,23.168,7941.4,0,False,23.210400000000003,23.176714285714297,22.696000000000005,-4.32499185,-0.07171881262090177,21.949,1,21.555,0,9542.3,False,21.952,21.803200000000004,21.965571428571433,22.681470952121106,22.211190995246504,21.365,22.700800000000008
1902,BAL/USDT:USDT,2020-09-15 00:15:00+00:00,first_buy,long-ml-exit,24.569,24.591,23.86463879207615,23.619224334676485,23.949,0,23.993,12543.6,0,False,23.92840000000003,23.86728571428574,23.55688000000002,-4.58631588,-0.07627325030554595,22.786,0,22.24,1,10173.9,False,22.786,22.727200000000025,22.935857142857184,23.229599960581197,23.039353504868043,22.076,23.263920000000006
1903,BAL/USDT:USDT,2020-09-15 15:15:00+00:00,first_buy,long-ml-exit,22.229,22.365,22.923914504119114,23.159925889427033,22.17,1,22.289,3189.3,1,False,22.576800000000027,22.76671428571433,23.233120000000007,-4.19680088,-0.0696330887182905,20.915,1,20.662,1,5093.7,False,20.972,21.07560000000003,21.162714285714323,21.664193172232565,21.32899184105472,20.6,21.653080000000017
1905,BAL/USDT:USDT,2020-09-17 20:45:00+00:00,first_buy,long-ml-exit,23.301,23.328,22.753022492761165,22.42966796293364,22.803,0,22.872,7265.5,0,False,22.881800000000013,22.78671428571433,22.6008,-4.37336409,-0.07346256574318667,21.416,0,21.112,1,10885.1,False,21.471,21.5882,21.611714285714335,21.795635979656005,21.66461487796694,20.862,21.917439999999996
1906,BAL/USDT:USDT,2020-09-18 15:45:00+00:00,first_buy,long-ml-exit,21.117,21.331,21.602827973664333,21.75618146264445,20.928,1,21.263,8509.8,0,False,21.4788,21.58657142857148,21.886479999999995,-4.25648937,-0.07142583571071012,20.219,0,19.796,1,9737.3,False,20.233,20.385800000000007,20.499857142857188,20.76176014269266,20.520972856552298,19.779,20.706959999999995
1907,BAL/USDT:USDT,2020-09-18 23:45:00+00:00,first_buy,long-ml-exit,19.785,20.166,20.459900109390407,20.71451865064135,19.757,1,20.124,7941.0,0,False,20.260400000000004,20.407428571428618,20.679719999999993,-5.15830292,-0.08536510237931567,18.948,0,18.444,1,31288.2,False,19.043,19.16200000000001,19.24657142857146,19.684962389942815,19.36921980211001,18.342,19.724199999999993
1908,BAL/USDT:USDT,2020-09-19 08:15:00+00:00,first_buy,long-ml-exit,18.445,18.838,19.22457060178539,19.59192813883594,18.27,1,18.429,23292.0,0,False,18.920800000000007,19.11900000000003,19.66399999999999,-4.33236496,-0.0711664409531901,17.274,0,17.158,1,3440.6,False,17.278,17.315599999999993,17.362857142857163,17.532463498243626,17.388555806420836,17.144,17.47896
1909,BAL/USDT:USDT,2020-09-20 21:15:00+00:00,first_buy,long-ml-exit,17.047,17.081,17.24134719087216,17.427160400348352,16.879,1,16.907,7222.9,0,False,17.103599999999993,17.17228571428573,17.4162,-4.39213145,-0.07208953073831527,15.931000000000001,0,15.723,1,10354.3,False,15.935,15.906999999999979,15.975857142857155,16.447993816725976,16.128311531003778,15.57,16.5578
1887,BAL/USDT:USDT,2020-09-03 11:00:00+00:00,first_buy,long-ml-exit,28.252,28.511,29.41991729277149,29.989735015484122,28.032,1,28.199,11406.8,0,False,28.956799999999994,29.238857142857146,29.868200000000016,-6.391119,-0.10785206280062612,26.567,1,25.06,1,17738.8,False,26.575,27.112399999999987,27.443714285714293,28.951416942366922,27.899495211246094,24.8,29.21748000000002
3417,ATOM/USDT:USDT,2020-10-05 06:30:00+00:00,first_buy,long-ml-exit,5.192,5.219,5.24159416380247,5.262716420670742,5.17,1,5.207,56367.09,0,False,5.230399999999952,5.233714285714279,5.280480000000011,-4.0135014,-0.06536668687299792,4.904,0,4.878,0,26169.31,False,4.904,4.8993999999999485,4.904857142857133,5.019923445982083,4.955948437955381,4.866,5.045040000000004
1886,BAL/USDT:USDT,2020-09-02 11:45:00+00:00,first_buy,long-ml-exit,28.966,30.757,32.92320165186279,33.75857004417533,28.345,1,30.56,21139.4,0,False,31.849199999999996,32.64385714285715,34.47856000000001,-4.15465874,-0.068038887770372,29.244,0,28.23,1,17739.3,False,29.275,29.300999999999995,29.490714285714287,30.132993816722852,29.64190225509358,28.076,29.974160000000015
3395,ATOM/USDT:USDT,2020-08-23 21:30:00+00:00,first_buy,long-ml-exit,8.195,8.25,7.901264529507738,7.736965632212098,8.05,0,8.074,351934.45,0,False,8.051599999999954,7.986428571428566,7.706640000000002,-4.54836999,-0.07407098671310894,7.628,0,7.491,1,211850.91,False,7.632,7.617199999999966,7.65771428571427,7.746318941030604,7.689985347614434,7.487,7.754280000000001
3415,ATOM/USDT:USDT,2020-09-30 23:30:00+00:00,first_buy,long-ml-exit,5.33,5.346,5.335720843824066,5.356875239211657,5.324,0,5.343,28191.27,0,False,5.33279999999995,5.3308571428571465,5.3491200000000045,-4.16669208,-0.06786256449464881,5.014,0,4.995,0,85776.24,False,5.029,5.0589999999999495,5.079285714285717,5.266717301596725,5.153810999678671,4.97,5.3129600000000075
3412,ATOM/USDT:USDT,2020-09-22 07:45:00+00:00,first_buy,long-ml-exit,4.104,4.117,4.146794525400479,4.16086470665694,4.04,1,4.073,92312.33,0,False,4.1137999999999435,4.13642857142857,4.172880000000007,-4.10539292,-0.06686229349516784,3.847,0,3.8040000000000003,0,60718.25,False,3.85,3.838999999999942,3.8529999999999966,3.92746523002509,3.8683223894612384,3.798,3.921720000000006
3411,ATOM/USDT:USDT,2020-09-21 09:45:00+00:00,first_buy,long-ml-exit,4.358,4.4030000000000005,4.497078569983564,4.564108566917588,4.304,1,4.336,101679.12,0,False,4.440199999999942,4.4657142857142835,4.59024000000001,-4.5298904,-0.07380995388375462,4.114,0,4.025,1,95666.45,False,4.114,4.130199999999943,4.142285714285712,4.254672464132715,4.155958118247524,4.01,4.24744000000001
3410,ATOM/USDT:USDT,2020-09-20 20:30:00+00:00,first_buy,long-ml-exit,4.731,4.732,4.738624715023013,4.771371498539493,4.686,1,4.686,15441.74,0,False,4.732599999999943,4.742857142857141,4.750760000000009,-4.42645051,-0.07213048260753899,4.494,1,4.36,1,235953.21,False,4.501,4.480999999999942,4.498142857142854,4.582357252270994,4.5263655827078475,4.327,4.60416000000001
3409,ATOM/USDT:USDT,2020-09-15 15:30:00+00:00,first_buy,long-ml-exit,4.87,4.974,5.158500568706753,5.23072669530881,4.865,1,4.971,143594.67,0,False,5.074799999999945,5.113571428571419,5.26644000000001,-4.00406724,-0.06520912333392954,4.716,0,4.658,1,123303.78,False,4.758,4.753199999999943,4.758142857142856,4.850472396304417,4.783715016143308,4.633,4.88176000000001
3408,ATOM/USDT:USDT,2020-09-09 15:30:00+00:00,first_buy,long-ml-exit,5.397,5.429,5.277815626255611,5.213498963075922,5.371,0,5.395,72514.55,1,False,5.329999999999947,5.296285714285712,5.21800000000001,-6.25166454,-0.10181450984989882,5.13,0,4.87,1,876640.1,False,5.178,5.116599999999944,5.160857142857132,5.2515048309335155,5.19259158119889,4.777,5.27712000000001
3406,ATOM/USDT:USDT,2020-09-06 11:15:00+00:00,first_buy,long-ml-exit,5.108,5.134,5.009603564940329,4.914530825002781,5.06,1,5.075,71642.48,0,False,5.062399999999949,5.058857142857142,4.833360000000012,-4.28662798,-0.06984925936508256,4.77,0,4.717,1,142615.1,False,4.791,4.804799999999948,4.826142857142858,4.923411352359431,4.859281461796135,4.689,4.918160000000013
3404,ATOM/USDT:USDT,2020-09-05 19:00:00+00:00,first_buy,long-ml-exit,4.777,4.848,4.925829451936918,5.01746768185693,4.558,1,4.821,266838.87,0,False,4.846799999999949,4.874142857142853,5.036600000000011,-4.69084683,-0.07640167101861928,4.584,0,4.463,1,138368.67,False,4.61,4.62339999999995,4.646857142857139,4.7505322378849595,4.674534768081766,4.458,4.787240000000012
3403,ATOM/USDT:USDT,2020-09-05 11:15:00+00:00,first_buy,long-ml-exit,5.148,5.197,5.265492591917935,5.360065085176095,5.093,1,5.1,135508.17,0,False,5.194399999999949,5.224285714285709,5.40136000000001,-4.01938017,-0.06548852619995892,4.8629999999999995,0,4.782,1,91189.99,False,4.876,4.867399999999948,4.902714285714282,5.033185096405484,4.944889352289086,4.772,5.035280000000011
3402,ATOM/USDT:USDT,2020-09-04 22:45:00+00:00,first_buy,long-ml-exit,5.6,5.622,5.502344940194124,5.436325405029228,5.548,1,5.562,117656.25,0,False,5.5649999999999515,5.543142857142852,5.4220000000000095,-4.77533772,-0.0777613007453953,5.231,0,5.149,1,95267.27,False,5.271,5.224199999999949,5.257428571428567,5.380870291990183,5.2955821540848325,5.144,5.41988000000001
3400,ATOM/USDT:USDT,2020-09-03 12:45:00+00:00,first_buy,long-ml-exit,5.641,5.792,6.014031463120785,6.144757650820549,5.623,1,5.716,231544.7,0,False,5.888199999999949,5.959428571428567,6.182320000000002,-8.01811155,-0.13066945221076454,5.553,0,4.961,1,564109.32,False,5.557,5.447999999999949,5.50114285714285,5.607423790311829,5.504375894129632,4.961,5.615360000000009
3399,ATOM/USDT:USDT,2020-09-03 05:00:00+00:00,first_buy,long-ml-exit,6.295,6.316,6.417441983821321,6.501938869765636,6.185,1,6.191,147953.7,0,False,6.329999999999947,6.358428571428566,6.560360000000004,-5.54738761,-0.09037128866057877,5.899,0,5.641,1,566243.0,False,5.979,5.963599999999948,6.021714285714281,6.179058262886192,6.068219001870019,5.471,6.197880000000001
3398,ATOM/USDT:USDT,2020-09-02 11:45:00+00:00,first_buy,long-ml-exit,6.601,6.777,6.972580821677074,7.0763970974715695,6.573,1,6.772,92794.53,0,False,6.859999999999948,6.930428571428569,7.119680000000006,-4.51297055,-0.07354186690273484,6.366,1,6.297,1,114443.06,False,6.376,6.372999999999946,6.4054285714285655,6.526813979346887,6.458613253607015,6.276,6.577720000000004
3397,ATOM/USDT:USDT,2020-08-27 17:30:00+00:00,first_buy,long-ml-exit,6.954,7.056,7.112732062964599,7.217048105961618,6.916,1,7.009,144532.38,0,False,7.035199999999962,7.082714285714269,7.2193600000000036,-4.07689603,-0.06640968887827009,6.865,0,6.596,1,426482.63,False,6.891,6.920799999999948,6.991571428571427,7.100748865269295,7.009050061981996,6.455,7.138040000000006
3396,ATOM/USDT:USDT,2020-08-27 05:45:00+00:00,first_buy,long-ml-exit,7.493,7.517,7.656141447981445,7.725850871324633,7.402,1,7.47,160245.16,0,False,7.578799999999966,7.6124285714285564,7.743720000000001,-4.38436131,-0.07141813422869438,7.033,0,6.959,1,285969.54,False,7.034,7.085999999999961,7.1011428571428405,7.233691954438548,7.131592438049072,6.896,7.234040000000005
1885,BAL/USDT:USDT,2020-09-01 13:45:00+00:00,first_buy,long-ml-exit,32.942,33.324,33.28805953189665,34.61583903133903,32.913,0,33.247,3029.6,0,False,32.8832,32.702999999999996,34.57364,-7.54647115,-0.12612309312652603,31.39,0,28.977,1,31165.1,False,31.778,32.622,33.290714285714294,34.014455647709354,33.352874679474205,28.919,34.61476000000001
3480,ATOM/USDT:USDT,2021-02-13 11:00:00+00:00,first_buy,long-ml-exit,20.068,20.516,20.515574259196917,20.772925593133326,19.75,1,19.956,149071.74,0,False,20.29039999999994,20.453285714285645,20.840799999999987,-4.86971494,-0.07945057523678863,18.996,0,18.49,1,154179.82,False,19.007,19.170399999999955,19.242714285714236,19.34378335916559,19.24092259979993,18.071,19.440359999999977
3481,ATOM/USDT:USDT,2021-02-15 02:00:00+00:00,first_buy,long-ml-exit,18.495,18.748,19.096626815215327,19.266688295523696,18.272,1,18.303,68283.6,0,False,18.940199999999955,19.075999999999947,19.40735999999998,-7.53530575,-0.12292658107756577,17.713,0,16.068,1,487158.78,False,17.722,17.913399999999953,18.35457142857138,18.923185438549122,18.450567128053578,15.805,19.213439999999977
3485,ATOM/USDT:USDT,2021-02-16 08:45:00+00:00,first_buy,long-ml-exit,25.368,25.64,24.614609600064522,24.26559501152986,25.15,0,25.279,202276.39,0,False,24.872399999999967,24.685999999999975,24.21899999999995,-4.2030858,-0.0686370994427301,24.198,0,23.607,1,281721.9,False,24.23,24.357599999999977,24.577428571428538,25.046949812654884,24.755393722498415,23.52,25.181439999999956
3567,NEO/USDT:USDT,2020-06-11 17:00:00+00:00,first_buy,long-ml-exit,11.102,11.102,11.203826422262917,11.410028686072609,10.396,1,10.396,107345.04,0,False,11.06699999999994,11.122000000000138,11.481639999999993,-5.97702011,-0.09734919331651452,9.793,0,9.46,1,110656.73,False,9.813,9.826799999999922,9.865000000000107,9.988368519593783,9.886745277111876,9.221,10.019399999999976
3566,NEO/USDT:USDT,2020-06-02 15:45:00+00:00,first_buy,long-ml-exit,11.47,11.886,12.371247163164316,12.58013787235365,11.415,1,11.837,48213.47,0,False,11.995999999999967,12.301857142857282,12.718840000000005,-4.31731937,-0.07033508287943159,11.287,1,11.106,1,23590.73,False,11.301,11.23459999999994,11.251000000000138,11.491150980958418,11.350703953583448,11.094,11.535719999999992
3565,NEO/USDT:USDT,2020-06-01 18:00:00+00:00,first_buy,long-ml-exit,12.571,12.574,12.320017773069438,12.081395407712748,12.455,1,12.516,52795.93,0,False,12.461599999999965,12.444428571428718,12.003360000000004,-5.34104545,-0.08700226551254786,11.881,0,11.467,1,99078.59,False,11.885,12.241199999999967,12.46985714285728,12.639588902141941,12.468383011012374,11.412,12.761040000000005
3562,NEO/USDT:USDT,2020-05-22 16:45:00+00:00,first_buy,long-ml-exit,10.484,10.515,10.268599315190182,10.160863426016927,10.354,0,10.447,50063.26,0,False,10.323599999999976,10.299142857142982,10.19099999999999,-4.32422793,-0.07044412906581794,9.876,0,9.749,1,22262.98,False,9.876,9.898999999999976,9.907285714285848,10.025697735749747,9.935271437585364,9.727,10.047839999999997
3560,NEO/USDT:USDT,2020-05-10 00:30:00+00:00,first_buy,long-ml-exit,10.737,10.737,10.847741970847636,11.000538624699661,9.478,1,9.956,206276.61,0,False,10.76039999999999,10.829571428571498,11.061520000000003,-4.0211397,-0.06550123428511713,9.42,0,9.381,1,3873.13,False,9.424,9.43199999999997,9.457714285714408,9.594739193011245,9.487314726582694,9.366,9.609439999999987
3559,NEO/USDT:USDT,2020-05-08 22:45:00+00:00,first_buy,long-ml-exit,11.711,11.817,10.950927231209464,10.638462753641598,11.44,0,11.513,163664.01,1,False,11.197999999999986,11.058857142857203,10.560720000000009,-4.25181458,-0.06924894751390846,10.99,0,10.751,1,54852.34,False,11.061,10.97339999999999,10.974857142857212,11.084101714675635,11.009876874638115,10.721,11.111520000000002
3571,NEO/USDT:USDT,2020-08-10 09:30:00+00:00,first_buy,long-ml-exit,14.382,14.505,13.760945516082211,13.536585541508662,14.268,0,14.489,68973.65,0,False,14.005999999999897,13.820285714285827,13.470519999999967,-4.16037082,-0.06786549553124223,13.832,1,13.615,1,45889.65,False,13.836,13.779799999999895,13.823000000000109,13.990955578596783,13.871456201034196,13.555,14.018799999999976
3554,NEO/USDT:USDT,2020-04-18 14:15:00+00:00,first_buy,long-ml-exit,7.79,7.825,7.692501784385437,7.650045012192302,7.761,0,7.796,15765.01,1,False,7.748799999999973,7.716857142857166,7.62995999999999,-4.04102575,-0.06586532894967531,7.32,0,7.298,1,12505.72,False,7.351,7.368599999999981,7.402857142857171,7.487954284990114,7.430324982939264,7.265,7.492639999999986
3551,NEO/USDT:USDT,2020-04-07 00:15:00+00:00,first_buy,long-ml-exit,7.829,7.927,7.794030991996832,7.73806915348155,7.8100000000000005,0,7.927,11654.17,0,False,7.815999999999974,7.796857142857166,7.754559999999987,-4.11276401,-0.0670519420280133,7.433,0,7.418,1,815.98,False,7.449,7.449799999999966,7.461857142857171,7.584927437057306,7.488071691017925,7.415,7.567999999999989
3548,NEO/USDT:USDT,2020-03-24 00:45:00+00:00,first_buy,long-ml-exit,6.742,6.746,6.618845489991574,6.546593349355519,6.675,0,6.692,4946.05,1,False,6.672599999999983,6.64600000000001,6.545639999999993,-4.57460764,-0.07451679601932924,6.351,0,6.194,1,32263.0,False,6.351,6.3293999999999855,6.349285714285728,6.392262044454473,6.357443851211902,6.135,6.409559999999995
3546,NEO/USDT:USDT,2020-03-19 16:45:00+00:00,first_buy,long-ml-exit,6.425,6.432,6.237633623260818,6.145655825376689,6.33,0,6.341,20120.59,1,False,6.301199999999991,6.267428571428572,6.140599999999987,-5.0010193,-0.08149082623619305,6.07,0,5.842,1,27077.24,False,6.099,6.1005999999999885,6.117,6.394724694938434,6.208756854951437,5.817,6.477319999999993
3543,NEO/USDT:USDT,2020-03-16 06:30:00+00:00,first_buy,long-ml-exit,5.339,5.386,5.6436515512683405,5.760925018692635,5.296,1,5.346,5852.98,0,False,5.545199999999989,5.607857142857144,5.791399999999989,-4.13898088,-0.06740692662472285,5.1,1,5.0,1,18681.89,False,5.105,5.110199999999989,5.124714285714286,5.343009432479194,5.170176339906867,4.94,5.370279999999989
3542,NEO/USDT:USDT,2020-03-16 05:15:00+00:00,first_buy,long-ml-exit,5.754,5.79,5.822479161415179,5.870576645651854,5.748,1,5.781,1163.21,0,False,5.784399999999989,5.797428571428571,5.878959999999989,-4.8076032,-0.07830260035760814,5.57,0,5.344,1,16315.76,False,5.57,5.6321999999999885,5.6722857142857155,5.794119020188046,5.697770015135312,5.221,5.811799999999988
3541,NEO/USDT:USDT,2020-03-15 22:15:00+00:00,first_buy,long-ml-exit,6.393,6.393,6.072585056830492,6.013251811432607,6.128,1,6.146,22342.19,1,False,6.185199999999991,6.086285714285715,5.9809999999999865,-4.10856023,-0.06696359331093915,5.796,1,5.748,1,978.07,False,5.803,5.79239999999999,5.808428571428571,5.877742777304003,5.83002082712703,5.748,5.8871999999999876
3552,NEO/USDT:USDT,2020-04-10 09:45:00+00:00,first_buy,long-ml-exit,7.418,7.428,7.470368353938245,7.569229108386395,7.35,1,7.373,7687.37,0,False,7.429399999999966,7.4444285714286,7.547439999999989,-4.38912112,-0.07148973483648059,6.9030000000000005,0,6.856,1,25503.4,False,6.9030000000000005,6.945399999999969,6.973428571428593,7.0724645154119905,7.009308300432044,6.804,7.107199999999993
3573,NEO/USDT:USDT,2020-08-14 08:30:00+00:00,first_buy,long-ml-exit,15.716,15.989,15.349560201409911,15.093533703315838,15.612,0,15.784,61999.41,1,False,15.51079999999989,15.410142857142974,15.002319999999967,-4.03867325,-0.0658845157583197,14.838,0,14.845,0,14177.71,False,14.87,14.8983999999999,14.925571428571548,15.048885346167085,14.95208566761515,14.798,15.096119999999969
3575,NEO/USDT:USDT,2020-08-17 16:45:00+00:00,first_buy,long-ml-exit,16.955,17.008,16.56456265271654,16.358888455656817,16.812,0,16.999,42653.37,0,False,16.76219999999991,16.63885714285726,16.278359999999967,-4.01523354,-0.06556213130793889,16.029,1,15.953,1,16755.47,False,16.088,16.010799999999907,16.030857142857247,16.17215189202804,16.0927232308747,15.919,16.18855999999996
3577,NEO/USDT:USDT,2020-08-21 00:30:00+00:00,first_buy,long-ml-exit,17.923000000000002,18.673000000000002,17.79852392676199,17.47227765192167,17.903,0,18.651,87479.66,0,False,17.974399999999893,17.944142857142953,17.38163999999996,-4.5978407,-0.07508339075109181,17.784,0,17.273,1,68968.11,False,17.967,17.91279999999989,18.14528571428581,18.43481494529614,18.211059569599115,17.25,18.509519999999963
3602,NEO/USDT:USDT,2020-11-26 03:30:00+00:00,first_buy,long-ml-exit,18.365,18.383,19.074620578067275,19.597716101202238,17.409,1,17.532,100658.56,0,False,18.609399999999873,18.889142857142854,19.658480000000033,-4.13544881,-0.06743466787195568,16.57,0,16.366,1,79287.57,False,16.584,16.761799999999873,16.972857142857144,17.74873860300957,17.175365309332665,15.858,17.577920000000034
3601,NEO/USDT:USDT,2020-11-25 22:30:00+00:00,first_buy,long-ml-exit,20.239,20.249,20.488161594364158,20.710649731566956,19.808,1,20.021,20975.24,0,False,20.32019999999988,20.31071428571428,20.93836000000003,-5.21345086,-0.08501274017482,18.88,0,18.378,1,154334.08,False,19.003,18.993399999999873,19.23085714285714,19.762973389298416,19.35509704680678,17.969,19.77404000000003
3597,NEO/USDT:USDT,2020-10-02 05:45:00+00:00,first_buy,long-ml-exit,18.051,18.172,18.55160071009786,18.660079485669034,17.96,1,18.132,26073.81,0,False,18.398999999999862,18.548857142857205,18.70284000000003,-4.24589228,-0.0692067623508127,16.994,0,16.834,1,17232.94,False,16.994,17.052199999999893,17.081571428571497,17.178099534581534,17.07717973550924,16.816,17.153720000000035
3596,NEO/USDT:USDT,2020-09-29 05:45:00+00:00,first_buy,long-ml-exit,19.585,19.6,19.64874587535739,19.804567461784085,19.527,0,19.527,8610.03,0,False,19.569599999999852,19.605571428571526,19.807160000000014,-4.5079437,-0.07344787439081181,18.252,0,18.051,1,56224.31,False,18.376,18.55339999999986,18.659142857142918,18.702325844522555,18.62789174829747,17.943,18.72000000000003
3595,NEO/USDT:USDT,2020-09-26 01:15:00+00:00,first_buy,long-ml-exit,21.303,21.342,21.356393105684507,21.395367579750147,21.211,1,21.236,31632.73,0,False,21.38859999999983,21.351428571428674,21.381000000000032,-4.2362171,-0.0691924130527747,19.689,1,19.539,0,33159.7,False,19.694,19.655399999999858,19.745428571428675,20.040299379195524,19.858710330670522,19.404,20.13408000000002
3593,NEO/USDT:USDT,2020-09-21 09:45:00+00:00,first_buy,long-ml-exit,22.115,22.506,22.99252008874537,23.389043055566486,21.345,1,21.771,113090.03,0,False,22.56879999999979,22.780857142857258,23.653920000000014,-4.37244992,-0.07139473303988988,20.867,1,20.264,1,94254.45,False,21.045,20.797399999999794,21.023285714285823,22.095290245744177,21.332458458333406,20.2,22.377920000000007
3592,NEO/USDT:USDT,2020-09-17 15:15:00+00:00,first_buy,long-ml-exit,23.209,23.999,22.177975405258454,21.716885894001166,23.179,0,23.968,212812.82,0,False,22.706599999999774,22.315000000000133,21.494840000000007,-4.81406718,-0.07864162700584135,22.97,0,22.115,1,107037.49,False,22.986,22.88039999999979,23.025285714285832,23.518486500011804,23.214614650335434,21.916,23.73528000000001
3590,NEO/USDT:USDT,2020-09-12 21:45:00+00:00,first_buy,long-ml-exit,21.509,21.737,21.354672016195853,21.230236767937352,21.473,0,21.648,23873.54,0,False,21.42059999999982,21.392857142857277,21.254600000000032,-4.01929644,-0.06553474663317244,20.296,0,20.277,1,19014.23,False,20.42,20.55099999999982,20.6724285714287,21.12849096796808,20.842737371223578,20.224,21.331920000000018
3587,NEO/USDT:USDT,2020-09-04 08:00:00+00:00,first_buy,long-ml-exit,17.465,17.993,17.924634057139254,18.023074977269964,17.454,0,17.976,37530.83,0,False,17.814399999999843,17.87457142857158,17.97976000000001,-4.93391851,-0.0804145464412453,16.964,0,16.565,1,49425.59,False,17.075,17.074799999999843,17.200571428571585,17.847291478931812,17.402389692623217,16.458,17.971560000000007
3586,NEO/USDT:USDT,2020-09-03 17:15:00+00:00,first_buy,long-ml-exit,18.483,18.795,18.808293344835235,19.073979508409018,18.479,0,18.758,20249.13,0,False,18.710199999999848,18.71785714285729,19.039680000000008,-4.39778909,-0.07177606470448004,17.905,0,17.456,1,33475.07,False,17.91,17.80359999999984,17.91428571428587,18.02684097545156,17.91529479480094,17.278,17.98136000000001
3585,NEO/USDT:USDT,2020-09-02 11:30:00+00:00,first_buy,long-ml-exit,19.995,20.067,20.488211247139567,20.75647948888592,19.364,1,19.758,55111.84,0,False,20.215799999999845,20.421857142857295,20.789080000000002,-4.13040604,-0.0673748728069506,18.638,1,18.49,1,23503.54,False,18.775,18.69699999999985,18.718428571428717,19.09925786908174,18.81743758935073,18.45,19.082840000000008
3584,NEO/USDT:USDT,2020-08-29 17:15:00+00:00,first_buy,long-ml-exit,21.26,21.69,20.485173065165004,19.933081406786133,21.1,0,21.458,153714.44,1,False,20.95619999999989,20.713714285714392,19.73063999999995,-4.71344966,-0.0769892728876395,20.286,0,20.002,1,82392.49,False,20.356,20.43999999999985,20.608857142857293,20.836357847996794,20.62097692843767,19.55,20.85104
3581,NEO/USDT:USDT,2020-08-23 12:15:00+00:00,first_buy,long-ml-exit,17.73,17.938,17.923314702956187,18.073286999993694,17.722,0,17.896,21187.81,0,False,17.830399999999887,17.847857142857226,18.08375999999996,-5.22981123,-0.08534872972021769,16.964,1,16.446,1,69428.17,False,16.975,16.944799999999876,16.932142857142967,17.319485242764138,17.05280887827277,16.295,17.433439999999965
