,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),close_date,low (exit),volume (exit),long-large-rl (exit),short-large-rl (exit),ema-26 (exit),open (exit),ema-12 (exit),sma-compare (exit),sma-25 (exit),close (exit),high (exit),long_jcrosk (exit),mean-grad-hist (exit),short-bid-rl (exit),sma-07 (exit),sma-05 (exit),long-small-rl (exit),short_kdj (exit),long-bid-rl (exit),short-small-rl (exit)
133,BNB/USDT:USDT,2024-02-28 17:30:00+00:00,first_buy,long-exit-profit,426.62,426.92,416.5361294624733,413.31673230108044,414.05,1,414.28,118954.54,1,False,419.471999999989,417.9799999999944,412.7303999999938,0.6742134,0.01161319670987279,0,go_long,go_long,go_long,go_long,go_long,go_long,2024-02-29 00:30:00+00:00,413.64,41180.69,go_long,go_long,413.77410754794846,413.68,412.2043545507102,0,410.4427999999937,419.93,419.93,0,0,go_long,414.8871428571371,415.6739999999892,go_long,False,go_long,go_long
134,BNB/USDT:USDT,2024-02-29 00:45:00+00:00,first_buy,long-exit-profit,419.92,419.98,414.47193715595637,412.65662458399095,416.41,0,418.31,32500.55,0,False,416.38599999998917,415.7885714285657,410.91679999999377,0.63142518,0.010772681848081046,0,go_long,go_long,go_long,go_long,go_long,go_long,2024-03-05 04:45:00+00:00,424.03,57210.65,go_long,go_long,421.852404067847,424.12,420.43314474732017,0,420.5015999999938,426.85,428.05,0,0,go_long,422.21999999999423,423.12199999998955,go_long,False,go_long,go_long
135,BNB/USDT:USDT,2024-03-05 05:00:00+00:00,first_buy,long-exit-profit,426.84,428.06,422.2304957497167,420.72031921048165,421.24,0,424.31,59792.37,1,False,423.7099999999896,422.94999999999425,420.73839999999376,0.92684926,0.01558704277302876,0,go_long,go_long,go_long,go_long,go_long,go_long,2024-03-06 11:00:00+00:00,425.83,104983.97,go_long,go_long,417.7208454004287,425.95,411.30012902637816,0,410.92239999999373,432.58,432.64,0,0,go_long,418.43571428570874,421.23599999998953,go_long,False,go_long,go_long
136,BNB/USDT:USDT,2024-03-06 11:15:00+00:00,first_buy,long-exit-profit,432.58,434.92,419.61917687728584,412.6897490984983,428.26,0,430.06,80133.35,0,False,425.6559999999895,421.0728571428516,411.9787999999937,0.57739151,0.009580302670469491,0,go_long,go_long,go_long,go_long,go_long,go_long,2024-03-07 08:30:00+00:00,433.45,24028.66,go_long,go_long,431.0494685879118,434.04,429.5145672486607,0,428.8267999999939,435.15,435.44,1,0,go_long,431.871428571423,433.5459999999897,go_long,False,go_long,go_long
137,BNB/USDT:USDT,2024-03-07 08:45:00+00:00,first_buy,long-exit-profit,435.14,435.36,431.5080118820792,429.84904374875987,433.88,1,434.03,19060.71,0,False,434.3019999999897,432.76571428570867,429.11639999999386,0.5539954,0.009108026733536492,0,go_long,go_long,go_long,go_long,go_long,go_long,2024-03-07 12:00:00+00:00,437.23,20177.11,go_long,go_long,435.82827763177966,438.36,433.5508832712076,0,432.71999999999406,438.86,438.9,0,0,go_long,436.8757142857086,437.6599999999897,go_long,False,go_long,go_long
138,BNB/USDT:USDT,2024-03-07 12:15:00+00:00,first_buy,long-exit-profit,438.86,439.85,436.43777338073664,434.013040065933,438.45,0,439.79,19445.02,0,False,438.1739999999897,437.54571428570864,433.3195999999941,0.6622772,0.011572229130609266,0,go_long,go_long,go_long,go_long,go_long,go_long,2024-03-07 14:00:00+00:00,443.41,23344.19,go_long,go_long,441.2656694495212,443.64,437.8201051621539,0,437.34919999999397,445.77,446.54,0,0,go_long,442.89999999999424,443.7999999999897,go_long,False,go_long,go_long
139,BNB/USDT:USDT,2024-03-07 14:15:00+00:00,first_buy,long-exit-profit,445.77,449.75,442.48941261113333,438.66454181680916,445.67,0,449.22,52472.99,0,False,445.2579999999897,444.11428571428,437.9399999999939,0.95762287,0.01638166332405578,0,go_long,go_long,go_long,go_long,go_long,go_long,2024-03-07 17:00:00+00:00,451.45,50183.13,go_long,go_long,449.7264012567896,451.8,445.2831311768589,0,444.90359999999384,457.49,458.35,0,0,go_long,451.2528571428515,452.2859999999899,go_long,False,go_long,go_long
140,BNB/USDT:USDT,2024-03-07 17:15:00+00:00,first_buy,long-exit-profit,457.5,460.0,451.1238779865143,446.28512146005454,456.38,0,458.81,48529.02,1,False,454.19399999998984,452.7285714285658,445.7671999999938,0.8742149,0.014642252758248486,0,go_long,go_long,go_long,go_long,go_long,go_long,2024-03-07 19:15:00+00:00,462.45,43752.46,go_long,go_long,458.326449064715,462.78,452.696363909644,0,452.3007999999938,466.45,466.45,0,0,go_long,460.00857142856574,461.25799999999,go_long,False,go_long,go_long
142,BNB/USDT:USDT,2024-03-07 21:15:00+00:00,first_buy,long-exit-profit,470.69,471.25,465.6819910266881,459.7164149343182,468.76,1,469.43,34878.01,0,False,468.86399999998986,468.09999999999445,459.2387999999939,0.8558693,0.014010678838235664,0,go_long,go_long,go_long,go_long,go_long,go_long,2024-03-07 23:15:00+00:00,469.78,31926.87,go_long,go_long,469.82806856932496,469.78,464.958729562865,0,465.8215999999938,476.96,477.11,0,0,go_long,470.85285714285175,471.04799999998977,go_long,False,go_long,go_long
241,ARK/USDT:USDT,2023-11-05 05:00:00+00:00,first_buy,long-exit-profit,1.6318000000000001,1.6583999999999999,1.5932869423756069,1.5775283711613517,1.6122,0,1.6245,8225473.0,0,False,1.6037999999999997,1.5999714285714324,1.5877239999999986,2.06609934,0.034329069516761825,0,go_long,go_short,go_long,go_long,go_long,go_long,2023-11-05 09:00:00+00:00,1.6309,11729618.0,go_long,go_long,1.6293566712248821,1.6323,1.6116197537330152,0,1.6095039999999985,1.6848,1.6880000000000002,0,0,go_long,1.6343285714285751,1.63658,go_long,False,go_long,go_short
168,BNB/USDT:USDT,2024-06-04 22:45:00+00:00,first_buy,long-exit-profit,683.6,689.75,675.47152038213,670.4021036598705,682.88,0,683.1,55623.72,1,False,678.6199999999892,676.2142857142792,671.1791999999917,0.45983264,0.00840603986849046,0,go_long,go_long,go_long,go_long,go_long,go_long,2024-06-05 00:45:00+00:00,685.84,35188.42,go_long,go_long,683.3139853350724,686.27,677.3881933701934,0,676.6699999999917,690.33,691.99,0,0,go_long,685.4714285714219,686.9179999999894,go_long,False,go_long,go_long
170,BNB/USDT:USDT,2024-06-05 01:45:00+00:00,first_buy,long-exit-profit,712.99,713.66,692.893978477322,684.0302587403528,704.44,0,705.2,72367.59,0,False,699.6639999999895,695.9599999999936,682.0587999999917,0.45968626,0.008140129485795193,0,go_long,go_long,go_long,go_long,go_long,go_long,2024-06-06 13:30:00+00:00,708.84,38229.31,go_long,go_long,707.7018273317665,710.11,705.9467290040574,0,706.5551999999916,712.86,713.67,0,0,go_long,707.1885714285648,708.0919999999898,go_long,False,go_long,go_long
217,ARK/USDT:USDT,2023-10-31 06:30:00+00:00,first_buy,long-exit-profit,1.0806,1.0819,1.0309846231095914,1.0053763321192006,1.0545,1,1.0584,9703329.0,0,False,1.0575400000000021,1.0433714285714315,0.9852360000000003,3.45495036,0.0572168681838112,0,go_long,go_short,go_long,go_long,go_long,go_long,2023-11-01 06:45:00+00:00,1.019,34218642.0,go_long,go_long,1.030532491865441,1.021,1.016479221416321,0,1.0115120000000004,1.1222,1.15,0,0,go_long,1.032871428571432,1.0365600000000017,go_long,False,go_long,go_short
218,ARK/USDT:USDT,2023-11-01 07:00:00+00:00,first_buy,long-exit-profit,1.1223,1.157,1.0169890315784502,1.0109992790891862,0.931,1,0.9425,86114391.0,1,False,1.0216800000000017,1.0217000000000034,1.0081360000000001,0.63076,0.010289010501279658,0,go_long,go_short,go_long,go_long,go_long,go_long,2023-11-01 07:15:00+00:00,0.8909,61316130.0,go_long,go_long,1.0072984113356118,0.9422,1.006777110267765,0,1.0052400000000004,0.9540000000000001,0.9643,0,1,go_long,1.0113285714285747,1.0110400000000017,go_long,False,go_long,go_short
219,ARK/USDT:USDT,2023-11-01 07:30:00+00:00,first_buy,long-exit-profit,0.9538000000000001,0.9675,0.9996217326685947,1.0031195465442269,0.9424,1,0.9574,14282715.0,0,False,0.9994200000000015,1.0028285714285747,1.0038600000000002,1.3671744,0.022292655636435017,1,go_long,go_short,go_long,go_long,go_long,go_long,2023-11-01 07:45:00+00:00,0.9438000000000001,14494854.0,go_long,go_long,0.9967106968734263,0.9573,1.0014588393928026,1,1.0041040000000003,0.9807,0.9858,0,1,go_long,0.9990428571428603,0.9913600000000015,go_long,False,go_long,go_short
220,ARK/USDT:USDT,2023-11-01 08:00:00+00:00,first_buy,long-exit-profit,0.9806,0.9869,0.9932013588928992,0.9994174438822246,0.9669000000000001,0,0.9739000000000001,8928124.0,0,False,0.9617000000000016,0.9931000000000033,1.0046320000000002,2.35126115,0.038287452489547374,1,go_long,go_short,go_long,go_long,go_long,go_long,2023-11-01 08:15:00+00:00,0.9691000000000001,18871797.0,go_long,go_long,0.9963396113709146,0.9738,1.0004680035946525,1,1.0061920000000004,1.0136,1.039,0,0,go_long,0.9920428571428604,0.9759200000000016,go_long,False,go_long,go_short
221,ARK/USDT:USDT,2023-11-01 08:30:00+00:00,first_buy,long-exit-profit,1.0136,1.0373,1.0019796711600046,1.0028777811061598,1.0126,0,1.033,11100666.0,0,False,0.9917200000000015,0.9793000000000033,1.0067080000000004,2.01757202,0.03307384447501708,0,go_long,go_short,go_long,go_long,go_long,go_long,2023-11-02 04:45:00+00:00,1.0138,12769518.0,go_long,go_long,1.0210596465268746,1.0141,1.0149855443029259,0,1.0150480000000004,1.0706,1.088,0,0,go_long,1.0202428571428603,1.021680000000001,go_long,False,go_long,go_short
222,ARK/USDT:USDT,2023-11-02 05:00:00+00:00,first_buy,long-exit-profit,1.0706,1.084,1.019081239368894,1.014482911391598,0.9848,1,1.0082,16025865.0,0,False,1.0223600000000013,1.0183857142857173,1.0149000000000004,0.736158,0.012157352665188413,0,go_long,go_short,go_long,go_long,go_long,go_long,2023-11-02 06:15:00+00:00,0.9976,6066857.0,go_long,go_long,1.0109854117411312,1.0017,1.010956208954353,1,1.0131520000000003,1.0224,1.03,0,0,go_long,1.0129000000000032,1.0023000000000013,go_long,False,go_long,go_short
223,ARK/USDT:USDT,2023-11-02 06:30:00+00:00,first_buy,long-exit-profit,1.0225,1.06,1.0146799637809572,1.0127372305132898,1.0208,0,1.035,9720819.0,0,False,1.0117800000000012,1.007814285714289,1.0141720000000003,0.8267965,0.01352347420740002,0,go_long,go_short,go_long,go_long,go_long,go_long,2023-11-02 06:45:00+00:00,1.0298,5910506.0,go_long,go_long,1.0202830462761945,1.0352,1.015578917141935,0,1.0155960000000004,1.0511,1.0685,0,0,go_long,1.0139428571428604,1.0224400000000013,go_long,False,go_long,go_short
224,ARK/USDT:USDT,2023-11-02 07:00:00+00:00,first_buy,long-exit-profit,1.0513,1.073,1.025824116079857,1.0185952936499398,1.0458,0,1.0563,6919787.0,0,False,1.0333400000000013,1.0237571428571461,1.0170760000000003,2.4906534,0.0406128946316393,0,go_long,go_short,go_long,go_long,go_long,go_long,2023-11-02 07:45:00+00:00,1.0418,12555124.0,go_long,go_long,1.0428547558044103,1.0418,1.0286959641965305,0,1.0215120000000004,1.1014,1.11,0,0,go_long,1.0520000000000034,1.0613200000000014,go_long,False,go_long,go_short
225,ARK/USDT:USDT,2023-11-02 08:00:00+00:00,first_buy,long-exit-profit,1.1014,1.1529,1.0428001779883471,1.029718485367158,1.0169,1,1.0425,38587030.0,1,False,1.0596000000000014,1.0548714285714318,1.0232280000000005,0.7634111,0.01261305633917889,0,go_long,go_short,go_long,go_long,go_long,go_long,2023-11-02 09:30:00+00:00,1.0297,7821074.0,go_long,go_long,1.0378079933797284,1.031,1.0311256725004838,0,1.0287600000000001,1.0585,1.07,0,0,go_long,1.0338857142857176,1.0331600000000012,go_long,False,go_long,go_short
226,ARK/USDT:USDT,2023-11-02 09:45:00+00:00,first_buy,long-exit-profit,1.0585,1.0726,1.0426067636290008,1.0339311782411886,1.0456,0,1.069,4644735.0,0,False,1.0407200000000012,1.0376714285714317,1.031036,2.27314632,0.03727537432627253,0,go_long,go_short,go_long,go_long,go_long,go_long,2023-11-03 06:45:00+00:00,1.0557,33200862.0,go_long,go_long,1.0058182858547424,1.0588,0.9875810591472539,0,0.9705840000000004,1.1118999999999999,1.1400000000000001,0,0,go_long,1.0097428571428602,1.0373000000000008,go_long,False,go_long,go_short
227,ARK/USDT:USDT,2023-11-03 07:00:00+00:00,first_buy,long-exit-profit,1.1116,1.1318,1.0234154726463205,0.9974046843956055,1.0945,0,1.1202,15446265.0,0,False,1.0712400000000009,1.0358857142857172,0.9763680000000005,1.2168144,0.020084840213319872,0,go_long,go_short,go_long,go_long,go_long,go_long,2023-11-03 07:30:00+00:00,1.1065,19451684.0,go_long,go_long,1.0534193620722176,1.1095,1.0160704084324463,0,0.9888080000000005,1.1456,1.1545,0,1,go_long,1.0873285714285743,1.109240000000001,go_long,False,go_long,go_short
228,ARK/USDT:USDT,2023-11-03 07:45:00+00:00,first_buy,long-exit-profit,1.1456,1.1553,1.0633086909841842,1.0235985263263392,1.1115,1,1.1177,26315958.0,1,False,1.1209800000000008,1.0997714285714315,0.9948480000000005,0.64141752,0.010617605571077295,0,go_long,go_short,go_long,go_long,go_long,go_long,2023-11-03 08:00:00+00:00,1.1168,8190701.0,go_long,go_long,1.073876584678925,1.1176,1.0316282651169808,0,1.0023640000000007,1.1320000000000001,1.1385,0,1,go_long,1.113700000000003,1.1250000000000007,go_long,False,go_long,go_short
229,ARK/USDT:USDT,2023-11-03 08:15:00+00:00,first_buy,long-exit-profit,1.1319,1.157,1.0854032639590905,1.0403076528860933,1.1208,1,1.1488,22306630.0,0,False,1.1307200000000006,1.1265285714285744,1.0104960000000007,2.2767475,0.03736251559688787,0,go_long,go_short,go_long,go_long,go_long,go_long,2023-11-03 11:45:00+00:00,1.1461999999999999,36283973.0,go_long,go_long,1.1355770355915205,1.151,1.1014435073476023,0,1.1089320000000005,1.1942,1.2168,0,0,go_long,1.144000000000003,1.1493800000000003,go_long,False,go_long,go_short
230,ARK/USDT:USDT,2023-11-03 12:00:00+00:00,first_buy,long-exit-profit,1.1939,1.197,1.1425805685774404,1.107343988284817,1.1715,0,1.1811,11529303.0,0,False,1.1595000000000004,1.15164285714286,1.1181560000000004,1.8002745,0.029849530865274896,0,go_long,go_short,go_long,go_long,go_long,go_long,2023-11-03 14:00:00+00:00,1.1815,15031308.0,go_long,go_long,1.1738094811530384,1.1818,1.141242544866187,0,1.1458640000000004,1.219,1.2312,0,0,go_long,1.181785714285717,1.19016,go_long,False,go_long,go_short
231,ARK/USDT:USDT,2023-11-03 14:15:00+00:00,first_buy,long-exit-profit,1.2191,1.2489,1.182023407129494,1.1476097637649878,1.2102,0,1.2272,14024711.0,0,False,1.20162,1.1908571428571457,1.1496720000000002,1.530645,0.02492446428876747,0,go_long,go_short,go_long,go_long,go_long,go_long,2023-11-03 14:30:00+00:00,1.2171,11431256.0,go_long,go_long,1.1940351906480333,1.227,1.1559423738564703,0,1.1541240000000004,1.2601,1.2694,0,0,go_long,1.20544285714286,1.2158799999999998,go_long,False,go_long,go_short
232,ARK/USDT:USDT,2023-11-03 14:45:00+00:00,first_buy,long-exit-profit,1.2601,1.2774,1.2028913151637206,1.1630281239411762,1.2338,0,1.2516,13036306.0,0,False,1.2279399999999998,1.2171142857142885,1.1605200000000004,4.03695048,0.06575412642785505,0,go_long,go_short,go_long,go_long,go_long,go_long,2023-11-04 06:45:00+00:00,1.1559,47708829.0,go_long,go_long,1.1780953181117182,1.1654,1.1603153590885795,0,1.1472000000000002,1.3372,1.4048,0,0,go_long,1.1777571428571465,1.1920400000000002,go_long,False,go_long,go_short
233,ARK/USDT:USDT,2023-11-04 07:00:00+00:00,first_buy,long-exit-profit,1.3372,1.5049000000000001,1.2188191153253,1.1812401473042402,1.3363,0,1.4428,35289125.0,0,False,1.2490600000000003,1.220700000000004,1.1592680000000002,0.8480514,0.013982759234388235,0,go_long,go_short,go_long,go_long,go_long,go_long,2023-11-04 07:30:00+00:00,1.4243999999999999,9231146.0,go_long,go_long,1.2849923843453332,1.4357,1.2197427874693418,0,1.184576,1.4656,1.4813,0,0,go_long,1.3066285714285752,1.3692800000000003,go_long,False,go_long,go_short
234,ARK/USDT:USDT,2023-11-04 07:45:00+00:00,first_buy,long-exit-profit,1.4657,1.4667,1.3096704790614357,1.2364581365456868,1.428,1,1.4454,5340847.0,0,False,1.4253000000000005,1.3491142857142895,1.1979920000000002,1.39385186,0.022937453474724423,0,go_long,go_short,go_long,go_long,go_long,go_long,2023-11-04 12:45:00+00:00,1.4394,4281775.0,go_long,go_long,1.4405309525563594,1.4488,1.3951233207995688,0,1.4303439999999998,1.4823,1.4856,0,0,go_long,1.450000000000004,1.4505,go_long,False,go_long,go_short
235,ARK/USDT:USDT,2023-11-04 13:00:00+00:00,first_buy,long-exit-profit,1.4823,1.5345,1.4453261906246118,1.4007956674070081,1.456,0,1.4717,17026630.0,0,False,1.4552399999999999,1.4532571428571468,1.4357239999999996,0.6370703,0.010548231328334616,0,go_long,go_short,go_long,go_long,go_long,go_long,2023-11-04 13:30:00+00:00,1.4678,3237197.0,go_long,go_long,1.4555933080803434,1.4714,1.4122459425643072,0,1.4390479999999999,1.49,1.4934,0,0,go_long,1.4625142857142897,1.4727799999999998,go_long,False,go_long,go_short
236,ARK/USDT:USDT,2023-11-04 13:45:00+00:00,first_buy,long-exit-profit,1.4901,1.5,1.4619481837602906,1.4185166134854696,1.4745,0,1.4969000000000001,3665371.0,0,False,1.4824599999999999,1.4713285714285753,1.4402999999999997,0.6045906,0.010087290623732604,0,go_long,go_short,go_long,go_long,go_long,go_long,2023-11-04 19:45:00+00:00,1.5061,4284498.0,go_long,go_long,1.4917247534253424,1.5065,1.4715265450192863,0,1.4707959999999998,1.5163,1.533,0,0,go_long,1.498071428571432,1.50308,go_long,False,go_long,go_short
237,ARK/USDT:USDT,2023-11-04 20:00:00+00:00,first_buy,long-exit-profit,1.516,1.5201,1.495197868282982,1.4746949490919317,1.5001,0,1.5143,2951185.0,0,False,1.5079999999999998,1.501128571428575,1.4714919999999998,0.490252,0.00808615502843478,0,go_long,go_short,go_long,go_long,go_long,go_long,2023-11-04 20:45:00+00:00,1.5049000000000001,3827465.0,go_long,go_long,1.503757470498247,1.5072,1.4832736564325273,0,1.4774479999999994,1.5296,1.5373,0,0,go_long,1.5124142857142893,1.5155999999999998,go_long,False,go_long,go_short
238,ARK/USDT:USDT,2023-11-04 21:00:00+00:00,first_buy,long-exit-profit,1.5295,1.5415,1.5069793981139015,1.4863422744745622,1.5152,0,1.5247000000000002,4199655.0,0,False,1.51728,1.5155571428571462,1.4808319999999995,0.565344,0.00926110489274598,0,go_long,go_short,go_long,go_long,go_long,go_long,2023-11-04 21:15:00+00:00,1.5237,4904531.0,go_long,go_long,1.5123056445579166,1.5246,1.4904354393282984,0,1.4852159999999994,1.5416,1.562,0,0,go_long,1.5206142857142892,1.5227399999999998,go_long,False,go_long,go_short
239,ARK/USDT:USDT,2023-11-04 21:30:00+00:00,first_buy,long-exit-profit,1.5418,1.5967,1.5195509300105448,1.49554392530398,1.5404,0,1.5594000000000001,9961931.0,0,False,1.5325799999999998,1.5267714285714322,1.4912079999999996,3.377088,0.055484250211977754,0,go_long,go_short,go_long,go_long,go_long,go_long,2023-11-04 23:15:00+00:00,1.5646,12351442.0,go_long,go_long,1.558615421647726,1.5672000000000001,1.5269031408868454,0,1.5231639999999995,1.6491,1.659,0,0,go_long,1.5665000000000038,1.57588,go_long,False,go_long,go_short
216,ARK/USDT:USDT,2023-10-31 04:30:00+00:00,first_buy,long-exit-profit,1.0618,1.105,0.9847018218941918,0.9737163122667248,1.0492,0,1.0539,29688193.0,0,False,0.9969800000000021,0.9887428571428603,0.9685520000000003,1.4306048,0.023382956007742497,0,go_long,go_short,go_long,go_long,go_long,go_long,2023-10-31 06:15:00+00:00,1.0434,18369865.0,go_long,go_long,1.0260000091295172,1.0633,1.0011344386887366,0,0.9817680000000003,1.0805,1.088,0,0,go_long,1.03514285714286,1.048240000000002,go_long,False,go_long,go_short
169,BNB/USDT:USDT,2024-06-05 01:00:00+00:00,first_buy,long-exit-profit,690.33,698.9,685.1518337450613,678.7120308983273,689.61,0,695.26,78675.6,0,False,689.0299999999895,687.3671428571363,677.6779999999917,1.3049392,0.02343757756762776,0,go_long,go_long,go_long,go_long,go_long,go_long,2024-06-05 01:30:00+00:00,694.23,128967.06,go_long,go_long,690.6565200186533,694.54,682.336679439581,0,680.5603999999918,712.98,718.97,1,0,go_long,693.2399999999935,695.8759999999896,go_long,False,go_long,go_long
215,ARK/USDT:USDT,2023-10-30 21:00:00+00:00,first_buy,long-exit-profit,1.0291,1.0352,1.0002854538064367,0.9679063797753149,1.0171,1,1.029,8319268.0,0,False,1.022300000000002,1.0145000000000028,0.9691160000000003,1.78971541,0.029455536193516263,0,go_long,go_short,go_long,go_long,go_long,go_long,2023-10-31 04:15:00+00:00,0.9741000000000001,43722854.0,go_long,go_long,0.9721203349658629,0.9754,0.9673016172480629,0,0.9654480000000002,1.0618,1.0766,0,0,go_long,0.9730428571428602,0.9788800000000022,go_long,False,go_long,go_short
213,ARK/USDT:USDT,2023-10-30 20:00:00+00:00,first_buy,long-exit-profit,1.0083,1.11,0.9747959323929813,0.9465560329578833,0.98,0,1.0027,67777912.0,1,False,0.9858200000000021,0.9838714285714315,0.9539560000000005,1.9678783,0.03214129044387347,0,go_long,go_short,go_long,go_long,go_long,go_long,2023-10-30 20:15:00+00:00,0.9863000000000001,25236475.0,go_long,go_long,0.9843811735632919,1.0027,0.9532629934795215,0,0.9587040000000004,1.0371,1.0405,0,0,go_long,0.9923857142857172,1.000340000000002,go_long,False,go_long,go_short
246,ARK/USDT:USDT,2023-11-10 08:45:00+00:00,first_buy,long-exit-profit,1.662,1.6897,1.6169550174879497,1.5885495555365423,1.6409,0,1.6846,2588349.0,0,False,1.6351000000000027,1.6196714285714313,1.5850279999999985,1.2956832,0.021342223989579603,0,go_long,go_short,go_long,go_long,go_long,go_long,2023-11-10 09:00:00+00:00,1.6743000000000001,4003745.0,go_long,go_long,1.6334542455667267,1.6847,1.5985977366079096,0,1.5937479999999988,1.7242000000000002,1.7432,0,0,go_long,1.6389000000000027,1.6613800000000025,go_long,False,go_long,go_short
117,BNB/USDT:USDT,2024-02-15 11:15:00+00:00,first_buy,long-exit-profit,347.07,347.32,344.7924737113916,343.1377830901929,346.15,0,346.29,15704.71,0,False,345.82599999998877,345.4385714285659,342.81559999999376,0.561595,0.009531262960865847,0,go_long,go_long,go_long,go_long,go_long,go_long,2024-02-15 13:45:00+00:00,346.76,48695.17,go_long,go_long,347.2270905697129,346.77,345.5084450196743,0,345.5463999999938,350.26,351.73,0,0,go_long,347.6742857142803,348.1579999999888,go_long,False,go_long,go_long
245,ARK/USDT:USDT,2023-11-09 10:00:00+00:00,first_buy,long-exit-profit,1.6459000000000001,1.6494,1.652874444963234,1.6154069087088379,1.623,1,1.6242,3030107.0,0,False,1.6190200000000012,1.656285714285717,1.6255559999999978,1.19337751,0.01983943414274059,0,go_long,go_short,go_long,go_long,go_long,go_long,2023-11-10 08:30:00+00:00,1.6173000000000002,4280408.0,go_long,go_long,1.604655929758486,1.6225,1.5808655199794657,0,1.5778479999999986,1.6618,1.7016,0,0,go_long,1.6080428571428598,1.6127000000000027,go_long,False,go_long,go_short
244,ARK/USDT:USDT,2023-11-09 09:30:00+00:00,first_buy,long-exit-profit,1.6099999999999999,1.6284,1.6603039768494754,1.6122077383179885,1.5968,1,1.6272,3875422.0,0,False,1.6647800000000008,1.6813571428571457,1.608179999999998,0.5670916,0.009409136920966331,0,go_long,go_short,go_long,go_long,go_long,go_long,2023-11-09 09:45:00+00:00,1.6224,3420021.0,go_long,go_long,1.6580879804110946,1.6273,1.6147034614055449,0,1.6176799999999978,1.6459000000000001,1.6479,0,1,go_long,1.67214285714286,1.648340000000001,go_long,False,go_long,go_short
243,ARK/USDT:USDT,2023-11-09 09:00:00+00:00,first_buy,long-exit-profit,1.7705000000000002,1.8025,1.6766179511368706,1.6111130259741018,1.5682,1,1.5881,25918079.0,1,False,1.7065200000000007,1.7103285714285743,1.590543999999998,0.7030646,0.011637106833228474,0,go_long,go_short,go_long,go_long,go_long,go_long,2023-11-09 09:15:00+00:00,1.5592000000000001,19497224.0,go_long,go_long,1.6663228817311981,1.5883,1.6110083573834275,0,1.5987519999999977,1.6097000000000001,1.6125,0,1,go_long,1.691000000000003,1.6863800000000009,go_long,False,go_long,go_short
196,ARK/USDT:USDT,2023-09-19 21:15:00+00:00,first_buy,long-exit-profit,0.6115,0.6182000000000001,0.6075846887049418,0.6066820512820512,0.6082000000000001,0,0.6129,1279292.0,0,False,0.61262,0.6129428571428573,0.6038799999999999,0.93642,0.015270723400008415,0,go_long,go_short,go_long,go_long,go_long,go_long,2023-09-19 21:30:00+00:00,0.6125,2342920.0,go_long,go_long,0.6099870442887969,0.6126,0.6079056030389363,0,0.6034919999999999,0.6232,0.6274000000000001,0,0,go_long,0.6150714285714287,0.61326,go_long,False,go_long,go_short
197,ARK/USDT:USDT,2023-09-19 21:45:00+00:00,first_buy,long-exit-profit,0.6232,0.6444000000000001,0.6138505759366744,0.6099200028138299,0.6121,0,0.6351,5557331.0,0,False,0.61842,0.6173428571428572,0.6033919999999999,2.37112177,0.038820815911851936,0,go_long,go_short,go_long,go_long,go_long,go_long,2023-09-20 00:15:00+00:00,0.6143000000000001,13710105.0,go_long,go_long,0.6301274487156827,0.6289,0.6221995989125623,0,0.61724,0.6597000000000001,0.6761,0,0,go_long,0.6325142857142858,0.6335599999999998,go_long,False,go_long,go_short
198,ARK/USDT:USDT,2023-09-20 00:30:00+00:00,first_buy,long-exit-profit,0.6599,0.6896,0.63700014891327,0.6260959249190391,0.6493,0,0.6748000000000001,14736597.0,0,False,0.6412199999999999,0.6387000000000002,0.6203879999999999,1.712736,0.028181720443801676,0,go_long,go_short,go_long,go_long,go_long,go_long,2023-09-20 00:45:00+00:00,0.668,16283565.0,go_long,go_long,0.6459232029266131,0.6746,0.6311999304805918,0,0.624632,0.6950000000000001,0.7134,0,0,go_long,0.6482285714285716,0.6541799999999999,go_long,False,go_long,go_short
199,ARK/USDT:USDT,2023-09-20 01:00:00+00:00,first_buy,long-exit-profit,0.6950000000000001,0.7395,0.658427325553288,0.6383110467412887,0.6894,0,0.7272000000000001,15791004.0,0,False,0.6771199999999998,0.6611857142857145,0.6299159999999999,2.73861334,0.044788187282883175,0,go_long,go_short,go_long,go_long,go_long,go_long,2023-10-29 14:00:00+00:00,0.6487,70515256.0,go_long,go_long,0.6645084496952123,0.6507000000000001,0.6414065052567743,0,0.6448920000000002,0.7283000000000001,0.7317,0,0,go_long,0.6702571428571452,0.6745600000000025,go_long,False,go_long,go_short
200,ARK/USDT:USDT,2023-10-29 14:15:00+00:00,first_buy,long-exit-profit,0.7286,0.7417,0.6728456112805642,0.647131949311828,0.7095,0,0.7187,29879097.0,1,False,0.6860000000000024,0.6790000000000024,0.6480600000000003,0.7140811,0.011675795153159387,0,go_long,go_short,go_long,go_long,go_long,go_long,2023-10-29 18:00:00+00:00,0.7225,12900824.0,go_long,go_long,0.7156387758006153,0.7228,0.6959661020954023,0,0.6997440000000001,0.729,0.7382000000000001,0,0,go_long,0.7191142857142879,0.7189200000000026,go_long,False,go_long,go_short
