,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),long-small-rl (exit),sma-05 (exit),sma-25 (exit),long_jcrosk (exit),sma-07 (exit),open (exit),close (exit),short-large-rl (exit),low (exit),mean-grad-hist (exit),short-bid-rl (exit),sma-compare (exit),long-bid-rl (exit),volume (exit),ema-26 (exit),ema-12 (exit),short_kdj (exit),short-small-rl (exit),long-large-rl (exit),high (exit)
29,OGN/USDT:USDT,2024-06-14 16:15:00+00:00,first_buy,stop_loss,0.12190000000000001,0.1221,0.12224190513150678,0.12323569219344935,0.1148,1,0.1174,7020600.0,0,False,0.1214000000000111,0.1218285714285707,0.12372000000000043,-24.43910542,-0.39797109158211985,1,go_long,go_long,go_long,go_long,go_long,go_long,go_long,0.07736000000001098,0.0828040000000006,0,0.07742857142857074,0.0766,0.0766,go_long,0.07640000000000001,0,go_long,1,go_long,5370271.0,0.07887245718367626,0.08165514105135423,False,go_long,go_long,0.0782
28,OGN/USDT:USDT,2024-01-11 19:00:00+00:00,first_buy,stop_loss,0.2006,0.20090000000000002,0.19143034315511945,0.18570739082172444,0.192,1,0.1927,13818991.0,0,False,0.19548000000001056,0.19427142857142807,0.18417999999999998,-30.64060925,-0.4995218436901178,0,go_long,go_long,go_long,go_long,go_long,go_long,go_long,0.1225600000000111,0.12400000000000043,0,0.12259999999999927,0.1221,0.1218,go_long,0.1211,1,go_long,1,go_long,684000.0,0.12312225151905347,0.12370254756892529,False,go_long,go_long,0.1222
27,OGN/USDT:USDT,2023-07-23 18:45:00+00:00,first_buy,stop_loss,0.13870000000000002,0.146,0.11711176290293039,0.10816625275914335,0.11860000000000001,1,0.1217,1035677819.0,1,False,0.12274000000001091,0.12070000000000115,0.10796400000000002,-19.7667887,-0.3219444388742428,0,go_long,go_long,go_long,go_long,go_long,go_long,go_long,0.08224000000001046,0.08265600000000005,0,0.08252857142857255,0.0816,0.0816,go_long,0.0813,1,go_long,1,go_long,4973126.0,0.0825162526239913,0.08283031678402956,False,go_long,go_long,0.0821
26,OGN/USDT:USDT,2022-11-08 19:30:00+00:00,first_buy,stop_loss,0.1268,0.1279,0.13048964426456852,0.1341905643534429,0.1149,1,0.1163,11098916.0,0,False,0.12608000000001265,0.1280571428571439,0.13561599999999893,-27.52230754,-0.4486012052072476,1,go_long,go_long,go_long,go_long,go_long,go_long,go_long,0.07736000000001106,0.07985999999999914,0,0.07744285714285801,0.07680000000000001,0.077,go_long,0.0766,1,go_long,1,go_long,4734011.0,0.07818168010160223,0.07941256221571187,False,go_long,go_long,0.07740000000000001
25,OGN/USDT:USDT,2022-07-13 12:45:00+00:00,first_buy,stop_loss,0.2129,0.2129,0.2084920599970995,0.20807389200645998,0.1883,1,0.1965,61831755.0,0,False,0.2085800000000119,0.20940000000000142,0.20849199999999854,-25.32665369,-0.412692508932967,0,go_long,go_long,go_long,go_long,go_long,go_long,go_long,0.12914000000001263,0.13649599999999895,1,0.13130000000000105,0.1278,0.12660000000000002,go_long,0.12610000000000002,1,go_long,1,go_long,3411205.0,0.13306957958539917,0.13562180950171834,False,go_long,go_long,0.12890000000000001
24,OGN/USDT:USDT,2022-07-04 01:00:00+00:00,first_buy,stop_loss,0.3183,0.326,0.3070115904078184,0.29738482473099476,0.31770000000000004,0,0.322,40424521.0,0,False,0.31410000000001104,0.3132571428571435,0.29415599999999853,-17.55184354,-0.28651300234920885,0,go_long,go_long,go_long,go_long,go_long,go_long,go_long,0.21152000000001187,0.20875199999999855,0,0.21137142857142996,0.2094,0.21280000000000002,go_long,0.2086,1,go_long,0,go_long,13822711.0,0.21067243454202667,0.2089998033669768,False,go_long,go_long,0.2142
22,OGN/USDT:USDT,2022-05-10 00:00:00+00:00,first_buy,stop_loss,0.2787,0.28290000000000004,0.2870950576148078,0.29472131487395725,0.2631,1,0.26930000000000004,10056163.0,0,False,0.28150000000001313,0.28510000000000174,0.2933519999999981,-23.9946715,-0.39226523357182974,1,go_long,go_long,go_long,go_long,go_long,go_long,go_long,0.18046000000001286,0.1987559999999981,0,0.18342857142857327,0.1778,0.17370000000000002,go_long,0.1723,1,go_long,1,go_long,6351176.0,0.18834394274139807,0.19598815237284042,False,go_long,go_long,0.18080000000000002
199,EOS/USDT:USDT,2021-05-19 03:15:00+00:00,first_buy,stop_loss,8.331,8.538,8.755843760868515,8.975817694061824,8.22,0,8.421,4335202.0,0,False,8.545799999999998,8.58285714285717,9.095039999999985,-23.92813529,-0.39425627496967,1,go_long,go_long,go_long,go_long,go_long,go_long,go_long,6.981,7.7941199999999835,1,7.1334285714286,7.215,5.916,go_long,5.91,1,go_long,1,go_long,11433099.5,7.319457986056498,7.690560107656846,False,go_long,go_long,7.22
91,EGLD/USDT:USDT,2020-09-14 13:45:00+00:00,first_buy,stop_loss,13.719,13.754,13.52822743163008,13.228156695156695,13.600999999999999,0,13.708,2905.0,0,False,13.781000000000006,13.78828571428571,13.212760000000003,-23.9004729,-0.3960081120872056,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,go_long,8.401599999999982,8.509320000000006,0,8.413285714285704,8.373,8.343,go_long,8.327,0,do_nothing,1,do_nothing,1768.6,8.431140189192213,8.50389185113839,False,go_long,go_long,8.4
94,EGLD/USDT:USDT,2021-05-06 10:30:00+00:00,first_buy,stop_loss,200.051,204.978,198.55837470822976,196.41739823601867,199.819,0,203.94,13562.9,0,False,199.75400000000053,199.11542857142882,195.56376000000003,-24.64501523,-0.4020535894410342,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,go_long,134.37800000000033,141.5118400000003,0,135.76728571428646,130.848,127.725,go_long,126.326,1,do_nothing,1,do_nothing,17204.9,136.7171255703721,139.86304905620386,False,go_long,go_long,133.416
172,DOT/USDT:USDT,2022-03-23 03:00:00+00:00,first_buy,stop_loss,20.623,20.636,20.26855652974028,20.17218486357969,20.472,0,20.526,460443.7,0,False,20.360000000000127,20.251285714286038,20.16447999999991,-22.83830395,-0.38327129216756506,0,go_long,go_short,go_long,go_long,go_long,go_long,go_long,12.676000000000009,12.890559999999864,0,12.694857142857474,12.616,12.624,go_long,12.587,1,go_long,1,go_long,334001.4,12.74879322377677,12.891936576168522,False,go_short,go_long,12.638
171,DOT/USDT:USDT,2021-12-04 05:30:00+00:00,first_buy,stop_loss,28.169,28.521,30.307846099103973,31.684239730057197,23.671,1,24.627,4309356.2,0,False,29.263199999999983,29.98571428571454,32.159919999999886,-22.70608627,-0.38316041112844534,1,go_long,go_short,go_long,go_long,go_long,go_long,go_long,15.659400000000119,15.961599999999894,0,15.779285714286043,15.365,15.164,go_long,15.091,1,go_long,1,go_long,1199276.3,15.765162291250338,15.972256588188687,False,go_short,go_long,15.466
170,DOT/USDT:USDT,2021-10-13 20:15:00+00:00,first_buy,stop_loss,42.336,43.271,40.42429322616162,38.697603446594044,42.211,1,42.709,2787631.6,0,False,41.64859999999989,41.306285714285885,37.970280000000066,-25.37557817,-0.4240388195611102,0,go_long,go_short,go_long,go_long,go_long,go_long,go_long,30.774199999999986,32.52411999999988,0,31.080428571428822,29.894,28.156,go_long,27.59,1,go_long,1,go_long,3131194.0,31.340727208031968,32.24881890846177,False,go_short,go_long,30.127
169,DOT/USDT:USDT,2021-06-21 10:30:00+00:00,first_buy,stop_loss,17.573,17.62,17.958014217108644,18.455516602121698,17.161,1,17.173,1057484.1,0,False,17.688199999999856,17.83528571428592,18.47768000000003,-23.98840961,-0.3987063607296365,1,go_long,go_short,go_long,go_long,go_long,go_long,go_long,10.594799999999875,10.652840000000024,0,10.638142857143075,10.617,10.548,go_long,10.543,1,go_long,1,go_long,304288.5,10.648647066004758,10.725264668478834,False,go_short,go_long,10.619
168,DOT/USDT:USDT,2021-06-03 10:15:00+00:00,first_buy,stop_loss,28.523,28.597,27.940002857536342,27.623597356035702,28.266,0,28.284,513387.5,0,False,28.15499999999983,28.035714285714487,27.708600000000075,-23.60962539,-0.3971094760044205,0,go_long,go_short,go_long,go_long,go_long,go_long,go_long,17.912399999999856,18.556680000000032,0,17.97528571428592,17.925,17.575,go_long,17.555,1,go_long,1,go_long,734790.0,18.100744074764762,18.558117930291434,False,go_short,go_long,17.974
167,DOT/USDT:USDT,2021-05-19 13:00:00+00:00,first_buy,stop_loss,30.743,30.792,33.94168876041854,35.67558082142034,15.376,1,23.921,6806039.8,0,False,32.40779999999977,33.25571428571448,36.30504000000005,-23.70898091,-0.3947549269064269,1,go_long,go_short,go_long,go_long,go_long,go_long,go_long,16.41079999999982,17.690520000000046,0,16.708714285714457,16.026,15.234,go_long,15.02,1,go_long,1,go_long,1994046.6,16.80764850242233,17.64774503760867,False,go_short,go_long,16.188
166,DOT/USDT:USDT,2021-03-02 02:15:00+00:00,first_buy,stop_loss,35.841,36.628,35.903193473394154,35.52718746718752,35.821,0,36.621,355575.2,0,False,35.996999999999865,36.01728571428567,35.36572000000007,-34.0258649,-0.5805733512381642,0,go_long,go_short,go_long,go_long,go_long,go_long,go_long,34.71179999999977,36.80536000000004,1,35.354571428571624,35.399,30.721,go_long,30.549,1,go_long,1,go_long,1732756.2,35.763632171403735,36.61594728713397,False,go_short,go_long,35.399
173,DOT/USDT:USDT,2022-05-09 08:30:00+00:00,first_buy,stop_loss,12.624,12.635,12.71082503550342,12.863052385341224,12.384,1,12.502,1154032.5,0,False,12.61640000000001,12.661285714286047,12.863959999999866,-24.00767095,-0.391476449941602,1,go_long,go_short,go_long,go_long,go_long,go_long,go_long,8.176000000000005,8.800479999999869,0,8.240571428571744,8.246,8.041,go_long,7.955,1,go_long,1,go_long,1285835.5,8.415834612155123,8.658215476176784,False,go_short,go_long,8.261
163,STORJ/USDT:USDT,2024-04-13 20:00:00+00:00,first_buy,stop_loss,0.5363,0.5365,0.5404750213423355,0.5529913070839669,0.47000000000000003,1,0.5024000000000001,9675248.0,0,False,0.5357199999999932,0.5386857142857585,0.5577840000000025,-25.1555178,-0.4098423837453017,1,go_long,do_nothing,go_long,go_long,go_long,go_long,go_long,0.3186599999999942,0.33088000000000234,1,0.32207142857147286,0.3121,0.3128,go_long,0.312,1,go_long,1,go_long,1623604.0,0.32445974161457897,0.32890541007066904,False,do_nothing,go_long,0.3161
161,STORJ/USDT:USDT,2023-11-09 12:30:00+00:00,first_buy,stop_loss,0.849,0.8869,0.776911804157847,0.7454292444453359,0.8441000000000001,0,0.8658,51678950.0,1,False,0.812319999999995,0.789557142857183,0.7345600000000019,-25.43695623,-0.419339340340842,0,go_long,do_nothing,go_long,go_long,go_long,go_long,go_long,0.7074399999999895,0.7195080000000006,0,0.7130000000000457,0.7058,0.6938000000000001,go_long,0.685,1,go_long,1,go_long,5468541.0,0.7135034335220187,0.7174944878782017,False,do_nothing,go_long,0.7064
160,STORJ/USDT:USDT,2023-07-04 17:30:00+00:00,first_buy,stop_loss,0.47700000000000004,0.4838,0.4343453914269359,0.40765877835197634,0.45570000000000005,1,0.45980000000000004,143988275.0,0,False,0.4602999999999926,0.45387142857146673,0.3978120000000005,-21.2706031,-0.3474006893661705,0,go_long,do_nothing,go_long,go_long,go_long,go_long,go_long,0.29905999999999244,0.30122000000000054,0,0.29978571428575357,0.2992,0.2989,go_long,0.2988,1,go_long,1,go_long,857806.0,0.30032842281801647,0.3017385793643098,False,do_nothing,go_long,0.30010000000000003
159,STORJ/USDT:USDT,2023-04-01 04:45:00+00:00,first_buy,stop_loss,0.42010000000000003,0.4213,0.40964203122775056,0.40210927672165764,0.4152,1,0.4158,3643236.0,0,False,0.413939999999991,0.4116000000000373,0.400916000000001,-24.80769305,-0.40546230264844985,0,go_long,do_nothing,go_long,go_long,go_long,go_long,go_long,0.2664199999999915,0.27699200000000035,0,0.2676142857143241,0.2644,0.2651,go_long,0.263,1,go_long,1,go_long,11141273.0,0.27050130521794835,0.2765731841120414,False,do_nothing,go_long,0.26730000000000004
158,STORJ/USDT:USDT,2023-02-08 02:00:00+00:00,first_buy,stop_loss,0.4963,0.5005000000000001,0.4779095800773785,0.4666065482551781,0.4882,1,0.4908,5291809.0,0,False,0.4872599999999944,0.48565714285718026,0.46450800000000114,-24.64691066,-0.4013412937510737,0,go_long,do_nothing,go_long,go_long,go_long,go_long,go_long,0.3048599999999926,0.30634000000000083,0,0.305714285714323,0.3052,0.3032,go_long,0.30260000000000004,1,go_long,1,go_long,884252.0,0.3056376158574841,0.30708786778250047,False,do_nothing,go_long,0.3058
157,STORJ/USDT:USDT,2022-08-20 19:15:00+00:00,first_buy,stop_loss,0.5573,0.5595,0.5646037204285024,0.5694000115301298,0.5506,1,0.5527000000000001,894334.0,0,False,0.561439999999998,0.5627285714286054,0.5712319999999999,-24.33928529,-0.3963339726140521,1,go_long,do_nothing,go_long,go_long,go_long,go_long,go_long,0.37799999999999484,0.4167680000000004,0,0.3864571428571783,0.3786,0.3448,go_long,0.34400000000000003,1,go_long,1,go_long,5426449.0,0.3961199866459193,0.41075139783724773,False,do_nothing,go_long,0.38120000000000004
156,STORJ/USDT:USDT,2022-06-23 21:30:00+00:00,first_buy,stop_loss,0.9196000000000001,0.9460000000000001,0.810647136535499,0.7722243617754759,0.8856,0,0.9126000000000001,30982544.0,0,False,0.8425600000000021,0.8195428571428991,0.756532000000001,-23.27051678,-0.3802040015322714,0,go_long,do_nothing,go_long,go_long,go_long,go_long,go_long,0.564159999999998,0.5722119999999998,1,0.5648571428571768,0.5658000000000001,0.5571,go_long,0.556,1,go_long,1,go_long,1157618.0,0.5667680332336846,0.5707360124525401,False,do_nothing,go_long,0.5664
155,STORJ/USDT:USDT,2022-05-09 02:30:00+00:00,first_buy,stop_loss,0.7729,0.7735000000000001,0.7839411081752844,0.789497358917167,0.7565000000000001,1,0.7617,570666.0,0,False,0.7775999999999998,0.7837000000000437,0.7902319999999977,-24.03217961,-0.3938865244546765,1,go_long,do_nothing,go_long,go_long,go_long,go_long,go_long,0.49024000000000073,0.5234839999999987,1,0.49248571428575805,0.49110000000000004,0.4837,go_long,0.4793,1,go_long,1,go_long,1302868.0,0.5017845699464638,0.5214536206521815,False,do_nothing,go_long,0.4913
162,STORJ/USDT:USDT,2024-03-02 00:45:00+00:00,first_buy,stop_loss,0.8276,0.8303,0.8144694169465109,0.8102139308394609,0.8142,1,0.8151,1936215.0,0,False,0.8188999999999897,0.8169142857143287,0.8095080000000021,-26.76044004,-0.4373075914393544,0,go_long,do_nothing,go_long,go_long,go_long,go_long,go_long,0.5446999999999932,0.5608920000000025,0,0.5440428571429015,0.5422,0.5363,go_long,0.536,1,go_long,0,go_long,665873.0,0.5473977524954874,0.5570386116506842,False,do_nothing,go_long,0.5469
174,DOT/USDT:USDT,2022-05-13 09:45:00+00:00,first_buy,stop_loss,10.552,10.66,10.244238326519179,9.978033130951271,10.426,0,10.507,736288.8,1,False,10.40280000000001,10.313000000000319,10.017279999999872,-23.01583468,-0.3772633303716354,0,go_long,go_short,go_long,go_long,go_long,go_long,go_long,6.657000000000015,6.934239999999876,1,6.697857142857449,6.651,6.495,go_long,6.487,1,go_long,1,go_long,1574243.4,6.762384521041224,6.921771162165564,False,go_short,go_long,6.656
175,DOT/USDT:USDT,2022-07-31 18:30:00+00:00,first_buy,stop_loss,9.13,9.163,8.83963470799662,8.637446507638394,8.97,1,9.003,1534577.4,1,False,9.014599999999973,8.99057142857173,8.547519999999873,-22.48781963,-0.36699939679620663,0,go_long,go_short,go_long,go_long,go_long,go_long,go_long,5.764800000000037,5.909759999999835,0,5.805571428571751,5.72,5.527,go_long,5.483,1,go_long,1,go_long,2485952.5,5.8197471670576535,5.907763929709901,False,go_short,go_long,5.727
176,DOT/USDT:USDT,2023-02-19 07:00:00+00:00,first_buy,stop_loss,7.534,7.558,7.341641029572292,7.296316178185773,7.42,0,7.44,1922919.1,1,False,7.387599999999966,7.363857142857488,7.276879999999814,-24.81876762,-0.40640528531264175,0,go_long,go_short,go_long,go_long,go_long,go_long,go_long,4.837599999999976,4.92439999999981,0,4.840285714286087,4.813,4.83,go_long,4.804,1,go_long,1,go_long,325014.7,4.868208465019414,4.908027258973474,False,go_short,go_long,4.839
197,EOS/USDT:USDT,2021-04-14 03:30:00+00:00,first_buy,stop_loss,8.013,8.112,7.866256236472448,7.706800083737319,7.992,0,8.064,2243267.0,0,False,7.9396000000000075,7.9134285714286134,7.6342399999999735,-25.40732724,-0.41415298165180686,0,go_long,go_long,go_long,go_long,go_long,go_long,go_long,5.626800000000018,5.928799999999974,0,5.705000000000029,5.482,5.322,go_long,5.281,1,go_long,1,go_long,4998398.9,5.745939528941039,5.936264760436397,False,go_long,go_long,5.546
195,EOS/USDT:USDT,2020-01-08 14:45:00+00:00,first_buy,stop_loss,2.841,2.8609999999999998,2.870960185932489,2.8875185185185184,2.835,0,2.844,63466.9,0,False,2.8628000000000005,2.8645714285714305,2.8887199999999997,-30.5282415,-0.49876923684695246,1,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2.064200000000011,2.159399999999992,0,2.0962857142856968,2.038,1.891,go_long,1.8359999999999999,1,go_long,1,go_long,1979230.1,2.0920037860293355,2.1438593042355727,False,go_long,go_long,2.118
193,ETC/USDT:USDT,2024-03-05 04:30:00+00:00,first_buy,stop_loss,39.291,39.399,36.830317577859674,36.21712626352354,38.1,0,38.46,1196943.17,0,False,37.40699999999878,36.87157142857185,36.189959999999836,-26.12890479,-0.4267998595147265,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,go_long,27.36919999999872,28.27091999999983,0,27.491428571429015,27.414,25.924,go_long,24.543,1,do_nothing,1,do_nothing,1570636.57,27.569326812400526,28.103099328891265,False,go_long,go_long,27.422
192,ETC/USDT:USDT,2023-01-14 01:00:00+00:00,first_buy,stop_loss,22.702,22.994,21.885593454402084,21.594864479018263,22.228,0,22.371,1405263.01,1,False,22.095999999998966,21.946000000000264,21.495919999999966,-26.4332987,-0.4307863291084627,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,go_long,16.470399999999078,16.76923999999986,0,16.482000000000205,16.41,16.485,go_long,16.377,1,do_nothing,1,do_nothing,108879.37,16.58514434868183,16.71149455719567,False,go_long,go_long,16.493
191,ETC/USDT:USDT,2022-10-10 08:30:00+00:00,first_buy,stop_loss,26.691,26.722,26.74580233225641,26.8464506308279,25.887,1,26.131,1516761.39,0,False,26.68299999999881,26.72714285714302,26.890279999999997,-23.33890179,-0.3813067134100508,1,go_long,go_long,go_long,go_long,do_nothing,do_nothing,go_long,17.125999999998932,17.176439999999985,0,17.155000000000275,17.115,17.069,go_long,17.049,1,do_nothing,1,do_nothing,49017.85,17.164624324855133,17.21710704605654,False,go_long,go_long,17.117
190,ETC/USDT:USDT,2022-07-29 05:15:00+00:00,first_buy,stop_loss,44.031,44.25,41.90775861982,41.1758004506727,43.26,0,43.469,2243560.17,0,False,42.52659999999899,42.2607142857144,40.87403999999998,-22.20715497,-0.3619595867536807,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,go_long,26.82999999999881,26.925879999999996,1,26.830857142857305,26.837,26.691,go_long,26.641,1,do_nothing,1,do_nothing,345599.99,26.857584574484846,26.903686681294133,False,go_long,go_long,26.857
189,ETC/USDT:USDT,2022-04-30 23:15:00+00:00,first_buy,stop_loss,27.426,27.583,27.490815881339852,27.853655949724775,24.047,1,25.51,1608095.82,0,False,27.2553999999991,27.458571428571418,27.867679999999922,-23.70241592,-0.38677096290879664,1,go_long,go_long,go_long,go_long,do_nothing,do_nothing,go_long,15.920799999998957,16.84044000000001,0,16.11328571428579,15.605,15.839,go_long,15.58,0,do_nothing,1,do_nothing,252171.6,16.303104563726812,16.700237127502014,False,go_long,go_long,15.952
188,ETC/USDT:USDT,2022-03-22 04:00:00+00:00,first_buy,stop_loss,42.955,43.0,40.40887708730616,39.63231401987618,42.117,0,42.474,1375321.88,1,False,41.3935999999992,40.703285714285705,39.25523999999984,-24.44025055,-0.39921455958050656,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,go_long,27.746799999999098,27.978919999999924,1,27.809857142857133,27.79,27.426,go_long,27.36,1,do_nothing,1,do_nothing,117884.44,27.850964223401643,28.041148425702758,False,go_long,go_long,27.79
187,ETC/USDT:USDT,2021-06-29 13:45:00+00:00,first_buy,stop_loss,53.917,55.455,52.608357757382365,51.077945706488784,53.494,0,55.305,1362988.38,0,False,53.16359999999961,52.821857142857006,51.370760000000224,-28.48228163,-0.46754841724023827,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,go_long,41.35239999999935,43.52719999999994,0,41.78285714285721,40.325,37.557,go_long,36.363,1,do_nothing,1,do_nothing,1063423.57,42.06003163177213,43.1858276238302,False,go_long,go_long,40.638
186,ETC/USDT:USDT,2021-05-24 12:45:00+00:00,first_buy,stop_loss,61.771,65.857,57.90413643803807,55.80808392423158,61.752,0,64.18,1183919.45,0,False,59.96759999999961,58.53328571428539,55.573800000000276,-22.28031589,-0.365059746964423,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,go_long,41.17879999999961,42.59492000000019,0,41.441428571428446,41.525,40.083,go_long,40.0,1,do_nothing,1,do_nothing,230319.5,41.871542989535925,42.57475664778514,False,go_long,go_long,41.553
185,ETC/USDT:USDT,2021-05-19 17:00:00+00:00,first_buy,stop_loss,70.543,71.937,65.1244924696772,65.03080568602137,68.245,0,70.435,487723.43,0,False,68.11279999999967,66.86185714285685,61.94432000000027,-23.58021412,-0.38421264559521473,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,go_long,47.45539999999961,50.07820000000025,0,48.12128571428543,47.361,45.052,go_long,44.641,1,do_nothing,1,do_nothing,580655.68,48.20882558206625,50.02328722568748,False,go_long,go_long,48.3
184,ETC/USDT:USDT,2021-05-19 11:45:00+00:00,first_buy,stop_loss,65.571,68.113,72.49903421849889,75.04692893132764,58.728,1,66.159,1719941.04,0,False,70.37399999999967,71.7644285714283,75.12188000000027,-24.02243372,-0.3941978714015648,1,go_long,go_long,go_long,go_long,do_nothing,do_nothing,go_long,63.85059999999966,72.97336000000028,1,65.37114285714257,64.538,53.32,go_long,53.151,1,do_nothing,1,do_nothing,1538913.43,67.51756283018949,71.80758717110622,False,go_long,go_long,64.543
183,ETC/USDT:USDT,2021-05-10 20:15:00+00:00,first_buy,stop_loss,100.025,102.495,110.63465179978212,114.70097731273516,90.0,1,98.754,1938920.46,0,False,107.1177999999998,109.02571428571407,116.25872000000005,-24.30068865,-0.396378968135144,1,go_long,go_long,go_long,go_long,do_nothing,do_nothing,go_long,72.15799999999967,75.56764000000027,0,73.29171428571401,72.715,65.621,go_long,64.933,1,do_nothing,1,do_nothing,1049456.62,73.65176771277142,75.75796324583385,False,go_long,go_long,72.863
364,IOTA/USDT:USDT,2024-06-14 16:15:00+00:00,first_buy,stop_loss,0.1942,0.1947,0.1946020127578981,0.19592896912748106,0.1824,1,0.188,10049180.8,0,False,0.19365999999999053,0.19398571428569045,0.19678400000000443,-24.9165564,-0.4057691449466412,1,go_long,go_long,go_long,go_long,go_long,go_long,go_long,0.12539999999999035,0.12930400000000442,0,0.12617142857140504,0.1242,0.12140000000000001,go_long,0.11950000000000001,1,go_long,1,go_long,8671388.0,0.12688281557832667,0.12836242771798773,False,go_long,go_long,0.1253
181,ETC/USDT:USDT,2021-04-17 03:00:00+00:00,first_buy,stop_loss,47.609,48.385,43.238652773096376,41.07264526344035,46.259,0,46.816,1009137.67,0,False,45.78219999999987,44.294714285714235,40.35908000000006,-24.35925269,-0.39966623646045407,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,go_long,32.01959999999985,33.567600000000034,1,32.40599999999987,31.834,30.233,go_long,30.192,1,do_nothing,1,do_nothing,409304.43,32.729457840738206,33.61147885537455,False,go_long,go_long,32.148
179,ETC/USDT:USDT,2020-01-16 14:45:00+00:00,first_buy,stop_loss,7.682,7.73,7.671126169052358,7.633257834757835,7.668,0,7.711,80578.41,0,False,7.669199999999999,7.660571428571431,7.630200000000001,-30.17024276,-0.4915545965799179,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,go_long,5.743999999999999,6.073279999999975,0,5.818428571428545,5.804,5.224,go_long,5.224,1,do_nothing,1,do_nothing,1018943.88,5.853309265115833,6.021465569084593,False,go_long,go_long,5.807
177,DOT/USDT:USDT,2023-12-21 19:00:00+00:00,first_buy,stop_loss,8.289,8.327,8.004579405254752,7.831998613350717,8.156,1,8.198,3471598.7,1,False,8.173599999999952,8.100571428571815,7.776839999999807,-29.57214898,-0.48703722148885015,0,go_long,go_short,go_long,go_long,go_long,go_long,go_long,5.341200000000127,5.564119999999747,0,5.3490000000003075,5.2780000000000005,5.32,go_long,5.27,1,go_long,1,go_long,924719.1,5.406313868926305,5.5178676189025255,False,go_short,go_long,5.362
154,STORJ/USDT:USDT,2022-01-21 12:45:00+00:00,first_buy,stop_loss,1.2906,1.2906,1.2984643230679869,1.3086873587870478,1.2403,1,1.2625,1108875.0,0,False,1.292499999999999,1.296971428571465,1.3073240000000035,-23.1938088,-0.3823537650468343,1,go_long,do_nothing,go_long,go_long,go_long,go_long,go_long,0.7842599999999997,0.7917999999999976,0,0.7907571428571865,0.7758,0.7727,go_long,0.7687,1,go_long,1,go_long,356611.0,0.7879849460253361,0.7917211476305404,False,do_nothing,go_long,0.7772
153,STORJ/USDT:USDT,2021-12-04 01:00:00+00:00,first_buy,stop_loss,2.1024,2.1094,2.1302225957382657,2.15961940684872,2.0431,1,2.0571,1891624.0,0,False,2.1177600000000045,2.1257714285714586,2.154788000000002,-23.36828867,-0.39134567794199326,1,go_long,do_nothing,go_long,go_long,go_long,go_long,go_long,1.3011799999999991,1.3093000000000035,0,1.3040571428571792,1.2913000000000001,1.2912,go_long,1.2823,1,go_long,1,go_long,365639.0,1.30500329089853,1.3123823474900116,False,do_nothing,go_long,1.2985
152,STORJ/USDT:USDT,2021-11-27 01:45:00+00:00,first_buy,stop_loss,3.4551,3.528,3.0131050655982983,2.9132029256617367,3.32,0,3.3696,11196293.0,0,False,3.1181800000000046,3.027371428571453,2.847336000000002,-24.03082815,-0.3959012989899358,0,go_long,do_nothing,go_long,go_long,go_long,go_long,go_long,2.1346200000000044,2.161740000000002,0,2.13870000000003,2.1471,2.1026,go_long,2.0946,1,go_long,1,go_long,1069693.0,2.143517613145223,2.1678209593966176,False,do_nothing,go_long,2.1571
151,STORJ/USDT:USDT,2021-10-31 14:45:00+00:00,first_buy,stop_loss,2.8654,2.8923,2.2826733180108523,1.9820668261110015,2.56,1,2.6151,55775650.0,1,False,2.548980000000001,2.4796428571428826,1.8549720000000036,-23.67160584,-0.3930020953410337,0,go_long,do_nothing,go_long,go_long,go_long,go_long,go_long,1.6251400000000018,1.6460080000000046,0,1.6289571428571696,1.6181,1.5918,go_long,1.5908,1,go_long,1,go_long,1385855.0,1.634267731595708,1.643837790221388,False,do_nothing,go_long,1.6231
113,COMP/USDT:USDT,2021-05-19 13:00:00+00:00,second_buy,stop_loss,478.62,496.78,526.0172391167882,562.9859361377052,361.68,1,393.68,18772.413,0,False,495.90400000000056,509.3300000000003,576.6019999999988,-24.38844931,-0.399711543484568,1,go_long,do_nothing,go_long,go_long,go_short,go_short,go_long,506.8720000000004,485.9495999999986,0,495.0428571428575,509.23,537.75,go_long,508.35,0,go_short,0,go_short,6214.013,487.05903390242094,498.8337518786439,False,do_nothing,go_long,540.4
