,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),short-large-rl (exit),volume (exit),sma-07 (exit),open (exit),short-small-rl (exit),low (exit),long-small-rl (exit),sma-compare (exit),long-large-rl (exit),long_jcrosk (exit),short-bid-rl (exit),sma-05 (exit),close (exit),ema-12 (exit),sma-25 (exit),short_kdj (exit),mean-grad-hist (exit),high (exit),long-bid-rl (exit),ema-26 (exit)
411,NEO/USDT:USDT,2024-06-18 01:30:00+00:00,first_buy,stop_loss,11.443,11.446,11.579873348356216,11.698083055520494,10.888,1,11.204,231648.32,0,False,11.438200000000434,11.513714285713503,11.787480000000258,-17.64593222,-0.2876405448707584,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,go_long,206968.56,9.041999999999236,8.891,do_nothing,8.609,do_nothing,1,go_long,0,go_long,8.990000000000453,8.712,9.151026057860555,9.195960000000246,False,1,8.95,go_long,9.069034057619328
297,SOL/USDT:USDT,2022-11-05 15:45:00+00:00,first_buy,stop_loss,36.91,38.11,35.462915462953376,35.18335048279918,36.78,0,37.69,3700965.0,0,False,35.63199999999726,35.3671428571427,35.12480000000028,-10.43847921,-0.2767529500754023,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,go_long,2162186.0,28.742857142856955,27.74,do_nothing,27.71,do_nothing,1,go_long,0,go_long,28.595999999997275,27.86,29.594799216311745,29.556800000000266,False,1,28.27,go_long,28.89272963666663
289,SOL/USDT:USDT,2022-05-08 17:15:00+00:00,first_buy,stop_loss,77.45,77.46,77.30815974573149,77.62617176101956,74.7,1,75.48,1024857.0,1,False,77.21999999999761,77.25428571428606,77.84320000000018,-20.80020984,-0.2753336479341515,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,go_long,380382.0,62.97428571428601,62.42,do_nothing,61.35,do_nothing,1,go_long,0,go_long,62.3139999999975,62.01,63.96353932992903,63.60840000000017,False,1,63.08,go_long,63.27979569543522
298,SOL/USDT:USDT,2022-11-08 03:30:00+00:00,first_buy,stop_loss,27.87,27.92,28.54000200025638,29.37296223732569,25.52,1,26.6,8268455.0,0,False,28.097999999997274,28.385714285714098,29.347600000000266,-14.6094497,-0.2743393767886249,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,go_long,6614334.0,23.197142857142673,22.46,do_nothing,19.51,do_nothing,1,go_long,0,go_long,22.597999999997267,19.75,25.92644241458099,26.623200000000274,False,1,23.25,go_long,24.331903654229816
299,SOL/USDT:USDT,2022-11-08 19:45:00+00:00,first_buy,stop_loss,19.74,23.45,23.94699539973292,25.62300223572314,18.4,0,21.83,7118971.0,0,False,22.20999999999727,22.707142857142678,26.373200000000274,-11.4448058,-0.2619929520525304,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,go_long,5981512.0,18.922857142856977,18.68,do_nothing,18.05,do_nothing,1,go_long,0,go_long,18.837999999997255,18.22,20.299844119060825,20.33720000000027,False,1,18.94,go_long,19.31715422373228
302,SOL/USDT:USDT,2022-11-10 07:30:00+00:00,first_buy,stop_loss,15.341,15.681000000000001,14.216699505593747,13.477327530918547,14.943,0,15.222,3710795.0,0,False,14.644599999997258,14.426999999999834,13.143640000000273,-12.91092422,-0.21181807452220644,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,go_long,569425.0,11.243285714285554,11.236,do_nothing,11.101,do_nothing,0,go_long,0,go_long,11.24739999999726,11.133,11.384266179189575,11.398400000000263,False,1,11.25,go_long,11.286308015841543
410,NEO/USDT:USDT,2024-05-09 09:45:00+00:00,first_buy,stop_loss,15.127,15.161,15.231016007166174,15.290672217910734,15.0,1,15.053,88763.87,1,False,15.170600000000452,15.171857142856359,15.339840000000244,-17.65296363,-0.2878307756564215,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,go_long,34049.94,11.586714285713503,11.519,do_nothing,11.44,do_nothing,1,go_long,0,go_long,11.527600000000435,11.443,11.737609699962134,11.819480000000258,False,1,11.583,go_long,11.648213957148256
283,BCH/USDT:USDT,2024-06-24 20:45:00+00:00,second_buy,stop_loss,345.42,350.06,348.5951160669145,350.40345559338346,343.53,0,347.37,13658.502,0,False,347.6500000000025,347.97999999998547,350.1808000000037,-17.61801259,-0.2884605659906492,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_long,16397.791,431.4014285714131,437.79,do_nothing,436.37,do_nothing,0,go_long,1,go_short,433.36200000000235,438.1,424.2720875936658,422.83480000000293,False,0,440.15,go_short,429.52416753576847
286,BCH/USDT:USDT,2024-10-29 04:30:00+00:00,second_buy,stop_loss,381.57,387.72,375.59050944193825,370.99734083333095,380.12,0,384.47,23220.404,0,False,379.91800000000086,378.38571428569634,369.52080000000234,-16.79367319,-0.27499951207678813,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_long,65230.653,458.7342857142673,469.75,do_nothing,467.13,do_nothing,0,go_long,0,go_short,464.4539999999999,482.56,449.1301067249335,446.8128000000018,False,0,483.88,go_short,455.80832431918014
304,SOL/USDT:USDT,2022-11-24 02:30:00+00:00,first_buy,stop_loss,14.72,14.948,14.334435100216977,14.142735885016005,14.657,0,14.713,1407120.0,0,False,14.419399999997273,14.316428571428405,14.22660000000027,-14.41004696,-0.24460768212960152,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,go_long,620249.0,10.901714285714094,10.881,do_nothing,10.848,do_nothing,1,go_long,0,go_long,10.883199999997265,10.857,10.9579143439085,10.986000000000264,False,1,10.888,go_long,10.929945536975781
293,SOL/USDT:USDT,2022-06-02 05:15:00+00:00,first_buy,stop_loss,38.96,39.0,39.02794456592761,39.54951540812155,38.1,1,38.15,707782.0,0,False,38.73199999999734,38.79857142857179,39.53640000000018,-10.49520547,-0.27482885319136957,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,go_long,1263004.0,29.03714285714329,29.01,do_nothing,28.27,do_nothing,1,go_long,0,go_long,28.993999999997307,28.41,30.40238171145964,30.632400000000167,False,1,29.01,go_long,29.489849292451037
368,ATOM/USDT:USDT,2022-06-13 08:00:00+00:00,second_buy,stop_loss,6.134,6.299,6.3679027294159685,6.554377978804655,6.112,1,6.194,984147.74,0,False,6.255999999999999,6.2921428571426805,6.5487600000004775,-17.09564794,-0.2790252924841751,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_long,788318.11,7.665142857142674,7.871,do_nothing,7.789,do_nothing,0,go_long,0,go_short,7.7083999999999735,7.852,7.649680247197543,7.663040000000479,False,0,7.884,go_short,7.687460060930913
310,SOL/USDT:USDT,2023-04-12 07:45:00+00:00,first_buy,stop_loss,23.869,24.027,23.12795414731135,22.992031585756372,23.767,0,23.816,2337232.0,1,False,23.337599999997252,23.178857142856923,22.815640000000247,-13.6787781,-0.28688933882711176,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,go_long,1119716.0,18.176285714285427,18.019,do_nothing,17.87,do_nothing,1,go_long,0,go_long,18.096199999997246,17.938,18.522759249227782,18.63788000000038,False,1,18.019,go_long,18.29321455796373
385,ATOM/USDT:USDT,2024-08-05 06:45:00+00:00,second_buy,stop_loss,4.12,4.226,4.3510655021695035,4.496413012351328,4.059,1,4.121,2488164.39,0,False,4.286399999999735,4.3232857142853875,4.46816000000051,-17.25512801,-0.28167425320888567,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_long,199081.63,5.2132857142853695,5.231,do_nothing,5.221,do_nothing,0,go_long,0,go_short,5.223599999999735,5.242,5.182666837855424,5.178440000000514,False,0,5.25,go_short,5.210689290945249
381,ATOM/USDT:USDT,2023-12-09 04:30:00+00:00,second_buy,stop_loss,10.725,10.804,10.686721831858392,10.612916636603085,10.721,0,10.804,180180.48,0,False,10.741999999999743,10.718999999999719,10.576720000000487,-13.99292522,-0.22867336890304904,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_long,422995.59,13.422428571428254,13.581,do_nothing,13.545,do_nothing,0,go_long,0,go_short,13.51899999999976,13.683,12.992920738309897,12.85984000000053,False,1,13.685,go_short,13.303402823489382
344,MINA/USDT:USDT,2023-06-10 04:45:00+00:00,second_buy,stop_loss,0.3851,0.4041,0.44875303060563765,0.46666289144939715,0.3743,1,0.3835,11913063.0,1,False,0.43575999999999737,0.44579999999999986,0.47317600000000093,-16.87237582,-0.2769799034888044,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_long,5033296.0,0.46762857142857017,0.4675,do_nothing,0.46740000000000004,do_nothing,0,go_long,1,go_short,0.4690799999999973,0.4768,0.4643270685860793,0.4659840000000008,False,0,0.4807,go_short,0.4673001287392856
380,ATOM/USDT:USDT,2023-11-05 07:30:00+00:00,second_buy,stop_loss,8.378,8.491,8.386588938836903,8.306425934139288,8.374,0,8.471,445619.47,0,False,8.42619999999975,8.421857142856817,8.295080000000489,-16.46285717,-0.2686992623273441,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_long,175872.38,10.69242857142829,10.71,do_nothing,10.71,do_nothing,0,go_long,1,go_short,10.717599999999743,10.724,10.597629967531331,10.561520000000487,False,1,10.776,go_short,10.665398528559919
345,MINA/USDT:USDT,2023-06-22 00:00:00+00:00,second_buy,stop_loss,0.47690000000000005,0.49410000000000004,0.46988472431785705,0.46579173017229564,0.4722,0,0.48410000000000003,7888336.0,0,False,0.4729199999999973,0.4705714285714273,0.46684000000000075,-16.08609067,-0.2639850887240086,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_long,1526094.0,0.48185714285714365,0.47300000000000003,do_nothing,0.4721,do_nothing,0,go_long,0,go_short,0.4801799999999979,0.4818,0.47140029664145044,0.47061999999999915,False,0,0.4832,go_short,0.47743263717446904
379,ATOM/USDT:USDT,2023-09-01 17:30:00+00:00,second_buy,stop_loss,6.665,6.709,6.787303798390525,6.840715452250536,6.649,1,6.658,633807.27,0,False,6.74759999999983,6.76657142857114,6.867560000000492,-17.5157195,-0.28588663204954023,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_long,237814.51,8.402857142856817,8.413,do_nothing,8.377,do_nothing,0,go_long,0,go_short,8.41739999999975,8.378,8.293260008870432,8.281680000000488,False,1,8.436,go_short,8.371241473170885
346,MINA/USDT:USDT,2023-10-24 04:30:00+00:00,second_buy,stop_loss,0.4818,0.6579,0.4985660776091661,0.4820224968902319,0.4798,0,0.6148,59605503.0,0,False,0.5056799999999979,0.5000428571428579,0.4768759999999992,-18.8192664,-0.3095053413856277,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_long,74174426.0,0.7093142857142867,0.732,do_nothing,0.7261000000000001,do_nothing,0,go_long,0,go_short,0.7234799999999978,0.7585000000000001,0.6497057695896762,0.6484439999999992,False,0,0.78,go_short,0.6946422173536184
347,MINA/USDT:USDT,2023-10-24 11:45:00+00:00,second_buy,stop_loss,0.7585000000000001,0.8079000000000001,0.7102049531453695,0.6605275644348854,0.7531,0,0.7958000000000001,101171513.0,0,False,0.7470799999999977,0.7269714285714295,0.6557119999999992,-18.41353388,-0.300837224853814,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_long,2817920.0,0.954042857142861,0.9705,do_nothing,0.9592,do_nothing,0,go_long,1,go_short,0.9600599999999975,0.9735,0.9364306244005138,0.9299879999999987,False,0,0.9792000000000001,go_short,0.9495543899238931
376,ATOM/USDT:USDT,2023-01-11 23:45:00+00:00,second_buy,stop_loss,11.604,11.8,11.452217784510603,11.359243387840706,11.604,0,11.708,365728.54,0,False,11.53919999999987,11.48328571428553,11.32060000000055,-16.67338381,-0.2724975421268704,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_long,272442.74,14.611428571428368,14.669,do_nothing,14.64,do_nothing,0,go_long,0,go_short,14.67319999999988,14.74,14.317840038069994,14.323400000000545,False,0,14.76,go_short,14.518303711208397
348,MINA/USDT:USDT,2023-12-23 19:30:00+00:00,second_buy,stop_loss,0.9734,1.0478,0.9625306376279096,0.943650578148624,0.9726,0,1.0339,21070395.0,0,False,0.9779799999999975,0.9675714285714324,0.9351239999999987,-16.82536012,-0.2761813625295548,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_long,4050648.0,1.2557428571428606,1.2781,do_nothing,1.2621,do_nothing,0,go_long,0,go_short,1.2679199999999968,1.2691,1.222313132244,1.2091159999999983,False,1,1.2883,go_short,1.2429029417348267
349,MINA/USDT:USDT,2023-12-25 08:15:00+00:00,second_buy,stop_loss,1.2693,1.322,1.2500717199294689,1.2272899372629629,1.2692,1,1.2895,10213089.0,0,False,1.2758599999999969,1.265114285714289,1.2132319999999983,-15.97149648,-0.2637915729165018,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_long,3508204.0,1.5473428571428565,1.5553,do_nothing,1.5550000000000002,do_nothing,0,go_long,0,go_short,1.5513399999999937,1.5821,1.5294134811595628,1.5342879999999965,False,0,1.5899999999999999,go_short,1.5448781083888448
351,MINA/USDT:USDT,2024-01-06 06:15:00+00:00,second_buy,stop_loss,1.1012,1.1036,1.1360025088749863,1.1578910609191588,1.0829,1,1.0962,2516929.0,0,False,1.1146799999999932,1.1257714285714286,1.1633639999999976,-16.02225403,-0.26603896994007387,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_long,9807939.0,1.3169142857142941,1.3497,do_nothing,1.3477999999999999,do_nothing,0,go_long,0,go_short,1.3305599999999866,1.3892,1.309570624355461,1.3039959999999968,False,0,1.3915,go_short,1.3172277338715357
375,ATOM/USDT:USDT,2022-11-21 00:30:00+00:00,second_buy,stop_loss,9.17,9.273,9.355447532542817,9.4719821266366,9.161,1,9.202,284441.92,0,False,9.280799999999896,9.310999999999877,9.509880000000553,-17.05731918,-0.2786655172603077,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_long,425179.85,11.432714285714102,11.543,do_nothing,11.512,do_nothing,0,go_long,1,go_short,11.46999999999987,11.603,11.331342858867963,11.297320000000548,False,0,11.712,go_short,11.405711927148895
373,ATOM/USDT:USDT,2022-10-13 10:45:00+00:00,second_buy,stop_loss,10.722,10.768,10.996696729800393,11.149432770271755,10.531,1,10.759,1084612.86,0,False,10.902199999999931,10.952571428571343,11.178960000000544,-17.11335685,-0.279359421423426,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_long,114980.13,12.74814285714277,12.784,do_nothing,12.762,do_nothing,0,go_long,0,go_short,12.763799999999922,12.846,12.767431071032084,12.737600000000546,False,0,12.854,go_short,12.768885762851902
354,MINA/USDT:USDT,2024-04-13 20:30:00+00:00,second_buy,stop_loss,0.6591,0.6647000000000001,0.7378792458541413,0.7710535507205495,0.6227,1,0.6407,10510670.0,0,False,0.7119199999999818,0.7332714285714441,0.7841759999999875,-16.8644519,-0.2772636051807611,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_long,828660.0,0.7823857142857299,0.7909,do_nothing,0.7865000000000001,do_nothing,0,go_long,0,go_short,0.7866799999999814,0.7982,0.779496022774265,0.7788319999999875,False,0,0.7985,go_short,0.7822563092849104
357,MINA/USDT:USDT,2024-08-05 01:30:00+00:00,second_buy,stop_loss,0.3549,0.3654,0.3825031697175983,0.39009068308693706,0.3497,1,0.361,5126202.0,0,False,0.37479999999997166,0.37968571428572545,0.39491599999998683,-16.74138598,-0.27468314714425945,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_long,675968.0,0.446571428571439,0.44930000000000003,do_nothing,0.4489,do_nothing,0,go_long,0,go_short,0.44751999999997205,0.4526,0.44308353207700346,0.44210399999998595,False,0,0.4529,go_short,0.44567591982575505
358,MINA/USDT:USDT,2024-08-21 18:45:00+00:00,second_buy,stop_loss,0.4526,0.46080000000000004,0.44704885523717736,0.4439366037750032,0.4516,0,0.4546,1418176.0,1,False,0.44929999999997206,0.44798571428572476,0.44286799999998594,-16.52002796,-0.2714035582674574,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_long,924600.0,0.5697857142857256,0.5752,do_nothing,0.5710000000000001,do_nothing,0,go_long,0,go_short,0.5721599999999707,0.577,0.5580808148782245,0.5559479999999862,False,0,0.5772,go_short,0.5660482865607074
359,MINA/USDT:USDT,2024-09-29 17:45:00+00:00,second_buy,stop_loss,0.5771000000000001,0.5842,0.5678562424744447,0.5595414952576152,0.5769000000000001,0,0.5778,1167995.0,1,False,0.5736999999999707,0.5722285714285826,0.5572479999999862,-15.92904809,-0.2604301645567064,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_long,618035.0,0.7254571428571566,0.7317,do_nothing,0.73,do_nothing,0,go_long,0,go_short,0.7263799999999729,0.7336,0.7130462245926386,0.7151919999999851,False,0,0.7341000000000001,go_short,0.7213604035364807
371,ATOM/USDT:USDT,2022-08-24 16:30:00+00:00,second_buy,stop_loss,12.372,13.08,12.327002129470138,12.134313611326544,12.331,0,12.977,3183014.26,0,False,12.508799999999908,12.41542857142846,12.051640000000527,-17.13298278,-0.2800171652116703,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_long,862008.65,14.243428571428467,14.452,do_nothing,14.409,do_nothing,0,go_long,0,go_short,14.303399999999982,14.502,14.099203704120988,14.065840000000534,False,0,14.598,go_short,14.219650030921215
370,ATOM/USDT:USDT,2022-07-19 10:45:00+00:00,second_buy,stop_loss,9.839,10.068,9.698904480841993,9.599251913936815,9.81,0,9.988,761716.81,1,False,9.812399999999963,9.743285714285557,9.558440000000495,-16.91268661,-0.27603028194574664,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_long,703260.14,12.29642857142846,12.425,do_nothing,12.37,do_nothing,0,go_long,1,go_short,12.367999999999908,12.372,12.066898700232667,12.004880000000528,False,0,12.47,go_short,12.208820698464708
361,ATOM/USDT:USDT,2021-03-03 00:15:00+00:00,second_buy,stop_loss,18.837,18.845,18.671959158359964,18.553358974358982,18.661,0,18.829,49080.34,0,False,18.807799999999997,18.756285714285706,18.522360000000006,-14.46915117,-0.23674580412574464,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_long,177020.75,23.232714285714234,23.517,do_nothing,23.506,do_nothing,0,go_long,0,go_short,23.30739999999995,23.706,22.739912056799284,22.781520000000047,False,0,23.9,go_short,23.141942782101353
362,ATOM/USDT:USDT,2021-03-18 15:15:00+00:00,second_buy,stop_loss,23.706,24.294,23.281643892547297,22.836955608147484,23.569,0,24.05,305858.98,0,False,23.550199999999954,23.369714285714235,22.880520000000043,-9.46653451,-0.15454699759063717,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_long,1133840.43,26.90071428571414,27.585,do_nothing,27.36,do_nothing,0,go_long,0,go_short,27.360999999999954,29.478,26.26892555418134,26.05676000000021,False,0,29.61,go_short,26.791874620487636
363,ATOM/USDT:USDT,2021-05-07 15:45:00+00:00,second_buy,stop_loss,29.478,31.645,27.402663140412617,26.60174588350124,28.911,0,30.762,1588263.42,1,False,28.233399999999953,27.610142857142712,26.264480000000212,-14.48462589,-0.23680422743944332,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_long,931175.26,38.148999999999795,38.198,do_nothing,38.113,do_nothing,0,go_long,0,go_short,38.26239999999982,39.157,36.75359766389462,36.51244000000018,False,0,39.2,go_short,37.6212027944447
341,MINA/USDT:USDT,2023-03-08 14:30:00+00:00,second_buy,stop_loss,0.7203,0.7248,0.7369138458840642,0.7450145638369587,0.715,1,0.7184,1299501.0,1,False,0.7292599999999991,0.7326428571428583,0.7482680000000008,-16.81381233,-0.27566137322555667,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_long,949022.0,0.8815285714285729,0.879,do_nothing,0.8754000000000001,do_nothing,0,go_long,0,go_short,0.8836600000000006,0.8861,0.8663943865586838,0.8618720000000021,False,0,0.8895000000000001,go_short,0.875624922992523
386,ATOM/USDT:USDT,2024-08-24 13:30:00+00:00,second_buy,stop_loss,5.243,5.2780000000000005,5.219352476953672,5.188913738755023,5.243,0,5.267,207591.02,0,False,5.236799999999734,5.224714285713941,5.184760000000515,-16.45656566,-0.268693660565309,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_long,445370.79,6.398857142856772,6.561,do_nothing,6.501,do_nothing,0,go_long,1,go_short,6.4545999999997274,6.506,6.365614457000234,6.346520000000509,False,0,6.587,go_short,6.394017734692966
339,MINA/USDT:USDT,2023-02-07 17:45:00+00:00,second_buy,stop_loss,0.8213,0.8338,0.8275114093006203,0.8344507122507123,0.8198000000000001,0,0.8272,186482.0,0,False,0.8261400000000005,0.8251428571428577,0.8342080000000002,-16.864773,-0.27538685213199415,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_long,18288346.0,0.977514285714286,0.9772000000000001,do_nothing,0.976,do_nothing,0,go_long,0,go_short,0.9851199999999996,1.0309,0.9552730575584294,0.9567720000000003,False,0,1.05,go_short,0.9741521215215779
337,NMR/USDT:USDT,2024-08-19 20:00:00+00:00,second_buy,stop_loss,15.807,16.661,14.338034545079346,13.768995133753545,15.801,0,16.513,981181.9,0,False,14.975799999999833,14.483999999999886,13.478920000000011,-17.31887687,-0.283743898469561,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_long,37042.2,20.10285714285717,20.473,do_nothing,20.306,do_nothing,0,go_long,0,go_short,20.287599999999877,20.556,19.478762805057038,19.283960000000004,False,0,20.785,go_short,19.882256884425626
311,SOL/USDT:USDT,2023-06-09 19:15:00+00:00,first_buy,stop_loss,17.938,17.956,18.160566164430847,18.44188819372943,17.193,1,17.431,3107087.0,0,False,17.924799999997244,18.046857142856854,18.570480000000376,-14.46846501,-0.2763884618135421,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,go_long,979649.0,16.392999999999713,16.279,do_nothing,16.225,do_nothing,0,go_long,0,go_long,16.412199999997235,16.403,16.9380793434256,16.968600000000375,False,1,16.464,go_long,16.60432058389366
402,NEO/USDT:USDT,2023-06-30 11:15:00+00:00,first_buy,stop_loss,9.504,9.634,9.400020248467069,9.264524910207243,9.463,0,9.556000000000001,163812.24,0,False,9.480200000000272,9.45242857142791,9.237600000000272,-17.67817176,-0.2878671462914665,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,go_long,59369.96,7.521428571427904,7.437,do_nothing,7.414,do_nothing,1,go_long,0,go_long,7.494200000000262,7.441,7.565724263079387,7.558600000000296,False,1,7.487,go_long,7.52755328571265
400,NEO/USDT:USDT,2023-05-08 01:45:00+00:00,first_buy,stop_loss,9.791,9.824,9.830448580910131,9.877845955792605,9.452,1,9.459,200543.05,0,False,9.797600000000216,9.830999999999266,9.897960000000248,-17.3450981,-0.2827461583619814,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,go_long,48776.98,8.532857142856487,8.469,do_nothing,8.459,do_nothing,1,go_long,0,go_long,8.523000000000252,8.506,8.73846641603333,8.787880000000271,False,1,8.531,go_long,8.608185179058117
314,SOL/USDT:USDT,2023-07-13 17:15:00+00:00,first_buy,stop_loss,25.306,25.9,24.023654673346204,23.263657849445746,25.101,0,25.421,4447984.0,0,False,24.855399999997154,24.60028571428543,22.983680000000355,-14.28487178,-0.2806963253111955,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,go_long,2683564.0,19.187428571428335,19.192,do_nothing,18.604,do_nothing,1,go_long,0,go_long,19.15319999999727,18.837,19.284253079706726,19.31912000000045,False,1,19.192,go_long,19.198720627580954
399,NEO/USDT:USDT,2023-03-20 00:45:00+00:00,first_buy,stop_loss,13.482,13.725,13.126469775011008,12.97758548805278,13.097,1,13.133,570806.38,0,False,13.293000000000252,13.258428571427855,12.916520000000185,-17.67405996,-0.2878865808305696,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,go_long,82898.97,9.890142857142123,9.885,do_nothing,9.766,do_nothing,1,go_long,0,go_long,9.888000000000217,9.792,9.911353632256013,9.913960000000248,False,1,9.903,go_long,9.897984686530155
397,NEO/USDT:USDT,2023-02-20 18:15:00+00:00,first_buy,stop_loss,14.113,14.113,13.717623202227974,13.318540870067062,13.822,1,13.872,577401.0,0,False,13.847200000000345,13.776999999999274,13.350680000000208,-17.20628887,-0.28030392097444834,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,go_long,175435.33,10.376428571427876,10.281,do_nothing,10.145,do_nothing,1,go_long,0,go_long,10.306600000000287,10.145,10.570442739798992,10.669520000000203,False,1,10.319,go_long,10.450513902097413
394,NEO/USDT:USDT,2022-05-28 17:30:00+00:00,first_buy,stop_loss,10.608,10.61,10.559451040241932,10.518716279084215,10.474,1,10.523,63840.4,0,False,10.590000000000424,10.58914285714216,10.510520000000252,-17.1532623,-0.2796686527601437,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,go_long,28303.92,7.779285714285022,7.675,do_nothing,7.661,do_nothing,1,go_long,0,go_long,7.761000000000431,7.715,7.847234031544215,7.851520000000226,False,1,7.721,go_long,7.79113359323439
392,NEO/USDT:USDT,2022-05-09 16:45:00+00:00,first_buy,stop_loss,14.587,14.628,14.662434346432939,14.854704779573245,14.061,1,14.097,82284.82,1,False,14.51800000000038,14.586714285713592,14.837160000000244,-16.94875317,-0.2761135506723343,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,go_long,81969.53,10.604428571427878,10.571,do_nothing,10.426,do_nothing,1,go_long,0,go_long,10.576600000000392,10.583,11.197551296962027,11.207880000000246,False,0,10.602,go_long,10.770087657305123
391,NEO/USDT:USDT,2022-01-21 22:00:00+00:00,first_buy,stop_loss,20.178,20.179,20.811027550870456,21.077658235151933,19.307,1,19.847,164317.22,0,False,20.64440000000051,20.728571428570966,21.186000000000263,-17.25164037,-0.28098124222992776,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,go_long,26814.07,14.690714285713593,14.626,do_nothing,14.557,do_nothing,1,go_long,0,go_long,14.633000000000383,14.587,14.915321161939104,14.877080000000246,False,1,14.733,go_long,14.765240591238927
390,NEO/USDT:USDT,2021-06-22 12:30:00+00:00,first_buy,stop_loss,27.698,28.352,29.075890474848972,30.24592919364186,26.734,1,27.225,143482.68,0,False,28.258200000000052,28.678428571428253,30.58136000000031,-27.66037283,-0.4513162508355805,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,go_long,109688.22,20.87485714285668,20.972,do_nothing,20.124,do_nothing,0,go_long,1,go_long,20.892200000000507,20.173,21.176110893964086,21.253760000000263,False,1,21.024,go_long,20.98630528739236
320,NMR/USDT:USDT,2023-06-22 18:45:00+00:00,second_buy,stop_loss,13.65,13.76,13.677509806699982,13.73823361823362,13.61,0,13.62,3533.9,1,False,13.710000000000004,13.689999999999996,13.725600000000004,-18.64764829,-0.3110223041289757,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_long,1393382.4,16.062857142857183,16.67,do_nothing,15.89,do_nothing,0,go_long,0,go_short,16.365999999999886,16.26,14.350565093664118,14.011600000000001,False,1,16.98,go_short,15.561500896216248
407,NEO/USDT:USDT,2024-04-08 22:30:00+00:00,first_buy,stop_loss,21.474,21.55,20.91188100566241,20.456173895151192,21.11,1,21.136,721424.41,0,False,21.187000000000378,21.17714285714209,20.439760000000227,-17.05733741,-0.2780074054544479,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,go_long,1427831.58,17.676857142856413,17.534,do_nothing,16.103,do_nothing,1,go_long,0,go_long,17.534000000000386,16.794,18.41487788130616,18.53264000000021,False,1,17.536,go_long,17.870967347283905
