,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),volume (exit),close (exit),ema-12 (exit),sma-25 (exit),short-bid-rl (exit),ema-26 (exit),short_kdj (exit),sma-07 (exit),sma-compare (exit),long-small-rl (exit),short-large-rl (exit),open (exit),high (exit),mean-grad-hist (exit),long_jcrosk (exit),long-bid-rl (exit),short-small-rl (exit),sma-05 (exit),long-large-rl (exit),low (exit)
458,QTUM/USDT:USDT,2021-03-26 01:15:00+00:00,first_buy,long-exit-proift,8.926,9.2,8.538517269409347,8.36616356893881,8.905,0,9.011,1065523.0,0,False,8.641999999999936,8.51414285714286,8.368399999999992,11.21239241,0.1827620107358198,0,go_long,do_nothing,do_nothing,do_nothing,go_short,go_short,556326.2,10.808,10.234459994611386,10.274799999999992,go_short,10.381573987686492,False,10.413428571428591,0,go_long,do_nothing,10.552,10.87,0,0,go_short,do_nothing,10.430999999999944,do_nothing,10.469
497,QTUM/USDT:USDT,2022-05-12 15:30:00+00:00,first_buy,long-exit-proift,3.754,3.778,3.6225022556006077,3.58465888946499,3.711,0,3.722,193265.2,0,False,3.6501999999996557,3.6158571428572417,3.5746399999999414,10.58243931,0.17324000633447345,0,go_long,do_nothing,do_nothing,do_nothing,go_short,go_short,633456.8,4.379,4.264080810405428,4.278159999999936,go_short,4.300405667859542,False,4.303285714285812,0,go_long,do_nothing,4.336,4.486,0,0,go_short,do_nothing,4.316199999999659,do_nothing,4.325
505,QTUM/USDT:USDT,2022-11-14 04:30:00+00:00,first_buy,long-exit-proift,1.907,1.907,1.9204968836452985,1.9457054347161769,1.876,1,1.887,153310.4,0,False,1.910599999999631,1.9148571428572363,1.9513999999999292,10.74205722,0.17507669294568717,1,go_long,do_nothing,do_nothing,do_nothing,go_short,go_short,49383.4,2.229,2.202346492841781,2.2048799999999305,go_short,2.203999534193699,False,2.199142857142957,0,go_long,do_nothing,2.212,2.233,0,0,go_short,do_nothing,2.2045999999996324,do_nothing,2.212
500,QTUM/USDT:USDT,2022-06-24 19:45:00+00:00,first_buy,long-exit-proift,3.109,3.124,3.0900406896396357,3.0798620771003447,3.099,0,3.121,62295.9,0,False,3.1015999999996557,3.090285714285808,3.0799999999999352,10.9706782,0.17922093278254975,0,go_long,do_nothing,do_nothing,do_nothing,go_short,go_short,740870.7,3.674,3.5120325239294825,3.485519999999943,go_short,3.5773718121892504,False,3.616714285714381,0,go_long,do_nothing,3.637,3.694,1,0,go_short,do_nothing,3.636799999999643,do_nothing,3.634
528,APE/USDT:USDT,2022-04-20 08:45:00+00:00,first_buy,long-exit-proift,16.544,16.686,15.955157034878422,15.512287350362884,16.207,0,16.255,3794863.0,0,False,16.12239999999998,16.049428571428546,15.728360000000016,9.13177033,0.18706216540185536,0,go_long,go_short,go_short,go_short,go_short,go_short,11098886.0,19.352,18.01503805174493,17.99672000000001,go_short,18.209990981526754,False,18.214999999999957,0,go_long,go_short,18.241,19.377,0,0,go_short,go_short,18.368,go_short,18.227
529,APE/USDT:USDT,2022-04-26 00:00:00+00:00,first_buy,long-exit-proift,19.352,19.58,18.381376984368792,18.11199819606012,19.232,0,19.324,6028632.0,0,False,18.626799999999996,18.436142857142816,18.046720000000008,10.82096378,0.18648163029159767,0,go_long,go_short,go_short,go_short,go_short,go_short,5461929.0,22.93,21.72868919081265,21.636480000000002,go_short,22.231158283969634,False,22.385428571428523,0,go_long,go_short,22.573,22.986,0,0,go_short,go_short,22.40360000000002,go_short,22.525
531,APE/USDT:USDT,2022-05-02 18:15:00+00:00,first_buy,long-exit-proift,14.449,14.529,14.749405017189229,15.055311144531935,14.207,1,14.328,4091410.0,0,False,14.494400000000024,14.608428571428528,15.060200000000036,11.3919393,0.1985858648226904,1,go_long,go_short,go_short,go_short,go_short,go_short,16190898.0,17.212,14.890042035214156,14.66480000000003,go_short,15.337856353134715,False,15.372714285714236,0,go_long,go_short,16.801,17.395,0,0,go_short,go_short,15.686200000000019,go_short,16.541
534,APE/USDT:USDT,2022-05-11 12:45:00+00:00,first_buy,long-exit-proift,7.272,7.272,7.338758142424883,7.673468909342513,6.084,1,6.273,8384662.0,0,False,7.104599999999988,7.227428571428504,7.578200000000037,9.81156717,0.173725481728353,1,go_long,go_short,go_short,go_short,go_short,go_short,6293104.0,7.3629999999999995,6.654862592826419,6.608800000000036,go_short,6.916390317544487,False,7.075571428571361,0,go_long,go_short,7.134,7.592,0,0,go_short,go_short,7.087999999999985,go_short,7.133
535,APE/USDT:USDT,2022-05-12 15:00:00+00:00,first_buy,long-exit-proift,7.365,7.977,7.070791807153028,6.748576474839276,7.3,0,7.92,5324433.0,0,False,7.282199999999986,7.219714285714218,6.6831600000000355,10.35369809,0.18654489395755833,0,go_long,go_short,go_short,go_short,go_short,go_short,4202971.0,9.417,8.438198816358396,8.430080000000032,go_short,8.803236314256353,False,8.946857142857073,0,go_long,go_short,9.064,9.55,0,0,go_short,go_short,9.051799999999982,go_short,9.061
538,APE/USDT:USDT,2022-06-13 09:00:00+00:00,first_buy,long-exit-proift,3.591,3.593,3.6226429441301966,3.700236476342883,3.45,1,3.456,2516717.0,1,False,3.582799999999981,3.591428571428543,3.695960000000028,10.55770543,0.17957194639871069,1,go_long,go_short,go_short,go_short,go_short,go_short,1385541.0,4.081,3.703808608284078,3.654000000000031,go_short,3.86859807471022,False,3.9341428571428287,0,go_long,go_short,4.015,4.082,0,0,go_short,go_short,3.9953999999999814,go_short,3.973
539,APE/USDT:USDT,2022-06-15 23:30:00+00:00,first_buy,long-exit-proift,4.081,4.249,3.9255829862932634,3.7434524150778503,4.051,0,4.239,2526254.0,0,False,4.067999999999982,4.000142857142829,3.696360000000031,10.47295571,0.1762965190035254,0,go_long,go_short,go_short,go_short,go_short,go_short,3371218.0,4.991,4.725901519902591,4.703680000000031,go_short,4.827293558498146,False,4.847428571428542,0,go_long,go_short,4.895,5.063,0,0,go_short,go_short,4.873799999999978,go_short,4.883
527,APE/USDT:USDT,2022-03-18 07:45:00+00:00,first_buy,long-exit-proift,13.321,13.89,12.217074309637558,11.388615551468103,13.15,0,13.813,8659413.0,0,False,12.794800000000004,12.468142857142862,11.478480000000005,10.87652994,0.1966849662537882,0,go_long,go_short,go_short,go_short,go_short,go_short,6392768.0,16.544,15.452870338391914,15.678480000000015,go_short,15.900640132129045,False,15.987999999999975,0,go_long,go_short,16.091,16.764,0,0,go_short,go_short,16.01719999999998,go_short,16.088
540,APE/USDT:USDT,2022-06-26 04:30:00+00:00,first_buy,long-exit-proift,4.991,5.099,4.868633011036892,4.753316222132028,4.976,0,5.096,2926454.0,0,False,4.928199999999977,4.892428571428541,4.728320000000031,11.12250963,0.18173696813490728,0,go_long,go_short,go_short,go_short,go_short,go_short,6940921.0,6.023,5.380716643935258,5.3418400000000235,go_short,5.5262316938216305,False,5.559285714285677,0,go_long,go_short,5.7780000000000005,6.045,0,0,go_short,go_short,5.655199999999984,go_short,5.747
543,APE/USDT:USDT,2022-09-06 18:45:00+00:00,first_buy,long-exit-proift,4.37,4.377,4.501471545351574,4.594132771601727,4.34,0,4.362,1089133.0,0,False,4.3991999999999765,4.411142857142833,4.632360000000028,11.49513287,0.1880038181588557,1,go_long,go_short,go_short,go_short,go_short,go_short,2555291.0,5.191,4.734688723181563,4.6780400000000295,go_short,4.875356359803936,False,4.923142857142831,0,go_long,go_short,5.105,5.199,0,0,go_short,go_short,5.006399999999969,go_short,5.101
544,APE/USDT:USDT,2022-09-09 07:15:00+00:00,first_buy,long-exit-proift,5.19,5.285,4.924532304449484,4.768785854797743,5.181,0,5.195,4506755.0,0,False,5.0957999999999695,4.992142857142832,4.705400000000029,12.40343024,0.2167933235495696,0,go_long,go_short,go_short,go_short,go_short,go_short,8282893.0,6.334,5.9442755567348025,5.935720000000027,go_short,6.027391720242208,False,6.059142857142835,0,go_long,go_short,5.966,6.388,0,0,go_short,go_short,6.087399999999959,go_short,5.91
546,APE/USDT:USDT,2022-11-08 19:30:00+00:00,first_buy,long-exit-proift,3.95,3.98,4.041532564087398,4.162128490944899,3.542,1,3.565,4059825.0,0,False,3.888799999999923,3.9494285714285553,4.21504000000002,10.50142121,0.1731033789245158,1,go_long,go_short,go_short,go_short,go_short,go_short,1553581.0,4.199,4.053013641204319,4.02976000000002,go_short,4.134291814530367,False,4.165714285714268,0,go_long,go_short,4.158,4.23,1,0,go_short,go_short,4.170599999999927,go_short,4.155
547,APE/USDT:USDT,2022-11-28 20:00:00+00:00,first_buy,long-exit-proift,4.199,4.213,4.141477689218003,4.062494112226221,4.181,1,4.181,1394634.0,0,False,4.173199999999927,4.171142857142839,4.04432000000002,10.86240278,0.1853445246425365,0,go_long,go_short,go_short,go_short,go_short,go_short,2296846.0,4.564,4.374467109731404,4.376560000000017,go_short,4.4293664760775115,False,4.43514285714284,0,go_long,go_short,4.476,4.569,0,0,go_short,go_short,4.452599999999922,go_short,4.441
548,APE/USDT:USDT,2023-01-09 02:00:00+00:00,first_buy,long-exit-proift,4.563,4.771,4.466848556680971,4.396580657158707,4.546,0,4.673,5328894.0,0,False,4.508799999999923,4.4731428571428395,4.395480000000018,10.87161905,0.1787426070851567,0,go_long,go_short,go_short,go_short,go_short,go_short,991010.0,5.476,5.243585156570225,5.232440000000012,go_short,5.327569361174034,False,5.3635714285714124,0,go_long,go_short,5.378,5.489,0,0,go_short,go_short,5.367399999999915,go_short,5.373
549,APE/USDT:USDT,2023-01-14 09:00:00+00:00,first_buy,long-exit-proift,5.476,5.549,5.349789459454952,5.26050477460206,5.373,1,5.472,2040987.0,0,False,5.400399999999915,5.378571428571413,5.242480000000012,11.09876225,0.1842387892428603,0,go_long,go_short,go_short,go_short,go_short,go_short,2205279.0,6.382,6.065230952237543,6.044080000000012,go_short,6.136303112090477,False,6.1601428571428425,0,go_long,go_short,6.24,6.39,0,0,go_short,go_short,6.2173999999999285,go_short,6.211
551,APE/USDT:USDT,2023-03-11 07:45:00+00:00,first_buy,long-exit-proift,3.8890000000000002,3.8890000000000002,3.9304129246265735,3.9744348883480223,3.673,1,3.714,4057847.0,0,False,3.8921999999999826,3.9205714285714017,4.003120000000015,12.07577565,0.20295612278031525,1,go_long,go_short,go_short,go_short,go_short,go_short,1995492.0,4.464,4.11671134071249,4.089320000000016,go_short,4.226609558629499,False,4.2739999999999725,0,go_long,go_short,4.344,4.479,0,0,go_short,go_short,4.322799999999984,go_short,4.336
541,APE/USDT:USDT,2022-07-18 09:30:00+00:00,first_buy,long-exit-proift,6.021,6.09,5.600657587079841,5.42733022586598,5.944,0,6.01,5483530.0,0,False,5.774399999999983,5.662571428571391,5.3718000000000234,10.3620159,0.17224066948027014,0,go_long,go_short,go_short,go_short,go_short,go_short,2177358.0,7.072,6.753777035836687,6.687640000000027,go_short,6.871965339870964,False,6.957999999999962,0,go_long,go_short,7.051,7.129,0,0,go_short,go_short,6.993599999999956,go_short,7.028
499,QTUM/USDT:USDT,2022-06-13 09:00:00+00:00,first_buy,long-exit-proift,2.757,2.758,2.7567624902743906,2.8203138252046727,2.641,1,2.644,336107.8,1,False,2.732399999999657,2.7390000000001007,2.807919999999937,10.65275745,0.17355727123477327,1,go_long,do_nothing,do_nothing,do_nothing,go_short,go_short,23879.6,3.109,3.0765710432683724,3.0786399999999357,go_short,3.0844117241195694,False,3.081285714285808,0,go_long,do_nothing,3.095,3.11,0,0,go_short,do_nothing,3.0887999999996554,do_nothing,3.093
526,APE/USDT:USDT,2022-03-18 02:30:00+00:00,first_buy,long-exit-proift,10.798,11.5,9.677753813581358,9.076587044221561,10.614,0,10.756,8994898.0,0,False,10.104800000000003,9.90957142857143,8.92812,12.714625,0.23622694954292495,0,go_long,go_short,go_short,go_short,go_short,go_short,8777942.0,13.321,11.19466479558555,11.296760000000004,go_short,11.926906002298933,False,12.102285714285717,0,go_long,go_short,12.344,13.378,0,0,go_short,go_short,12.408200000000004,go_short,12.3
523,QTUM/USDT:USDT,2024-11-16 14:15:00+00:00,first_buy,long-exit-proift,3.153,3.168,3.04956579007265,2.999521895023568,3.117,0,3.125,427847.7,1,False,3.0933999999996287,3.068428571428684,2.9893999999999146,12.38320339,0.2020374284251378,0,go_long,do_nothing,do_nothing,do_nothing,go_short,go_short,344697.8,3.769,3.4796747617086194,3.4527999999999124,go_short,3.5484732440317224,False,3.5690000000001154,0,go_long,do_nothing,3.659,3.7720000000000002,0,0,go_short,do_nothing,3.5993999999996262,do_nothing,3.645
501,QTUM/USDT:USDT,2022-07-27 00:15:00+00:00,first_buy,long-exit-proift,3.674,3.677,3.5840838410832117,3.520104188823595,3.613,1,3.621,982592.8,1,False,3.6395999999996427,3.631714285714381,3.493879999999942,10.69251326,0.1746507408887582,0,go_long,do_nothing,do_nothing,do_nothing,go_short,go_short,280357.5,4.255,4.115538095401586,4.12859999999994,go_short,4.189553697548797,False,4.214142857142952,0,go_long,do_nothing,4.236,4.259,0,0,go_short,do_nothing,4.222399999999644,do_nothing,4.218
502,QTUM/USDT:USDT,2022-07-28 03:00:00+00:00,first_buy,long-exit-proift,4.256,4.354,4.206545436387443,4.129201940186654,4.255,0,4.3,799634.9,0,False,4.242599999999644,4.228142857142952,4.14063999999994,11.14770913,0.1823873658277523,0,go_long,do_nothing,do_nothing,do_nothing,go_short,go_short,1657379.0,5.09,4.6325187724059775,4.60251999999994,go_short,4.734134101272935,False,4.753428571428671,0,go_long,do_nothing,4.889,5.127,0,0,go_short,do_nothing,4.823399999999647,do_nothing,4.8870000000000005
450,MKR/USDT:USDT,2024-11-22 03:45:00+00:00,first_buy,long-exit-proift,1668.8,1677.9,1657.1362737956686,1646.6929055185853,1668.4,0,1672.5,410.896,0,False,1664.0400000000038,1661.4285714285402,1651.627999999996,10.75869009,0.17850759255691992,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,6971.997,1976.9,1839.2930581452758,1827.4679999999955,do_nothing,1882.9834214601756,False,1898.799999999969,0,go_long,go_short,1945.6,2017.6,0,0,do_nothing,go_long,1922.2600000000027,go_short,1933.9
506,QTUM/USDT:USDT,2022-11-30 19:30:00+00:00,first_buy,long-exit-proift,2.23,2.232,2.206307298163899,2.203580085964612,2.217,0,2.219,70435.6,0,False,2.2105999999996326,2.2040000000001,2.2053599999999305,10.77684662,0.175788815621682,0,go_long,do_nothing,do_nothing,do_nothing,go_short,go_short,63808.7,2.634,2.607510726342316,2.6057999999999257,go_short,2.613455780001395,False,2.6161428571429695,0,go_long,do_nothing,2.618,2.637,0,0,go_short,do_nothing,2.6161999999996395,do_nothing,2.618
507,QTUM/USDT:USDT,2023-01-24 02:15:00+00:00,first_buy,long-exit-proift,2.634,2.644,2.6166164292319496,2.609472894761404,2.63,0,2.634,59269.2,0,False,2.62059999999964,2.6182857142858267,2.6078799999999256,10.61129968,0.17347254374196483,0,go_long,do_nothing,do_nothing,do_nothing,go_short,go_short,2125099.7,3.108,3.0083129120279883,3.0046399999999323,go_short,3.0438658665959974,False,3.0585714285715526,0,go_long,do_nothing,3.104,3.195,0,0,go_short,do_nothing,3.0695999999996304,do_nothing,3.073
508,QTUM/USDT:USDT,2023-02-09 14:30:00+00:00,first_buy,long-exit-proift,3.109,3.174,3.055732656350459,3.016660103729619,3.095,1,3.121,1059672.2,1,False,3.0897999999996304,3.0702857142858377,3.010519999999932,10.97107725,0.17917002551620578,0,go_long,do_nothing,do_nothing,do_nothing,go_short,go_short,745272.6,3.696,3.5311271642491495,3.5262799999999324,go_short,3.582486450994612,False,3.581857142857266,0,go_long,do_nothing,3.626,3.699,0,0,go_short,do_nothing,3.589999999999628,do_nothing,3.6109999999999998
510,QTUM/USDT:USDT,2023-06-10 02:45:00+00:00,first_buy,long-exit-proift,2.284,2.284,2.2946141276273586,2.3128427458963157,2.23,1,2.243,150559.8,1,False,2.2761999999995988,2.284857142857265,2.3210399999999223,10.65373203,0.17373294909435244,1,go_long,do_nothing,do_nothing,do_nothing,go_short,go_short,531481.6,2.649,2.5051746356301745,2.4921999999999187,go_short,2.569401916482909,False,2.610285714285838,0,go_long,do_nothing,2.637,2.653,1,0,go_short,do_nothing,2.6293999999996016,do_nothing,2.613
525,APE/USDT:USDT,2022-03-17 21:45:00+00:00,first_buy,long-exit-proift,8.803,8.869,8.143410814751398,7.939360398860399,8.426,0,8.653,3662401.0,0,False,8.375800000000002,8.249285714285714,7.8575599999999985,14.9359953,0.24636870460627147,0,go_long,go_short,go_short,go_short,go_short,go_short,5571850.0,10.798,8.942234007759286,8.810599999999999,go_short,9.481709052414333,False,9.777571428571433,0,go_long,go_short,10.056,10.897,0,0,go_short,go_short,9.831400000000004,go_short,10.038
511,QTUM/USDT:USDT,2023-06-30 10:45:00+00:00,first_buy,long-exit-proift,2.65,2.749,2.587340083177846,2.5185691070649763,2.65,0,2.686,1843097.1,0,False,2.640599999999602,2.633285714285838,2.5024799999999185,13.17604763,0.21501657592954268,0,go_long,do_nothing,do_nothing,do_nothing,go_short,go_short,8129497.2,3.267,2.895719407026672,2.8974799999999203,go_short,2.971288788413808,False,2.98885714285727,0,go_long,do_nothing,3.101,3.33,0,0,go_short,do_nothing,3.0231999999996035,do_nothing,3.094
514,QTUM/USDT:USDT,2023-08-19 09:15:00+00:00,first_buy,long-exit-proift,2.213,2.213,2.1923397494840424,2.183854899303584,2.203,1,2.206,32071.6,0,False,2.2041999999996085,2.1984285714286957,2.178359999999904,10.95681226,0.17848422538933048,0,go_long,do_nothing,do_nothing,do_nothing,go_short,go_short,272074.3,2.641,2.569045749950454,2.5657999999999124,go_short,2.5947387181433315,False,2.6007142857144165,0,go_long,do_nothing,2.623,2.653,0,0,go_short,do_nothing,2.608199999999596,do_nothing,2.6189999999999998
515,QTUM/USDT:USDT,2023-10-27 13:30:00+00:00,first_buy,long-exit-proift,2.641,2.645,2.6004712230443574,2.573709027731902,2.623,0,2.632,168626.3,1,False,2.617999999999596,2.6090000000001305,2.569959999999912,11.34959493,0.18488619228065725,0,go_long,do_nothing,do_nothing,do_nothing,go_short,go_short,2291825.7,3.124,2.9377742991991425,2.925159999999912,go_short,3.0127606756505263,False,3.046428571428702,0,go_long,do_nothing,3.065,3.141,0,0,go_short,do_nothing,3.070799999999597,do_nothing,3.065
516,QTUM/USDT:USDT,2023-10-28 08:45:00+00:00,first_buy,long-exit-proift,3.126,3.178,3.0358744178581376,2.9544576844436503,3.11,0,3.163,2444523.7,0,False,3.0883999999995972,3.074428571428702,2.938719999999912,10.58294912,0.17313259832534314,0,go_long,do_nothing,do_nothing,do_nothing,go_short,go_short,90638.5,3.964,3.892204550337654,3.890799999999901,go_short,3.920892482995065,False,3.932142857143,0,go_long,do_nothing,3.932,3.966,0,0,go_short,do_nothing,3.9365999999996135,do_nothing,3.923
517,QTUM/USDT:USDT,2024-03-02 00:30:00+00:00,first_buy,long-exit-proift,3.963,3.993,3.930293639457363,3.8988560651274575,3.954,0,3.982,139220.8,0,False,3.946199999999613,3.939714285714428,3.8971599999999014,11.45908155,0.1866782651164643,0,go_long,do_nothing,do_nothing,do_nothing,go_short,go_short,2890520.4,4.753,4.256460829952878,4.237559999999901,go_short,4.308938977200148,False,4.311285714285855,0,go_long,do_nothing,4.253,4.77,0,0,go_short,do_nothing,4.345999999999606,do_nothing,4.253
518,QTUM/USDT:USDT,2024-03-04 07:15:00+00:00,first_buy,long-exit-proift,4.755,4.898,4.398179134553971,4.303315583289701,4.662,0,4.889,2000617.5,0,False,4.476199999999606,4.407714285714426,4.264559999999901,11.26652836,0.18421068882018143,0,go_long,do_nothing,do_nothing,do_nothing,go_short,go_short,3221012.2,5.802,4.680302907884446,4.511919999999901,go_short,5.0308024708223735,False,5.274142857142999,0,go_long,do_nothing,5.587,5.845,0,0,go_short,do_nothing,5.4553999999996075,do_nothing,5.504
520,QTUM/USDT:USDT,2024-04-13 20:15:00+00:00,first_buy,long-exit-proift,3.8689999999999998,3.902,4.056324304212686,4.1924633954500425,3.26,1,3.59,1796349.3,0,False,3.9687999999996015,4.039714285714416,4.226479999999921,11.09629358,0.1816353985192261,1,go_long,do_nothing,do_nothing,do_nothing,go_short,go_short,650446.1,4.248,3.8483927029182374,3.8044399999999228,go_short,3.921692678901015,False,3.9305714285715605,0,go_long,do_nothing,4.176,4.267,0,0,go_short,do_nothing,4.0061999999996,do_nothing,4.129
522,QTUM/USDT:USDT,2024-06-18 01:30:00+00:00,first_buy,long-exit-proift,2.6870000000000003,2.688,2.7099945084557424,2.7417082026188786,2.535,1,2.626,389539.5,0,False,2.6803999999996,2.6947142857144213,2.7584399999999207,10.87008867,0.17747956945172638,1,go_long,do_nothing,do_nothing,do_nothing,go_short,go_short,342285.7,3.152,2.989483646625453,2.9804399999999145,go_short,3.035850479176768,False,3.0510000000001125,0,go_long,do_nothing,3.092,3.154,0,0,go_short,do_nothing,3.069599999999629,do_nothing,3.083
513,QTUM/USDT:USDT,2023-08-17 21:45:00+00:00,first_buy,long-exit-proift,2.26,2.26,2.2238448930226062,2.26106739023263,1.8639999999999999,1,1.883,1054892.6,0,False,2.1949999999996104,2.225714285714409,2.269679999999904,10.55694276,0.17233377774641717,1,go_long,do_nothing,do_nothing,do_nothing,go_short,go_short,34735.8,2.212,2.1820832912478707,2.176999999999904,go_short,2.18985606757205,False,2.193571428571553,0,go_long,do_nothing,2.206,2.213,0,0,go_short,do_nothing,2.1999999999996085,do_nothing,2.203
449,MKR/USDT:USDT,2024-11-06 23:00:00+00:00,first_buy,long-exit-proift,1399.0,1421.4,1348.3742208215465,1329.8292700690236,1391.7,0,1411.7,3224.535,1,False,1360.9800000000023,1351.0999999999694,1326.9439999999952,10.48624106,0.17256158713279263,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,652.594,1669.0,1644.6283379600723,1650.387999999996,do_nothing,1654.3428690312446,False,1658.2142857142546,0,go_long,go_short,1660.9,1678.1,0,0,do_nothing,go_long,1660.900000000004,go_short,1660.8
442,MKR/USDT:USDT,2024-03-10 17:00:00+00:00,first_buy,long-exit-proift,2742.0,2758.0,2680.7168011952085,2627.6925257501853,2726.0,1,2740.7,1022.666,0,False,2730.2599999999984,2726.8142857142616,2613.488000000006,10.44385066,0.17306362015368662,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,891.622,3255.1,3186.0583205818184,3184.988,do_nothing,3206.905193850993,False,3216.6571428571187,0,go_long,go_short,3250.9,3260.6,0,0,do_nothing,go_long,3229.4400000000005,go_short,3230.1
445,MKR/USDT:USDT,2024-04-13 20:15:00+00:00,first_buy,long-exit-proift,2688.0,2722.3,2783.7521702968024,2840.4687987247985,2317.6,1,2526.6,7471.674,0,False,2751.9199999999987,2785.271428571404,2863.7440000000006,10.73584484,0.17694012842294438,1,go_long,go_long,go_short,go_short,do_nothing,do_nothing,629.848,2979.4,2913.331443811814,2902.0399999999995,do_nothing,2928.242527843402,False,2934.0714285714043,0,go_long,go_short,2954.0,2984.1,0,0,do_nothing,go_long,2943.8799999999965,go_short,2954.0
