,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),imit-enter-short (entry),imit-exit-short (entry),nlp-enter-long (entry),nlp-enter-short (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),nlp-exit-short (entry),close_date,volume (exit),sma-07 (exit),low (exit),mean-grad-hist (exit),imit-exit-short (exit),nlp-enter-short (exit),nlp-enter-long (exit),high (exit),ema-12 (exit),sma-25 (exit),long-small-rl (exit),open (exit),nlp-exit-short (exit),imit-enter-short (exit),short-large-rl (exit),long-bid-rl (exit),ema-26 (exit),long-large-rl (exit),short-bid-rl (exit),long_jcrosk (exit),sma-05 (exit),close (exit),short_kdj (exit),sma-compare (exit),short-small-rl (exit)
2425,BCH/USDT:USDT,2022-05-12 16:00:00+00:00,second_buy,short-exit-profit,213.03,218.88,202.05128313954197,194.30314061216174,211.16,0,215.61,40225.505,0,False,208.74200000000275,204.50999999998808,191.5048000000018,7.68205808,0.1255929164550707,0,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2022-05-14 16:00:00+00:00,5075.947,189.31285714284527,187.88,0,go_short,go_short,go_short,189.6,193.1486020316758,193.48240000000183,go_long,188.87,go_short,go_short,do_nothing,go_long,190.60875750618925,do_nothing,go_long,1,189.31800000000285,188.26,False,0,go_long
2423,BCH/USDT:USDT,2022-05-11 19:45:00+00:00,second_buy,short-exit-profit,199.84,200.74,202.58216006918317,208.63751903583736,195.11,1,195.74,14187.712,0,False,199.6960000000027,200.87142857141654,209.85960000000185,8.09026874,0.1321013853722064,1,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2022-05-12 05:15:00+00:00,28133.001,179.2971428571309,168.94,1,go_short,go_short,go_short,177.59,187.37099437325264,189.4556000000019,go_long,177.19,go_short,go_short,do_nothing,go_long,181.76860283417383,do_nothing,go_long,1,177.1860000000027,169.68,False,1,go_long
1649,ETC/USDT:USDT,2022-09-06 14:00:00+00:00,second_buy,short-exit-profit,40.538,40.66,40.34995242140203,40.30346192546819,39.5,1,39.991,1795458.56,0,False,40.30259999999898,40.400142857142946,40.283040000000106,7.89740692,0.12920406951790614,0,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_long,go_long,go_short,2022-09-06 23:45:00+00:00,2410336.3,35.645428571428674,34.036,1,go_short,go_short,go_short,35.659,36.54466581745616,36.14380000000009,go_short,35.562,go_short,go_short,do_nothing,go_long,35.751884977426045,do_nothing,go_long,0,35.578799999998985,34.761,False,1,go_short
1653,ETC/USDT:USDT,2022-09-18 18:30:00+00:00,second_buy,short-exit-profit,31.979,32.143,32.34932200600178,32.69573160028058,31.839,0,32.126,419949.54,0,False,32.08939999999894,32.219142857142984,32.780120000000075,7.81469555,0.12815921471338224,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_long,go_long,go_short,2022-09-19 02:30:00+00:00,3063187.22,29.424285714285833,27.6,1,go_short,go_short,go_short,29.389,30.028596725361936,29.88604000000006,go_short,29.379,go_short,go_short,do_nothing,go_long,29.44526379190237,do_nothing,go_long,0,29.243799999998924,27.931,False,1,go_short
488,UNI/USDT:USDT,2022-08-18 17:45:00+00:00,second_buy,short-exit-profit,7.892,7.904,7.906433825184821,7.958791552553307,7.872,0,7.874,53081.0,0,False,7.870399999999963,7.873285714285762,7.996799999999954,6.88443021,0.1250443927987431,1,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2022-08-19 07:00:00+00:00,405762.0,7.156142857142903,6.866,1,go_short,go_short,go_short,6.978,7.26764688625843,7.207519999999955,go_long,6.973,go_short,go_short,do_nothing,go_long,7.156971517261911,do_nothing,go_long,0,7.121399999999959,6.875,False,1,go_long
2093,ALGO/USDT:USDT,2021-05-22 05:30:00+00:00,second_buy,short-exit-profit,0.886,0.8889,0.9075301179770713,0.9275411894936584,0.8547,1,0.8604,1210716.0,0,False,0.8880800000000006,0.8984285714285793,0.9393280000000053,8.26485718,0.1349374150180924,1,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2021-05-23 16:15:00+00:00,1917951.8,0.787314285714294,0.7404000000000001,1,go_short,go_short,go_short,0.7831,0.8181527542541833,0.8154080000000054,go_short,0.774,go_short,go_short,do_nothing,go_long,0.7880411539088447,do_nothing,go_long,0,0.7774600000000015,0.743,False,1,do_nothing
2098,ALGO/USDT:USDT,2021-06-04 01:15:00+00:00,second_buy,short-exit-profit,1.1306,1.1306,1.112564212969694,1.1135396525699275,1.0913,1,1.094,1273073.6,0,False,1.1100000000000034,1.1110857142857218,1.1194160000000064,7.74580379,0.12639193267863574,1,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2021-06-05 21:45:00+00:00,1273986.5,0.9825142857142921,0.9505,1,go_short,go_short,go_short,0.9663,0.9937821146124521,0.9953800000000059,go_short,0.962,go_short,go_short,do_nothing,go_long,0.983563678857736,do_nothing,go_long,0,0.9759600000000038,0.9536,False,1,do_nothing
2397,BCH/USDT:USDT,2022-01-21 04:00:00+00:00,second_buy,short-exit-profit,342.25,343.9,347.7159886872036,354.5432691493639,338.48,1,339.47,6058.187,0,False,344.03800000000376,345.58142857141837,354.5316000000013,8.43679419,0.13823398494494415,1,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2022-01-22 07:30:00+00:00,13024.943,298.52857142856135,291.0,1,go_short,go_short,go_short,298.85,306.5228177120684,307.2128000000013,go_long,298.85,go_short,go_short,do_nothing,go_long,301.0781055734414,do_nothing,go_long,1,297.86400000000356,291.98,False,1,go_long
1667,ETC/USDT:USDT,2022-11-07 03:45:00+00:00,second_buy,short-exit-profit,25.211,25.275,25.24097203214444,25.34508174365289,25.209,1,25.227,53192.97,0,False,25.26699999999894,25.303857142857346,25.26804000000007,10.0438482,0.16401364752517247,0,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_long,go_long,go_short,2022-11-08 19:30:00+00:00,1063825.51,22.34771428571451,21.0,1,go_short,go_short,go_short,22.179,23.180095201754533,23.383280000000067,go_short,22.035,go_short,go_short,do_nothing,go_long,22.733526264164045,do_nothing,go_long,0,22.09059999999895,21.068,False,1,go_short
504,UNI/USDT:USDT,2022-11-08 15:00:00+00:00,second_buy,short-exit-profit,6.39,6.49,6.44581344707681,6.483532559065675,6.3629999999999995,0,6.436,292039.0,0,False,6.416199999999894,6.430142857142917,6.488519999999962,7.42144102,0.1282719483707138,1,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2022-11-09 09:45:00+00:00,453251.0,5.746142857142919,5.566,1,go_short,go_short,go_short,5.703,5.904261956713787,5.944599999999959,go_long,5.688,go_short,go_short,do_nothing,go_long,5.8043726451364,do_nothing,go_long,0,5.727199999999895,5.598,False,1,go_long
1668,ETC/USDT:USDT,2022-11-08 19:45:00+00:00,second_buy,short-exit-profit,21.04,21.674,22.525291454292653,23.046754816439382,19.567,1,21.38,1348560.27,0,False,21.84739999999895,22.095000000000223,23.303480000000068,8.2681597,0.13537254005982077,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_long,go_long,go_short,2022-11-09 21:30:00+00:00,948750.66,19.874142857143106,18.051,1,go_short,go_short,go_short,19.548000000000002,20.252026563094436,20.29684000000006,go_short,19.514,go_short,go_short,do_nothing,go_long,19.90552983028286,do_nothing,go_long,0,19.689799999998954,18.428,False,1,go_short
2392,BCH/USDT:USDT,2021-12-04 05:15:00+00:00,second_buy,short-exit-profit,486.54,490.76,504.5352650754083,516.4458051588663,442.59,1,458.56,65780.923,1,False,497.5680000000045,502.1357142857046,519.2108000000013,13.07815999,0.21465121349542143,1,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2021-12-04 05:30:00+00:00,105468.918,479.4814285714188,338.33,1,go_short,go_short,go_short,467.46,504.7838936656169,512.0992000000014,go_long,458.56,go_short,go_short,do_nothing,go_long,482.1467627561147,do_nothing,go_long,0,466.09200000000453,359.01,False,1,go_long
2391,BCH/USDT:USDT,2021-12-03 16:00:00+00:00,second_buy,short-exit-profit,559.64,560.55,561.7673729416766,561.9167323935761,556.33,1,557.74,6727.562,0,False,559.9340000000045,561.6328571428476,562.6124000000011,7.71153952,0.125856522484809,1,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2021-12-04 05:00:00+00:00,38396.593,510.4114285714189,470.0,1,go_short,go_short,go_short,514.02,521.0766695715756,522.3324000000014,go_long,510.74,go_short,go_short,do_nothing,go_long,512.894404180028,do_nothing,go_long,0,507.7600000000045,486.57,False,1,go_long
1672,ETC/USDT:USDT,2022-12-15 18:45:00+00:00,second_buy,short-exit-profit,18.181,18.185,18.247784546939865,18.315001185500563,18.119,1,18.154,97131.4,1,False,18.193999999998976,18.218714285714565,18.32668000000002,7.71065192,0.12615354412326907,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_long,go_long,go_short,2022-12-16 23:15:00+00:00,431913.65,16.601000000000273,15.742,1,go_short,go_short,go_short,16.078,16.949727663193286,17.03064000000002,go_short,16.003,go_short,go_short,do_nothing,go_long,16.67259489138925,do_nothing,go_long,0,16.390599999998976,15.824,False,1,go_short
1828,EOS/USDT:USDT,2021-06-06 12:30:00+00:00,second_buy,short-exit-profit,5.856,5.867,5.852889146528447,5.859152242787568,5.842,0,5.855,567897.6,0,False,5.841600000000041,5.8434285714285705,5.868120000000017,7.861424,0.12921154656127334,1,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2021-06-08 00:45:00+00:00,2607744.6,5.1770000000000005,5.084,0,go_short,go_short,go_short,5.165,5.3603955023951775,5.383600000000016,do_nothing,5.165,go_short,go_short,do_nothing,go_long,5.227217475294306,do_nothing,go_long,1,5.167000000000039,5.091,False,1,do_nothing
2103,ALGO/USDT:USDT,2021-06-20 09:45:00+00:00,second_buy,short-exit-profit,0.9186000000000001,0.9224,0.9247279683710854,0.9297256827179281,0.9171,0,0.9197000000000001,245389.4,0,False,0.9192600000000037,0.9217857142857208,0.9320400000000046,8.43393364,0.13762352295662564,1,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2021-06-21 22:00:00+00:00,1365059.0,0.815085714285722,0.791,1,go_short,go_short,go_short,0.8045,0.8225741086979524,0.8214520000000048,go_short,0.8039000000000001,go_short,go_short,do_nothing,go_long,0.8148867782778529,do_nothing,go_long,0,0.8099800000000037,0.7916000000000001,False,1,do_nothing
2104,ALGO/USDT:USDT,2021-06-21 22:15:00+00:00,second_buy,short-exit-profit,0.7919,0.8016000000000001,0.8125041970043371,0.8208575080536596,0.7912,1,0.7994,602462.5,0,False,0.8048800000000037,0.811585714285722,0.8196840000000049,8.24267528,0.13456843294475757,1,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2021-06-22 12:45:00+00:00,1388538.2,0.7206857142857216,0.6874,1,go_short,go_short,go_short,0.7252000000000001,0.7566266525980947,0.765956000000005,go_short,0.7022,go_short,go_short,do_nothing,go_long,0.7320813515540441,do_nothing,go_long,0,0.7128200000000036,0.6905,False,1,do_nothing
1939,EOS/USDT:USDT,2022-07-31 16:45:00+00:00,second_buy,short-exit-profit,1.4020000000000001,1.411,1.3912782062160545,1.36382867264028,1.401,1,1.4100000000000001,1494481.5,0,False,1.405600000000036,1.4055714285713428,1.3512000000000075,7.85027546,0.12811826189930045,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2022-08-02 01:45:00+00:00,1849070.8,1.2498571428570568,1.225,1,go_short,go_short,go_short,1.249,1.252241289623942,1.2460400000000071,do_nothing,1.248,go_short,go_short,do_nothing,go_long,1.2473363989299455,do_nothing,go_long,0,1.2452000000000356,1.227,False,0,do_nothing
1920,EOS/USDT:USDT,2022-05-10 00:30:00+00:00,second_buy,short-exit-profit,1.629,1.633,1.6945295024098608,1.7337791025680118,1.605,0,1.62,7962931.8,0,False,1.652400000000022,1.6799999999999125,1.7365200000000136,9.91245911,0.16193514179782373,1,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2022-05-11 21:00:00+00:00,4008439.3,1.4205714285713422,1.343,1,go_short,go_short,go_short,1.424,1.481672358072687,1.4886000000000132,do_nothing,1.422,go_short,go_short,do_nothing,go_long,1.4370319535025442,do_nothing,go_long,0,1.4112000000000233,1.355,False,1,do_nothing
528,UNI/USDT:USDT,2023-03-08 21:15:00+00:00,second_buy,short-exit-profit,6.313,6.318,6.278610640250465,6.293120659965199,6.3,0,6.305,68257.0,0,False,6.27419999999984,6.27214285714296,6.29499999999997,7.6619475,0.1351379130478401,0,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2023-03-10 09:45:00+00:00,469284.0,5.538142857142967,5.412,1,go_short,go_short,go_short,5.524,5.593072652910031,5.5971999999999715,go_long,5.516,go_short,go_short,do_nothing,go_long,5.547504881130443,do_nothing,go_long,0,5.51539999999984,5.445,False,1,go_long
2317,ALGO/USDT:USDT,2024-04-12 18:45:00+00:00,second_buy,short-exit-profit,0.2049,0.2053,0.20814403813708976,0.215358893199382,0.16870000000000002,1,0.18430000000000002,60235017.1,1,False,0.20209999999998943,0.2047000000000018,0.21749600000001149,9.76292937,0.1593238527138225,1,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2024-04-13 20:15:00+00:00,66660906.4,0.17351428571428745,0.14170000000000002,1,go_short,go_short,go_short,0.16790000000000002,0.17913943619815642,0.18094800000001157,go_short,0.16590000000000002,go_short,go_short,do_nothing,go_long,0.17385258243888174,do_nothing,go_long,0,0.1706399999999894,0.1547,False,1,do_nothing
2138,ALGO/USDT:USDT,2021-10-26 16:30:00+00:00,second_buy,short-exit-profit,2.0161,2.028,2.006638475743653,2.008820058753803,2.0142,0,2.0192,2177353.8,0,False,2.010760000000004,2.0037142857142993,2.0082640000000036,7.65436741,0.12522148099800645,0,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2021-10-28 06:15:00+00:00,2921084.0,1.7876000000000143,1.7505000000000002,1,go_short,go_short,go_short,1.8037,1.8052258059686168,1.8100760000000045,go_short,1.8009,go_short,go_short,do_nothing,go_long,1.7950663566759846,do_nothing,go_long,1,1.7893400000000028,1.7663000000000002,False,0,do_nothing
1817,EOS/USDT:USDT,2021-05-19 16:45:00+00:00,second_buy,short-exit-profit,6.26,6.605,6.183355537003848,6.465611660947976,6.236,0,6.566,6832463.3,0,False,6.29020000000001,6.217142857142858,6.354200000000011,8.10327069,0.13283454472325784,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2021-05-20 00:00:00+00:00,4834105.0,6.086857142857143,5.67,1,go_short,go_short,go_short,5.942,6.161599945162314,6.157680000000011,do_nothing,5.908,go_short,go_short,do_nothing,go_long,6.051337548440401,do_nothing,go_long,0,5.99600000000001,5.684,False,1,do_nothing
2252,ALGO/USDT:USDT,2022-12-15 17:45:00+00:00,second_buy,short-exit-profit,0.2189,0.2197,0.2201783027294055,0.22169207639270622,0.2185,0,0.2187,2305280.9,0,False,0.21871999999999306,0.21847142857143126,0.2226360000000096,9.4694556,0.15451757198442154,0,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2022-12-16 22:45:00+00:00,59125822.7,0.1983142857142884,0.17980000000000002,1,go_short,go_short,go_short,0.2,0.20055623258966299,0.2008480000000096,go_short,0.1998,go_short,go_short,do_nothing,go_long,0.19859170139455426,do_nothing,go_long,0,0.19703999999999333,0.18460000000000001,False,1,do_nothing
609,UNI/USDT:USDT,2024-04-10 02:45:00+00:00,second_buy,short-exit-profit,11.119,11.128,11.134746085125608,11.169472761489507,11.007,1,11.01,74764.0,1,False,11.113800000000008,11.110142857143115,11.179439999999952,6.99211966,0.12712957549321183,0,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2024-04-11 00:30:00+00:00,3227562.0,9.937285714285977,9.504,1,go_short,go_short,go_short,9.949,10.156696256915831,10.048919999999947,go_long,9.943,go_short,go_short,do_nothing,go_long,9.959295292443606,do_nothing,go_long,1,9.911000000000012,9.597,False,1,go_long
610,UNI/USDT:USDT,2024-04-11 14:45:00+00:00,second_buy,short-exit-profit,9.126,9.197,9.202600938548922,9.253725075410664,9.075,1,9.082,1077372.0,0,False,9.174400000000013,9.215714285714544,9.23683999999995,9.55159623,0.17544051868669283,1,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2024-04-12 18:45:00+00:00,7513687.0,8.325714285714545,6.615,1,go_short,go_short,go_short,8.245,8.667548962431306,8.740719999999946,go_long,8.24,go_short,go_short,do_nothing,go_long,8.427100475449343,do_nothing,go_long,0,8.191200000000013,7.478,False,1,go_long
2173,ALGO/USDT:USDT,2022-02-23 19:30:00+00:00,second_buy,short-exit-profit,0.8231,0.8234,0.8215069861132512,0.8236975392122072,0.8118000000000001,1,0.8142,2068720.5,0,False,0.818459999999994,0.8173857142857192,0.8246840000000079,7.69181582,0.12556944574781778,0,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2022-02-24 05:30:00+00:00,1615368.8,0.7194428571428616,0.7103,0,go_short,go_short,go_short,0.7235,0.7538978847584825,0.7595720000000078,go_short,0.7204,go_short,go_short,do_nothing,go_long,0.7330024722946676,do_nothing,go_long,1,0.719459999999994,0.7108,False,0,do_nothing
1967,EOS/USDT:USDT,2022-11-09 09:45:00+00:00,second_buy,short-exit-profit,0.9400000000000001,0.9400000000000001,0.9411796628683545,0.9458210039082294,0.918,1,0.924,3508936.2,0,False,0.9376000000000364,0.9399999999999233,0.9447200000000175,7.82860675,0.1279185388662513,1,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2022-11-09 21:30:00+00:00,10971380.4,0.8777142857142091,0.783,1,go_short,go_short,go_short,0.865,0.8958104047586903,0.8992400000000177,do_nothing,0.863,go_short,go_short,do_nothing,go_long,0.8786980063621066,do_nothing,go_long,0,0.8682000000000366,0.804,False,1,do_nothing
792,INJ/USDT:USDT,2024-03-15 00:30:00+00:00,second_buy,short-exit-profit,48.177,48.568,48.15814090942471,48.22938338944973,47.86,1,48.565,51804.6,0,False,48.22220000000009,48.12928571428545,47.88003999999999,7.66570937,0.1316821587169267,0,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2024-03-15 09:00:00+00:00,268676.8,43.613999999999734,42.02,1,go_short,go_short,go_short,42.93,44.60746338273083,44.40392000000001,go_long,42.814,go_short,go_short,do_nothing,go_long,43.75318667516198,do_nothing,go_long,0,43.3212000000001,42.097,False,1,go_long
614,UNI/USDT:USDT,2024-04-30 05:15:00+00:00,second_buy,short-exit-profit,7.6690000000000005,7.703,7.683174210996958,7.68082707276595,7.648,1,7.682,69462.0,0,False,7.682000000000018,7.681428571428846,7.699999999999951,6.90592598,0.1285702906767872,0,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2024-05-01 08:15:00+00:00,310436.0,6.805285714285989,6.658,1,go_short,go_short,go_short,6.748,6.9390929950289655,6.97931999999995,go_long,6.736,go_short,go_short,do_nothing,go_long,6.860968827392995,do_nothing,go_long,0,6.7510000000000145,6.681,False,1,go_long
2243,ALGO/USDT:USDT,2022-11-20 21:45:00+00:00,second_buy,short-exit-profit,0.2657,0.26580000000000004,0.26675180163404477,0.27038544820935806,0.2617,1,0.2626,11905626.7,1,False,0.26475999999999444,0.2652428571428602,0.27016400000000973,7.83063327,0.12777426072077336,1,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2022-11-22 07:00:00+00:00,20209186.0,0.23380000000000317,0.2281,1,go_short,go_short,go_short,0.2333,0.2369033635317282,0.2368880000000096,go_short,0.2331,go_short,go_short,do_nothing,go_long,0.23441778102563948,do_nothing,go_long,0,0.23343999999999426,0.22870000000000001,False,1,do_nothing
1966,EOS/USDT:USDT,2022-11-08 04:15:00+00:00,second_buy,short-exit-profit,1.086,1.106,1.1119650240684948,1.1230377746590077,1.05,1,1.059,19535361.3,1,False,1.0950000000000364,1.1068571428570662,1.1268000000000178,9.54445085,0.15581559908172332,1,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2022-11-08 19:30:00+00:00,35732210.1,1.0284285714284949,0.866,1,go_short,go_short,go_short,1.029,1.0703766532855306,1.0838400000000177,do_nothing,1.02,go_short,go_short,do_nothing,go_long,1.042570071348679,do_nothing,go_long,0,1.0102000000000357,0.892,False,1,do_nothing
2238,ALGO/USDT:USDT,2022-11-08 18:15:00+00:00,second_buy,short-exit-profit,0.36460000000000004,0.36970000000000003,0.37808489871410117,0.3820521774883063,0.3362,1,0.3491,47385037.2,0,False,0.37213999999999425,0.38042857142857384,0.38261600000000917,8.78170224,0.1433155712318796,1,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2022-11-08 19:30:00+00:00,32568071.5,0.3351142857142881,0.296,1,go_short,go_short,go_short,0.33030000000000004,0.363783558063638,0.3703360000000093,go_short,0.32530000000000003,go_short,go_short,do_nothing,go_long,0.3469169729103557,do_nothing,go_long,0,0.32637999999999423,0.2985,False,1,do_nothing
656,INJ/USDT:USDT,2022-08-17 15:30:00+00:00,second_buy,short-exit-profit,1.929,1.947,1.966341552340915,2.01198696336368,1.929,0,1.941,82407.0,0,False,1.9334000000000007,1.9357142857142864,2.0345600000000004,8.0047401,0.13063788163567083,1,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2022-08-19 00:30:00+00:00,677811.9,1.7800000000000007,1.651,1,go_short,go_short,go_short,1.736,1.8303243351023588,1.842760000000001,go_long,1.725,go_short,go_short,do_nothing,go_long,1.7953373886639818,do_nothing,go_long,0,1.7465999999999997,1.6880000000000002,False,1,go_long
2188,ALGO/USDT:USDT,2022-04-29 11:30:00+00:00,second_buy,short-exit-profit,0.6571,0.6596000000000001,0.6643414704802156,0.6712357578844644,0.6562,0,0.6574,1252708.6,0,False,0.6595799999999953,0.6614714285714304,0.6727400000000094,8.95107945,0.14617266650868596,1,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2022-04-30 23:15:00+00:00,23592549.6,0.5930571428571445,0.5357000000000001,1,go_short,go_short,go_short,0.5924,0.6025968481852495,0.6028120000000091,go_short,0.589,go_short,go_short,do_nothing,go_long,0.5943587754521382,do_nothing,go_long,0,0.5890799999999953,0.5605,False,1,do_nothing
828,INJ/USDT:USDT,2024-08-04 18:45:00+00:00,second_buy,short-exit-profit,17.31,17.511,17.314254244636047,17.576494419305885,17.242,0,17.485,136813.7,0,False,17.156800000000324,17.130999999999855,17.690280000000094,8.16480166,0.13354315508953507,0,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2024-08-05 05:15:00+00:00,304479.0,15.529142857142705,14.77,0,go_short,go_short,go_short,15.53,16.176341717314898,16.2571600000001,go_long,15.501,go_short,go_short,do_nothing,go_long,15.65262716552565,do_nothing,go_long,0,15.468000000000313,15.124,False,1,go_long
628,UNI/USDT:USDT,2024-07-02 23:30:00+00:00,second_buy,short-exit-profit,9.012,9.026,8.970646655553404,8.962186807242386,8.991,0,9.011,51041.0,0,False,8.980200000000057,8.96985714285741,8.95347999999994,7.31637363,0.13544343333568812,0,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2024-07-04 13:30:00+00:00,484159.0,7.952000000000268,7.747,1,go_short,go_short,go_short,7.904,8.046175021529056,8.039519999999936,go_long,7.891,go_short,go_short,do_nothing,go_long,7.971254387049205,do_nothing,go_long,0,7.916000000000055,7.78,False,1,go_long
2191,ALGO/USDT:USDT,2022-05-09 16:45:00+00:00,second_buy,short-exit-profit,0.6506000000000001,0.6523,0.6513275291454231,0.6625548171520816,0.6275000000000001,1,0.6295000000000001,13248959.5,1,False,0.6470199999999965,0.6491285714285709,0.6565920000000091,7.80377076,0.12740436972634553,1,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2022-05-11 07:00:00+00:00,12670965.4,0.5755999999999997,0.5421,1,go_short,go_short,go_short,0.5666,0.5796139979869396,0.5799920000000096,go_short,0.5661,go_short,go_short,do_nothing,go_long,0.5747778002826314,do_nothing,go_long,0,0.5702399999999967,0.548,False,1,do_nothing
827,INJ/USDT:USDT,2024-08-02 18:30:00+00:00,second_buy,short-exit-profit,19.975,20.046,20.250827999047175,20.52694918677075,19.896,1,19.908,50148.7,0,False,20.08500000000031,20.164857142857016,20.6324800000001,7.48946744,0.1255520566118101,1,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2024-08-04 16:30:00+00:00,327393.2,17.584285714285578,17.195,0,go_short,go_short,go_short,17.528,17.988985542271614,18.12020000000009,go_long,17.459,go_short,go_short,do_nothing,go_long,17.76339491612647,do_nothing,go_long,0,17.54780000000033,17.376,False,1,go_long
2192,ALGO/USDT:USDT,2022-05-11 09:30:00+00:00,second_buy,short-exit-profit,0.5138,0.5324,0.5360219850319986,0.5511143972888551,0.5135000000000001,0,0.5303,10361347.7,0,False,0.5291999999999967,0.5297428571428568,0.5579080000000096,11.59938492,0.18940437703402063,1,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2022-05-11 13:00:00+00:00,34402085.7,0.4937571428571425,0.41400000000000003,1,go_short,go_short,go_short,0.47990000000000005,0.5220901826370971,0.5208880000000095,go_short,0.47890000000000005,go_short,go_short,do_nothing,go_long,0.5012164619144832,do_nothing,go_long,1,0.4867999999999967,0.4293,False,1,do_nothing
1772,ETC/USDT:USDT,2024-04-11 14:45:00+00:00,second_buy,short-exit-profit,33.752,34.101,33.90557781277822,33.877058972644456,33.644,1,33.984,105629.73,0,False,33.88879999999875,33.94142857142898,33.93799999999988,9.80040476,0.1603731000041682,0,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_long,go_long,go_short,2024-04-12 18:45:00+00:00,1783043.59,30.734285714286127,26.299,1,go_short,go_short,go_short,30.558,31.992669595965374,32.264719999999876,go_short,30.512,go_short,go_short,do_nothing,go_long,31.144452743851758,do_nothing,go_long,0,30.426799999998764,28.507,False,1,go_short
