,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),close_date,high (exit),sma-07 (exit),short-small-rl (exit),long_jcrosk (exit),sma-25 (exit),ema-26 (exit),short_kdj (exit),open (exit),volume (exit),close (exit),mean-grad-hist (exit),sma-compare (exit),low (exit),sma-05 (exit),long-large-rl (exit),ema-12 (exit),long-small-rl (exit),short-large-rl (exit)
482,RUNE/USDT:USDT,2021-07-20 01:30:00+00:00,first_buy,roi,3.542,3.571,3.6576806130729094,3.6786868089904643,3.493,1,3.526,507347.0,0,False,3.637200000000047,3.659000000000036,3.6802400000000057,23.57712909,0.3930509055400169,1,go_long,do_nothing,do_nothing,do_nothing,2021-07-29 01:30:00+00:00,4.813,4.681571428571465,do_nothing,0,4.56032000000001,4.662601463496674,False,4.703,1048293.0,4.808,0,0,4.646,4.681200000000043,do_nothing,4.564512478903168,go_long,do_nothing
239,COMP/USDT:USDT,2023-10-28 08:45:00+00:00,first_buy,roi,45.78,45.97,45.8746174909589,45.75890024145942,45.74,0,45.94,3295.86,0,False,45.86000000000048,45.85571428571215,45.873599999998945,22.47303506,0.3660626297372811,0,go_long,go_long,go_short,go_short,2023-12-28 00:30:00+00:00,64.06,63.519999999997786,go_long,1,63.06759999999894,63.379309344409585,False,63.76,17372.972,63.81,0,0,63.5,63.80400000000068,go_short,63.22304486606805,go_long,go_short
241,COMP/USDT:USDT,2024-02-24 00:00:00+00:00,first_buy,roi,66.0,66.08,65.53095358218026,65.14365821139938,65.49,0,65.96,10737.527,0,False,65.51200000000098,65.4199999999979,65.39399999999893,23.88166505,0.3889259577775589,0,go_long,go_long,go_short,go_short,2024-02-28 21:45:00+00:00,90.98,90.01714285714074,go_long,0,88.59239999999885,89.4640144691424,False,90.66,19817.415,90.96,0,0,89.85,90.53200000000093,go_short,88.6359732639091,go_long,go_short
515,ZRX/USDT:USDT,2021-08-16 11:15:00+00:00,first_buy,roi,1.0956,1.118,1.084531341183742,1.0763806093077288,1.0955,0,1.1082,3568543.1,0,False,1.090359999999993,1.0860999999999996,1.0753360000000014,21.59554812,0.3521947411331945,0,go_short,go_short,go_short,go_short,2021-10-31 13:00:00+00:00,1.522,1.3813142857142808,go_short,0,1.3073520000000005,1.3706034014333088,False,1.393,11320396.5,1.5081,0,0,1.3685,1.3991599999999869,go_short,1.323780060963239,go_short,go_short
208,EGLD/USDT:USDT,2023-11-06 21:00:00+00:00,first_buy,roi,44.04,44.44,44.261208150227574,44.32927003352676,44.02,0,44.35,17083.2,0,False,44.18400000000317,44.237142857143674,44.2908000000013,21.76640587,0.37706633156674774,1,go_short,go_short,go_short,go_short,2023-12-10 01:30:00+00:00,61.53,60.05571428571519,go_short,0,58.175600000001324,59.48321084884889,False,60.07,76014.6,61.34,0,0,60.03,60.228000000003284,go_short,58.45019528237565,go_short,go_short
207,EGLD/USDT:USDT,2023-09-11 08:30:00+00:00,first_buy,roi,23.23,23.29,23.332176646377388,23.38107784636262,23.1,1,23.13,17321.8,0,False,23.282000000003205,23.321428571429333,23.37560000000135,23.1515038,0.3845883704907949,1,go_short,go_short,go_short,go_short,2023-11-01 22:15:00+00:00,32.37,32.04142857142934,go_short,0,31.36640000000135,31.860388791978924,False,32.2,12226.5,32.31,0,0,32.16,32.07400000000316,go_short,31.461292830805974,go_short,go_short
518,ZRX/USDT:USDT,2022-01-21 12:45:00+00:00,first_buy,roi,0.6065,0.6065,0.6117775527612439,0.6166519750961849,0.5835,1,0.5955,1615890.1,0,False,0.6083199999999848,0.6106999999999951,0.6162960000000035,23.83502507,0.3883366933559461,1,go_short,go_short,go_short,go_short,2022-03-30 22:30:00+00:00,0.8302,0.8162571428571374,go_short,0,0.7970880000000016,0.8116902099629602,False,0.8142,2797988.4,0.8212,1,0,0.8127000000000001,0.8178199999999801,go_short,0.7981513650994346,go_short,go_short
203,EGLD/USDT:USDT,2022-06-13 14:45:00+00:00,first_buy,roi,39.69,39.72,39.73338514906063,40.22388667888347,39.1,1,39.16,35083.5,0,False,39.60000000000333,39.62428571428734,39.7992000000015,23.17232099,0.39429691395302024,1,go_short,go_short,go_short,go_short,2022-06-15 23:00:00+00:00,53.32,52.73714285714448,go_short,0,49.01480000000151,51.696020101275685,False,52.84,15770.0,53.17,0,0,52.78,53.030000000003284,go_short,49.64147545893069,go_short,go_short
519,ZRX/USDT:USDT,2022-03-30 22:45:00+00:00,first_buy,roi,0.8210000000000001,0.8344,0.8145994084301971,0.8005549676846617,0.8209000000000001,0,0.8306,3615330.9,0,False,0.8193199999999802,0.8194571428571373,0.7991520000000015,23.85563608,0.38859708444986246,0,go_short,go_short,go_short,go_short,2022-04-21 03:15:00+00:00,1.1631,1.0895714285714222,go_short,0,1.0089120000000014,1.0785028829086198,False,1.1135,43649600.2,1.1597,0,0,1.1005,1.1015999999999784,go_short,1.006044524518581,go_short,go_short
198,EGLD/USDT:USDT,2022-02-24 07:45:00+00:00,first_buy,roi,123.37,125.07,128.17961600039948,133.15143122108515,120.83,0,124.99,38221.1,0,False,125.92200000000189,126.50428571428724,134.02360000000164,19.36346014,0.38685137236973094,1,go_short,go_short,go_short,go_short,2022-03-21 16:00:00+00:00,174.75,173.06714285714455,go_short,1,170.73600000000167,172.82620812122988,False,173.72,9436.6,174.52,1,0,173.66,173.7940000000024,go_short,170.91501584322833,go_short,go_short
525,ZRX/USDT:USDT,2023-02-24 16:45:00+00:00,first_buy,roi,0.2627,0.2646,0.2688606503255909,0.2725428513433281,0.2609,0,0.264,2343863.0,0,False,0.2639199999999753,0.26611428571427936,0.27460400000000407,24.48237996,0.3988103490451551,1,go_short,go_short,go_short,go_short,2023-04-05 00:30:00+00:00,0.364,0.3424571428571374,go_short,0,0.343272000000004,0.34393208105956813,False,0.34450000000000003,63498355.6,0.36160000000000003,0,0,0.3421,0.34281999999997526,go_short,0.34279322118769523,go_short,go_short
196,EGLD/USDT:USDT,2022-01-19 08:45:00+00:00,first_buy,roi,169.75,169.9,172.73618584880037,174.73743096202534,168.64,0,169.75,7797.2,0,False,170.62000000000222,171.24857142857348,175.49840000000148,19.77234296,0.3877618839738981,1,go_short,go_short,go_short,go_short,2022-02-11 13:15:00+00:00,184.56,183.65428571428743,go_short,0,184.23760000000158,183.92143270640955,False,183.52,4971.6,184.28,0,0,183.04,183.96200000000212,go_short,183.4600457360163,go_short,go_short
526,ZRX/USDT:USDT,2023-05-05 12:30:00+00:00,first_buy,roi,0.2459,0.24630000000000002,0.24545658567179868,0.2455264538598909,0.2452,1,0.2454,124544.6,0,False,0.24553999999997397,0.24548571428570856,0.24531200000000375,23.53684165,0.38326827152022713,0,go_short,go_short,go_short,go_short,2023-11-11 05:45:00+00:00,0.3109,0.3014428571428515,go_short,0,0.30172000000000376,0.3028668980672103,False,0.3047,18785105.5,0.30920000000000003,0,0,0.3029,0.30351999999997864,go_short,0.3001066561494777,go_short,go_short
527,ZRX/USDT:USDT,2023-12-20 14:00:00+00:00,first_buy,roi,0.38230000000000003,0.38480000000000003,0.38196755730871285,0.38014899620687226,0.38220000000000004,0,0.3846,531083.4,0,False,0.3830999999999787,0.3825714285714215,0.3811720000000035,21.56543687,0.3511997642304422,0,go_short,go_short,go_short,go_short,2024-03-07 04:45:00+00:00,0.5515,0.5304571428571365,go_short,0,0.5248200000000043,0.5302032889614897,False,0.5382,5596410.1,0.5495,0,0,0.5374,0.5336199999999774,go_short,0.5234227609746096,go_short,go_short
193,EGLD/USDT:USDT,2021-11-19 14:00:00+00:00,first_buy,roi,336.6,344.0,331.7003216402004,324.80474901632806,336.6,0,342.55,21324.9,1,False,337.27000000000083,335.37000000000074,322.57440000000156,13.64179818,0.3979027740143069,0,go_short,go_short,go_short,go_short,2021-11-22 09:00:00+00:00,467.95,455.5128571428581,go_short,0,447.73720000000134,453.3201878988193,False,459.3,44859.5,464.58,0,0,458.65,457.7880000000009,go_short,448.23310900748425,go_short,go_short
192,EGLD/USDT:USDT,2021-09-10 22:30:00+00:00,first_buy,roi,224.57,235.0,223.11196597159494,219.27563187402362,223.77,0,234.2,50088.8,0,False,225.06400000000076,223.31000000000108,218.94280000000114,17.52506302,0.373933264940954,0,go_short,go_short,go_short,go_short,2021-11-19 13:45:00+00:00,337.73,333.29142857142926,go_short,0,321.11680000000155,329.72765284750955,False,336.22,10700.0,336.6,1,0,333.7,335.08400000000086,go_short,323.3851289376343,go_short,go_short
191,EGLD/USDT:USDT,2021-08-30 14:15:00+00:00,first_buy,roi,159.91,168.52,156.21849494355453,152.7527099132296,158.64,0,165.57,115881.9,0,False,158.38600000000037,156.6885714285724,152.72160000000125,18.85297123,0.3790403729780654,0,go_short,go_short,go_short,go_short,2021-09-10 22:15:00+00:00,228.37,220.81142857142964,go_short,0,217.83920000000114,221.0959597846122,False,223.29,35388.8,224.61,0,0,221.27,222.49400000000077,go_short,218.0816824239455,go_short,go_short
190,EGLD/USDT:USDT,2021-08-06 13:00:00+00:00,first_buy,roi,117.25,119.13,116.14881403637253,114.7351056079529,116.7,0,118.41,26022.9,0,False,117.60800000000074,116.88857142857238,114.99280000000097,21.75100657,0.36686269276899025,0,go_short,go_short,go_short,go_short,2021-08-30 14:00:00+00:00,160.95,154.63714285714383,go_short,0,151.92160000000123,154.5182212969281,False,157.5,65264.2,159.91,0,0,156.92,155.78000000000037,go_short,151.72732670628798,go_short,go_short
189,EGLD/USDT:USDT,2021-06-29 11:30:00+00:00,first_buy,roi,83.57,84.77,82.71856951168381,81.12111405772028,83.38,0,84.77,13083.3,1,False,83.67600000000024,83.16285714285766,81.43240000000054,22.79982015,0.38402729859373647,0,go_short,go_short,go_short,go_short,2021-08-06 12:45:00+00:00,117.43,116.22428571428667,go_short,0,114.81120000000097,115.73768931571298,False,117.25,10445.9,117.21,0,0,116.64,117.00800000000075,go_short,114.44111405658913,go_short,go_short
188,EGLD/USDT:USDT,2021-06-22 12:15:00+00:00,first_buy,roi,62.97,63.18,63.6527100988937,65.40296752171183,60.55,1,60.55,20601.9,0,False,62.538000000000366,63.29428571428621,65.8552000000005,23.90035565,0.3935467145348471,1,go_short,go_short,go_short,go_short,2021-06-29 11:15:00+00:00,84.54,82.72714285714338,go_short,0,81.19920000000053,82.34558215017178,False,84.51,14688.7,83.59,0,0,83.51,83.03800000000024,go_short,80.82920318233789,go_short,go_short
211,EGLD/USDT:USDT,2024-08-05 11:00:00+00:00,first_buy,roi,24.218,24.284,24.235069048103195,24.3051259278565,23.743,1,23.813,9882.8,0,False,24.190600000003233,24.285571428572705,24.09732000000169,23.17823246,0.38901385833285534,0,go_short,go_short,go_short,go_short,2024-08-24 15:00:00+00:00,33.181,32.26414285714416,go_short,0,31.78496000000169,32.15632530486282,False,32.545,27909.7,33.062,0,0,32.543,32.360400000003224,go_short,31.86098794766137,go_short,go_short
212,EGLD/USDT:USDT,2024-09-22 00:00:00+00:00,first_buy,roi,28.867,28.982,28.64492564365256,28.60198326181124,28.838,0,28.889,2561.6,0,False,28.729400000003245,28.668142857144165,28.57136000000173,22.75317218,0.3747021108236484,0,go_short,go_short,go_short,go_short,2024-11-29 12:15:00+00:00,40.424,39.87371428571538,go_short,0,39.2266000000017,39.70232722386497,False,40.159,9539.5,40.401,0,0,40.08,40.024600000003424,go_short,39.41389526912569,go_short,go_short
514,ZRX/USDT:USDT,2021-07-07 08:45:00+00:00,first_buy,roi,0.7798,0.7988000000000001,0.7712492301559069,0.7567282658807875,0.7788,0,0.7957000000000001,867256.1,0,False,0.7806199999999934,0.7794428571428563,0.7548680000000012,23.73984428,0.38698538046201314,0,go_short,go_short,go_short,go_short,2021-08-16 11:00:00+00:00,1.0975,1.0820571428571426,go_short,0,1.0733080000000015,1.080227948671695,False,1.0855,767831.9,1.0956,0,0,1.0829,1.084479999999993,go_short,1.0738350580523472,go_short,go_short
214,COMP/USDT:USDT,2021-03-02 02:15:00+00:00,first_buy,roi,489.8,501.79,492.19397775910306,486.33973508982626,489.62,0,500.79,2250.207,0,False,492.1420000000006,492.6328571428565,488.4167999999999,23.8237867,0.38960268873947274,0,go_long,go_long,go_short,go_short,2021-04-30 23:45:00+00:00,743.0,738.3957142857141,go_long,0,729.9303999999995,736.1639529088274,False,737.13,1794.337,741.66,0,0,737.07,738.3460000000017,go_short,729.0895779731786,go_long,go_short
240,COMP/USDT:USDT,2024-01-10 23:00:00+00:00,first_buy,roi,53.39,53.83,52.6882674923239,51.948650986958846,53.27,1,53.75,7015.497,0,False,53.552000000000625,53.217142857140686,51.60879999999896,23.26802426,0.3790192932436986,0,go_long,go_long,go_short,go_short,2024-02-23 15:30:00+00:00,66.19,61.89142857142646,go_long,0,59.67999999999895,61.458747485753385,False,62.58,164354.69,65.91,0,0,61.73,63.00000000000098,go_short,60.28395857022976,go_long,go_short
237,COMP/USDT:USDT,2023-06-10 04:15:00+00:00,first_buy,roi,30.78,30.92,31.158808595412253,31.5016184156299,30.71,1,30.83,5642.76,0,False,30.912000000000752,30.934285714283412,31.64199999999878,24.12349757,0.392877397864457,1,go_long,go_long,go_short,go_short,2023-06-25 12:00:00+00:00,42.68,39.70285714285493,go_long,0,40.442799999998776,40.085090203451266,False,40.87,628433.331,41.9,0,0,40.82,39.78000000000081,go_short,39.718545718888144,go_long,go_short
500,RUNE/USDT:USDT,2023-06-10 04:15:00+00:00,first_buy,roi,1.041,1.045,1.0509771387747138,1.059240385120384,1.038,1,1.041,324796.0,0,False,1.044,1.0452857142857377,1.0625600000000655,23.48074531,0.3885072049749581,1,go_long,do_nothing,do_nothing,do_nothing,2023-08-14 23:15:00+00:00,1.421,1.4125714285714523,do_nothing,0,1.404600000000066,1.4110003666565822,False,1.418,1125435.0,1.418,0,0,1.413,1.4151999999999945,do_nothing,1.4058547557470298,go_long,do_nothing
235,COMP/USDT:USDT,2022-11-09 09:45:00+00:00,first_buy,roi,40.56,40.72,41.08520684123655,41.452028835902894,40.01,1,40.21,10715.48,0,False,40.74000000000082,40.85571428571272,41.69159999999898,23.48526887,0.3825159501909507,1,go_long,go_long,go_short,go_short,2023-01-16 02:00:00+00:00,54.3,52.96857142856947,go_long,0,52.713599999999005,52.98475617353211,False,53.27,30294.678,54.21,0,0,53.27,53.30400000000084,go_short,52.76345477250386,go_long,go_short
233,COMP/USDT:USDT,2022-07-04 00:45:00+00:00,first_buy,roi,48.74,48.88,49.128056888085084,49.220711650063,48.16,1,48.31,20493.763,0,False,48.95600000000119,49.02142857142745,49.48679999999902,23.91796259,0.3896741144125602,1,go_long,go_long,go_short,go_short,2022-08-10 16:45:00+00:00,63.95,62.47142857142713,go_long,0,61.37079999999899,62.27840921406328,False,62.56,33999.786,63.9,0,0,62.35,62.64400000000118,go_short,61.524425414298086,go_long,go_short
232,COMP/USDT:USDT,2022-06-15 23:00:00+00:00,first_buy,roi,34.99,35.09,34.29846434017423,33.475583596637414,34.69,1,34.86,7403.126,0,False,34.914000000001195,34.72714285714174,33.07839999999892,24.34010879,0.3964359103463381,0,go_long,go_long,go_short,go_short,2022-06-25 04:30:00+00:00,47.21,46.752857142855994,go_long,1,46.665199999999004,46.76050105601594,False,47.08,10927.311,47.08,0,0,46.79,46.952000000001206,go_short,46.46611334660884,go_long,go_short
502,RUNE/USDT:USDT,2024-01-29 08:45:00+00:00,first_buy,roi,4.235,4.258,4.250652394818056,4.259228088005136,4.229,0,4.249,62222.0,0,False,4.239799999999973,4.247571428571487,4.266040000000086,22.92850363,0.38505863618276626,1,go_long,do_nothing,do_nothing,do_nothing,2024-02-16 06:00:00+00:00,5.918,5.894142857142914,do_nothing,0,5.855960000000099,5.884543998020389,False,5.9,256063.0,5.908,0,0,5.8870000000000005,5.897599999999967,do_nothing,5.844776823814311,go_long,do_nothing
503,RUNE/USDT:USDT,2024-02-16 08:15:00+00:00,first_buy,roi,5.959,6.007,5.967333682942365,5.919325117786105,5.958,1,5.998,209676.0,0,False,5.985399999999968,5.988571428571484,5.923000000000099,21.65618141,0.3606960130566333,0,go_long,do_nothing,do_nothing,do_nothing,2024-03-10 03:00:00+00:00,8.367,8.355857142857175,do_nothing,0,8.117640000000117,8.293339093775293,False,8.329,279208.0,8.336,1,0,8.31,8.36539999999996,do_nothing,8.139100373031148,go_long,do_nothing
244,COMP/USDT:USDT,2024-08-21 06:30:00+00:00,first_buy,roi,46.37,46.53,46.30830706443963,46.09164429179297,46.27,0,46.29,2830.891,0,False,46.32400000000102,46.32428571428265,46.19919999999861,22.95668929,0.3739143387987223,0,go_long,go_long,go_short,go_short,2024-11-22 23:45:00+00:00,61.5,57.317142857139224,go_long,1,55.15879999999847,56.87158178903633,False,58.21,50737.715,61.29,0,0,58.1,57.88000000000134,go_short,55.67766969823178,go_long,go_short
505,RUNE/USDT:USDT,2024-04-13 20:00:00+00:00,first_buy,roi,5.155,5.156,5.185201630001674,5.315050954960984,4.6530000000000005,1,4.878,2552469.0,0,False,5.133600000000017,5.1509999999999945,5.3660000000001284,22.53992329,0.384597354036276,1,go_long,do_nothing,do_nothing,do_nothing,2024-05-17 07:00:00+00:00,6.831,6.6424285714285665,do_nothing,0,6.5554000000001516,6.625361291066652,False,6.6370000000000005,1396604.0,6.809,0,0,6.623,6.658600000000028,do_nothing,6.57050042283119,go_long,do_nothing
508,ZRX/USDT:USDT,2021-03-02 02:15:00+00:00,first_buy,roi,1.323,1.3521,1.3349590304807828,1.3315383507771534,1.3191,0,1.3521,482206.5,0,False,1.3290600000000008,1.3296857142857148,1.3297639999999995,21.21190979,0.34564271821123116,1,go_short,go_short,go_short,go_short,2021-03-31 00:00:00+00:00,1.8695,1.8931999999999949,go_short,0,1.8410320000000044,1.8729031671933287,False,1.8537,852502.4,1.8565,1,0,1.85,1.88676,go_short,1.845698849315907,go_short,go_short
223,COMP/USDT:USDT,2021-07-20 04:30:00+00:00,first_buy,roi,312.26,314.85,321.1522757389287,328.5648406720969,309.71,0,310.47,8638.91,0,False,314.67000000000405,317.5599999999996,332.00919999999934,23.94905132,0.3913237992115696,1,go_long,go_long,go_short,go_short,2021-07-26 06:15:00+00:00,432.37,421.34000000000003,go_long,0,413.7231999999992,419.6676635605614,False,423.01,9246.106,432.01,0,0,422.55,422.3840000000038,go_short,412.56130493704063,go_long,go_short
221,COMP/USDT:USDT,2021-07-03 00:15:00+00:00,first_buy,roi,367.86,373.58,359.8069275026866,355.1451943256294,363.49,1,364.1,13242.951,1,False,364.46000000000265,362.99142857142806,354.5267999999993,24.28753942,0.3966718744295325,0,go_long,go_long,go_short,go_short,2021-07-05 19:15:00+00:00,504.0,462.29999999999933,go_long,0,437.8003999999995,457.56651949473877,False,470.86,41819.782,498.52,0,0,470.86,471.2460000000028,go_short,444.4948717223341,go_long,go_short
220,COMP/USDT:USDT,2021-06-18 18:45:00+00:00,first_buy,roi,268.9,270.77,279.5690629379288,285.5526745742906,265.97,1,267.53,4457.427,0,False,274.9880000000019,277.7971428571427,286.34559999999954,24.09314382,0.39269616996802587,1,go_long,go_long,go_short,go_short,2021-07-03 00:00:00+00:00,368.72,361.3299999999995,go_long,0,354.29279999999926,359.0263688668114,False,363.39,6615.369,367.86,0,0,362.14,364.1780000000027,go_short,354.42880987167973,go_long,go_short
511,ZRX/USDT:USDT,2021-05-23 16:30:00+00:00,first_buy,roi,0.6832,0.6886,0.7147479262906736,0.7499230637135874,0.6516000000000001,1,0.6603,1250733.4,0,False,0.7007599999999923,0.7098428571428556,0.7490360000000045,24.08629558,0.3923832747175396,1,go_short,go_short,go_short,go_short,2021-05-24 11:45:00+00:00,0.9188000000000001,0.8878285714285702,go_short,0,0.8724800000000044,0.886241715763205,False,0.9065000000000001,549305.3,0.9174,0,0,0.9004000000000001,0.8922599999999928,go_short,0.8702425239215873,go_short,go_short
218,COMP/USDT:USDT,2021-05-23 09:00:00+00:00,first_buy,roi,330.49,331.95,348.9454806613016,362.2244680955206,315.51,1,325.65,6787.974,0,False,337.6500000000013,342.5100000000003,366.10559999999896,23.99282943,0.3915180542903168,1,go_long,go_long,go_short,go_short,2021-05-26 08:00:00+00:00,453.56,450.03285714285727,go_long,1,434.70799999999906,444.19144263027823,False,453.14,829.287,452.7,1,0,447.54,451.4760000000021,go_short,435.9869702879364,go_long,go_short
