,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),close_date,long_jcrosk (exit),long-small-rl (exit),high (exit),volume (exit),short-bid-rl (exit),sma-05 (exit),short-large-rl (exit),short-small-rl (exit),ema-26 (exit),short_kdj (exit),sma-25 (exit),mean-grad-hist (exit),sma-07 (exit),long-large-rl (exit),close (exit),ema-12 (exit),sma-compare (exit),long-bid-rl (exit),open (exit),low (exit)
408,RUNE/USDT:USDT,2024-01-18 17:00:00+00:00,first_buy,long-exit-profit,4.098,4.106,4.14551599985837,4.15973548668054,4.027,1,4.083,960586.0,0,False,4.136199999999962,4.151428571428625,4.145880000000077,24.38048137,0.3977809120489179,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2024-02-15 16:45:00+00:00,0,do_nothing,5.797,691325.0,go_long,5.665999999999957,go_long,go_long,5.653839274354392,False,5.606840000000094,0,5.658857142857208,go_long,5.761,5.620846672485667,0,go_long,5.716,5.708
317,QTUM/USDT:USDT,2021-10-02 01:30:00+00:00,first_buy,long-exit-profit,12.612,12.642,11.986277127132457,11.759578085199953,12.28,1,12.317,341132.9,1,False,12.3231999999997,12.095142857142914,11.652199999999983,24.8619022,0.4115947058898661,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2021-11-01 07:45:00+00:00,0,do_nothing,17.7,1832140.2,go_long,16.753799999999707,go_long,go_long,16.128816170147946,False,15.341199999999981,0,16.36342857142865,go_long,17.663,15.636251222945853,0,go_long,16.74,16.615
316,QTUM/USDT:USDT,2021-09-26 08:00:00+00:00,first_buy,long-exit-profit,8.923,8.963,9.158649585822317,9.27154884231196,8.761,1,8.882,321644.9,0,False,9.077999999999696,9.13671428571433,9.268679999999975,25.72177213,0.4192355052713628,1,do_nothing,go_long,go_long,go_long,go_long,go_long,2021-10-02 01:15:00+00:00,0,do_nothing,12.639,664861.5,go_long,12.1513999999997,go_long,go_long,11.926145695701994,False,11.619519999999982,0,11.993428571428629,go_long,12.613,11.71498433201595,0,go_long,12.285,12.249
409,RUNE/USDT:USDT,2024-02-15 17:00:00+00:00,first_buy,long-exit-profit,5.76,5.7620000000000005,5.662479385992178,5.6274506226719145,5.7059999999999995,0,5.71,265812.0,0,False,5.686799999999957,5.666000000000065,5.613360000000094,23.22394063,0.40631768634167936,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2024-03-09 23:15:00+00:00,0,do_nothing,8.388,1241677.0,go_long,7.94999999999995,go_long,go_long,7.8754887582723,False,7.743480000000111,0,7.8882857142857565,go_long,8.235,7.762833347080267,0,go_long,7.99,7.964
314,QTUM/USDT:USDT,2021-08-07 05:00:00+00:00,first_buy,long-exit-profit,9.975999999999999,10.427,9.508832185350602,9.179143923205164,9.921,0,10.399000000000001,1550776.3,0,False,9.782399999999772,9.624857142857199,9.055319999999968,25.0731417,0.4152535412200532,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2021-08-14 04:45:00+00:00,0,do_nothing,14.82,599821.2,go_long,14.48079999999976,go_long,go_long,14.380067318201863,False,14.179439999999984,0,14.440714285714332,go_long,14.8,14.033544694975507,0,go_long,14.486,14.459
313,QTUM/USDT:USDT,2021-06-29 10:15:00+00:00,first_buy,long-exit-profit,7.075,7.081,6.923164601287105,6.794397737371255,6.992,1,6.999,85160.5,0,False,7.012199999999791,7.004000000000056,6.772439999999984,25.35219859,0.4161141624159901,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2021-08-07 04:45:00+00:00,0,do_nothing,10.0,1048774.4,go_long,9.548999999999772,go_long,go_long,9.346983491777983,False,8.984399999999967,0,9.459000000000056,go_long,9.975,9.081555437061576,0,go_long,9.686,9.594
312,QTUM/USDT:USDT,2021-06-22 10:30:00+00:00,first_buy,long-exit-profit,5.044,5.142,5.224150452462091,5.3570417607662195,4.921,0,5.074,479369.5,0,False,5.131799999999781,5.1571428571429205,5.399039999999993,24.25499723,0.3977995544972495,1,do_nothing,go_long,go_long,go_long,go_long,go_long,2021-06-29 10:00:00+00:00,0,do_nothing,7.097,106056.4,go_long,7.020399999999791,go_long,go_long,6.90937634697567,False,6.757879999999983,1,6.981714285714341,go_long,7.077,6.778029556360955,0,go_long,7.017,7.005
309,QTUM/USDT:USDT,2021-05-24 11:45:00+00:00,first_buy,long-exit-profit,9.638,9.638,9.195728670252041,8.918739207646032,9.464,0,9.563,221179.1,0,False,9.330199999999765,9.273142857142924,8.906119999999998,24.71323278,0.40330214708187784,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2021-05-27 09:15:00+00:00,0,do_nothing,13.53,185969.4,go_long,13.151199999999756,go_long,go_long,13.04763694010302,False,12.812879999999996,0,13.06814285714293,go_long,13.413,12.886970562010658,0,go_long,13.291,13.29
308,QTUM/USDT:USDT,2021-05-23 16:30:00+00:00,first_buy,long-exit-profit,7.064,7.12,7.479670653398359,7.8875399529319,6.707,1,6.791,365035.6,0,False,7.306199999999768,7.411571428571493,7.904599999999997,25.58115763,0.4181901820973986,1,do_nothing,go_long,go_long,go_long,go_long,go_long,2021-05-24 11:30:00+00:00,0,do_nothing,9.712,248455.7,go_long,9.250599999999764,go_long,go_long,9.128952064843322,False,8.85184,0,9.169142857142925,go_long,9.642,8.867198344257714,0,go_long,9.256,9.245
414,RUNE/USDT:USDT,2024-08-05 01:15:00+00:00,first_buy,long-exit-profit,3.064,3.074,3.141501548237377,3.2083567981833325,2.657,1,2.8609999999999998,3299335.0,0,False,3.0832000000000215,3.119285714285688,3.2403600000001354,23.74389661,0.3948032894520137,1,do_nothing,go_long,go_long,go_long,go_long,go_long,2024-08-17 22:45:00+00:00,0,do_nothing,4.005,581208.0,go_long,3.969800000000035,go_long,go_long,3.9547673826459384,False,3.9168400000001315,0,3.964999999999975,go_long,4.003,3.9218907197645376,0,go_long,3.966,3.964
172,LTC/USDT:USDT,2021-05-19 13:15:00+00:00,first_buy,long-exit-profit,179.09,180.21,221.1816834848659,242.08936258146983,138.62,1,157.0,213374.312,0,False,202.74599999999867,213.9142857142872,250.47560000000095,24.83872946,0.40479391466860987,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2021-05-19 16:45:00+00:00,0,do_nothing,223.53,207574.008,go_long,208.74599999999867,go_long,do_nothing,206.17369069359938,False,211.72600000000094,0,206.81000000000157,go_long,221.39,215.25952677962118,0,go_long,206.08,205.71
457,MASK/USDT:USDT,2021-10-02 16:15:00+00:00,first_buy,long-exit-profit,10.8992,10.9189,10.556978702426788,10.31106897918989,10.6324,1,10.6731,206823.0,1,False,10.73392000000001,10.723500000000035,10.217899999999998,21.6346967,0.4049934624977021,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2021-10-27 06:45:00+00:00,0,do_nothing,15.9562,2437980.0,go_long,12.747020000000045,go_long,go_long,11.67546850028898,False,10.173719999999994,0,11.85967142857146,go_long,15.2936,10.660771131730622,0,go_long,14.7314,14.51
115,DOT/USDT:USDT,2021-08-21 05:45:00+00:00,first_buy,long-exit-profit,29.272,29.394,28.797876272261984,28.47505206496544,29.052,0,29.375,693803.6,0,False,29.05799999999997,28.996857142857294,28.29244000000007,23.82109007,0.4049775837654058,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2021-10-13 20:00:00+00:00,0,do_nothing,42.395,1941536.9,go_long,41.338999999999885,go_long,do_nothing,40.008891994554645,False,37.65528000000007,0,40.83342857142874,go_long,42.34,38.37669172232157,0,go_long,41.483,41.3
104,DOT/USDT:USDT,2021-01-16 15:00:00+00:00,first_buy,long-exit-profit,17.426,17.839,16.789523248147226,16.315817505404507,17.409,0,17.714,1468950.2,0,False,16.951199999999993,16.8331428571428,16.336880000000043,24.09843416,0.3998359059733635,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2021-02-12 10:30:00+00:00,1,do_nothing,26.589,862333.7,go_long,25.770599999999938,go_long,do_nothing,25.56257728251292,False,25.212760000000046,0,25.640142857142823,go_long,26.38,25.33462746965482,0,go_long,25.921,25.9
103,DOT/USDT:USDT,2021-01-14 12:15:00+00:00,first_buy,long-exit-profit,12.313,12.352,11.875138525761999,11.6080699487155,12.059,1,12.118,952569.4,0,False,12.113600000000005,12.096714285714214,11.45556000000005,26.23582879,0.432680465057023,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2021-01-16 14:45:00+00:00,0,do_nothing,17.536,2209477.4,go_long,16.703199999999992,go_long,do_nothing,16.621436565992177,False,16.225680000000047,0,16.69971428571423,go_long,17.42,16.203962905836867,0,go_long,16.677,16.659
102,DOT/USDT:USDT,2020-12-31 20:00:00+00:00,first_buy,long-exit-profit,8.456,8.517,8.298930205674745,8.20975692932823,8.418,0,8.502,620021.6,0,False,8.380599999999983,8.345857142857112,8.17916000000004,24.76566907,0.4041209008235353,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2021-01-14 12:00:00+00:00,0,do_nothing,12.389,1083544.6,go_long,12.097400000000004,go_long,do_nothing,11.830981894082363,False,11.41712000000005,1,12.066571428571356,go_long,12.309,11.56727554461274,0,go_long,12.051,12.04
101,DOT/USDT:USDT,2020-08-25 21:15:00+00:00,first_buy,long-exit-profit,5.67,5.776,5.474787475857833,5.297940528470062,5.66,0,5.7059999999999995,771922.6,0,False,5.5744000000000025,5.530142857142855,5.2612400000000035,24.66234577,0.40325561094551393,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2020-12-31 19:45:00+00:00,0,do_nothing,8.49,647876.1,go_long,8.348199999999983,go_long,do_nothing,8.262008424888336,False,8.159680000000039,0,8.292857142857113,go_long,8.456,8.18637748367449,0,go_long,8.351,8.306
100,DOT/USDT:USDT,2020-08-22 13:45:00+00:00,first_buy,long-exit-profit,3.903,3.99,3.747025772324819,3.6825712250712255,3.803,0,3.9699999999999998,577713.6,0,False,3.7688000000000015,3.7108571428571424,3.706880000000001,25.40018428,0.4150415366961542,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2020-08-25 21:00:00+00:00,0,do_nothing,5.713,886770.7,go_long,5.513200000000002,go_long,do_nothing,5.432748835104712,False,5.2226000000000035,0,5.497571428571427,go_long,5.67,5.265295770747667,0,go_long,5.5600000000000005,5.541
98,BAKE/USDT:USDT,2024-07-04 23:45:00+00:00,first_buy,long-exit-profit,0.234,0.23550000000000001,0.244783866953324,0.2490746129867997,0.22790000000000002,1,0.2311,15157452.0,0,False,0.24093999999998578,0.24418571428573294,0.2495320000000068,24.53965224,0.4001295472823839,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2024-08-11 01:45:00+00:00,0,do_nothing,0.3277,4897042.0,go_long,0.32025999999998633,go_long,do_nothing,0.31639740439409886,False,0.31232400000000665,0,0.31812857142859075,go_long,0.32680000000000003,0.313547099574393,0,go_long,0.31820000000000004,0.3181
105,DOT/USDT:USDT,2021-02-12 10:45:00+00:00,first_buy,long-exit-profit,26.378,26.5,25.68418077751093,25.41006247190261,26.208,0,26.353,370729.7,0,False,25.969799999999942,25.785571428571394,25.27612000000004,25.15809277,0.4146224181566044,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2021-02-20 02:30:00+00:00,0,do_nothing,38.54,423984.7,go_long,37.63119999999992,go_long,do_nothing,36.918220921928004,False,35.42352000000007,1,37.642428571428525,go_long,38.52,35.852630857771345,0,go_long,37.868,37.664
525,GAS/USDT:USDT,2023-10-25 09:30:00+00:00,first_buy,long-exit-profit,2.951,2.979,2.9487317120582888,3.0138689458689463,2.923,0,2.968,180785.0,0,False,2.9301999999999997,2.917714285714286,3.0057200000000006,24.20957748,0.3955687869297112,0,go_long,go_long,go_long,go_long,go_long,go_long,2023-10-28 07:45:00+00:00,0,go_long,4.196,3040159.8,go_long,4.093000000000001,go_long,go_long,4.0237985350167,False,3.8899999999999992,0,4.063285714285716,go_long,4.156,3.8989885594593154,0,go_long,4.11,4.092
28,DYDX/USDT:USDT,2022-09-18 21:15:00+00:00,first_buy,long-exit-profit,1.317,1.319,1.3063402814832241,1.3251247081679942,1.11,1,1.192,7255200.9,0,False,1.294199999999976,1.3057142857144188,1.3276799999999431,24.19320236,0.3941447243595639,1,do_nothing,go_short,go_long,go_long,go_long,go_long,2022-10-27 06:00:00+00:00,1,do_nothing,1.6800000000000002,1040849.0,go_long,1.6637999999999729,go_long,go_short,1.6535889800835386,False,1.6393999999999413,0,1.6605714285715634,go_long,1.673,1.6431525867972894,0,go_long,1.669,1.667
96,BAKE/USDT:USDT,2024-04-12 18:45:00+00:00,first_buy,long-exit-profit,0.3136,0.3143,0.32107789940010245,0.335380704458301,0.24780000000000002,1,0.27390000000000003,33456154.0,0,False,0.3091599999999878,0.3149714285714479,0.33910400000000734,24.18647447,0.3955866213789877,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2024-06-12 14:15:00+00:00,0,do_nothing,0.395,35461338.0,go_long,0.3698199999999849,go_long,do_nothing,0.3550325067334938,False,0.3335560000000069,0,0.3640285714285911,go_long,0.3876,0.3372671834798895,0,go_long,0.37620000000000003,0.37560000000000004
495,COTI/USDT:USDT,2021-08-17 10:15:00+00:00,first_buy,long-exit-profit,0.24718,0.2495,0.2340850788672796,0.22877145028910767,0.24193,0,0.24414000000000002,12935967.0,1,False,0.24070399999999817,0.23703714285714275,0.22678520000000105,54.49145637,0.8881995052087392,0,go_short,go_long,go_long,go_long,go_long,go_long,2021-08-25 23:45:00+00:00,0,go_short,0.48278000000000004,114960649.0,go_long,0.33409199999999856,go_long,go_long,0.3264680554626231,False,0.3089132000000012,0,0.32410571428571433,go_long,0.46412000000000003,0.312955585471158,0,go_long,0.30409,0.30314
94,BAKE/USDT:USDT,2024-01-23 09:00:00+00:00,first_buy,long-exit-profit,0.3052,0.307,0.3153604288814426,0.31798596517851146,0.2969,1,0.3013,14880692.0,0,False,0.3101799999999863,0.3133000000000196,0.32022000000000617,24.94059514,0.4073592341322162,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2024-02-15 06:45:00+00:00,0,do_nothing,0.4293,6598805.0,go_long,0.4169599999999848,go_long,do_nothing,0.41031282524103674,False,0.39748800000000706,0,0.41430000000002,go_long,0.4279,0.4011183508028656,0,go_long,0.4156,0.4136
29,DYDX/USDT:USDT,2022-10-27 06:15:00+00:00,first_buy,long-exit-profit,1.673,1.698,1.6601137523783789,1.6470672099974901,1.671,0,1.6960000000000002,1823846.2,0,False,1.673199999999973,1.6664285714287064,1.6422399999999413,25.84796498,0.42175401853412353,0,do_nothing,go_short,go_long,go_long,go_long,go_long,2022-11-13 05:45:00+00:00,0,do_nothing,2.47,10392553.0,go_long,2.350199999999971,go_long,go_short,2.295272528813927,False,2.142719999999941,1,2.342000000000134,go_long,2.419,2.181387291692923,0,go_long,2.351,2.335
497,COTI/USDT:USDT,2021-09-07 15:00:00+00:00,first_buy,long-exit-profit,0.31413,0.31414000000000003,0.3193331495012273,0.3298562462994534,0.26,1,0.26890000000000003,31232958.0,0,False,0.31050399999999856,0.31784571428571423,0.331844000000001,24.63266808,0.4025276347760915,1,go_short,go_long,go_long,go_long,go_long,go_long,2021-09-16 23:00:00+00:00,0,go_short,0.37655000000000005,7075365.0,go_long,0.3664759999999984,go_long,go_long,0.36197473214412973,False,0.35868280000000086,0,0.3622228571428563,go_long,0.37409000000000003,0.35977094344702926,0,go_long,0.37061000000000005,0.36896
494,COTI/USDT:USDT,2021-08-06 19:00:00+00:00,first_buy,long-exit-profit,0.17319,0.17347,0.17021925032254534,0.1678328655088586,0.17148000000000002,1,0.17267000000000002,2060329.0,0,False,0.1719019999999976,0.17128714285714272,0.1670192000000011,25.63264722,0.41794140766434457,0,go_short,go_long,go_long,go_long,go_long,go_long,2021-08-17 10:00:00+00:00,0,go_short,0.24788000000000002,14537340.0,go_long,0.23733799999999813,go_long,go_long,0.2322569113886032,False,0.22617000000000106,0,0.23457428571428562,go_long,0.24716000000000002,0.22754196631223628,0,go_long,0.24265000000000003,0.24150000000000002
91,BAKE/USDT:USDT,2023-12-24 13:00:00+00:00,first_buy,long-exit-profit,0.5992000000000001,0.605,0.570699730696039,0.5551644002342729,0.5766,0,0.586,30997778.0,1,False,0.582219999999986,0.5784857142857346,0.5545720000000055,25.06472983,0.41079380881216343,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2023-12-26 10:45:00+00:00,0,do_nothing,0.8381000000000001,43768252.0,go_long,0.7586999999999864,go_long,do_nothing,0.7350999513018293,False,0.709456000000006,0,0.7359571428571632,go_long,0.8287,0.7153989412248125,0,go_long,0.7895000000000001,0.7886000000000001
26,DYDX/USDT:USDT,2022-06-22 14:15:00+00:00,first_buy,long-exit-profit,1.484,1.536,1.418612414561819,1.3905158988246695,1.472,0,1.528,6278482.8,0,False,1.4487999999999972,1.4208571428572683,1.381559999999937,24.5802357,0.4007598807297858,0,do_nothing,go_short,go_long,go_long,go_long,go_long,2022-07-08 17:30:00+00:00,0,do_nothing,2.137,5340766.5,go_long,2.066599999999999,go_long,go_short,2.024727853518411,False,1.9645999999999377,0,2.038428571428701,go_long,2.126,1.987265843166941,0,go_long,2.113,2.105
25,DYDX/USDT:USDT,2022-06-13 15:00:00+00:00,first_buy,long-exit-profit,1.054,1.07,1.0799122455867711,1.093099258890391,1.03,1,1.061,2196239.3,0,False,1.0745999999999996,1.0757142857144084,1.091319999999938,24.91676631,0.4062785538219697,1,do_nothing,go_short,go_long,go_long,go_long,go_long,2022-06-22 14:00:00+00:00,0,do_nothing,1.5030000000000001,4611341.2,go_long,1.413399999999997,go_long,go_short,1.398723762663968,False,1.3743199999999371,0,1.3960000000001254,go_long,1.483,1.379517170730643,0,go_long,1.464,1.45
529,GAS/USDT:USDT,2023-11-04 06:45:00+00:00,first_buy,long-exit-profit,11.764,11.88,10.46658049897446,9.696043276173885,11.355,1,11.514,5737484.1,0,False,11.208000000000007,10.950285714285727,9.361839999999999,25.11761682,0.41115402052620936,0,go_long,go_long,go_long,go_long,go_long,go_long,2023-11-09 03:30:00+00:00,0,go_long,15.85,2661598.2,go_long,15.168600000000001,go_long,go_long,15.028873847125675,False,14.66740000000002,0,15.110571428571463,go_long,15.734,14.6947414802004,0,go_long,15.171,15.167
486,COTI/USDT:USDT,2021-04-18 03:30:00+00:00,first_buy,long-exit-profit,0.32142000000000004,0.32385,0.32974195391487865,0.3408753586857527,0.25765000000000005,1,0.28801000000000004,18003714.0,0,False,0.32300399999999707,0.3274942857142857,0.34546879999999996,24.30283936,0.39694122631374074,1,go_short,go_long,go_long,go_long,go_long,go_long,2021-04-29 09:45:00+00:00,0,go_short,0.40597000000000005,4940669.0,go_long,0.39351399999999664,go_long,go_long,0.3875600955303741,False,0.37544360000000004,0,0.3899671428571427,go_long,0.40508000000000005,0.38064539968900596,0,go_long,0.39873000000000003,0.39428
528,GAS/USDT:USDT,2023-11-03 13:15:00+00:00,first_buy,long-exit-profit,8.35,8.42,7.936347043336841,7.569565821332853,8.064,1,8.121,3645146.6,1,False,8.064400000000013,8.035571428571446,7.5245599999999975,27.24529538,0.4469857092859926,0,go_long,go_long,go_long,go_long,go_long,go_long,2023-11-04 06:30:00+00:00,0,go_long,11.9,7932148.7,go_long,10.983200000000007,go_long,go_long,10.27614058969709,False,9.23308,0,10.697428571428585,go_long,11.763,9.550606738267795,0,go_long,10.946,10.862
118,DOT/USDT:USDT,2022-02-24 03:45:00+00:00,first_buy,long-exit-profit,15.162,15.167,15.616983477211825,15.885570914989525,14.616,1,14.802,1745505.1,0,False,15.405200000000118,15.594714285714613,15.903719999999893,24.36019163,0.4009981474854382,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2022-03-23 02:45:00+00:00,0,do_nothing,20.727,540276.8,go_long,20.26140000000013,go_long,do_nothing,20.221748626056694,False,20.13919999999991,0,20.17328571428604,go_long,20.623,20.143879652666065,0,go_long,20.449,20.353
527,GAS/USDT:USDT,2023-10-31 17:30:00+00:00,first_buy,long-exit-profit,5.88,5.957,5.451164054114843,5.27666997875706,5.767,0,5.894,4114686.6,0,False,5.6012000000000075,5.501571428571439,5.192839999999998,25.24526764,0.4114361344066912,0,go_long,go_long,go_long,go_long,go_long,go_long,2023-11-03 13:00:00+00:00,0,go_long,8.35,2607854.6,go_long,8.035600000000013,go_long,go_long,7.902773778488994,False,7.460879999999998,0,8.023142857142874,go_long,8.338,7.525451087039482,0,go_long,7.969,7.915
489,COTI/USDT:USDT,2021-05-19 13:15:00+00:00,first_buy,long-exit-profit,0.1819,0.21616000000000002,0.2522441247244511,0.28476211083690234,0.13425,1,0.15111000000000002,4128237.0,0,False,0.225235999999998,0.24103142857142804,0.297101200000001,29.1298194,0.47550543560073033,1,go_short,go_long,go_long,go_long,go_long,go_long,2021-05-19 14:15:00+00:00,0,go_short,0.23585000000000003,1672752.0,go_long,0.18107999999999796,go_long,go_long,0.22327739540249603,False,0.27601440000000094,0,0.18814571428571372,go_long,0.224,0.2597944476351372,1,go_long,0.185,0.185
493,COTI/USDT:USDT,2021-06-22 12:45:00+00:00,first_buy,long-exit-profit,0.12513000000000002,0.12939,0.13214796436942103,0.13723614795405636,0.12192000000000001,1,0.12264000000000001,3364714.0,0,False,0.12785199999999813,0.13006142857142772,0.13947760000000078,24.13432412,0.39346141641742616,1,go_short,go_long,go_long,go_long,go_long,go_long,2021-08-06 18:45:00+00:00,0,go_short,0.17329000000000003,3032210.0,go_long,0.1715979999999976,go_long,go_long,0.16977365947209905,False,0.16655280000000108,1,0.17101571428571413,go_long,0.17314000000000002,0.16744589474956728,0,go_long,0.17141,0.17120000000000002
