,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),close_date,sma-05 (exit),short-small-rl (exit),short_kdj (exit),close (exit),long_jcrosk (exit),ema-26 (exit),sma-07 (exit),sma-25 (exit),mean-grad-hist (exit),low (exit),high (exit),open (exit),volume (exit),sma-compare (exit),long-small-rl (exit),long-large-rl (exit),ema-12 (exit),long-bid-rl (exit),short-bid-rl (exit),short-large-rl (exit)
1239,APT/USDT:USDT,2024-01-18 17:00:00+00:00,first_buy,trailing_stop_loss,8.962,9.002,9.072309276593312,9.135713095447672,8.728,1,8.933,1458330.9,0,False,9.048599999999924,9.06728571428571,9.12324,-3.01469345,-0.04957957882918867,1,go_long,go_long,go_long,go_long,go_long,go_long,2024-02-05 22:30:00+00:00,8.658999999999935,go_long,False,8.63,0,8.676225070244882,8.671571428571427,8.70492,1,8.628,8.67,8.654,58790.3,1,go_long,go_long,8.715973631851114,go_long,go_long,go_long
1240,APT/USDT:USDT,2024-02-05 22:45:00+00:00,first_buy,trailing_stop_loss,8.629,8.633,8.662190444053362,8.706271881343623,8.533,1,8.585,413705.0,0,False,8.642399999999935,8.653714285714283,8.69808,1.78964785,0.029331539452369264,1,go_long,go_long,go_long,go_long,go_long,go_long,2024-02-21 12:00:00+00:00,9.149999999999952,go_long,False,9.11,0,9.163848768704069,9.157999999999996,9.222279999999996,0,9.07,9.142,9.128,246737.1,1,go_long,go_long,9.229545020836056,go_long,go_long,go_long
1242,APT/USDT:USDT,2024-02-28 18:30:00+00:00,first_buy,trailing_stop_loss,12.729,13.021,11.983093206531155,11.739716171430143,11.562,0,12.472,7851313.2,0,False,12.18479999999994,12.033142857142868,11.79719999999999,0.45077406,0.007369321090460256,0,go_long,go_long,go_long,go_long,go_long,go_long,2024-03-15 03:15:00+00:00,13.99559999999995,go_long,False,13.783,0,14.146772133869314,14.150857142857173,14.268200000000009,1,13.641,13.895,13.715,936673.6,1,go_long,go_long,14.182048808143652,go_long,go_long,go_long
1244,APT/USDT:USDT,2024-03-26 12:00:00+00:00,first_buy,trailing_stop_loss,18.333,18.536,18.18481578727753,18.006063561217463,18.27,0,18.287,635959.6,1,False,18.257799999999953,18.22728571428571,18.05652,-18.04604343,-0.29875505709924494,0,go_long,go_long,go_long,go_long,go_long,go_long,2024-04-05 07:30:00+00:00,13.14859999999992,go_long,False,13.076,0,13.270279103794865,13.188428571428561,13.5226,0,13.035,13.112,13.067,173126.4,1,go_long,go_long,13.49105334487969,go_long,go_long,go_long
1232,APT/USDT:USDT,2023-09-10 04:30:00+00:00,first_buy,trailing_stop_loss,5.355,5.3629999999999995,5.368355771756266,5.40505259558471,5.085,1,5.213,1641045.8,0,False,5.348199999999896,5.364285714285694,5.417840000000015,-0.66128625,-0.01083133101460065,1,go_long,go_long,go_long,go_long,go_long,go_long,2023-10-04 00:30:00+00:00,5.323399999999895,go_long,False,5.285,1,5.338720360486112,5.3345714285714125,5.358039999999991,1,5.271,5.327,5.314,398072.1,1,go_long,go_long,5.353402105369797,go_long,go_long,go_long
1245,APT/USDT:USDT,2024-04-05 07:45:00+00:00,first_buy,trailing_stop_loss,13.076,13.17,13.243928472441809,13.462012356370083,13.002,0,13.099,520311.5,0,False,13.11959999999992,13.159714285714276,13.48664,-17.44536354,-0.289256501231446,1,go_long,go_long,go_long,go_long,go_long,go_long,2024-04-12 18:30:00+00:00,10.645799999999939,go_long,False,10.542,1,10.91568130894095,10.798714285714263,11.242639999999996,1,10.429,10.737,10.729,1029074.0,1,go_long,go_long,11.193074742926735,go_long,go_long,go_long
2829,NMR/USDT:USDT,2024-05-15 09:30:00+00:00,second_buy,trailing_stop_loss,24.175,24.232,24.359776290144943,24.453705508640827,24.07,1,24.079,2751.4,1,False,24.25079999999964,24.318857142857002,24.501959999999986,-14.8597084,-0.247075835438445,1,go_long,go_long,go_short,go_short,go_short,go_short,2024-05-27 16:00:00+00:00,29.836999999999744,go_long,False,29.906,0,29.622539565049156,29.781714285714113,29.19251999999999,1,29.874,29.998,29.942,1375.5,0,go_long,go_short,29.32061280345088,go_short,go_short,go_short
1247,APT/USDT:USDT,2024-04-27 01:30:00+00:00,first_buy,trailing_stop_loss,8.665,8.691,8.77901032330169,8.826676289341526,8.28,1,8.569,1589409.8,0,False,8.732199999999944,8.774142857142865,8.850199999999981,-5.90399721,-0.09697854128324412,1,go_long,go_long,go_long,go_long,go_long,go_long,2024-05-14 17:30:00+00:00,7.842999999999975,go_long,False,7.817,0,7.872740025589669,7.855857142857154,7.928999999999981,1,7.785,7.855,7.805,220102.5,1,go_long,go_long,7.924213601990429,go_long,go_long,go_long
1248,APT/USDT:USDT,2024-05-14 17:45:00+00:00,first_buy,trailing_stop_loss,7.818,7.82,7.863703098575874,7.916049631472619,7.761,0,7.814,196006.4,0,False,7.833199999999975,7.841142857142868,7.920479999999981,4.82246888,0.07904371556593406,1,go_long,go_long,go_long,go_long,go_long,go_long,2024-06-07 18:00:00+00:00,9.157800000000018,go_long,False,9.041,0,9.218040019107839,9.197571428571466,9.27187999999998,1,9.039,9.2,9.181,279215.6,1,go_long,go_long,9.23954561980797,go_long,go_long,go_long
1249,APT/USDT:USDT,2024-06-07 18:15:00+00:00,first_buy,trailing_stop_loss,9.04,9.048,9.017264631552788,9.141282981303675,7.8,1,7.913,3674014.4,0,False,8.896200000000016,8.996571428571468,9.21763999999998,-12.10693428,-0.19835312146783984,1,go_long,go_long,go_long,go_long,go_long,go_long,2024-06-18 01:30:00+00:00,7.261200000000022,go_long,False,7.1370000000000005,0,7.3534456212249815,7.303571428571461,7.482159999999973,1,7.0,7.275,7.273,1094730.0,1,go_long,go_long,7.441430014719136,go_long,go_long,go_long
1250,APT/USDT:USDT,2024-06-18 01:45:00+00:00,first_buy,trailing_stop_loss,7.1370000000000005,7.141,7.225838602574984,7.373472235851051,6.263,1,6.524,2309961.3,0,False,7.098400000000022,7.173285714285747,7.434319999999973,-2.2011962,-0.03588523893818075,1,go_long,go_long,go_long,go_long,go_long,go_long,2024-07-04 01:45:00+00:00,6.540800000000052,go_long,False,6.415,0,6.5607905989029,6.561428571428617,6.590279999999979,1,6.328,6.5120000000000005,6.511,719277.7,1,go_long,go_long,6.596736629305456,go_long,go_long,go_long
1251,APT/USDT:USDT,2024-07-04 02:00:00+00:00,first_buy,trailing_stop_loss,6.416,6.42,6.530361275994761,6.579422804912459,6.3,1,6.3629999999999995,608589.2,0,False,6.484400000000053,6.524571428571474,6.579399999999979,3.03182906,0.049591327735975646,1,go_long,go_long,go_long,go_long,go_long,go_long,2024-07-25 01:00:00+00:00,6.80240000000006,go_long,False,6.796,0,6.819882661520402,6.799714285714316,6.8740399999999715,1,6.79,6.835,6.825,41337.2,0,go_long,go_long,6.87012017186278,go_long,go_long,go_long
1252,APT/USDT:USDT,2024-07-25 01:15:00+00:00,first_buy,trailing_stop_loss,6.796,6.797,6.789900713594186,6.8519631220951664,6.6,1,6.625,678840.8,1,False,6.76620000000006,6.7767142857143154,6.860799999999972,-15.13748145,-0.24807345061793937,1,go_long,go_long,go_long,go_long,go_long,go_long,2024-08-05 01:00:00+00:00,5.272200000000054,go_long,False,5.148,0,5.313558980676956,5.293857142857173,5.380999999999967,1,5.1,5.279,5.231,767838.5,1,go_long,go_long,5.349531326473205,go_long,go_long,go_long
1254,APT/USDT:USDT,2024-08-12 12:15:00+00:00,first_buy,trailing_stop_loss,6.6690000000000005,6.69,6.362682837881953,6.1855408592836545,6.598,0,6.623,840413.7,0,False,6.519000000000055,6.449285714285749,6.112479999999968,-0.0328148,-0.0005380134114649539,0,go_long,go_long,go_long,go_long,go_long,go_long,2024-08-28 02:30:00+00:00,6.69700000000005,go_long,False,6.647,1,6.759358668333923,6.726857142857154,6.878479999999972,0,6.646,6.724,6.686,226521.3,1,go_long,go_long,6.876727097081045,go_long,go_long,go_long
1246,APT/USDT:USDT,2024-04-12 18:45:00+00:00,first_buy,trailing_stop_loss,10.542,10.547,10.692191876796189,11.064921058265496,8.422,1,9.463,5450870.9,0,False,10.43539999999994,10.55385714285712,11.146679999999996,-6.68851186,-0.11026995587059751,1,go_long,go_long,go_long,go_long,go_long,go_long,2024-04-27 01:15:00+00:00,8.801199999999943,go_long,False,8.666,0,8.817194018447452,8.813000000000006,8.862679999999981,1,8.614,8.828,8.824,773090.3,1,go_long,go_long,8.847290392488848,go_long,go_long,go_long
1231,APT/USDT:USDT,2023-08-17 21:45:00+00:00,first_buy,trailing_stop_loss,6.129,6.134,5.998226953525405,6.119486685406539,4.883,1,4.936,4580115.9,0,False,5.911999999999891,5.997428571428551,6.164600000000038,2.4178055,0.039455038483114824,1,go_long,go_long,go_long,go_long,go_long,go_long,2023-09-10 04:15:00+00:00,5.386399999999896,go_long,False,5.357,0,5.396602275711951,5.389857142857124,5.429400000000015,1,5.331,5.389,5.389,482115.9,1,go_long,go_long,5.420416803231487,go_long,go_long,go_long
1229,APT/USDT:USDT,2023-07-24 10:00:00+00:00,first_buy,trailing_stop_loss,7.428,7.429,7.408591972312759,7.4412846077654065,7.069,1,7.188,1779057.0,0,False,7.384599999999854,7.4051428571428515,7.437200000000023,-2.30817539,-0.03773525763183165,1,go_long,go_long,go_long,go_long,go_long,go_long,2023-08-09 12:30:00+00:00,6.72899999999989,go_long,False,6.728,1,6.729860017680994,6.733999999999988,6.717200000000031,0,6.7219999999999995,6.733,6.732,61941.5,0,go_long,go_long,6.720909024937469,go_long,go_long,go_long
1228,APT/USDT:USDT,2023-06-28 07:45:00+00:00,first_buy,trailing_stop_loss,7.09,7.106,7.138232908926184,7.193541809389869,6.915,1,7.028,1722461.2,0,False,7.10759999999987,7.1144285714285695,7.192560000000027,0.96120746,0.015702552688733093,1,go_long,go_long,go_long,go_long,go_long,go_long,2023-07-24 09:45:00+00:00,7.436999999999854,go_long,False,7.429,0,7.448699603642351,7.447285714285708,7.448120000000024,1,7.427,7.457,7.443,73984.4,1,go_long,go_long,7.461547376386639,go_long,go_long,go_long
1199,CRV/USDT:USDT,2024-07-23 17:00:00+00:00,first_buy,trailing_stop_loss,0.267,0.27,0.2733895706542458,0.27632436777950214,0.263,1,0.263,16643893.0,0,False,0.26999999999997326,0.27200000000003166,0.27847999999999323,-5.37359689,-0.08752794092015635,1,go_long,go_long,go_long,go_long,go_long,go_long,2024-08-04 15:15:00+00:00,0.2487999999999732,go_long,False,0.243,0,0.25188883837357795,0.25085714285717386,0.2553599999999933,1,0.242,0.248,0.247,13183892.9,1,go_long,go_long,0.2541562987283659,go_long,go_long,go_long
1201,CRV/USDT:USDT,2024-08-16 20:30:00+00:00,first_buy,trailing_stop_loss,0.329,0.338,0.32066049329855645,0.314338557382455,0.327,0,0.338,37457430.4,0,False,0.3267999999999764,0.32457142857145993,0.31047999999999343,-9.86646028,-0.1607037479427997,0,go_long,go_long,go_long,go_long,go_long,go_long,2024-08-29 18:30:00+00:00,0.29099999999997656,go_long,False,0.28700000000000003,1,0.293103993108447,0.29142857142860323,0.2970399999999942,1,0.28500000000000003,0.29,0.289,15900771.3,1,go_long,go_long,0.2956793234327338,go_long,go_long,go_long
1202,CRV/USDT:USDT,2024-08-29 18:45:00+00:00,first_buy,trailing_stop_loss,0.28600000000000003,0.28700000000000003,0.2915495326302244,0.2947401142895683,0.28300000000000003,1,0.28300000000000003,13268772.9,0,False,0.2891999999999766,0.29000000000003184,0.29623999999999423,-0.58357087,-0.009506358338747809,1,go_long,go_long,go_long,go_long,go_long,go_long,2024-09-30 23:30:00+00:00,0.28619999999997764,go_long,False,0.28500000000000003,0,0.2887845134630676,0.28785714285717506,0.2911199999999942,1,0.28400000000000003,0.28700000000000003,0.28700000000000003,2148378.4,1,go_long,go_long,0.29077400408263904,go_long,go_long,go_long
1203,CRV/USDT:USDT,2024-09-30 23:45:00+00:00,first_buy,trailing_stop_loss,0.28400000000000003,0.28500000000000003,0.28666381908413413,0.28960555933577686,0.274,1,0.275,19941431.1,0,False,0.28339999999997767,0.2854285714286036,0.2903999999999942,-5.64425784,-0.09191113115505847,1,go_long,go_long,go_long,go_long,go_long,go_long,2024-10-23 12:30:00+00:00,0.2527999999999784,go_long,False,0.253,0,0.25335444281753605,0.2531428571428895,0.2544399999999948,1,0.252,0.254,0.252,1207946.8,1,go_long,go_long,0.2542754951982149,go_long,go_long,go_long
1204,CRV/USDT:USDT,2024-10-23 12:45:00+00:00,first_buy,trailing_stop_loss,0.252,0.253,0.2531460669994536,0.25410693999834716,0.251,0,0.252,1939507.9,0,False,0.25259999999997834,0.2528571428571752,0.2541999999999948,1.4180557,0.023099685962167864,1,go_long,go_long,go_long,go_long,go_long,go_long,2024-11-13 04:30:00+00:00,0.26559999999998374,go_long,False,0.265,0,0.26879576746693545,0.2671428571428893,0.27375999999999473,0,0.264,0.268,0.267,2068871.7,1,go_long,go_long,0.2716664766871747,go_long,go_long,go_long
1208,APT/USDT:USDT,2022-10-19 08:45:00+00:00,first_buy,trailing_stop_loss,7.526,7.684,7.5252139328029095,7.368982905982905,7.492,0,7.588,4676854.2,0,False,7.4968,7.522428571428571,7.373639999999999,0.73918733,0.01216314536037161,0,go_long,go_long,go_long,go_long,go_long,go_long,2022-11-02 09:30:00+00:00,7.6845999999999846,go_long,False,7.67,0,7.7263252643678175,7.680714285714276,7.837000000000001,1,7.6690000000000005,7.688,7.676,254518.5,0,go_long,go_long,7.820115721540689,go_long,go_long,go_long
1209,APT/USDT:USDT,2022-11-02 09:45:00+00:00,first_buy,trailing_stop_loss,7.67,7.67,7.667967531388153,7.785070112537675,7.087,1,7.347,6983004.0,0,False,7.617199999999984,7.634714285714276,7.808720000000001,-15.70336497,-0.2572239523041643,1,go_long,go_long,go_long,go_long,go_long,go_long,2022-11-08 18:00:00+00:00,6.264399999999971,go_long,False,6.076,0,6.271604884727231,6.351714285714271,6.231479999999996,1,6.05,6.244,6.224,2021407.4,0,go_long,go_long,6.26545626433626,go_long,go_long,go_long
1212,APT/USDT:USDT,2022-11-10 15:30:00+00:00,first_buy,trailing_stop_loss,5.101,5.483,4.6903897739625435,4.4859217416932635,5.0951,0,5.2794,8964269.2,0,False,4.866119999999965,4.803071428571408,4.375667999999995,-9.76470639,-0.15931799210578176,0,go_long,go_long,go_long,go_long,go_long,go_long,2022-11-28 01:30:00+00:00,4.601019999999965,go_long,False,4.4695,0,4.658945031693368,4.646228571428537,4.717747999999997,1,4.465,4.6142,4.6031,1510287.7,1,go_long,go_long,4.696303074803324,go_long,go_long,go_long
1213,APT/USDT:USDT,2022-11-28 01:45:00+00:00,first_buy,trailing_stop_loss,4.47,4.4774,4.627215026817465,4.67825840259567,4.4,1,4.4527,1310780.1,0,False,4.544839999999964,4.597814285714252,4.707683999999997,-2.26514864,-0.03709527761710322,1,go_long,go_long,go_long,go_long,go_long,go_long,2022-12-16 22:30:00+00:00,4.359519999999963,go_long,False,4.3414,0,4.370116987690903,4.364999999999976,4.381239999999991,1,4.336,4.3456,4.3447,63365.6,1,go_long,go_long,4.386215914786078,go_long,go_long,go_long
1214,APT/USDT:USDT,2022-12-16 22:45:00+00:00,first_buy,trailing_stop_loss,4.341,4.3443,4.322791297276917,4.362236958135258,3.9655,1,4.0625,3087655.3,0,False,4.295479999999964,4.31938571428569,4.369571999999991,14.95417106,0.24511438977770936,1,go_long,go_long,go_long,go_long,go_long,go_long,2023-01-09 21:00:00+00:00,4.947719999999966,go_long,False,4.9799,0,4.997314688277952,5.004199999999976,4.907287999999995,0,4.9016,4.98,4.9453,2012824.1,0,go_long,go_long,4.866329294068215,go_long,go_long,go_long
1218,APT/USDT:USDT,2023-01-25 12:30:00+00:00,first_buy,trailing_stop_loss,15.293,15.8,14.241814645198616,13.826086506739665,15.0629,0,15.544599999999999,12462862.1,0,False,14.535039999999995,14.344728571428549,13.76635199999999,-3.90869301,-0.06440668938553547,0,go_long,go_long,go_long,go_long,go_long,go_long,2023-02-06 05:15:00+00:00,14.880600000000026,go_long,False,14.5747,0,14.96085694786368,14.925257142857122,15.178819999999991,1,14.5584,14.7647,14.7247,1328847.6,1,go_long,go_long,15.103198023299296,go_long,go_long,go_long
1219,APT/USDT:USDT,2023-02-06 05:30:00+00:00,first_buy,trailing_stop_loss,14.573,14.6554,14.893448186653883,15.06019816972157,14.3331,1,14.5227,3306783.3,0,False,14.768900000000025,14.850114285714266,15.14247199999999,-3.96206992,-0.06488756813890413,1,go_long,go_long,go_long,go_long,go_long,go_long,2023-02-20 01:15:00+00:00,14.035599999999963,go_long,False,13.659,0,14.060422784866,14.051142857142848,14.10855999999999,1,13.637,14.092,14.05,1294782.2,1,go_long,go_long,14.133588880652875,go_long,go_long,go_long
1220,APT/USDT:USDT,2023-02-20 01:30:00+00:00,first_buy,trailing_stop_loss,13.664,13.8285,14.019896202578924,14.108656370974884,13.58,1,13.797,1202237.8,0,False,13.946799999999962,14.007428571428562,14.090719999999992,-11.57999658,-0.19056231183076935,1,go_long,go_long,go_long,go_long,go_long,go_long,2023-03-03 01:30:00+00:00,12.559399999999977,go_long,False,11.995,0,12.646994718890904,12.629571428571415,12.776519999999998,1,11.818,12.67,12.665,5368140.1,1,go_long,go_long,12.723347830193166,go_long,go_long,go_long
1221,APT/USDT:USDT,2023-03-03 01:45:00+00:00,first_buy,trailing_stop_loss,11.995,12.037,12.488533992907687,12.641396139067746,11.19,1,11.617,5099735.4,0,False,12.337599999999977,12.454714285714275,12.72984,3.90276225,0.06454174231751522,1,go_long,go_long,go_long,go_long,go_long,go_long,2023-03-15 15:30:00+00:00,12.992599999999982,go_long,False,12.781,0,13.158037225829938,13.072714285714273,13.318920000000007,1,12.73,13.086,12.96,1181078.3,1,go_long,go_long,13.32337425278125,go_long,go_long,go_long
1222,APT/USDT:USDT,2023-03-15 15:45:00+00:00,first_buy,trailing_stop_loss,12.781,12.799,13.046800729548409,13.257568752575231,12.275,1,12.435,3904477.8,0,False,12.83459999999998,12.954714285714275,13.271560000000006,-7.14412851,-0.1171219750179124,1,go_long,go_long,go_long,go_long,go_long,go_long,2023-04-03 21:00:00+00:00,11.298199999999975,go_long,False,11.212,0,11.389305763364883,11.397999999999978,11.426799999999998,1,11.165,11.253,11.253,516727.5,1,go_long,go_long,11.436067832323628,go_long,go_long,go_long
1223,APT/USDT:USDT,2023-04-03 21:15:00+00:00,first_buy,trailing_stop_loss,11.213,11.213,11.353720261308746,11.415470215114471,10.98,1,11.158,1132518.8,0,False,11.216599999999975,11.332142857142836,11.41644,1.72418893,0.028587136675503767,1,go_long,go_long,go_long,go_long,go_long,go_long,2023-04-19 08:00:00+00:00,12.445599999999931,go_long,False,12.409,1,12.494154406373587,12.457714285714278,12.559320000000003,1,12.375,12.469,12.46,202973.8,1,go_long,go_long,12.539441600011225,go_long,go_long,go_long
1224,APT/USDT:USDT,2023-04-19 08:15:00+00:00,first_buy,trailing_stop_loss,12.41,12.419,12.403515266931496,12.49244592593632,11.434,1,11.905,2708342.7,0,False,12.344599999999932,12.37371428571428,12.529360000000002,-14.42650332,-0.23737087282112856,1,go_long,go_long,go_long,go_long,go_long,go_long,2023-05-06 13:00:00+00:00,9.325199999999882,go_long,False,9.249,0,9.344143324383888,9.337142857142792,9.401919999999999,1,9.223,9.288,9.288,356502.0,1,go_long,go_long,9.407810509073888,go_long,go_long,go_long
1225,APT/USDT:USDT,2023-05-06 13:15:00+00:00,first_buy,trailing_stop_loss,9.248,9.248,9.317967428324827,9.390491212105452,9.12,1,9.174,1047461.1,0,False,9.283599999999883,9.310571428571365,9.386479999999999,-6.48012406,-0.10691695254689486,1,go_long,go_long,go_long,go_long,go_long,go_long,2023-06-05 15:45:00+00:00,8.623199999999862,go_long,False,8.498,0,8.659264801677836,8.656142857142834,8.728560000000025,1,8.439,8.538,8.491,565867.0,1,go_long,go_long,8.724445658758384,go_long,go_long,go_long
1227,APT/USDT:USDT,2023-06-10 04:30:00+00:00,first_buy,trailing_stop_loss,6.973,6.974,6.858930848182351,7.07130345639794,5.28,1,5.803,7733294.1,0,False,6.72259999999987,6.805857142857123,7.154000000000026,12.11872501,0.1984870503341841,1,go_long,go_long,go_long,go_long,go_long,go_long,2023-06-28 07:30:00+00:00,7.1283999999998695,go_long,False,7.091,1,7.158275256003671,7.14142857142857,7.201640000000027,1,7.055,7.139,7.131,661181.1,1,go_long,go_long,7.206785154141058,go_long,go_long,go_long
1197,CRV/USDT:USDT,2024-06-17 05:45:00+00:00,first_buy,trailing_stop_loss,0.341,0.34600000000000003,0.3315376950467507,0.32844688272963696,0.337,0,0.34400000000000003,29526390.0,0,False,0.3359999999999713,0.3330000000000302,0.3271199999999936,-14.26421361,-0.23232929290772095,0,go_long,go_long,go_long,go_long,go_long,go_long,2024-07-03 19:45:00+00:00,0.2729999999999714,go_long,False,0.271,0,0.27502622533402354,0.2735714285714585,0.2782799999999935,1,0.271,0.273,0.271,7835331.0,1,go_long,go_long,0.2768444534140706,go_long,go_long,go_long
1143,CRV/USDT:USDT,2022-02-10 13:45:00+00:00,first_buy,trailing_stop_loss,3.402,3.403,3.3924466837330733,3.4019504907727387,3.251,1,3.277,3889315.6,1,False,3.3771999999999958,3.391857142857149,3.4090400000000005,-15.41153353,-0.25131955287535,1,go_long,go_long,go_long,go_long,go_long,go_long,2022-02-21 21:45:00+00:00,2.502399999999988,go_long,False,2.476,1,2.507117633240858,2.50328571428571,2.5354399999999924,1,2.469,2.513,2.51,564141.6,1,go_long,go_long,2.5253571038399323,go_long,go_long,go_long
1374,MASK/USDT:USDT,2023-09-01 02:15:00+00:00,first_buy,trailing_stop_loss,2.569,2.571,2.588522069431418,2.605409587150073,2.556,1,2.557,521277.0,0,False,2.5798000000001435,2.5875714285715197,2.6028799999999923,0.27602693,0.004688768747703301,1,go_long,go_long,go_long,go_long,go_long,go_long,2023-09-24 19:15:00+00:00,2.6296000000001545,go_long,False,2.618,0,2.63076873038584,2.632000000000088,2.6372799999999796,1,2.616,2.627,2.626,135340.0,1,go_long,go_long,2.6344142793147447,go_long,go_long,go_long
1376,MASK/USDT:USDT,2023-10-12 10:00:00+00:00,first_buy,trailing_stop_loss,2.526,2.526,2.53310137830562,2.5377843420525306,2.464,1,2.505,1304704.0,0,False,2.5286000000001607,2.5317142857143837,2.5402799999999797,6.33097743,0.1051584992222462,1,go_long,go_long,go_long,go_long,go_long,go_long,2023-10-31 15:15:00+00:00,2.9390000000001635,go_long,False,2.9050000000000002,0,2.956780558621072,2.9414285714286676,2.9888399999999806,1,2.86,2.954,2.947,911406.0,1,go_long,go_long,2.981395314594544,go_long,go_long,go_long
1503,COTI/USDT:USDT,2021-08-17 11:15:00+00:00,second_buy,trailing_stop_loss,0.24842000000000003,0.25785,0.24130062601785093,0.2340457725865763,0.2484,1,0.25251,13900098.0,0,False,0.24762999999999816,0.24683714285714276,0.2302920000000011,-15.69688357,-0.2571612932955685,0,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2021-08-21 03:45:00+00:00,0.30959199999999854,do_nothing,False,0.31357,0,0.30612290954228694,0.3085785714285712,0.2983748000000012,0,0.30967,0.31513,0.31015000000000004,5814660.0,0,do_nothing,go_short,0.2996621537959442,go_short,go_short,go_short
1504,COTI/USDT:USDT,2021-08-21 04:00:00+00:00,second_buy,trailing_stop_loss,0.31370000000000003,0.31893000000000005,0.3076516926896274,0.3008768090703187,0.31357,1,0.31606,7793782.0,0,False,0.31159599999999854,0.31020571428571403,0.2992940000000013,-6.01146064,-0.09811142952366858,0,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2021-08-25 23:30:00+00:00,0.30080199999999857,do_nothing,False,0.30409,0,0.3014404291831,0.3006728571428572,0.3022936000000012,0,0.3022,0.30459,0.30266000000000004,909123.0,0,do_nothing,go_short,0.3008624323088506,go_short,go_short,go_short
1505,COTI/USDT:USDT,2021-08-25 23:45:00+00:00,second_buy,trailing_stop_loss,0.30409,0.48278000000000004,0.3264680554626231,0.312955585471158,0.30314,0,0.46412000000000003,114960649.0,0,False,0.33409199999999856,0.32410571428571433,0.3089132000000012,13.02230266,0.2127004406627335,0,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2021-09-04 05:15:00+00:00,0.35619199999999845,do_nothing,False,0.36417000000000005,1,0.35098376644993123,0.35390285714285724,0.34287600000000096,0,0.35652,0.366,0.35866000000000003,8546907.0,0,do_nothing,go_short,0.345749765384323,go_short,go_short,go_short
1506,COTI/USDT:USDT,2021-09-04 05:30:00+00:00,second_buy,trailing_stop_loss,0.36416000000000004,0.3694,0.35329241776532644,0.3472490420225213,0.36149000000000003,0,0.36599000000000004,8782080.0,0,False,0.3597199999999985,0.3565800000000001,0.34412280000000095,14.85987852,0.2434814359025638,0,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2021-09-07 15:15:00+00:00,0.2932659999999986,do_nothing,False,0.24452000000000002,0,0.3078234341933462,0.30450999999999995,0.328198000000001,1,0.20801000000000003,0.27277,0.26696000000000003,18417363.0,1,do_nothing,go_short,0.3235350428698643,go_short,go_short,go_short
1508,COTI/USDT:USDT,2021-09-12 23:15:00+00:00,second_buy,trailing_stop_loss,0.35158,0.358,0.34519598964475073,0.34179138160679357,0.34904,0,0.35365,5793739.0,0,False,0.3490219999999983,0.3460557142857135,0.342332800000001,-12.02441421,-0.19687840434131473,0,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2021-09-18 04:00:00+00:00,0.4160879999999982,do_nothing,False,0.41702000000000006,0,0.41279804460142516,0.41617999999999933,0.40563600000000105,1,0.41137,0.41883000000000004,0.4116,3804528.0,0,do_nothing,go_short,0.4066932019844548,go_short,go_short,go_short
1509,COTI/USDT:USDT,2021-09-18 04:15:00+00:00,second_buy,trailing_stop_loss,0.41692,0.42850000000000005,0.4141798838935136,0.4078107425781989,0.41692,0,0.42178000000000004,15693558.0,0,False,0.4172699999999982,0.4172514285714279,0.40620720000000105,6.54073108,0.1070575049215148,0,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2021-09-22 15:15:00+00:00,0.36595799999999895,do_nothing,False,0.37053,0,0.35864871791679254,0.3628142857142847,0.34832880000000155,0,0.364,0.37294000000000005,0.36562000000000006,15321480.0,0,do_nothing,go_short,0.34818665753595274,go_short,go_short,go_short
1511,COTI/USDT:USDT,2021-09-23 20:00:00+00:00,second_buy,trailing_stop_loss,0.49108,0.508,0.48361138553256744,0.4704358049208569,0.49096000000000006,0,0.5051300000000001,26379336.0,0,False,0.48955199999999877,0.4879414285714275,0.47253560000000144,-17.92798008,-0.29368997636864425,0,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2021-09-27 23:00:00+00:00,0.626321999999999,do_nothing,False,0.63668,0,0.6201113842952816,0.6220928571428572,0.6156220000000014,0,0.62439,0.637,0.6335200000000001,18131074.0,0,do_nothing,go_short,0.6091104737450415,go_short,go_short,go_short
1512,COTI/USDT:USDT,2021-09-27 23:15:00+00:00,second_buy,trailing_stop_loss,0.6366400000000001,0.64888,0.6219911713267767,0.6108304386528162,0.6265000000000001,0,0.6323300000000001,26062400.0,0,False,0.6307499999999991,0.6255228571428572,0.6169868000000015,9.00644644,0.14698481205252673,0,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2021-10-07 18:15:00+00:00,0.5143499999999981,do_nothing,False,0.51883,0,0.5095333125794309,0.5117871428571437,0.5072716000000023,0,0.5092300000000001,0.5208,0.5119100000000001,4346301.0,0,do_nothing,go_short,0.508104227838313,go_short,go_short,go_short
