,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),close_date,ema-12 (exit),sma-25 (exit),short-bid-rl (exit),sma-05 (exit),close (exit),long-bid-rl (exit),long_jcrosk (exit),short_kdj (exit),ema-26 (exit),short-large-rl (exit),low (exit),sma-07 (exit),mean-grad-hist (exit),long-large-rl (exit),long-small-rl (exit),short-small-rl (exit),sma-compare (exit),high (exit),volume (exit),open (exit)
42,AMB/USDT:USDT,2023-09-08 09:15:00+00:00,second_buy,short-exit-profit,0.00949,0.00957,0.009635951578953918,0.009357159379919157,0.00936,1,0.009420000000000001,57431380.0,0,False,0.009660000000000038,0.009777142857142873,0.009266400000000004,8.3109557,0.03522737174541845,0,go_short,go_short,go_long,go_long,go_short,go_short,2023-09-08 11:00:00+00:00,0.009337896373173919,0.009504800000000006,go_short,0.009324000000000037,0.00907,go_short,1,False,0.009406345790559401,go_long,0.009030000000000002,0.009315714285714302,1,go_long,go_short,go_short,0,0.00936,76928950.0,0.00935
22,AMB/USDT:USDT,2023-07-10 05:45:00+00:00,second_buy,short-exit-profit,0.006390000000000001,0.006390000000000001,0.006465441176110919,0.006551407945843687,0.00636,1,0.006370000000000001,274480.0,1,False,0.006419999999999967,0.006428571428571424,0.006566800000000012,4.45997603,0.01879469233030126,1,go_short,go_short,go_long,go_long,go_short,go_short,2023-08-01 04:15:00+00:00,0.006439951064205176,0.0064584000000000065,go_short,0.006353999999999996,0.0063,go_short,0,False,0.006388782564968496,go_long,0.0063,0.006367142857142862,1,go_long,go_short,go_short,1,0.006350000000000001,707150.0,0.0063300000000000006
43,AMB/USDT:USDT,2023-09-08 11:15:00+00:00,second_buy,short-exit-profit,0.00907,0.00927,0.009380754130473339,0.009330644789975851,0.00905,1,0.00924,40755830.0,0,False,0.009312000000000036,0.009310000000000016,0.009530400000000005,11.3014286,0.04788121454788121,0,go_short,go_short,go_long,go_long,go_short,go_short,2023-09-08 11:30:00+00:00,0.009289856287014677,0.009526400000000006,go_short,0.009188000000000036,0.008780000000000001,go_short,0,False,0.009288330418092825,go_long,0.008780000000000001,0.009234285714285731,1,go_long,go_short,go_short,1,0.00924,94725860.0,0.00924
21,AMB/USDT:USDT,2023-07-10 02:45:00+00:00,second_buy,short-exit-profit,0.006560000000000001,0.00659,0.006642932878003492,0.006702021567570937,0.00651,1,0.006540000000000001,529120.0,0,False,0.006591999999999968,0.006621428571428568,0.006720400000000012,4.9770117,0.020979695291621896,1,go_short,go_short,go_long,go_long,go_short,go_short,2023-07-10 05:30:00+00:00,0.0065659205815111815,0.0065824000000000125,go_short,0.006437999999999967,0.006390000000000001,go_short,0,False,0.006482794117221995,go_long,0.00638,0.006439999999999995,0,go_long,go_short,go_short,1,0.006450000000000001,593170.0,0.006450000000000001
19,AMB/USDT:USDT,2023-07-07 03:30:00+00:00,second_buy,short-exit-profit,0.00676,0.00683,0.006857745390931785,0.006906104568662262,0.00676,1,0.006790000000000001,1868490.0,0,False,0.006825999999999973,0.006839999999999993,0.006913600000000012,4.1205351,0.017380856556114283,1,go_short,go_short,go_long,go_long,go_short,go_short,2023-07-07 19:00:00+00:00,0.006731784135478357,0.006741600000000012,go_short,0.006689999999999964,0.00666,go_short,0,False,0.006712048735943499,go_long,0.006640000000000001,0.006697142857142851,1,go_long,go_short,go_short,1,0.0067,1488340.0,0.006690000000000001
1,AMB/USDT:USDT,2023-06-06 02:00:00+00:00,second_buy,short-exit-profit,0.0102,0.0102,0.010626841375674254,0.010781349290431322,0.009940000000000001,1,0.010010000000000002,12630400.0,0,False,0.01049,0.01059428571428572,0.01081559999999999,6.52861833,0.027442727442727435,1,go_short,go_short,go_long,go_long,go_short,go_short,2023-06-07 10:00:00+00:00,0.010164198248326567,0.0101752,go_short,0.00989999999999999,0.009720000000000001,go_short,0,False,0.010000366212610216,go_long,0.009670000000000002,0.009959999999999991,1,go_long,go_short,go_short,1,0.009890000000000001,5011890.0,0.009890000000000001
2,AMB/USDT:USDT,2023-06-07 10:15:00+00:00,second_buy,short-exit-profit,0.009720000000000001,0.00982,0.009969540641439413,0.010137220600302376,0.009680000000000001,0,0.0098,3183300.0,0,False,0.00984799999999999,0.009915714285714276,0.01015,5.17180377,0.02171242671242671,1,go_short,go_short,go_long,go_long,go_short,go_short,2023-06-08 02:00:00+00:00,0.009728592714724562,0.009739199999999998,go_short,0.00966199999999999,0.00957,go_short,0,False,0.009688008473756974,go_long,0.009540000000000002,0.009679999999999996,1,go_long,go_short,go_short,1,0.00966,2395530.0,0.00965
3,AMB/USDT:USDT,2023-06-08 02:15:00+00:00,second_buy,short-exit-profit,0.00957,0.00957,0.009656007170102055,0.009710178439559779,0.009470000000000001,1,0.00948,2253290.0,0,False,0.00961199999999999,0.009644285714285711,0.009727599999999998,4.0579074,0.017023352466390442,1,go_short,go_short,go_long,go_long,go_short,go_short,2023-06-08 04:30:00+00:00,0.009534658918486186,0.009575999999999996,go_short,0.00933199999999999,0.009300000000000001,go_short,1,False,0.009418671605447564,go_long,0.00928,0.00934714285714285,0,go_long,go_short,go_short,1,0.009340000000000001,1157560.0,0.009340000000000001
4,AMB/USDT:USDT,2023-06-08 04:45:00+00:00,second_buy,short-exit-profit,0.009300000000000001,0.009300000000000001,0.009394260589224861,0.009514313813413135,0.009260000000000001,0,0.009260000000000001,380200.0,0,False,0.009321999999999992,0.009329999999999995,0.009557199999999995,4.82759718,0.020250704267982884,1,go_short,go_short,go_long,go_long,go_short,go_short,2023-06-10 00:45:00+00:00,0.009251315552830866,0.009240399999999994,go_short,0.009177999999999988,0.00906,go_short,0,False,0.009206641229235127,go_long,0.009040000000000001,0.00919142857142856,1,go_long,go_short,go_short,1,0.00915,1792100.0,0.009120000000000001
5,AMB/USDT:USDT,2023-06-10 01:00:00+00:00,second_buy,short-exit-profit,0.00906,0.009080000000000001,0.009179465655506647,0.009234921808176727,0.00901,1,0.009030000000000002,1160360.0,0,False,0.00913799999999999,0.00916142857142856,0.009229199999999995,6.1158846,0.025738917211785423,1,go_short,go_short,go_long,go_long,go_short,go_short,2023-06-10 02:00:00+00:00,0.009143698569209064,0.009170799999999995,go_short,0.008923999999999991,0.008780000000000001,go_short,1,False,0.009034789281267212,go_long,0.008610000000000001,0.00897142857142856,1,go_long,go_short,go_short,1,0.008870000000000001,11187040.0,0.008870000000000001
6,AMB/USDT:USDT,2023-06-10 02:15:00+00:00,second_buy,short-exit-profit,0.008780000000000001,0.00881,0.009000206314918411,0.009118980156675059,0.00876,1,0.00881,1409630.0,0,False,0.008879999999999989,0.008927142857142845,0.009158399999999995,7.873361,0.03325573019103099,1,go_short,go_short,go_long,go_long,go_short,go_short,2023-06-10 02:45:00+00:00,0.009043707267382595,0.009109199999999996,go_short,0.00872999999999999,0.0085,go_short,1,False,0.008882869610089513,go_long,0.008490000000000001,0.008798571428571418,1,go_long,go_short,go_short,1,0.00872,9643340.0,0.008690000000000002
7,AMB/USDT:USDT,2023-06-10 03:00:00+00:00,second_buy,short-exit-profit,0.0085,0.00858,0.008833197362383435,0.00900787709942833,0.008490000000000001,1,0.00856,1544470.0,0,False,0.008667999999999988,0.008737142857142846,0.009082799999999997,5.0731468,0.02140925972701674,1,go_short,go_short,go_long,go_long,go_short,go_short,2023-06-10 03:45:00+00:00,0.008887261071918286,0.008983599999999996,go_short,0.008467999999999988,0.008360000000000001,go_short,0,False,0.008669706731603256,go_long,0.00825,0.008548571428571418,0,go_long,go_short,go_short,1,0.008440000000000001,11713560.0,0.00841
8,AMB/USDT:USDT,2023-06-10 04:00:00+00:00,second_buy,short-exit-profit,0.008360000000000001,0.008400000000000001,0.008615905695971987,0.008845241733257672,0.008310000000000001,0,0.008320000000000001,2237930.0,0,False,0.008431999999999988,0.008478571428571417,0.008944799999999996,59.4773192,0.2509071571571571,1,go_short,go_short,go_long,go_long,go_short,go_short,2023-06-10 04:30:00+00:00,0.008616126314521324,0.008782799999999995,go_short,0.00792999999999999,0.006220000000000001,go_short,0,False,0.008211388101849765,go_long,0.004690000000000001,0.008102857142857132,1,go_long,go_short,go_short,1,0.008360000000000001,163156880.0,0.00834
10,AMB/USDT:USDT,2023-06-13 09:15:00+00:00,second_buy,short-exit-profit,0.008230000000000001,0.008780000000000001,0.008013853209908361,0.007915862896077869,0.0082,0,0.00858,74261700.0,0,False,0.008099999999999991,0.008015714285714277,0.007909599999999994,4.7912007,0.020186853520186853,0,go_short,go_short,go_long,go_long,go_short,go_short,2023-06-13 10:00:00+00:00,0.008031802964548935,0.007966799999999994,go_short,0.00845199999999999,0.00839,go_short,0,False,0.008194564689298146,go_long,0.008320000000000001,0.008311428571428563,1,go_long,go_short,go_short,0,0.008490000000000001,21931500.0,0.00847
11,AMB/USDT:USDT,2023-06-13 10:15:00+00:00,second_buy,short-exit-profit,0.00839,0.00847,0.008232323967867662,0.008062039781989754,0.00829,1,0.008440000000000001,11461180.0,0,False,0.008493999999999991,0.008395714285714277,0.007981599999999995,6.31411968,0.026593299460598036,0,go_short,go_short,go_long,go_long,go_short,go_short,2023-06-13 17:45:00+00:00,0.008463545159831687,0.008516399999999992,go_short,0.008411999999999989,0.0082,go_short,0,False,0.00847700384306476,go_long,0.008180000000000002,0.008458571428571421,1,go_long,go_short,go_short,1,0.008360000000000001,10755290.0,0.008320000000000001
12,AMB/USDT:USDT,2023-06-13 18:00:00+00:00,second_buy,short-exit-profit,0.0082,0.00822,0.008423618636439412,0.008438838110955266,0.00809,1,0.00813,6851630.0,0,False,0.008319999999999989,0.00839857142857142,0.008507599999999992,3.93930052,0.01658768239334045,1,go_short,go_short,go_long,go_long,go_short,go_short,2023-06-14 05:30:00+00:00,0.00821357142492011,0.008254799999999993,go_short,0.008065999999999985,0.007980000000000001,go_short,0,False,0.008150523747542928,go_long,0.007980000000000001,0.008102857142857132,1,go_long,go_short,go_short,1,0.00805,7234260.0,0.00804
13,AMB/USDT:USDT,2023-06-14 05:45:00+00:00,second_buy,short-exit-profit,0.007980000000000001,0.008020000000000001,0.008124289324844016,0.008196269837888992,0.007980000000000001,1,0.007980000000000001,6411290.0,0,False,0.008037999999999984,0.00806857142857142,0.008239999999999994,4.94067959,0.02079706487365736,1,go_short,go_short,go_long,go_long,go_short,go_short,2023-06-14 17:00:00+00:00,0.007899818807789791,0.007891599999999993,go_short,0.007873999999999983,0.0078000000000000005,go_short,1,False,0.007877125463857507,go_long,0.0078000000000000005,0.007874285714285705,1,go_long,go_short,go_short,1,0.007890000000000001,6169860.0,0.00788
14,AMB/USDT:USDT,2023-06-14 17:15:00+00:00,second_buy,short-exit-profit,0.0078000000000000005,0.007850000000000001,0.007868336930956352,0.007893906303509066,0.00776,1,0.00782,5093340.0,0,False,0.007861999999999984,0.007865714285714278,0.007887599999999993,5.0036614,0.021061982698811346,1,go_short,go_short,go_long,go_long,go_short,go_short,2023-06-14 20:45:00+00:00,0.007853023384631251,0.007862399999999993,go_short,0.007767999999999983,0.007640000000000001,go_short,0,False,0.0078122056863639665,go_long,0.00751,0.007811428571428565,1,go_long,go_short,go_short,1,0.00776,19804380.0,0.007750000000000001
15,AMB/USDT:USDT,2023-06-14 21:00:00+00:00,second_buy,short-exit-profit,0.007640000000000001,0.0076500000000000005,0.0077657125038464335,0.007827614245028936,0.0074,1,0.00751,23254560.0,0,False,0.007699999999999983,0.007749999999999993,0.007847599999999993,3.86631982,0.016261856012788713,1,go_short,go_short,go_long,go_long,go_short,go_short,2023-07-05 21:45:00+00:00,0.007545271629680035,0.0075300000000000115,go_short,0.007457999999999967,0.007410000000000001,go_short,0,False,0.007481248584556193,go_long,0.0074,0.0074671428571428545,1,go_long,go_short,go_short,1,0.0074800000000000005,367500.0,0.007450000000000001
16,AMB/USDT:USDT,2023-07-05 22:00:00+00:00,second_buy,short-exit-profit,0.007410000000000001,0.007430000000000001,0.007471825725393701,0.007535992249703736,0.007410000000000001,0,0.00742,5230.0,0,False,0.007441999999999968,0.007457142857142855,0.007524400000000011,5.00405324,0.02112252133859332,1,go_short,go_short,go_long,go_long,go_short,go_short,2023-07-06 12:15:00+00:00,0.007426812391483399,0.007445600000000013,go_short,0.0073679999999999675,0.00725,go_short,0,False,0.007402580583244538,go_long,0.00719,0.007392857142857137,1,go_long,go_short,go_short,1,0.007330000000000001,1825010.0,0.007320000000000001
17,AMB/USDT:USDT,2023-07-06 12:30:00+00:00,second_buy,short-exit-profit,0.00725,0.00727,0.007379106647360763,0.007413715177299444,0.007240000000000001,1,0.00725,140250.0,0,False,0.007327999999999968,0.007367142857142851,0.0074400000000000134,6.076104,0.02563943253598426,1,go_short,go_short,go_long,go_long,go_short,go_short,2023-07-06 14:15:00+00:00,0.007316271433826726,0.0073700000000000146,go_short,0.007165999999999971,0.007050000000000001,go_short,0,False,0.00723319817557371,go_long,0.006940000000000001,0.007189999999999995,1,go_long,go_short,go_short,1,0.007150000000000001,5926210.0,0.007130000000000001
18,AMB/USDT:USDT,2023-07-06 14:30:00+00:00,second_buy,short-exit-profit,0.007050000000000001,0.007050000000000001,0.007181936917793139,0.007285436512802525,0.006900000000000001,1,0.006900000000000001,1378710.0,1,False,0.007095999999999972,0.007139999999999995,0.007346000000000014,4.39260031,0.018529979254616937,1,go_short,go_short,go_long,go_long,go_short,go_short,2023-07-07 03:15:00+00:00,0.006915392934155243,0.0069208000000000125,go_short,0.006839999999999973,0.00676,go_short,0,False,0.006870062734737565,go_long,0.00672,0.006859999999999993,1,go_long,go_short,go_short,1,0.00685,5740410.0,0.00685
20,AMB/USDT:USDT,2023-07-07 19:15:00+00:00,second_buy,short-exit-profit,0.00666,0.0067,0.006710195084259883,0.0067294297550725525,0.006640000000000001,0,0.0067,440660.0,0,False,0.006689999999999964,0.006692857142857137,0.006739200000000013,4.66092279,0.019654430549952934,1,go_short,go_short,go_long,go_long,go_short,go_short,2023-07-10 02:30:00+00:00,0.0067149832929766125,0.006731200000000013,go_short,0.0066219999999999665,0.006560000000000001,go_short,0,False,0.0066616479467314,go_long,0.006540000000000001,0.006644285714285711,1,go_long,go_short,go_short,1,0.00659,1010450.0,0.00659
44,AMB/USDT:USDT,2023-09-08 11:45:00+00:00,second_buy,short-exit-profit,0.008780000000000001,0.00901,0.00924397189223239,0.009268385450939515,0.00877,1,0.009000000000000001,62152320.0,0,False,0.009088000000000037,0.009191428571428588,0.009526400000000006,4.2588468,0.01803803803803803,1,go_short,go_short,go_long,go_long,go_short,go_short,2023-09-08 12:45:00+00:00,0.009157804322160406,0.009436800000000004,go_short,0.008882000000000036,0.008820000000000001,go_short,0,False,0.0090516414857384,go_long,0.00877,0.008918571428571448,0,go_long,go_short,go_short,1,0.00888,20466610.0,0.008870000000000001
45,AMB/USDT:USDT,2023-09-08 13:00:00+00:00,second_buy,short-exit-profit,0.008820000000000001,0.00885,0.009020619718701724,0.009135004002000376,0.00876,0,0.00885,20314650.0,0,False,0.008852000000000035,0.008862857142857162,0.009397200000000005,3.85331815,0.01631744739089372,1,go_short,go_short,go_long,go_long,go_short,go_short,2023-09-09 04:15:00+00:00,0.008922497990600124,0.008957200000000005,go_short,0.008752000000000038,0.008690000000000002,go_short,0,False,0.008820276421467339,go_long,0.00868,0.008777142857142886,1,go_long,go_short,go_short,1,0.0088,15751610.0,0.008780000000000001
46,AMB/USDT:USDT,2023-09-09 04:30:00+00:00,second_buy,short-exit-profit,0.008690000000000002,0.008700000000000001,0.008797156972010825,0.008903794435740856,0.00864,1,0.00867,8947600.0,1,False,0.008740000000000036,0.008748571428571456,0.008934400000000007,3.91834449,0.016589484524893984,1,go_short,go_short,go_long,go_long,go_short,go_short,2023-09-09 10:15:00+00:00,0.008704532715335776,0.00868280000000001,go_short,0.00864000000000004,0.00851,go_short,1,False,0.008648559391146176,go_long,0.0085,0.008624285714285742,1,go_long,go_short,go_short,0,0.00873,50956170.0,0.00872
71,AMB/USDT:USDT,2023-10-11 03:00:00+00:00,second_buy,short-exit-profit,0.007948,0.008032,0.008141303669994012,0.008170353946294102,0.007936,1,0.00803,28749140.0,0,False,0.00813760000000003,0.008164428571428595,0.008165479999999994,4.49000442,0.01905731833390753,1,go_short,go_short,go_long,go_long,go_short,go_short,2023-10-19 04:15:00+00:00,0.008020259700362284,0.008039520000000001,go_short,0.007940800000000034,0.007864,go_short,0,False,0.007968065164394997,go_long,0.007847999999999999,0.007950285714285734,1,go_long,go_short,go_short,1,0.007949,16392220.0,0.00792
72,AMB/USDT:USDT,2023-10-19 04:30:00+00:00,second_buy,short-exit-profit,0.007864,0.007909,0.007955747446795766,0.008010462685520633,0.007855,1,0.007888,9569790.0,0,False,0.007920400000000034,0.007938857142857162,0.008030280000000002,5.96479132,0.025503451975236197,1,go_short,go_short,go_long,go_long,go_short,go_short,2023-11-21 17:45:00+00:00,0.008046889297754177,0.008049160000000003,go_short,0.008004600000000039,0.007795,go_short,0,False,0.008007305849151667,go_long,0.007789,0.008034571428571429,1,go_long,go_short,go_short,1,0.008043999999999999,14275600.0,0.008041
73,AMB/USDT:USDT,2023-11-21 18:00:00+00:00,second_buy,short-exit-profit,0.007795,0.007832,0.00797233571851295,0.008027119720142757,0.007669,1,0.0077800000000000005,25996000.0,0,False,0.00795220000000004,0.007988857142857143,0.008035800000000003,4.9484772,0.021180563597016037,1,go_short,go_short,go_long,go_long,go_short,go_short,2023-11-21 18:15:00+00:00,0.007995481222354404,0.008015440000000002,go_short,0.00785820000000004,0.0076,go_short,0,False,0.007915053300280188,go_long,0.007512,0.007914714285714287,1,go_long,go_short,go_short,1,0.0077800000000000005,49859640.0,0.0077800000000000005
74,AMB/USDT:USDT,2023-11-21 18:30:00+00:00,second_buy,short-exit-profit,0.0076,0.0076489999999999995,0.007872275869467852,0.00796892705773556,0.007541,1,0.007637,10891130.0,0,False,0.00777060000000004,0.007856857142857143,0.007995400000000003,4.16191251,0.017809743749248787,1,go_short,go_short,go_long,go_long,go_short,go_short,2023-11-21 22:45:00+00:00,0.007746763772797756,0.007740560000000002,go_short,0.007611800000000042,0.007486,go_short,0,False,0.007657306749450953,go_long,0.007454,0.007656428571428573,1,go_long,go_short,go_short,1,0.007562999999999999,3560920.0,0.0075049999999999995
75,AMB/USDT:USDT,2023-11-21 23:00:00+00:00,second_buy,short-exit-profit,0.007486,0.007486,0.007601721095689268,0.007713373863701626,0.007215999999999999,1,0.0072959999999999995,10792470.0,0,False,0.007525000000000041,0.007588285714285715,0.007710720000000002,4.73853695,0.02025297961341951,1,go_short,go_short,go_long,go_long,go_short,go_short,2023-12-18 10:30:00+00:00,0.007526548161780706,0.007539160000000013,go_short,0.0073252000000000135,0.007220000000000001,go_short,1,False,0.007402631601584651,go_long,0.0071519999999999995,0.007354285714285712,1,go_long,go_short,go_short,1,0.007345,10573230.0,0.007303
76,AMB/USDT:USDT,2023-12-18 10:45:00+00:00,second_buy,short-exit-profit,0.007220000000000001,0.007248999999999999,0.00737007289364855,0.007501692742389543,0.007078999999999999,1,0.0071909999999999995,14223970.0,0,False,0.007302000000000014,0.007315571428571427,0.007517400000000013,15.69454857,0.06736698371863667,1,go_short,go_short,go_long,go_long,go_short,go_short,2024-01-03 12:15:00+00:00,0.007958849024812286,0.008027800000000005,go_short,0.0076885999999999925,0.006732999999999999,go_short,0,False,0.007822330453212682,go_long,0.00572,0.007801714285714269,1,go_long,go_short,go_short,1,0.007871,75369410.0,0.007866
77,AMB/USDT:USDT,2024-01-03 12:30:00+00:00,second_buy,short-exit-profit,0.006732999999999999,0.006984,0.007690894998872269,0.007885452800752117,0.006732999999999999,1,0.006967999999999999,13398760.0,0,False,0.007497199999999993,0.0076431428571428406,0.007981800000000004,4.16162365,0.017840817259680865,1,go_short,go_short,go_long,go_long,go_short,go_short,2024-01-05 16:30:00+00:00,0.006922499359042162,0.006920760000000007,go_short,0.006871999999999998,0.006835,go_short,0,False,0.006900489311254094,go_long,0.006821,0.0068752857142856975,1,go_long,go_short,go_short,1,0.006927999999999999,812180.0,0.006914
78,AMB/USDT:USDT,2024-01-05 16:45:00+00:00,second_buy,short-exit-profit,0.006835,0.006876999999999999,0.006895337109522694,0.006918388295409409,0.0068189999999999995,1,0.006867,236330.0,1,False,0.0068743999999999975,0.006876428571428555,0.006917280000000008,3.9722529,0.01725884906313041,1,go_short,go_short,go_long,go_long,go_short,go_short,2024-01-05 20:30:00+00:00,0.006823417819090902,0.006825080000000007,go_short,0.0067605999999999986,0.006735,go_short,1,False,0.006783554265829461,go_long,0.0067079999999999996,0.006769571428571411,1,go_long,go_short,go_short,1,0.006764,552040.0,0.006764
79,AMB/USDT:USDT,2024-01-05 20:45:00+00:00,second_buy,short-exit-profit,0.006735,0.006769,0.006780545917240313,0.006819016499158242,0.006731,0,0.006764,135670.0,0,False,0.006759399999999999,0.006765857142857126,0.0068181200000000065,4.09891741,0.017804424772103766,1,go_short,go_short,go_long,go_long,go_short,go_short,2024-01-06 06:45:00+00:00,0.006835765489853681,0.006888560000000009,go_short,0.006711200000000005,0.006631,go_short,0,False,0.006769912296472932,go_long,0.0065829999999999994,0.006732142857142844,1,go_long,go_short,go_short,1,0.0067009999999999995,2550680.0,0.0066619999999999995
80,AMB/USDT:USDT,2024-01-06 07:00:00+00:00,second_buy,short-exit-profit,0.006631,0.006660999999999999,0.006746387327784788,0.006819560638753408,0.0065639999999999995,1,0.006617,2330820.0,0,False,0.0066762000000000045,0.006701714285714271,0.00687156000000001,6.17963351,0.026832303051516793,1,go_short,go_short,go_long,go_long,go_short,go_short,2024-01-07 22:30:00+00:00,0.0066588642722418,0.006660840000000009,go_short,0.0065622,0.006430000000000001,go_short,0,False,0.006602640992938722,go_long,0.006410000000000001,0.006587285714285699,1,go_long,go_short,go_short,1,0.006522999999999999,5738870.0,0.006516999999999999
81,AMB/USDT:USDT,2024-01-07 22:45:00+00:00,second_buy,short-exit-profit,0.006430000000000001,0.006430000000000001,0.0065666962247943024,0.006637392844668333,0.006267,1,0.006369,10074680.0,0,False,0.0065065999999999995,0.006548571428571413,0.006646360000000009,4.39527627,0.019236853433744625,1,go_short,go_short,go_long,go_long,go_short,go_short,2024-01-07 23:30:00+00:00,0.006566284875168557,0.0066020800000000076,go_short,0.006336399999999999,0.006234,go_short,1,False,0.00645771628366009,go_long,0.006228999999999999,0.006399857142857128,1,go_long,go_short,go_short,1,0.006351,4443930.0,0.006345
82,AMB/USDT:USDT,2024-01-07 23:45:00+00:00,second_buy,short-exit-profit,0.006234,0.006294,0.006427606086173922,0.0065437452547857005,0.006234,0,0.006261999999999999,1483480.0,0,False,0.006302799999999999,0.006351571428571413,0.006585760000000007,5.63716831,0.024661183078554295,1,go_short,go_short,go_long,go_long,go_short,go_short,2024-01-08 01:00:00+00:00,0.006438850661291943,0.0064892000000000075,go_short,0.006221599999999998,0.006096,go_short,1,False,0.006303223782253897,go_long,0.006082,0.006229142857142841,0,go_long,go_short,go_short,1,0.006246,2885300.0,0.006246
83,AMB/USDT:USDT,2024-01-08 01:15:00+00:00,second_buy,short-exit-profit,0.006096,0.006194,0.0062839585849840665,0.0064195283900851325,0.006088,0,0.0061779999999999995,1600400.0,0,False,0.006194799999999999,0.006221142857142842,0.006468600000000007,4.5872868,0.02005566589574359,1,go_short,go_short,go_long,go_long,go_short,go_short,2024-01-08 02:15:00+00:00,0.006334683340910853,0.006373960000000007,go_short,0.006117599999999999,0.006042,go_short,0,False,0.006192165878041795,go_long,0.0060349999999999996,0.006132857142857127,1,go_long,go_short,go_short,1,0.00615,1193840.0,0.006114
84,AMB/USDT:USDT,2024-01-08 02:30:00+00:00,second_buy,short-exit-profit,0.006042,0.006057,0.006156601896804596,0.006307003093435975,0.0058709999999999995,1,0.005961,15952240.0,0,False,0.006074199999999999,0.006092142857142842,0.006344480000000006,9.12047661,0.039853139500849614,1,go_short,go_short,go_long,go_long,go_short,go_short,2024-01-08 03:30:00+00:00,0.006183759016284833,0.006215120000000006,go_short,0.005871400000000001,0.005712,go_short,1,False,0.005999128895035751,go_long,0.005637,0.005930428571428558,1,go_long,go_short,go_short,1,0.005856999999999999,8627040.0,0.005856999999999999
86,AMB/USDT:USDT,2024-01-14 17:30:00+00:00,second_buy,short-exit-profit,0.007010000000000001,0.008793,0.0070536880378734654,0.006976423809604739,0.006952,0,0.007984,540380410.0,0,False,0.00709160000000001,0.0070274285714285395,0.00692888000000001,17.09001108,0.07455376217901268,0,go_short,go_short,go_long,go_long,go_short,go_short,2024-01-14 17:45:00+00:00,0.007005873897782166,0.006945800000000009,go_short,0.007198600000000011,0.0073739999999999995,go_short,0,False,0.007102966801277547,go_long,0.007247,0.007099571428571397,0,go_long,go_short,go_short,0,0.007988,324271520.0,0.007984
87,AMB/USDT:USDT,2024-01-14 18:00:00+00:00,second_buy,short-exit-profit,0.0073739999999999995,0.007464999999999999,0.007121433447234848,0.0070219573127612645,0.007207,1,0.007222999999999999,115723340.0,1,False,0.00727980000000001,0.007150714285714253,0.006959520000000009,5.10975293,0.022275438926975474,0,go_short,go_short,go_long,go_long,go_short,go_short,2024-01-19 02:45:00+00:00,0.007245938297044159,0.007259160000000009,go_short,0.007176000000000013,0.007058,go_short,1,False,0.007202457138396878,go_long,0.00704,0.007179714285714256,1,go_long,go_short,go_short,1,0.007180000000000001,9232420.0,0.007168
88,AMB/USDT:USDT,2024-01-19 03:00:00+00:00,second_buy,short-exit-profit,0.007058,0.007104,0.007181463732489666,0.007232609534300147,0.007055,1,0.007065999999999999,1645890.0,0,False,0.007150000000000012,0.007154571428571399,0.007250840000000008,8.03826346,0.0350704086524676,1,go_short,go_short,go_long,go_long,go_short,go_short,2024-01-19 16:45:00+00:00,0.007100717233014179,0.007139720000000007,go_short,0.006974000000000008,0.0068059999999999996,go_short,0,False,0.0070284171119788805,go_long,0.006750000000000001,0.0069992857142856845,1,go_long,go_short,go_short,1,0.0069700000000000005,17894810.0,0.006967999999999999
70,AMB/USDT:USDT,2023-10-10 15:15:00+00:00,second_buy,short-exit-profit,0.008313,0.008343999999999999,0.00851353740309882,0.008665458177420546,0.008152999999999999,1,0.008158,52244280.0,0,False,0.008461200000000032,0.008487857142857167,0.008642039999999991,5.62434977,0.023879503295000513,1,go_short,go_short,go_long,go_long,go_short,go_short,2023-10-11 02:45:00+00:00,0.00818158226199763,0.008168279999999993,go_short,0.008183000000000029,0.007948,go_short,0,False,0.008161540700902015,go_long,0.007715,0.008186000000000023,1,go_long,go_short,go_short,0,0.008169,144709050.0,0.008158
69,AMB/USDT:USDT,2023-10-10 12:00:00+00:00,second_buy,short-exit-profit,0.008645,0.008675,0.00876022436257579,0.008913034176647126,0.0086,0,0.008628,23984740.0,0,False,0.008681800000000031,0.008708428571428594,0.008970279999999992,8.14297188,0.034580129503634364,1,go_short,go_short,go_long,go_long,go_short,go_short,2023-10-10 15:00:00+00:00,0.00870605483161419,0.00866815999999999,go_short,0.008541000000000031,0.008313,go_short,1,False,0.008578180567298605,go_long,0.008217,0.008549857142857166,1,go_long,go_short,go_short,1,0.008596,132139410.0,0.008596
