,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),close_date,long-bid-rl (exit),sma-25 (exit),ema-12 (exit),sma-07 (exit),low (exit),long_jcrosk (exit),mean-grad-hist (exit),long-small-rl (exit),open (exit),long-large-rl (exit),sma-compare (exit),short-small-rl (exit),short_kdj (exit),short-bid-rl (exit),volume (exit),sma-05 (exit),short-large-rl (exit),ema-26 (exit),close (exit),high (exit)
847,STORJ/USDT:USDT,2024-05-19 13:45:00+00:00,first_buy,trailing_stop_loss,0.5226000000000001,0.526,0.5273887002632618,0.5303723381740774,0.5224,0,0.5256000000000001,237062.0,0,False,0.5252999999999954,0.5260142857143306,0.5306920000000028,0.05004058,0.0008197705097733303,1,go_long,go_long,go_long,go_long,go_long,go_long,2024-06-07 18:00:00+00:00,go_long,0.5600120000000031,0.557920069341086,0.553285714285758,0.5424,1,1,go_long,0.5532,go_long,1,go_long,False,go_long,1049803.0,0.5509999999999943,go_long,0.5549593431840008,0.5426,0.5533
812,STORJ/USDT:USDT,2023-07-24 10:00:00+00:00,first_buy,trailing_stop_loss,0.2988,0.2989,0.29820097315370625,0.30060979570769425,0.2746,1,0.28650000000000003,25394197.0,0,False,0.29643999999999243,0.29757142857146784,0.30060800000000054,-3.1591124,-0.051456594614860074,1,go_long,go_long,go_long,go_long,go_long,go_long,2023-08-15 19:00:00+00:00,go_long,0.2852640000000007,0.28473620082333634,0.283042857142897,0.28140000000000004,1,1,go_long,0.28200000000000003,go_long,1,go_long,False,go_long,262364.0,0.28267999999999194,go_long,0.2835818318986578,0.2818,0.28240000000000004
846,STORJ/USDT:USDT,2024-04-30 11:45:00+00:00,first_buy,trailing_stop_loss,0.5159,0.5172,0.5220699572520889,0.5288420291264493,0.51,1,0.512,806993.0,0,False,0.5179199999999953,0.5194285714286159,0.5312120000000019,0.96976283,0.015900637407497965,1,go_long,go_long,go_long,go_long,go_long,go_long,2024-05-19 13:30:00+00:00,go_long,0.5311080000000028,0.5307541252280036,0.5266714285714735,0.5226000000000001,0,1,go_long,0.5256000000000001,go_long,1,go_long,False,go_long,227691.0,0.5254399999999954,go_long,0.5277139184929457,0.5226000000000001,0.526
842,STORJ/USDT:USDT,2024-03-28 13:45:00+00:00,first_buy,trailing_stop_loss,0.8372,0.8526,0.8303966658267273,0.8220934857916522,0.8365,0,0.8409000000000001,3050129.0,0,False,0.8337199999999919,0.8321857142857576,0.8243440000000024,-14.09671042,-0.2325984691039989,0,go_long,go_long,go_long,go_long,go_long,go_long,2024-04-12 17:15:00+00:00,go_long,0.6911720000000027,0.6874648092949426,0.6765285714286157,0.6688000000000001,0,1,go_long,0.6747000000000001,go_long,1,go_long,False,go_long,440571.0,0.6741999999999926,go_long,0.6802491741923461,0.6725,0.6753
840,STORJ/USDT:USDT,2024-03-07 10:15:00+00:00,first_buy,trailing_stop_loss,0.8021,0.8028000000000001,0.7936564322590254,0.7875658779432203,0.799,1,0.8008000000000001,529541.0,0,False,0.7991999999999905,0.7983285714286141,0.7861720000000025,-9.22019365,-0.15136398196533077,0,go_long,go_long,go_long,go_long,go_long,go_long,2024-03-16 23:00:00+00:00,go_long,0.7172720000000028,0.7203260632640615,0.7112857142857554,0.7077,1,1,go_long,0.7152000000000001,go_long,0,go_long,False,go_long,523298.0,0.7118799999999924,go_long,0.7136857572747871,0.7104,0.7158
838,STORJ/USDT:USDT,2024-02-28 17:45:00+00:00,first_buy,trailing_stop_loss,0.7544000000000001,0.755,0.7622211275980774,0.7659619965136732,0.5841000000000001,1,0.708,28649213.0,0,False,0.7603399999999896,0.7650857142857579,0.7675480000000025,-9.60220105,-0.15758965614972106,1,go_long,go_long,go_long,go_long,go_long,go_long,2024-03-05 19:45:00+00:00,go_long,0.779840000000003,0.7775031014722805,0.7686857142857575,0.7263000000000001,0,1,go_long,0.7601,go_long,1,go_long,False,go_long,5282675.0,0.7648799999999898,go_long,0.768335374112161,0.7408,0.7606
837,STORJ/USDT:USDT,2024-02-17 08:30:00+00:00,first_buy,trailing_stop_loss,0.7571,0.761,0.7310930047456784,0.7175681481419153,0.7452000000000001,0,0.7499,13136608.0,1,False,0.7405999999999894,0.7362857142857582,0.715924000000002,-6.01171954,-0.09887266987324772,0,go_long,go_long,go_long,go_long,go_long,go_long,2024-02-28 17:30:00+00:00,go_long,0.7701000000000024,0.7705989562347672,0.7740714285714722,0.7505000000000001,0,1,go_long,0.7793,go_long,0,go_long,False,go_long,5853291.0,0.7745999999999895,go_long,0.7720795144340914,0.7546,0.7802
835,STORJ/USDT:USDT,2024-01-29 11:00:00+00:00,first_buy,trailing_stop_loss,0.6669,0.6772,0.6549428453002545,0.64199925532859,0.6646000000000001,1,0.6704,5422647.0,0,False,0.6652199999999884,0.6625285714286168,0.6363480000000002,-3.8395563,-0.06287406861281078,0,go_long,go_long,go_long,go_long,go_long,go_long,2024-02-11 20:45:00+00:00,go_long,0.6484040000000009,0.6464442625049697,0.6414285714286174,0.6346,0,1,go_long,0.6418,go_long,1,go_long,False,go_long,1784162.0,0.6406599999999883,go_long,0.6432002215468213,0.6364000000000001,0.6425000000000001
833,STORJ/USDT:USDT,2024-01-03 12:15:00+00:00,first_buy,trailing_stop_loss,0.6940000000000001,0.6943,0.6919182899032467,0.7068060072946312,0.501,1,0.5732,42822974.0,0,False,0.6766399999999895,0.6905142857143315,0.7136360000000006,-2.97283644,-0.048414028202464064,1,go_long,go_long,go_long,go_long,go_long,go_long,2024-01-19 03:30:00+00:00,go_long,0.5628319999999999,0.5620299157048665,0.5564714285714745,0.55,0,0,go_long,0.5549000000000001,go_long,1,go_long,False,go_long,795879.0,0.5548199999999887,go_long,0.5577948213131455,0.5512,0.5557
832,STORJ/USDT:USDT,2023-12-23 06:15:00+00:00,first_buy,trailing_stop_loss,0.8736,0.8737,0.8714279114586423,0.8810208094689177,0.8297,1,0.8479,21220514.0,0,False,0.86815999999999,0.8701571428571878,0.8780240000000019,-15.63066592,-0.2557798166242558,1,go_long,go_long,go_long,go_long,go_long,go_long,2024-01-03 12:00:00+00:00,go_long,0.7195080000000006,0.7174944878782017,0.7130000000000457,0.685,0,1,go_long,0.7058,go_long,1,go_long,False,go_long,5468541.0,0.7074399999999895,go_long,0.7135034335220187,0.6938000000000001,0.7064
828,STORJ/USDT:USDT,2023-11-23 11:00:00+00:00,first_buy,trailing_stop_loss,0.8209000000000001,0.8224,0.7962332482729324,0.7859948951924457,0.8063,0,0.8108000000000001,5848371.0,0,False,0.803839999999995,0.7981714285714707,0.7866280000000024,-2.02287098,-0.033232200787208184,0,go_long,go_long,go_long,go_long,go_long,go_long,2023-12-05 13:15:00+00:00,go_long,0.8399400000000027,0.8231409779619002,0.8122714285714713,0.7963,0,1,go_long,0.799,go_long,1,go_long,False,go_long,3973037.0,0.8069599999999939,go_long,0.8219113069501757,0.7989,0.8048000000000001
826,STORJ/USDT:USDT,2023-11-09 12:30:00+00:00,first_buy,trailing_stop_loss,0.849,0.8869,0.776911804157847,0.7454292444453359,0.8441000000000001,0,0.8658,51678950.0,1,False,0.812319999999995,0.789557142857183,0.7345600000000019,-13.29155245,-0.21911705103754475,0,go_long,go_long,go_long,go_long,go_long,go_long,2023-11-21 15:00:00+00:00,go_long,0.7159640000000023,0.7161088017779313,0.7079857142857561,0.6952,0,1,go_long,0.6997,go_long,1,go_long,False,go_long,1803484.0,0.7040799999999942,go_long,0.7097498595305429,0.7000000000000001,0.7028
821,STORJ/USDT:USDT,2023-10-11 14:45:00+00:00,first_buy,trailing_stop_loss,0.41200000000000003,0.41250000000000003,0.41494225063118734,0.419503605828203,0.406,1,0.4077,15568998.0,1,False,0.4112199999999933,0.4119285714286119,0.4201520000000017,-0.73861053,-0.012062655833621991,1,go_long,go_long,go_long,go_long,go_long,go_long,2023-10-26 14:30:00+00:00,go_long,0.4228840000000024,0.4221626721798319,0.4208571428571827,0.41450000000000004,0,1,go_long,0.4194,go_long,1,go_long,False,go_long,1941734.0,0.4195799999999939,go_long,0.42079832626690017,0.4161,0.4199
820,STORJ/USDT:USDT,2023-10-03 14:15:00+00:00,first_buy,trailing_stop_loss,0.4519,0.45430000000000004,0.4648874564637171,0.4663194687215346,0.4429,1,0.44980000000000003,36006872.0,0,False,0.46621999999999336,0.466085714285755,0.4657760000000018,-5.48583446,-0.089608008376403,0,go_long,go_long,go_long,go_long,go_long,go_long,2023-10-11 14:30:00+00:00,go_long,0.4207680000000017,0.4204478942944592,0.41364285714289756,0.40800000000000003,0,1,go_long,0.41090000000000004,go_long,1,go_long,False,go_long,13522014.0,0.4121399999999933,go_long,0.4162590234732214,0.41190000000000004,0.4128
819,STORJ/USDT:USDT,2023-09-20 01:15:00+00:00,first_buy,trailing_stop_loss,0.437,0.4461,0.4238171179447264,0.4205157645643498,0.4309,0,0.4333,28619360.0,0,False,0.4251999999999921,0.42391428571432543,0.418764000000001,1.84542586,0.03018248295256605,0,go_long,go_long,go_long,go_long,go_long,go_long,2023-10-03 14:00:00+00:00,go_long,0.4662480000000018,0.4676410262192574,0.4684571428571836,0.45080000000000003,1,1,go_long,0.4824,go_long,0,go_long,False,go_long,45050094.0,0.46931999999999335,go_long,0.4676306303662111,0.4519,0.485
