,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,short_kdj (exit),long_jcrosk (exit),volume (exit),close (exit),sma-05 (exit),sma-07 (exit),ema-12 (exit),low (exit),ema-26 (exit),open (exit),sma-25 (exit),mean-grad-hist (exit),high (exit)
372,LPT/USDT:USDT,2023-12-07 16:00:00+00:00,first_buy,trailing_stop_loss,6.749,6.782,6.698374109407235,6.67889083229306,6.711,0,6.774,54891.5,0,False,6.722799999999762,6.707857142856887,6.666479999999791,-2.88469962,-0.04726228457888974,False,0,160101.5,8.299,8.470199999999721,8.501428571428322,8.519554964114677,8.168,8.499895968570849,8.491,8.537439999999796,1,8.509
371,LPT/USDT:USDT,2023-10-01 22:15:00+00:00,first_buy,trailing_stop_loss,6.587,6.598,6.6795582884929425,6.691275699115675,6.478,0,6.511,721476.8,1,False,6.566599999999849,6.605285714285451,6.828839999999812,-1.72425599,-0.028140086003964147,False,0,55681.6,6.855,6.930799999999797,6.9388571428568815,6.903614977265133,6.851,6.9072116794335,6.917,6.8839999999998,1,6.934
370,LPT/USDT:USDT,2023-08-14 18:00:00+00:00,first_buy,trailing_stop_loss,6.922,6.99,7.140560460401331,7.238340174538586,6.915,0,6.926,980979.8,0,False,7.004199999999879,7.027142857142603,7.307199999999812,9.60576936,0.15742373693867848,False,1,857325.1,6.527,6.54199999999985,6.519571428571166,6.058834669477732,6.482,6.324670935337623,6.591,5.944639999999814,1,6.599
369,LPT/USDT:USDT,2023-06-28 19:30:00+00:00,first_buy,trailing_stop_loss,4.238,4.252,4.233136890210826,4.2496556858771655,4.161,1,4.167,42771.4,1,False,4.2249999999998575,4.223857142856902,4.259199999999813,11.20073374,0.18271567035712155,False,0,3045129.0,5.053,5.1161999999998775,5.159714285714045,4.890887888598299,4.957,5.083771953384986,5.034,4.873359999999817,1,5.08
368,LPT/USDT:USDT,2023-05-28 05:45:00+00:00,first_buy,trailing_stop_loss,4.814,4.921,4.837859780197948,4.842464327253663,4.806,0,4.859,325810.9,0,False,4.828999999999842,4.832285714285473,4.840759999999813,-18.82841465,-0.3072922596168494,False,0,52020.4,4.426,4.42119999999984,4.4352857142854765,4.520049937792219,4.383,4.466392772114544,4.3870000000000005,4.536199999999816,1,4.44
367,LPT/USDT:USDT,2023-04-14 04:45:00+00:00,first_buy,trailing_stop_loss,6.564,6.577,6.565289444114126,6.533238792312862,6.558,1,6.566,22136.8,0,False,6.574599999999857,6.579571428571181,6.517759999999828,-17.22959653,-0.28187541793753657,False,0,29538.2,4.804,4.826399999999841,4.8308571428569,4.848687160784752,4.803,4.831549452627747,4.827,4.847839999999813,1,4.829
366,LPT/USDT:USDT,2023-03-03 23:30:00+00:00,first_buy,trailing_stop_loss,6.388,6.39,6.347776963479436,6.370113539744552,6.34,0,6.361,22709.7,0,False,6.348199999999893,6.336714285714043,6.358279999999816,1.2540507,0.02051883356423451,False,1,62234.3,6.606,6.67839999999987,6.701142857142614,6.790697243346438,6.6,6.730259085237057,6.682,6.792159999999828,1,6.683
365,LPT/USDT:USDT,2023-01-30 09:00:00+00:00,first_buy,trailing_stop_loss,7.442,7.448,7.425475811703191,7.439873916885541,7.3870000000000005,1,7.398,10316.0,0,False,7.418999999999867,7.410999999999754,7.452599999999819,-4.43271752,-0.07300733703461243,False,0,150480.4,6.975,7.040999999999892,7.05142857142833,7.1775613193597,6.9510000000000005,7.083449408752226,7.103,7.186079999999818,1,7.144
364,LPT/USDT:USDT,2022-12-16 22:30:00+00:00,first_buy,trailing_stop_loss,5.923,5.928,5.950944463863212,5.992987842949246,5.912,1,5.925,14200.3,0,False,5.9297999999998625,5.937428571428332,5.983319999999804,3.60468329,0.05901749355578768,False,0,88823.7,6.464,6.510799999999877,6.533999999999743,6.689998631316338,6.451,6.609001610622559,6.679,6.747519999999812,0,6.68
363,LPT/USDT:USDT,2022-11-09 21:15:00+00:00,first_buy,trailing_stop_loss,7.526,7.526,7.462028892205988,7.540436123242987,7.226,1,7.325,44342.4,1,False,7.463199999999891,7.48685714285694,7.510319999999812,-11.05297614,-0.18164302550114503,False,0,42866.2,6.06,6.073399999999863,6.088285714285475,6.158285378112138,6.02,6.099146699646164,6.078,6.131079999999801,1,6.079
362,LPT/USDT:USDT,2022-10-11 13:45:00+00:00,first_buy,trailing_stop_loss,8.968,8.984,8.976468592405471,8.970062240100447,8.914,1,8.933,12203.4,0,False,8.974599999999887,8.992999999999794,8.96695999999984,-2.78155041,-0.04575043528821749,False,0,123141.5,8.665,8.827999999999896,8.99257142857123,9.300836695742044,8.642,9.114381555036143,8.698,9.334159999999807,1,8.873
361,LPT/USDT:USDT,2022-08-26 15:15:00+00:00,first_buy,trailing_stop_loss,11.566,11.572,11.589406021184278,11.602375496426733,11.323,1,11.356,79082.5,0,False,11.544799999999885,11.581714285714039,11.645719999999834,-12.63636293,-0.2059673550466502,False,0,13553.8,8.992,9.011999999999876,9.01771428571409,9.07840852999835,8.982,9.03023238126848,9.023,9.083959999999834,0,9.023
360,LPT/USDT:USDT,2022-07-25 23:45:00+00:00,first_buy,trailing_stop_loss,8.607,8.638,8.660789390639138,8.680444272455372,8.577,1,8.603,3959.9,0,False,8.638199999999928,8.639285714285489,8.683599999999855,8.48371718,0.1388180076304637,False,0,13731.0,10.331,10.419799999999896,10.431999999999757,10.610288611916523,10.317,10.445783530253879,10.448,10.474239999999844,1,10.45
359,LPT/USDT:USDT,2022-06-12 01:00:00+00:00,first_buy,trailing_stop_loss,10.268,10.298,10.265066715032678,10.288053339590327,10.202,1,10.244,6007.1,1,False,10.259599999999896,10.24185714285692,10.272279999999855,-6.83978459,-0.11305421674467796,False,0,44565.6,9.084,9.422599999999928,9.456285714285503,9.573364692792293,9.084,9.468612680486824,9.461,9.618239999999851,1,9.511
358,LPT/USDT:USDT,2022-05-12 15:00:00+00:00,first_buy,trailing_stop_loss,13.644,14.211,13.591350363278051,13.494396489166299,13.547,0,14.045,18995.7,0,False,13.588199999999853,13.507571428571197,13.53079999999984,-16.77060858,-0.27721417893615163,False,0,13674.6,10.171,10.174799999999891,10.211142857142644,10.600031448148604,10.109,10.346203867940538,10.152,10.634159999999861,0,10.255
357,LPT/USDT:USDT,2022-05-09 18:30:00+00:00,first_buy,trailing_stop_loss,18.322,18.478,18.603808285189775,18.89003794044142,18.1,1,18.259,17239.8,0,False,18.456399999999825,18.40128571428549,19.02363999999985,-21.12526252,-0.3502875337419497,False,0,17712.4,12.251,12.425599999999852,12.503428571428342,13.199819037042168,12.141,12.686530148535294,12.422,13.333839999999844,1,12.557
356,LPT/USDT:USDT,2022-04-04 17:30:00+00:00,first_buy,trailing_stop_loss,27.301,27.368,27.506500235735864,27.930358542234966,27.255,0,27.273,3301.1,0,False,27.19019999999987,27.248714285714065,28.041039999999825,-18.32995668,-0.305179842190115,False,0,11743.2,19.389,19.61899999999983,19.68185714285691,19.70817139125429,19.288,19.626384258997348,19.533,19.649959999999847,1,19.578
373,LPT/USDT:USDT,2024-02-05 01:00:00+00:00,first_buy,trailing_stop_loss,6.956,6.9719999999999995,7.0353744477052045,7.086472097956661,6.937,1,6.944,15530.4,0,False,6.986799999999728,7.007142857142614,7.099519999999794,50.43200323,0.8248356538943761,False,0,316609.5,14.407,14.813199999999744,14.815285714285448,14.698254995417814,14.302,14.772937501253686,14.806000000000001,14.65171999999979,1,14.842
374,LPT/USDT:USDT,2024-03-01 17:30:00+00:00,first_buy,trailing_stop_loss,14.046,14.187,14.159688082688591,14.227002022780233,14.036,0,14.165,48014.8,0,False,14.071399999999732,14.095714285714015,14.279839999999794,9.19833808,0.15086561096493864,False,0,81317.7,16.768,17.02779999999971,17.132857142856793,17.428197933271186,16.681,17.23186695727396,16.949,17.426999999999722,1,17.05
375,LPT/USDT:USDT,2024-03-25 05:15:00+00:00,first_buy,trailing_stop_loss,20.172,20.223,20.15432999018647,20.176518303922784,20.104,0,20.145,29317.2,0,False,20.106199999999735,20.13371428571396,20.245559999999706,-20.89319605,-0.34540243469648224,False,0,24606.1,14.586,14.630799999999704,14.687285714285418,14.96572347062655,14.486,14.760688040991004,14.593,15.018079999999712,1,14.631
376,LPT/USDT:USDT,2024-04-12 18:30:00+00:00,first_buy,trailing_stop_loss,13.64,13.648,14.063268086631426,14.508371539089174,13.28,1,13.399000000000001,60421.7,1,False,13.537599999999705,13.838285714285417,14.615119999999711,46.27444631,0.7665227095774776,False,0,153948.9,24.075,24.397399999999696,24.53557142857114,24.131214007172822,24.022,24.4994935329614,24.261,24.337159999999685,1,24.752
396,COMP/USDT:USDT,2021-06-22 12:30:00+00:00,first_buy,trailing_stop_loss,204.1,208.87,212.2411657021481,218.3821255634136,198.26,1,200.12,5909.62,0,False,207.7000000000008,210.32285714285698,220.57839999999916,37.13910832,0.6060298227921913,False,0,3225.156,324.23,326.57000000000295,327.4814285714282,335.25707353433455,324.08,330.628309143899,325.26,337.09639999999905,1,327.87
395,COMP/USDT:USDT,2021-06-15 08:00:00+00:00,first_buy,trailing_stop_loss,336.6,340.87,337.8859814329207,336.83008918097124,336.53,0,340.87,945.626,0,False,337.8520000000005,338.2599999999994,335.87159999999926,-23.41070767,-0.3813158346482875,False,0,2741.723,213.9,217.48400000000078,218.28571428571416,225.81527185289244,213.53,221.57242472487843,218.43,228.24319999999915,0,219.32
394,COMP/USDT:USDT,2021-05-23 08:45:00+00:00,first_buy,trailing_stop_loss,342.96,343.04,353.18102259972005,365.1504255431622,330.0,1,330.5,3730.795,1,False,342.8880000000002,347.97571428571456,368.3499999999987,-9.48268553,-0.15494130856774205,False,0,1447.869,285.27,289.15400000000056,290.22714285714176,300.2746093908236,284.49,293.86853214598153,292.63,301.981999999999,1,292.63
393,COMP/USDT:USDT,2021-05-19 12:45:00+00:00,first_buy,trailing_stop_loss,522.54,523.0,550.0785553198406,576.5304110287216,478.49,1,479.2,10750.745,0,False,525.2580000000006,535.4471428571431,585.3743999999988,-15.84931769,-0.258449490948492,False,0,1940.018,357.48,363.22000000000025,365.8500000000002,375.9869705348362,354.63,368.94418925755105,364.09,378.25359999999864,1,364.1
392,COMP/USDT:USDT,2021-05-12 22:15:00+00:00,first_buy,trailing_stop_loss,837.98,851.05,830.8650722799724,833.1448376873612,784.0,1,794.78,7831.805,1,False,830.1460000000004,831.4928571428558,831.2851999999993,-23.00300477,-0.3754174798838976,False,1,6326.393,523.19,538.4860000000007,550.9071428571432,584.3168439110193,514.55,562.9655653779934,541.32,590.9615999999987,1,541.62
391,COMP/USDT:USDT,2021-04-06 14:30:00+00:00,first_buy,trailing_stop_loss,485.12,487.57,494.4184634623783,499.66309138997195,478.9,1,480.32,3831.737,0,False,491.33400000000177,493.4457142857145,500.3096,35.6150932,0.5833010286979451,False,0,3357.441,837.83,838.0660000000005,838.1071428571415,836.2140247023501,831.0,837.4259945126947,847.36,832.3827999999994,1,847.36
390,COMP/USDT:USDT,2021-03-02 02:15:00+00:00,first_buy,trailing_stop_loss,489.8,501.79,492.19397775910306,486.33973508982626,489.62,0,500.79,2250.207,0,False,492.14199999999954,492.6328571428566,488.4167999999996,-4.85803428,-0.07944594372466106,False,0,4841.507,485.16,495.4080000000017,496.58571428571446,501.2105387011697,481.33,496.981820455538,492.72,501.5428,1,492.72
388,COMP/USDT:USDT,2021-01-21 17:00:00+00:00,first_buy,trailing_stop_loss,182.17,183.26,184.3786804790576,186.8849693937677,180.27,1,180.56,1532.087,0,False,183.5180000000011,183.83571428571608,186.82239999999945,66.20673895,1.0786313924174946,False,0,2509.537,416.32,431.00999999999914,433.29142857142875,439.70198623834466,415.0,436.1385283748426,429.91,440.5387999999997,1,431.57
440,STORJ/USDT:USDT,2021-02-10 00:15:00+00:00,second_buy,trailing_stop_loss,0.6272,0.65,0.610292835431068,0.6020702247119268,0.6151,1,0.6232,1716534.0,1,False,0.6195399999999978,0.6141428571428548,0.600964000000001,-10.64106707,-0.17435195388011737,False,0,2143813.0,0.7154,0.6920599999999973,0.690528571428569,0.6676104026486455,0.704,0.6869934891007039,0.709,0.6638160000000011,0,0.7207
387,COMP/USDT:USDT,2020-12-21 10:15:00+00:00,first_buy,trailing_stop_loss,147.93,147.98,149.19134539206237,150.66913912069077,144.3,1,144.84,4924.677,1,False,147.7180000000008,148.36285714285924,151.23159999999942,14.41450997,0.2350373716385809,False,1,1727.971,182.21,184.46600000000112,184.63000000000184,187.39096694526913,181.56,185.07298602070443,184.83,187.2467999999994,1,186.21
385,COMP/USDT:USDT,2020-10-06 08:00:00+00:00,first_buy,trailing_stop_loss,113.8,114.34,117.23666699988199,119.00198147392328,112.46,1,113.55,4317.178,0,False,115.99000000000035,116.33428571428702,119.67359999999968,-11.6914769,-0.1905157570180031,False,0,7227.073,93.39,95.94400000000014,97.15857142857286,100.16023412917903,93.0,97.79941495573232,95.4,101.42639999999963,1,95.67
384,COMP/USDT:USDT,2020-09-05 18:15:00+00:00,first_buy,trailing_stop_loss,160.73,160.9,163.23093490403056,166.983160960978,154.13,1,154.26,6809.474,0,False,160.44400000000024,161.5871428571442,166.13280000000017,-14.24285975,-0.23227725633242707,False,1,7970.838,113.79,116.79000000000035,117.02000000000132,119.43813999183715,113.35,117.90697009076963,117.45,119.97399999999966,1,117.47
383,COMP/USDT:USDT,2020-09-01 17:45:00+00:00,first_buy,trailing_stop_loss,241.03,241.15,243.12769951750917,246.34560556465462,236.91,1,238.55,4671.681,1,False,241.1180000000004,241.79857142857267,246.75360000000012,-18.96098728,-0.3090592761086955,False,0,3155.432,160.73,162.8060000000002,163.31857142857277,168.00101383785625,159.6,164.86201397749068,160.17,166.64560000000017,1,161.37
382,COMP/USDT:USDT,2020-07-27 14:30:00+00:00,first_buy,trailing_stop_loss,134.8,135.46,139.43584047226994,141.6854456697776,129.49,1,132.02,9492.827,0,False,137.73600000000008,139.01000000000084,142.48399999999995,54.26313963,0.8847375389954938,False,0,2056.072,241.03,242.1180000000004,243.0328571428584,246.96925400982698,239.58,243.96000852069267,240.72,247.4632000000001,1,241.31
381,COMP/USDT:USDT,2020-06-30 15:45:00+00:00,first_buy,trailing_stop_loss,219.05,219.25,218.84558697542113,220.15118233618227,218.14,0,218.19,985.569,0,False,218.18800000000002,217.87428571428578,219.59839999999994,-21.98158266,-0.3581654736087868,False,0,8649.091,134.76,139.78800000000007,140.46285714285798,142.45868132335983,133.71,140.78417510359174,140.78,142.90119999999996,1,140.78
379,LPT/USDT:USDT,2024-08-05 00:00:00+00:00,first_buy,trailing_stop_loss,10.912,10.913,11.016169877324286,11.062283000532405,10.829,1,10.85,11708.7,0,False,10.95019999999978,11.0035714285713,11.048599999999666,6.72566204,0.1105918764221702,False,0,3823.9,12.125,12.159799999999805,12.15371428571415,12.255385022883289,12.108,12.188926946413199,12.153,12.258759999999695,1,12.154
378,LPT/USDT:USDT,2024-07-01 11:45:00+00:00,first_buy,trailing_stop_loss,16.841,16.887,16.873374070450925,16.87328931278184,16.81,0,16.877,13752.7,1,False,16.87199999999979,16.86671428571412,16.904039999999643,-18.7330612,-0.30803683819801386,False,0,31168.2,11.793,12.04299999999978,12.131142857142729,12.323442230641778,11.784,12.185425590283385,11.926,12.37871999999966,1,11.948
377,LPT/USDT:USDT,2024-05-23 18:15:00+00:00,first_buy,trailing_stop_loss,22.627,22.795,22.477038866068156,22.466828570417476,22.507,1,22.765,68979.3,0,False,22.643399999999698,22.596428571428273,22.263719999999683,-17.95938479,-0.3031345604168077,False,0,29776.4,16.184,16.315999999999793,16.331571428571255,16.520972173371266,16.158,16.38996672004301,16.383,16.53763999999965,1,16.43
386,COMP/USDT:USDT,2020-11-15 10:15:00+00:00,first_buy,trailing_stop_loss,123.47,124.18,123.85125679220864,123.4119547270955,123.43,1,123.54,1883.607,0,False,123.694,123.64571428571564,123.74319999999955,11.62180531,0.18948960933619877,False,1,1169.887,151.8,152.0840000000008,152.04285714285922,152.42725706378056,150.98,152.0721629684303,152.49,152.3847999999994,1,152.5
354,LPT/USDT:USDT,2022-01-22 09:30:00+00:00,first_buy,trailing_stop_loss,22.448,22.825,22.802194775137927,23.42161177021913,22.31,0,22.593,22318.0,0,False,22.624000000000166,22.587999999999706,23.498599999999836,-1.71984743,-0.028211747891655675,False,0,6401.6,22.429,22.61739999999997,22.774571428571218,23.331927789673237,22.347,22.98964658657279,22.597,23.433559999999844,1,22.617
441,STORJ/USDT:USDT,2021-02-11 13:00:00+00:00,second_buy,trailing_stop_loss,0.7154,0.75,0.6935637215467495,0.6722096320820792,0.7125,0,0.7297,2364140.0,0,False,0.7023199999999974,0.6967571428571405,0.6683160000000011,-13.19055997,-0.2154140927735099,False,0,1395142.0,0.8911,0.8761599999999976,0.873414285714284,0.8628565662651719,0.8758,0.874079617293974,0.8948,0.870656000000001,0,0.8993
443,STORJ/USDT:USDT,2021-02-24 04:15:00+00:00,second_buy,trailing_stop_loss,0.6004,0.6093000000000001,0.587254380047052,0.5712745023165333,0.6003000000000001,1,0.6068,227373.0,0,False,0.5989399999999965,0.596142857142855,0.5664719999999998,-12.56714489,-0.20700550624674371,False,0,172858.0,0.7278,0.7225199999999967,0.7213571428571408,0.7148824651005242,0.7234,0.7200802890079109,0.7246,0.716235999999999,0,0.7291000000000001
504,STORJ/USDT:USDT,2023-11-05 10:45:00+00:00,second_buy,trailing_stop_loss,0.45930000000000004,0.4612,0.45859259610589015,0.45841808733167844,0.45880000000000004,0,0.4611,572858.0,0,False,0.45897999999999434,0.4589857142857547,0.4575960000000021,-18.47965713,-0.3016349475720088,False,1,11672869.0,0.5871000000000001,0.580999999999995,0.579114285714326,0.5533345118784609,0.5812,0.5743847954635213,0.5814,0.5526200000000018,1,0.5898
503,STORJ/USDT:USDT,2023-09-30 13:15:00+00:00,second_buy,trailing_stop_loss,0.4178,0.41960000000000003,0.41916007686201573,0.4213091143260083,0.4177,0,0.4193,1578637.0,0,False,0.41879999999999284,0.41895714285718355,0.4208680000000017,-4.94074744,-0.08078848199597394,False,0,10550650.0,0.4102,0.40295999999999366,0.4030571428571828,0.40132307797887407,0.39940000000000003,0.40264994098621065,0.39980000000000004,0.40093200000000245,0,0.41250000000000003
502,STORJ/USDT:USDT,2023-09-21 10:45:00+00:00,second_buy,trailing_stop_loss,0.3516,0.3552,0.3500950660319728,0.3544117708054118,0.35100000000000003,0,0.3517,13702492.0,0,False,0.34847999999999235,0.34785714285718283,0.3532560000000011,-16.38874303,-0.2680001728087762,False,0,4303165.0,0.44020000000000004,0.43905999999999273,0.43928571428575464,0.431955675330711,0.439,0.43788633779283076,0.4405,0.4317880000000015,0,0.44110000000000005
501,STORJ/USDT:USDT,2023-09-14 05:15:00+00:00,second_buy,trailing_stop_loss,0.3342,0.3376,0.3316505822124956,0.33032590872814693,0.33340000000000003,1,0.3335,17749108.0,1,False,0.33313999999999205,0.3327428571428971,0.3301920000000006,-18.42143711,-0.3005900502560409,False,0,11201746.0,0.4228,0.41941999999999213,0.4202285714286112,0.41809246778785764,0.4152,0.4193825862203203,0.41540000000000005,0.417368000000001,0,0.4238
500,STORJ/USDT:USDT,2023-08-18 18:45:00+00:00,second_buy,trailing_stop_loss,0.2286,0.23,0.22874053048375478,0.22846864341338433,0.22840000000000002,0,0.2298,560171.0,0,False,0.22921999999999235,0.22874285714289674,0.22818000000000077,-15.27288316,-0.25010586733366263,False,0,85962186.0,0.2788,0.2558599999999928,0.25171428571432564,0.24722251466190964,0.26580000000000004,0.25185500859764864,0.269,0.2451320000000008,0,0.28500000000000003
499,STORJ/USDT:USDT,2023-07-11 07:45:00+00:00,second_buy,trailing_stop_loss,0.3365,0.3371,0.33793063198862383,0.33898226335170367,0.3357,0,0.336,2198004.0,1,False,0.33651999999999227,0.3367714285714662,0.3400920000000005,19.13891941,0.31328619648560124,False,0,777143.0,0.242,0.24405999999999195,0.24508571428575393,0.2460386980365323,0.241,0.24506369791555316,0.2417,0.24571200000000082,1,0.2432
498,STORJ/USDT:USDT,2023-06-10 04:15:00+00:00,second_buy,trailing_stop_loss,0.2644,0.26730000000000004,0.27050130521794835,0.2765731841120414,0.263,1,0.2651,11141273.0,0,False,0.2664199999999915,0.2676142857143241,0.27699200000000035,-6.6890863,-0.10934013436213864,False,0,18379657.0,0.28950000000000004,0.2868999999999919,0.28582857142860973,0.2802527761809338,0.28750000000000003,0.28349650296818013,0.2908,0.27820000000000006,0,0.2919
497,STORJ/USDT:USDT,2023-03-18 02:30:00+00:00,second_buy,trailing_stop_loss,0.3769,0.37920000000000004,0.37587850942024875,0.3719648533785116,0.3764,1,0.3776,562429.0,0,False,0.37689999999999196,0.37758571428575155,0.3714920000000007,15.39104735,0.2517912806199283,False,0,3122442.0,0.2761,0.2730799999999918,0.2724571428571812,0.2739296139375058,0.2735,0.2734354078817641,0.2738,0.27413600000000055,0,0.2763
496,STORJ/USDT:USDT,2023-02-24 07:00:00+00:00,second_buy,trailing_stop_loss,0.46240000000000003,0.46340000000000003,0.4632605934668063,0.46497116006773054,0.4622,1,0.4622,291744.0,1,False,0.4629599999999937,0.46288571428575187,0.46452800000000094,11.76410586,0.19301433430598297,False,0,1073736.0,0.37270000000000003,0.3708799999999921,0.36878571428575097,0.3592847301312876,0.3684,0.36394547570780844,0.3718,0.3555840000000007,1,0.3728
495,STORJ/USDT:USDT,2023-02-05 12:45:00+00:00,second_buy,trailing_stop_loss,0.4257,0.4328,0.4270074206227301,0.42533988506601395,0.4257,1,0.4288,2480207.0,0,False,0.4260999999999945,0.42678571428575174,0.42607200000000106,-8.40582778,-0.13725414812422043,False,0,19504393.0,0.46680000000000005,0.44745999999999386,0.4456000000000375,0.4435078893044687,0.4413,0.4453536638035917,0.4414,0.4396720000000011,0,0.4743
494,STORJ/USDT:USDT,2023-01-13 21:30:00+00:00,second_buy,trailing_stop_loss,0.3074,0.3094,0.3042400221224563,0.30209388982035046,0.3068,0,0.30920000000000003,891503.0,0,False,0.30601999999999396,0.3054285714286083,0.3013440000000005,-21.70874396,-0.35483307753308113,False,0,2019622.0,0.40280000000000005,0.3975599999999941,0.3966000000000373,0.39620807069198627,0.39930000000000004,0.39704891911488394,0.4001,0.3973280000000007,0,0.4031
493,STORJ/USDT:USDT,2022-11-24 18:30:00+00:00,second_buy,trailing_stop_loss,0.3415,0.3425,0.34289146611495,0.34331504988818184,0.3411,1,0.3418,270880.0,0,False,0.34231999999999435,0.3429000000000361,0.3432840000000009,9.18818952,0.1503718166791234,False,1,1595112.0,0.2849,0.2836799999999937,0.28294285714289347,0.28154355750597965,0.2841,0.28235044085033206,0.2846,0.28064400000000056,0,0.2861
492,STORJ/USDT:USDT,2022-11-04 07:00:00+00:00,second_buy,trailing_stop_loss,0.4763,0.47950000000000004,0.4745988524420179,0.47474026648486184,0.47600000000000003,0,0.4788,902250.0,0,False,0.4755399999999933,0.4748428571428929,0.4741679999999998,14.2881377,0.23337053800092908,False,0,37841607.0,0.3458,0.33517999999999415,0.33375714285717883,0.3312292673294847,0.3342,0.3344424894511053,0.3385,0.3322560000000012,0,0.354
491,STORJ/USDT:USDT,2022-10-18 12:30:00+00:00,second_buy,trailing_stop_loss,0.4454,0.4455,0.44520876232498896,0.44411281194022667,0.443,0,0.4435,1138493.0,1,False,0.445299999999994,0.4444714285714636,0.44539600000000007,-10.86668844,-0.1777292944137707,False,1,9951840.0,0.5039,0.5049399999999936,0.5004000000000357,0.47808952898307777,0.49910000000000004,0.4936853340553218,0.5166000000000001,0.4706520000000001,1,0.5198
490,STORJ/USDT:USDT,2022-08-03 16:45:00+00:00,second_buy,trailing_stop_loss,0.669,0.6735,0.6706993153677195,0.6700985963014942,0.6687000000000001,0,0.6724,367149.0,0,False,0.6707200000000006,0.670757142857178,0.671075999999998,23.04149421,0.3769993898061725,False,0,1330586.0,0.4197,0.4132599999999947,0.412257142857178,0.40925436570585094,0.4148,0.41179362407497744,0.4148,0.4098559999999999,0,0.42
489,STORJ/USDT:USDT,2022-07-16 16:00:00+00:00,second_buy,trailing_stop_loss,0.6724,0.6762,0.6692432076609016,0.6670320499467647,0.672,0,0.6735,689024.0,0,False,0.6707200000000004,0.669514285714324,0.6660719999999997,-9.08249133,-0.1484289177499696,False,0,12461878.0,0.7647,0.7240600000000006,0.7141571428571781,0.7007000366387268,0.7283000000000001,0.7124515355802434,0.733,0.697267999999999,0,0.771
488,STORJ/USDT:USDT,2022-06-20 06:45:00+00:00,second_buy,trailing_stop_loss,0.6005,0.6343,0.583488524442095,0.5734543962574137,0.6000000000000001,0,0.6296,45156108.0,0,False,0.5874800000000021,0.5821857142857574,0.5747919999999994,-20.64113935,-0.33826942876007315,False,0,21395120.0,0.8124,0.780840000000002,0.7748142857143276,0.7482738555749151,0.7943,0.7688575708636309,0.8002,0.7387640000000009,0,0.8199000000000001
505,STORJ/USDT:USDT,2023-11-09 16:00:00+00:00,second_buy,trailing_stop_loss,0.7939,0.7988000000000001,0.7975655529191495,0.7859318515373829,0.782,1,0.7913,14945323.0,0,False,0.7892399999999953,0.7923714285714686,0.7917880000000017,-4.62116431,-0.07591962100997865,False,0,7144169.0,0.8324,0.8195599999999936,0.8103142857143284,0.7840048668914746,0.8166,0.8020647016054541,0.8244,0.7767040000000026,0,0.8341000000000001
487,STORJ/USDT:USDT,2022-06-18 08:15:00+00:00,second_buy,trailing_stop_loss,0.44010000000000005,0.4444,0.4472608077910087,0.4540794812632732,0.43670000000000003,0,0.4369,4776076.0,0,False,0.43982000000000215,0.44337142857147155,0.45401599999999953,-17.07256719,-0.2793340445708867,False,0,21885031.0,0.5359,0.5058800000000019,0.4998142857143285,0.4770595332440544,0.522,0.49269311289040263,0.525,0.47172799999999954,0,0.5432
506,STORJ/USDT:USDT,2023-12-09 03:30:00+00:00,second_buy,trailing_stop_loss,0.7257,0.7295,0.7264572570027249,0.7254372028973292,0.7257,0,0.7292000000000001,343769.0,0,False,0.725839999999994,0.7259285714286143,0.7261440000000016,-8.80605739,-0.1439097031035685,False,0,2039484.0,0.8111,0.8008399999999934,0.800614285714329,0.7898465201337459,0.8018000000000001,0.7966526608888789,0.8033,0.7863640000000024,0,0.8124
508,STORJ/USDT:USDT,2023-12-22 00:45:00+00:00,second_buy,trailing_stop_loss,1.0167,1.0215,1.0221956521718711,1.0276673361560673,1.0074,1,1.0109,1676215.0,0,False,1.0206599999999895,1.0232285714286167,1.0251160000000012,20.6184078,0.340241458075286,False,0,5468541.0,0.6938000000000001,0.7074399999999895,0.7130000000000457,0.7174944878782017,0.685,0.7135034335220187,0.7058,0.7195080000000006,1,0.7064
526,ETC/USDT:USDT,2020-04-26 13:45:00+00:00,second_buy,trailing_stop_loss,6.007,6.132,5.958794124423784,5.91124167994303,6.006,0,6.129,248637.06,0,False,5.996400000000001,5.970428571428533,5.89423999999998,-9.9359001,-0.16227518267165844,False,0,78246.44,7.142,7.107999999999969,7.092571428571355,6.950857743198833,7.087,7.038489537689783,7.118,6.90771999999998,1,7.146
525,ETC/USDT:USDT,2020-03-20 08:30:00+00:00,second_buy,trailing_stop_loss,5.461,5.569,5.207778682808667,5.143511557966974,5.325,0,5.358,329896.64,0,False,5.2874,5.2395714285714,5.104799999999974,-8.29046568,-0.1352964198081349,False,0,162538.43,6.006,5.951600000000001,5.94057142857139,5.893821014338473,5.9719999999999995,5.927847601591745,6.005,5.88407999999998,0,6.066
