,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,imit-enter-short (entry),imit-exit-short (entry),nlp-enter-long (entry),nlp-enter-short (entry),nlp-exit-short (entry),close_date,close (exit),nlp-enter-long (exit),volume (exit),open (exit),low (exit),sma-07 (exit),ema-26 (exit),sma-05 (exit),mean-grad-hist (exit),imit-enter-short (exit),imit-exit-short (exit),short_kdj (exit),long_jcrosk (exit),ema-12 (exit),nlp-enter-short (exit),nlp-exit-short (exit),high (exit),sma-25 (exit)
424,1000SHIB/USDT:USDT,2022-09-18 21:00:00+00:00,first_buy,trailing_stop_loss,0.011418,0.011418,0.011438067941963495,0.011492202997791556,0.011354999999999999,1,0.011396,195128044.0,0,False,0.011419999999999913,0.01143514285714311,0.011479480000000031,-8.85765172,-0.14425996190015777,go_long,go_long,go_long,go_long,go_long,2022-10-19 22:30:00+00:00,0.010086,go_long,52682064.0,0.010093999999999999,0.010071,0.010103714285714526,0.010104912901446413,0.01009679999999994,1,go_long,go_long,False,0,0.010106165731910748,go_long,go_long,0.010100000000000001,0.01010572000000004
423,1000SHIB/USDT:USDT,2022-08-14 13:15:00+00:00,first_buy,trailing_stop_loss,0.015323999999999999,0.015432,0.01534457052150016,0.015104997654115116,0.015276,0,0.015318,1113475122.0,0,False,0.015267999999999842,0.01531200000000025,0.015266320000000022,-11.75543054,-0.19142553811174556,go_long,go_long,go_long,go_long,go_long,2022-09-13 12:30:00+00:00,0.012962,go_long,606747848.0,0.013000000000000001,0.012766,0.0129321428571431,0.01290126241412981,0.012959999999999902,1,go_long,go_long,False,0,0.01285977160884658,go_long,go_long,0.013033,0.012844920000000029
422,1000SHIB/USDT:USDT,2022-07-14 17:45:00+00:00,first_buy,trailing_stop_loss,0.010572,0.010627,0.010425512796091734,0.010360667987101196,0.010565,0,0.010608,392489881.0,0,False,0.010467999999999877,0.010446142857143102,0.010319560000000014,13.31605707,0.2168477233630558,go_long,go_long,go_long,go_long,go_long,2022-08-14 04:00:00+00:00,0.012908999999999999,go_long,451902388.0,0.012877999999999999,0.012875,0.01283014285714311,0.01279632885509669,0.012846199999999846,0,go_long,go_long,False,0,0.012741926683058959,go_long,go_long,0.012950000000000001,0.01271536000000002
421,1000SHIB/USDT:USDT,2022-06-13 08:45:00+00:00,first_buy,trailing_stop_loss,0.007814,0.007925999999999999,0.008009266105786441,0.008159914098162163,0.007756,1,0.00783,712610043.0,0,False,0.007887599999999878,0.007957428571428829,0.008160360000000002,22.92751492,0.37335523356754746,go_long,go_long,go_long,go_long,go_long,2022-07-11 20:00:00+00:00,0.010768,go_long,192650651.0,0.010780999999999999,0.010731,0.010810285714285956,0.01081907293243004,0.010791199999999872,1,go_long,go_long,False,0,0.010848821524959524,go_long,go_long,0.010787,0.010833440000000014
420,1000SHIB/USDT:USDT,2022-05-12 15:00:00+00:00,first_buy,trailing_stop_loss,0.010731,0.011264,0.010701643140598415,0.010676646290096138,0.010650000000000001,0,0.011255,590558956.0,0,False,0.010692399999999913,0.010669428571428803,0.010633880000000016,-5.93324841,-0.09662354443156236,go_long,go_long,go_long,go_long,go_long,2022-06-10 16:15:00+00:00,0.010247,go_long,155514452.0,0.010282999999999999,0.010243,0.010310714285714537,0.01030873410425404,0.010290799999999881,1,go_long,go_long,False,0,0.010360377351344076,go_long,go_long,0.010306,0.010370840000000003
417,1000SHIB/USDT:USDT,2022-03-22 04:30:00+00:00,first_buy,trailing_stop_loss,0.023504,0.023840999999999998,0.023404039178874222,0.023248896441415475,0.023490999999999998,0,0.023746,477146819.0,0,False,0.02354599999999988,0.023499428571428834,0.02316827999999997,-0.12067533,-0.001965649715574582,go_long,go_long,go_long,go_long,go_long,2022-04-18 04:15:00+00:00,0.024679,go_long,260745778.0,0.024967,0.024613,0.024930714285714535,0.024929776691831523,0.0249071999999999,1,go_long,go_long,False,1,0.025068648428409217,go_long,go_long,0.024978999999999998,0.025018399999999965
416,1000SHIB/USDT:USDT,2022-02-17 21:15:00+00:00,first_buy,trailing_stop_loss,0.028680999999999998,0.028813,0.028932363443062534,0.029401705509376347,0.027798,1,0.028128,1413677442.0,0,False,0.02869079999999987,0.02880714285714311,0.029455239999999976,-9.27104192,-0.1509732305794481,go_long,go_long,go_long,go_long,go_long,2022-03-19 20:00:00+00:00,0.024236999999999998,go_long,227329444.0,0.024328,0.02415,0.024369285714285982,0.024440657685709372,0.024354999999999898,1,go_long,go_long,False,0,0.024314581187169088,go_long,go_long,0.024364999999999998,0.02456695999999995
415,1000SHIB/USDT:USDT,2022-01-22 22:00:00+00:00,first_buy,trailing_stop_loss,0.020253999999999998,0.02068,0.019844111658217648,0.019698869087351953,0.019979,0,0.020474,463679299.0,0,False,0.02004779999999993,0.019935428571428816,0.019589200000000067,24.9229512,0.4059645576455584,go_long,go_long,go_long,go_long,go_long,2022-02-17 18:15:00+00:00,0.029311999999999998,go_long,839647769.0,0.029744999999999997,0.029126,0.029899857142857398,0.029945321617419942,0.029787999999999877,1,go_long,go_long,False,0,0.030252877851413045,go_long,go_long,0.029928,0.030290999999999978
413,1000SHIB/USDT:USDT,2021-12-04 05:15:00+00:00,first_buy,trailing_stop_loss,0.036955,0.037156,0.038310415395298766,0.039096768306224355,0.034626,1,0.035646,3335707377.0,0,False,0.03788019999999981,0.03809957142857173,0.039240560000000126,-3.60278665,-0.05868157891133785,go_long,go_long,go_long,go_long,go_long,2021-12-29 13:15:00+00:00,0.034419,go_long,254884655.0,0.034453,0.034342,0.03471414285714311,0.03484601567462696,0.03449619999999985,1,go_long,go_long,False,0,0.03511647361374737,go_long,go_long,0.034628,0.035201080000000065
411,1000SHIB/USDT:USDT,2021-10-06 16:00:00+00:00,first_buy,trailing_stop_loss,0.022987999999999998,0.023008999999999998,0.022926632211260654,0.02273513006727423,0.02162,1,0.021922,5475802338.0,0,False,0.022756399999999965,0.023049142857142997,0.02279683999999993,136.1788785,2.2181156542276894,go_long,go_long,go_long,go_long,go_long,2021-10-27 20:00:00+00:00,0.078939,go_long,4463036224.0,0.076654,0.076609,0.07456071428571438,0.07277516662187662,0.07707459999999988,1,go_long,go_long,False,0,0.06825106226005333,go_long,go_long,0.08092,0.06790503999999996
410,1000SHIB/USDT:USDT,2021-09-07 15:30:00+00:00,first_buy,trailing_stop_loss,0.004922999999999999,0.005398,0.006033317202086168,0.006431224362480552,0.004363,1,0.005042,3602267890.0,0,False,0.005564399999999942,0.005920285714285849,0.006570479999999935,60.23596897,0.9808683906124104,go_long,go_long,go_long,go_long,go_long,2021-10-04 13:00:00+00:00,0.009512999999999999,go_long,4005900504.0,0.009254,0.00924,0.009093000000000151,0.009000881702486536,0.009200799999999947,0,go_long,go_long,False,0,0.008794008447034558,go_long,go_long,0.009578999999999999,0.008706719999999939
409,1000SHIB/USDT:USDT,2021-08-11 10:45:00+00:00,first_buy,trailing_stop_loss,0.0078049999999999994,0.007823,0.007810952679582681,0.007796110870884589,0.007756,0,0.0077989999999999995,315396301.0,0,False,0.007809999999999949,0.007803428571428704,0.007824879999999933,-10.70337952,-0.1742984470824463,go_long,go_long,go_long,go_long,go_long,2021-09-06 12:00:00+00:00,0.007376,go_long,341956589.0,0.007397,0.007352,0.0075188571428572775,0.007499005514984121,0.0074889999999999375,1,go_long,go_long,False,0,0.00750139082049008,go_long,go_long,0.007430999999999999,0.007501639999999933
408,1000SHIB/USDT:USDT,2021-07-12 20:15:00+00:00,first_buy,trailing_stop_loss,0.007346,0.007391999999999999,0.007421671912522432,0.00751019836827111,0.007306999999999999,0,0.007391999999999999,213755348.0,0,False,0.007368599999999975,0.0073702857142858335,0.007530079999999943,4.60318239,0.07496339610180826,go_long,go_long,go_long,go_long,go_long,2021-08-08 02:00:00+00:00,0.008243,go_long,1960897406.0,0.008185999999999999,0.008156,0.008349714285714413,0.008065208438106843,0.008360599999999947,1,go_long,go_long,False,0,0.007722302388241283,go_long,go_long,0.008305,0.007592839999999937
407,1000SHIB/USDT:USDT,2021-06-14 21:30:00+00:00,first_buy,trailing_stop_loss,0.006954999999999999,0.006966,0.006922950050498678,0.006939704441636247,0.006921999999999999,0,0.006957,99169894.0,0,False,0.00690819999999997,0.0069137142857143554,0.00697535999999995,4.91762391,0.08008093521906412,go_long,go_long,go_long,go_long,go_long,2021-07-12 18:15:00+00:00,0.007515,go_long,106399397.0,0.007508,0.007500000000000001,0.0075365714285715495,0.007569556909626582,0.007537599999999976,1,go_long,go_long,False,0,0.0076295168953074985,go_long,go_long,0.007541999999999999,0.007632199999999945
406,1000SHIB/USDT:USDT,2021-05-19 13:15:00+00:00,first_buy,trailing_stop_loss,0.007424,0.008794999999999999,0.009926518100058145,0.011363050286242796,0.004750000000000001,1,0.005545,1363943103.0,0,False,0.008829199999999999,0.009339285714285741,0.011893079999999962,14.96827289,0.24373836705841267,go_long,go_long,go_long,go_long,go_long,2021-06-11 23:00:00+00:00,0.0063349999999999995,go_long,684227185.0,0.006362,0.006280000000000001,0.00639242857142864,0.006458574309603178,0.006388399999999965,1,go_long,go_long,False,0,0.006537525387001273,go_long,go_long,0.006384,0.0065501199999999545
402,DYDX/USDT:USDT,2023-06-10 04:15:00+00:00,second_buy,trailing_stop_loss,1.8170000000000002,1.831,1.8625478284166166,1.8975850197084063,1.799,1,1.83,1751691.4,0,False,1.8310000000000037,1.837142857142996,1.9117599999999444,-7.34493695,-0.11992968337393752,go_short,go_short,go_short,go_short,go_short,2023-06-25 08:15:00+00:00,1.975,go_short,605570.2,1.96,1.9580000000000002,1.9632857142858537,1.9530255771477856,1.9630000000000005,0,go_short,go_short,False,0,1.9260609007370573,go_short,go_short,1.976,1.9245999999999452
401,DYDX/USDT:USDT,2023-01-09 04:00:00+00:00,second_buy,trailing_stop_loss,1.308,1.31,1.296920739277034,1.2793746031610063,1.302,1,1.304,682119.9,0,False,1.3033999999999737,1.3081428571430018,1.2771199999999407,-15.63124207,-0.2553010207374847,go_short,go_short,go_short,go_short,go_short,2023-01-20 22:15:00+00:00,1.607,go_short,6191361.8,1.5270000000000001,1.5270000000000001,1.5220000000001461,1.5017942607603403,1.5345999999999718,0,go_short,go_short,False,1,1.4527429769892704,go_short,go_short,1.625,1.43795999999994
400,DYDX/USDT:USDT,2022-12-12 02:45:00+00:00,second_buy,trailing_stop_loss,1.552,1.5550000000000002,1.5631091747800585,1.5734859105324033,1.55,1,1.554,445820.3,0,False,1.559199999999972,1.5644285714287107,1.572479999999942,9.24474686,0.1511410027644536,go_short,go_short,go_short,go_short,go_short,2023-01-09 02:15:00+00:00,1.301,go_short,3017566.1,1.287,1.2850000000000001,1.2828571428572875,1.2756754070756366,1.2863999999999738,0,go_short,go_short,False,0,1.2594419103580297,go_short,go_short,1.309,1.2572399999999408
366,INJ/USDT:USDT,2023-01-23 15:15:00+00:00,second_buy,trailing_stop_loss,1.9540000000000002,1.995,1.9979630978781122,2.002220469444555,1.9500000000000002,0,1.991,467108.6,1,False,1.9834000000000351,1.9847142857142934,2.013440000000003,-14.12007204,-0.23112329196666545,go_short,go_short,go_short,go_short,go_short,2023-01-25 14:45:00+00:00,2.316,go_short,6909713.2,2.337,2.25,2.0992857142857217,2.0745403092659345,2.16940000000003,0,go_short,go_short,False,1,1.983510688802098,go_short,go_short,2.3890000000000002,1.9407200000000027
397,DYDX/USDT:USDT,2022-08-02 03:00:00+00:00,second_buy,trailing_stop_loss,2.319,2.324,2.352682336097188,2.37858934844407,2.292,1,2.301,1365524.8,0,False,2.325399999999992,2.3384285714286923,2.381319999999938,25.60825227,0.41880918326056593,go_short,go_short,go_short,go_short,go_short,2022-09-18 21:00:00+00:00,1.318,go_short,408400.8,1.32,1.312,1.3265714285715617,1.327129423571083,1.322199999999976,1,go_short,go_short,False,0,1.3357746848214338,go_short,go_short,1.322,1.3339599999999434
396,DYDX/USDT:USDT,2022-07-17 04:45:00+00:00,second_buy,trailing_stop_loss,2.177,2.203,2.168310627989686,2.156079444303192,2.172,1,2.173,962993.0,0,False,2.176599999999997,2.179142857142982,2.1488799999999397,-8.63467786,-0.14104958633488984,go_short,go_short,go_short,go_short,go_short,2022-07-29 03:45:00+00:00,2.444,go_short,550793.2,2.427,2.424,2.4287142857144075,2.4222549465546974,2.427399999999995,0,go_short,go_short,False,0,2.4071625877111753,go_short,go_short,2.447,2.407999999999937
395,DYDX/USDT:USDT,2022-07-07 16:30:00+00:00,second_buy,trailing_stop_loss,1.928,1.9380000000000002,1.9505357214654553,1.945992092686513,1.921,1,1.933,1629052.0,0,False,1.9465999999999979,1.9514285714286996,1.9461199999999377,-10.57973889,-0.17282968758160555,go_short,go_short,go_short,go_short,go_short,2022-07-16 16:00:00+00:00,2.176,go_short,4906525.5,2.159,2.148,2.110714285714411,2.097196248660789,2.127799999999998,0,go_short,go_short,False,1,2.059034683324116,go_short,go_short,2.208,2.045559999999939
394,DYDX/USDT:USDT,2022-06-20 10:30:00+00:00,second_buy,trailing_stop_loss,1.299,1.307,1.2925034642520976,1.2744884615122793,1.297,1,1.305,674817.5,0,False,1.300999999999998,1.3037142857144095,1.2699599999999363,-19.06184031,-0.31151812417726343,go_short,go_short,go_short,go_short,go_short,2022-07-04 17:00:00+00:00,1.671,go_short,5371382.8,1.647,1.646,1.634428571428699,1.632632454508719,1.6371999999999964,0,go_short,go_short,False,0,1.6192530378259025,go_short,go_short,1.6800000000000002,1.6207599999999376
393,DYDX/USDT:USDT,2022-05-23 16:00:00+00:00,second_buy,trailing_stop_loss,2.25,2.257,2.227586140451644,2.2263033607311113,2.233,0,2.24,230217.6,0,False,2.2338000000000005,2.227714285714413,2.231479999999936,24.36571746,0.3988439882189882,go_short,go_short,go_short,go_short,go_short,2022-06-16 00:00:00+00:00,1.288,go_short,448346.0,1.2770000000000001,1.275,1.2735714285715527,1.2616371653518752,1.2766000000000006,1,go_short,go_short,False,0,1.229920476851462,go_short,go_short,1.291,1.2255599999999374
392,DYDX/USDT:USDT,2022-05-12 14:45:00+00:00,second_buy,trailing_stop_loss,1.729,1.748,1.7233572371619805,1.7042626598486927,1.717,0,1.7229999999999999,999662.2,0,False,1.714000000000007,1.7327142857144153,1.7047599999999374,-18.49480295,-0.30249528228270756,go_short,go_short,go_short,go_short,go_short,2022-05-18 19:00:00+00:00,2.135,go_short,2331091.3,2.123,2.114,2.11100000000013,2.0677151355065853,2.1106000000000034,1,go_short,go_short,False,0,2.0148415994357998,go_short,go_short,2.15,1.972519999999935
391,DYDX/USDT:USDT,2022-04-18 12:45:00+00:00,second_buy,trailing_stop_loss,4.326,4.351,4.297473043633917,4.309500679275957,4.312,0,4.345,182255.8,0,False,4.304799999999996,4.297714285714428,4.284839999999929,34.32678896,0.5608655928002368,go_short,go_short,go_short,go_short,go_short,2022-05-11 12:45:00+00:00,2.037,go_short,5534747.2,2.2,2.01,2.182714285714416,2.2190663192219073,2.1590000000000074,1,go_short,go_short,False,0,2.3153362547900245,go_short,go_short,2.2,2.296439999999936
389,DYDX/USDT:USDT,2022-02-26 00:30:00+00:00,second_buy,trailing_stop_loss,5.629,5.661,5.646306186143385,5.60271377583375,5.6,0,5.643,154066.8,0,False,5.6531999999999965,5.663142857142967,5.615359999999949,1.12571068,0.018486323029331665,go_short,go_short,go_short,go_short,go_short,2022-03-25 09:45:00+00:00,5.492,go_short,969599.8,5.377,5.369,5.384285714285836,5.383464495968011,5.395800000000002,0,go_short,go_short,False,0,5.3462688142796955,go_short,go_short,5.501,5.34395999999995
365,INJ/USDT:USDT,2023-01-11 23:45:00+00:00,second_buy,trailing_stop_loss,1.439,1.454,1.4263429751080514,1.4194628344972182,1.439,0,1.447,144472.2,0,False,1.432200000000028,1.4274285714285821,1.4185199999999991,-21.19445363,-0.3466153874944542,go_short,go_short,go_short,go_short,go_short,2023-01-22 08:00:00+00:00,1.846,go_short,1027247.8,1.7970000000000002,1.796,1.7887142857142933,1.7857682868202742,1.7930000000000355,0,go_short,go_short,False,0,1.7737894757879915,go_short,go_short,1.849,1.7694800000000022
362,INJ/USDT:USDT,2022-10-18 17:30:00+00:00,second_buy,trailing_stop_loss,2.08,2.085,2.080076374725773,2.0753078979902715,2.076,1,2.084,251968.3,0,False,2.084200000000009,2.0860000000000047,2.071640000000001,-10.02859249,-0.16384358835574445,go_short,go_short,go_short,go_short,go_short,2022-10-30 07:15:00+00:00,2.402,go_short,521570.4,2.387,2.352,2.3714285714285737,2.337771059681743,2.3768000000000065,0,go_short,go_short,False,0,2.3023396313988447,go_short,go_short,2.407,2.279560000000002
363,INJ/USDT:USDT,2022-11-08 19:15:00+00:00,second_buy,trailing_stop_loss,2.058,2.088,2.175302031128247,2.2388274239854615,1.998,1,2.008,1154519.9,1,False,2.079600000000011,2.124428571428582,2.2568400000000084,4.04899337,0.06617866919888342,go_short,go_short,go_short,go_short,go_short,2022-11-10 15:00:00+00:00,1.837,go_short,363236.5,1.788,1.788,1.7838571428571544,1.7531528514058607,1.8118000000000112,0,go_short,go_short,False,0,1.7049469832687785,go_short,go_short,1.839,1.6932000000000087
312,UNI/USDT:USDT,2024-09-13 21:00:00+00:00,second_buy,trailing_stop_loss,6.9030000000000005,6.905,6.919640506110396,6.925851420755136,6.884,0,6.884,33739.0,0,False,6.899600000000097,6.911285714286042,6.962479999999932,-10.59483539,-0.1925461298262678,go_short,go_short,go_short,go_short,go_short,2024-10-10 13:00:00+00:00,8.164,go_short,3295062.0,7.931,7.93,7.876857142857482,7.868239489280863,7.889400000000101,0,go_short,go_short,False,0,7.769921999306473,go_short,go_short,8.19,7.770399999999929
313,UNI/USDT:USDT,2024-10-10 17:00:00+00:00,second_buy,trailing_stop_loss,8.375,8.379,8.187659000778115,8.050878957558224,8.273,1,8.291,1016248.0,0,False,8.3068000000001,8.255285714286051,8.035879999999928,-0.2768997,-0.004775289037228256,go_short,go_short,go_short,go_short,go_short,2024-11-06 04:00:00+00:00,8.245,go_short,696114.0,8.115,8.087,7.988714285714627,7.873926482023467,8.04840000000009,0,go_short,go_short,False,0,7.635678800538199,go_short,go_short,8.252,7.537759999999927
314,AAVE/USDT:USDT,2021-02-24 00:15:00+00:00,second_buy,trailing_stop_loss,364.398,367.859,353.86434688899163,340.6423347578348,355.232,0,356.447,8146.3,0,False,359.2840000000002,358.0232857142859,340.49048000000005,-5.44267977,-0.15303214211593705,go_short,go_short,go_short,go_short,go_short,2021-03-02 14:00:00+00:00,407.558,go_short,12081.3,399.658,399.061,396.40857142857186,395.8235597281457,399.06679999999994,0,go_short,go_short,False,0,392.0682428696533,go_short,go_short,407.559,391.2509199999996
315,AAVE/USDT:USDT,2021-03-03 08:45:00+00:00,second_buy,trailing_stop_loss,412.377,415.617,408.70561218129274,404.66297986902106,410.888,0,414.931,3790.3,0,False,411.24399999999997,410.28742857142885,404.15335999999957,6.32176867,0.15262143485028148,go_short,go_short,go_short,go_short,go_short,2021-03-30 14:45:00+00:00,374.075,go_short,4429.7,370.225,369.685,369.66928571428645,369.98948236054906,370.1962000000016,0,go_short,go_short,False,0,368.1982504854404,go_short,go_short,374.363,368.5513199999999
