,pair,open_date,enter_reason,exit_reason,close_date,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),short-small-rl (exit),short_kdj (exit),low (exit),sma-05 (exit),sma-25 (exit),ema-26 (exit),mean-grad-hist (exit),short-bid-rl (exit),open (exit),high (exit),short-large-rl (exit),close (exit),long-small-rl (exit),ema-12 (exit),sma-07 (exit),volume (exit),sma-compare (exit),long-large-rl (exit),long-bid-rl (exit),long_jcrosk (exit)
27,AR/USDT:USDT,2024-05-24 22:00:00+00:00,first_buy,roi,2024-05-25 04:45:00+00:00,40.605,40.656,40.525235942102846,40.47738435918417,40.605,0,40.656,116.0,0,False,40.54559999999975,40.524571428571385,40.42111999999989,0.01553112,0.0019130504531964384,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,40.643,40.65439999999974,40.62571999999989,40.63867408951899,0,go_long,40.643,40.643,go_long,40.643,do_nothing,40.609925040860475,40.66171428571425,0.0,0,go_long,go_long,0
1,AR/USDT:USDT,2024-01-01 03:15:00+00:00,first_buy,roi,2024-01-01 09:30:00+00:00,9.749,9.749,9.734407494749714,9.773972362660784,9.749,1,9.749,94.0,1,False,9.7618,9.741999999999999,9.739639999999996,0.0095301,0.000977974259946525,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,9.718,9.710400000000002,9.648959999999995,9.696929312583816,1,go_long,9.718,9.718,go_long,9.718,do_nothing,9.69001133283502,9.707714285714289,0.0,0,go_long,go_long,0
2,AR/USDT:USDT,2024-01-01 09:45:00+00:00,first_buy,roi,2024-01-01 20:15:00+00:00,9.765,9.765,9.70740172603246,9.695566048921314,9.765,0,9.765,100.0,0,False,9.719000000000001,9.718285714285717,9.650159999999996,0.5348648,0.05471894209221398,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,10.321,10.2918,10.285959999999998,10.30457478062885,0,go_long,10.321,10.321,go_long,10.321,do_nothing,10.240794659306891,10.297285714285708,0.0,0,go_long,go_long,0
4,AR/USDT:USDT,2024-01-03 12:15:00+00:00,first_buy,roi,2024-01-03 21:15:00+00:00,9.647,9.647,9.671708402034023,9.860235508941301,7.402,1,8.232,324887.0,0,False,9.498200000000006,9.639714285714282,9.967400000000003,0.57652122,0.06361154335884016,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,8.725999999999999,8.698000000000004,8.695000000000004,8.684630544212142,0,go_long,8.725999999999999,8.725999999999999,go_long,8.725999999999999,do_nothing,8.755716827613691,8.681571428571425,0.0,0,go_long,go_long,0
5,AR/USDT:USDT,2024-01-03 21:30:00+00:00,first_buy,roi,2024-01-04 00:00:00+00:00,8.773,8.793,8.701302768179504,8.758478544086751,8.773,0,8.793,409.0,0,False,8.732000000000003,8.701142857142854,8.698280000000004,-0.00095843,-9.923949041495504e-05,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,8.68,8.673800000000007,8.687760000000004,8.694394347090203,0,go_long,8.68,8.68,go_long,8.68,do_nothing,8.728132822633782,8.671714285714284,0.0,0,go_long,go_long,0
6,AR/USDT:USDT,2024-01-04 00:15:00+00:00,first_buy,roi,2024-01-04 02:45:00+00:00,8.725,8.822,8.714025985999402,8.735085946883132,8.725,0,8.822,574.0,0,False,8.699400000000006,8.692142857142855,8.695000000000006,0.0597938,0.006181411076117963,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,8.839,8.790200000000006,8.759720000000005,8.786390051135125,0,go_long,8.839,8.839,go_long,8.839,do_nothing,8.772591799826376,8.776999999999997,0.0,0,go_long,go_long,0
7,AR/USDT:USDT,2024-01-04 03:00:00+00:00,first_buy,roi,2024-01-04 10:00:00+00:00,8.857,8.857,8.79725312019126,8.778844259098497,8.857,0,8.857,5.0,0,False,8.809400000000005,8.781428571428568,8.765240000000006,0.19497753,0.020062907860324584,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,9.071,9.063200000000005,9.029400000000004,9.051524614183347,0,go_long,9.071,9.071,go_long,9.071,do_nothing,9.009997891617969,9.048714285714286,0.0,0,go_long,go_long,0
8,AR/USDT:USDT,2024-01-04 10:15:00+00:00,first_buy,roi,2024-01-04 14:30:00+00:00,9.04,9.04,9.046982365847446,9.010886936683304,9.022,1,9.022,75.0,1,False,9.056400000000007,9.040571428571429,9.035880000000004,0.0,0.0,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,8.967,8.992400000000005,8.994520000000005,8.98745710086125,1,go_long,8.967,8.967,go_long,8.967,do_nothing,8.986682578416682,9.004999999999999,0.0,0,go_long,go_long,0
9,AR/USDT:USDT,2024-01-04 14:45:00+00:00,first_buy,roi,2024-01-04 21:30:00+00:00,9.003,9.063,8.999079085344134,8.992335720756186,9.003,0,9.063,159.0,0,False,9.000600000000006,9.012142857142857,8.993880000000004,-0.0009223,-0.00010113925591422848,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,9.141,9.158400000000007,9.118160000000007,9.127781966422521,1,go_long,9.141,9.141,go_long,9.141,do_nothing,9.105151143418768,9.139000000000001,0.0,0,go_long,go_long,0
10,AR/USDT:USDT,2024-01-04 21:45:00+00:00,first_buy,roi,2024-01-05 01:00:00+00:00,9.1,9.187,9.12643089466521,9.106176984647007,9.1,1,9.119,8340.0,0,False,9.147400000000008,9.145000000000001,9.113720000000006,0.0648332,0.007130731208679022,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,9.159,9.18040000000001,9.140400000000003,9.160699716883498,1,go_long,9.159,9.159,go_long,9.159,do_nothing,9.139826287750958,9.172571428571434,0.0,0,go_long,go_long,1
11,AR/USDT:USDT,2024-01-05 01:15:00+00:00,first_buy,roi,2024-01-11 02:30:00+00:00,9.17,9.182,9.161668991209114,9.141839155324961,9.167,1,9.167,45.0,0,False,9.182200000000009,9.173714285714292,9.144000000000004,-0.0016229,-0.00017738279226244216,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,9.16,9.218999999999989,9.125720000000006,9.200184247108162,1,go_long,9.16,9.16,go_long,9.16,do_nothing,9.072947375210413,9.220571428571418,0.0,0,go_long,go_long,0
12,AR/USDT:USDT,2024-01-11 02:45:00+00:00,first_buy,roi,2024-01-11 08:00:00+00:00,9.216,9.255,9.198771286014598,9.081692014083716,9.172,1,9.191,8124.0,0,False,9.195599999999988,9.213285714285703,9.154160000000006,0.0436326,0.004742575453053094,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,9.222,9.17759999999999,9.18548000000001,9.172455267556463,0,go_long,9.222,9.222,go_long,9.222,do_nothing,9.157463903608486,9.146999999999986,0.0,0,go_long,go_long,0
13,AR/USDT:USDT,2024-01-11 08:15:00+00:00,first_buy,roi,2024-01-11 20:15:00+00:00,9.254,9.277,9.188539072547776,9.166318429267116,9.254,0,9.277,352.0,0,False,9.21239999999999,9.175428571428556,9.187920000000009,0.2282895,0.024618030932797776,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,9.608,9.549599999999993,9.481760000000012,9.52697953171346,1,go_long,9.608,9.608,go_long,9.608,do_nothing,9.491059463525081,9.565428571428557,0.0,0,go_long,go_long,0
14,AR/USDT:USDT,2024-01-11 20:30:00+00:00,first_buy,roi,2024-01-12 00:00:00+00:00,9.57,9.57,9.524674988372928,9.492610614375076,9.512,1,9.512,153.0,1,False,9.552399999999993,9.549714285714272,9.472840000000012,-0.0009508,-9.969040195740448e-05,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,9.532,9.500399999999994,9.49912000000001,9.481586171050417,0,go_long,9.532,9.532,go_long,9.532,do_nothing,9.475820888864897,9.463285714285695,0.0,0,go_long,go_long,0
15,AR/USDT:USDT,2024-01-12 00:15:00+00:00,first_buy,roi,2024-01-12 07:00:00+00:00,9.517,9.571,9.486419067811891,9.478574897097127,9.495,0,9.513,6758.0,0,False,9.513399999999994,9.480857142857124,9.49908000000001,0.089929,0.009475705182909064,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,9.64,9.671199999999995,9.562720000000011,9.624158380928307,1,go_long,9.64,9.64,go_long,9.64,do_nothing,9.58032132782097,9.654857142857127,0.0,0,go_long,go_long,0
16,AR/USDT:USDT,2024-01-12 07:15:00+00:00,first_buy,roi,2024-01-14 02:15:00+00:00,9.59,9.624,9.62351863001626,9.58326048872312,9.59,1,9.62,341.0,0,False,9.657399999999996,9.656714285714271,9.56552000000001,0.5244934,0.0543593143032919,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,10.215,10.197799999999992,10.026920000000011,10.130427053412475,1,go_long,10.215,10.215,go_long,10.215,do_nothing,9.97366369586172,10.166142857142844,0.0,0,go_long,go_long,0
17,AR/USDT:USDT,2024-01-14 02:30:00+00:00,first_buy,roi,2024-02-18 23:15:00+00:00,10.193,10.217,10.140976737502864,9.990355273946037,10.189,1,10.199,176.0,1,False,10.225799999999992,10.171571428571415,10.060840000000011,1.5459251,0.16661603815696446,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,12.156,12.193400000000006,12.256320000000017,12.202896515523495,1,go_long,12.156,12.156,go_long,12.156,do_nothing,12.225261531254878,12.20742857142858,0.0,1,go_long,go_long,0
18,AR/USDT:USDT,2024-02-18 23:30:00+00:00,first_buy,roi,2024-02-23 23:00:00+00:00,12.194,12.199,12.193066282366035,12.21887178819896,12.139,1,12.139,1526.0,0,False,12.168400000000005,12.198000000000008,12.248720000000016,0.54365995,0.05592685076682935,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,13.011,13.046400000000016,13.081080000000021,13.07707257677591,1,go_long,13.011,13.011,go_long,13.011,do_nothing,13.112785710291416,13.068000000000003,0.0,1,go_long,go_long,0
19,AR/USDT:USDT,2024-02-23 23:15:00+00:00,first_buy,roi,2024-03-24 06:30:00+00:00,13.017,13.017,13.045215257271924,13.094801583603163,12.87,1,12.87,5057.0,0,False,13.008800000000017,13.03028571428572,13.072920000000021,15.45185746,1.7135775938813138,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,36.4,36.35299999999994,36.39415999999998,36.360020025243884,0,go_long,36.4,36.4,go_long,36.4,do_nothing,36.40224987461648,36.37171428571422,0.0,1,go_long,go_long,0
20,AR/USDT:USDT,2024-03-24 07:00:00+00:00,first_buy,roi,2024-03-30 19:45:00+00:00,36.265,36.412,36.368759899730826,36.40066964559026,36.145,1,36.383,3050.0,0,False,36.36999999999993,36.36399999999994,36.37111999999998,0.26810549,0.03689020609713685,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,38.156,38.153199999999956,38.37559999999988,38.22436457161368,0,go_long,38.156,38.156,go_long,38.156,do_nothing,38.392660712473194,38.18571428571419,0.0,1,go_long,go_long,0
21,AR/USDT:USDT,2024-03-30 20:00:00+00:00,first_buy,roi,2024-03-31 01:30:00+00:00,38.144,38.144,38.20877002213465,38.37268584488259,38.123,0,38.123,269.0,0,False,38.11539999999995,38.17157142857133,38.35615999999988,0.00580877,0.0007617041679311973,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,38.118,38.11479999999993,37.95271999999989,38.006076309782976,0,go_long,38.118,38.118,go_long,38.118,do_nothing,38.03254402291595,38.03385714285706,0.0,0,go_long,go_long,1
22,AR/USDT:USDT,2024-03-31 01:45:00+00:00,first_buy,roi,2024-03-31 05:15:00+00:00,38.221,38.313,38.05329533904713,38.05331853973699,38.221,0,38.313,593.0,0,False,38.16739999999993,38.11028571428563,37.9589999999999,0.0,0.0,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,38.162,38.16219999999992,38.0513199999999,38.102088992361594,0,go_long,38.162,38.162,go_long,38.162,do_nothing,38.07971914049324,38.09828571428563,0.0,0,go_long,go_long,1
23,AR/USDT:USDT,2024-03-31 05:30:00+00:00,first_buy,roi,2024-03-31 18:30:00+00:00,38.342,38.511,38.16499837815212,38.111665870827075,38.342,0,38.511,230.0,0,False,38.282999999999916,38.175571428571345,38.0715999999999,-0.00416813,-0.0005401434730790029,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,38.671,38.684999999999924,38.72163999999988,38.76143785726648,1,go_long,38.671,38.671,go_long,38.671,do_nothing,38.69455979853996,38.73757142857136,0.0,0,go_long,go_long,0
26,AR/USDT:USDT,2024-04-12 18:45:00+00:00,first_buy,roi,2024-05-24 21:45:00+00:00,26.505,26.505,26.64209400553131,27.66277793365529,16.543,1,23.284,1517744.0,0,False,26.018199999999872,26.209571428571394,27.83327999999991,6.7636416,0.725485818081592,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,40.568,40.508199999999746,40.40839999999989,40.50146065884882,0,go_long,40.568,40.568,go_long,40.568,do_nothing,40.4630951079189,40.51571428571424,0.0,0,go_long,go_long,0
61,ASTR/USDT:USDT,2024-01-26 04:45:00+00:00,second_buy,roi,2024-02-24 22:45:00+00:00,0.17104000000000003,0.17200000000000001,0.17044525250181441,0.17014389596585733,0.17103000000000002,1,0.1718,2759.0,0,False,0.17109999999999942,0.1710428571428567,0.16985439999999982,0.55508925,0.06465121820872591,0,go_short,do_nothing,go_long,go_long,go_short,go_short,do_nothing,False,0.16206,0.16194999999999907,0.1619764,0.16200630427818222,0,go_short,0.16206,0.16206,go_long,0.16206,go_short,0.1617454491577558,0.16201428571428453,0.0,0,go_long,go_short,0
62,ASTR/USDT:USDT,2024-02-24 23:15:00+00:00,second_buy,roi,2024-02-25 23:15:00+00:00,0.16196000000000002,0.162,0.16201232436485236,0.16178587890754098,0.16196000000000002,0,0.162,386.0,0,False,0.16203199999999904,0.16197285714285597,0.16202320000000003,0.01212212,0.0012485342073357054,0,go_short,do_nothing,go_long,go_long,go_short,go_short,do_nothing,False,0.1617,0.1618539999999991,0.1615204,0.16179808718616684,1,go_short,0.1617,0.1617,go_long,0.1617,go_short,0.16153823814030593,0.1618442857142847,0.0,0,go_long,go_short,1
120,ASTR/USDT:USDT,2024-06-23 20:45:00+00:00,second_buy,roi,2024-06-23 23:15:00+00:00,0.0671,0.06711,0.0678690107022432,0.06824094080075911,0.06675,1,0.06681000000000001,13786.0,0,False,0.06772599999999888,0.06778857142857088,0.06830400000000043,0.0384762,0.004058195974407806,1,go_short,do_nothing,go_long,go_long,go_short,go_short,do_nothing,False,0.06771,0.06803399999999889,0.06805040000000043,0.06804981847007509,1,go_short,0.06771,0.06771,go_long,0.06771,go_short,0.06819042080224243,0.06820428571428515,0.0,0,go_long,go_short,0
64,ASTR/USDT:USDT,2024-02-28 23:15:00+00:00,second_buy,roi,2024-03-08 22:45:00+00:00,0.15925,0.15938000000000002,0.15869788091256903,0.15896542550295834,0.15894000000000003,1,0.15895,4538.0,0,False,0.1590819999999992,0.15905428571428498,0.15814879999999978,0.50627468,0.05317190866241332,0,go_short,do_nothing,go_long,go_long,go_short,go_short,do_nothing,False,0.15285,0.1529339999999993,0.1524859999999998,0.15284175314547244,1,go_short,0.15285,0.15285,go_long,0.15285,go_short,0.15277036563657223,0.1531014285714282,0.0,0,go_long,go_short,0
85,ASTR/USDT:USDT,2024-04-18 07:15:00+00:00,second_buy,roi,2024-04-19 05:15:00+00:00,0.09633000000000001,0.09633000000000001,0.09688371592343226,0.09738990133014189,0.09633000000000001,0,0.09633000000000001,1.0,0,False,0.09609999999999878,0.0964857142857137,0.0979196000000001,0.026676,0.0027656864528951526,1,go_short,do_nothing,go_long,go_long,go_short,go_short,do_nothing,False,0.09688000000000001,0.09669799999999881,0.09630040000000012,0.09594729892624874,0,go_short,0.09688000000000001,0.09688000000000001,go_long,0.09688000000000001,go_short,0.09637501186250075,0.09618142857142796,0.0,0,go_long,go_short,0
86,ASTR/USDT:USDT,2024-04-19 05:30:00+00:00,second_buy,roi,2024-05-01 03:00:00+00:00,0.09572000000000001,0.09612000000000001,0.09597386832221048,0.0963561220949081,0.09572000000000001,1,0.09612000000000001,406.0,0,False,0.09664599999999882,0.09637999999999938,0.09614880000000012,0.58143791,0.06055138680086661,0,go_short,do_nothing,go_long,go_long,go_short,go_short,do_nothing,False,0.09021000000000001,0.09009999999999849,0.09136400000000006,0.09050469021712715,0,go_short,0.09021000000000001,0.09021000000000001,go_long,0.09021000000000001,go_short,0.09100950843156684,0.09028714285714205,0.0,1,go_long,go_short,0
87,ASTR/USDT:USDT,2024-05-01 03:15:00+00:00,second_buy,roi,2024-05-01 06:45:00+00:00,0.09019,0.09046000000000001,0.0904978147991076,0.09096880410330263,0.09019,0,0.09046000000000001,664.0,0,False,0.09003399999999848,0.09031285714285633,0.09132680000000006,0.0,0.0,1,go_short,do_nothing,go_long,go_long,go_short,go_short,do_nothing,False,0.09017000000000001,0.09033399999999847,0.09040320000000007,0.09049793059462176,1,go_short,0.09017000000000001,0.09017000000000001,go_long,0.09017000000000001,go_short,0.09070333683586777,0.09047571428571347,0.0,0,go_long,go_short,0
63,ASTR/USDT:USDT,2024-02-25 23:30:00+00:00,second_buy,roi,2024-02-28 23:00:00+00:00,0.1617,0.1617,0.1617706891575258,0.16154429457435734,0.16146000000000002,1,0.16162,3629.0,0,False,0.1618979999999991,0.16184142857142755,0.1615712,0.16274058,0.016819836811163783,0,go_short,do_nothing,go_long,go_long,go_short,go_short,do_nothing,False,0.15879000000000001,0.1591039999999992,0.1583711999999998,0.15865204107849068,1,go_short,0.15879000000000001,0.15879000000000001,go_long,0.15879000000000001,go_short,0.158966659543195,0.15905285714285644,0.0,0,go_long,go_short,0
89,ASTR/USDT:USDT,2024-05-01 14:30:00+00:00,second_buy,roi,2024-05-01 17:15:00+00:00,0.08999,0.09002,0.08972570350550677,0.0895549562874934,0.08938,1,0.08938,3626.0,0,False,0.08965599999999849,0.08994285714285634,0.08910480000000004,0.00098208,9.998810625349e-05,0,go_short,do_nothing,go_long,go_long,go_short,go_short,do_nothing,False,0.08918000000000001,0.08925799999999848,0.08955600000000004,0.08926985753124544,0,go_short,0.08918000000000001,0.08918000000000001,go_long,0.08918000000000001,go_short,0.08933960558760837,0.08914714285714205,0.0,0,go_long,go_short,1
90,ASTR/USDT:USDT,2024-05-01 17:30:00+00:00,second_buy,roi,2024-05-11 11:00:00+00:00,0.08867000000000001,0.08945,0.08929757175720768,0.08934778295148924,0.08867000000000001,0,0.08945,1070.0,0,False,0.08933599999999849,0.08927714285714204,0.08957920000000003,0.00852995,0.0008686506560275583,0,go_short,do_nothing,go_long,go_long,go_short,go_short,do_nothing,False,0.08965000000000001,0.08995599999999833,0.09002400000000009,0.08994794822045643,1,go_short,0.08965000000000001,0.08965000000000001,go_long,0.08965000000000001,go_short,0.09002301677664043,0.08999285714285657,0.0,1,go_long,go_short,0
91,ASTR/USDT:USDT,2024-05-11 11:15:00+00:00,second_buy,roi,2024-05-11 20:30:00+00:00,0.08978000000000001,0.08978000000000001,0.08986057157115544,0.0899753859042967,0.08938,1,0.08938,1530.0,0,False,0.08978999999999833,0.08992857142857087,0.09000720000000008,0.00225522,0.0002296097843200103,1,go_short,do_nothing,go_long,go_long,go_short,go_short,do_nothing,False,0.08974000000000001,0.0898119999999983,0.09024560000000012,0.08998529884329667,1,go_short,0.08974000000000001,0.08974000000000001,go_long,0.08974000000000001,go_short,0.09008890810659646,0.08989428571428518,0.0,1,go_long,go_short,0
92,ASTR/USDT:USDT,2024-05-11 20:45:00+00:00,second_buy,roi,2024-05-12 07:15:00+00:00,0.08919,0.08919,0.08986294517509719,0.09002232232092265,0.08919,1,0.08919,1.0,0,False,0.08967599999999828,0.08974571428571375,0.0902152000000001,0.00117953,0.00012034682961916956,1,go_short,do_nothing,go_long,go_long,go_short,go_short,do_nothing,False,0.08938,0.08941199999999831,0.08942400000000016,0.08945173754434238,1,go_short,0.08938,0.08938,go_long,0.08938,go_short,0.08946778040009834,0.0894457142857137,0.0,0,go_long,go_short,0
93,ASTR/USDT:USDT,2024-05-12 07:30:00+00:00,second_buy,roi,2024-05-12 22:00:00+00:00,0.08896000000000001,0.08901,0.08938377792213587,0.0894338707408318,0.08896000000000001,1,0.08901,15.0,0,False,0.08930399999999832,0.08937142857142799,0.08941360000000015,0.03523047,0.0036001976147961553,1,go_short,do_nothing,go_long,go_long,go_short,go_short,do_nothing,False,0.08857000000000001,0.08849999999999833,0.08910000000000007,0.08869622923174122,0,go_short,0.08857000000000001,0.08857000000000001,go_long,0.08857000000000001,go_short,0.08895643311247324,0.0885928571428565,0.0,1,go_long,go_short,0
94,ASTR/USDT:USDT,2024-05-12 22:30:00+00:00,second_buy,roi,2024-05-13 04:15:00+00:00,0.08884,0.08884,0.08869883868071413,0.08891982262729187,0.08882000000000001,0,0.08882000000000001,13.0,0,False,0.08849199999999832,0.08855571428571365,0.08900760000000005,0.42035571,0.043067336030632584,1,go_short,do_nothing,go_long,go_long,go_short,go_short,do_nothing,False,0.08483,0.08427999999999833,0.08728640000000011,0.08550071021836862,0,go_short,0.08483,0.08483,go_long,0.08483,go_short,0.086706407498203,0.08449857142857077,0.0,1,go_long,go_short,0
95,ASTR/USDT:USDT,2024-05-13 05:15:00+00:00,second_buy,roi,2024-05-14 12:30:00+00:00,0.08511,0.08527000000000001,0.0852415131930652,0.08624180811978292,0.08511,0,0.08527000000000001,3.0,0,False,0.08491799999999834,0.08478714285714216,0.08667560000000013,0.00385297,0.000411188718917111,0,go_short,do_nothing,go_long,go_long,go_short,go_short,do_nothing,False,0.08552000000000001,0.08562999999999835,0.08616120000000016,0.08583516089436928,1,go_short,0.08552000000000001,0.08552000000000001,go_long,0.08552000000000001,go_short,0.08627089221849776,0.08570999999999941,0.0,1,go_long,go_short,0
96,ASTR/USDT:USDT,2024-05-14 12:45:00+00:00,second_buy,roi,2024-05-14 17:15:00+00:00,0.08511,0.08511,0.08563744383369708,0.08614341872083127,0.08435000000000001,1,0.08455,14168.0,0,False,0.08534799999999834,0.0855157142857137,0.08607840000000017,0.02304885,0.002477202607118752,1,go_short,do_nothing,go_long,go_long,go_short,go_short,do_nothing,False,0.08439,0.08454999999999832,0.08488200000000018,0.08467528104309219,1,go_short,0.08439,0.08439,go_long,0.08439,go_short,0.08501829248856806,0.0846985714285708,0.0,1,go_long,go_short,0
97,ASTR/USDT:USDT,2024-05-14 17:30:00+00:00,second_buy,roi,2024-05-15 01:15:00+00:00,0.0843,0.0843,0.08461754549800109,0.08496508563756301,0.0843,1,0.0843,1236.0,0,False,0.08447199999999831,0.0845885714285708,0.08481760000000017,0.01656017,0.0017921001034331985,1,go_short,do_nothing,go_long,go_long,go_short,go_short,do_nothing,False,0.08378000000000001,0.08396599999999833,0.08449520000000027,0.08411577444222063,1,go_short,0.08378000000000001,0.08378000000000001,go_long,0.08378000000000001,go_short,0.08437226011267569,0.08400999999999939,0.0,1,go_long,go_short,0
98,ASTR/USDT:USDT,2024-05-15 02:15:00+00:00,second_buy,roi,2024-05-15 06:00:00+00:00,0.08474000000000001,0.08474000000000001,0.0840998177097634,0.08428643997454834,0.08474000000000001,0,0.08474000000000001,127.0,0,False,0.08397199999999834,0.08393999999999936,0.08434320000000023,0.0165902,0.0017813683890380056,0,go_short,do_nothing,go_long,go_long,go_short,go_short,do_nothing,False,0.08443,0.0846239999999983,0.08434800000000013,0.08458577817803917,1,go_short,0.08443,0.08443,go_long,0.08443,go_short,0.08451216452313534,0.08469428571428507,0.0,0,go_long,go_short,0
99,ASTR/USDT:USDT,2024-05-15 07:00:00+00:00,second_buy,roi,2024-05-15 09:30:00+00:00,0.08427000000000001,0.08429,0.08447754764555412,0.0844748378217897,0.08422,1,0.08422,6413.0,0,False,0.08438799999999831,0.08442571428571365,0.08439160000000015,0.03298185,0.003549794620167181,0,go_short,do_nothing,go_long,go_long,go_short,go_short,do_nothing,False,0.08409000000000001,0.0842199999999983,0.08454040000000017,0.0843385359924908,1,go_short,0.08409000000000001,0.08409000000000001,go_long,0.08409000000000001,go_short,0.08440746174700284,0.08434285714285651,0.0,1,go_long,go_short,0
100,ASTR/USDT:USDT,2024-05-15 10:00:00+00:00,second_buy,roi,2024-06-08 21:00:00+00:00,0.08511,0.08512,0.08442640742657626,0.08443846857596266,0.08511,0,0.08512,211.0,0,False,0.08432399999999829,0.08432999999999936,0.08453400000000018,0.02442968,0.0026200390136748414,1,go_short,do_nothing,go_long,go_long,go_short,go_short,do_nothing,False,0.08533,0.08553199999999858,0.08627640000000042,0.08586233817719839,1,go_short,0.08533,0.08533,go_long,0.08533,go_short,0.08636680196177562,0.08568714285714217,0.0,1,go_long,go_short,0
101,ASTR/USDT:USDT,2024-06-08 21:15:00+00:00,second_buy,roi,2024-06-09 04:00:00+00:00,0.08537,0.08537,0.08577736307301402,0.08628852033497743,0.08512,0,0.08531000000000001,4051.0,0,False,0.08550599999999857,0.08554285714285645,0.08619920000000043,0.05369837,0.005713934233578761,1,go_short,do_nothing,go_long,go_long,go_short,go_short,do_nothing,False,0.08487,0.08484799999999858,0.0853316000000004,0.08514143126325095,0,go_short,0.08487,0.08487,go_long,0.08487,go_short,0.08539785443218612,0.08484142857142785,0.0,0,go_long,go_short,0
102,ASTR/USDT:USDT,2024-06-09 04:30:00+00:00,second_buy,roi,2024-06-11 06:45:00+00:00,0.0857,0.08581000000000001,0.08520895374469446,0.08539217972581113,0.0857,0,0.08581000000000001,215.0,0,False,0.08506199999999857,0.08498857142857072,0.08531720000000038,0.0057475,0.0006100816785524589,0,go_short,do_nothing,go_long,go_long,go_short,go_short,do_nothing,False,0.0852,0.0854879999999986,0.08618320000000042,0.08575081090783707,0,go_short,0.0852,0.0852,go_long,0.0852,go_short,0.08610899987335695,0.08546142857142788,0.0,0,go_long,go_short,0
103,ASTR/USDT:USDT,2024-06-11 07:00:00+00:00,second_buy,roi,2024-06-11 12:30:00+00:00,0.08546000000000001,0.08560000000000001,0.08569376307586213,0.08605499988273792,0.08487,0,0.08538000000000001,7075.0,0,False,0.08539599999999861,0.0854557142857136,0.08615240000000042,0.0052822,0.0005631216971423157,1,go_short,do_nothing,go_long,go_long,go_short,go_short,do_nothing,False,0.08521000000000001,0.08545199999999861,0.08545520000000043,0.08547491306382647,1,go_short,0.08521000000000001,0.08521000000000001,go_long,0.08521000000000001,go_short,0.08559059617087601,0.08541142857142789,0.0,0,go_long,go_short,1
104,ASTR/USDT:USDT,2024-06-11 12:45:00+00:00,second_buy,roi,2024-06-11 21:15:00+00:00,0.08498000000000001,0.08515,0.0854249264386224,0.08555795941747779,0.08496000000000001,1,0.08515,835.0,0,False,0.08541999999999862,0.08538857142857073,0.08545320000000042,0.04495469,0.004807145570952856,0,go_short,do_nothing,go_long,go_long,go_short,go_short,do_nothing,False,0.08453000000000001,0.08434799999999863,0.08377320000000037,0.08418822090024401,1,go_short,0.08453000000000001,0.08453000000000001,go_long,0.08453000000000001,go_short,0.0841309032715994,0.08432428571428499,0.0,0,go_long,go_short,0
