,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),open (exit),close (exit),low (exit),short-small-rl (exit),long-large-rl (exit),short-bid-rl (exit),high (exit),long-bid-rl (exit),long_jcrosk (exit),sma-compare (exit),mean-grad-hist (exit),sma-25 (exit),short_kdj (exit),ema-26 (exit),short-large-rl (exit),long-small-rl (exit),volume (exit),sma-07 (exit),sma-05 (exit),ema-12 (exit)
3739,AUDIO/USDT:USDT,2024-04-08 10:45:00+00:00,first_buy,trailing_stop_loss,0.2862,0.2864,0.28297069939717107,0.28033868556575076,0.2859,1,0.2862,83.0,0,False,0.2846600000000136,0.284571428571422,0.27876400000000146,-5.71031654,-0.22387971790696204,0,go_long,go_long,go_long,go_long,go_long,go_long,0.2447,0.24530000000000002,0.24450000000000002,go_long,go_long,go_long,0.2464,go_long,0,1,1,0.25399200000000144,False,0.24889395798373523,go_long,go_long,1975.0,0.2472571428571368,0.2464800000000138,0.2528022966838401
3737,AUDIO/USDT:USDT,2024-03-26 05:15:00+00:00,first_buy,trailing_stop_loss,0.3045,0.30560000000000004,0.3025994605668189,0.3002376291538049,0.30410000000000004,0,0.3054,3407.0,0,False,0.30380000000001395,0.3035142857142793,0.29935200000000145,-3.24264053,-0.12783796024732258,0,go_long,go_long,go_long,go_long,go_long,go_long,0.27990000000000004,0.277,0.277,go_long,go_long,go_long,0.27990000000000004,go_long,0,1,1,0.2840040000000012,False,0.28220251012204584,go_long,go_long,2777.0,0.28174285714285086,0.2811000000000134,0.28307373462928526
3733,AUDIO/USDT:USDT,2024-03-14 14:00:00+00:00,first_buy,trailing_stop_loss,0.32830000000000004,0.3284,0.33390885164414025,0.3374844869503235,0.3183,1,0.32370000000000004,139845.0,0,False,0.33064000000001414,0.3323999999999935,0.3387760000000014,-5.46097134,-0.21054012905896205,1,go_long,go_long,go_long,go_long,go_long,go_long,0.2599,0.2585,0.2585,go_long,go_long,go_long,0.2609,go_long,0,0,1,0.2686360000000015,False,0.26313343720319504,go_long,go_long,4235.0,0.2612428571428513,0.26128000000001383,0.2668333865066069
3751,AUDIO/USDT:USDT,2024-05-24 08:15:00+00:00,first_buy,trailing_stop_loss,0.24860000000000002,0.24860000000000002,0.22846049073373623,0.22079560583329916,0.2346,1,0.23670000000000002,880776.0,1,False,0.23958000000001442,0.23342857142856532,0.21968800000000172,-2.41262194,-0.1006897994014174,0,go_long,go_long,go_long,go_long,go_long,go_long,0.212,0.21150000000000002,0.2114,go_long,go_long,go_long,0.2124,go_long,0,1,1,0.21771600000000177,False,0.2147735560780259,go_long,go_long,18118.0,0.21322857142856513,0.21294000000001367,0.2169145361932396
3732,AUDIO/USDT:USDT,2024-03-05 16:15:00+00:00,first_buy,trailing_stop_loss,0.3219,0.3239,0.32474890448190274,0.3291928005527997,0.3028,1,0.31070000000000003,720081.0,0,False,0.32100000000001466,0.3225571428571365,0.3312520000000008,0.7544843,0.030265442074789973,1,go_long,go_long,go_long,go_long,go_long,go_long,0.3322,0.3279,0.32530000000000003,go_long,go_long,go_long,0.3322,go_long,0,1,1,0.33951600000000143,False,0.33576500648852936,go_long,go_long,42632.0,0.33501428571427916,0.33302000000001414,0.33858724590634937
3777,AUDIO/USDT:USDT,2024-09-28 01:45:00+00:00,first_buy,trailing_stop_loss,0.14200000000000002,0.14234000000000002,0.1414961506883558,0.14134519097053908,0.14200000000000002,0,0.14223000000000002,2794.0,0,False,0.14151800000001463,0.1415071428571367,0.14147320000000188,-4.453608,-0.20854291598860253,0,go_long,go_long,go_long,go_long,go_long,go_long,0.11542000000000001,0.11426000000000001,0.11417000000000001,go_long,go_long,go_long,0.11549000000000001,go_long,0,1,1,0.11859120000000205,False,0.11752810063479484,go_long,go_long,17601.0,0.11718571428570816,0.11673200000001441,0.1184215865294092
3780,AUDIO/USDT:USDT,2024-10-20 06:45:00+00:00,first_buy,trailing_stop_loss,0.12882000000000002,0.1396,0.1283361193989354,0.12682529403487758,0.12837,0,0.1373,524381.0,0,False,0.12960400000001465,0.12884571428570812,0.12615400000000215,-2.37935698,-0.11277900821960445,0,go_long,go_long,go_long,go_long,go_long,go_long,0.1255,0.12521000000000002,0.12496000000000002,go_long,go_long,go_long,0.12666000000000002,go_long,0,0,1,0.12460040000000207,False,0.12439500757967663,go_long,go_long,45154.0,0.12424999999999375,0.12457400000001477,0.1247543835994505
3819,AURORA/USDT:USDT,2023-12-13 23:00:00+00:00,first_buy,trailing_stop_loss,0.38664000000000004,0.38699000000000006,0.3413384788659283,0.32272218966637606,0.36067000000000005,0,0.37739,2681.0,0,False,0.3610920000000011,0.35148571428571457,0.31512319999999944,-4.43876448,-0.2324803475857266,0,go_long,go_long,go_long,go_long,go_long,go_long,0.29749000000000003,0.29509,0.29509,go_long,go_long,go_long,0.29753,go_long,0,1,1,0.30160519999999913,False,0.30093257603991175,go_long,go_long,343.0,0.30146142857142894,0.299762000000001,0.30241380804061685
3817,AURORA/USDT:USDT,2023-12-07 14:15:00+00:00,first_buy,trailing_stop_loss,0.36094000000000004,0.3634,0.3645784486583319,0.37154098805648383,0.35118000000000005,1,0.35471,4870.0,0,False,0.3607440000000008,0.36275142857142845,0.37050399999999956,-4.01621808,-0.18889324567695231,1,go_long,go_long,go_long,go_long,go_long,go_long,0.3002,0.29768,0.29768,go_long,go_long,go_long,0.3002,go_long,0,0,1,0.3012847999999994,False,0.3012901358961446,go_long,go_long,659.0,0.3012071428571433,0.3012480000000013,0.3031093528467099
3816,AURORA/USDT:USDT,2023-12-05 23:00:00+00:00,first_buy,trailing_stop_loss,0.4344,0.436,0.45216883811883474,0.47064896234340714,0.39124000000000003,1,0.40219000000000005,9346.0,0,False,0.4348660000000003,0.4389414285714287,0.47429719999999986,-2.17978147,-0.10834389104601552,1,go_long,go_long,go_long,go_long,go_long,go_long,0.36285,0.35863,0.35768000000000005,go_long,go_long,go_long,0.363,go_long,0,1,1,0.37112319999999954,False,0.3663727120507559,go_long,go_long,1497.0,0.36496714285714277,0.3630620000000008,0.3728874671010025
3815,AURORA/USDT:USDT,2023-12-05 02:00:00+00:00,first_buy,trailing_stop_loss,0.55025,0.5655,0.41479442138020634,0.3702113515821249,0.45188000000000006,0,0.49998000000000004,26809.0,1,False,0.4558,0.42515285714285733,0.35790359999999993,-1.33378678,-0.06675756656818402,0,go_long,go_long,go_long,go_long,go_long,go_long,0.45571000000000006,0.4328,0.43001000000000006,go_long,go_long,go_long,0.45679000000000003,go_long,0,1,1,0.47757079999999996,False,0.4612558995949865,go_long,go_long,11611.0,0.450097142857143,0.4440160000000003,0.4761256793308797
246,1INCH/USDT:USDT,2023-09-29 00:00:00+00:00,first_buy,trailing_stop_loss,0.26890000000000003,0.26890000000000003,0.2685006576181444,0.26783008953858434,0.26880000000000004,1,0.26880000000000004,115.0,1,False,0.26906000000000246,0.268842857142802,0.26775200000002786,-1.94545073,-0.0990453371033728,0,go_long,go_long,go_long,go_long,go_long,go_long,0.2559,0.2545,0.254,go_long,go_long,go_long,0.2559,go_long,1,1,1,0.25834400000002783,False,0.256925266266588,go_long,go_long,19547.0,0.2563571428570876,0.255560000000002,0.25769826432481024
247,1INCH/USDT:USDT,2023-10-09 10:00:00+00:00,first_buy,trailing_stop_loss,0.25420000000000004,0.25420000000000004,0.25558291761018986,0.25699468918963914,0.2429,1,0.2482,148506.0,0,False,0.253940000000002,0.2548714285713733,0.25789600000002777,0.39813894,0.02048712791674129,1,go_long,go_long,go_long,go_long,go_long,go_long,0.25930000000000003,0.2594,0.25780000000000003,go_long,go_long,go_long,0.2605,go_long,0,0,1,0.25255200000002787,False,0.2569032555190844,go_long,go_long,15240.0,0.2600428571428017,0.26144000000000184,0.2543171225632315
3811,AURORA/USDT:USDT,2023-11-30 05:00:00+00:00,first_buy,trailing_stop_loss,0.15258000000000002,0.15314000000000003,0.14979270143428547,0.1476229747779402,0.1515,1,0.15248,5973.0,1,False,0.1529159999999999,0.1521671428571434,0.14497399999999996,3.93544047,0.19802499098596532,0,go_long,go_long,go_long,go_long,go_long,go_long,0.15489,0.17365000000000003,0.15343,go_long,go_long,go_long,0.17728000000000002,go_long,0,0,0,0.1526191999999999,False,0.15586622181542817,go_long,go_long,8835.0,0.1561057142857145,0.15780199999999994,0.15238525333471048
3779,AUDIO/USDT:USDT,2024-10-07 06:15:00+00:00,first_buy,trailing_stop_loss,0.13081,0.13083,0.13129739223832315,0.13110544805634686,0.13031,1,0.13047,12110.0,0,False,0.1308540000000142,0.13131999999999386,0.13158320000000207,0.24577181,0.01164483791534107,1,go_long,go_long,go_long,go_long,go_long,go_long,0.12682000000000002,0.12891,0.12682000000000002,go_long,go_long,go_long,0.12975,go_long,1,0,0,0.12569560000000213,False,0.12670632292601458,go_long,go_long,26215.0,0.12721428571427956,0.12749600000001465,0.1259873175576678
3809,AURORA/USDT:USDT,2023-11-25 16:00:00+00:00,first_buy,trailing_stop_loss,0.14550000000000002,0.14550000000000002,0.13828704859451002,0.13452767962220805,0.1434,0,0.1452,8906.0,0,False,0.14022800000000002,0.13900142857142903,0.13368679999999997,-0.48564586,-0.023866622358357896,0,go_long,go_long,go_long,go_long,go_long,go_long,0.14626,0.14642000000000002,0.14473000000000003,go_long,go_long,go_long,0.14746,go_long,0,1,0,0.15432439999999994,False,0.15014381014966194,go_long,go_long,4267.0,0.1483900000000005,0.14639999999999997,0.15242086035562258
3800,AURORA/USDT:USDT,2023-10-28 12:45:00+00:00,first_buy,trailing_stop_loss,0.11385,0.11410000000000001,0.10986321987201896,0.11248112535612537,0.1115,0,0.1115,562.0,0,False,0.11055400000000001,0.10983857142857148,0.11172,-3.87607561,-0.20291908327490668,0,go_long,go_long,go_long,go_long,go_long,go_long,0.09402,0.09209,0.09035000000000001,go_long,go_long,go_long,0.09453,go_long,0,1,1,0.09578400000000002,False,0.09458755795252342,go_long,go_long,21929.0,0.09449428571428585,0.09437399999999992,0.09540028950957703
3798,AUDIO/USDT:USDT,2024-12-26 16:00:00+00:00,first_buy,trailing_stop_loss,0.15683000000000002,0.18138,0.1576971052426869,0.15612803506509015,0.15678,0,0.17145000000000002,175892.0,1,False,0.15949800000001543,0.1579599999999924,0.15506600000000298,-1.4841057,-0.06699631435283439,0,go_long,go_long,go_long,go_long,go_long,go_long,0.16503,0.16315000000000002,0.16289,go_long,go_long,go_long,0.16503,go_long,0,1,1,0.16669920000000304,False,0.16581165077197155,go_long,go_long,21633.0,0.16593428571427823,0.16553800000001506,0.16646391173063765
3797,AUDIO/USDT:USDT,2024-12-18 20:15:00+00:00,first_buy,trailing_stop_loss,0.18012,0.18016000000000001,0.18156995829167746,0.18212575263691558,0.16931000000000002,1,0.17372,80017.0,0,False,0.18136800000001546,0.18254999999999308,0.18177400000000263,-1.53593437,-0.06772903661932034,0,go_long,go_long,go_long,go_long,go_long,go_long,0.15861,0.15682000000000001,0.15656,go_long,go_long,go_long,0.1587,go_long,0,0,0,0.15439520000000298,False,0.15519657892317543,go_long,go_long,10511.0,0.1555657142857067,0.15590800000001542,0.15490227787029737
3796,AUDIO/USDT:USDT,2024-12-12 21:30:00+00:00,first_buy,trailing_stop_loss,0.21152,0.21821000000000002,0.2110089669648507,0.20920428121910573,0.21152,0,0.21817000000000003,126060.0,0,False,0.21186400000001507,0.21052857142856468,0.2102636000000025,-4.97869675,-0.2119620333708795,0,go_long,go_long,go_long,go_long,go_long,go_long,0.18464000000000003,0.18038,0.18028000000000002,go_long,go_long,go_long,0.18465,go_long,0,0,1,0.1821132000000026,False,0.18299722343561883,go_long,go_long,6857.0,0.1840828571428502,0.18372400000001546,0.18279821284786882
3793,AUDIO/USDT:USDT,2024-12-07 03:30:00+00:00,first_buy,trailing_stop_loss,0.22990000000000002,0.22994,0.23052243952950027,0.23048947780683757,0.22914,1,0.22947,3714.0,1,False,0.2311180000000151,0.23059142857142198,0.2306148000000026,-4.9953394,-0.2091084912620156,0,go_long,go_long,go_long,go_long,go_long,go_long,0.19618000000000002,0.194,0.18959,go_long,go_long,go_long,0.19618000000000002,go_long,0,1,1,0.20685920000000255,False,0.20267802271415516,go_long,go_long,112919.0,0.20199857142856467,0.1994040000000148,0.2057836369548741
3786,AUDIO/USDT:USDT,2024-11-11 17:45:00+00:00,first_buy,trailing_stop_loss,0.14431000000000002,0.14872000000000002,0.14430809840158293,0.14301305162727881,0.14431000000000002,0,0.14619000000000001,79692.0,0,False,0.14454200000001483,0.1449685714285652,0.14298680000000213,-0.3772907,-0.01751153778171387,0,go_long,go_long,go_long,go_long,go_long,go_long,0.14586000000000002,0.14489000000000002,0.1448,go_long,go_long,go_long,0.14586000000000002,go_long,0,1,0,0.14957800000000213,False,0.14752677456173288,go_long,go_long,9626.0,0.14656857142856553,0.1461080000000147,0.14781181898152687
3781,AUDIO/USDT:USDT,2024-10-25 23:15:00+00:00,first_buy,trailing_stop_loss,0.12509,0.12509,0.12381269872126484,0.12444739222171343,0.12061000000000001,1,0.12061000000000001,145011.0,1,False,0.12393200000001477,0.12384857142856519,0.12434040000000207,-0.85286338,-0.04107084378398994,0,go_long,go_long,go_long,go_long,go_long,go_long,0.11768,0.11749000000000001,0.11699000000000001,go_long,go_long,go_long,0.11782000000000001,go_long,0,1,1,0.12031120000000212,False,0.11932931545847747,go_long,go_long,3612.0,0.11890428571427938,0.11850200000001491,0.11986512736789921
3804,AURORA/USDT:USDT,2023-11-08 20:15:00+00:00,first_buy,trailing_stop_loss,0.10461000000000001,0.10571000000000001,0.10358073758665044,0.10352065069207729,0.10461000000000001,0,0.10571000000000001,184.0,0,False,0.10467599999999992,0.10381000000000039,0.10306960000000003,-1.35869893,-0.06783689200363781,0,go_long,go_long,go_long,go_long,go_long,go_long,0.09991000000000001,0.09929,0.09901000000000001,go_long,go_long,go_long,0.10038000000000001,go_long,0,1,1,0.10428480000000001,False,0.10283678623714747,go_long,go_long,1812.0,0.10313285714285747,0.10287399999999984,0.10351838723411425
3731,AUDIO/USDT:USDT,2024-03-02 23:15:00+00:00,first_buy,trailing_stop_loss,0.3114,0.3125,0.30990352659243675,0.30948387976448466,0.3114,0,0.3125,7219.0,0,False,0.31044000000001504,0.3101285714285648,0.30961600000000117,-0.94638254,-0.03781748411588412,0,go_long,go_long,go_long,go_long,go_long,go_long,0.3221,0.32180000000000003,0.32180000000000003,go_long,go_long,go_long,0.3257,go_long,0,1,1,0.3323960000000008,False,0.3273032507513396,go_long,go_long,48640.0,0.324828571428565,0.3240200000000147,0.33067222459702367
3728,AUDIO/USDT:USDT,2024-02-18 23:15:00+00:00,first_buy,trailing_stop_loss,0.24130000000000001,0.24130000000000001,0.24030049104682663,0.23983134556706875,0.24130000000000001,1,0.24130000000000001,32.0,0,False,0.24124000000001505,0.24088571428570754,0.23924400000000115,3.19946941,0.1340207025364956,0,go_long,go_long,go_long,go_long,go_long,go_long,0.28090000000000004,0.27940000000000004,0.27740000000000004,go_long,go_long,go_long,0.2811,go_long,0,0,1,0.2813760000000011,False,0.28408083877261875,go_long,go_long,28827.0,0.284999999999993,0.28236000000001515,0.2811097602962594
3723,AUDIO/USDT:USDT,2024-01-21 15:30:00+00:00,first_buy,trailing_stop_loss,0.2023,0.2257,0.20259988758452743,0.19907378111980442,0.20220000000000002,0,0.22190000000000001,558131.0,0,False,0.20544000000001503,0.20354285714284973,0.19716400000000117,-4.85724512,-0.2101694701694702,0,go_long,go_long,go_long,go_long,go_long,go_long,0.17880000000000001,0.17850000000000002,0.17850000000000002,go_long,go_long,go_long,0.17880000000000001,go_long,1,0,1,0.18014000000000116,False,0.17941478744778486,go_long,go_long,3.0,0.17937142857142166,0.1796200000000152,0.1801327831528573
3670,AUDIO/USDT:USDT,2023-03-02 08:45:00+00:00,first_buy,trailing_stop_loss,0.30820000000000003,0.30820000000000003,0.30827408865562067,0.30936092574144713,0.3048,1,0.308,23521.0,0,False,0.3077600000000133,0.3082428571428561,0.3081760000000018,-4.89040743,-0.2299599393785818,0,go_long,go_long,go_long,go_long,go_long,go_long,0.243,0.241,0.23920000000000002,go_long,go_long,go_long,0.243,go_long,0,1,1,0.24701600000000176,False,0.24518999681210635,go_long,go_long,32906.0,0.24498571428571278,0.24376000000001402,0.24691507945422653
3669,AUDIO/USDT:USDT,2023-02-23 04:30:00+00:00,first_buy,trailing_stop_loss,0.3168,0.3191,0.31737805659485996,0.31515053262757203,0.3168,1,0.3191,28478.0,0,False,0.31860000000001304,0.31858571428571325,0.31533600000000167,-0.99856264,-0.04665945148552481,0,go_long,go_long,go_long,go_long,go_long,go_long,0.30720000000000003,0.307,0.3065,go_long,go_long,go_long,0.3075,go_long,0,0,1,0.30832000000000176,False,0.3083239229566426,go_long,go_long,11526.0,0.3084285714285704,0.3078000000000133,0.3094697998007629
3665,AUDIO/USDT:USDT,2023-02-08 15:15:00+00:00,first_buy,trailing_stop_loss,0.3063,0.3063,0.30733128911415064,0.30988383401849295,0.29910000000000003,1,0.3004,28560.0,0,False,0.30608000000001323,0.306714285714284,0.30980800000000175,-2.37264605,-0.11120641517043917,1,go_long,go_long,go_long,go_long,go_long,go_long,0.2706,0.27190000000000003,0.2692,go_long,go_long,go_long,0.27190000000000003,go_long,0,0,1,0.2666800000000017,False,0.27414582101961205,go_long,go_long,60464.0,0.2807142857142841,0.2737400000000133,0.26914263649891385
3664,AUDIO/USDT:USDT,2023-02-02 21:00:00+00:00,first_buy,trailing_stop_loss,0.29460000000000003,0.29460000000000003,0.29472392248072,0.29464088699351415,0.29460000000000003,0,0.29460000000000003,31.0,0,False,0.2940200000000133,0.29384285714285524,0.2948080000000018,0.51640056,0.024288355712084524,0,go_long,go_long,go_long,go_long,go_long,go_long,0.309,0.306,0.30510000000000004,go_long,go_long,go_long,0.309,go_long,1,0,1,0.31027200000000177,False,0.3085915234985417,go_long,go_long,5636.0,0.3077571428571411,0.3078200000000132,0.3106425407399724
3662,AUDIO/USDT:USDT,2023-01-24 14:15:00+00:00,first_buy,trailing_stop_loss,0.2948,0.323,0.2665943112170783,0.24542652111021596,0.2932,0,0.3125,6462330.0,0,False,0.2861000000000125,0.2787142857142838,0.23558000000000195,-2.59943328,-0.12228232862238626,0,go_long,go_long,go_long,go_long,go_long,go_long,0.27690000000000003,0.2765,0.2765,go_long,go_long,go_long,0.27740000000000004,go_long,0,1,1,0.27847200000000194,False,0.27774547153582074,go_long,go_long,8487.0,0.2775428571428554,0.2771400000000129,0.2792122727361483
3660,AUDIO/USDT:USDT,2023-01-15 21:00:00+00:00,first_buy,trailing_stop_loss,0.1922,0.1922,0.1912756878022027,0.18962195308712582,0.1922,1,0.1922,1051.0,0,False,0.19150000000001205,0.19158571428571244,0.18999600000000216,1.0579867,0.05055580498750468,0,go_long,go_long,go_long,go_long,go_long,go_long,0.19440000000000002,0.19440000000000002,0.19440000000000002,go_long,go_long,go_long,0.19440000000000002,go_long,0,1,0,0.194676000000002,False,0.1938551696632808,go_long,go_long,178.0,0.19399999999999812,0.1939600000000123,0.19422172719389438
3651,AUDIO/USDT:USDT,2022-12-16 16:15:00+00:00,first_buy,trailing_stop_loss,0.138,0.1388,0.1391779938166393,0.14008718372857057,0.138,0,0.1388,817.0,0,False,0.13888000000001144,0.13888571428571247,0.1395880000000025,-1.8324138,-0.08971863870999319,1,go_long,go_long,go_long,go_long,go_long,go_long,0.129,0.129,0.129,go_long,go_long,go_long,0.129,go_long,0,1,1,0.1307240000000025,False,0.129814025661207,go_long,go_long,0.0,0.12934285714285584,0.12900000000001186,0.13030373533150147
3674,AUDIO/USDT:USDT,2023-03-19 08:00:00+00:00,first_buy,trailing_stop_loss,0.2838,0.2964,0.28236348157392704,0.2806165064344493,0.2838,0,0.2929,58231.0,0,False,0.28186000000001377,0.2819714285714271,0.28000000000000186,-1.229788,-0.059961903487697824,0,go_long,go_long,go_long,go_long,go_long,go_long,0.2805,0.2797,0.27940000000000004,go_long,go_long,go_long,0.2806,go_long,0,1,1,0.281704000000002,False,0.2811597555629159,go_long,go_long,1673.0,0.28107142857142725,0.28076000000001494,0.282050582609984
3650,AUDIO/USDT:USDT,2022-12-07 21:45:00+00:00,first_buy,trailing_stop_loss,0.1516,0.1516,0.15206192812310806,0.15255867349210356,0.1512,1,0.1512,2.0,0,False,0.15168000000001144,0.15182857142857017,0.15275200000000283,-1.82475369,-0.08800306836021123,1,go_long,go_long,go_long,go_long,go_long,go_long,0.1389,0.1389,0.1389,go_long,go_long,go_long,0.1389,go_long,0,0,0,0.1396280000000025,False,0.13924671996511917,go_long,go_long,0.0,0.1388999999999982,0.13890000000001143,0.14019015842685623
3646,AUDIO/USDT:USDT,2022-11-08 19:45:00+00:00,first_buy,trailing_stop_loss,0.1658,0.1769,0.18759617976124712,0.19451555774164267,0.15760000000000002,1,0.1729,48692.0,0,False,0.17966000000001162,0.1826000000000008,0.19788000000000283,-3.0437275,-0.15904837395056037,1,go_long,go_long,go_long,go_long,go_long,go_long,0.1468,0.1468,0.1468,go_long,go_long,go_long,0.1468,go_long,1,1,1,0.15115600000000293,False,0.14910819682980708,go_long,go_long,0.0,0.1482428571428571,0.14782000000001166,0.15045277072125557
3645,AUDIO/USDT:USDT,2022-11-07 08:00:00+00:00,first_buy,trailing_stop_loss,0.21780000000000002,0.2185,0.22306022914783558,0.22542857866255148,0.2126,1,0.2126,288163.0,0,False,0.22042000000001155,0.22241428571428631,0.22675200000000284,-4.70576596,-0.2374467075675254,1,go_long,go_long,go_long,go_long,go_long,go_long,0.1835,0.16870000000000002,0.16740000000000002,go_long,go_long,go_long,0.1835,go_long,0,1,1,0.19913200000000283,False,0.19026821244511025,go_long,go_long,425923.0,0.18608571428571508,0.1825800000000116,0.19624480236097408
3644,AUDIO/USDT:USDT,2022-11-04 00:45:00+00:00,first_buy,trailing_stop_loss,0.221,0.221,0.21831980121733463,0.21895903092034086,0.221,0,0.221,226.0,0,False,0.21892000000001147,0.21781428571428613,0.21862000000000276,-0.8523636,-0.043469333900600746,0,go_long,go_long,go_long,go_long,go_long,go_long,0.2228,0.2167,0.21660000000000001,go_long,go_long,go_long,0.22340000000000002,go_long,0,1,1,0.22732800000000286,False,0.2249620889928966,go_long,go_long,33963.0,0.22461428571428632,0.2233800000000116,0.22645486495555558
3638,AUDIO/USDT:USDT,2022-10-11 10:30:00+00:00,first_buy,trailing_stop_loss,0.1862,0.1865,0.18698199621742256,0.18665472850620313,0.1862,1,0.1865,13.0,0,False,0.1873000000000124,0.18735714285714306,0.1863720000000032,-1.3965063,-0.07124275188618351,0,go_long,go_long,go_long,go_long,go_long,go_long,0.17650000000000002,0.17650000000000002,0.17650000000000002,go_long,go_long,go_long,0.17650000000000002,go_long,0,0,1,0.17755200000000293,False,0.17677903229951908,go_long,go_long,5.0,0.17661428571428625,0.17668000000001197,0.17741258099649196
3636,AUDIO/USDT:USDT,2022-10-04 14:15:00+00:00,first_buy,trailing_stop_loss,0.2192,0.2194,0.21791306151249115,0.2173978231821643,0.21910000000000002,0,0.21910000000000002,36.0,0,False,0.21852000000001323,0.2182142857142859,0.2173160000000032,-3.8399337,-0.19453814100094335,0,go_long,go_long,go_long,go_long,go_long,go_long,0.188,0.18710000000000002,0.1865,go_long,go_long,go_long,0.188,go_long,0,1,1,0.19123600000000304,False,0.18895876423587313,go_long,go_long,43791.0,0.18770000000000014,0.18766000000001246,0.19061842918641364
3634,AUDIO/USDT:USDT,2022-09-19 15:00:00+00:00,first_buy,trailing_stop_loss,0.2286,0.2286,0.22592215679870897,0.2239420408068072,0.2272,1,0.2272,6782.0,0,False,0.22758000000001305,0.22727142857142876,0.22331200000000354,-1.45361216,-0.07263124199743919,0,go_long,go_long,go_long,go_long,go_long,go_long,0.2132,0.2121,0.2112,go_long,go_long,go_long,0.2132,go_long,0,1,1,0.21450400000000308,False,0.2136251472715648,go_long,go_long,3789.0,0.21320000000000006,0.21308000000001334,0.2141121336490391
3628,AUDIO/USDT:USDT,2022-08-26 16:30:00+00:00,first_buy,trailing_stop_loss,0.29350000000000004,0.29350000000000004,0.3005769049833775,0.30433668944632714,0.2934,1,0.2934,1609.0,0,False,0.295960000000012,0.29755714285714163,0.30550800000000344,-1.43114976,-0.07166085448294036,1,go_long,go_long,go_long,go_long,go_long,go_long,0.2826,0.2826,0.2826,go_long,go_long,go_long,0.2826,go_long,0,0,1,0.28461600000000353,False,0.283077018341275,go_long,go_long,0.0,0.28259999999999913,0.28260000000001234,0.28401449032620285
3649,AUDIO/USDT:USDT,2022-11-27 17:00:00+00:00,first_buy,trailing_stop_loss,0.1617,0.1617,0.1593694949022488,0.15812249168267395,0.16090000000000002,1,0.16090000000000002,873.0,1,False,0.16036000000001166,0.16034285714285682,0.1576200000000032,-1.24869956,-0.061046970431681426,0,go_long,go_long,go_long,go_long,go_long,go_long,0.15180000000000002,0.15180000000000002,0.15180000000000002,go_long,go_long,go_long,0.15180000000000002,go_long,0,1,0,0.15285600000000282,False,0.15221864232730953,go_long,go_long,0.0,0.15199999999999877,0.15188000000001145,0.15266736737147185
3676,AUDIO/USDT:USDT,2023-04-08 12:15:00+00:00,first_buy,trailing_stop_loss,0.30260000000000004,0.30260000000000004,0.3024695831753014,0.3032983990121893,0.30260000000000004,0,0.30260000000000004,1151.0,0,False,0.3016800000000158,0.3015857142857127,0.30398400000000214,9.8566612,0.4799671657477425,0,go_long,go_long,go_long,go_long,go_long,go_long,0.3451,0.3628,0.34290000000000004,go_long,go_long,go_long,0.3629,go_long,0,0,0,0.3389440000000015,False,0.34418021724803555,go_long,go_long,75291.0,0.3451571428571419,0.34826000000001617,0.34019860470202573
3678,AUDIO/USDT:USDT,2023-04-21 19:15:00+00:00,first_buy,trailing_stop_loss,0.3033,0.3033,0.3040850778972066,0.3067265273758929,0.2898,1,0.2934,449674.0,0,False,0.3023200000000159,0.3031142857142846,0.30834800000000123,-1.1200259,-0.054572842657513186,1,go_long,go_long,go_long,go_long,go_long,go_long,0.279,0.27840000000000004,0.27840000000000004,go_long,go_long,go_long,0.279,go_long,1,1,1,0.2801320000000012,False,0.27917203204714836,go_long,go_long,258.0,0.27885714285714175,0.27884000000001574,0.28006869060839623
3679,AUDIO/USDT:USDT,2023-05-03 06:00:00+00:00,first_buy,trailing_stop_loss,0.2777,0.2778,0.2787301809629717,0.2797895283411076,0.2761,1,0.2763,9426.0,0,False,0.2783800000000157,0.27852857142857035,0.2798600000000012,-3.330585,-0.16062069718840177,1,go_long,go_long,go_long,go_long,go_long,go_long,0.2429,0.23870000000000002,0.23870000000000002,go_long,go_long,go_long,0.2441,go_long,1,1,1,0.247716000000001,False,0.2450045856150787,go_long,go_long,24845.0,0.24429999999999907,0.24346000000001577,0.2466581969240913
3722,AUDIO/USDT:USDT,2024-01-14 10:30:00+00:00,first_buy,trailing_stop_loss,0.2049,0.20500000000000002,0.20357589502838036,0.20257189245798254,0.2046,1,0.20500000000000002,1421.0,0,False,0.20432000000001554,0.20419999999999222,0.20171200000000133,-0.33928363,-0.014638899411959444,0,go_long,go_long,go_long,go_long,go_long,go_long,0.20270000000000002,0.2021,0.2019,go_long,go_long,go_long,0.2039,go_long,0,0,0,0.19603600000000118,False,0.19909077623625968,go_long,go_long,17835.0,0.20038571428570687,0.200760000000015,0.19724768360938877
