,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),close_date,short-small-rl (exit),short_kdj (exit),low (exit),close (exit),long_jcrosk (exit),long-large-rl (exit),ema-12 (exit),ema-26 (exit),long-bid-rl (exit),short-large-rl (exit),mean-grad-hist (exit),short-bid-rl (exit),sma-07 (exit),open (exit),sma-25 (exit),volume (exit),sma-compare (exit),sma-05 (exit),long-small-rl (exit),high (exit)
582,ARPA/USDT:USDT,2023-10-26 22:15:00+00:00,first_buy,roi,0.04703,0.047040000000000005,0.04645311705750382,0.04634919032140526,0.046930000000000006,0,0.046930000000000006,2182.0,0,False,0.04650399999999939,0.04654571428571503,0.04615279999999907,0.555828,0.05622274812153613,0,go_short,go_long,go_long,go_long,go_long,go_long,2023-10-30 22:45:00+00:00,go_long,False,0.04961,0.04961,0,go_long,0.05013167275467122,0.050071873684801135,go_long,go_long,0,go_long,0.04986428571428644,0.04961,0.05069079999999909,0.0,1,0.04976599999999942,go_short,0.04961
581,ARPA/USDT:USDT,2023-10-26 03:45:00+00:00,first_buy,roi,0.04678,0.04682,0.046492982440923286,0.04633616603907483,0.04678,0,0.0468,677.0,0,False,0.046567999999999374,0.04655142857142933,0.0462495999999991,0.00985089,0.001001755832880245,0,go_short,go_long,go_long,go_long,go_long,go_long,2023-10-26 22:00:00+00:00,go_long,False,0.04624,0.04624,0,go_long,0.04630272554711768,0.046366411067959065,go_long,go_long,1,go_long,0.04649857142857217,0.04624,0.04609199999999907,0.0,0,0.04646199999999939,go_short,0.04624
580,ARPA/USDT:USDT,2023-10-25 14:45:00+00:00,first_buy,roi,0.046380000000000005,0.04658,0.046186605434155634,0.04604727073017217,0.046380000000000005,0,0.04658,1500.0,0,False,0.04633999999999937,0.046272857142857914,0.04598599999999913,0.0204414,0.0020876504345804475,0,go_short,go_long,go_long,go_long,go_long,go_long,2023-10-26 03:30:00+00:00,go_long,False,0.04651,0.04651,0,go_long,0.04629905932220082,0.046437161066545704,go_long,go_long,1,go_long,0.04651000000000076,0.04651,0.046213599999999105,0.0,0,0.04650999999999937,go_short,0.04651
579,ARPA/USDT:USDT,2023-10-25 06:15:00+00:00,first_buy,roi,0.04616000000000001,0.046380000000000005,0.04601195546176575,0.04584780540905841,0.04616000000000001,0,0.046380000000000005,3224.0,0,False,0.04613199999999938,0.04613571428571504,0.045873199999999094,-0.00095613,-9.785825190300232e-05,0,go_short,go_long,go_long,go_long,go_long,go_long,2023-10-25 14:30:00+00:00,go_long,False,0.04628,0.04628,1,go_long,0.04600465238858594,0.04611507914945666,go_long,go_long,0,go_long,0.046180000000000776,0.04628,0.04594279999999913,0.0,0,0.04627999999999936,go_short,0.04628
578,ARPA/USDT:USDT,2023-10-25 00:30:00+00:00,first_buy,roi,0.0454,0.0454,0.04527730219963965,0.0453058668126608,0.0454,0,0.0454,2.0,0,False,0.045295999999999365,0.045284285714286485,0.04528879999999909,0.152544,0.015984015984015987,0,go_short,go_long,go_long,go_long,go_long,go_long,2023-10-25 06:00:00+00:00,go_long,False,0.04605,0.04605,0,go_long,0.045805229841783084,0.04594503827299589,go_long,go_long,1,go_long,0.04606428571428647,0.04605,0.04582879999999909,0.0,0,0.04611199999999938,go_short,0.04605
577,ARPA/USDT:USDT,2023-10-24 18:00:00+00:00,first_buy,roi,0.04521000000000001,0.04521000000000001,0.04546715564495065,0.045547088250162446,0.04521000000000001,0,0.04521000000000001,4000.0,0,False,0.045305999999999375,0.04528571428571505,0.04587679999999909,0.01781871,0.0018745297161926976,0,go_short,go_long,go_long,go_long,go_long,go_long,2023-10-25 00:15:00+00:00,go_long,False,0.045270000000000005,0.045270000000000005,0,go_long,0.04529833615767367,0.04525499350866504,go_long,go_long,0,go_long,0.04526142857142934,0.045270000000000005,0.04527599999999908,0.0,0,0.045269999999999366,go_short,0.045270000000000005
576,ARPA/USDT:USDT,2023-10-24 05:15:00+00:00,first_buy,roi,0.0442,0.04442,0.04429402202608594,0.044129001204156665,0.04419000000000001,0,0.04442,39567.0,0,False,0.044211999999999384,0.044195714285715046,0.04427159999999909,0.1102761,0.011225156820314856,0,go_short,go_long,go_long,go_long,go_long,go_long,2023-10-24 17:45:00+00:00,go_long,False,0.04542,0.04542,0,go_long,0.04557405531017544,0.04551391121675986,go_long,go_long,0,go_long,0.04529000000000076,0.04542,0.0458935999999991,0.0,0,0.04532199999999938,go_short,0.04542
575,ARPA/USDT:USDT,2023-10-23 18:15:00+00:00,first_buy,roi,0.04288,0.04288,0.042725233790181665,0.04262457727546153,0.042870000000000005,1,0.042870000000000005,121.0,0,False,0.0428179999999994,0.04283714285714361,0.04258639999999908,0.28256006,0.028628287970485305,0,go_short,go_long,go_long,go_long,go_long,go_long,2023-10-24 05:00:00+00:00,go_long,False,0.04403000000000001,0.04403000000000001,1,go_long,0.0441057213004892,0.04427111693991975,go_long,go_long,1,go_long,0.04424000000000076,0.04403000000000001,0.044261599999999096,0.0,1,0.04410599999999939,go_short,0.04403000000000001
574,ARPA/USDT:USDT,2023-10-23 05:30:00+00:00,first_buy,roi,0.04272,0.04272,0.04288963312286381,0.0427296072277495,0.0426,1,0.042660000000000003,2432.0,0,False,0.042915999999999385,0.04294714285714358,0.0428083999999991,0.02898023,0.002951351110788391,0,go_short,go_long,go_long,go_long,go_long,go_long,2023-10-23 18:00:00+00:00,go_long,False,0.042850000000000006,0.042850000000000006,0,go_long,0.042604943457498455,0.042698912661123786,go_long,go_long,0,go_long,0.04277285714285789,0.042850000000000006,0.04257119999999908,0.0,0,0.0428399999999994,go_short,0.042850000000000006
573,ARPA/USDT:USDT,2023-10-22 22:45:00+00:00,first_buy,roi,0.04188,0.04215000000000001,0.04179233141993642,0.0417870702518959,0.041870000000000004,0,0.04207,13183.0,0,False,0.04178999999999939,0.0417700000000007,0.041779599999999084,0.07842563,0.008077788940961811,0,go_short,go_long,go_long,go_long,go_long,go_long,2023-10-23 05:15:00+00:00,go_long,False,0.04295,0.04295,0,go_long,0.042735175805969465,0.04293138459974814,go_long,go_long,1,go_long,0.04298428571428643,0.04295,0.042797199999999105,0.0,0,0.04300599999999939,go_short,0.04295
572,ARPA/USDT:USDT,2023-10-22 04:15:00+00:00,first_buy,roi,0.04197,0.042190000000000005,0.04166659706852819,0.04166783254543349,0.04197,0,0.042010000000000006,23013.0,0,False,0.04164199999999938,0.041615714285714984,0.04165879999999907,-0.00192257,-0.00019882498453927024,0,go_short,go_long,go_long,go_long,go_long,go_long,2023-10-22 22:30:00+00:00,go_long,False,0.04172,0.04172,0,go_long,0.041764435872047576,0.041741846223561224,go_long,go_long,0,go_long,0.041734285714286425,0.04172,0.04176799999999908,0.0,1,0.04171999999999939,go_short,0.04172
571,ARPA/USDT:USDT,2023-10-21 19:15:00+00:00,first_buy,roi,0.04207,0.04207,0.04198289898088542,0.04171418565038119,0.04206,1,0.04206,6.0,0,False,0.042099999999999346,0.042124285714286426,0.04166119999999911,-0.00095887,-9.90212830441076e-05,0,go_short,go_long,go_long,go_long,go_long,go_long,2023-10-22 04:00:00+00:00,go_long,False,0.041550000000000004,0.041550000000000004,0,go_long,0.04164045914906817,0.04160416017189695,go_long,go_long,0,go_long,0.04156428571428642,0.041550000000000004,0.041645599999999075,0.0,1,0.04154999999999938,go_short,0.041550000000000004
569,ARPA/USDT:USDT,2023-10-21 05:00:00+00:00,first_buy,roi,0.040310000000000006,0.040380000000000006,0.04021781319211437,0.04019412498366256,0.040310000000000006,0,0.040380000000000006,1090.0,0,False,0.04026199999999936,0.040245714285714974,0.040167199999999105,0.09711888,0.010011335865719223,0,go_short,go_long,go_long,go_long,go_long,go_long,2023-10-21 11:00:00+00:00,go_long,False,0.04088000000000001,0.04088000000000001,0,go_long,0.040706836035651096,0.04084801482015796,go_long,go_long,1,go_long,0.04089857142857215,0.04088000000000001,0.040700799999999114,0.0,0,0.04090399999999936,go_short,0.04088000000000001
547,ARPA/USDT:USDT,2023-04-27 21:30:00+00:00,first_buy,roi,0.041210000000000004,0.04122000000000001,0.04121081786669255,0.0409567244834587,0.041210000000000004,1,0.04122000000000001,150.0,0,False,0.04131599999999927,0.04129714285714302,0.04097279999999914,0.102492,0.010349912096636984,0,go_short,go_long,go_long,go_long,go_long,go_long,2023-05-07 21:00:00+00:00,go_long,False,0.04163,0.04163,0,go_long,0.04106664027926324,0.04135029170304446,go_long,go_long,0,go_long,0.041378571428571584,0.04163,0.04105519999999904,0.0,0,0.04136599999999925,go_short,0.04163
629,ARPA/USDT:USDT,2024-08-05 01:15:00+00:00,first_buy,roi,0.03234,0.0325,0.03315435516728118,0.03375130620281008,0.02832,1,0.030430000000000002,86818.0,0,False,0.03264599999999875,0.03299000000000061,0.03406119999999864,0.70196307,0.07433897026404421,1,go_short,go_long,go_long,go_long,go_long,go_long,2024-08-06 08:00:00+00:00,go_long,False,0.032600000000000004,0.032600000000000004,0,go_long,0.032214725852807116,0.032474942203074376,go_long,go_long,1,go_long,0.032604285714286314,0.032600000000000004,0.03225399999999864,0.0,0,0.03255999999999881,go_short,0.032600000000000004
631,ARPA/USDT:USDT,2024-08-06 19:45:00+00:00,first_buy,roi,0.03286,0.0329,0.032705308194695935,0.032590302830643715,0.032760000000000004,1,0.03284,499.0,0,False,0.03278399999999883,0.03275142857142919,0.032634799999998645,0.1219624,0.012793540199143125,0,go_short,go_long,go_long,go_long,go_long,go_long,2024-08-07 06:45:00+00:00,go_long,False,0.033330000000000005,0.033330000000000005,0,go_long,0.03332078855353537,0.0334357124333458,go_long,go_long,1,go_long,0.033480000000000634,0.033330000000000005,0.03337599999999864,0.0,0,0.03343199999999881,go_short,0.033330000000000005
692,ASTR/USDT:USDT,2022-09-24 21:15:00+00:00,first_buy,roi,0.040830000000000005,0.04215000000000001,0.040517967426481394,0.04058888430935735,0.040150000000000005,1,0.040150000000000005,189505.0,1,False,0.04051400000000036,0.040527142857143865,0.04061959999999976,0.463887,0.04975024975024975,1,go_short,go_short,go_long,go_long,go_long,go_long,2022-09-25 09:00:00+00:00,go_short,False,0.041940000000000005,0.041940000000000005,0,go_long,0.04174140521866463,0.042061995041186684,go_long,go_long,1,go_long,0.04228000000000103,0.041940000000000005,0.04179799999999975,0.0,0,0.04208800000000039,go_short,0.041940000000000005
691,ASTR/USDT:USDT,2022-09-22 19:30:00+00:00,first_buy,roi,0.039720000000000005,0.04105,0.03960943391318574,0.039298562938468534,0.039720000000000005,0,0.040920000000000005,23642.0,0,False,0.0398020000000004,0.03971285714285817,0.03915159999999975,0.0,0.0,0,go_short,go_short,go_long,go_long,go_long,go_long,2022-09-24 21:00:00+00:00,go_short,False,0.04062,0.04062,0,go_long,0.04062399505410594,0.04058487059493256,go_long,go_long,1,go_long,0.040585714285715294,0.04062,0.040648399999999765,0.0,0,0.04059600000000037,go_short,0.04062
690,ASTR/USDT:USDT,2022-09-14 07:15:00+00:00,first_buy,roi,0.040150000000000005,0.040830000000000005,0.04084035832040788,0.04084243600137969,0.040150000000000005,1,0.04062,11387.0,0,False,0.04074200000000039,0.040822857142858285,0.040863999999999755,0.0,0.0,1,go_short,go_short,go_long,go_long,go_long,go_long,2022-09-22 19:15:00+00:00,go_short,False,0.03955,0.03955,0,go_long,0.039168847973546014,0.0393711491701286,go_long,go_long,0,go_long,0.03951000000000103,0.03955,0.03907199999999975,0.0,0,0.0395160000000004,go_short,0.03955
689,ASTR/USDT:USDT,2022-09-13 23:15:00+00:00,first_buy,roi,0.04032,0.04039,0.040441651111728594,0.04066670091355729,0.04032,0,0.04039,1000.0,0,False,0.04025200000000039,0.04023571428571544,0.04069919999999977,0.0,0.0,0,go_short,go_short,go_long,go_long,go_long,go_long,2022-09-14 07:00:00+00:00,go_short,False,0.04034,0.04034,0,go_long,0.040860230881490066,0.04088042346957295,go_long,go_long,1,go_long,0.040930000000001146,0.04034,0.04087959999999975,0.0,0,0.04081800000000039,go_short,0.04034
688,ASTR/USDT:USDT,2022-09-12 07:30:00+00:00,first_buy,roi,0.03871,0.041890000000000004,0.038521458216236065,0.03816094323408248,0.03866,0,0.040170000000000004,183925.0,1,False,0.03877000000000041,0.03858428571428686,0.038104399999999775,0.0023064,0.0002391133150784458,0,go_short,go_short,go_long,go_long,go_long,go_long,2022-09-13 22:45:00+00:00,go_short,False,0.040240000000000005,0.040240000000000005,1,go_long,0.040724743945573225,0.04048941353621597,go_long,go_long,0,go_long,0.04022428571428688,0.040240000000000005,0.04074999999999976,0.0,1,0.04020400000000039,go_short,0.040240000000000005
687,ASTR/USDT:USDT,2022-09-11 17:30:00+00:00,first_buy,roi,0.03846,0.038610000000000005,0.03809147566203906,0.03774609297651943,0.038430000000000006,0,0.038610000000000005,5574.0,0,False,0.03835600000000036,0.0382385714285726,0.03760639999999978,0.0,0.0,0,go_short,go_short,go_long,go_long,go_long,go_long,2022-09-12 07:15:00+00:00,go_short,False,0.03842,0.03842,0,go_long,0.038000218692809076,0.038221723346460804,go_long,go_long,0,go_long,0.03829142857142972,0.03842,0.03797439999999977,0.0,0,0.03836000000000041,go_short,0.03842
693,ASTR/USDT:USDT,2022-09-25 09:15:00+00:00,first_buy,roi,0.0426,0.04268,0.04215707272715796,0.04181093075802281,0.0426,0,0.04268,4920.0,0,False,0.04215000000000039,0.0423014285714296,0.04189719999999975,0.0,0.0,0,go_short,go_short,go_long,go_long,go_long,go_long,2022-09-26 13:45:00+00:00,go_short,False,0.04277,0.04277,1,go_long,0.04196850869914022,0.04227259665391121,go_long,go_long,1,go_long,0.04267142857142958,0.04277,0.04182119999999976,0.0,0,0.04278000000000037,go_short,0.04277
686,ASTR/USDT:USDT,2022-09-11 00:45:00+00:00,first_buy,roi,0.03801,0.03801,0.03781188235901047,0.037607433593953146,0.03801,1,0.03801,1444.0,0,False,0.037986000000000374,0.03801571428571547,0.037499199999999754,0.08589,0.009029644388760413,0,go_short,go_short,go_long,go_long,go_long,go_long,2022-09-11 17:15:00+00:00,go_short,False,0.03837,0.03837,0,go_long,0.03767698041464099,0.03799719850968253,go_long,go_long,1,go_long,0.03814571428571545,0.03837,0.03753359999999978,0.0,0,0.038240000000000364,go_short,0.03837
684,ASTR/USDT:USDT,2022-09-09 21:15:00+00:00,first_buy,roi,0.037070000000000006,0.037070000000000006,0.036823001964917904,0.03667129661152168,0.037070000000000006,1,0.037070000000000006,267.0,0,False,0.03704000000000042,0.03693714285714409,0.036676399999999804,0.1625728,0.01687801525683179,0,go_short,go_short,go_long,go_long,go_long,go_long,2022-09-10 00:30:00+00:00,go_short,False,0.03771,0.03771,0,go_long,0.0371215723156309,0.037374294305309586,go_long,go_long,0,go_long,0.03749571428571552,0.03771,0.03701919999999979,0.0,0,0.037482000000000404,go_short,0.03771
683,ASTR/USDT:USDT,2022-09-06 07:45:00+00:00,first_buy,roi,0.036820000000000006,0.0369,0.036868635724607114,0.03672597378430585,0.0368,1,0.0368,11573.0,1,False,0.03698200000000036,0.036961428571429776,0.03672159999999981,0.0718146,0.007514544279250162,0,go_short,go_short,go_long,go_long,go_long,go_long,2022-09-09 20:45:00+00:00,go_short,False,0.037070000000000006,0.037070000000000006,0,go_long,0.036604952367678883,0.03672501927331509,go_long,go_long,0,go_long,0.03672857142857266,0.037070000000000006,0.0366219999999998,0.0,0,0.036884000000000416,go_short,0.037070000000000006
682,ASTR/USDT:USDT,2022-09-06 00:45:00+00:00,first_buy,roi,0.03665,0.03667,0.036194727844196965,0.03612959798728718,0.03651,0,0.03651,3683.0,0,False,0.03627000000000037,0.03625285714285837,0.03604559999999983,0.0640172,0.006696815300136834,0,go_short,go_short,go_long,go_long,go_long,go_long,2022-09-06 07:15:00+00:00,go_short,False,0.03705,0.03705,0,go_long,0.03669365582201435,0.03685040857403804,go_long,go_long,0,go_long,0.03693428571428692,0.03705,0.03672199999999982,0.0,0,0.036976000000000356,go_short,0.03705
681,ASTR/USDT:USDT,2022-09-04 23:30:00+00:00,first_buy,roi,0.036320000000000005,0.03647,0.036254195877260434,0.036217972081808526,0.036320000000000005,0,0.03633,1819.0,0,False,0.03626600000000035,0.036258571428572535,0.0362407999999998,0.0,0.0,0,go_short,go_short,go_long,go_long,go_long,go_long,2022-09-06 00:30:00+00:00,go_short,False,0.036210000000000006,0.036210000000000006,0,go_long,0.03609916582627016,0.036137405634050955,go_long,go_long,0,go_long,0.03618285714285837,0.036210000000000006,0.03602639999999983,0.0,0,0.036210000000000374,go_short,0.036210000000000006
680,ASTR/USDT:USDT,2022-09-04 12:45:00+00:00,first_buy,roi,0.03631,0.03649,0.03602125913414579,0.03589641651224818,0.03631,0,0.03637,9389.0,1,False,0.03621000000000035,0.03608714285714395,0.03582399999999982,0.0,0.0,0,go_short,go_short,go_long,go_long,go_long,go_long,2022-09-04 23:15:00+00:00,go_short,False,0.036250000000000004,0.036250000000000004,0,go_long,0.03620900984835321,0.0362404133094896,go_long,go_long,0,go_long,0.036244285714286825,0.036250000000000004,0.0362379999999998,0.0,0,0.03625000000000035,go_short,0.036250000000000004
679,ASTR/USDT:USDT,2022-09-02 17:00:00+00:00,first_buy,roi,0.03658,0.03658,0.0367295140316771,0.03663452214503525,0.034030000000000005,1,0.03619,215384.0,0,False,0.03674000000000034,0.03680285714285818,0.03657879999999982,0.0,0.0,0,go_short,go_short,go_long,go_long,go_long,go_long,2022-09-04 12:30:00+00:00,go_short,False,0.03622,0.03622,0,go_long,0.035858529833228035,0.03595785170399048,go_long,go_long,0,go_long,0.03600285714285824,0.03622,0.03579919999999982,0.0,0,0.03609200000000035,go_short,0.03622
685,ASTR/USDT:USDT,2022-09-10 01:00:00+00:00,first_buy,roi,0.037750000000000006,0.037770000000000005,0.03747887343752935,0.037209962547694535,0.037750000000000006,1,0.037770000000000005,2502.0,0,False,0.037670000000000405,0.037555714285715525,0.03713119999999978,0.056085,0.005947873782268686,0,go_short,go_short,go_long,go_long,go_long,go_long,2022-09-11 00:00:00+00:00,go_short,False,0.03798,0.03798,1,go_long,0.03750787426750591,0.03769488019740497,go_long,go_long,1,go_long,0.03782571428571547,0.03798,0.037396399999999747,0.0,0,0.037962000000000384,go_short,0.03798
694,ASTR/USDT:USDT,2022-09-26 14:00:00+00:00,first_buy,roi,0.04277,0.04304,0.04237373563023256,0.042039730276981685,0.04277,1,0.04293,5497.0,0,False,0.04286200000000037,0.042815714285715296,0.04188159999999976,0.0,0.0,0,go_short,go_short,go_long,go_long,go_long,go_long,2022-09-27 12:45:00+00:00,go_short,False,0.04243,0.04243,0,go_long,0.04254016368874472,0.04246899268179921,go_long,go_long,0,go_long,0.04244000000000107,0.04243,0.04256439999999974,0.0,0,0.04248800000000034,go_short,0.04243
695,ASTR/USDT:USDT,2022-09-27 13:00:00+00:00,first_buy,roi,0.04261,0.04318,0.042550686115368566,0.042574225637726594,0.04245,0,0.043000000000000003,51296.0,0,False,0.04254600000000034,0.04253714285714392,0.042571999999999735,0.2250314,0.02375838530221231,0,go_short,go_short,go_long,go_long,go_long,go_long,2022-11-03 18:00:00+00:00,go_short,False,0.04428000000000001,0.04428000000000001,0,go_long,0.04333137818160515,0.04373604584059732,go_long,go_long,0,go_long,0.04386428571428693,0.04428000000000001,0.04333639999999989,0.0,0,0.04408000000000055,go_short,0.04428000000000001
696,ASTR/USDT:USDT,2022-11-03 18:15:00+00:00,first_buy,roi,0.044120000000000006,0.044120000000000006,0.04379511571127466,0.043389794612597364,0.044120000000000006,1,0.044120000000000006,36.0,0,False,0.044076000000000545,0.044054285714286934,0.043437199999999884,0.2774178,0.02874127925462628,0,go_short,go_short,go_long,go_long,go_long,go_long,2022-11-05 02:15:00+00:00,go_short,False,0.04522,0.04522,0,go_long,0.044298915906386925,0.0448287315279942,go_long,go_long,1,go_long,0.0451500000000012,0.04522,0.044216399999999816,0.0,0,0.045210000000000555,go_short,0.04522
711,ASTR/USDT:USDT,2022-12-10 23:00:00+00:00,first_buy,roi,0.04392,0.04392,0.04368351281047845,0.04363166454533132,0.04392,0,0.04392,21.0,0,False,0.04376000000000073,0.043748571428572684,0.04359679999999974,0.0070796,0.0007331323180810066,0,go_short,go_short,go_long,go_long,go_long,go_long,2022-12-11 09:00:00+00:00,go_short,False,0.04397,0.04397,0,go_long,0.04364667422608317,0.04374084970347037,go_long,go_long,0,go_long,0.04377285714285843,0.04397,0.04354639999999974,0.0,0,0.04382600000000072,go_short,0.04397
710,ASTR/USDT:USDT,2022-12-10 16:15:00+00:00,first_buy,roi,0.043750000000000004,0.043750000000000004,0.043778856766886816,0.0436396653586334,0.043750000000000004,1,0.043750000000000004,924.0,1,False,0.043822000000000715,0.04382714285714412,0.04365239999999982,0.0181126,0.0018799486228057653,0,go_short,go_short,go_long,go_long,go_long,go_long,2022-12-10 22:45:00+00:00,go_short,False,0.04372,0.04372,0,go_long,0.04360859770895783,0.04364051513965635,go_long,go_long,0,go_long,0.04371857142857268,0.04372,0.04358999999999974,0.0,0,0.04372000000000073,go_short,0.04372
709,ASTR/USDT:USDT,2022-12-10 08:45:00+00:00,first_buy,roi,0.04351000000000001,0.044500000000000005,0.04302079528606465,0.042828745423427426,0.043300000000000005,0,0.0444,5698.0,0,False,0.043248000000000716,0.04313428571428698,0.04267879999999976,0.0181478,0.0018870527228667829,0,go_short,go_short,go_long,go_long,go_long,go_long,2022-12-10 14:45:00+00:00,go_short,False,0.043840000000000004,0.043840000000000004,0,go_long,0.04353267326377211,0.043711134006743285,go_long,go_long,0,go_long,0.04375428571428698,0.043840000000000004,0.04363839999999982,0.0,0,0.04378000000000072,go_short,0.043840000000000004
708,ASTR/USDT:USDT,2022-12-08 19:15:00+00:00,first_buy,roi,0.044120000000000006,0.044120000000000006,0.043763469471373696,0.04363775268524755,0.044120000000000006,0,0.044120000000000006,934.0,0,False,0.04382000000000069,0.043768571428572704,0.043702799999999736,0.0,0.0,0,go_short,go_short,go_long,go_long,go_long,go_long,2022-12-10 08:30:00+00:00,go_short,False,0.04297,0.04297,0,go_long,0.042703045057301624,0.042770030792621865,go_long,go_long,0,go_long,0.04285714285714413,0.04297,0.04260719999999976,0.0,0,0.04293800000000072,go_short,0.04297
707,ASTR/USDT:USDT,2022-12-06 17:45:00+00:00,first_buy,roi,0.04422,0.04422,0.044006875485403565,0.04397659621275592,0.04422,0,0.04422,492.0,0,False,0.04398800000000067,0.04397142857142988,0.04417119999999974,0.0290356,0.00300337475736109,0,go_short,go_short,go_long,go_long,go_long,go_long,2022-12-08 19:00:00+00:00,go_short,False,0.04394000000000001,0.04394000000000001,0,go_long,0.04359917290006735,0.04369864573889619,go_long,go_long,0,go_long,0.04370000000000128,0.04394000000000001,0.04370359999999974,0.0,0,0.04372400000000069,go_short,0.04394000000000001
706,ASTR/USDT:USDT,2022-12-06 11:30:00+00:00,first_buy,roi,0.043590000000000004,0.044,0.043558172088276025,0.04342779852291835,0.043590000000000004,0,0.044,2229.0,0,False,0.04364000000000068,0.043522857142858425,0.04348079999999976,0.1391016,0.014520651762031073,0,go_short,go_short,go_long,go_long,go_long,go_long,2022-12-06 17:30:00+00:00,go_short,False,0.043930000000000004,0.043930000000000004,0,go_long,0.04395712390977639,0.043968125573658756,go_long,go_long,0,go_long,0.04392714285714417,0.043930000000000004,0.04416239999999974,0.0,0,0.04393000000000067,go_short,0.043930000000000004
705,ASTR/USDT:USDT,2022-12-06 05:00:00+00:00,first_buy,roi,0.04297,0.04297,0.043108270447727776,0.04285772134945731,0.04297,1,0.04297,304.0,0,False,0.04316200000000068,0.04325000000000125,0.04269719999999973,0.1085656,0.01147281854752183,0,go_short,go_short,go_long,go_long,go_long,go_long,2022-12-06 11:00:00+00:00,go_short,False,0.043550000000000005,0.043550000000000005,0,go_long,0.043368584197131965,0.04346471969354255,go_long,go_long,0,go_long,0.043394285714287,0.043550000000000005,0.04341639999999975,0.0,0,0.04342200000000068,go_short,0.043550000000000005
704,ASTR/USDT:USDT,2022-12-06 01:30:00+00:00,first_buy,roi,0.04234,0.044360000000000004,0.04201919971826725,0.04209557444461118,0.0419,0,0.042140000000000004,15428.0,1,False,0.04202800000000069,0.04202000000000124,0.041991599999999706,0.1713247,0.017658895447220078,0,go_short,go_short,go_long,go_long,go_long,go_long,2022-12-06 04:45:00+00:00,go_short,False,0.042960000000000005,0.042960000000000005,0,go_long,0.0428487390574139,0.043133410529132825,go_long,go_long,1,go_long,0.043332857142858394,0.042960000000000005,0.042656399999999726,0.0,0,0.043262000000000675,go_short,0.042960000000000005
703,ASTR/USDT:USDT,2022-12-05 09:30:00+00:00,first_buy,roi,0.04343,0.04343,0.04280005847893588,0.042589881838619406,0.04297,1,0.04297,1265.0,0,False,0.0429740000000007,0.042898571428572674,0.042573599999999726,0.0,0.0,0,go_short,go_short,go_long,go_long,go_long,go_long,2022-12-06 01:15:00+00:00,go_short,False,0.042,0.042,0,go_long,0.04209202040018007,0.04199723603067948,go_long,go_long,0,go_long,0.04199285714285838,0.042,0.04199999999999971,0.0,0,0.04200000000000069,go_short,0.042
702,ASTR/USDT:USDT,2022-12-03 10:30:00+00:00,first_buy,roi,0.043140000000000005,0.043140000000000005,0.04299606692254293,0.042610663998630074,0.043140000000000005,1,0.043140000000000005,110.0,0,False,0.04319600000000072,0.042994285714286935,0.0425923999999997,0.0,0.0,0,go_short,go_short,go_long,go_long,go_long,go_long,2022-12-05 09:15:00+00:00,go_short,False,0.043140000000000005,0.043140000000000005,0,go_long,0.04255947238570896,0.04276916002056058,go_long,go_long,0,go_long,0.0428171428571441,0.043140000000000005,0.04253679999999973,0.0,0,0.042922000000000696,go_short,0.043140000000000005
701,ASTR/USDT:USDT,2022-12-03 01:15:00+00:00,first_buy,roi,0.04118,0.04118,0.04141794354871439,0.04127673621910693,0.04118,1,0.04118,647.0,1,False,0.04158000000000071,0.041608571428572626,0.04116759999999973,0.4498248,0.04753786359625775,0,go_short,go_short,go_long,go_long,go_long,go_long,2022-12-03 10:15:00+00:00,go_short,False,0.043140000000000005,0.043140000000000005,1,go_long,0.04256831711852048,0.04296989727209619,go_long,go_long,1,go_long,0.04302285714285836,0.043140000000000005,0.0425139999999997,0.0,0,0.04308600000000072,go_short,0.043140000000000005
700,ASTR/USDT:USDT,2022-12-02 17:45:00+00:00,first_buy,roi,0.04202,0.04224000000000001,0.041596629400599806,0.04115666428186107,0.04166,1,0.042050000000000004,1666.0,0,False,0.04160400000000068,0.0417085714285726,0.04105239999999979,0.0383847,0.0040242161893139445,0,go_short,go_short,go_long,go_long,go_long,go_long,2022-12-03 00:00:00+00:00,go_short,False,0.04168,0.04168,0,go_long,0.04114189276277728,0.041253186593270534,go_long,go_long,0,go_long,0.041265714285715474,0.04168,0.04107199999999974,0.0,0,0.04140000000000071,go_short,0.04168
699,ASTR/USDT:USDT,2022-11-26 19:00:00+00:00,first_buy,roi,0.04002,0.04764,0.04007556237719599,0.03982350760278464,0.039630000000000006,0,0.04284,49117.0,1,False,0.04025600000000066,0.040071428571429875,0.0397183999999998,0.0,0.0,0,go_short,go_short,go_long,go_long,go_long,go_long,2022-12-02 17:30:00+00:00,go_short,False,0.04134,0.04134,0,go_long,0.041085197424409955,0.04151419838252705,go_long,go_long,1,go_long,0.04176142857142974,0.04134,0.04096799999999979,0.0,0,0.041592000000000684,go_short,0.04134
