,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),close_date,open (exit),volume (exit),ema-12 (exit),sma-25 (exit),long_jcrosk (exit),sma-05 (exit),mean-grad-hist (exit),long-large-rl (exit),close (exit),short-small-rl (exit),high (exit),long-bid-rl (exit),short-bid-rl (exit),short-large-rl (exit),short_kdj (exit),low (exit),ema-26 (exit),long-small-rl (exit),sma-compare (exit),sma-07 (exit)
1916,CTSI/USDT:USDT,2021-11-11 01:30:00+00:00,first_buy,long-exit-profit,1.1247,1.2164,1.057339211545044,1.018518590319999,1.0961,0,1.1798,12277763.0,0,False,1.1222799999999977,1.0838857142857148,0.9939280000000003,3.28412707,0.054424973023062005,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2021-11-11 08:00:00+00:00,1.1948,7873435.0,1.1195253067231286,1.110988,0,1.1982199999999976,0,go_short,1.2492,do_nothing,1.2618,go_long,go_long,go_short,False,1.1919,1.1616573850413523,go_long,0,1.1999571428571427
1921,CTSI/USDT:USDT,2021-11-14 19:15:00+00:00,first_buy,long-exit-profit,1.126,1.1285,1.129504760080531,1.139912617491395,1.103,1,1.1118000000000001,1545660.0,0,False,1.1245799999999975,1.1265714285714272,1.1441760000000014,2.1750192,0.03553363675033694,1,go_long,do_nothing,go_short,go_short,go_long,go_long,2021-11-15 02:45:00+00:00,1.1451,491459.0,1.1357420797128177,1.1307200000000013,0,1.1458399999999966,1,go_short,1.154,do_nothing,1.1544,go_long,go_long,go_short,False,1.1378,1.1406991222419183,go_long,0,1.1434571428571414
1923,CTSI/USDT:USDT,2021-12-04 05:30:00+00:00,first_buy,long-exit-profit,0.7898000000000001,0.8077000000000001,0.8747112309199178,0.9355980282717207,0.6541,1,0.7102,5386811.0,0,False,0.8324199999999948,0.8578285714285702,0.951360000000001,3.048055,0.049848082369552175,1,go_long,do_nothing,go_short,go_short,go_long,go_long,2021-12-04 05:45:00+00:00,0.7103,2328285.0,0.9214500261775191,0.9386280000000009,0,0.7965799999999948,1,go_short,0.7446,do_nothing,0.7657,go_long,go_long,go_short,False,0.7075,0.8546941184706996,go_long,1,0.8331142857142845
1915,CTSI/USDT:USDT,2021-11-11 01:00:00+00:00,first_buy,long-exit-profit,1.135,1.135,1.018886997943078,0.9961373637492468,1.0569,0,1.0822,7116152.0,0,False,1.0566599999999977,1.0313857142857148,0.9843280000000003,2.1835408,0.03595094338056959,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2021-11-11 01:15:00+00:00,1.0835,7259640.0,1.005616077545599,0.9882600000000002,1,1.0814199999999976,0,go_short,1.1241,do_nothing,1.155,go_long,go_long,go_short,False,1.059,1.035073613644143,go_long,0,1.056371428571429
1914,CTSI/USDT:USDT,2021-11-10 12:30:00+00:00,first_buy,long-exit-profit,1.0256,1.1047,0.9846130963634908,0.950755860511309,1.0136,0,1.0929,16460320.0,0,False,1.0090199999999974,0.9942857142857148,0.9404480000000003,2.17830788,0.0355563139395146,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2021-11-11 00:45:00+00:00,1.0904,12867729.0,0.9892523528491866,0.9811440000000003,0,1.0376599999999976,0,go_short,1.1345,do_nothing,1.15,go_long,go_long,go_short,False,1.0554000000000001,1.0073755430236375,go_long,0,1.0147285714285719
1913,CTSI/USDT:USDT,2021-11-10 09:00:00+00:00,first_buy,long-exit-profit,0.9455,0.985,0.9075429756511743,0.8929013648943626,0.9368000000000001,0,0.9605,11869108.0,0,False,0.9197799999999967,0.9133285714285718,0.8893240000000001,3.9761757,0.06564377839755248,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2021-11-10 12:15:00+00:00,0.9769000000000001,8191341.0,0.9393843293522137,0.9315800000000003,0,0.9796999999999972,0,go_short,1.0241,do_nothing,1.03,go_long,go_long,go_short,False,0.9705,0.9649245684295801,go_long,0,0.9729142857142862
1912,CTSI/USDT:USDT,2021-11-04 04:15:00+00:00,first_buy,long-exit-profit,0.8996000000000001,0.9480000000000001,0.8579010557137503,0.8389364601820273,0.8964000000000001,0,0.9032,12575095.0,1,False,0.8718399999999991,0.8613714285714288,0.8319959999999997,2.27731148,0.03761161698524067,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2021-11-10 08:45:00+00:00,0.9017000000000001,7561537.0,0.8874934740859115,0.8860640000000002,0,0.9076399999999968,0,go_short,0.9455,do_nothing,0.9649000000000001,go_long,go_long,go_short,False,0.9016000000000001,0.8979144257695696,go_long,0,0.9025428571428575
1911,CTSI/USDT:USDT,2021-10-26 10:15:00+00:00,first_buy,long-exit-profit,0.8236,0.8255,0.8263919846240149,0.8271809116809117,0.8216,0,0.8255,241401.0,0,False,0.8271799999999999,0.8284142857142858,0.8250320000000001,4.86632085,0.07963078444896626,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2021-11-04 04:00:00+00:00,0.8565,4439164.0,0.8337953769965895,0.8285679999999996,0,0.858139999999999,0,go_short,0.8982,do_nothing,0.91,go_long,go_long,go_short,False,0.8554,0.8496648840253412,go_long,0,0.8545285714285715
1924,CTSI/USDT:USDT,2021-12-04 06:00:00+00:00,first_buy,long-exit-profit,0.7472000000000001,0.8108000000000001,0.8467411771675151,0.9126759501643695,0.7443000000000001,0,0.803,2084068.0,0,False,0.7784799999999948,0.8156714285714274,0.928836000000001,2.10828018,0.03447725288422764,1,go_long,do_nothing,go_short,go_short,go_long,go_long,2021-12-04 15:00:00+00:00,0.8206,1147940.0,0.8069280909147108,0.795408000000001,1,0.816159999999995,0,go_short,0.8338,do_nothing,0.8387,go_long,go_long,go_short,False,0.8187000000000001,0.8062296753575168,go_long,0,0.8100999999999988
1925,CTSI/USDT:USDT,2021-12-04 15:15:00+00:00,first_buy,long-exit-profit,0.833,0.8563000000000001,0.8115635714563604,0.8094445286247323,0.8307,0,0.8409000000000001,1189580.0,0,False,0.8234599999999951,0.8173999999999989,0.7972520000000012,1.96595136,0.03243472342164375,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2021-12-04 19:45:00+00:00,0.8457,2146256.0,0.8308976602285895,0.8306200000000012,0,0.8463199999999951,0,go_short,0.8702000000000001,do_nothing,0.8765000000000001,go_long,go_long,go_short,False,0.845,0.840125897012546,go_long,0,0.8436142857142848
1927,CTSI/USDT:USDT,2022-01-08 18:15:00+00:00,first_buy,long-exit-profit,0.5755,0.5818,0.5884426643536784,0.5977846565125955,0.5621,1,0.5702,905913.0,0,False,0.5811399999999974,0.5834999999999979,0.6012400000000028,2.0416242,0.03339442617648644,1,go_long,do_nothing,go_short,go_short,go_long,go_long,2022-01-09 05:00:00+00:00,0.5875,295489.0,0.583541258810315,0.5824840000000026,0,0.5877199999999976,0,go_short,0.5911000000000001,do_nothing,0.5927,go_long,go_long,go_short,False,0.5875,0.5861370638386333,go_long,0,0.586957142857141
1928,CTSI/USDT:USDT,2022-01-09 05:15:00+00:00,first_buy,long-exit-profit,0.5911000000000001,0.5925,0.5867775155557666,0.5840419063058473,0.5898,1,0.5903,128280.0,1,False,0.5891199999999975,0.5875571428571409,0.5827640000000026,2.51033524,0.04124655083374444,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2022-01-12 08:45:00+00:00,0.6081,1942626.0,0.5876535593590997,0.5852160000000027,0,0.5978599999999976,0,go_short,0.6161,do_nothing,0.617,go_long,go_long,go_short,False,0.6055,0.5932973946156151,go_long,0,0.5941714285714277
1702,LQTY/USDT:USDT,2024-11-27 22:00:00+00:00,first_buy,long-exit-profit,1.5985,1.6333000000000002,1.569000887570376,1.531252995318546,1.5819,0,1.6306,747162.1,0,False,1.5944599999999647,1.5840000000000085,1.5222800000000145,3.19791008,0.052113490042832535,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2024-11-27 23:00:00+00:00,1.6767,790268.3,1.569472911002928,1.5556560000000144,0,1.6644799999999649,0,go_short,1.7195,do_nothing,1.7195,go_long,go_long,go_short,False,1.6617000000000002,1.6223614157388702,go_long,0,1.6446142857142938
1701,LQTY/USDT:USDT,2024-11-27 19:30:00+00:00,first_buy,long-exit-profit,1.5196,1.55,1.4984926382403658,1.4760096752219602,1.513,0,1.5473,540324.3,0,False,1.5116399999999646,1.5066428571428658,1.4712920000000151,1.90691028,0.031092421022617504,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2024-11-27 21:45:00+00:00,1.5912000000000002,357689.3,1.5233052349440297,1.5153440000000145,0,1.5794799999999647,0,go_short,1.5985,do_nothing,1.6087,go_long,go_long,go_short,False,1.5806,1.5578010489468082,go_long,0,1.5741714285714372
1929,CTSI/USDT:USDT,2022-01-12 09:00:00+00:00,first_buy,long-exit-profit,0.6162000000000001,0.6189,0.597097795443982,0.5899014438510183,0.6119,0,0.618,1731222.0,0,False,0.6043999999999976,0.5987714285714277,0.5868320000000027,2.55282099,0.04166312517510082,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2022-01-12 16:00:00+00:00,0.6333000000000001,859982.0,0.6246581889116404,0.6254760000000028,0,0.6375799999999978,0,go_short,0.6445000000000001,do_nothing,0.6463,go_long,go_long,go_short,False,0.6332,0.6332388106194548,go_long,0,0.636271428571428
1700,LQTY/USDT:USDT,2024-11-27 15:45:00+00:00,first_buy,long-exit-profit,1.4652,1.4655,1.4466265107582086,1.4341564119353412,1.4485000000000001,0,1.4572,255905.6,0,False,1.4548599999999652,1.4481571428571516,1.4363600000000147,2.42239413,0.039497143050454965,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2024-11-27 19:15:00+00:00,1.5057,245184.9,1.470306449239717,1.467376000000015,0,1.5004399999999645,0,go_short,1.5195,do_nothing,1.5215,go_long,go_long,go_short,False,1.5043,1.489618572465887,go_long,0,1.49782857142858
1699,LQTY/USDT:USDT,2024-11-25 05:45:00+00:00,first_buy,long-exit-profit,1.4306,1.4333,1.4057839250480084,1.3942895512718487,1.4079000000000002,0,1.4114,97145.0,0,False,1.4100399999999673,1.408742857142866,1.3955640000000136,2.15235057,0.03509512454393434,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2024-11-27 15:30:00+00:00,1.4588,137501.9,1.4323129248901685,1.434360000000015,0,1.450199999999965,0,go_short,1.465,do_nothing,1.4699,go_long,go_long,go_short,False,1.456,1.444704058168792,go_long,0,1.4440000000000086
1698,LQTY/USDT:USDT,2024-11-24 22:45:00+00:00,first_buy,long-exit-profit,1.3816,1.3838,1.3613712330094165,1.3441352281872778,1.371,0,1.3822,45789.9,0,False,1.3721199999999671,1.3679000000000094,1.3438200000000138,2.01333779,0.03284792594421991,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2024-11-25 05:30:00+00:00,1.4036,193224.1,1.3929207153735965,1.3950760000000135,0,1.4080199999999674,0,go_short,1.4304999999999999,do_nothing,1.434,go_long,go_long,go_short,False,1.4036,1.4047628205112828,go_long,0,1.4083571428571517
1697,LQTY/USDT:USDT,2024-11-24 05:45:00+00:00,first_buy,long-exit-profit,1.359,1.3647,1.3346827745442738,1.3226508332077074,1.3338,1,1.3341,155494.1,1,False,1.3406399999999665,1.339028571428581,1.320972000000014,2.04047816,0.0332886975655619,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2024-11-24 22:30:00+00:00,1.3762,169718.7,1.34109004644226,1.3412640000000138,1,1.367579999999967,0,go_short,1.3816,do_nothing,1.3954,go_long,go_long,go_short,False,1.3745,1.357584184465674,go_long,0,1.3643857142857239
1696,LQTY/USDT:USDT,2024-11-23 13:15:00+00:00,first_buy,long-exit-profit,1.295,1.3128,1.2797935082419951,1.2698546810262172,1.2925,0,1.3037,295100.0,0,False,1.2878399999999663,1.2806857142857235,1.2723440000000135,2.44667191,0.03988713322950724,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2024-11-24 05:30:00+00:00,1.3461,239033.5,1.321734899864324,1.3186440000000141,0,1.3409199999999666,0,go_short,1.3593,do_nothing,1.3628,go_long,go_long,go_short,False,1.3378,1.3347887335523236,go_long,0,1.3394428571428667
1695,LQTY/USDT:USDT,2024-11-22 04:45:00+00:00,first_buy,long-exit-profit,1.2577,1.26,1.2360211157232828,1.226820113055584,1.2505,0,1.2509000000000001,65246.4,0,False,1.2458199999999675,1.2413428571428662,1.2226120000000136,2.01149847,0.03278699968377758,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2024-11-23 13:00:00+00:00,1.2904,224321.5,1.2671470555083146,1.2706720000000136,0,1.2795199999999665,0,go_short,1.2957,do_nothing,1.3029,go_long,go_long,go_short,False,1.2873,1.2754468733769033,go_long,0,1.275414285714295
1694,LQTY/USDT:USDT,2024-11-10 12:30:00+00:00,first_buy,long-exit-profit,1.2911000000000001,1.2911000000000001,1.1168325270996762,1.0732693924518304,1.2012,0,1.2069,6077330.5,0,False,1.1447199999999687,1.1222142857142927,1.0588240000000142,2.19018565,0.035687148834289,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2024-11-22 04:30:00+00:00,1.2472,95728.2,1.2248937221000307,1.2213760000000136,0,1.2416399999999674,0,go_short,1.258,do_nothing,1.258,go_long,go_long,go_short,False,1.2416,1.2333158640366069,go_long,0,1.2378714285714376
1693,LQTY/USDT:USDT,2024-11-10 09:15:00+00:00,first_buy,long-exit-profit,1.1294,1.1296,1.0281047332950861,1.0077347170657631,1.0403,0,1.0711,3319849.4,0,False,1.0460199999999689,1.0330000000000068,1.0032720000000142,12.44888216,0.2029879372797868,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2024-11-10 12:15:00+00:00,1.1019,13896769.0,1.062578943847977,1.049948000000014,0,1.1154599999999686,0,go_short,1.2917,do_nothing,1.3888,go_long,go_long,go_short,False,1.0925,1.100456622935981,go_long,0,1.102200000000007
1657,LQTY/USDT:USDT,2024-04-14 07:00:00+00:00,first_buy,long-exit-profit,1.0025,1.0025,0.9741057819595635,0.9601260071807773,0.9889,1,0.9938,307636.5,0,False,0.9897599999999663,0.9864142857142905,0.9439640000000139,2.37426636,0.03867831153397908,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2024-04-14 22:30:00+00:00,1.0208,279218.1,0.99511633318548,0.996616000000014,0,0.997599999999966,0,go_short,1.0346,do_nothing,1.0361,go_long,go_long,go_short,False,1.0187,0.9989832426764287,go_long,0,0.9941571428571481
1930,CTSI/USDT:USDT,2022-01-12 16:15:00+00:00,first_buy,long-exit-profit,0.645,0.648,0.6341866859087694,0.6257501749181855,0.6365000000000001,0,0.6394000000000001,939342.0,0,False,0.6384799999999979,0.6373857142857137,0.6269000000000028,2.0518575,0.0337508573078728,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2022-01-12 19:30:00+00:00,0.6598,734575.0,0.6457569992944826,0.645856000000003,0,0.658639999999998,0,go_short,0.6621,do_nothing,0.6629,go_long,go_long,go_short,False,0.6561,0.6552372641443167,go_long,0,0.6576428571428566
1692,LQTY/USDT:USDT,2024-09-23 04:30:00+00:00,first_buy,long-exit-profit,1.0323,1.0328,1.0049048341414066,0.9894421856206981,1.0203,1,1.0208,122507.9,0,False,1.0219799999999732,1.015400000000005,0.9831120000000141,6.39183418,0.10425562844939804,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2024-11-10 09:00:00+00:00,1.012,3845345.9,1.0026654944310243,0.999820000000014,1,1.0314799999999686,0,go_short,1.1299000000000001,do_nothing,1.1862,go_long,go_long,go_short,False,1.011,1.0202874120760108,go_long,0,1.0230714285714355
1691,LQTY/USDT:USDT,2024-09-20 04:30:00+00:00,first_buy,long-exit-profit,0.9854,1.0,0.9695077060910233,0.9620318841184513,0.985,0,0.9982000000000001,503482.9,1,False,0.9795199999999749,0.9737285714285766,0.9586280000000145,1.93424397,0.031530782400921005,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2024-09-23 04:15:00+00:00,1.0153,244729.1,0.986933560470354,0.9799920000000141,0,1.0197799999999735,0,go_short,1.0322,do_nothing,1.033,go_long,go_long,go_short,False,1.0111,1.0020148039852987,go_long,0,1.0096428571428622
1690,LQTY/USDT:USDT,2024-09-19 03:15:00+00:00,first_buy,long-exit-profit,0.9491,0.9554,0.9245172449781609,0.9071780455724009,0.9445,0,0.9495,359592.7,1,False,0.939059999999974,0.9317428571428624,0.9071320000000145,2.24199741,0.036553685913519186,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2024-09-20 04:15:00+00:00,0.9794,399989.7,0.9591384348479274,0.9571600000000144,0,0.9720799999999749,0,go_short,0.9854,do_nothing,0.9876,go_long,go_long,go_short,False,0.9778,0.9642909253803003,go_long,0,0.9673000000000052
1919,CTSI/USDT:USDT,2021-11-11 09:30:00+00:00,first_buy,long-exit-profit,1.5523,1.6101,1.3653820356888462,1.250235780486822,1.5366,0,1.5682,32119235.0,0,False,1.4845199999999976,1.4331714285714285,1.1993080000000003,3.7738194,0.06166226450719658,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2021-11-11 10:30:00+00:00,1.5688,26658943.0,1.3400485080237783,1.2808840000000004,0,1.5813399999999977,1,go_short,1.6663999999999999,do_nothing,1.6732,go_long,go_long,go_short,False,1.5446,1.4770262590427643,go_long,0,1.5558142857142856
1656,LQTY/USDT:USDT,2024-04-13 20:00:00+00:00,first_buy,long-exit-profit,1.0591,1.0597,1.0659978748092895,1.0941671132895248,0.8304,1,0.9702000000000001,4265478.4,0,False,1.0540199999999664,1.0619714285714335,1.1050120000000136,1.90438367,0.03102396213116896,1,go_long,do_nothing,go_short,go_short,go_long,go_long,2024-04-14 06:45:00+00:00,0.9919,282956.0,0.9574320877552396,0.9414880000000139,0,0.9875799999999663,1,go_short,1.0028,do_nothing,1.003,go_long,go_long,go_short,False,0.9879,0.9705250150431205,go_long,0,0.9833285714285761
1650,LQTY/USDT:USDT,2024-02-28 13:45:00+00:00,first_buy,long-exit-profit,1.7252,1.7312,1.7072851396067938,1.6966710006222812,1.7208,0,1.7226,103825.2,0,False,1.7120399999999774,1.7074857142857174,1.6994840000000135,2.60788458,0.04249085689405564,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2024-02-28 17:15:00+00:00,1.7728000000000002,301213.9,1.7349986738963596,1.7299000000000138,0,1.7756599999999776,0,go_short,1.7987000000000002,do_nothing,1.8017,go_long,go_long,go_short,False,1.77,1.7568064170452267,go_long,0,1.7642428571428612
1652,LQTY/USDT:USDT,2024-03-04 06:45:00+00:00,first_buy,long-exit-profit,1.835,1.8435000000000001,1.7938107660525509,1.7617382400169415,1.8182,1,1.8373,163893.1,0,False,1.827399999999977,1.8221571428571477,1.7458960000000119,2.60551383,0.042543674449187975,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2024-03-31 15:00:00+00:00,1.944,8453291.4,1.7897930602655299,1.774492000000012,1,1.9171599999999696,0,go_short,1.9808,do_nothing,1.9988000000000001,go_long,go_long,go_short,False,1.9393,1.8625305831932342,go_long,0,1.8922428571428582
1612,LQTY/USDT:USDT,2023-07-20 15:00:00+00:00,first_buy,long-exit-profit,1.1178,1.1216,1.1399366914613833,1.1429507401144596,1.1018,1,1.117,3566334.8,0,False,1.136799999999987,1.1398857142857002,1.145564000000001,2.35716011,0.038399846464480955,1,go_long,do_nothing,go_short,go_short,go_long,go_long,2023-07-28 14:30:00+00:00,1.145,1316234.4,1.125801479362194,1.1221760000000005,0,1.140359999999986,0,go_short,1.1638,do_nothing,1.1657,go_long,go_long,go_short,False,1.1432,1.1336871369250774,go_long,0,1.1362571428571293
1610,LQTY/USDT:USDT,2023-07-14 01:00:00+00:00,first_buy,long-exit-profit,1.4943,1.5791,1.4607382387934345,1.4136474089965314,1.4839,0,1.5331000000000001,6533816.3,0,False,1.4769199999999874,1.4691857142857054,1.4368840000000014,2.506736,0.04084140792340935,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2023-07-14 05:30:00+00:00,1.5573000000000001,6298163.6,1.5053102507079243,1.5086840000000015,1,1.5643599999999882,0,go_short,1.5992000000000002,do_nothing,1.6188,go_long,go_long,go_short,False,1.5389,1.543614709620887,go_long,0,1.5538857142857057
1609,LQTY/USDT:USDT,2023-07-13 20:45:00+00:00,first_buy,long-exit-profit,1.448,1.466,1.3808572325720607,1.3038329079741737,1.3988,1,1.4246,4859691.0,0,False,1.4288799999999875,1.4240714285714198,1.276724000000001,2.86967909,0.04680242398756443,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2023-07-14 00:45:00+00:00,1.4657,2614912.9,1.404091201716254,1.4329040000000015,0,1.4613999999999874,0,go_short,1.494,do_nothing,1.5038,go_long,go_long,go_short,False,1.4533,1.4475815549376951,go_long,0,1.4559428571428483
1608,LQTY/USDT:USDT,2023-07-13 19:00:00+00:00,first_buy,long-exit-profit,1.4343,1.4482,1.2788235578792269,1.2170455150691377,1.375,0,1.3956,5233006.7,1,False,1.3411999999999875,1.3040999999999916,1.193156000000001,2.17552596,0.035473554820072445,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2023-07-13 20:30:00+00:00,1.4304000000000001,2465366.1,1.2941715406121077,1.2654520000000011,0,1.4284799999999875,1,go_short,1.4476,do_nothing,1.4645000000000001,go_long,go_long,go_short,False,1.4167,1.3729040021306171,go_long,0,1.4199285714285625
