,pair,open_date,enter_reason,exit_reason,sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-07 (exit),sma-05 (exit),sma-25 (exit)
1620,ETH/USDT:USDT,2020-10-12 14:15:00+00:00,first_buy,long-ml-take-profit,377.0920000000002,374.6399999999989,371.81159999999954,7.61770785,0.12473547735043863,431.5171428571421,433.8039999999999,420.3623999999997
1525,BNB/USDT:USDT,2020-11-02 18:15:00+00:00,first_buy,long-ml-take-profit,28.14879999999988,28.147285714285722,28.30908000000011,7.90578943,0.12915935108164736,32.066,32.103399999999894,31.135160000000102
1527,BNB/USDT:USDT,2020-12-05 03:30:00+00:00,first_buy,long-ml-take-profit,29.121199999999924,29.082571428571487,29.131920000000147,7.82534504,0.12784203265234306,32.58642857142862,32.61979999999989,32.39744000000016
1528,BNB/USDT:USDT,2020-12-19 13:00:00+00:00,first_buy,long-ml-take-profit,32.80939999999989,32.69971428571433,32.44248000000016,7.86452782,0.12819532761503877,37.02328571428579,37.32819999999996,36.13600000000017
1530,BNB/USDT:USDT,2021-01-11 14:15:00+00:00,first_buy,long-ml-take-profit,37.728199999999944,38.00371428571451,39.062800000000294,7.77562795,0.1268488179138005,40.332142857143104,40.38379999999994,39.85960000000029
1531,BNB/USDT:USDT,2021-01-14 00:30:00+00:00,first_buy,long-ml-take-profit,40.597799999999935,40.50657142857168,39.94028000000029,7.60650091,0.12417813260075092,47.06300000000018,47.15259999999999,46.04168000000028
1532,BNB/USDT:USDT,2021-02-01 11:30:00+00:00,first_buy,long-ml-take-profit,47.44079999999999,47.33442857142875,46.18328000000028,7.59389126,0.1241392331796948,53.96157142857164,53.9728000000001,52.9750000000003
1533,BNB/USDT:USDT,2021-02-04 14:45:00+00:00,first_buy,long-ml-take-profit,54.03180000000009,53.97057142857164,53.0141600000003,7.92634944,0.12950159985776546,60.300428571428775,60.52800000000004,59.63428000000031
1534,BNB/USDT:USDT,2021-02-05 16:30:00+00:00,first_buy,long-ml-take-profit,60.85180000000005,60.52228571428593,59.734800000000305,8.22628145,0.13441605827071731,66.9027142857145,67.54220000000002,65.58752000000031
1535,BNB/USDT:USDT,2021-02-06 07:15:00+00:00,first_buy,long-ml-take-profit,68.50200000000004,67.69857142857164,65.78060000000032,7.81027132,0.12815184754802944,78.77828571428596,79.03180000000006,76.7968800000003
1536,BNB/USDT:USDT,2021-02-09 00:15:00+00:00,first_buy,long-ml-take-profit,79.11040000000006,78.9971428571431,76.9985200000003,7.84537754,0.128161966464661,86.20171428571449,86.80680000000004,82.53484000000032
1537,BNB/USDT:USDT,2021-02-09 07:00:00+00:00,first_buy,long-ml-take-profit,88.61200000000005,87.51742857142878,83.04924000000032,7.64102942,0.12493283181630152,103.35085714285734,105.10640000000005,97.27484000000025
1538,BNB/USDT:USDT,2021-02-09 16:45:00+00:00,first_buy,long-ml-take-profit,106.52060000000006,105.13042857142877,97.99780000000027,8.78653721,0.1439471334917394,119.69157142857168,121.28780000000002,114.69368000000023
1539,BNB/USDT:USDT,2021-02-10 05:45:00+00:00,first_buy,long-ml-take-profit,123.94100000000003,121.5021428571431,115.5561200000002,7.69742606,0.12550448451021334,138.3351428571431,141.33020000000002,126.12020000000025
1540,BNB/USDT:USDT,2021-02-10 08:45:00+00:00,first_buy,long-ml-take-profit,142.84820000000002,140.54985714285738,127.30292000000026,8.19201979,0.1347309139569464,162.17014285714296,163.34979999999982,153.17152000000027
1541,BNB/USDT:USDT,2021-02-17 20:15:00+00:00,first_buy,long-ml-take-profit,164.83979999999983,163.62371428571439,154.21680000000026,8.44443711,0.1392214477063304,181.16485714285727,183.7185999999999,172.37044000000031
1542,BNB/USDT:USDT,2021-02-18 09:00:00+00:00,first_buy,long-ml-take-profit,186.4765999999999,182.96057142857154,173.15384000000032,8.63464935,0.142411299869795,206.13828571428593,209.8237999999999,198.4097200000004
1543,BNB/USDT:USDT,2021-02-19 01:45:00+00:00,first_buy,long-ml-take-profit,212.3611999999999,209.03114285714307,199.25028000000037,7.94096268,0.13128999092326077,235.5550000000002,236.4712,216.10628000000034
1560,BNB/USDT:USDT,2021-04-27 12:15:00+00:00,first_buy,long-ml-take-profit,571.2102000000008,569.2384285714288,552.321079999999,7.48183291,0.13126404604468017,637.0365714285714,638.6362000000006,634.8704399999996
