,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),close_date,short-large-rl (exit),ema-12 (exit),ema-26 (exit),high (exit),sma-05 (exit),sma-compare (exit),sma-07 (exit),long-large-rl (exit),long-small-rl (exit),low (exit),long_jcrosk (exit),sma-25 (exit),mean-grad-hist (exit),short-bid-rl (exit),close (exit),short_kdj (exit),long-bid-rl (exit),volume (exit),short-small-rl (exit),open (exit)
197,RUNE/USDT:USDT,2021-05-19 14:00:00+00:00,first_buy,stop_loss,13.099,14.33,12.84745340528411,14.584931066285778,8.56,0,13.591,49535.0,0,False,10.471800000000037,11.391285714285782,15.24640000000004,-20.64780773,-0.380378781246783,1,do_nothing,go_long,go_long,go_long,go_long,go_long,2021-05-21 21:00:00+00:00,go_long,10.562289497561673,9.968600823590823,9.655,9.544400000000014,1,9.651000000000078,go_long,do_nothing,8.878,0,10.595760000000025,1,go_long,9.037,False,go_long,638076.0,go_long,9.587
65,BAKE/USDT:USDT,2022-06-01 10:00:00+00:00,first_buy,stop_loss,0.40490000000000004,0.40890000000000004,0.3807462444132551,0.3690148199757436,0.40130000000000005,0,0.4031,16981176.0,0,False,0.39473999999998455,0.38707142857145105,0.3624840000000056,-24.10151235,-0.3926727245238648,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2022-06-13 01:15:00+00:00,go_long,0.2641888269589529,0.2586415042989674,0.2529,0.2536999999999848,1,0.2554714285714508,go_long,do_nothing,0.2464,0,0.2665880000000053,1,go_long,0.2466,False,go_long,2228403.0,do_nothing,0.2485
199,RUNE/USDT:USDT,2021-05-25 07:00:00+00:00,first_buy,stop_loss,11.355,11.807,10.898333052508695,10.666532210792841,11.297,0,11.551,322612.0,0,False,11.099200000000025,10.950571428571493,10.670240000000026,-22.17315247,-0.38353391859633745,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2021-06-12 01:15:00+00:00,go_long,7.323742506133289,7.193250373138877,7.153,7.145600000000049,1,7.176142857142926,go_long,do_nothing,7.07,0,7.278720000000005,1,go_long,7.117,False,go_long,105654.0,go_long,7.153
159,QTUM/USDT:USDT,2021-05-13 00:00:00+00:00,first_buy,stop_loss,21.456,21.721,22.315093847217216,22.83538046034233,19.124,1,19.98,545088.9,0,False,21.91639999999978,22.107000000000046,22.89615999999998,-23.76918455,-0.3961931309588732,1,do_nothing,go_long,go_long,go_long,go_long,go_long,2021-05-19 12:30:00+00:00,go_long,14.938042427624344,14.367504433432254,13.808,13.656799999999759,1,14.020285714285778,go_long,do_nothing,13.353,0,15.057799999999988,1,go_long,13.543,False,go_long,228099.4,go_long,13.782
201,RUNE/USDT:USDT,2021-06-15 06:00:00+00:00,first_buy,stop_loss,9.56,9.77,9.407498679533779,9.243658866499633,9.54,0,9.712,271096.0,0,False,9.517000000000044,9.475285714285773,9.19828000000001,-22.93055274,-0.3930753473850354,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2021-06-22 00:00:00+00:00,go_long,6.366467564142751,6.189183615690642,6.099,6.060200000000025,1,6.104000000000042,go_long,do_nothing,5.939,1,6.4114400000000105,1,go_long,5.965,False,go_long,295847.0,go_long,6.04
202,RUNE/USDT:USDT,2021-06-22 00:15:00+00:00,first_buy,stop_loss,5.966,6.04,6.133463059430544,6.32650700383588,5.8100000000000005,1,5.827,765575.0,0,False,6.0314000000000245,6.038571428571471,6.38256000000001,-23.15018295,-0.3968947296053869,1,do_nothing,go_long,go_long,go_long,go_long,go_long,2021-07-20 01:00:00+00:00,go_long,3.7026538940064775,3.7066448232175344,3.729,3.708600000000035,0,3.7184285714286154,go_long,do_nothing,3.63,1,3.6862800000000018,1,go_long,3.633,False,go_long,216886.0,go_long,3.7279999999999998
63,BAKE/USDT:USDT,2022-05-09 10:30:00+00:00,first_buy,stop_loss,0.47890000000000005,0.4801,0.48274157395740214,0.48633381983278023,0.46890000000000004,1,0.47400000000000003,1232617.0,0,False,0.4812399999999838,0.48312857142859317,0.48584400000000577,-24.14556016,-0.3944060262901838,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2022-05-11 12:45:00+00:00,go_long,0.3723699210011356,0.36123763353405774,0.357,0.35211999999998395,1,0.35738571428573623,go_long,do_nothing,0.317,0,0.37006000000000583,1,go_long,0.3254,False,go_long,7086055.0,do_nothing,0.357
62,BAKE/USDT:USDT,2022-04-17 23:30:00+00:00,first_buy,stop_loss,0.7879,0.7894,0.7993204821618635,0.8064287013932693,0.77,1,0.7736000000000001,2236149.0,0,False,0.7940799999999861,0.7982714285714518,0.8067240000000058,-24.39525156,-0.398877890480644,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2022-05-09 10:15:00+00:00,go_long,0.48732052541940263,0.48433095104056617,0.4833,0.48417999999998373,1,0.48432857142859315,go_long,do_nothing,0.47840000000000005,0,0.4867560000000058,1,go_long,0.47890000000000005,False,go_long,539157.0,do_nothing,0.4829
160,QTUM/USDT:USDT,2021-05-19 12:45:00+00:00,first_buy,stop_loss,13.533,13.536,13.926965289827292,14.683668914466985,11.5,1,11.504,419392.6,1,False,13.236999999999759,13.516142857142922,14.893639999999989,-23.42891563,-0.3838781280322533,1,do_nothing,go_long,go_long,go_long,go_long,go_long,2021-05-23 16:15:00+00:00,go_long,7.975263149166452,7.6048834994707875,7.5600000000000005,7.464999999999769,1,7.5674285714286365,go_long,do_nothing,7.018,0,7.975919999999998,1,go_long,7.067,False,go_long,328590.5,go_long,7.471
61,BAKE/USDT:USDT,2022-03-31 17:45:00+00:00,first_buy,stop_loss,1.2626,1.3177,1.2022685077968365,1.1601933315536839,1.251,0,1.283,27179130.0,0,False,1.2409599999999859,1.221271428571454,1.177376000000006,-24.02066773,-0.3980101881346831,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2022-04-17 23:15:00+00:00,go_long,0.8090549975047308,0.8039969334640205,0.7988000000000001,0.801099999999986,1,0.8033714285714518,go_long,do_nothing,0.7852,0,0.8085760000000058,1,go_long,0.7879,False,go_long,1433835.0,do_nothing,0.7987000000000001
207,RUNE/USDT:USDT,2021-10-30 06:15:00+00:00,first_buy,stop_loss,14.586,14.679,14.379565094062842,14.174587368041674,14.435,1,14.522,215125.0,0,False,14.507600000000068,14.483142857142884,14.108080000000024,-23.76735831,-0.4087524909672341,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2021-12-04 04:30:00+00:00,go_long,9.556125228326128,9.355529957846274,9.305,9.207200000000068,1,9.290285714285716,go_long,do_nothing,9.118,0,9.632400000000064,1,go_long,9.139,False,go_long,174753.0,go_long,9.239
208,RUNE/USDT:USDT,2021-12-04 04:45:00+00:00,first_buy,stop_loss,9.144,9.179,9.274679195100694,9.502338174376044,8.811,1,8.83,324260.0,0,False,9.104400000000068,9.18957142857143,9.585920000000065,-20.95922154,-0.3952110844987402,1,do_nothing,go_long,go_long,go_long,go_long,go_long,2022-01-19 08:15:00+00:00,go_long,5.582043642543083,5.507023069055834,5.426,5.4246000000000425,1,5.470714285714272,go_long,do_nothing,5.3629999999999995,1,5.603280000000065,1,go_long,5.4030000000000005,False,go_long,288859.0,go_long,5.424
209,RUNE/USDT:USDT,2022-01-19 08:30:00+00:00,first_buy,stop_loss,5.404,5.414,5.486250289201091,5.566484854206559,5.355,0,5.372,149054.0,0,False,5.4132000000000415,5.437571428571415,5.587400000000064,-23.25661277,-0.3932462109749224,1,do_nothing,go_long,go_long,go_long,go_long,go_long,2022-01-24 12:45:00+00:00,go_long,3.501559298784984,3.403704609736447,3.388,3.3480000000000367,1,3.3697142857142643,go_long,do_nothing,3.291,0,3.5284800000000685,0,go_long,3.299,False,go_long,778578.0,go_long,3.345
88,EGLD/USDT:USDT,2020-12-14 12:30:00+00:00,second_buy,stop_loss,18.502,19.199,18.288931055944182,17.864731795616056,18.362,1,18.871,223179.8,0,False,18.71459999999993,18.51557142857145,17.77556000000003,-25.15113508,-0.41662769062750526,0,go_short,go_short,go_short,go_short,go_short,go_short,2020-12-18 04:15:00+00:00,go_short,23.982886607821104,24.514464947462745,25.3,25.038199999999918,0,24.89800000000003,go_short,go_short,24.659,0,23.726640000000035,0,go_short,25.235,False,go_short,36217.2,go_short,25.023
89,EGLD/USDT:USDT,2020-12-18 04:30:00+00:00,second_buy,stop_loss,25.24,26.72,24.834239570930016,24.176228340575097,25.182,0,26.593,148865.9,0,False,25.317399999999918,25.203285714285748,23.873360000000034,-21.58878691,-0.3532663426785189,0,go_short,go_short,go_short,go_short,go_short,go_short,2021-01-06 09:45:00+00:00,go_short,35.13465855569178,35.688213003312704,36.612,36.26899999999988,0,36.097142857142856,go_short,go_short,35.912,0,34.84796000000006,1,go_short,36.459,False,go_short,14851.0,go_short,36.159
57,BAKE/USDT:USDT,2022-02-07 14:45:00+00:00,first_buy,stop_loss,0.7542,0.7612,0.7489749811518713,0.7454364110597007,0.7513000000000001,0,0.7595000000000001,785286.0,0,False,0.7521799999999833,0.7509428571428828,0.7437160000000037,-24.11100894,-0.39647949068313826,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2022-02-24 07:30:00+00:00,go_long,0.49180848016774414,0.47562058404362545,0.4667,0.4682999999999814,1,0.4699285714285967,go_long,do_nothing,0.4626,0,0.4950920000000048,0,go_long,0.4626,False,go_long,698816.0,do_nothing,0.4662
90,EGLD/USDT:USDT,2021-01-06 10:00:00+00:00,second_buy,stop_loss,36.455,37.222,35.849872541264595,35.25349866267757,36.455,1,36.739,30867.9,0,False,36.434199999999876,36.23457142857142,34.94312000000006,-19.37696464,-0.33022052315724515,0,go_short,go_short,go_short,go_short,go_short,go_short,2021-01-25 15:30:00+00:00,go_short,48.02689413559357,48.645525998316735,49.351,48.98340000000014,0,48.69014285714273,go_short,go_short,48.731,0,47.97888000000003,0,go_short,48.994,False,go_short,12479.5,go_short,49.298
214,RUNE/USDT:USDT,2022-03-29 10:15:00+00:00,first_buy,stop_loss,12.154,12.185,11.894095020210463,11.55663581858762,11.861,1,11.934,1239889.0,0,False,12.047200000000023,12.031428571428558,11.517760000000083,-23.84105785,-0.3990490174983766,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2022-04-18 04:15:00+00:00,go_long,7.788372813748566,7.748408357692844,7.795,7.752000000000015,1,7.758142857142851,go_long,do_nothing,7.65,1,7.773400000000069,1,go_long,7.656,False,go_long,240125.0,go_long,7.772
158,QTUM/USDT:USDT,2021-05-07 01:45:00+00:00,first_buy,stop_loss,31.416,32.995,28.109939453277136,26.07842913736,30.85,0,32.526,1762251.7,0,False,29.98959999999987,29.478571428571485,25.362639999999963,-23.54602816,-0.4018962571306033,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2021-05-12 23:45:00+00:00,go_long,23.063810897169713,22.739656364893072,22.308,22.40859999999978,1,22.494000000000046,go_long,do_nothing,20.967,0,23.02643999999998,1,go_long,21.479,False,go_long,455295.5,go_long,22.033
195,RUNE/USDT:USDT,2021-05-19 13:00:00+00:00,first_buy,stop_loss,12.292,13.21,14.754993286545965,16.03366193868283,8.4,1,11.047,1101539.0,0,False,13.876200000000036,14.238000000000069,16.33804000000004,-21.793765,-0.3941702363898435,1,do_nothing,go_long,go_long,go_long,go_long,go_long,2021-05-19 13:00:00+00:00,go_long,16.03366193868283,14.754993286545965,13.21,13.876200000000036,1,14.238000000000069,go_long,do_nothing,8.4,0,16.33804000000004,1,go_long,11.047,False,go_long,1101539.0,go_long,12.292
194,RUNE/USDT:USDT,2021-04-14 17:45:00+00:00,first_buy,stop_loss,16.1211,16.776,15.410081035704446,15.127938661929491,15.9497,0,15.9866,1032768.0,1,False,15.720519999999997,15.567942857142922,15.089000000000015,-19.58412028,-0.4080412059914641,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2021-05-19 12:45:00+00:00,go_long,16.432594893777456,15.429173884099777,15.083,14.697600000000037,1,14.987428571428639,go_long,do_nothing,12.153,1,16.595040000000036,1,go_long,12.292,False,go_long,617132.0,go_long,15.083
67,BAKE/USDT:USDT,2022-07-30 10:00:00+00:00,first_buy,stop_loss,0.3418,0.3432,0.337348929112948,0.33480943349381603,0.3352,1,0.3385,1043320.0,1,False,0.3392399999999865,0.33947142857144985,0.3324960000000052,-24.64694606,-0.401757051888402,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2022-09-18 21:00:00+00:00,go_long,0.22301434893948735,0.22121157647218934,0.22080000000000002,0.22055999999998535,1,0.2209571428571648,go_long,do_nothing,0.2192,0,0.22269200000000502,1,go_long,0.21960000000000002,False,go_long,1039019.0,do_nothing,0.2205
174,QTUM/USDT:USDT,2022-03-30 07:45:00+00:00,first_buy,stop_loss,9.004,9.03,8.767797507109238,8.649423667256988,8.905,0,8.919,272288.9,0,False,8.837799999999666,8.82914285714295,8.626839999999952,-23.48227509,-0.3867951477303291,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2022-04-30 23:00:00+00:00,go_long,5.6276027588185995,5.590779236181393,5.584,5.569599999999641,1,5.580000000000093,go_long,do_nothing,5.515,0,5.611119999999938,1,go_long,5.532,False,go_long,48610.1,go_long,5.584
175,QTUM/USDT:USDT,2022-04-30 23:15:00+00:00,first_buy,stop_loss,5.533,5.563,5.550659353691948,5.605558110017221,5.206,1,5.33,508488.0,1,False,5.516799999999641,5.539857142857237,5.597559999999938,-23.8295473,-0.3883798280192766,1,do_nothing,go_long,go_long,go_long,go_long,go_long,2022-05-12 05:00:00+00:00,go_long,3.7787313426936273,3.613323926368367,3.436,3.4561999999996553,1,3.513857142857241,go_long,do_nothing,3.314,0,3.8612799999999403,1,go_long,3.351,False,go_long,308084.8,go_long,3.428
171,QTUM/USDT:USDT,2021-11-01 08:00:00+00:00,first_buy,stop_loss,17.661,17.985,16.366844451663646,15.787343724949864,17.421,0,17.676,2352087.4,0,False,17.082799999999704,16.715714285714363,15.44091999999998,-24.96819127,-0.4150636163071474,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2021-12-04 05:00:00+00:00,go_long,12.936937383904457,12.540650037643791,12.452,12.278399999999658,1,12.407142857142928,go_long,do_nothing,11.0,0,13.005999999999956,1,go_long,11.547,False,go_long,856925.7,go_long,12.243
354,NEO/USDT:USDT,2024-06-18 02:00:00+00:00,second_buy,stop_loss,10.296,10.77,11.283909320420722,11.531190548285744,10.228,1,10.734,251964.45,0,False,11.04100000000039,11.17585714285626,11.664960000000292,-21.89010068,-0.3576069640732293,1,go_short,go_short,go_short,go_short,go_short,go_short,2024-11-23 08:00:00+00:00,go_short,14.42172132796913,14.58269504837209,14.834,14.675000000000392,0,14.668571428570663,go_short,go_short,14.62,0,14.455000000000327,0,go_short,14.77,False,go_short,124172.36,go_short,14.647
80,BAKE/USDT:USDT,2023-12-31 20:45:00+00:00,first_buy,stop_loss,0.501,0.5022,0.5047305548217287,0.5109182470216158,0.4902,1,0.4923,13044185.0,0,False,0.5019999999999863,0.5034142857143059,0.511504000000006,-24.39263309,-0.39926506444362414,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2024-01-23 08:45:00+00:00,go_long,0.3193208423927924,0.31791687049625034,0.3119,0.3139199999999863,1,0.3165571428571625,go_long,do_nothing,0.305,0,0.3209760000000062,1,go_long,0.3052,False,go_long,7078721.0,do_nothing,0.3115
179,QTUM/USDT:USDT,2022-07-27 18:00:00+00:00,first_buy,stop_loss,3.791,3.7960000000000003,3.7248149319280452,3.683484359222185,3.751,0,3.765,332523.9,0,False,3.745199999999646,3.745857142857239,3.6718399999999405,-23.76942919,-0.38931817596270896,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2022-11-08 19:30:00+00:00,go_long,2.6453353267385777,2.57866857767105,2.524,2.4931999999996295,1,2.5301428571429496,go_long,do_nothing,2.343,0,2.6729199999999302,1,go_long,2.345,False,go_long,451076.6,go_long,2.508
168,QTUM/USDT:USDT,2021-08-14 05:00:00+00:00,first_buy,stop_loss,14.8,14.844,14.4029800384785,14.070245087940284,14.426,0,14.529,811236.0,0,False,14.52939999999976,14.45971428571433,14.231959999999983,-25.90513298,-0.4238942678649024,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2021-09-26 07:45:00+00:00,go_long,9.302712749696918,9.208949510517284,9.182,9.157199999999696,1,9.185571428571475,go_long,do_nothing,8.89,0,9.292399999999976,1,go_long,8.924,False,go_long,247019.2,go_long,9.161
181,QTUM/USDT:USDT,2023-02-20 06:00:00+00:00,first_buy,stop_loss,3.473,3.5,3.374041010651489,3.3247891211184997,3.43,0,3.438,632841.4,0,False,3.400799999999628,3.3955714285715515,3.307959999999933,-25.42565214,-0.41506121092273224,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2023-06-10 04:15:00+00:00,go_long,2.2892386265607203,2.2649602610241364,2.25,2.2475999999995993,1,2.249142857142979,go_long,do_nothing,2.231,0,2.2995999999999226,1,go_long,2.245,False,go_long,86221.5,go_long,2.233
82,BAKE/USDT:USDT,2024-02-15 07:00:00+00:00,first_buy,stop_loss,0.4278,0.4344,0.41375700597318493,0.4034577322248756,0.4204,0,0.43270000000000003,13423040.0,0,False,0.42059999999998476,0.41761428571430576,0.39938400000000707,-28.62357945,-0.46868802465033943,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2024-04-12 18:30:00+00:00,go_long,0.34029916081496503,0.32965569929103017,0.32,0.3180599999999878,1,0.3246857142857336,go_long,do_nothing,0.311,1,0.3425960000000074,1,go_long,0.31370000000000003,False,go_long,3084764.0,do_nothing,0.31970000000000004
84,BAKE/USDT:USDT,2024-06-12 14:30:00+00:00,first_buy,stop_loss,0.3876,0.3894,0.3588428903129563,0.34041776248137917,0.3794,1,0.3798,14152451.0,1,False,0.3733599999999849,0.3690428571428768,0.3362960000000069,-24.38946035,-0.3982526193976014,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2024-07-04 23:30:00+00:00,go_long,0.25051258202574367,0.24727184276301928,0.24350000000000002,0.24491999999998576,1,0.24737142857144723,go_long,do_nothing,0.234,0,0.25050400000000683,1,go_long,0.2341,False,go_long,19385094.0,do_nothing,0.2434
73,BAKE/USDT:USDT,2023-04-10 04:30:00+00:00,first_buy,stop_loss,0.2162,0.21630000000000002,0.21302458235547547,0.21113121246458233,0.21350000000000002,1,0.2141,3344046.0,1,False,0.21451999999998525,0.21382857142859243,0.21086400000000477,-24.83305669,-0.4049585780487232,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2023-06-05 15:00:00+00:00,go_long,0.13254858090196545,0.13193971079804945,0.132,0.1315599999999853,1,0.13161428571430608,go_long,do_nothing,0.1317,0,0.1325720000000049,0,go_long,0.13190000000000002,False,go_long,313901.0,do_nothing,0.1318
185,QTUM/USDT:USDT,2024-03-04 08:45:00+00:00,first_buy,stop_loss,5.803,5.89,5.124063629157393,4.751169359152265,5.615,1,5.6370000000000005,3190718.1,1,False,5.579199999999608,5.400428571428713,4.568359999999902,-26.06191776,-0.4277377224147983,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2024-04-13 20:00:00+00:00,go_long,4.240660467086046,4.1411105413422655,4.094,4.095199999999602,1,4.125571428571559,go_long,do_nothing,3.714,0,4.257159999999921,1,go_long,3.8689999999999998,False,go_long,1602685.6,go_long,4.092
186,QTUM/USDT:USDT,2024-04-13 20:15:00+00:00,first_buy,stop_loss,3.8689999999999998,3.902,4.056324304212686,4.1924633954500425,3.26,1,3.59,1796349.3,0,False,3.9687999999996015,4.039714285714416,4.226479999999921,-24.82709149,-0.40639503851874814,1,do_nothing,go_long,go_long,go_long,go_long,go_long,2024-07-04 23:30:00+00:00,go_long,2.2428542309751025,2.231691816219103,2.223,2.222999999999602,1,2.2318571428572747,go_long,do_nothing,2.187,0,2.2436799999999137,1,go_long,2.187,False,go_long,115833.4,go_long,2.221
164,QTUM/USDT:USDT,2021-06-18 14:30:00+00:00,first_buy,stop_loss,8.162,8.175,8.2935774810819,8.35853742031364,8.062,1,8.161,89420.4,0,False,8.253999999999783,8.27100000000006,8.379559999999996,-24.2243517,-0.39508838902006527,1,do_nothing,go_long,go_long,go_long,go_long,go_long,2021-06-22 10:15:00+00:00,go_long,5.379685101627517,5.251450534727925,5.221,5.162999999999782,1,5.17414285714292,go_long,do_nothing,5.028,0,5.425479999999993,1,go_long,5.044,False,go_long,257533.9,go_long,5.201
71,BAKE/USDT:USDT,2023-02-04 14:00:00+00:00,first_buy,stop_loss,0.2558,0.258,0.23676091142664024,0.22519847346161853,0.2523,1,0.2531,34411212.0,0,False,0.2512799999999852,0.24674285714287864,0.2197040000000037,-24.56590542,-0.4006740232022762,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2023-03-10 10:15:00+00:00,go_long,0.1608627032675125,0.15946424983113258,0.15710000000000002,0.1576799999999857,1,0.1586285714285926,go_long,do_nothing,0.15480000000000002,0,0.16141600000000417,1,go_long,0.1563,False,go_long,1681988.0,do_nothing,0.1564
189,RUNE/USDT:USDT,2020-09-04 13:45:00+00:00,first_buy,stop_loss,0.7467,0.7969,0.7400012084910654,0.7255774928774928,0.7464000000000001,0,0.7852,120541.0,0,False,0.7505200000000001,0.7430857142857141,0.7245919999999999,-24.18027208,-0.3937619763645486,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2020-09-17 12:00:00+00:00,go_long,0.5020670826182365,0.4902359237779874,0.48850000000000005,0.48757999999999857,0,0.48740000000000094,go_long,do_nothing,0.4859,0,0.49948000000000015,0,go_long,0.48750000000000004,False,go_long,45806.0,go_long,0.4859
163,QTUM/USDT:USDT,2021-05-27 09:30:00+00:00,first_buy,stop_loss,13.416,13.482,13.098154333933325,12.923194964824683,13.335,0,13.376,148433.9,0,False,13.252999999999755,13.140000000000073,12.854039999999996,-23.58769828,-0.39136578883664086,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2021-06-18 14:15:00+00:00,go_long,8.37434041393873,8.317682477642245,8.361,8.282399999999782,1,8.287571428571487,go_long,do_nothing,8.135,1,8.394599999999997,1,go_long,8.157,False,go_long,154148.9,go_long,8.324
87,EGLD/USDT:USDT,2020-09-14 13:45:00+00:00,second_buy,stop_loss,13.719,13.754,13.52822743163008,13.228156695156695,13.600999999999999,0,13.708,2905.0,0,False,13.781000000000006,13.78828571428571,13.212760000000003,-25.52496699,-0.4237711302022037,0,go_short,go_short,go_short,go_short,go_short,go_short,2020-12-14 12:15:00+00:00,go_short,17.78423033926534,18.183100338843126,18.646,18.56999999999993,0,18.373285714285736,go_short,go_short,18.224,0,17.69628000000003,1,go_short,18.495,False,go_short,148222.9,go_short,18.639
68,BAKE/USDT:USDT,2022-09-18 21:15:00+00:00,first_buy,stop_loss,0.2195,0.2195,0.21922518009185252,0.221924397166192,0.1988,1,0.2083,8642587.0,0,False,0.2179399999999853,0.21898571428573624,0.22193600000000505,-25.32391374,-0.41290648420872866,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2022-12-25 14:30:00+00:00,go_long,0.12851212969741393,0.12823368655369077,0.12840000000000001,0.12829999999998468,0,0.12824285714287886,go_long,do_nothing,0.1277,1,0.12845600000000437,1,go_long,0.1278,False,go_long,1318592.0,do_nothing,0.1283
215,RUNE/USDT:USDT,2022-04-18 04:30:00+00:00,first_buy,stop_loss,7.656,7.656,7.6903455334324065,7.75745630902645,7.215,1,7.371,1746068.0,0,False,7.670400000000015,7.699571428571423,7.746600000000069,-23.56953225,-0.3991927686107464,1,do_nothing,go_long,go_long,go_long,go_long,go_long,2022-05-10 00:00:00+00:00,go_long,4.831457606135019,4.736600175002633,4.639,4.65459999999997,1,4.704428571428573,go_long,do_nothing,4.481,0,4.805360000000064,1,go_long,4.54,False,go_long,1230629.0,go_long,4.574
216,RUNE/USDT:USDT,2022-05-10 00:15:00+00:00,first_buy,stop_loss,4.539,4.649,4.707892455771459,4.810608894569462,4.435,1,4.55,1865800.0,0,False,4.61199999999997,4.664428571428573,4.792360000000064,-23.30728324,-0.3937298009834662,1,do_nothing,go_long,go_long,go_long,go_long,go_long,2022-05-12 04:15:00+00:00,go_long,3.109197984553494,3.021842582232761,2.935,2.93679999999997,1,2.969714285714288,go_long,do_nothing,2.816,1,3.1288400000000625,1,go_long,2.829,False,go_long,1263363.0,go_long,2.906
217,RUNE/USDT:USDT,2022-05-12 04:30:00+00:00,first_buy,stop_loss,2.831,2.918,3.003097569581567,3.0937018375495313,2.7439999999999998,0,2.9,1936719.0,0,False,2.91759999999997,2.945285714285716,3.117720000000063,-23.84510169,-0.3912889569406595,1,do_nothing,go_long,go_long,go_long,go_long,go_long,2022-06-14 01:00:00+00:00,go_long,1.84595552724732,1.8270108134803142,1.835,1.828999999999969,0,1.8189999999999953,go_long,do_nothing,1.7810000000000001,1,1.8533200000000605,1,go_long,1.783,False,go_long,629267.0,go_long,1.835
55,BAKE/USDT:USDT,2022-01-10 13:00:00+00:00,first_buy,stop_loss,0.8946000000000001,0.897,0.9017863289487017,0.9105898144785262,0.8802000000000001,1,0.883,1058230.0,0,False,0.8936599999999801,0.8971000000000228,0.9144040000000008,-24.20711365,-0.3971413674800791,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2022-01-24 10:00:00+00:00,go_long,0.5749242247566078,0.5655793525523802,0.5568000000000001,0.5586999999999819,1,0.5624571428571664,go_long,do_nothing,0.5503,0,0.5764400000000018,1,go_long,0.5526,False,go_long,723943.0,do_nothing,0.5534
147,EOS/USDT:USDT,2024-03-02 02:30:00+00:00,first_buy,stop_loss,0.971,0.991,0.9488617547633511,0.9275699721578242,0.969,0,0.99,8025264.0,0,False,0.9666000000000334,0.9602857142856948,0.9195999999999894,-27.49061527,-0.4481511743914446,0,go_long,go_short,go_long,go_long,go_long,go_long,2024-06-17 16:15:00+00:00,go_long,0.6243761930867671,0.6215029311090544,0.624,0.6202000000000378,1,0.6212857142856977,go_long,go_long,0.616,0,0.6225599999999891,1,go_long,0.619,False,go_long,4646032.8,go_short,0.618
244,APT/USDT:USDT,2023-01-25 21:15:00+00:00,first_buy,stop_loss,17.9923,19.0,16.942974938984648,16.363117696680767,17.92,0,18.4333,9412382.2,0,False,17.461459999999995,17.06359999999998,16.325963999999985,-23.64808169,-0.3883987236352134,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2023-03-04 18:00:00+00:00,go_long,11.361649474811284,11.319521878538444,11.285,11.300599999999966,1,11.30857142857141,go_long,do_nothing,11.235,0,11.366719999999992,1,go_long,11.267,False,go_long,402492.1,go_long,11.28
245,APT/USDT:USDT,2023-03-04 18:15:00+00:00,first_buy,stop_loss,11.268,11.283,11.305749281840221,11.3518976618623,11.105,1,11.23,1349494.8,0,False,11.281999999999965,11.293571428571411,11.357759999999992,-24.78100188,-0.4081996200062268,1,do_nothing,go_long,go_long,go_long,go_long,go_long,2023-06-10 04:15:00+00:00,go_long,7.172767732909775,7.050918275124597,6.989,6.969399999999871,1,6.97299999999998,go_long,do_nothing,6.906,0,7.218360000000026,1,go_long,6.974,False,go_long,459234.3,go_long,6.916
