,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,volume (exit),low (exit),sma-07 (exit),ema-12 (exit),open (exit),mean-grad-hist (exit),sma-05 (exit),close (exit),long_jcrosk (exit),ema-26 (exit),sma-25 (exit),high (exit),short_kdj (exit)
962,BAKE/USDT:USDT,2023-04-17 13:15:00+00:00,second_buy,trailing_stop_loss,0.22310000000000002,0.2232,0.22247228485666412,0.22285878341062615,0.22110000000000002,1,0.2212,939730.0,0,False,0.22295999999998578,0.22278571428573538,0.222372000000005,35.30430433,0.5767628487536636,2528162.0,0.1047,0.10574285714287744,0.1087721124934864,0.1052,1,0.10563999999998556,0.1053,0,0.10684906187636141,0.10934400000000488,0.10590000000000001,False
961,BAKE/USDT:USDT,2023-03-14 21:00:00+00:00,second_buy,trailing_stop_loss,0.1903,0.19140000000000001,0.19208188938789034,0.19263270237742067,0.19010000000000002,0,0.1902,673981.0,0,False,0.19099999999998557,0.19040000000002114,0.19493200000000438,-10.25161014,-0.1676442279808929,621091.0,0.219,0.21904285714287813,0.21803467555742811,0.21910000000000002,0,0.21907999999998565,0.2209,0,0.2187643216885407,0.21752800000000494,0.2209,False
960,BAKE/USDT:USDT,2023-02-22 02:00:00+00:00,second_buy,trailing_stop_loss,0.2591,0.25980000000000003,0.26163270223733703,0.2625312392840998,0.256,1,0.2581,1420394.0,0,False,0.2610399999999858,0.2618714285714499,0.2623320000000039,14.48967066,0.2372056199070231,2083728.0,0.1953,0.19317142857144964,0.18709935621716572,0.1958,0,0.19399999999998555,0.1973,0,0.19038394276605947,0.18508000000000446,0.1973,False
959,BAKE/USDT:USDT,2023-02-06 05:00:00+00:00,second_buy,trailing_stop_loss,0.2386,0.2386,0.23942677095006185,0.2392446132951595,0.23600000000000002,1,0.2364,1469990.0,0,False,0.23915999999998508,0.2399142857143071,0.23960400000000381,-9.63009511,-0.1574410044627724,748927.0,0.2634,0.26340000000002134,0.2611977219141791,0.26380000000000003,0,0.2642399999999858,0.2652,1,0.2626713056053792,0.260756000000004,0.266,False
958,BAKE/USDT:USDT,2023-01-24 22:15:00+00:00,second_buy,trailing_stop_loss,0.1887,0.19010000000000002,0.19078865261655542,0.1909118951536507,0.1877,1,0.18960000000000002,2242475.0,0,False,0.19045999999998509,0.19052857142859295,0.19145200000000404,-17.12436444,-0.27990336419422907,9463410.0,0.21080000000000002,0.21111428571430726,0.20993532353394181,0.2112,0,0.21197999999998524,0.2217,0,0.21127149328886213,0.2092960000000037,0.22190000000000001,False
957,BAKE/USDT:USDT,2023-01-09 19:30:00+00:00,second_buy,trailing_stop_loss,0.1504,0.151,0.15123023064831753,0.15080994575876458,0.15030000000000002,1,0.1505,258384.0,0,False,0.15047999999998476,0.15122857142859306,0.15085600000000407,-16.83203785,-0.27506814690975595,4694137.0,0.1852,0.1842571428571643,0.18402460300722842,0.18580000000000002,0,0.1846399999999851,0.18630000000000002,0,0.1844735281782809,0.1838720000000041,0.1888,False
956,BAKE/USDT:USDT,2022-12-07 07:00:00+00:00,second_buy,trailing_stop_loss,0.18610000000000002,0.18610000000000002,0.18646226007903094,0.18698282929428733,0.1834,1,0.184,2051358.0,0,False,0.18599999999998476,0.18634285714287918,0.18725200000000441,9.81067317,0.16027702153779316,1575206.0,0.1512,0.1507857142857359,0.14957379565619222,0.15130000000000002,0,0.15137999999998475,0.154,0,0.15053486910105254,0.14942000000000408,0.15430000000000002,False
955,BAKE/USDT:USDT,2022-10-30 01:45:00+00:00,second_buy,trailing_stop_loss,0.2574,0.25930000000000003,0.2580441530194239,0.2581620851869797,0.2571,0,0.25930000000000003,623288.0,0,False,0.2564799999999856,0.25680000000002146,0.2598560000000051,12.94048226,0.21167543150227952,18809809.0,0.1955,0.1937142857143077,0.1918995123382303,0.1971,0,0.19487999999998504,0.2036,0,0.193760266180957,0.1910600000000044,0.20450000000000002,False
954,BAKE/USDT:USDT,2022-09-09 08:00:00+00:00,second_buy,trailing_stop_loss,0.26730000000000004,0.2676,0.26851276521166567,0.2674749235059173,0.26680000000000004,1,0.2674,759137.0,0,False,0.26831999999998557,0.2689428571428791,0.26790400000000486,4.41525738,0.07223016396884817,653422.0,0.24780000000000002,0.2472571428571642,0.24457676414945595,0.2482,0,0.24791999999998557,0.2479,0,0.2460155007126936,0.24356800000000503,0.2494,False
953,BAKE/USDT:USDT,2022-07-31 12:00:00+00:00,second_buy,trailing_stop_loss,0.33740000000000003,0.3385,0.3363655683873494,0.3350002639248817,0.3362,1,0.3382,275476.0,0,False,0.33785999999998656,0.3379428571428786,0.33500000000000535,11.65569259,0.190655286038652,10256549.0,0.2641,0.2642857142857363,0.2625376192646054,0.2644,0,0.26475999999998556,0.2691,0,0.26387775348130776,0.26217600000000485,0.2731,False
952,BAKE/USDT:USDT,2022-07-10 14:45:00+00:00,second_buy,trailing_stop_loss,0.2908,0.2914,0.2953827917794957,0.29783489142275255,0.289,1,0.2897,1665261.0,0,False,0.2921599999999856,0.2945571428571657,0.2989080000000051,-10.15716252,-0.16621730732201903,1891090.0,0.3189,0.3158142857143068,0.31426562013631426,0.32230000000000003,0,0.3177999999999865,0.3194,0,0.3155426256633711,0.31495200000000506,0.32680000000000003,False
951,BAKE/USDT:USDT,2022-06-21 10:30:00+00:00,second_buy,trailing_stop_loss,0.2466,0.24780000000000002,0.24622655425700724,0.24440957911242525,0.2454,0,0.24780000000000002,1098190.0,0,False,0.24641999999998493,0.2469857142857362,0.2448160000000053,-9.3541502,-0.15304385306297635,6946038.0,0.275,0.270571428571451,0.27075279785521883,0.2763,0,0.27187999999998574,0.2781,0,0.2709792373978203,0.27049200000000506,0.27990000000000004,False
950,BAKE/USDT:USDT,2022-05-30 06:15:00+00:00,second_buy,trailing_stop_loss,0.3378,0.3418,0.34401624931666236,0.345619625780269,0.3356,0,0.3413,3763002.0,0,False,0.3398399999999845,0.340757142857165,0.34863200000000544,16.28632237,0.2670070867501461,1647772.0,0.24550000000000002,0.24474285714287913,0.24259608789305576,0.24580000000000002,0,0.2446999999999849,0.2472,0,0.24465424073341577,0.24223200000000536,0.24860000000000002,False
949,BAKE/USDT:USDT,2022-05-17 22:00:00+00:00,second_buy,trailing_stop_loss,0.28090000000000004,0.2838,0.2772123179728706,0.2767824074643108,0.28040000000000004,0,0.2833,762601.0,0,False,0.2786999999999842,0.27788571428573633,0.2747640000000056,-12.63082052,-0.206689814552992,6034569.0,0.3196,0.3231285714285936,0.31270526025989565,0.32130000000000003,0,0.3226399999999846,0.3289,0,0.3215406079530529,0.3111960000000057,0.33380000000000004,False
948,BAKE/USDT:USDT,2022-05-12 15:00:00+00:00,second_buy,trailing_stop_loss,0.222,0.2346,0.22194613291464158,0.22026499231331373,0.21960000000000002,0,0.23420000000000002,3110942.0,0,False,0.22221999999998404,0.22201428571430784,0.21852800000000572,-17.45035319,-0.28564454666481903,1750685.0,0.2954,0.29038571428573645,0.2850600572537872,0.2957,0,0.2934199999999839,0.2979,1,0.288905836030649,0.28493600000000585,0.2999,False
947,BAKE/USDT:USDT,2022-04-21 19:15:00+00:00,second_buy,trailing_stop_loss,0.9354,0.9376000000000001,0.937611299422021,0.9428820939122192,0.9032,1,0.9069,8030398.0,0,False,0.9332799999999866,0.9378142857143078,0.9433440000000057,45.38293285,0.7474757380204788,3399857.0,0.22,0.22041428571430785,0.21915019169837882,0.22130000000000002,0,0.21879999999998406,0.22190000000000001,0,0.21971815708094003,0.21759200000000567,0.22590000000000002,False
946,BAKE/USDT:USDT,2022-04-02 05:45:00+00:00,second_buy,trailing_stop_loss,1.4098,1.4737,1.3834737437050526,1.3682823893062523,1.4057,0,1.4239,9896043.0,0,False,1.3906399999999863,1.3904142857143114,1.3568520000000057,21.35574882,0.3491904641843141,7457137.0,0.8701000000000001,0.8574571428571651,0.8365381347416679,0.8701000000000001,0,0.8673399999999862,0.9181,1,0.8519137055120971,0.8300840000000058,0.928,False
931,BAKE/USDT:USDT,2021-06-23 05:45:00+00:00,second_buy,trailing_stop_loss,2.1124,2.164,2.1154036997523655,2.062983797482647,2.1124,1,2.159,342348.0,0,False,2.138419999999974,2.130999999999997,2.045451999999997,-1.99976763,-0.033098039011233454,1860921.0,2.1351,2.159671428571427,2.1298514638334693,2.1612,0,2.1724599999999734,2.2134,0,2.1556107969554423,2.131635999999999,2.2201,False
932,BAKE/USDT:USDT,2021-07-07 17:15:00+00:00,second_buy,trailing_stop_loss,2.36,2.3756,2.3429781578796276,2.2969996054137836,2.3255,1,2.3608000000000002,725222.0,0,False,2.3549599999999735,2.3440142857142843,2.300547999999998,-0.32742109,-0.005555065065065065,1519068.0,2.3083,2.2974000000000023,2.214787880381097,2.3225,0,2.321379999999977,2.3401,0,2.26897334731766,2.1944959999999973,2.35,False
933,BAKE/USDT:USDT,2021-07-16 10:00:00+00:00,second_buy,trailing_stop_loss,2.0565,2.0782,2.0913378078422453,2.1453168847646094,2.0411,0,2.0526,865694.0,0,False,2.0487599999999766,2.050428571428574,2.1725239999999975,2.40550413,0.040451841433103215,2382835.0,1.901,1.90347142857143,1.8771832436715523,1.9075000000000002,0,1.9181999999999717,1.9344000000000001,0,1.8926884737123355,1.8782159999999977,1.9378000000000002,False
934,BAKE/USDT:USDT,2021-07-25 17:30:00+00:00,second_buy,trailing_stop_loss,1.9084,1.9417,1.8973402559385706,1.9019026909371042,1.9025,0,1.9386,731229.0,0,False,1.9040999999999713,1.898385714285715,1.8946199999999982,-16.29133189,-0.2714131090957278,3124689.0,2.3666,2.3821142857142847,2.3520447813193046,2.3778,0,2.3912399999999687,2.4568,0,2.3699711720033605,2.3422320000000005,2.466,False
935,BAKE/USDT:USDT,2021-08-10 12:30:00+00:00,second_buy,trailing_stop_loss,2.435,2.4735,2.4197405344611718,2.394019019137534,2.4235,0,2.471,1140172.0,0,False,2.4282599999999683,2.426242857142856,2.381272000000001,-13.72585165,-0.23173695287607335,1944166.0,2.9609,2.9450714285714334,2.8533234228542943,2.9679,0,2.9781199999999663,3.0232,0,2.9187332881847343,2.859668000000006,3.0492,False
936,BAKE/USDT:USDT,2021-08-22 18:45:00+00:00,second_buy,trailing_stop_loss,3.1707,3.1961,3.1689670733891266,3.132437903365571,3.1327,1,3.1577,1186372.0,0,False,3.1943399999999653,3.2081857142857197,3.1176120000000083,19.36655541,0.3231189481909943,3287663.0,1.6928,2.3932285714285797,2.5579841012236053,2.059,1,2.2915799999999633,1.8914,1,2.4205932719579044,2.5963000000000074,2.21,False
929,BAKE/USDT:USDT,2021-05-27 11:15:00+00:00,second_buy,trailing_stop_loss,4.1508,4.25,4.156143092828697,4.099550261244154,4.1399,1,4.2239,128079.0,0,False,4.204659999999986,4.193642857142856,4.074355999999998,9.57368392,0.1621199547164069,514804.0,3.372,3.340885714285709,3.1072908299833752,3.4321,1,3.40771999999998,3.3967,0,3.2307348129401174,3.051923999999999,3.4544,False
937,BAKE/USDT:USDT,2021-09-07 15:30:00+00:00,second_buy,trailing_stop_loss,1.8959000000000001,2.2466,2.37214815319515,2.5244815752070418,1.8835000000000002,1,2.1057,2556724.0,0,False,2.1858799999999636,2.314614285714294,2.5722640000000077,8.4876141,0.13901272483675234,668906.0,1.7896,1.7769142857142957,1.7572391678424264,1.7913999999999999,0,1.7887599999999684,1.8132000000000001,0,1.7745159933865562,1.7556400000000074,1.8152,False
939,BAKE/USDT:USDT,2021-10-16 08:30:00+00:00,second_buy,trailing_stop_loss,2.1219,2.1362,2.127157354471473,2.1285016202890708,2.1216,0,2.1347,298421.0,0,False,2.1197999999999695,2.121557142857152,2.1338480000000075,-1.58901718,-0.026613924100454905,904566.0,2.1023,2.0939857142857266,2.0788679004679107,2.103,0,2.097139999999966,2.1228,0,2.091073911299184,2.0757520000000076,2.1274,False
940,BAKE/USDT:USDT,2021-11-03 04:45:00+00:00,second_buy,trailing_stop_loss,2.1274,2.1291,2.150204426108534,2.162689461466871,2.1026,1,2.1092,565587.0,0,False,2.140119999999966,2.1460857142857273,2.171228000000008,24.86625927,0.4070160905437383,3362682.0,1.3214000000000001,1.5549285714285876,1.630201853785338,1.4541,1,1.5254599999999823,1.3653,0,1.571392310756044,1.6516040000000038,1.4763,False
941,BAKE/USDT:USDT,2021-12-06 01:00:00+00:00,second_buy,trailing_stop_loss,1.1916,1.2007,1.2202903198192911,1.23280559560471,1.1808,1,1.1989,455055.0,0,False,1.2085999999999828,1.217742857142876,1.231884000000004,30.44461279,0.4983742641396896,1043998.0,0.6061000000000001,0.602985714285737,0.5954659871337648,0.6078,0,0.605839999999982,0.6128,0,0.6009329771810237,0.5950320000000017,0.6137,False
942,BAKE/USDT:USDT,2022-01-26 11:00:00+00:00,second_buy,trailing_stop_loss,0.6299,0.635,0.6266993141938224,0.6238198004270051,0.6293000000000001,0,0.6323000000000001,789630.0,0,False,0.627679999999982,0.6273142857143089,0.6245880000000017,6.01778964,0.0982302588156145,644506.0,0.5615,0.5611000000000251,0.5545324950023147,0.5641,0,0.5631399999999819,0.5701,1,0.5594525283484482,0.5525920000000051,0.5708,False
943,BAKE/USDT:USDT,2022-02-26 00:30:00+00:00,second_buy,trailing_stop_loss,0.5659000000000001,0.5706,0.563279474372383,0.5578761564506299,0.5638000000000001,0,0.5701,458699.0,0,False,0.5676399999999819,0.5671571428571679,0.5557120000000051,-7.72436137,-0.1267541759924634,743224.0,0.6107,0.6105714285714531,0.5996453132980856,0.6127,1,0.6125599999999836,0.6167,0,0.6060283973632168,0.5964480000000062,0.6196,False
944,BAKE/USDT:USDT,2022-03-24 18:15:00+00:00,second_buy,trailing_stop_loss,0.6276,0.6292,0.6281715005018951,0.6260156482107252,0.627,1,0.6274000000000001,259673.0,0,False,0.6303799999999836,0.6312857142857389,0.6228640000000059,-20.31370899,-0.3341238597687236,1863297.0,0.7799,0.7792571428571681,0.7743755364155009,0.7803,0,0.7818399999999855,0.7944,0,0.7787977747628198,0.7769040000000064,0.7993,False
938,BAKE/USDT:USDT,2021-10-02 00:00:00+00:00,second_buy,trailing_stop_loss,1.8127,1.8288000000000002,1.8075820885387184,1.8067126882583084,1.8121,0,1.8266,453411.0,0,False,1.8069199999999683,1.8028142857142957,1.809248000000008,-12.95865585,-0.21515031227674905,4591547.0,2.1267,2.0468142857142952,1.9781845849100177,2.1268,0,2.071379999999967,2.1891,0,2.029553319066284,1.958368000000009,2.2038,False
1043,COMP/USDT:USDT,2020-06-30 15:45:00+00:00,first_buy,trailing_stop_loss,219.05,219.25,218.84558697542113,220.15118233618227,218.14,0,218.19,985.569,0,False,218.18800000000002,217.87428571428578,219.59839999999994,-18.47689542,-0.30106048783133094,669.945,155.5,156.20714285714374,156.69393969342877,155.8,1,156.19000000000005,155.68,0,156.4159801784197,157.09959999999998,155.88,False
1044,COMP/USDT:USDT,2020-07-28 03:45:00+00:00,first_buy,trailing_stop_loss,137.18,137.49,136.30082605109376,136.2642012801577,137.02,1,137.17,534.209,0,False,136.82200000000006,136.6185714285722,136.4271999999999,15.82339797,0.2578095565149791,2367.859,171.0,173.90428571428652,176.18995736169583,172.51,1,173.12800000000038,171.43,1,174.47960328592205,175.92799999999988,173.0,False
1045,COMP/USDT:USDT,2020-08-21 21:15:00+00:00,first_buy,trailing_stop_loss,166.29,166.81,168.00913259170923,170.571905959475,164.3,1,165.22,1882.244,0,False,167.1540000000004,167.3071428571437,170.99959999999987,1.56871103,0.02554491720936703,2371.281,153.05,155.74142857142962,157.13923838907698,155.33,1,155.55800000000008,153.28,0,155.91394681715502,157.2691999999999,155.65,False
1156,STORJ/USDT:USDT,2022-10-17 13:30:00+00:00,second_buy,trailing_stop_loss,0.42150000000000004,0.422,0.4198614432126426,0.41834489930680546,0.4212,0,0.42150000000000004,332320.0,1,False,0.4211799999999942,0.4206142857143211,0.41790799999999995,-14.33379618,-0.2347075888949212,9951840.0,0.49910000000000004,0.5004000000000357,0.47808952898307777,0.5166000000000001,1,0.5049399999999936,0.5039,1,0.4936853340553218,0.4706520000000001,0.5198,False
1155,STORJ/USDT:USDT,2022-08-03 16:30:00+00:00,second_buy,trailing_stop_loss,0.6678000000000001,0.6709,0.6703900999800322,0.6699144840056137,0.6667000000000001,1,0.669,323498.0,0,False,0.6704400000000006,0.670214285714321,0.6710279999999981,22.74149451,0.3739262926258442,1330586.0,0.4148,0.412257142857178,0.40925436570585094,0.4148,0,0.4132599999999947,0.4197,0,0.41179362407497744,0.4098559999999999,0.42,False
1154,STORJ/USDT:USDT,2022-07-19 13:00:00+00:00,second_buy,trailing_stop_loss,0.6976,0.7164,0.6930204754623686,0.6880038644917131,0.6962,0,0.7092,2993057.0,1,False,0.6970799999999998,0.6953285714286099,0.6843439999999997,-6.25750354,-0.10268504662814151,3404734.0,0.7373000000000001,0.7264285714286072,0.7193946024160861,0.7471,0,0.7402200000000008,0.756,0,0.7241770967176978,0.7183799999999989,0.7582,False
1153,STORJ/USDT:USDT,2022-06-24 01:00:00+00:00,second_buy,trailing_stop_loss,0.9256000000000001,0.9379000000000001,0.9228819385909273,0.8810062767275312,0.9202,1,0.9258000000000001,8620492.0,0,False,0.928620000000002,0.9339428571428989,0.8767640000000009,12.88055679,0.2110124288942608,1277466.0,0.6933,0.692571428571467,0.6863081736510502,0.6935,0,0.6931599999999998,0.6977,0,0.6900787437282537,0.6829599999999998,0.7005,False
1152,STORJ/USDT:USDT,2022-06-21 05:30:00+00:00,second_buy,trailing_stop_loss,0.7691,0.773,0.7486928734130234,0.720391336297484,0.7631,1,0.7678,7276371.0,0,False,0.7607400000000023,0.7568571428571854,0.7190919999999995,-7.0847337,-0.11694885794825768,21395120.0,0.7943,0.7748142857143276,0.7482738555749151,0.8002,0,0.780840000000002,0.8124,0,0.7688575708636309,0.7387640000000009,0.8199000000000001,False
1151,STORJ/USDT:USDT,2022-06-19 19:15:00+00:00,second_buy,trailing_stop_loss,0.5575,0.561,0.551535599274321,0.549455762904188,0.548,0,0.5494,8788449.0,0,False,0.5497200000000018,0.548500000000043,0.5595839999999995,-19.88669855,-0.3264266202795376,25788929.0,0.6966,0.6704000000000424,0.6426211070670685,0.6968000000000001,0,0.6831800000000025,0.7075,0,0.6616000684145267,0.6355279999999993,0.7193,False
1150,STORJ/USDT:USDT,2022-05-30 06:15:00+00:00,second_buy,trailing_stop_loss,0.5699000000000001,0.5742,0.5643854491565331,0.5589564829380469,0.5677,0,0.5733,384737.0,0,False,0.5677800000000018,0.5650571428571856,0.5574599999999997,15.24474245,0.24885158846627625,22503073.0,0.41500000000000004,0.40917142857147154,0.39786721514240847,0.4186,0,0.41376000000000185,0.4162,0,0.4047402478750265,0.3936839999999994,0.4288,False
1149,STORJ/USDT:USDT,2022-05-12 16:30:00+00:00,second_buy,trailing_stop_loss,0.4549,0.4793,0.4488322563214505,0.43953256001891144,0.4511,0,0.47300000000000003,1521330.0,0,False,0.457340000000001,0.45667142857147225,0.43737199999999893,-15.02428931,-0.24647768062406605,197815.0,0.5817,0.5786714285714726,0.5661322020136378,0.5823,0,0.5802400000000005,0.5861000000000001,0,0.573413584746436,0.5632279999999986,0.5873,False
1148,STORJ/USDT:USDT,2022-04-21 02:45:00+00:00,second_buy,trailing_stop_loss,1.2039,1.2055,1.1972985330630128,1.1976429356922442,1.1958,1,1.1993,860203.0,0,False,1.1996999999999987,1.199285714285757,1.195115999999998,37.49029239,0.6136087491368463,1033458.0,0.44580000000000003,0.4508000000000437,0.43685516482042436,0.4501,1,0.45470000000000105,0.455,0,0.4444381211071688,0.4345959999999989,0.4596,False
1147,STORJ/USDT:USDT,2022-03-27 20:30:00+00:00,second_buy,trailing_stop_loss,1.2974999999999999,1.2983,1.2869439768133606,1.2813416372209734,1.2841,0,1.2929,537445.0,0,False,1.292300000000005,1.290500000000035,1.2778400000000005,1.7566045,0.028929767866991047,8357711.0,1.2075,1.183300000000042,1.1446097809554907,1.2156,0,1.2001399999999998,1.2562,0,1.1731906099441114,1.1331079999999991,1.2576,False
1146,STORJ/USDT:USDT,2022-03-11 02:00:00+00:00,second_buy,trailing_stop_loss,1.0195,1.0195,1.0234133201827935,1.0216046090551443,1.0015,1,1.01,1641733.0,0,False,1.018080000000006,1.0201285714286048,1.031452000000001,-17.61855878,-0.29108396010719906,1160285.0,1.2649,1.2546857142857502,1.2319606600324409,1.266,0,1.2625400000000044,1.2894,0,1.2479848469894474,1.2263800000000007,1.2968,False
1145,STORJ/USDT:USDT,2022-02-25 22:45:00+00:00,second_buy,trailing_stop_loss,0.9466,0.9546,0.9485687112939422,0.9459449963505868,0.9451,0,0.9534,86565.0,0,False,0.9492800000000052,0.9500857142857493,0.9459720000000007,-12.9473085,-0.2122908056525967,23672135.0,1.0216,0.968657142857176,0.9447366158806247,1.068,0,0.9840200000000058,1.0344,1,0.9647978358230557,0.9336200000000012,1.097,False
1144,STORJ/USDT:USDT,2022-01-29 13:30:00+00:00,second_buy,trailing_stop_loss,1.1417,1.1454,1.1438796928904098,1.143078643445238,1.1398,0,1.143,109341.0,1,False,1.1449600000000006,1.143385714285751,1.1459680000000043,8.49514874,0.14034838309532316,747356.0,0.9528000000000001,0.9447428571428921,0.9232709137567893,0.9556,0,0.9479400000000053,0.9624,0,0.937279314888806,0.9173160000000006,0.9692000000000001,False
1143,STORJ/USDT:USDT,2021-12-22 11:00:00+00:00,second_buy,trailing_stop_loss,1.9346,1.9499,1.9297272766771691,1.912525169478304,1.9339,1,1.9448,325668.0,1,False,1.9406199999999987,1.9337285714286012,1.913876000000006,24.48330494,0.40650689270233864,786547.0,1.0782,1.0900857142857507,1.0850738060427303,1.0852,0,1.0877800000000004,1.0914,0,1.0892765132559579,1.0865760000000038,1.1049,False
1142,STORJ/USDT:USDT,2021-12-08 13:15:00+00:00,second_buy,trailing_stop_loss,1.7763,1.7877,1.7816976035824408,1.8112475957073457,1.7683,0,1.7738,290478.0,0,False,1.7621800000000032,1.762414285714314,1.821304000000003,-1.56379501,-0.025957045099648295,3647863.0,1.7805,1.725642857142887,1.7009474738693537,1.7873,0,1.7404799999999994,1.7923,0,1.7193085049004433,1.6903760000000048,1.8096,False
1141,STORJ/USDT:USDT,2021-11-26 06:30:00+00:00,second_buy,trailing_stop_loss,3.0024,3.0497,2.913657713873129,2.757022086977588,2.9414,1,3.0339,5112994.0,1,False,2.991100000000004,2.9434714285714523,2.766072000000003,23.43735557,0.38681026819208575,384056.0,1.7988,1.7804285714286008,1.7503588156172878,1.8005,0,1.7880000000000045,1.8239,0,1.7727898300964553,1.7517600000000033,1.8250000000000002,False
1140,STORJ/USDT:USDT,2021-11-19 22:15:00+00:00,second_buy,trailing_stop_loss,2.0374,2.0432,2.0300505658761434,2.025255372477614,2.0154,1,2.0175,1046209.0,0,False,2.0340600000000006,2.0327428571428774,2.0209320000000046,-14.62967477,-0.24190691790292032,4628813.0,2.2897,2.2458571428571656,2.1959007892240003,2.2907,0,2.2603000000000035,2.4301,0,2.232781769631254,2.179672000000003,2.4391,False
1126,STORJ/USDT:USDT,2021-05-23 16:15:00+00:00,second_buy,trailing_stop_loss,0.8882,0.8992,0.9169610069277951,0.9708842514141167,0.8412000000000001,1,0.8497,3646493.0,0,False,0.8939600000000076,0.9033714285714425,0.9815519999999982,-15.85431198,-0.25943879083886145,3841227.0,1.0267,1.0285142857142995,0.9947975294731777,1.0306,0,1.0413000000000072,1.0624,0,1.01863529716203,0.9963399999999983,1.0663,False
1127,STORJ/USDT:USDT,2021-06-03 09:15:00+00:00,second_buy,trailing_stop_loss,1.2016,1.2123,1.1939564594982344,1.1842357813698656,1.1992,0,1.2114,276732.0,0,False,1.2016600000000077,1.1976714285714418,1.1816079999999989,27.39225653,0.4529183383912488,420187.0,0.6301,0.6326428571428708,0.6207991075075766,0.6301,0,0.6338200000000078,0.6432,0,0.6311627817839438,0.6185399999999983,0.6434000000000001,False
1128,STORJ/USDT:USDT,2021-06-23 06:15:00+00:00,second_buy,trailing_stop_loss,0.652,0.6533,0.6355425834074391,0.6245095228974422,0.6408,0,0.642,380188.0,0,False,0.6396600000000079,0.637585714285728,0.6244439999999982,-15.24533618,-0.2502537167910525,627258.0,0.7463000000000001,0.7406285714285861,0.7251862362681152,0.7467,0,0.7455000000000069,0.7576,0,0.7376794299010395,0.7251359999999978,0.7579,False
1129,STORJ/USDT:USDT,2021-06-29 11:00:00+00:00,second_buy,trailing_stop_loss,0.8411000000000001,0.8424,0.8223249823268702,0.8017589710042865,0.8306,1,0.8347,1415020.0,1,False,0.8345600000000069,0.8261000000000148,0.8061759999999976,-15.24468684,-0.2504377224658976,566921.0,0.9834,0.9719571428571573,0.9645540089555552,0.9882000000000001,0,0.9765200000000093,0.9916,0,0.9715147303390278,0.9604839999999976,0.9916,False
1130,STORJ/USDT:USDT,2021-07-07 08:30:00+00:00,second_buy,trailing_stop_loss,1.0729,1.0871,1.0336614474270969,1.0028212293213663,1.0695000000000001,1,1.0779,915681.0,0,False,1.072600000000009,1.0557571428571573,0.9897759999999977,9.95077209,0.1650155199730763,454507.0,0.8644000000000001,0.8639285714285869,0.8397326288988296,0.8715,0,0.873860000000007,0.8829,0,0.8547442299348583,0.8330719999999984,0.8833000000000001,False
1131,STORJ/USDT:USDT,2021-07-26 05:45:00+00:00,second_buy,trailing_stop_loss,0.8887,0.8941,0.8857335805172248,0.8742954948226671,0.8857,0,0.8931,1075612.0,0,False,0.8884600000000074,0.8886857142857296,0.8781239999999978,-18.21233656,-0.30008571233370085,3003464.0,1.1052,1.0703714285714434,1.05244692389864,1.1133,0,1.0806400000000065,1.1079,0,1.067625022214059,1.0471039999999976,1.1253,False
1157,STORJ/USDT:USDT,2022-11-03 10:15:00+00:00,second_buy,trailing_stop_loss,0.49720000000000003,0.4999,0.4979962423483218,0.49677484352665385,0.496,0,0.49620000000000003,1117500.0,0,False,0.49665999999999355,0.49640000000003565,0.50294,16.05208376,0.2632185802894576,37841607.0,0.3342,0.33375714285717883,0.3312292673294847,0.3385,0,0.33517999999999415,0.3458,0,0.3344424894511053,0.3322560000000012,0.354,False
1132,STORJ/USDT:USDT,2021-08-07 22:30:00+00:00,second_buy,trailing_stop_loss,1.1438,1.15,1.1489953375995128,1.1462307300927188,1.137,1,1.1492,228212.0,0,False,1.1510800000000085,1.1523285714285874,1.1416919999999962,-16.15528516,-0.2655542410400613,345877.0,1.4451,1.4418142857143026,1.4209450522903095,1.4471,1,1.4415400000000065,1.4451,0,1.4350754993939254,1.4160479999999955,1.4548,False
1134,STORJ/USDT:USDT,2021-08-29 21:45:00+00:00,second_buy,trailing_stop_loss,1.5386000000000002,1.5413999999999999,1.5207211578533688,1.5145441915962952,1.5209000000000001,0,1.5209000000000001,250544.0,1,False,1.5240600000000053,1.521857142857162,1.5140239999999958,-17.23964426,-0.28364400330639644,5790469.0,1.8305,1.748085714285734,1.7197354828937035,1.8425,0,1.7744600000000041,1.8596,1,1.745799395556853,1.7108959999999964,1.9151,False
1135,STORJ/USDT:USDT,2021-09-05 12:15:00+00:00,second_buy,trailing_stop_loss,1.7816,1.7951000000000001,1.7726338491667792,1.7676281061575372,1.7717,0,1.7946,961974.0,0,False,1.780020000000004,1.7757428571428773,1.7583639999999965,8.15763755,0.13387440739316273,301511.0,1.5328,1.5344000000000195,1.5192676652144426,1.5347,0,1.5362800000000036,1.5464,0,1.5291468497111478,1.5169079999999957,1.5485,False
