,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),imit-enter-short (entry),imit-exit-short (entry),nlp-enter-long (entry),nlp-enter-short (entry),long-bid-rl (entry),short-bid-rl (entry),nlp-exit-short (entry),close_date,imit-enter-short (exit),ema-12 (exit),high (exit),short-bid-rl (exit),sma-25 (exit),open (exit),mean-grad-hist (exit),imit-exit-short (exit),ema-26 (exit),short_kdj (exit),long_jcrosk (exit),nlp-enter-short (exit),nlp-enter-long (exit),nlp-exit-short (exit),sma-05 (exit),sma-07 (exit),low (exit),volume (exit),long-bid-rl (exit),sma-compare (exit),close (exit)
257,BNB/USDT:USDT,2021-06-20 11:45:00+00:00,first_buy,trailing_stop_loss,319.531,320.106,325.5523588840338,329.46533442295737,316.178,1,318.835,480454.0,0,False,321.42720000000196,322.57114285714476,331.4969599999999,-1.01039813,-0.10215577413856758,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2021-07-19 12:30:00+00:00,go_short,297.2780213750388,294.291,go_long,297.9726400000001,294.291,1,go_short,295.85197019565965,False,0,go_short,go_short,go_short,294.9660000000025,295.38371428571855,292.395,278126.0,go_long,1,293.163
258,BNB/USDT:USDT,2021-07-19 12:45:00+00:00,first_buy,trailing_stop_loss,293.009,293.009,294.04982093478895,296.30468645836925,280.923,1,284.138,3601822.0,0,False,292.5268000000025,293.7920000000043,297.3146400000001,4.23906721,0.4260484756340303,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2021-08-17 20:15:00+00:00,go_short,420.64556573052886,416.519,go_long,420.37427999999915,415.591,1,go_short,418.17692227058814,False,0,go_short,go_short,go_short,415.97680000000275,417.2840000000024,411.669,365295.0,go_long,1,412.201
259,BNB/USDT:USDT,2021-08-17 20:30:00+00:00,first_buy,trailing_stop_loss,412.291,412.291,416.3263188443438,419.5716719727119,403.181,1,406.148,599027.0,0,False,413.6366000000027,415.3582857142881,419.5667199999991,-0.47969026,-0.04916267885190238,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2021-09-07 15:00:00+00:00,go_short,465.9753017241095,451.861,go_long,466.7455199999993,451.019,1,go_short,454.7185977621625,False,0,go_short,go_short,go_short,447.1556000000022,454.27357142857414,397.542,3445337.0,go_long,1,398.532
251,BNB/USDT:USDT,2021-02-10 12:45:00+00:00,first_buy,trailing_stop_loss,127.0,127.221,134.11507777688567,134.46343578206714,116.001,1,121.43,36210.0,0,False,129.9058,132.96428571428575,138.46835999999988,12.2955342,1.232268106391928,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2021-03-10 02:00:00+00:00,go_short,285.77685769032547,281.3,go_long,287.87523999999985,278.131,1,go_short,286.54112404969334,False,0,go_short,go_short,go_short,283.3074000000002,285.7902857142857,275.1,2004.0,go_long,1,281.3
280,BNB/USDT:USDT,2023-04-19 08:15:00+00:00,first_buy,trailing_stop_loss,336.879,336.879,337.26355849909606,339.06349705553424,329.44,1,331.233,2641120.0,1,False,335.8360000000074,336.1348571428561,339.69440000000054,-0.7651009,-0.08244135580006068,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2023-05-24 15:00:00+00:00,go_short,307.6176576165076,305.161,go_long,307.9002000000006,305.151,1,go_short,306.7420930830748,False,0,go_short,go_short,go_short,305.579600000007,306.2917142857136,304.979,14763.0,go_long,1,305.154
281,BNB/USDT:USDT,2023-05-24 15:15:00+00:00,first_buy,trailing_stop_loss,304.928,304.928,306.36346337798636,307.37049779306255,303.583,1,304.281,294681.0,0,False,305.06840000000705,305.7267142857136,307.74796000000066,-2.03258842,-0.22233513256379017,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2023-06-24 15:15:00+00:00,go_short,243.27980587768533,241.472,go_long,243.64776000000066,241.138,1,go_short,242.05735943492314,False,1,go_short,go_short,go_short,241.1366000000076,241.19871428571238,239.611,588026.0,go_long,1,240.186
282,BNB/USDT:USDT,2023-06-24 15:30:00+00:00,first_buy,trailing_stop_loss,240.031,240.218,241.5403810603196,242.94033877563456,237.462,1,238.697,2094908.0,0,False,240.62540000000763,240.8135714285695,243.39700000000067,0.11211196,0.012691719832899854,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2023-08-01 02:00:00+00:00,go_short,241.4061041607762,241.346,go_long,241.22324000000077,241.346,1,go_short,241.31323451106445,False,0,go_short,go_short,go_short,241.43120000000698,241.4459999999977,240.759,20017.0,go_long,0,240.881
303,ALGO/USDT:USDT,2020-02-10 20:45:00+00:00,second_buy,trailing_stop_loss,0.3518,0.3634,0.3462905026262167,0.34168478070924213,0.3518,0,0.35960000000000003,899.0,0,False,0.3495799999999979,0.3471571428571429,0.34208799999999995,-0.713066,-0.09935687357736356,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2020-02-20 12:30:00+00:00,go_short,0.37218131422229406,0.3934,do_nothing,0.37261599999999995,0.3904,0,go_short,0.3775391610097449,False,0,go_short,go_short,go_short,0.3815599999999981,0.37938571428571516,0.3826,8354.0,do_nothing,0,0.39030000000000004
304,ALGO/USDT:USDT,2020-02-20 12:45:00+00:00,second_buy,trailing_stop_loss,0.3856,0.4007,0.380810059315938,0.37415306872434634,0.3856,0,0.39880000000000004,4512.0,0,False,0.3864799999999981,0.3832714285714295,0.37401599999999996,-0.19413,-0.024363631434845073,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2020-03-04 14:15:00+00:00,go_short,0.386331828923223,0.3967,do_nothing,0.38434399999999885,0.3932,0,go_short,0.3885476263444569,False,0,go_short,go_short,go_short,0.39311999999999997,0.39064285714285907,0.3919,322.0,do_nothing,0,0.3967
609,ATOM/USDT:USDT,2024-11-24 16:00:00+00:00,first_buy,trailing_stop_loss,8.198,8.2,8.365324240412669,8.552643644235136,8.09,0,8.094,19201.0,0,False,8.25540000000024,8.277000000000127,8.625200000000056,-0.68635174,-0.08459791165034843,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2024-12-19 01:45:00+00:00,go_short,7.8029429267709025,7.595,go_long,7.769600000000033,7.59,1,go_short,7.661683925077553,False,0,go_short,go_short,go_short,7.605200000000242,7.621857142857254,7.53,3214.0,go_long,1,7.53
306,ALGO/USDT:USDT,2020-03-13 02:45:00+00:00,second_buy,trailing_stop_loss,0.12010000000000001,0.1438,0.13005533497274496,0.14334575524041757,0.116,0,0.14,86476.0,0,False,0.12126,0.12305714285714486,0.14693999999999868,-2.582342,-0.29076793328761835,1,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2020-03-13 09:45:00+00:00,go_short,0.14593143801092656,0.1632,do_nothing,0.14202799999999866,0.1502,1,go_short,0.15107547459289802,False,0,go_short,go_short,go_short,0.15682000000000001,0.15560000000000201,0.1502,3024.0,do_nothing,0,0.16060000000000002
307,ALGO/USDT:USDT,2020-03-13 10:00:00+00:00,second_buy,trailing_stop_loss,0.15710000000000002,0.16570000000000001,0.15314078619399063,0.14730688704715422,0.15710000000000002,1,0.1645,519.0,0,False,0.15918,0.15774285714285918,0.14303999999999864,-0.487548,-0.05115681719455304,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2020-03-13 23:15:00+00:00,go_short,0.14771580525382869,0.16090000000000002,do_nothing,0.14304399999999864,0.1535,1,go_short,0.15077464070634072,False,1,go_short,go_short,go_short,0.15442,0.1540428571428592,0.1535,45.0,do_nothing,0,0.1558
308,ALGO/USDT:USDT,2020-03-13 23:30:00+00:00,second_buy,trailing_stop_loss,0.1578,0.1698,0.14774777290536523,0.14648500486465618,0.12010000000000001,1,0.1311,12702.0,0,False,0.15002,0.1509285714285735,0.14267999999999864,-0.180426,-0.019777333180749736,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2020-03-19 07:30:00+00:00,go_short,0.14539993571036997,0.1502,do_nothing,0.14479199999999876,0.1495,0,go_short,0.14782639969385702,False,0,go_short,go_short,go_short,0.14895999999999995,0.1492857142857164,0.1482,16.0,do_nothing,0,0.14930000000000002
302,ALGO/USDT:USDT,2020-02-04 00:15:00+00:00,second_buy,trailing_stop_loss,0.264,0.26930000000000004,0.26427121507499285,0.2627219178415716,0.264,0,0.26930000000000004,3351.0,0,False,0.2645399999999974,0.26412857142857266,0.2626600000000004,-2.763879,-0.34295842886396993,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2020-02-10 20:30:00+00:00,go_short,0.3402515631659815,0.3547,do_nothing,0.3413159999999999,0.3466,0,go_short,0.34387059401280157,False,0,go_short,go_short,go_short,0.34621999999999786,0.34434285714285723,0.3466,6747.0,do_nothing,0,0.3506
309,ALGO/USDT:USDT,2020-03-19 07:45:00+00:00,second_buy,trailing_stop_loss,0.14980000000000002,0.155,0.1488069535871098,0.14605179232441665,0.14980000000000002,0,0.1542,2330.0,0,False,0.14993999999999996,0.14954285714285925,0.14537199999999875,-2.210694,-0.23918146421388964,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2020-04-07 00:00:00+00:00,go_short,0.1855508024852536,0.1883,do_nothing,0.1862279999999986,0.187,0,go_short,0.18631548441066934,False,0,go_short,go_short,go_short,0.18658000000000008,0.18641428571428734,0.187,905.0,do_nothing,0,0.1883
311,ALGO/USDT:USDT,2020-04-25 15:30:00+00:00,second_buy,trailing_stop_loss,0.21960000000000002,0.2225,0.21817747995240613,0.2164520522562385,0.21960000000000002,0,0.2225,2951.0,0,False,0.21859999999999974,0.21848571428571614,0.21625199999999903,-0.350076,-0.03949801920947097,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2020-05-29 01:15:00+00:00,go_short,0.22530457014204044,0.2278,do_nothing,0.22547199999999873,0.2278,0,go_short,0.22666112401845792,False,0,go_short,go_short,go_short,0.2279200000000002,0.2274571428571445,0.2275,1000.0,do_nothing,0,0.2278
312,ALGO/USDT:USDT,2020-05-29 01:30:00+00:00,second_buy,trailing_stop_loss,0.2295,0.23170000000000002,0.22743633570792593,0.2257783056870745,0.2295,0,0.23170000000000002,13823.0,0,False,0.22866000000000022,0.22824285714285877,0.22576799999999872,-0.463028,-0.049880702915571624,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2020-07-08 09:45:00+00:00,go_short,0.23811360306491222,0.2429,do_nothing,0.2376359999999989,0.2429,0,go_short,0.2402809779206454,False,0,go_short,go_short,go_short,0.2414600000000014,0.24127142857142975,0.2429,276.0,do_nothing,0,0.2429
313,ALGO/USDT:USDT,2020-07-08 10:00:00+00:00,second_buy,trailing_stop_loss,0.243,0.244,0.24085313516362303,0.23854963246751132,0.243,0,0.244,2346.0,0,False,0.2420800000000014,0.24168571428571545,0.2380479999999989,-2.870448,-0.2931960531960532,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2020-07-16 17:45:00+00:00,go_short,0.28070405371415386,0.30820000000000003,do_nothing,0.27876799999999896,0.2828,0,go_short,0.283104553768702,False,0,go_short,go_short,go_short,0.2838000000000008,0.28282857142857265,0.2828,41696.0,do_nothing,0,0.30820000000000003
314,ALGO/USDT:USDT,2020-07-16 18:00:00+00:00,second_buy,trailing_stop_loss,0.30920000000000003,0.3367,0.291011545496594,0.2846889386242165,0.30920000000000003,0,0.3345,75488.0,0,False,0.29516000000000076,0.29047142857142977,0.281119999999999,0.121065,0.01207274219826521,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2020-08-02 04:30:00+00:00,go_short,0.3328465918255566,0.335,do_nothing,0.33285599999999954,0.335,1,go_short,0.3339041260487248,False,1,go_short,go_short,go_short,0.3353400000000008,0.33464285714285635,0.3322,1955.0,do_nothing,0,0.3322
315,ALGO/USDT:USDT,2020-08-02 04:45:00+00:00,second_buy,trailing_stop_loss,0.3321,0.3321,0.3271650297335364,0.3296801776162561,0.2529,1,0.2901,139090.0,0,False,0.3264200000000008,0.3285571428571421,0.33101999999999954,-3.143583,-0.360450140862512,1,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2020-08-08 12:45:00+00:00,go_short,0.3855506391741826,0.395,do_nothing,0.3860440000000002,0.3924,0,go_short,0.38751508786061584,False,0,go_short,go_short,go_short,0.3895400000000014,0.38759999999999856,0.3919,8835.0,do_nothing,0,0.3947
316,ALGO/USDT:USDT,2020-08-08 13:00:00+00:00,second_buy,trailing_stop_loss,0.3945,0.4005,0.38942045895898264,0.3866135547909098,0.3945,0,0.39990000000000003,12068.0,1,False,0.39298000000000133,0.39001428571428426,0.3864640000000002,-2.810784,-0.3518756375184589,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2020-08-12 23:45:00+00:00,go_short,0.49352404402483263,0.5324,do_nothing,0.48927200000000015,0.5213,0,go_short,0.5068820473191293,False,0,go_short,go_short,go_short,0.5168400000000023,0.5147857142857132,0.5213,11795.0,do_nothing,0,0.5289
310,ALGO/USDT:USDT,2020-04-07 00:15:00+00:00,second_buy,trailing_stop_loss,0.1889,0.1908,0.18700540988595096,0.18593963193079038,0.1889,0,0.1908,1672.0,0,False,0.18754000000000007,0.18710000000000163,0.1863319999999986,-1.56062,-0.16375075284928534,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2020-04-25 15:15:00+00:00,go_short,0.21596821643673758,0.21960000000000002,do_nothing,0.21595199999999903,0.21830000000000002,0,go_short,0.21739156721647998,False,0,go_short,go_short,go_short,0.21773999999999974,0.2179285714285733,0.21830000000000002,2820.0,do_nothing,0,0.21960000000000002
301,ALGO/USDT:USDT,2019-12-09 13:15:00+00:00,second_buy,trailing_stop_loss,0.32080000000000003,0.3295,0.31993775499278576,0.3183532763532764,0.32080000000000003,0,0.3295,61.0,0,False,0.32154,0.3205285714285715,0.31799200000000005,1.833069,0.1855124763829647,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2020-02-04 00:00:00+00:00,go_short,0.26219567126889737,0.26430000000000003,do_nothing,0.2623000000000004,0.2635,0,go_short,0.26335689054317335,False,1,go_short,go_short,go_short,0.26333999999999735,0.26337142857142976,0.2632,1185.0,do_nothing,0,0.2636
299,BNB/USDT:USDT,2024-12-04 16:15:00+00:00,first_buy,trailing_stop_loss,757.2,760.05,763.9723803484758,768.0175442284532,750.3,1,750.5,1076682.0,0,False,757.6100000000085,761.6142857142806,773.9600000000006,-0.52367736,-0.058077910898799455,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2025-01-07 14:45:00+00:00,go_short,725.579139350845,724.25,go_long,725.8700000000017,723.35,1,go_short,724.2179133826066,False,0,go_short,go_short,go_short,723.6100000000073,723.8142857142802,720.7,246639.0,go_long,1,722.55
298,BNB/USDT:USDT,2024-11-03 13:45:00+00:00,first_buy,trailing_stop_loss,556.8,556.8,557.8008014344043,559.2565667723208,554.5,1,555.35,166633.0,0,False,557.1700000000071,557.4714285714239,559.4500000000014,2.98273334,0.33537655168530367,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2024-12-04 16:00:00+00:00,go_short,769.4189477667294,759.2,go_long,775.2800000000005,755.7,1,go_short,766.4219040481987,False,0,go_short,go_short,go_short,761.3700000000086,764.4785714285664,753.4,794696.0,go_long,1,757.05
283,BNB/USDT:USDT,2023-08-01 02:15:00+00:00,first_buy,trailing_stop_loss,240.87,240.913,240.8630445862853,241.18246681553353,237.013,1,238.387,2077777.0,0,False,240.77720000000699,241.03185714285482,241.11536000000078,-0.67946179,-0.07495923487023566,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2023-08-29 14:15:00+00:00,go_short,217.72863265128748,218.918,go_long,217.5732800000009,217.791,0,go_short,217.8715033614199,False,0,go_short,go_short,go_short,218.0590000000086,218.00371428571128,217.791,306384.0,go_long,0,218.918
284,BNB/USDT:USDT,2023-08-29 14:30:00+00:00,first_buy,trailing_stop_loss,218.931,237.139,219.7155797673553,218.62710430674767,218.788,0,229.858,13212423.0,1,False,220.4474000000086,219.7437142857113,218.0729200000009,-0.71713223,-0.07789600766610862,0,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2023-10-02 18:30:00+00:00,go_short,217.28264836314878,216.286,go_long,217.50124000000093,216.286,1,go_short,216.59762709639088,False,1,go_short,go_short,go_short,216.31220000000877,216.27442857142614,215.876,3361.0,go_long,0,215.876
285,BNB/USDT:USDT,2023-10-02 18:45:00+00:00,first_buy,trailing_stop_loss,215.938,215.938,216.1210690815615,217.00245218810073,213.018,1,213.5,1407511.0,0,False,215.72160000000878,215.87657142856898,217.27976000000092,1.36917886,0.152538312585151,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2023-11-07 09:30:00+00:00,go_short,251.38215479256928,250.8,go_long,251.37800000000104,250.25,1,go_short,251.0806277263227,False,0,go_short,go_short,go_short,250.68000000000697,250.91428571428338,250.25,99001.0,go_long,1,250.55
286,BNB/USDT:USDT,2023-11-07 09:45:00+00:00,first_buy,trailing_stop_loss,250.5,250.5,250.74514653765766,251.19829147460118,247.95,1,248.9,731059.0,0,False,250.29000000000696,250.59285714285483,251.28400000000104,-0.63753597,-0.07109359396882,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2023-12-11 02:00:00+00:00,go_short,239.85906098834548,240.65,go_long,240.0180000000009,239.25,1,go_short,239.72903159030946,False,0,go_short,go_short,go_short,239.35000000000838,239.7071428571407,239.25,163899.0,go_long,1,240.15
287,BNB/USDT:USDT,2023-12-11 02:15:00+00:00,first_buy,trailing_stop_loss,240.0,240.1,238.2937959610311,239.15838980402359,225.9,1,230.4,7441105.0,0,False,237.49000000000837,238.22142857142643,239.62400000000088,2.02827437,0.2251574433289576,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2024-01-03 12:00:00+00:00,go_short,323.5179486539669,328.35,go_long,323.26600000000104,327.9,1,go_short,326.3157726131138,False,0,go_short,go_short,go_short,327.4200000000079,328.064285714284,322.05,5585140.0,go_long,0,323.5
288,BNB/USDT:USDT,2024-01-03 12:15:00+00:00,first_buy,trailing_stop_loss,323.5,323.95,321.9825768264809,321.6388413462657,250.3,1,298.15,40188912.0,0,False,320.6800000000079,323.5285714285697,322.49000000000103,0.82900309,0.08413077287303966,0,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2024-02-12 02:30:00+00:00,go_short,320.5249203573615,320.15,go_long,320.40200000000107,320.15,1,go_short,320.3643167016267,False,0,go_short,go_short,go_short,320.2400000000068,320.3785714285683,319.4,167589.0,go_long,1,319.6
289,BNB/USDT:USDT,2024-02-12 02:45:00+00:00,first_buy,trailing_stop_loss,319.55,319.6,320.04672951676105,320.3601114420014,317.7,1,318.3,200602.0,0,False,319.77000000000675,319.9999999999969,320.2860000000011,8.53531534,0.8641460735407408,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2024-03-14 13:00:00+00:00,go_short,609.5617368306824,604.9,go_long,609.958000000001,603.55,1,go_short,607.1351572949857,False,0,go_short,go_short,go_short,605.0800000000073,605.814285714284,601.55,609597.0,go_long,1,604.1
290,BNB/USDT:USDT,2024-03-14 13:15:00+00:00,first_buy,trailing_stop_loss,604.25,606.55,606.0451330957571,608.8571637321133,598.4,1,600.05,1635084.0,0,False,603.7500000000073,604.5357142857126,609.198000000001,-0.36529918,-0.038007649324513185,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2024-04-12 18:30:00+00:00,go_short,610.0160391766397,603.9,go_long,610.3820000000011,603.65,1,go_short,606.1697259517465,False,1,go_short,go_short,go_short,601.7100000000094,604.2785714285686,596.7,1739993.0,go_long,1,599.6
291,BNB/USDT:USDT,2024-04-12 18:45:00+00:00,first_buy,trailing_stop_loss,599.35,599.35,602.958998882247,608.1852214598515,566.2,1,585.3,21660878.0,0,False,599.0200000000093,600.5428571428545,609.0020000000011,-0.25327244,-0.02542883192926911,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2024-05-14 14:15:00+00:00,go_short,582.3794688240699,573.7,go_long,583.6460000000011,573.7,1,go_short,578.8652426478559,False,1,go_short,go_short,go_short,574.7600000000077,577.2571428571414,566.55,2781114.0,go_long,1,568.5
292,BNB/USDT:USDT,2024-05-14 14:30:00+00:00,first_buy,trailing_stop_loss,568.2,572.1,577.7475130097242,581.5809896519166,563.4,1,571.6,3301793.0,0,False,573.6300000000076,575.1285714285699,583.0300000000011,0.59256169,0.06473859583111552,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2024-06-11 06:45:00+00:00,go_short,621.7003723670272,617.85,go_long,621.8760000000012,617.7,1,go_short,619.148680836186,False,1,go_short,go_short,go_short,617.4500000000062,617.6857142857141,615.0,195827.0,go_long,1,615.3
293,BNB/USDT:USDT,2024-06-11 07:00:00+00:00,first_buy,trailing_stop_loss,615.25,616.4,618.395037630619,621.1484929324325,608.95,1,614.25,1396256.0,0,False,617.1100000000063,617.0571428571426,621.4340000000012,-2.37559061,-0.2414554566790852,0,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2024-07-05 02:45:00+00:00,go_short,513.5132613132835,506.75,go_long,516.3900000000014,503.25,1,go_short,508.13258394948076,False,1,go_short,go_short,go_short,503.74000000000285,505.38571428571396,500.2,401364.0,go_long,1,500.85
294,BNB/USDT:USDT,2024-07-05 03:00:00+00:00,first_buy,trailing_stop_loss,500.55,501.85,503.54295564956067,510.9048715863736,467.55,1,478.3,6525013.0,0,False,498.78000000000293,500.7142857142854,514.5920000000012,0.98714929,0.1085049074255392,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2024-08-03 00:45:00+00:00,go_short,548.5803884216082,540.75,go_long,549.3140000000013,540.5,1,go_short,543.9758793566805,False,0,go_short,go_short,go_short,541.2800000000058,542.4357142857125,534.95,1048088.0,go_long,1,537.3
295,BNB/USDT:USDT,2024-08-03 01:00:00+00:00,first_buy,trailing_stop_loss,537.55,538.4,542.3718979171912,547.4670263163039,531.65,1,533.55,237933.0,0,False,539.4600000000057,540.7428571428553,548.3780000000013,-0.39292623,-0.04325630841069538,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2024-09-04 01:00:00+00:00,go_short,522.2140444937612,522.25,go_long,522.6620000000013,521.0,1,go_short,520.7213598511248,False,1,go_short,go_short,go_short,519.5200000000062,519.80714285714,514.6,245567.0,go_long,1,515.15
296,BNB/USDT:USDT,2024-09-04 01:15:00+00:00,first_buy,trailing_stop_loss,515.25,515.25,518.8026891047979,521.1796708275567,500.8,1,508.25,1871190.0,0,False,517.4900000000063,518.0714285714256,522.1160000000013,0.43569503,0.05039566163934423,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2024-10-02 19:00:00+00:00,go_short,545.8624154426752,543.65,go_long,545.2740000000013,543.65,1,go_short,544.4558648630062,False,0,go_short,go_short,go_short,542.5800000000085,543.9142857142799,537.45,383838.0,go_long,1,537.7
297,BNB/USDT:USDT,2024-10-02 19:15:00+00:00,first_buy,trailing_stop_loss,537.6,539.15,543.4626548840822,545.2800142987734,535.25,1,538.0,1058898.0,0,False,540.7600000000085,542.4499999999942,545.1240000000013,0.23946898,0.026151901598188643,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2024-11-03 13:30:00+00:00,go_short,559.5690921141064,556.95,go_long,559.7860000000014,556.75,1,go_short,558.2464016952051,False,0,go_short,go_short,go_short,557.8700000000072,557.7285714285669,555.8,202964.0,go_long,0,556.85
243,BNB/USDT:USDT,2020-07-13 19:45:00+00:00,first_buy,trailing_stop_loss,18.239,18.298,18.630485750680716,18.65197025849128,17.931,1,18.27,9213.0,0,False,18.50200000000011,18.618000000000055,18.747359999999873,1.51419013,0.14826002380384148,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2020-08-11 15:00:00+00:00,go_short,21.868281814603186,21.714,go_long,21.874359999999843,21.714,1,go_short,21.727898575414784,False,0,go_short,go_short,go_short,21.67360000000009,21.650428571428595,21.636,44.0,go_long,0,21.644
242,BNB/USDT:USDT,2020-06-11 16:30:00+00:00,first_buy,trailing_stop_loss,16.657,16.834,17.08238032854468,17.20452077927078,16.61,1,16.834,18844.0,0,False,17.014800000000097,17.057142857142953,17.234239999999943,0.9303635,0.09118893155037731,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2020-07-13 19:30:00+00:00,go_short,18.682527879170582,18.56,go_long,18.770599999999874,18.56,1,go_short,18.696028614440845,False,0,go_short,go_short,go_short,18.62960000000011,18.709142857142915,18.56,0.0,go_long,1,18.56
241,BNB/USDT:USDT,2020-05-10 00:30:00+00:00,first_buy,trailing_stop_loss,16.505,16.505,16.57242073783995,16.853906261133698,13.666,1,14.61,11204.0,0,False,16.331400000000052,16.472571428571467,17.009279999999997,1.50237864,0.14759983343145563,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2020-06-11 16:15:00+00:00,go_short,17.234162441612444,16.957,go_long,17.261999999999944,16.957,1,go_short,17.127540388280078,False,0,go_short,go_short,go_short,17.080600000000096,17.104142857142953,16.957,0.0,go_long,1,16.957
240,BNB/USDT:USDT,2020-04-10 07:45:00+00:00,first_buy,trailing_stop_loss,12.895,12.895,14.194309573088573,14.38979663585529,12.895,1,12.895,1.0,0,False,14.170000000000016,14.152142857142863,14.466999999999974,2.54850445,0.24992107543484043,0,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2020-05-10 00:15:00+00:00,go_short,17.033418762024393,16.599,go_long,17.113599999999998,16.599,1,go_short,16.929224508356302,False,0,go_short,go_short,go_short,16.77420000000005,16.845142857142896,16.575,450.0,go_long,1,16.575
180,BAKE/USDT:USDT,2023-08-24 21:00:00+00:00,first_buy,trailing_stop_loss,0.1034,0.1038,0.10432063521666111,0.10437004814946446,0.1024,1,0.10310000000000001,3928658.0,0,False,0.1040800000000403,0.10434285714286909,0.10504799999999992,1.3582994,0.1463799846324118,1,go_short,go_short,go_short,go_short,go_short,go_short,go_short,2023-09-21 05:00:00+00:00,go_short,0.12172683217256958,0.12010000000000001,go_short,0.1222679999999999,0.12010000000000001,0,go_short,0.12076022890514465,False,0,go_short,go_short,go_short,0.12008000000004079,0.12020000000001195,0.11950000000000001,7101.0,go_short,1,0.1197
181,BAKE/USDT:USDT,2023-09-21 05:15:00+00:00,first_buy,trailing_stop_loss,0.11950000000000001,0.11950000000000001,0.12030480907358393,0.1214359557153422,0.11470000000000001,1,0.1178,24508321.0,0,False,0.11952000000004079,0.11987142857144052,0.1220679999999999,0.28381596,0.03097679110291286,1,go_short,go_short,go_short,go_short,go_short,go_short,go_short,2023-10-14 15:45:00+00:00,go_short,0.12541681120209008,0.12430000000000001,go_short,0.1255,0.1241,1,go_short,0.12487419285997912,False,0,go_short,go_short,go_short,0.12450000000004091,0.12472857142858329,0.12380000000000001,8195.0,go_short,1,0.12390000000000001
182,BAKE/USDT:USDT,2023-10-14 16:00:00+00:00,first_buy,trailing_stop_loss,0.1237,0.1237,0.12467816318921311,0.12528223259452786,0.12240000000000001,1,0.1236,619953.0,0,False,0.12418000000004092,0.12448571428572616,0.12542399999999998,2.06224879,0.22770754874248428,1,go_short,go_short,go_short,go_short,go_short,go_short,go_short,2023-11-09 16:00:00+00:00,go_short,0.16751874352379875,0.16820000000000002,go_short,0.16804400000000005,0.1678,1,go_short,0.16769802613556894,False,0,go_short,go_short,go_short,0.16770000000004134,0.16812857142858345,0.1658,753161.0,go_short,0,0.1658
