,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),imit-enter-short (entry),imit-exit-short (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),nlp-enter-long (entry),nlp-enter-short (entry),nlp-exit-short (entry),imit-enter-short (exit),mean-grad-hist (exit),short_kdj (exit),nlp-enter-long (exit),imit-exit-short (exit),high (exit),short-large-rl (exit),sma-05 (exit),sma-25 (exit),sma-compare (exit),long-large-rl (exit),long-bid-rl (exit),long-small-rl (exit),short-bid-rl (exit),sma-07 (exit),close (exit),ema-12 (exit),volume (exit),nlp-enter-short (exit),short-small-rl (exit),ema-26 (exit),nlp-exit-short (exit),open (exit),long_jcrosk (exit),low (exit)
977,IOTA/USDT:USDT,2020-04-06 13:45:00+00:00,second_buy,stop_loss,0.1621,0.1623,0.16012634257349975,0.15834745617391413,0.15940000000000001,1,0.1603,63672.9,1,False,0.16112000000000162,0.1608285714285711,0.15833600000000053,-15.81708967,-0.2581302137013734,0,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,go_short,go_short,go_short,0,False,go_short,go_short,0.19820000000000002,go_short,0.19500000000000234,0.19401600000000116,0,go_short,go_long,go_long,go_long,0.19457142857142787,0.1976,0.19324529847636335,209641.2,go_short,go_long,0.19496900139045498,go_short,0.1976,0,0.1968
976,IOTA/USDT:USDT,2020-03-20 20:45:00+00:00,second_buy,stop_loss,0.12860000000000002,0.1326,0.13783545132923378,0.14266584964249776,0.125,1,0.1301,645009.1,0,False,0.13416000000000136,0.1357142857142858,0.14442800000000053,-15.6927952,-0.25607454457594686,1,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,0.162,go_short,0.16106000000000162,0.15807600000000052,0,go_short,go_long,go_long,go_long,0.16075714285714254,0.162,0.15819125266782727,65566.8,go_short,go_long,0.16009476849595425,go_short,0.16110000000000002,0,0.16110000000000002
974,IOTA/USDT:USDT,2020-03-18 20:15:00+00:00,second_buy,stop_loss,0.12480000000000001,0.1272,0.12084766551344003,0.11889982458129532,0.1247,0,0.12660000000000002,95332.5,0,False,0.12294000000000119,0.12168571428571436,0.11844000000000042,-15.47910555,-0.2525778463568214,0,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,go_short,go_short,go_short,0,False,go_short,go_short,0.15430000000000002,go_short,0.15040000000000134,0.1478920000000005,0,go_short,go_long,go_long,go_long,0.1495571428571429,0.15360000000000001,0.1464295501786318,44417.4,go_short,go_long,0.14893190616863997,go_short,0.15180000000000002,0,0.15180000000000002
973,IOTA/USDT:USDT,2020-03-16 10:30:00+00:00,second_buy,stop_loss,0.1,0.10260000000000001,0.1046931558353386,0.10834654138915056,0.1,1,0.10160000000000001,157322.3,1,False,0.10342000000000125,0.10378571428571429,0.10901200000000041,-16.95058219,-0.27658735064636136,1,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,go_short,go_short,go_short,0,False,go_short,go_short,0.12480000000000001,go_short,0.12148000000000118,0.11808400000000044,0,go_short,go_long,go_long,go_long,0.12038571428571435,0.12440000000000001,0.11828381054779895,156239.2,go_short,go_long,0.11980178651588368,go_short,0.12190000000000001,0,0.12190000000000001
971,IOTA/USDT:USDT,2020-03-13 02:45:00+00:00,second_buy,stop_loss,0.08170000000000001,0.1063,0.10186757047529951,0.11481029326376851,0.08080000000000001,0,0.10020000000000001,243343.7,0,False,0.09218000000000123,0.09630000000000002,0.11842000000000054,-15.67182888,-0.25572837308666707,1,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,go_short,go_short,go_short,0,False,go_short,go_short,0.1242,go_short,0.11654000000000124,0.10184800000000047,0,go_short,go_long,go_long,go_long,0.11317142857142859,0.122,0.10882578425753454,85111.6,go_short,go_long,0.11043469303670032,go_short,0.117,0,0.1165
970,IOTA/USDT:USDT,2020-03-13 02:15:00+00:00,second_buy,stop_loss,0.092,0.09290000000000001,0.10589272239938527,0.11872144606285959,0.0816,1,0.0816,497559.0,0,False,0.09844000000000122,0.101,0.12265200000000054,-15.38086088,-0.2509619090184896,1,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,go_short,go_short,go_short,0,False,go_short,go_short,0.08170000000000001,go_short,0.09324000000000122,0.12007200000000054,1,go_short,go_long,go_long,go_long,0.09730000000000001,0.08170000000000001,0.11597911672486999,157378.2,go_short,go_long,0.10217076510717216,go_short,0.0813,0,0.0733
18,LINK/USDT:USDT,2020-03-13 02:15:00+00:00,second_buy,stop_loss,1.6320000000000001,1.6800000000000002,1.8282752794356716,2.038344477825829,1.43,1,1.439,1357766.71,0,False,1.7088000000000094,1.7494285714285642,2.0806000000000004,-15.39967566,-0.25127713317790185,1,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_short,go_short,0,False,go_short,go_short,1.662,do_nothing,1.6538000000000093,2.0433600000000003,1,do_nothing,go_long,go_long,go_long,1.712285714285707,1.591,2.0052078498387305,1911924.03,go_short,go_long,1.791771390291722,go_short,1.431,0,1.3639999999999999
20,LINK/USDT:USDT,2020-03-13 05:00:00+00:00,second_buy,stop_loss,1.866,1.909,1.9421383525735316,2.002362666009459,1.7650000000000001,1,1.794,739521.54,0,False,1.9566000000000092,2.0165714285714214,1.92736,-15.39559472,-0.25124511014081563,0,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_short,go_short,0,False,go_short,go_short,2.1310000000000002,do_nothing,2.1082000000000094,1.9654800000000001,0,do_nothing,go_long,go_long,go_long,2.0748571428571356,2.126,2.035252374154843,297960.72,go_short,go_long,2.0534924892298614,go_short,2.127,0,2.068
24,LINK/USDT:USDT,2020-03-16 10:30:00+00:00,second_buy,stop_loss,1.596,1.655,1.7097848642154179,1.788239709905113,1.584,1,1.616,1232647.73,0,False,1.6790000000000131,1.700428571428564,1.7932399999999986,-15.52404168,-0.25329811940249475,1,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_short,go_short,0,False,go_short,go_short,1.986,do_nothing,1.9610000000000123,1.9163999999999997,0,do_nothing,go_long,go_long,go_long,1.9605714285714206,1.982,1.906304381013547,217301.11,go_short,go_long,1.9442814598282385,go_short,1.962,0,1.953
26,LINK/USDT:USDT,2020-03-19 09:30:00+00:00,second_buy,stop_loss,1.9689999999999999,2.039,1.9704204569439974,1.9532446120930984,1.9649999999999999,0,2.021,802512.14,0,False,1.9798000000000144,1.9772857142857043,1.9456399999999996,-15.39097575,-0.25113325237584705,0,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_short,go_short,0,False,go_short,go_short,2.43,do_nothing,2.3512000000000155,2.2742400000000003,0,do_nothing,go_long,go_long,go_long,2.3289999999999904,2.425,2.292064470372328,745476.3,go_short,go_long,2.3212968923867994,go_short,2.344,0,2.337
962,NEO/USDT:USDT,2020-06-11 17:00:00+00:00,second_buy,stop_loss,11.102,11.102,11.203826422262917,11.410028686072609,10.396,1,10.396,107345.04,0,False,11.06699999999994,11.122000000000138,11.481639999999993,-12.67566549,-0.2068649911609394,1,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,go_short,go_short,go_short,0,False,go_short,go_short,12.882,go_short,12.583399999999935,12.473399999999977,0,go_short,go_long,go_long,go_long,12.531428571428679,12.846,12.48194593123718,85170.31,go_short,go_long,12.52787813341129,go_short,12.712,0,12.628
960,NEO/USDT:USDT,2020-05-10 00:45:00+00:00,second_buy,stop_loss,9.956,10.331,10.748397052255692,10.94138761546265,9.902,1,10.202,57066.29,0,False,10.58439999999999,10.717857142857213,11.021840000000003,-14.80256716,-0.24156917490616017,1,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,go_short,go_short,go_short,0,False,go_short,go_short,12.57,go_short,12.501599999999959,12.502760000000007,0,go_short,go_long,go_long,go_long,12.510285714285859,12.539,12.469207723028084,38138.19,go_short,go_long,12.503534346683878,go_short,12.464,0,12.411
958,NEO/USDT:USDT,2020-04-29 16:45:00+00:00,second_buy,stop_loss,9.211,9.353,9.141324442845475,9.020317390217736,9.174,0,9.353,13731.01,0,False,9.203599999999984,9.172142857142886,9.022999999999994,-15.101524,-0.246753348366661,0,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,go_short,go_short,go_short,0,False,go_short,go_short,11.033,go_short,10.834599999999986,10.428400000000009,0,go_short,go_long,go_long,go_long,10.770142857142917,11.023,10.47589975584756,62826.92,go_short,go_long,10.68922894276363,go_short,10.916,0,10.815
957,NEO/USDT:USDT,2020-04-06 15:45:00+00:00,second_buy,stop_loss,7.419,7.495,7.405577865817646,7.375586171174633,7.412,0,7.476,6015.43,0,False,7.409799999999973,7.399000000000023,7.38863999999999,-14.8809433,-0.24288885528486492,0,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,go_short,go_short,go_short,0,False,go_short,go_short,9.285,go_short,9.154399999999983,8.998359999999993,0,go_short,go_long,go_long,go_long,9.146142857142886,9.211,8.993702781435154,13203.5,go_short,go_long,9.102837977908289,go_short,9.188,0,9.175
956,NEO/USDT:USDT,2020-03-20 20:45:00+00:00,second_buy,stop_loss,5.837,6.003,6.173101954189677,6.363782124942994,5.681,0,5.977,37182.48,0,False,6.052599999999989,6.094142857142858,6.440479999999993,-15.38138731,-0.2510655653472496,1,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,go_short,go_short,go_short,0,False,go_short,go_short,7.42,go_short,7.387799999999973,7.38515999999999,0,go_short,go_long,go_long,go_long,7.388428571428595,7.419,7.367553064868604,3076.16,go_short,go_long,7.392773841420855,go_short,7.407,0,7.407
954,NEO/USDT:USDT,2020-03-13 02:45:00+00:00,second_buy,stop_loss,4.399,5.746,5.185858936588561,5.594702753520557,4.399,0,5.6129999999999995,37974.97,0,False,4.791799999999987,4.963571428571434,5.712359999999984,-15.26701902,-0.2492234356298226,1,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,go_short,go_short,go_short,0,False,go_short,go_short,6.84,go_short,6.664999999999987,6.537639999999991,0,go_short,go_long,go_long,go_long,6.640000000000001,6.8260000000000005,6.567306444066505,6264.02,go_short,go_long,6.621989762184402,go_short,6.654,0,6.644
953,NEO/USDT:USDT,2020-03-13 02:15:00+00:00,second_buy,stop_loss,4.542,4.725,5.229323638706337,5.685338091706377,3.895,1,4.014,51546.95,0,False,4.937999999999987,5.076428571428577,5.825999999999983,-15.40202841,-0.25131470377290194,1,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,go_short,go_short,go_short,0,False,go_short,go_short,4.53,go_short,4.749599999999988,5.741359999999983,1,go_short,go_long,go_long,go_long,4.937000000000006,4.442,5.593238973802201,31281.82,go_short,go_long,5.108196925059208,go_short,4.007,0,3.864
55,LINK/USDT:USDT,2020-08-08 17:45:00+00:00,second_buy,stop_loss,11.511,11.75,11.327935080130784,11.069407232262739,11.497,1,11.75,678475.63,0,False,11.593000000000007,11.519285714285719,10.983079999999974,-15.4064385,-0.2514365429259046,0,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_short,go_short,0,False,go_short,go_short,11.828,do_nothing,11.71560000000001,11.138999999999974,0,do_nothing,go_long,go_long,go_long,11.646000000000006,11.729,11.23844371078376,465376.47,go_short,go_long,11.513131245691495,go_short,11.7,0,11.646
66,LINK/USDT:USDT,2020-09-05 19:30:00+00:00,second_buy,stop_loss,9.394,9.683,10.266877895785234,10.799018294776321,9.257,0,9.283,1393403.66,0,False,9.746400000000097,9.980857142857161,11.00944000000001,-15.39483937,-0.25152281654669534,1,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_short,go_short,0,False,go_short,go_short,10.968,do_nothing,10.630600000000095,10.375840000000009,0,do_nothing,go_long,go_long,go_long,10.515428571428588,10.91,10.444627472864168,455000.76,go_short,go_long,10.479111221261773,go_short,10.721,0,10.71
924,ATOM/USDT:USDT,2020-03-19 06:15:00+00:00,second_buy,stop_loss,1.834,1.845,1.8071999701625325,1.7961892511489077,1.834,0,1.845,22537.2,0,False,1.8179999999999854,1.8077142857142783,1.8018399999999914,-15.36426491,-0.2507022769045305,0,go_short,go_short,go_long,go_long,go_long,go_long,go_long,go_long,go_short,go_short,go_short,go_short,0,False,go_short,go_short,2.289,go_long,2.257599999999985,2.183439999999991,0,go_long,go_long,go_long,go_long,2.247714285714278,2.275,2.187364128602257,37184.42,go_short,go_long,2.2267824650614125,go_short,2.277,0,2.261
920,ATOM/USDT:USDT,2020-03-13 02:30:00+00:00,second_buy,stop_loss,1.145,4.417,1.4672214521767701,1.646396285425583,1.057,0,1.266,532453.58,0,False,1.3533999999999888,1.4025714285714204,1.6935999999999922,-15.36501402,-0.2507259032081727,1,go_short,go_short,go_long,go_long,go_long,go_long,go_long,go_long,go_short,go_short,go_short,go_short,0,False,go_short,go_short,4.417,go_long,1.3533999999999888,1.6935999999999922,1,go_long,go_long,go_long,go_long,1.4025714285714204,1.266,1.646396285425583,532453.58,go_short,go_long,1.4672214521767701,go_short,1.145,0,1.057
919,ATOM/USDT:USDT,2020-03-13 02:15:00+00:00,second_buy,stop_loss,1.308,1.319,1.5038071707543648,1.6768279882596295,1.1360000000000001,1,1.145,306423.07,0,False,1.403199999999989,1.4428571428571346,1.725439999999992,-15.4082685,-0.2514086138540287,1,go_short,go_short,go_long,go_long,go_long,go_long,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,1.319,go_long,1.403199999999989,1.725439999999992,1,go_long,go_long,go_long,go_long,1.4428571428571346,1.145,1.6768279882596295,306423.07,go_short,go_long,1.5038071707543648,go_short,1.308,0,1.1360000000000001
90,LINK/USDT:USDT,2020-12-23 22:30:00+00:00,second_buy,stop_loss,10.465,10.489,11.059759123959546,11.425140331622389,8.022,1,9.504,8120239.5,0,False,10.671600000000174,10.927428571428553,11.556320000000042,-15.50198387,-0.2531039813431575,1,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_short,go_short,0,False,go_short,go_short,11.623,do_nothing,11.500600000000176,11.317920000000033,0,do_nothing,go_long,go_long,go_long,11.487857142857127,11.618,11.370420680360246,209690.59,go_short,go_long,11.442688703258058,go_short,11.471,0,11.471
97,LINK/USDT:USDT,2021-01-15 01:30:00+00:00,second_buy,stop_loss,18.536,18.6,18.015154257174597,17.580515777217144,18.322,1,18.426,329824.79,0,False,18.34620000000016,18.341142857142852,17.47364000000001,-14.98987895,-0.24528076215369185,0,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_short,go_short,0,False,go_short,go_short,22.25,do_nothing,22.177200000000163,22.061840000000014,0,do_nothing,go_long,go_long,go_long,22.083857142857163,22.224,22.039699492394092,349705.94,go_short,go_long,22.078819994381803,go_short,22.175,0,22.054
116,LINK/USDT:USDT,2021-04-14 14:15:00+00:00,second_buy,stop_loss,36.3,36.329,36.628267360033966,36.86128896867069,34.88,1,35.019,963323.91,0,False,36.25380000000028,36.490142857142864,36.937199999999976,-15.12342953,-0.24699093026982472,1,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_short,go_short,0,False,go_short,go_short,43.443,do_nothing,42.354400000000275,41.548439999999985,0,do_nothing,go_long,go_long,go_long,42.19985714285709,43.374,41.59050219415106,855904.27,go_short,go_long,41.97566892588341,go_short,42.194,0,42.129
122,MTL/USDT:USDT,2021-04-02 20:15:00+00:00,second_buy,stop_loss,5.0742,5.1033,5.127682797603109,5.18642116398923,5.066,0,5.0941,29075.0,0,False,5.082839999999998,5.093299999999998,5.209208000000002,-14.91734157,-0.24405839910046948,1,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,go_short,go_short,go_short,0,False,go_short,go_short,6.2283,go_short,5.6930799999999975,5.410344000000004,0,go_short,go_long,go_long,go_long,5.559557142857145,6.2158,5.481911327207673,641467.0,go_short,go_long,5.565901111606961,go_short,5.7318999999999996,0,5.6743
126,MTL/USDT:USDT,2021-04-20 09:30:00+00:00,second_buy,stop_loss,3.396,3.4916,3.355223849067783,3.3699697998243225,3.3628,0,3.4798,132996.0,0,False,3.382439999999998,3.364257142857139,3.335683999999998,-14.86776321,-0.2516889734142584,0,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,go_short,go_short,go_short,0,False,go_short,go_short,4.286,go_short,4.114299999999995,3.968163999999997,0,go_short,go_long,go_long,go_long,4.110657142857139,4.1982,3.9715552685942845,254427.0,go_short,go_long,4.056951133866503,go_short,4.0853,0,4.0618
128,MTL/USDT:USDT,2021-04-26 01:00:00+00:00,second_buy,stop_loss,3.4042,3.4061,3.2784321496684496,3.266570691867665,3.3414,0,3.3791,97676.0,0,False,3.346819999999993,3.31218571428571,3.224207999999992,-15.28141495,-0.2513285761502259,0,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,go_short,go_short,go_short,0,False,go_short,go_short,4.1963,go_short,4.012419999999997,3.946907999999994,0,go_short,go_long,go_long,go_long,4.0023142857142835,4.1056,3.955301103060642,213298.0,go_short,go_long,3.9946646542722086,go_short,4.0116,0,4.0067
247,UNI/USDT:USDT,2020-11-19 08:30:00+00:00,second_buy,stop_loss,3.3935,3.398,3.391094276292086,3.4092384965813496,3.3404,1,3.3594,428840.0,0,False,3.3796800000000076,3.379857142857142,3.421271999999973,-14.4161393,-0.23867172554447205,1,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,go_short,go_short,go_short,0,False,go_short,go_short,4.1886,go_short,4.009580000000005,3.862403999999976,0,go_short,go_long,go_long,go_long,3.966685714285707,4.1812,3.89714264768642,1482157.0,go_short,go_long,3.949424692539489,go_short,4.0955,0,4.0387
153,XLM/USDT:USDT,2020-03-13 02:30:00+00:00,second_buy,stop_loss,0.026600000000000002,0.02883,0.030817065158959833,0.03336056247699868,0.026000000000000002,0,0.028550000000000002,7897109.0,0,False,0.02916800000000046,0.029834285714285824,0.03421679999999999,-15.3887016,-0.25118638778883956,1,go_short,go_short,go_long,go_long,go_long,go_long,go_long,go_long,go_short,go_short,go_short,go_short,0,False,go_short,go_short,0.02883,go_long,0.02916800000000046,0.03421679999999999,1,go_long,go_long,go_long,go_long,0.029834285714285824,0.028550000000000002,0.03336056247699868,7897109.0,go_short,go_long,0.030817065158959833,go_short,0.026600000000000002,0,0.026000000000000002
268,UNI/USDT:USDT,2021-02-26 15:45:00+00:00,second_buy,stop_loss,23.1129,23.742,23.17577507849189,22.990000399471167,23.108,0,23.6881,163537.0,0,False,23.434679999999958,23.33158571428574,22.987812000000044,-11.57109579,-0.2442716665781292,0,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,go_short,go_short,go_short,0,False,go_short,go_short,29.1067,go_short,28.450859999999864,28.063472000000058,0,go_short,go_long,go_long,go_long,28.33137142857148,29.0944,27.829356762585274,374334.0,go_short,go_long,28.268091887677652,go_short,28.3886,0,28.367
282,AAVE/USDT:USDT,2020-11-12 18:00:00+00:00,second_buy,stop_loss,51.12,51.873,52.030734004244785,53.47586833410627,50.603,0,50.701,29908.6,0,False,50.96480000000013,51.433857142857086,53.88239999999999,-15.23509483,-0.25070269429717995,1,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_short,go_short,0,False,go_short,go_short,63.0,do_nothing,61.346800000000165,59.040559999999985,0,do_nothing,go_long,go_long,go_long,61.50599999999993,62.899,59.37774383717396,34094.4,go_short,go_long,60.771243362808086,go_short,60.911,0,60.406
280,AAVE/USDT:USDT,2020-11-09 19:30:00+00:00,second_buy,stop_loss,56.011,56.299,55.24136990606626,54.53401159188589,55.305,1,55.554,15031.1,1,False,56.14120000000007,56.25114285714277,53.85819999999998,-15.5775732,-0.2551634558114623,0,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_short,go_short,0,False,go_short,go_short,69.3,do_nothing,67.72680000000005,65.98235999999999,0,do_nothing,go_long,go_long,go_long,67.2629999999999,69.226,65.75628097015637,34948.5,go_short,go_long,66.87289613545438,go_short,68.459,0,68.359
279,AAVE/USDT:USDT,2020-11-07 19:00:00+00:00,second_buy,stop_loss,43.455,43.486,45.08583363235943,45.14449866971338,41.556,1,42.081,57975.6,0,False,44.23780000000011,45.018714285714175,46.24532000000003,-14.96932481,-0.25394637678192855,1,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_short,go_short,0,False,go_short,go_short,52.078,do_nothing,51.04480000000011,50.253360000000036,0,do_nothing,go_long,go_long,go_long,50.96542857142847,51.921,50.05246492384549,26455.4,go_short,go_long,50.79892253615913,go_short,51.471,0,51.169
278,AAVE/USDT:USDT,2020-11-06 21:15:00+00:00,second_buy,stop_loss,36.769,37.43,36.92536944946101,37.08626676159798,36.66,0,37.311,9687.0,0,False,36.5514000000001,36.63199999999991,37.19928000000004,-14.98888986,-0.2513518171999597,1,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_short,go_short,0,False,go_short,go_short,45.935,do_nothing,44.6276000000001,41.49472000000004,0,do_nothing,go_long,go_long,go_long,44.13471428571417,45.224,41.943221653943596,18422.2,go_short,go_long,43.24882683654927,go_short,45.771,0,45.065
277,AAVE/USDT:USDT,2020-11-05 15:15:00+00:00,second_buy,stop_loss,29.199,29.631,27.855341845351212,27.241483958887695,29.025,0,29.539,11550.5,0,False,28.73300000000006,28.2797142857142,26.83876000000003,-14.88855763,-0.2524042456913439,0,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_short,go_short,0,False,go_short,go_short,36.396,do_nothing,34.83180000000009,34.60924000000003,0,do_nothing,go_long,go_long,go_long,34.80814285714278,36.334,34.50868568025205,21548.9,go_short,go_long,34.91391577073996,go_short,34.824,0,34.79
342,TRB/USDT:USDT,2020-11-16 05:15:00+00:00,second_buy,stop_loss,25.489,25.814,25.004949501550346,24.69615535255353,25.471,0,25.666,13716.0,0,False,25.221199999999918,25.147142857142853,24.54516000000003,-14.81706803,-0.2511646404458732,0,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_short,go_short,go_short,go_short,go_short,go_short,0,False,go_short,go_short,31.461,do_nothing,30.213199999999933,29.366760000000042,0,do_nothing,go_short,go_long,go_short,30.189714285714278,31.222,29.414414760916515,40702.0,go_short,go_long,29.991650360836697,go_short,29.962,0,29.884
796,BCH/USDT:USDT,2020-09-05 18:15:00+00:00,second_buy,stop_loss,224.35,225.72,225.86610664839387,226.44363270335143,221.29,1,221.52,5410.218,0,False,224.48400000000166,225.10285714285644,225.7667999999995,-14.24881199,-0.2332978565606857,1,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,go_short,go_short,go_short,0,False,go_short,go_short,274.35,go_short,273.22200000000254,272.26719999999915,0,go_short,go_long,go_long,go_long,273.19714285714224,273.99,272.46703443423985,2650.795,go_short,go_long,273.13354777044486,go_short,273.9,0,273.34
266,UNI/USDT:USDT,2021-02-17 22:00:00+00:00,second_buy,stop_loss,21.5003,21.9506,21.238691019366733,21.050775088170464,21.4793,0,21.7463,494550.0,0,False,21.340120000000006,21.29357142857145,21.028576000000033,-10.30988789,-0.23726470800242083,0,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,go_short,go_short,go_short,0,False,go_short,go_short,25.8214,go_short,24.607159999999986,22.969192000000053,0,go_short,go_long,go_long,go_long,24.358728571428603,25.2872,23.149568487367027,406370.0,go_short,go_long,24.119511718934138,go_short,25.0293,0,24.9548
263,UNI/USDT:USDT,2021-02-01 03:45:00+00:00,second_buy,stop_loss,17.504,17.6,17.491456172956752,17.599891562989242,17.4329,0,17.5529,151629.0,0,False,17.473720000000007,17.458599999999986,17.584695999999973,-11.95259709,-0.22720182397910485,0,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,go_short,go_short,go_short,0,False,go_short,go_short,21.72,go_short,21.090760000000024,20.643075999999997,0,go_short,go_long,go_long,go_long,21.022771428571378,21.4915,20.729148488744794,595032.0,go_short,go_long,20.911565238469652,go_short,21.2919,0,21.2118
261,UNI/USDT:USDT,2021-01-28 23:00:00+00:00,second_buy,stop_loss,14.7699,14.7822,14.661736673317789,14.571462658502536,14.4694,1,14.5091,155952.0,1,False,14.694320000000008,14.725999999999999,14.55634399999996,-14.39215505,-0.2482332055677404,0,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,go_short,go_short,go_short,0,False,go_short,go_short,17.7773,go_short,17.34602,16.36553599999997,0,go_short,go_long,go_long,go_long,17.25352857142857,17.7288,16.53483072644658,329064.0,go_short,go_long,17.02520926046944,go_short,17.3542,0,17.307
260,UNI/USDT:USDT,2021-01-24 23:30:00+00:00,second_buy,stop_loss,11.6742,11.9043,11.536458437329264,11.33490828079169,11.6656,0,11.8703,365971.0,0,False,11.672280000000011,11.583042857142848,11.33773999999997,-14.83749138,-0.25032602514197605,0,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,go_short,go_short,go_short,0,False,go_short,go_short,14.4339,go_short,13.933720000000008,13.849651999999962,0,go_short,go_long,go_long,go_long,13.75302857142856,14.3599,13.784741549196688,709816.0,go_short,go_long,13.840833378780411,go_short,14.0584,0,14.0355
309,AAVE/USDT:USDT,2021-02-23 08:30:00+00:00,second_buy,stop_loss,332.575,336.643,342.7499316772983,354.5045927445303,314.1,1,315.129,24017.8,0,False,338.49519999999876,339.427285714286,353.3117200000004,-7.90985472,-0.25125496201531733,1,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_short,go_short,0,False,go_short,go_short,393.189,do_nothing,375.4807999999988,356.08184000000017,0,do_nothing,go_long,go_long,go_long,371.0747142857146,388.687,357.5672785658514,18449.6,go_short,go_long,367.3168468393757,go_short,376.554,0,372.76
257,UNI/USDT:USDT,2021-01-14 06:45:00+00:00,second_buy,stop_loss,6.308,6.3968,6.361781026455393,6.345639127298618,6.3062000000000005,0,6.3909,97227.0,0,False,6.343800000000014,6.358657142857134,6.3583719999999735,-14.27536408,-0.24842585175682075,0,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,7.88,go_short,7.791540000000014,7.508047999999974,0,go_short,go_long,go_long,go_long,7.742585714285711,7.88,7.546246576009534,150123.0,go_short,go_long,7.66754125447878,go_short,7.7332,0,7.707
256,UNI/USDT:USDT,2021-01-11 14:15:00+00:00,second_buy,stop_loss,5.0876,5.1375,5.202940321438425,5.306269875340856,4.7274,1,4.7274,729974.0,0,False,5.115680000000012,5.182099999999996,5.356747999999982,-14.21546859,-0.25071000691164336,1,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,go_short,go_short,go_short,0,False,go_short,go_short,5.8958,go_short,5.803200000000012,5.766027999999976,0,go_short,go_long,go_long,go_long,5.787842857142848,5.8425,5.739345354013467,154348.0,go_short,go_long,5.776647882485806,go_short,5.8778,0,5.8142
