,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),sma-07 (exit),mean-grad-hist (exit),long-small-rl (exit),sma-05 (exit),sma-25 (exit),long-bid-rl (exit),long-large-rl (exit),ema-12 (exit),short-large-rl (exit),low (exit),short-small-rl (exit),volume (exit),high (exit),short_kdj (exit),long_jcrosk (exit),sma-compare (exit),ema-26 (exit),close (exit),short-bid-rl (exit),open (exit)
191,ACH/USDT:USDT,2024-12-25 02:15:00+00:00,first_buy,roi,0.026182999999999998,0.026184,0.02620532840525176,0.02609238214185245,0.026069,1,0.026069,2290.0,0,False,0.026241200000000055,0.026284714285714363,0.026019760000000117,0.20512549,0.021634901123494532,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,0.027159857142857187,0,do_nothing,0.027246600000000017,0.027149480000000142,do_nothing,go_long,0.027007073823562346,go_long,0.027371,do_nothing,0.0,0.027371,False,0,0,0.027164108533295334,0.027371,do_nothing,0.027371
190,ACH/USDT:USDT,2024-12-24 12:00:00+00:00,first_buy,roi,0.024478999999999997,0.024478999999999997,0.024414873544155172,0.024397741647822175,0.024478,0,0.024478,4239.0,0,False,0.024406600000000032,0.02436285714285722,0.024428760000000133,0.60570371,0.0643078848161,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,0.026316571428571505,1,do_nothing,0.026311200000000052,0.026005560000000115,do_nothing,go_long,0.026094252713200646,go_long,0.026277,do_nothing,0.0,0.026277,False,0,0,0.02623011538802481,0.026277,do_nothing,0.026277
189,ACH/USDT:USDT,2024-12-19 18:00:00+00:00,first_buy,roi,0.024520000000000004,0.024596,0.025189160091944825,0.025460617668818446,0.023700000000000002,1,0.02432,307264.0,0,False,0.025053000000000065,0.025126142857142975,0.025577640000000117,0.04235066,0.0043986690205143,1,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,0.024334714285714366,0,do_nothing,0.024359200000000032,0.02442560000000013,do_nothing,go_long,0.02439132097964795,go_long,0.024451,do_nothing,0.0,0.024451,False,0,0,0.02440339600672884,0.024451,do_nothing,0.024451
187,ACH/USDT:USDT,2024-12-13 23:30:00+00:00,first_buy,roi,0.032324,0.032436,0.03234590777066854,0.03236932315883737,0.032324,0,0.032436,481.0,0,False,0.03220700000000004,0.032241428571428685,0.03236260000000013,0.10022158,0.01039305981065418,1,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,0.03308900000000012,1,do_nothing,0.03296620000000007,0.03272628000000013,do_nothing,go_long,0.032792751350378534,go_long,0.032944999999999995,do_nothing,0.0,0.032944999999999995,False,0,0,0.03295097439498756,0.032944999999999995,do_nothing,0.032944999999999995
186,ACH/USDT:USDT,2024-12-11 23:15:00+00:00,first_buy,roi,0.031735,0.031735,0.03161316556748204,0.03143429638447936,0.031717999999999996,0,0.031717999999999996,420.0,0,False,0.03168240000000004,0.03164871428571445,0.03148944000000014,0.06437653,0.006803640110980649,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,0.03237028571428584,1,do_nothing,0.03222540000000004,0.032356360000000126,do_nothing,go_long,0.032382948132467906,go_long,0.032126999999999996,do_nothing,0.0,0.032126999999999996,False,0,0,0.032366350522669285,0.032126999999999996,do_nothing,0.032126999999999996
185,ACH/USDT:USDT,2024-12-09 21:15:00+00:00,first_buy,roi,0.030101,0.030181,0.03149228074669813,0.03220017785531983,0.024978999999999998,1,0.029071999999999997,182912.0,0,False,0.030771600000000066,0.031301714285714446,0.03245132000000013,0.81036806,0.08406001851351733,1,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,0.0316188571428573,0,do_nothing,0.03164800000000004,0.031480760000000135,do_nothing,go_long,0.031411600095237704,go_long,0.031720000000000005,do_nothing,0.0,0.031720000000000005,False,0,0,0.03159410476156969,0.031720000000000005,do_nothing,0.031720000000000005
183,ACH/USDT:USDT,2024-12-07 05:45:00+00:00,first_buy,roi,0.037007,0.037007,0.03715013327804097,0.03729167304735752,0.036953,1,0.036978,3114.0,0,False,0.037076600000000015,0.037143714285714405,0.03726876000000015,0.03120654,0.003340004475646284,1,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,0.03709714285714296,1,do_nothing,0.03713140000000002,0.036901160000000155,do_nothing,go_long,0.036999797532136044,go_long,0.03717,do_nothing,0.0,0.03717,False,0,0,0.03700910085519174,0.03717,do_nothing,0.03717
182,ACH/USDT:USDT,2024-12-01 11:15:00+00:00,first_buy,roi,0.030844,0.031017,0.030939807343058873,0.0308935928378128,0.030844,1,0.031017,570.0,0,False,0.030964199999999976,0.031014571428571548,0.030789960000000182,1.79195786,0.1874430071991992,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,0.03714942857142869,1,do_nothing,0.03713360000000001,0.037285360000000156,do_nothing,go_long,0.03731676689114612,go_long,0.03708,do_nothing,0.0,0.03708,False,0,1,0.037181430237684776,0.03708,do_nothing,0.03708
181,ACH/USDT:USDT,2024-11-30 04:15:00+00:00,first_buy,roi,0.029761,0.029761,0.02946904510524301,0.029430095542702792,0.029720999999999997,0,0.029750000000000002,124.0,0,False,0.029501600000000024,0.0294290000000001,0.029506120000000177,0.337723,0.03545541920260939,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,0.03100685714285726,1,do_nothing,0.03102459999999998,0.030772960000000182,do_nothing,go_long,0.030877457886024848,go_long,0.030962,do_nothing,0.0,0.030962,False,0,0,0.030919185462619417,0.030962,do_nothing,0.030962
180,ACH/USDT:USDT,2024-11-29 22:45:00+00:00,first_buy,roi,0.029647999999999997,0.029649,0.02941310974067716,0.029257780754040244,0.029647999999999997,0,0.029647999999999997,2999.0,0,False,0.02951880000000003,0.0294630000000001,0.02923616000000016,-0.00094692,-9.985304795273738e-05,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,0.029359714285714388,0,do_nothing,0.02941200000000002,0.029495800000000173,do_nothing,go_long,0.029404503186119015,go_long,0.029491999999999997,do_nothing,0.0,0.029491999999999997,False,0,0,0.029417962397105375,0.029491999999999997,do_nothing,0.029491999999999997
179,ACH/USDT:USDT,2024-11-28 00:00:00+00:00,first_buy,roi,0.029705,0.029717999999999998,0.029471867857714606,0.029130424474029117,0.029612,1,0.029612,30.0,0,False,0.029622600000000034,0.029633285714285813,0.029170680000000174,0.00878571,0.0009312854305965904,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,0.029413142857142954,0,do_nothing,0.029457800000000027,0.02921256000000016,do_nothing,go_long,0.029226563214363465,go_long,0.029560000000000003,do_nothing,0.0,0.029560000000000003,False,0,0,0.02937040242080028,0.029560000000000003,do_nothing,0.029560000000000003
178,ACH/USDT:USDT,2024-11-27 14:00:00+00:00,first_buy,roi,0.027177,0.027433,0.02719504500995276,0.02718846242934892,0.027177,0,0.027430999999999997,738.0,0,False,0.027195800000000037,0.027085428571428666,0.027277960000000167,0.75333674,0.07799588391988203,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,0.029643714285714384,1,do_nothing,0.029656200000000032,0.029126640000000172,do_nothing,go_long,0.029091898431951445,go_long,0.029563,do_nothing,0.0,0.029563,False,0,0,0.029446389286389988,0.029563,do_nothing,0.029563
177,ACH/USDT:USDT,2024-11-26 23:00:00+00:00,first_buy,roi,0.026646,0.026646,0.026336661455997598,0.026275337115595394,0.026646,1,0.026646,1023.0,0,False,0.02650940000000008,0.02643742857142865,0.026106640000000177,0.1371682,0.01456499151714928,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,0.027040285714285805,0,do_nothing,0.02708220000000004,0.027272720000000167,do_nothing,go_long,0.027169059423696833,go_long,0.027188999999999998,do_nothing,0.0,0.027188999999999998,False,0,0,0.027152144102671444,0.027188999999999998,do_nothing,0.027188999999999998
206,ATOM/USDT:USDT,2023-06-10 19:45:00+00:00,first_buy,roi,8.111,8.111,8.023994087891925,7.976774069329659,8.106,0,8.106,46.0,0,False,8.055999999999996,8.050285714285769,7.937679999999968,0.02006642,0.002459979583553028,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,8.163000000000052,0,do_nothing,8.170599999999997,8.163479999999968,do_nothing,go_long,8.145580010484734,go_long,8.163,do_nothing,0.0,8.163,False,1,0,8.169206071783812,8.163,do_nothing,8.163
207,ATOM/USDT:USDT,2023-06-11 02:45:00+00:00,first_buy,roi,8.181,8.181,8.17102052227861,8.14820371341179,8.181,0,8.181,140.0,0,False,8.178199999999995,8.167428571428623,8.167519999999968,0.00159446,0.00019460807976385256,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,8.227142857142912,1,do_nothing,8.22,8.19959999999997,do_nothing,go_long,8.209791452914764,go_long,8.216,do_nothing,0.0,8.216,False,0,0,8.222164420883999,8.216,do_nothing,8.216
208,ATOM/USDT:USDT,2023-06-11 14:00:00+00:00,first_buy,roi,8.207,8.235,8.219677586901845,8.209510604550708,8.182,1,8.206,327.0,0,False,8.214000000000002,8.222714285714341,8.202239999999971,0.04311462,0.005243036938715575,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,8.232000000000056,0,do_nothing,8.241200000000003,8.230999999999971,do_nothing,go_long,8.222418966147087,go_long,8.267,do_nothing,0.0,8.267,False,0,0,8.233978394611075,8.267,do_nothing,8.267
209,ATOM/USDT:USDT,2023-06-11 17:15:00+00:00,first_buy,roi,8.276,8.328,8.248443256978602,8.230239783469525,8.272,0,8.328,120.0,0,False,8.268400000000003,8.247428571428628,8.233679999999971,0.146263,0.01763206022889865,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,8.426142857142912,1,do_nothing,8.437800000000001,8.333959999999973,do_nothing,go_long,8.351690721126205,go_long,8.428,do_nothing,0.0,8.428,False,0,0,8.403422879120212,8.428,do_nothing,8.428
236,ATOM/USDT:USDT,2023-12-02 02:45:00+00:00,first_buy,roi,9.468,9.468,9.461949495992968,9.447187817569212,9.426,1,9.426,107.0,1,False,9.471000000000029,9.469428571428628,9.449439999999958,0.18351965,0.019435631685181143,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,9.640285714285767,1,do_nothing,9.634400000000024,9.616359999999956,do_nothing,go_long,9.618221745056442,go_long,9.637,do_nothing,0.0,9.637,False,0,0,9.639723758262736,9.637,do_nothing,9.637
235,ATOM/USDT:USDT,2023-12-01 23:15:00+00:00,first_buy,roi,9.427,9.429,9.426346904968591,9.412287810573385,9.427,1,9.427,250.0,0,False,9.440400000000029,9.439142857142915,9.405799999999957,-0.00059674,-6.312408472510124e-05,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,9.475571428571486,1,do_nothing,9.478000000000026,9.44855999999996,do_nothing,go_long,9.448882842974749,go_long,9.49,do_nothing,0.0,9.49,False,0,0,9.46848576799169,9.49,do_nothing,9.49
234,ATOM/USDT:USDT,2023-11-29 23:00:00+00:00,first_buy,roi,9.21,9.218,9.19600023147061,9.184689889521932,9.21,0,9.217,559.0,0,False,9.210000000000033,9.196714285714336,9.183359999999956,0.1868125,0.020248006306376708,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,9.43742857142863,1,do_nothing,9.444600000000028,9.406999999999957,do_nothing,go_long,9.411110835419256,go_long,9.431,do_nothing,0.0,9.431,False,0,0,9.426228160417425,9.431,do_nothing,9.431
233,ATOM/USDT:USDT,2023-11-25 00:15:00+00:00,first_buy,roi,8.89,8.917,8.88957705236393,8.904130178862932,8.843,0,8.915,2389.0,0,False,8.877000000000008,8.877428571428618,8.901279999999955,0.26604784,0.029812906106792814,1,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,9.187428571428622,0,do_nothing,9.200400000000034,9.179039999999956,do_nothing,go_long,9.182105080683687,go_long,9.214,do_nothing,0.0,9.214,False,0,0,9.192182091737992,9.214,do_nothing,9.214
232,ATOM/USDT:USDT,2023-11-23 01:30:00+00:00,first_buy,roi,8.866,8.901,8.831294432226237,8.81333412606027,8.866,0,8.897,116.0,0,False,8.842200000000002,8.835857142857181,8.834999999999956,-0.00377172,-0.000424366713363222,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,8.870714285714332,0,do_nothing,8.871200000000009,8.903039999999955,do_nothing,go_long,8.903260593171966,go_long,8.875,do_nothing,0.0,8.875,False,0,0,8.88495469824828,8.875,do_nothing,8.875
231,ATOM/USDT:USDT,2023-11-08 23:00:00+00:00,first_buy,roi,8.693,8.693,8.65283391634203,8.630550497457094,8.686,0,8.686,11.0,0,False,8.658800000000001,8.644714285714304,8.628519999999957,0.15183325,0.017511148514381025,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,8.819142857142895,0,do_nothing,8.831800000000003,8.832799999999956,do_nothing,go_long,8.80664085614509,go_long,8.795,do_nothing,0.0,8.795,False,0,0,8.81934796535828,8.795,do_nothing,8.795
230,ATOM/USDT:USDT,2023-08-20 22:15:00+00:00,first_buy,roi,7.812,7.812,7.8262723007374975,7.820231348326097,7.804,1,7.805,139.0,0,False,7.821999999999946,7.833000000000055,7.814519999999954,0.8073707,0.10322039107552287,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,8.647142857142876,0,do_nothing,8.642600000000002,8.621799999999958,do_nothing,go_long,8.626114537253661,go_long,8.658,do_nothing,0.0,8.658,False,0,0,8.646803719313308,8.658,do_nothing,8.658
229,ATOM/USDT:USDT,2023-08-19 21:30:00+00:00,first_buy,roi,7.645,7.648,7.6200791441045554,7.613717064412687,7.629,0,7.63,288.0,0,False,7.610199999999947,7.622571428571483,7.621839999999954,0.16751049,0.02195528035333861,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,7.8390000000000555,1,do_nothing,7.8327999999999465,7.813879999999952,do_nothing,go_long,7.821449856192184,go_long,7.8260000000000005,do_nothing,0.0,7.8260000000000005,False,0,0,7.830139991780679,7.8260000000000005,do_nothing,7.8260000000000005
228,ATOM/USDT:USDT,2023-08-17 21:45:00+00:00,first_buy,roi,7.86,7.86,7.854376385398368,7.937270741927015,6.987,1,7.152,30745.0,0,False,7.781399999999953,7.844857142857202,7.970279999999951,0.54209388,0.07650124702250709,1,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,7.625285714285768,1,do_nothing,7.616799999999946,7.619719999999955,do_nothing,go_long,7.612414429565702,go_long,7.605,do_nothing,0.0,7.605,False,0,0,7.6182753521235655,7.605,do_nothing,7.605
226,ATOM/USDT:USDT,2023-07-03 05:15:00+00:00,first_buy,roi,9.777,9.816,9.746607488963628,9.681163396279315,9.777,0,9.816,1643.0,0,False,9.78739999999998,9.776000000000094,9.674719999999962,0.0193369,0.001966366288434693,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,9.79171428571438,0,do_nothing,9.80119999999998,9.777359999999963,do_nothing,go_long,9.75696395675725,go_long,9.828,do_nothing,0.0,9.828,False,0,0,9.791111559615945,9.828,do_nothing,9.828
225,ATOM/USDT:USDT,2023-06-25 11:00:00+00:00,first_buy,roi,9.626,9.628,9.652031331485322,9.633671045802483,9.626,1,9.628,68.0,0,False,9.64719999999999,9.649285714285785,9.655799999999974,0.16134391,0.016782874559842488,1,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,9.764857142857236,1,do_nothing,9.77519999999998,9.66371999999996,do_nothing,go_long,9.67037646798166,go_long,9.779,do_nothing,0.0,9.779,False,0,0,9.733990668775196,9.779,do_nothing,9.779
224,ATOM/USDT:USDT,2023-06-24 23:15:00+00:00,first_buy,roi,9.336,9.366,9.297714221808624,9.283544314348125,9.336,0,9.363,361.0,1,False,9.33119999999999,9.305142857142927,9.274079999999971,0.24960121,0.026643002258986873,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,9.6545714285715,1,do_nothing,9.65379999999999,9.655919999999973,do_nothing,go_long,9.634124729466683,go_long,9.634,do_nothing,0.0,9.634,False,0,1,9.656400664482653,9.634,do_nothing,9.634
176,ACH/USDT:USDT,2024-11-21 23:00:00+00:00,first_buy,roi,0.023624,0.023625,0.023463592704721946,0.02324933308178404,0.023624,1,0.023625,24.0,0,False,0.02355980000000013,0.02351742857142865,0.02329112000000018,1.14349708,0.12187815939558724,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,0.026365857142857222,0,do_nothing,0.026430400000000076,0.026108680000000176,do_nothing,go_long,0.026245684084843027,go_long,0.026574999999999998,do_nothing,0.0,0.026574999999999998,False,0,0,0.026280418084360796,0.026574999999999998,do_nothing,0.026574999999999998
223,ATOM/USDT:USDT,2023-06-24 09:45:00+00:00,first_buy,roi,9.313,9.313,9.330695242761877,9.337605121758322,9.299,0,9.307,185.0,0,False,9.318599999999986,9.326000000000073,9.35967999999997,0.01118441,0.0012003907137125873,1,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,9.285285714285786,0,do_nothing,9.30979999999999,9.266039999999972,do_nothing,go_long,9.277187859495976,go_long,9.321,do_nothing,0.0,9.321,False,0,0,9.285844080319283,9.321,do_nothing,9.321
221,ATOM/USDT:USDT,2023-06-23 22:30:00+00:00,first_buy,roi,9.243,9.243,9.300908341717957,9.303392159875333,9.19,1,9.19,1098.0,0,False,9.270799999999982,9.302142857142929,9.338159999999972,0.03651548,0.003957366131373508,1,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,9.285857142857216,1,do_nothing,9.288999999999984,9.30851999999997,do_nothing,go_long,9.29140798541196,go_long,9.272,do_nothing,0.0,9.272,False,0,0,9.285755946886018,9.272,do_nothing,9.272
220,ATOM/USDT:USDT,2023-06-22 07:30:00+00:00,first_buy,roi,9.131,9.174,9.145939517858515,9.145988833171002,9.131,0,9.174,3315.0,0,False,9.134799999999984,9.124857142857207,9.183719999999974,0.00036103,3.932715414560361e-05,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,9.328285714285785,1,do_nothing,9.309599999999982,9.346559999999972,do_nothing,go_long,9.31246353266536,go_long,9.235,do_nothing,0.0,9.235,False,0,1,9.321073494757584,9.235,do_nothing,9.235
219,ATOM/USDT:USDT,2023-06-21 22:15:00+00:00,first_buy,roi,8.992,8.992,8.995778021152496,8.984734241669978,8.981,0,8.981,111.0,1,False,8.985399999999993,8.986000000000068,9.00911999999997,0.1150066,0.012768582828596166,1,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,9.121428571428636,0,do_nothing,9.113999999999985,9.184279999999974,do_nothing,go_long,9.143747939824681,go_long,9.127,do_nothing,0.0,9.127,False,0,1,9.140837612014609,9.127,do_nothing,9.127
218,ATOM/USDT:USDT,2023-06-17 21:30:00+00:00,first_buy,roi,8.952,8.952,8.939220501552015,8.922208248593188,8.947,1,8.947,159.0,0,False,8.94479999999999,8.94414285714292,8.920519999999971,0.0522032,0.005844564490759717,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,8.992571428571496,1,do_nothing,8.981799999999993,9.005039999999969,do_nothing,go_long,8.985032981003576,go_long,8.98,do_nothing,0.0,8.98,False,0,1,8.998464934089315,8.98,do_nothing,8.98
217,ATOM/USDT:USDT,2023-06-17 17:30:00+00:00,first_buy,roi,8.937,8.937,8.899432235050872,8.883028772383586,8.937,0,8.937,18.0,0,False,8.91459999999999,8.902285714285775,8.883879999999975,0.039163,0.004400885953191915,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,8.94357142857149,1,do_nothing,8.94319999999999,8.917359999999972,do_nothing,go_long,8.920224908480643,go_long,8.95,do_nothing,0.0,8.95,False,0,0,8.937806047288746,8.95,do_nothing,8.95
216,ATOM/USDT:USDT,2023-06-17 12:15:00+00:00,first_buy,roi,8.844,8.86,8.8534267999799,8.838580340527097,8.826,0,8.86,439.0,0,False,8.85499999999999,8.860857142857204,8.854239999999974,0.030949,0.003477849484598641,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,8.893571428571489,0,do_nothing,8.902999999999988,8.881239999999975,do_nothing,go_long,8.878711074174273,go_long,8.92,do_nothing,0.0,8.92,False,0,0,8.89260173233285,8.92,do_nothing,8.92
215,ATOM/USDT:USDT,2023-06-17 08:45:00+00:00,first_buy,roi,8.816,8.829,8.833562533152499,8.808500733197382,8.809,1,8.809,1872.0,0,False,8.832599999999989,8.839714285714347,8.796719999999974,0.0,0.0,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,8.862857142857205,1,do_nothing,8.85819999999999,8.856319999999975,do_nothing,go_long,8.836866767769264,go_long,8.844,do_nothing,0.0,8.844,False,0,0,8.852231672703518,8.844,do_nothing,8.844
214,ATOM/USDT:USDT,2023-06-16 20:15:00+00:00,first_buy,roi,8.823,8.838,8.795232915053601,8.763639775528246,8.793,1,8.794,6567.0,0,False,8.797999999999991,8.812428571428635,8.736679999999975,0.0091305,0.00103829011057241,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,8.850714285714346,1,do_nothing,8.84299999999999,8.792399999999974,do_nothing,go_long,8.808460791853173,go_long,8.83,do_nothing,0.0,8.83,False,0,0,8.838028448271135,8.83,do_nothing,8.83
213,ATOM/USDT:USDT,2023-06-13 05:00:00+00:00,first_buy,roi,8.807,8.808,8.785965536416988,8.774901805407536,8.807,0,8.808,89.0,0,False,8.778800000000002,8.794285714285767,8.767519999999973,0.01053389,0.0011963809269402723,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,8.822285714285776,1,do_nothing,8.808199999999989,8.730919999999974,do_nothing,go_long,8.761210957570505,go_long,8.811,do_nothing,0.0,8.811,False,0,0,8.795457081426983,8.811,do_nothing,8.811
212,ATOM/USDT:USDT,2023-06-12 23:15:00+00:00,first_buy,roi,8.744,8.744,8.771525841463266,8.75306284058607,8.744,1,8.744,11.0,0,False,8.766000000000007,8.775428571428625,8.761079999999971,0.02901645,0.003307938210368885,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,8.79914285714291,1,do_nothing,8.782600000000002,8.765399999999973,do_nothing,go_long,8.772253949840138,go_long,8.761,do_nothing,0.0,8.761,False,0,0,8.781959270310987,8.761,do_nothing,8.761
211,ATOM/USDT:USDT,2023-06-12 13:15:00+00:00,first_buy,roi,8.641,8.641,8.61792508212449,8.570037446288826,8.628,1,8.628,35.0,0,False,8.629000000000003,8.630285714285767,8.557559999999972,0.09539921,0.011038210110482522,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,8.783285714285768,1,do_nothing,8.778800000000007,8.76043999999997,do_nothing,go_long,8.753787867832955,go_long,8.755,do_nothing,0.0,8.755,False,0,0,8.776530539911132,8.755,do_nothing,8.755
210,ATOM/USDT:USDT,2023-06-11 21:15:00+00:00,first_buy,roi,8.45,8.458,8.411819359255563,8.359565482524264,8.45,1,8.458,15.0,0,False,8.446000000000002,8.439142857142912,8.343639999999972,0.13721922,0.016167252961686265,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,8.63014285714291,1,do_nothing,8.633800000000004,8.551199999999971,do_nothing,go_long,8.565400441991931,go_long,8.632,do_nothing,0.0,8.632,False,0,0,8.616093278874397,8.632,do_nothing,8.632
222,ATOM/USDT:USDT,2023-06-24 01:45:00+00:00,first_buy,roi,9.243,9.255,9.274026019711101,9.284369647516225,9.231,1,9.231,218.0,1,False,9.263799999999984,9.275000000000073,9.29731999999997,0.01606881,0.001732623555613302,1,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,9.32514285714293,0,do_nothing,9.326199999999984,9.36039999999997,do_nothing,go_long,9.340053531498988,go_long,9.327,do_nothing,0.0,9.327,False,0,0,9.33500346871858,9.327,do_nothing,9.327
175,ACH/USDT:USDT,2024-11-19 20:30:00+00:00,first_buy,roi,0.023076,0.023076,0.023100605526355195,0.023070264128363285,0.022871,1,0.022871,3599.0,0,False,0.023129800000000103,0.023164428571428662,0.023008000000000185,0.25543767,0.026597151565648663,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,0.023482571428571502,0,do_nothing,0.023511000000000132,0.023264760000000183,do_nothing,go_long,0.023219279728326762,go_long,0.023563999999999998,do_nothing,0.0,0.023563999999999998,False,0,0,0.0234342459237623,0.023563999999999998,do_nothing,0.023563999999999998
253,ATOM/USDT:USDT,2024-07-05 20:45:00+00:00,first_buy,roi,5.721,5.721,5.7254992340317905,5.675326495626202,5.713,1,5.713,102.0,0,False,5.725800000000071,5.741285714285833,5.672519999999926,0.00706961,0.0012338482621501489,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,5.771857142857264,1,do_nothing,5.78620000000007,5.735159999999927,do_nothing,go_long,5.73167465593394,go_long,5.7620000000000005,do_nothing,0.0,5.7620000000000005,False,0,0,5.755655021164831,5.7620000000000005,do_nothing,5.7620000000000005
174,ACH/USDT:USDT,2024-11-17 23:15:00+00:00,first_buy,roi,0.02271,0.022771,0.022907125981388346,0.02312703089234583,0.022611,1,0.02271,77.0,1,False,0.022841000000000118,0.02283442857142865,0.023080160000000186,0.01688586,0.0017722734100633548,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,0.023193714285714376,1,do_nothing,0.023207400000000104,0.023007840000000182,do_nothing,go_long,0.023086205258632347,go_long,0.02313,do_nothing,0.0,0.02313,False,0,0,0.023142351985692505,0.02313,do_nothing,0.02313
148,ACH/USDT:USDT,2024-08-23 14:15:00+00:00,first_buy,roi,0.020657,0.020929,0.020664855009304275,0.020605628884689604,0.020656,0,0.020929,3173.0,0,False,0.02071700000000006,0.02068928571428579,0.020673680000000198,0.31431782,0.03309907583905572,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,0.021742857142857213,0,do_nothing,0.02171320000000005,0.021656280000000194,do_nothing,go_long,0.02161316267405472,go_long,0.021779,do_nothing,0.0,0.021779,False,0,0,0.021714830984844197,0.021779,do_nothing,0.021779
149,ACH/USDT:USDT,2024-08-24 02:45:00+00:00,first_buy,roi,0.021695,0.021695,0.02170428727317247,0.02162296937076022,0.021592,1,0.021592,3.0,1,False,0.021710000000000052,0.021705285714285785,0.021674520000000193,0.10440901,0.010960613482386604,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,0.02188814285714293,0,do_nothing,0.021924200000000057,0.021721760000000197,do_nothing,go_long,0.021753032632812242,go_long,0.022046,do_nothing,0.0,0.022046,False,0,0,0.021835027222460914,0.022046,do_nothing,0.022046
164,ACH/USDT:USDT,2024-09-13 23:00:00+00:00,first_buy,roi,0.019347,0.019403,0.01933820592163729,0.019272837598967016,0.019306999999999998,1,0.019313999999999998,37776.0,1,False,0.01938160000000012,0.01938000000000011,0.019286480000000213,0.08129885,0.008487715326942006,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,0.019350857142857225,1,do_nothing,0.019404600000000133,0.01893976000000021,do_nothing,go_long,0.018963965553659305,go_long,0.01949,do_nothing,0.0,0.01949,False,0,0,0.019219242950027783,0.01949,do_nothing,0.01949
160,ACH/USDT:USDT,2024-09-11 00:00:00+00:00,first_buy,roi,0.018705,0.018706,0.01876123869046881,0.018794962921673153,0.018688,1,0.018688,311.0,1,False,0.018740800000000092,0.018744571428571527,0.018830120000000207,0.04600051,0.004859764529895899,1,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,0.01888457142857155,1,do_nothing,0.0188990000000001,0.018618280000000213,do_nothing,go_long,0.01865612399441001,go_long,0.018913,do_nothing,0.0,0.018913,False,0,0,0.01879690264307969,0.018913,do_nothing,0.018913
