,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),close_date,ema-12 (exit),high (exit),volume (exit),sma-05 (exit),mean-grad-hist (exit),close (exit),sma-25 (exit),short-small-rl (exit),ema-26 (exit),sma-compare (exit),low (exit),short_kdj (exit),long-small-rl (exit),open (exit),long_jcrosk (exit),sma-07 (exit)
685,AUCTION/USDT:USDT,2022-09-06 23:15:00+00:00,first_buy,trailing_stop_loss,6.926,6.926,6.951450210534829,7.062987744475966,6.814,1,6.814,575.0,1,False,6.924400000000065,6.936000000000014,7.020200000000024,-1.10719,-0.11594657177281184,1,go_long,go_long,2022-10-11 00:00:00+00:00,6.454465752616667,6.311,705.0,6.386400000000089,1,6.268,6.467400000000026,go_long,6.415010147489618,1,6.26,False,go_long,6.311,1,6.406285714285766
652,ATOM/USDT:USDT,2023-04-21 16:00:00+00:00,first_buy,trailing_stop_loss,11.173,11.173,11.179468399187343,11.233130375840492,11.076,0,11.119,2806.0,0,False,11.137400000000236,11.147857142857251,11.252280000000123,-1.45541654,-0.13070501415161612,1,go_long,go_long,2023-06-07 14:15:00+00:00,9.942630488721232,9.874,1201.0,9.864800000000258,1,9.805,9.951360000000111,go_long,9.90021615760093,1,9.803,False,go_long,9.874,0,9.884285714285811
684,AUCTION/USDT:USDT,2022-08-17 14:00:00+00:00,first_buy,trailing_stop_loss,9.521,9.724,9.804559810957196,9.939224202432712,9.232,1,9.508,20906.0,0,False,9.696800000000104,9.747571428571419,9.968200000000033,-2.598362,-0.2740462662337662,1,go_long,go_long,2022-09-06 23:00:00+00:00,7.0829067640340435,6.952,0.0,6.951600000000065,1,6.952,7.049080000000024,go_long,6.976441157904798,1,6.952,False,go_long,6.952,0,6.9597142857143
458,AR/USDT:USDT,2023-12-15 12:15:00+00:00,first_buy,trailing_stop_loss,9.98,9.98,9.772078345163408,9.679038083219856,9.8,1,9.811,104632.0,1,False,9.864999999999279,9.835571428571354,9.651399999999867,-0.93737778,-0.08693049197119823,0,go_long,go_long,2024-01-03 12:00:00+00:00,9.990494349145383,9.873,3100.0,9.854399999999263,1,9.665,10.042119999999889,go_long,9.933473566040208,1,9.619,False,go_long,9.873,0,9.907857142857036
681,AUCTION/USDT:USDT,2022-06-29 10:30:00+00:00,first_buy,trailing_stop_loss,7.954,8.343,6.039241003612265,5.702634351068701,6.414,0,6.661,40595.0,1,False,6.37220000000011,6.116285714285686,5.551040000000057,-0.7642054,-0.0814268604323853,0,go_long,go_long,2022-07-17 16:30:00+00:00,6.576237519294743,6.428,8301.0,6.449800000000112,1,6.338,6.631480000000047,go_long,6.602254201271747,1,6.338,False,go_long,6.398,0,6.54299999999997
459,AR/USDT:USDT,2024-01-03 12:15:00+00:00,first_buy,trailing_stop_loss,9.647,9.647,9.671708402034023,9.860235508467946,7.402,1,8.232,324887.0,0,False,9.498199999999263,9.639714285714177,9.96739999999989,0.71825768,0.06226809273826647,1,go_long,go_long,2024-01-22 10:15:00+00:00,9.140157048285415,9.003,6336.0,9.005599999999237,1,8.955,9.147159999999904,go_long,9.053974148883587,1,8.946,False,go_long,8.979,1,9.007857142857027
679,AUCTION/USDT:USDT,2022-06-01 20:45:00+00:00,first_buy,trailing_stop_loss,6.473,6.473,6.538602100998132,6.658896952126774,6.236,1,6.36,3396.0,0,False,6.491400000000112,6.504714285714255,6.651760000000053,-1.682418,-0.17615021356571425,1,go_long,go_long,2022-06-12 13:45:00+00:00,5.427237804921269,5.357,1723.0,5.374400000000099,1,5.33,5.402280000000055,go_long,5.3835071606041005,1,5.303,False,go_long,5.342,0,5.387285714285687
678,AUCTION/USDT:USDT,2022-05-11 12:45:00+00:00,first_buy,trailing_stop_loss,6.432,6.482,6.540035999372756,6.850835256838357,5.609,1,5.772,4896.0,0,False,6.322800000000102,6.428714285714256,6.837800000000061,1.1947787,0.12238258516801308,1,go_long,go_long,2022-06-01 20:30:00+00:00,6.682808708296916,6.534,1181.0,6.527800000000113,1,6.497,6.679320000000052,go_long,6.571075210270519,1,6.464,False,go_long,6.522,1,6.5315714285713975
676,AUCTION/USDT:USDT,2022-04-24 13:30:00+00:00,first_buy,trailing_stop_loss,12.478,12.478,12.950461217546994,13.029623706341841,12.372,1,12.372,169.0,0,False,12.882600000000085,12.93499999999995,13.085160000000053,-2.444568,-0.2467391967876934,1,go_long,go_long,2022-05-09 10:45:00+00:00,9.772582708399296,9.71,3826.0,9.685400000000097,1,9.519,9.759080000000058,go_long,9.710416360791179,1,9.398,False,go_long,9.616,0,9.715428571428552
683,AUCTION/USDT:USDT,2022-07-28 14:30:00+00:00,first_buy,trailing_stop_loss,8.375,11.692,7.716084170744356,7.2192576294969015,8.02,0,9.551,56405.0,0,False,8.206800000000104,7.9472857142856705,7.027200000000039,-0.283935,-0.029547015484515483,0,go_long,go_long,2022-08-17 13:45:00+00:00,9.973722138627329,9.876,22331.0,9.772400000000106,1,9.545,9.991240000000033,go_long,9.858479776585776,1,9.523,False,go_long,9.704,1,9.825142857142849
651,ATOM/USDT:USDT,2023-03-08 23:00:00+00:00,first_buy,trailing_stop_loss,11.0,11.0,11.176697289225844,11.238802045022041,10.88,1,10.951,3030.0,0,False,11.089600000000255,11.156857142857218,11.253360000000146,0.134969,0.012328258739523257,1,go_long,go_long,2023-04-21 15:45:00+00:00,11.242260805907732,11.171,931.0,11.145000000000234,0,11.157,11.262840000000121,go_long,11.19046265358504,1,11.12,False,go_long,11.127,0,11.151857142857253
650,ATOM/USDT:USDT,2023-02-13 09:15:00+00:00,first_buy,trailing_stop_loss,13.1,13.145,13.24951933175338,13.322043126312064,12.956,1,12.98,2362.0,0,False,13.147600000000264,13.2328571428572,13.329840000000146,-2.051918,-0.1580103393099616,1,go_long,go_long,2023-03-08 22:45:00+00:00,11.261826208623804,11.101,503.0,11.156600000000255,1,11.064,11.267000000000143,go_long,11.217733159994179,1,11.005,False,go_long,11.101,0,11.21585714285722
649,ATOM/USDT:USDT,2023-01-13 13:00:00+00:00,first_buy,trailing_stop_loss,12.027,12.029,12.078672010275467,12.113115639519759,11.933,1,11.941,700.0,0,False,12.025200000000323,12.044000000000024,12.128680000000147,1.335697,0.11146626324974,1,go_long,go_long,2023-02-09 22:45:00+00:00,13.983089754962778,13.677,343.0,13.707600000000252,1,13.586,14.012480000000151,go_long,13.781078735365691,1,13.57,False,go_long,13.677,0,13.714571428571485
627,ASTR/USDT:USDT,2024-10-25 18:15:00+00:00,first_buy,trailing_stop_loss,0.0563,0.056600000000000004,0.05720992054804502,0.05745348423411466,0.0558,1,0.056600000000000004,4370.0,0,False,0.056967999999999776,0.057084285714286996,0.05760640000000036,-0.43508682,-0.036471757317572295,1,go_long,go_long,2024-11-15 04:30:00+00:00,0.056185257301604556,0.055790000000000006,537.0,0.0560259999999998,1,0.055790000000000006,0.05610120000000036,go_long,0.055997496681231954,1,0.055790000000000006,False,go_long,0.055790000000000006,1,0.056037142857144166
626,ASTR/USDT:USDT,2024-09-21 23:45:00+00:00,first_buy,trailing_stop_loss,0.06956000000000001,0.06956000000000001,0.06888625418881683,0.06838492039342224,0.06943,1,0.06943,329.0,0,False,0.0693539999999994,0.06916714285714413,0.0682232000000004,-2.44526778,-0.20642951528642392,0,go_long,go_long,2024-10-25 18:00:00+00:00,0.05752176297284383,0.05713000000000001,3714.0,0.057127999999999776,1,0.05645000000000001,0.05765400000000036,go_long,0.05732081519314411,1,0.0563,False,go_long,0.05713000000000001,0,0.05719142857142986
476,AR/USDT:USDT,2024-10-01 15:15:00+00:00,first_buy,trailing_stop_loss,21.431,21.435,21.979961251154887,22.430083269354487,20.1,1,20.833,136254.0,0,False,21.55079999999893,21.7074285714284,22.620199999999922,-1.95360224,-0.18718175700480405,1,go_long,go_long,2024-10-25 23:00:00+00:00,17.799444381427804,17.65,619.0,17.68259999999897,1,17.515,17.77675999999991,go_long,17.70663305745154,1,17.514,False,go_long,17.65,0,17.711428571428357
624,ASTR/USDT:USDT,2024-08-21 18:15:00+00:00,first_buy,trailing_stop_loss,0.0669,0.06724000000000001,0.06637615429811772,0.06568394841870122,0.06687,1,0.06712,2570.0,1,False,0.06679999999999939,0.06665714285714432,0.06560920000000058,-2.54823937,-0.2238700655442805,0,go_long,go_long,2024-09-05 22:15:00+00:00,0.05341342460690818,0.0529,354.0,0.05279799999999936,1,0.052750000000000005,0.05343560000000043,go_long,0.0529421716103327,1,0.052750000000000005,False,go_long,0.0529,1,0.05280000000000131
622,ASTR/USDT:USDT,2024-07-25 01:15:00+00:00,first_buy,trailing_stop_loss,0.07197,0.07197,0.07172811905981671,0.07227170211589545,0.07001,1,0.07014000000000001,26550.0,1,False,0.07173599999999916,0.07173714285714426,0.07221680000000053,-3.15147549,-0.26384914583417807,1,go_long,go_long,2024-08-05 01:00:00+00:00,0.05583640480313238,0.05469,22090.0,0.05470199999999912,1,0.05331,0.05611280000000057,go_long,0.05528032112522643,1,0.05258,False,go_long,0.054580000000000004,0,0.055027142857144426
621,ASTR/USDT:USDT,2024-07-04 13:30:00+00:00,first_buy,trailing_stop_loss,0.06436,0.0644,0.0660095650710675,0.06703479610933394,0.06386,1,0.06386,3405.0,0,False,0.06524799999999926,0.06574857142857274,0.06707040000000038,1.27858163,0.10514004294110642,1,go_long,go_long,2024-07-25 01:00:00+00:00,0.07244223828516709,0.07206,2767.0,0.07209399999999914,1,0.07203000000000001,0.07235840000000052,go_long,0.07201686797978339,0,0.07203000000000001,False,go_long,0.07203000000000001,0,0.07190285714285856
475,AR/USDT:USDT,2024-08-29 19:00:00+00:00,first_buy,trailing_stop_loss,22.01,22.04,22.541843073191572,22.754380504544383,21.83,1,21.88,5596.0,0,False,22.269999999999026,22.434285714285625,22.90239999999989,-0.62031076,-0.05669634665426065,1,go_long,go_long,2024-10-01 15:00:00+00:00,22.557849930902847,21.74,22373.0,21.78519999999893,1,21.372,22.707919999999923,go_long,22.188499660455776,1,21.3,False,go_long,21.73,0,21.91957142857126
620,ASTR/USDT:USDT,2024-06-17 08:45:00+00:00,first_buy,trailing_stop_loss,0.0743,0.0743,0.07490169144351272,0.07569225569154336,0.07151,1,0.07347000000000001,91072.0,0,False,0.0745039999999993,0.07458285714285809,0.07572560000000032,-1.71646591,-0.1296460986240518,1,go_long,go_long,2024-07-04 13:15:00+00:00,0.06728877979808065,0.0651,4057.0,0.06590199999999927,1,0.0651,0.06726720000000039,go_long,0.06640039508398887,1,0.06448000000000001,False,go_long,0.065,0,0.06615428571428703
618,ASTR/USDT:USDT,2024-04-30 09:00:00+00:00,first_buy,trailing_stop_loss,0.09751000000000001,0.09765000000000001,0.09983375171732294,0.10107448330422704,0.09633000000000001,1,0.09662000000000001,9268.0,0,False,0.09878999999999902,0.09941714285714374,0.10151879999999996,-1.70710051,-0.12619282790584088,1,go_long,go_long,2024-05-31 16:00:00+00:00,0.0862177753820323,0.08579,4888.0,0.08596799999999918,1,0.08565,0.08625880000000027,go_long,0.08610615513253057,1,0.0855,False,go_long,0.08576,1,0.08597428571428674
617,ASTR/USDT:USDT,2024-04-12 15:15:00+00:00,first_buy,trailing_stop_loss,0.12772,0.12786,0.1296804687874012,0.13091815903961682,0.12731,1,0.12731,2201.0,0,False,0.12860999999999922,0.128807142857144,0.13170840000000006,-3.47914787,-0.24824811423648632,1,go_long,go_long,2024-04-30 08:45:00+00:00,0.1014308419685652,0.0993,5745.0,0.09959999999999901,1,0.09748000000000001,0.10179119999999996,go_long,0.10041807021138165,1,0.09748000000000001,False,go_long,0.09928000000000001,0,0.1000885714285723
616,ASTR/USDT:USDT,2024-03-17 07:30:00+00:00,first_buy,trailing_stop_loss,0.13788,0.1388,0.1407054619700458,0.14230956424903307,0.13549,0,0.13818000000000003,15751.0,0,False,0.13900799999999944,0.1398171428571442,0.14296760000000022,-1.29931507,-0.0935642653317273,1,go_long,go_long,2024-04-12 15:00:00+00:00,0.13120681176278615,0.12868000000000002,3058.0,0.12907199999999924,1,0.12801,0.13188600000000006,go_long,0.13011146311238322,0,0.12801,False,go_long,0.12868000000000002,0,0.12905857142857258
615,ASTR/USDT:USDT,2024-02-17 10:15:00+00:00,first_buy,trailing_stop_loss,0.16568000000000002,0.16643000000000002,0.1668657797403544,0.16755529654814666,0.16549000000000003,0,0.16624000000000003,4791.0,0,False,0.16629799999999959,0.16644000000000106,0.16773639999999962,-2.57569704,-0.22138588946587015,1,go_long,go_long,2024-03-17 07:15:00+00:00,0.14263992938895573,0.13953000000000002,11686.0,0.13962399999999944,1,0.13683,0.1430848000000002,go_long,0.1411646368736905,1,0.13683,False,go_long,0.13922,0,0.14043000000000133
614,ASTR/USDT:USDT,2024-01-02 04:30:00+00:00,first_buy,trailing_stop_loss,0.16466,0.16682000000000002,0.1543143235669944,0.14908351745011098,0.16315000000000002,0,0.16434,121023.0,0,False,0.15871400000000072,0.15733285714285875,0.1470211999999999,-0.1080003,-0.009366310819536738,0,go_long,go_long,2024-02-17 10:00:00+00:00,0.16766052027199838,0.16646000000000002,7832.0,0.16643599999999958,0,0.16611,0.16782439999999962,go_long,0.1669795578749643,1,0.16576000000000002,False,go_long,0.16611,0,0.16651571428571535
479,ARKM/USDT:USDT,2023-07-18 19:45:00+00:00,first_buy,trailing_stop_loss,0.6449,0.6576000000000001,0.6649069486576883,0.6865957264957265,0.6449,0,0.6576000000000001,18865.0,0,False,0.6547400000000001,0.6584571428571432,0.685248,-3.69094018,-0.3735250901152739,1,go_long,go_long,2023-08-07 16:00:00+00:00,0.42242547110225415,0.41540000000000005,257594.0,0.4157999999999995,1,0.4142,0.42311600000000044,go_long,0.4178505114388897,0,0.41150000000000003,False,go_long,0.4152,0,0.41521428571428703
619,ASTR/USDT:USDT,2024-05-31 16:15:00+00:00,first_buy,trailing_stop_loss,0.08533,0.0857,0.0859144389582951,0.08611719942780768,0.0848,1,0.08486,16664.0,0,False,0.08573999999999918,0.08576714285714389,0.08621080000000028,-2.139448,-0.1573403039834135,1,go_long,go_long,2024-06-17 08:30:00+00:00,0.07587003614686684,0.07473,5286.0,0.07484999999999929,1,0.07432000000000001,0.07583440000000033,go_long,0.07516199897869685,0,0.07432000000000001,False,go_long,0.07473,0,0.07475571428571524
694,AUCTION/USDT:USDT,2023-03-09 21:15:00+00:00,first_buy,trailing_stop_loss,4.948,4.994,5.12225292613653,5.189064086115487,4.948,0,4.994,756.0,0,False,5.046200000000022,5.071999999999998,5.234520000000114,0.929074,0.0929260967306622,1,go_long,go_long,2023-04-20 17:45:00+00:00,5.593327801798305,5.519,1409.0,5.528600000000017,1,5.5,5.611960000000106,go_long,5.561828556150753,1,5.5,False,go_long,5.519,0,5.534428571428543
629,ASTR/USDT:USDT,2024-11-23 13:15:00+00:00,first_buy,trailing_stop_loss,0.07322000000000001,0.07525000000000001,0.07176729964138179,0.07101032909501893,0.07312,0,0.07458000000000001,39771.0,1,False,0.0725399999999999,0.07196142857142987,0.07100960000000041,0.0783988,0.006160854547494574,0,go_long,go_long,2024-12-09 20:30:00+00:00,0.07970783891266811,0.07817,49297.0,0.07865799999999994,1,0.07652,0.07999800000000032,go_long,0.07906308030121482,1,0.07613,False,go_long,0.07812000000000001,0,0.07895142857142974
631,ASTR/USDT:USDT,2024-12-20 11:45:00+00:00,first_buy,trailing_stop_loss,0.054540000000000005,0.054540000000000005,0.05516478967745457,0.05644953651753294,0.05321000000000001,1,0.05358,54850.0,0,False,0.05450599999999994,0.05447000000000117,0.05681520000000028,1.441577,0.1080980944369948,0,go_long,go_long,2025-01-08 05:00:00+00:00,0.060648541439645536,0.059930000000000004,2537.0,0.059992000000000024,1,0.05963,0.06067040000000035,go_long,0.06021506201813584,1,0.059550000000000006,False,go_long,0.05972,0,0.06005142857142982
466,AR/USDT:USDT,2024-04-02 02:45:00+00:00,first_buy,trailing_stop_loss,35.108,35.19,35.45224494904341,35.71982562027205,33.899,1,34.376,240309.0,0,False,35.26899999999919,35.41057142857127,35.86935999999978,-4.3686683,-0.3172747096458167,1,go_long,go_long,2024-04-12 18:30:00+00:00,28.013080168347713,27.05,3052.0,26.48739999999912,1,26.638,28.0935999999998,go_long,27.252656551991546,1,26.4,False,go_long,26.958,0,26.862571428571297
647,ATOM/USDT:USDT,2022-11-13 21:00:00+00:00,first_buy,trailing_stop_loss,10.355,10.376,10.366100371516882,10.42173349452749,10.162,1,10.19,6583.0,0,False,10.349000000000283,10.358571428571425,10.446240000000142,-0.916543,-0.08959171943516367,1,go_long,go_long,2022-12-13 07:00:00+00:00,9.518305631454522,9.463,165.0,9.482200000000272,1,9.455,9.52392000000016,go_long,9.493223951252869,1,9.435,False,go_long,9.435,0,9.486142857142868
646,ATOM/USDT:USDT,2022-10-02 15:30:00+00:00,first_buy,trailing_stop_loss,12.431,12.436,12.444463526601362,12.51074531131101,12.369,1,12.369,1429.0,0,False,12.410800000000297,12.429571428571434,12.508720000000139,-2.105653,-0.17008000085296335,1,go_long,go_long,2022-11-13 20:45:00+00:00,10.44027217408969,10.404,333.0,10.390600000000282,1,10.367,10.463280000000141,go_long,10.398118620883588,0,10.367,False,go_long,10.391,1,10.38385714285714
643,ATOM/USDT:USDT,2022-07-07 19:00:00+00:00,first_buy,trailing_stop_loss,9.489,9.499,9.332815413331469,9.196102768732038,9.467,1,9.467,2272.0,1,False,9.426800000000267,9.396142857142893,9.141560000000116,-0.256724,-0.027050683732468352,0,go_long,go_long,2022-07-25 02:15:00+00:00,9.799102724802776,9.3,2429.0,9.407000000000279,1,9.26,9.895240000000133,go_long,9.604084842111137,1,9.248,False,go_long,9.281,0,9.467571428571466
469,AR/USDT:USDT,2024-05-10 02:30:00+00:00,first_buy,trailing_stop_loss,42.668,42.701,42.009765946997696,41.5256221428728,42.412,1,42.502,5830.0,1,False,42.32819999999906,42.27357142857121,41.26307999999979,-1.06877447,-0.08371413050107127,0,go_long,go_long,2024-06-07 18:00:00+00:00,41.10538599268801,40.674,38890.0,40.52319999999901,1,39.999,41.20511999999983,go_long,40.7445772674998,1,39.856,False,go_long,40.648,1,40.581999999999816
641,ATOM/USDT:USDT,2022-06-11 15:45:00+00:00,first_buy,trailing_stop_loss,7.53,7.55,7.629055506792794,7.779900348345449,7.356,1,7.362,20096.0,0,False,7.522600000000281,7.579142857142876,7.79936000000011,-0.224506,-0.0304813425226581,1,go_long,go_long,2022-06-29 05:45:00+00:00,7.341820865679145,7.246,4043.0,7.260400000000257,1,7.161,7.336240000000115,go_long,7.2891723731981,1,7.156,False,go_long,7.246,0,7.271285714285741
630,ASTR/USDT:USDT,2024-12-09 20:45:00+00:00,first_buy,trailing_stop_loss,0.07666,0.07738,0.07846260640872024,0.07937096195617417,0.07206,1,0.07516,85952.0,0,False,0.07772199999999993,0.07826857142857259,0.07977760000000032,-4.16020694,-0.2917304887696992,1,go_long,go_long,2024-12-20 11:30:00+00:00,0.05667909943893558,0.0551,13471.0,0.05479199999999994,0,0.054360000000000006,0.05705000000000029,go_long,0.05545293325517358,0,0.054360000000000006,False,go_long,0.05503,1,0.054724285714286884
640,ATOM/USDT:USDT,2022-05-26 11:15:00+00:00,first_buy,trailing_stop_loss,9.523,9.558,9.713087749813983,9.967698375324828,9.395,0,9.553,5184.0,0,False,9.58900000000026,9.623571428571449,10.002200000000123,-2.125963,-0.22271803280612004,1,go_long,go_long,2022-06-11 15:30:00+00:00,7.813332376213085,7.584,16267.0,7.590600000000281,1,7.532,7.82960000000011,go_long,7.6776110534823925,1,7.432,False,go_long,7.584,0,7.638142857142875
470,AR/USDT:USDT,2024-06-07 18:15:00+00:00,first_buy,trailing_stop_loss,40.076,40.112,39.880949995576756,40.66283888211852,34.8,1,35.131,430922.0,0,False,39.42719999999901,39.7827142857141,40.92707999999983,-3.5151183,-0.3331063074660115,1,go_long,go_long,2024-06-18 01:30:00+00:00,26.448240354320042,25.678,109123.0,25.828399999999004,1,25.361,26.604599999999856,go_long,26.145864781108717,1,24.6,False,go_long,25.665,0,25.992285714285572
471,AR/USDT:USDT,2024-06-18 01:45:00+00:00,first_buy,trailing_stop_loss,25.368,25.382,25.678500968630452,26.200815142888928,22.489,1,23.108,166294.0,1,False,25.227399999999005,25.505142857142715,26.43739999999985,0.49205148,0.04233935573470457,1,go_long,go_long,2024-07-04 01:30:00+00:00,26.018539805712027,25.546,75792.0,25.845799999998945,1,25.237,25.9413199999999,go_long,25.85202922029417,1,24.926,False,go_long,25.546,0,25.871999999999918
636,ATOM/USDT:USDT,2021-06-08 00:45:00+00:00,first_buy,trailing_stop_loss,13.331,13.331,13.67599111887816,14.056337270710118,13.173,1,13.173,216.0,0,False,13.432799999999844,13.512428571428627,14.121520000000057,-2.814595,-0.21312690190125191,1,go_long,go_long,2021-06-21 10:15:00+00:00,10.956218088138417,10.671,3.0,10.663799999999808,1,10.671,10.929320000000068,go_long,10.751183084164563,1,10.671,False,go_long,10.671,0,10.674142857142925
635,ATOM/USDT:USDT,2021-05-21 18:30:00+00:00,first_buy,trailing_stop_loss,13.252,13.252,13.649289919144572,14.282849714940713,12.832,0,13.001,1104.0,0,False,13.3225999999998,13.372428571428625,14.455600000000052,0.977935,0.0749775933966264,1,go_long,go_long,2021-06-07 20:45:00+00:00,14.962217219578008,14.629,70.0,14.744199999999832,1,14.629,14.967360000000058,go_long,14.799442520736074,0,14.569,False,go_long,14.606,1,14.740428571428625
473,AR/USDT:USDT,2024-07-19 18:00:00+00:00,first_buy,trailing_stop_loss,32.986,33.05,32.56456053975072,31.90616177256333,32.931,1,32.971,4721.0,0,False,32.80879999999903,32.81399999999989,31.702879999999883,-2.72492445,-0.27464534315528594,0,go_long,go_long,2024-08-02 19:30:00+00:00,24.94080825996144,24.55,384.0,24.47199999999907,1,24.4,24.97039999999991,go_long,24.63595475172013,1,24.4,False,go_long,24.41,0,24.52571428571415
474,AR/USDT:USDT,2024-08-02 19:45:00+00:00,first_buy,trailing_stop_loss,24.34,24.34,24.571961712993957,24.887415055519853,24.06,1,24.22,12058.0,0,False,24.38599999999907,24.459999999999866,24.90759999999991,-1.25423313,-0.10355207850001238,1,go_long,go_long,2024-08-29 18:45:00+00:00,22.824330944907935,22.28,11411.0,22.473999999999027,1,21.98,22.942799999999888,go_long,22.662178177408222,1,21.93,False,go_long,22.19,0,22.57142857142848
639,ATOM/USDT:USDT,2022-05-10 00:00:00+00:00,first_buy,trailing_stop_loss,12.903,13.079,13.388779833846149,13.742130667346391,12.353,1,12.49,14706.0,0,False,13.07500000000027,13.251714285714327,13.80460000000009,-3.036931,-0.24323716049844488,1,go_long,go_long,2022-05-26 11:00:00+00:00,10.000874245350813,9.594,1937.0,9.614400000000261,0,9.513,10.049480000000123,go_long,9.742194613416526,1,9.493,False,go_long,9.555,0,9.641285714285733
1293,BEL/USDT:USDT,2024-05-08 19:30:00+00:00,first_buy,trailing_stop_loss,1.0793,1.0823,0.9671022187716984,0.901044914157583,1.0018,1,1.0464,224659.0,1,False,1.035379999999988,1.0076857142857125,0.8741359999999929,-1.59082452,-0.1267211498672603,0,go_long,go_long,2024-06-07 18:00:00+00:00,0.9973531088345149,0.9822000000000001,240.0,0.9782599999999858,1,0.9666,1.001375999999994,go_long,0.9887162545141747,1,0.9666,False,go_long,0.9794,0,0.9844571428571429
879,AXS/USDT:USDT,2023-12-25 07:15:00+00:00,first_buy,trailing_stop_loss,10.406,10.97,9.763110799101627,9.43830685818429,10.262,0,10.703,1052314.0,0,False,10.082600000000369,9.877285714286531,9.331560000000254,-4.1589114,-0.3533587327121887,0,go_long,go_long,2024-01-23 08:45:00+00:00,7.26664373976157,7.105,23115.0,7.133200000000363,1,7.043,7.30920000000028,go_long,7.207533005648221,1,7.017,False,go_long,7.105,1,7.175000000000803
883,AXS/USDT:USDT,2024-04-02 02:45:00+00:00,first_buy,trailing_stop_loss,9.938,10.009,10.071095522435417,10.145536057489027,9.53,1,9.679,286850.0,0,False,10.00820000000036,10.06114285714368,10.194920000000288,-3.06786998,-0.22633856011647577,1,go_long,go_long,2024-04-12 18:30:00+00:00,9.007034853973662,8.603,20803.0,8.566200000000356,1,8.48,9.049640000000293,go_long,8.7966501191802,1,8.415,False,go_long,8.603,1,8.698142857143724
1124,BBL/USDT:USDT,2024-10-26 00:00:00+00:00,first_buy,trailing_stop_loss,0.005860000000000001,0.005860000000000001,0.006030754249917213,0.0061778933864208236,0.005560000000000001,1,0.005560000000000001,107447.0,0,False,0.005904000000000345,0.005981428571429386,0.006220000000000004,-3.02570322,-0.25415199773488545,1,go_long,go_long,2024-11-03 02:45:00+00:00,0.004334357375550079,0.004232,21181.0,0.0042646000000003455,1,0.004222,0.004357960000000004,go_long,0.004293685548866204,1,0.004219,False,go_long,0.0042309999999999995,0,0.004276000000000808
1126,BBL/USDT:USDT,2024-11-09 19:30:00+00:00,first_buy,trailing_stop_loss,0.005601999999999999,0.0061909999999999995,0.00540750785040008,0.005245223930348887,0.005566,0,0.00619,157275.0,0,False,0.005568000000000349,0.005447285714286534,0.005192440000000001,-3.47760367,-0.284897824431049,0,go_long,go_long,2024-11-25 21:45:00+00:00,0.004647969523406138,0.004540000000000001,50.0,0.004569600000000331,1,0.004540000000000001,0.00462948,go_long,0.004593533113160937,1,0.004540000000000001,False,go_long,0.004540000000000001,0,0.004591428571429393
293,ALGO/USDT:USDT,2024-03-19 09:15:00+00:00,first_buy,trailing_stop_loss,0.2225,0.22460000000000002,0.2277521793881469,0.23210441097878431,0.219,0,0.2245,67675.0,0,False,0.22525999999999305,0.2266428571428596,0.232235999999993,-0.64066886,-0.04747284016976941,1,go_long,go_long,2024-04-12 16:15:00+00:00,0.224963203843045,0.22160000000000002,20571.0,0.2212799999999923,1,0.2194,0.22624799999999332,go_long,0.22268821173594835,1,0.21930000000000002,False,go_long,0.2209,1,0.2215714285714305
292,ALGO/USDT:USDT,2024-03-07 01:15:00+00:00,first_buy,trailing_stop_loss,0.2737,0.27390000000000003,0.2634628427802125,0.2572287764745564,0.2691,0,0.27290000000000003,33522.0,0,False,0.2701799999999922,0.2667285714285742,0.25573999999999303,-2.21828685,-0.20360812010481252,0,go_long,go_long,2024-03-19 09:00:00+00:00,0.23271276385708706,0.22510000000000002,11924.0,0.22679999999999306,1,0.2218,0.23282399999999304,go_long,0.22834348473144633,1,0.221,False,go_long,0.2248,0,0.22727142857143104
1133,BBL/USDT:USDT,2024-12-20 05:45:00+00:00,first_buy,trailing_stop_loss,0.0056500000000000005,0.0056500000000000005,0.005715813028292398,0.005766670165818261,0.0054529999999999995,1,0.0054529999999999995,78412.0,0,False,0.005681400000000341,0.005716000000000819,0.005774960000000013,-1.77983145,-0.12737064149059268,1,go_long,go_long,2025-01-05 08:00:00+00:00,0.0049277917273644126,0.004898,34.0,0.004873400000000339,1,0.004898,0.004907440000000026,go_long,0.004901700464181887,1,0.004898,False,go_long,0.004898,0,0.004899142857143675
289,ALGO/USDT:USDT,2024-01-03 12:15:00+00:00,first_buy,trailing_stop_loss,0.21930000000000002,0.21930000000000002,0.2195239086565775,0.22361778691764161,0.1603,1,0.1872,382408.0,0,False,0.21525999999999318,0.21904285714286073,0.2255599999999932,-2.08929711,-0.1857278786349795,1,go_long,go_long,2024-01-23 09:15:00+00:00,0.1612578118879104,0.15660000000000002,5441.0,0.15721999999999348,1,0.154,0.16244399999999287,go_long,0.15932643187089937,1,0.154,False,go_long,0.15660000000000002,1,0.15811428571428857
