,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),short_kdj (exit),long-large-rl (exit),open (exit),ema-26 (exit),short-large-rl (exit),long_jcrosk (exit),sma-07 (exit),sma-25 (exit),short-small-rl (exit),close (exit),mean-grad-hist (exit),sma-05 (exit),long-bid-rl (exit),long-small-rl (exit),short-bid-rl (exit),sma-compare (exit),low (exit),volume (exit),ema-12 (exit),high (exit)
61,AAVE/USDT:USDT,2021-12-31 09:15:00+00:00,second_buy,trailing_stop_loss,269.637,272.72,265.4503633848964,264.0215336723087,268.877,0,272.426,17436.0,0,False,267.8625999999957,265.160285714286,263.70587999999583,1.11326589,0.13612729914580202,0,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,234.006,232.80210427415832,go_long,0,233.6827142857142,231.357199999996,go_long,234.661,0,233.64599999999572,go_short,go_long,go_short,0,232.768,2887.0,231.40226032587628,234.661
199,ALGO/USDT:USDT,2020-03-13 10:45:00+00:00,second_buy,trailing_stop_loss,0.1656,0.16740000000000002,0.15544341667009628,0.14970860692535615,0.15910000000000002,1,0.1593,7116.0,0,False,0.16038,0.16010000000000207,0.14554799999999865,-0.367464,-0.03848418412134671,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.156,0.15665809000155484,go_long,0,0.15664285714285872,0.1568759999999986,do_nothing,0.156,1,0.15653999999999996,go_short,go_long,go_short,1,0.156,0.0,0.1569051030409602,0.156
200,ALGO/USDT:USDT,2020-04-03 06:45:00+00:00,second_buy,trailing_stop_loss,0.17,0.17,0.15649530692439256,0.1568084287416298,0.15560000000000002,1,0.15560000000000002,2001.0,0,False,0.15627999999999997,0.15645714285714443,0.1567759999999986,-1.50816,-0.16170412057301514,1,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.177,0.17612649510417558,go_long,0,0.1770428571428588,0.17345199999999872,do_nothing,0.1789,0,0.17710000000000012,go_short,go_long,go_short,0,0.177,2598.0,0.17413528351341265,0.179
201,ALGO/USDT:USDT,2020-04-05 02:15:00+00:00,second_buy,trailing_stop_loss,0.179,0.1812,0.1769070343189178,0.17465859584575244,0.179,0,0.1812,2477.0,0,False,0.17796000000000012,0.1776571428571445,0.1739279999999987,-0.733895,-0.08081734099335858,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.1937,0.19139425086793674,go_long,0,0.19172857142857308,0.18931199999999854,do_nothing,0.1953,0,0.19186000000000009,go_short,go_long,go_short,0,0.1935,4210.0,0.19006556342042802,0.1953
202,ALGO/USDT:USDT,2020-04-07 10:30:00+00:00,second_buy,trailing_stop_loss,0.1961,0.1965,0.19217975073440802,0.19054218835224818,0.196,0,0.1965,1083.0,0,False,0.19296000000000008,0.1924571428571445,0.18972399999999856,0.11061,0.011344336139418107,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.19060000000000002,0.18713352928370985,go_long,0,0.1876000000000023,0.18505599999999908,do_nothing,0.19060000000000002,0,0.1886799999999998,go_short,go_long,go_short,0,0.19060000000000002,0.0,0.18594181036994267,0.19060000000000002
68,AAVE/USDT:USDT,2022-03-16 19:00:00+00:00,second_buy,trailing_stop_loss,130.59,133.752,128.93023698377377,127.29885864183562,130.59,0,132.596,72203.0,0,False,130.3423999999956,129.88957142857095,126.52283999999638,-1.6231284,-0.2040788244722226,0,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,155.904,153.1399136324735,go_long,0,153.7681428571424,151.00803999999638,go_long,157.315,0,154.25519999999565,go_short,go_long,go_short,0,155.904,37893.0,152.1942383173352,157.991
152,BNB/USDT:USDT,2020-12-20 09:00:00+00:00,second_buy,trailing_stop_loss,34.2,34.444,33.76791603037339,33.57877006237972,34.2,0,34.38,519.0,0,False,33.880600000000186,33.857571428571454,33.42975999999982,-0.34530245,-0.03540206873540207,0,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,35.384,35.20068659203029,go_long,0,35.23571428571421,35.0449999999998,go_long,35.5,0,35.26000000000016,go_short,go_long,go_short,0,35.315,725.0,34.98877714348669,35.5
80,AAVE/USDT:USDT,2022-07-14 17:30:00+00:00,second_buy,trailing_stop_loss,84.157,87.031,82.80603621182796,81.17549510382192,84.157,0,86.883,504370.0,0,False,84.22459999999624,83.89714285714174,80.31247999999574,-2.1231943,-0.24442165533329727,0,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,104.247,99.09826943482604,go_long,0,99.28585714285592,96.77251999999568,go_long,105.801,0,101.15039999999651,go_short,go_long,go_short,0,104.182,112876.0,97.43493897566877,106.221
82,AAVE/USDT:USDT,2022-08-10 14:30:00+00:00,second_buy,trailing_stop_loss,107.934,109.712,104.85276660057198,102.15592516889602,107.548,1,108.551,83071.0,0,False,107.5675999999966,106.96428571428469,101.02811999999574,1.38948416,0.16022724534539332,0,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,90.415,89.15286607872169,go_long,0,89.95657142857021,87.71739999999552,go_long,90.373,1,90.18939999999638,go_short,go_long,go_short,0,90.373,959.0,88.0852201243913,90.419
154,BNB/USDT:USDT,2021-01-03 14:15:00+00:00,second_buy,trailing_stop_loss,40.547,41.5,40.141141044119884,39.52015754137292,40.427,0,41.2,8188.0,0,False,40.44860000000015,40.38885714285705,39.2832399999998,-0.55657933,-0.0572162483166899,0,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,42.697,42.72582092202751,go_long,0,42.842142857142726,42.38467999999972,go_long,42.697,1,42.831800000000065,go_short,go_long,go_short,0,42.697,0.0,42.404237869020875,42.697
155,BNB/USDT:USDT,2021-01-16 13:15:00+00:00,second_buy,trailing_stop_loss,43.124,43.477,42.84138693402328,42.483701730574886,43.124,0,43.477,522.0,0,False,42.953600000000066,42.92914285714272,42.48375999999972,-0.1426866,-0.01482686192458787,0,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,44.235,43.92677833927049,go_long,0,44.03114285714287,43.59303999999983,go_long,44.469,0,44.221000000000075,go_short,go_long,go_short,0,44.235,850.0,43.6679624702518,44.469
156,BNB/USDT:USDT,2021-01-30 13:30:00+00:00,second_buy,trailing_stop_loss,44.55,44.55,44.022658594767336,43.73329858356648,44.55,0,44.55,4.0,0,False,44.29020000000007,44.17828571428573,43.647039999999826,-1.29662665,-0.13807634795289117,0,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,49.528,49.34079261385456,go_long,0,49.3284285714286,49.14703999999986,go_long,50.05,0,49.30080000000004,go_short,go_long,go_short,0,49.4,5734.0,49.04969920810858,50.063
157,BNB/USDT:USDT,2021-02-01 21:45:00+00:00,second_buy,trailing_stop_loss,50.157,50.732,49.5548245194154,49.17431408158202,50.05,0,50.732,1974.0,0,False,49.59540000000003,49.49928571428575,49.21743999999986,-1.27210292,-0.13567600558060228,0,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,56.939,56.34926820254768,go_long,0,56.40542857142862,55.954639999999884,go_long,57.17,0,56.494400000000056,go_short,go_long,go_short,0,56.939,417.0,55.83315892298342,57.17
158,BNB/USDT:USDT,2021-02-05 01:00:00+00:00,second_buy,trailing_stop_loss,56.758,57.558,56.535226940617264,55.96092492868836,56.758,0,57.558,824.0,0,False,56.759600000000056,56.65200000000005,56.07735999999988,-1.34123753,-0.14402077616935854,0,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,64.404,63.23310275934023,go_long,0,63.914000000000044,61.82071999999985,go_long,64.568,0,64.1992000000001,go_short,go_long,go_short,0,64.35,1476.0,62.07875707423983,64.829
159,BNB/USDT:USDT,2021-02-05 22:00:00+00:00,second_buy,trailing_stop_loss,64.99,66.212,63.69139464251865,62.38492321688873,64.99,0,66.212,2212.0,0,False,64.6378000000001,64.41785714285719,62.04519999999986,-1.28210567,-0.13791402867130284,0,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,73.75,72.15317514096354,go_long,0,73.23242857142858,69.0962399999999,go_long,74.8,1,73.80020000000012,go_short,go_long,go_short,0,72.246,2474.0,69.95060364397786,74.8
160,BNB/USDT:USDT,2021-02-06 10:30:00+00:00,second_buy,trailing_stop_loss,74.799,75.0,72.50591742696915,70.28359596664616,74.443,1,74.446,583.0,0,False,74.15740000000012,73.58185714285716,69.4727199999999,-0.5290525,-0.05712089330803096,0,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,77.3,76.74406560449808,go_long,0,77.10485714285724,75.49147999999985,go_long,77.852,1,77.31040000000012,go_short,go_long,go_short,0,77.3,13.0,75.79727397835336,77.852
89,AAVE/USDT:USDT,2022-11-26 17:15:00+00:00,second_buy,trailing_stop_loss,60.441,62.421,60.2821655806945,60.21667310135188,60.441,0,62.19,62580.0,0,False,60.32959999999571,60.12271428571343,60.22103999999536,0.3161284,0.036362939516092666,0,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,59.257,59.028041381689484,go_long,0,59.22057142857073,58.609999999995374,go_long,59.424,0,59.29579999999545,go_short,go_long,go_short,0,59.257,21352.0,58.70866267105126,59.643
162,BNB/USDT:USDT,2021-02-09 16:45:00+00:00,second_buy,trailing_stop_loss,106.207,115.663,103.02801239342364,99.1066055756817,106.207,0,110.806,20456.0,1,False,106.28640000000004,104.96400000000006,98.01715999999992,-2.4937687,-0.2714246656823817,0,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,131.427,129.3310479689732,go_long,0,129.99614285714293,126.8855199999999,go_long,134.448,0,131.01939999999976,go_short,go_long,go_short,0,130.525,1866.0,127.58670883750324,134.448
163,BNB/USDT:USDT,2021-02-12 12:30:00+00:00,second_buy,trailing_stop_loss,132.928,141.905,131.22857905066962,128.6295452199104,132.928,0,141.665,18314.0,0,False,133.61379999999977,131.99885714285722,127.6053199999999,-0.31957088,-0.035250137827802765,0,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,141.215,141.00310171985174,go_long,0,141.98271428571448,137.28507999999982,go_long,145.336,0,142.02879999999982,go_short,go_long,go_short,0,141.215,1073.0,137.97668552322529,145.336
81,AAVE/USDT:USDT,2022-07-31 11:00:00+00:00,second_buy,trailing_stop_loss,105.819,109.115,100.60068952177588,98.2815360885822,105.413,0,108.864,99906.0,0,False,103.90279999999652,101.35314285714163,97.26947999999567,-0.08523144,-0.00980445018027874,0,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,107.746,104.18036052794871,go_long,0,106.28614285714183,100.60007999999574,go_long,107.75,1,107.0119999999966,go_short,go_long,go_short,0,107.689,60446.0,101.6443191824077,108.505
88,AAVE/USDT:USDT,2022-11-15 14:15:00+00:00,second_buy,trailing_stop_loss,61.978,62.417,60.515820979595965,60.03723652813205,61.841,0,61.851,5041.0,0,False,61.09299999999564,60.63214285714197,60.03975999999537,-0.0523418,-0.006054752374118173,0,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,59.584,59.93528659536623,go_long,0,59.701142857141996,60.15855999999536,go_long,60.543,0,59.82959999999571,go_short,go_long,go_short,0,59.562,33487.0,60.05880694946003,60.543
166,BNB/USDT:USDT,2021-02-19 13:45:00+00:00,second_buy,trailing_stop_loss,281.415,289.8,268.69073820569696,261.5224008367542,276.7,0,283.008,17134.0,0,False,272.8881999999999,269.81828571428593,262.89063999999985,1.80869018,0.1994069976994885,0,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,222.222,217.97714985937458,go_long,0,219.9065714285716,212.70707999999965,go_long,225.6,0,220.71240000000012,go_short,go_long,go_short,0,220.888,1498.0,213.7055641470733,226.103
167,BNB/USDT:USDT,2021-03-01 02:45:00+00:00,second_buy,trailing_stop_loss,226.0,227.0,219.32943449639387,214.67307791395675,224.785,0,226.767,3014.0,0,False,222.56520000000015,220.98271428571448,213.61971999999966,-1.165266,-0.1287453015929837,0,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,248.081,246.44217420786666,go_long,0,246.3912857142857,245.36912000000007,go_long,253.848,0,247.81240000000034,go_short,go_long,go_short,0,247.895,4379.0,244.77795509076407,254.55
168,BNB/USDT:USDT,2021-03-09 09:30:00+00:00,second_buy,trailing_stop_loss,254.0,262.272,248.77891663742562,246.02632878774452,253.848,0,261.631,4370.0,0,False,251.18100000000032,249.14442857142856,245.9694800000001,-0.33002532,-0.03705317683619824,0,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,267.34,266.62964841511354,go_long,0,267.28214285714216,264.82588000000015,go_long,270.333,0,268.0604,go_short,go_long,go_short,0,267.34,595.0,264.4401791018279,270.333
169,BNB/USDT:USDT,2021-03-27 21:45:00+00:00,second_buy,trailing_stop_loss,270.399,271.497,267.36016404355763,264.9540917609517,269.607,0,271.378,1376.0,0,False,269.0278,268.317285714285,265.22824000000014,-1.23023007,-0.1377016745708143,0,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,302.662,301.3989398602679,go_long,0,302.08171428571376,300.70856000000003,go_long,303.532,0,302.5139999999998,go_short,go_long,go_short,0,301.925,865.0,299.69277553158213,303.95
170,BNB/USDT:USDT,2021-03-30 19:30:00+00:00,second_buy,trailing_stop_loss,304.046,308.077,302.426333727919,300.31382919590936,303.565,0,308.077,1004.0,0,False,303.4593999999998,303.29885714285666,301.17728000000005,-1.18927973,-0.13343484575982653,0,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,340.89,337.0484905791495,go_long,0,338.8877142857135,332.2846,go_long,344.752,0,339.1409999999996,go_short,go_long,go_short,0,340.89,5291.0,333.15771878920197,346.531
171,BNB/USDT:USDT,2021-04-02 01:00:00+00:00,second_buy,trailing_stop_loss,345.395,350.0,339.0213381823572,334.3958136937055,345.131,0,349.872,4811.0,0,False,341.6851999999996,340.5334285714278,333.301,-0.8989095,-0.10266521870150144,0,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,378.0,374.36745039418946,go_long,0,375.59557142857085,370.9069199999999,go_long,380.297,0,376.8495999999994,go_short,go_long,go_short,0,376.72,903.0,372.46240145373423,380.93
85,AAVE/USDT:USDT,2022-10-18 20:15:00+00:00,second_buy,trailing_stop_loss,81.939,82.756,81.02093119158917,80.45512834927665,81.844,0,82.41,231453.0,0,False,81.35399999999629,81.00914285714158,80.18759999999563,-1.1809347,-0.14353568206914005,0,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,91.41,88.99370165606915,go_long,0,89.17199999999896,87.36907999999538,go_long,91.7,0,89.68899999999593,go_short,go_long,go_short,0,90.171,114021.0,87.6917225179422,92.188
84,AAVE/USDT:USDT,2022-09-12 11:30:00+00:00,second_buy,trailing_stop_loss,95.053,96.0,93.76374352192798,92.73206271393025,95.053,0,95.507,12896.0,0,False,94.71039999999654,94.21014285714152,92.28339999999534,1.17055404,0.13630645952609227,0,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,81.736,80.76837322642356,go_long,0,80.79699999999873,80.06075999999562,go_long,81.949,0,80.9415999999963,go_short,go_long,go_short,0,81.407,80773.0,80.29873861721879,81.949
83,AAVE/USDT:USDT,2022-09-02 14:45:00+00:00,second_buy,trailing_stop_loss,90.749,91.181,89.45780975891834,88.31112974480676,90.749,1,91.135,3658.0,0,False,90.38479999999637,90.2799999999988,87.90175999999553,-0.40476861,-0.049439714151604246,0,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,95.14,93.44678779864216,go_long,0,93.80657142857011,92.07759999999534,go_long,95.11,0,94.12099999999654,go_short,go_long,go_short,0,94.727,2510.0,92.51006773104467,95.235
175,BNB/USDT:USDT,2021-08-20 22:00:00+00:00,second_buy,trailing_stop_loss,454.837,458.635,451.87967511411887,448.8039446520466,454.112,0,458.174,347094.0,0,False,453.31100000000276,452.4877142857162,450.0829999999987,-0.33377425,-0.03837633439232501,0,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,470.0,468.0785401264636,go_long,0,468.82214285714497,466.62695999999835,go_long,470.515,0,469.52220000000295,go_short,go_long,go_short,0,470.0,252069.0,466.5556870370675,471.321
87,AAVE/USDT:USDT,2022-11-13 09:30:00+00:00,second_buy,trailing_stop_loss,56.809,56.821,57.98726143240537,58.38852841805927,56.373,1,56.49,27206.0,0,False,57.5415999999957,57.81714285714195,58.801719999995356,-0.920802,-0.10908618542206328,1,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,61.508,60.273061157704326,go_long,0,60.2717142857134,59.953719999995364,go_long,61.619,0,60.61879999999563,go_short,go_long,go_short,0,61.417,6255.0,59.89213545038261,61.801
520,BCH/USDT:USDT,2020-10-01 16:00:00+00:00,first_buy,trailing_stop_loss,230.8,230.8,230.4759372446912,230.8145223150725,227.05,1,228.0,8363.0,0,False,230.34999999999687,230.19285714285942,231.2819999999995,-0.1868072,-0.020534834883426435,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,False,go_long,226.8,226.91136987298296,go_long,1,227.1785714285737,226.45599999999956,go_long,226.6,1,227.39999999999696,do_nothing,go_long,do_nothing,0,226.6,30.0,226.55772912799134,226.8
309,ALGO/USDT:USDT,2023-06-22 00:30:00+00:00,second_buy,trailing_stop_loss,0.1254,0.1267,0.12570166493102472,0.12528287086917894,0.1253,0,0.12660000000000002,5478.0,0,False,0.12589999999999282,0.12591428571429011,0.12545599999999488,0.08469082,0.011178216718828533,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.12340000000000001,0.12102207030722187,go_long,0,0.12212857142857578,0.11832399999999486,do_nothing,0.12380000000000001,1,0.12273999999999283,go_short,go_long,go_short,0,0.1226,19493.0,0.1193053096125794,0.12380000000000001
311,ALGO/USDT:USDT,2023-09-21 03:30:00+00:00,second_buy,trailing_stop_loss,0.10060000000000001,0.1023,0.10014526884613362,0.0995273670596367,0.095,0,0.1017,154434.0,0,False,0.10041999999999252,0.10028571428571884,0.09966799999999494,-0.10781348,-0.013290812980468154,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.1018,0.1013626875097746,go_long,0,0.10157142857143321,0.10072399999999503,do_nothing,0.1023,0,0.10179999999999201,go_short,go_long,go_short,0,0.10160000000000001,10309.0,0.10091870770610487,0.10250000000000001
445,BCH/USDT:USDT,2020-06-25 03:15:00+00:00,first_buy,trailing_stop_loss,232.5,232.5,232.25854718407044,232.6148211696843,229.35,1,229.65,47492.0,0,False,231.9899999999978,232.37857142857266,232.62999999999937,0.02158,0.00234585871147351,1,go_long,go_long,go_long,go_long,do_nothing,do_nothing,False,go_long,231.75,232.16012762404785,go_long,0,232.1357142857155,232.4579999999994,go_long,231.5,1,232.12999999999784,do_nothing,go_long,do_nothing,1,231.5,496.0,232.4007219586436,231.8
446,BCH/USDT:USDT,2020-06-26 06:15:00+00:00,first_buy,trailing_stop_loss,231.5,231.55,232.0662618357328,232.3377055172626,230.45,1,231.55,16166.0,0,False,231.91999999999786,232.08571428571548,232.41399999999942,-0.166352,-0.017966033966033967,1,go_long,go_long,go_long,go_long,do_nothing,do_nothing,False,go_long,229.15,229.1433479306886,go_long,0,229.11428571428692,229.58399999999946,go_long,228.1,1,229.04999999999774,do_nothing,go_long,do_nothing,1,227.85,16525.0,229.52153895763024,229.15
447,BCH/USDT:USDT,2020-06-27 14:30:00+00:00,first_buy,trailing_stop_loss,228.0,229.3,229.14437132596728,229.49401755336135,227.5,0,229.15,6109.0,0,False,228.97999999999774,229.12857142857266,229.52999999999946,-0.31603,-0.034451580719585956,1,go_long,go_long,go_long,go_long,do_nothing,do_nothing,False,go_long,222.25,222.45834436429743,go_long,0,222.55714285714404,222.5359999999995,go_long,221.85,1,222.32999999999802,do_nothing,go_long,do_nothing,0,221.85,639.0,222.5862321091222,222.25
448,BCH/USDT:USDT,2020-06-29 03:30:00+00:00,first_buy,trailing_stop_loss,221.75,221.75,222.2801375390209,222.49095565659462,221.3,1,221.3,10849.0,0,False,221.999999999998,222.33571428571548,222.46399999999946,-0.0488928,-0.005511617698482966,1,go_long,go_long,go_long,go_long,do_nothing,do_nothing,False,go_long,221.85,222.31275953452766,go_long,0,222.1357142857155,222.4719999999994,go_long,221.6,1,221.86999999999813,do_nothing,go_long,do_nothing,1,221.6,246.0,222.62754635046545,221.85
449,BCH/USDT:USDT,2020-06-30 19:00:00+00:00,first_buy,trailing_stop_loss,221.55,221.55,222.1031042215234,222.50328365783838,220.75,1,220.95,6549.0,0,False,221.6899999999981,221.8142857142869,222.43399999999943,0.0518624,0.005864907110096153,1,go_long,go_long,go_long,go_long,do_nothing,do_nothing,False,go_long,224.2,224.03620183126037,go_long,0,224.27142857142977,223.83799999999957,go_long,223.6,1,224.18999999999795,do_nothing,go_long,do_nothing,0,223.6,4654.0,223.93107829086932,224.2
450,BCH/USDT:USDT,2020-07-02 15:15:00+00:00,first_buy,trailing_stop_loss,223.55,223.55,223.38447847260494,223.62507249154567,218.95,1,219.8,38529.0,0,False,223.19999999999794,223.62142857142976,223.65999999999957,0.070328,0.007991098982909721,1,go_long,go_long,go_long,go_long,do_nothing,do_nothing,False,go_long,224.15,224.201335343117,go_long,0,224.1357142857155,224.6679999999994,go_long,223.0,1,224.029999999998,do_nothing,go_long,do_nothing,1,222.55,8934.0,224.46208725094792,224.2
451,BCH/USDT:USDT,2020-07-05 06:00:00+00:00,first_buy,trailing_stop_loss,222.95,222.95,223.8318991364836,224.26489560272955,221.8,1,221.8,4708.0,0,False,223.499999999998,223.7357142857155,224.53399999999942,-0.1340716,-0.015059327899444834,1,go_long,go_long,go_long,go_long,do_nothing,do_nothing,False,go_long,221.55,221.75109714288024,go_long,0,221.48571428571546,222.17199999999949,go_long,221.55,1,221.47999999999797,do_nothing,go_long,do_nothing,1,221.55,0.0,222.30253282083808,221.55
452,BCH/USDT:USDT,2020-07-05 12:15:00+00:00,first_buy,trailing_stop_loss,221.35,221.35,221.47400527474483,222.12827113040564,218.5,1,219.95,21010.0,1,False,221.209999999998,221.24285714285833,222.09799999999947,-0.1347028,-0.015274487147358889,1,go_long,go_long,go_long,go_long,do_nothing,do_nothing,False,go_long,220.35,220.4630757848263,go_long,0,220.59285714285832,220.2619999999995,go_long,220.3,1,220.549999999998,do_nothing,go_long,do_nothing,0,220.3,58.0,220.44671000404608,220.35
453,BCH/USDT:USDT,2020-07-05 21:30:00+00:00,first_buy,trailing_stop_loss,220.25,220.25,220.030294894853,220.23954630004266,215.85,1,217.65,9538.0,0,False,219.959999999998,220.15714285714404,220.14399999999947,0.889688,0.10213734782799366,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,False,go_long,243.4,243.43196551297922,go_long,0,243.48571428571543,243.78399999999957,go_long,241.85,1,243.09999999999832,do_nothing,go_long,do_nothing,1,241.85,11307.0,243.62483283434221,243.6
454,BCH/USDT:USDT,2020-07-09 00:30:00+00:00,first_buy,trailing_stop_loss,241.85,241.95,243.02704774175166,243.41558595772426,240.0,1,240.8,8864.0,0,False,242.4499999999983,242.9428571428583,243.6699999999996,-0.0904088,-0.009369137086979413,1,go_long,go_long,go_long,go_long,do_nothing,do_nothing,False,go_long,242.6,242.7929705982488,go_long,0,242.5357142857155,242.9879999999995,go_long,242.0,1,242.24999999999827,do_nothing,go_long,do_nothing,1,242.0,200.0,242.9389142586465,242.7
444,BCH/USDT:USDT,2020-06-24 09:30:00+00:00,first_buy,trailing_stop_loss,239.25,239.25,240.68727500706115,241.46150645496775,238.8,0,239.05,3932.0,0,False,239.61999999999767,239.80000000000118,242.0639999999994,-0.4059408,-0.04240226523789887,1,go_long,go_long,go_long,go_long,do_nothing,do_nothing,False,go_long,232.55,232.73282849026506,go_long,0,232.91428571428693,232.7659999999994,go_long,232.55,1,232.69999999999777,do_nothing,go_long,do_nothing,0,232.55,0.0,232.85200686325902,232.55
455,BCH/USDT:USDT,2020-07-09 15:00:00+00:00,first_buy,trailing_stop_loss,241.75,242.15,242.2632828139028,242.673068758006,238.05,1,239.35,16996.0,0,False,241.62999999999823,241.96428571428692,242.8319999999995,-0.220918,-0.0230854919139438,1,go_long,go_long,go_long,go_long,do_nothing,do_nothing,False,go_long,235.6,236.1269505061313,go_long,0,235.85714285714405,236.83599999999944,go_long,235.4,1,235.4499999999983,do_nothing,go_long,do_nothing,1,235.4,2220.0,236.62575264989422,235.6
457,BCH/USDT:USDT,2020-07-11 20:00:00+00:00,first_buy,trailing_stop_loss,235.7,235.7,235.87961639561138,236.14248822436124,234.6,1,235.2,1897.0,0,False,235.71999999999798,235.80000000000118,236.20999999999938,-0.0431876,-0.004586907882676541,1,go_long,go_long,go_long,go_long,do_nothing,do_nothing,False,go_long,237.65,237.23719899406743,go_long,1,237.2142857142869,237.30799999999948,go_long,236.7,1,237.28999999999806,do_nothing,go_long,do_nothing,0,236.1,13477.0,237.32100725829517,239.4
458,BCH/USDT:USDT,2020-07-12 13:45:00+00:00,first_buy,trailing_stop_loss,236.4,236.4,236.66224530267243,237.03796968360663,232.2,1,233.5,25783.0,0,False,236.52999999999807,236.7142857142869,237.1399999999995,-0.0202584,-0.002169149178795481,1,go_long,go_long,go_long,go_long,do_nothing,do_nothing,False,go_long,233.35,235.179919686682,go_long,0,234.98571428571546,236.26799999999938,go_long,233.8,1,234.41999999999786,do_nothing,go_long,do_nothing,1,233.35,14393.0,235.88016479685197,233.8
459,BCH/USDT:USDT,2020-07-13 19:15:00+00:00,first_buy,trailing_stop_loss,233.3,233.3,234.84454742719248,235.6668192563444,233.0,1,233.0,1831.0,0,False,233.78999999999786,234.49285714285833,236.0799999999994,-0.3167416,-0.0339511990155767,1,go_long,go_long,go_long,go_long,do_nothing,do_nothing,False,go_long,227.8,227.5917159747061,go_long,1,227.50714285714406,227.73799999999946,go_long,227.1,1,227.60999999999746,do_nothing,go_long,do_nothing,0,227.1,1617.0,227.68024089990232,227.8
460,BCH/USDT:USDT,2020-07-16 07:00:00+00:00,first_buy,trailing_stop_loss,227.1,227.1,227.12375967090514,227.44837120361325,223.15,1,224.55,42577.0,0,False,226.98999999999745,227.13571428571547,227.60399999999947,-0.0846932,-0.00942189213904136,1,go_long,go_long,go_long,go_long,do_nothing,do_nothing,False,go_long,223.6,224.00088106624867,go_long,0,223.88571428571544,224.55799999999945,go_long,223.25,1,223.74999999999773,do_nothing,go_long,do_nothing,1,223.15,13223.0,224.40705065739783,223.6
461,BCH/USDT:USDT,2020-07-19 06:15:00+00:00,first_buy,trailing_stop_loss,223.4,223.65,223.91613013297965,224.3361580161091,222.8,0,223.45,1210.0,0,False,223.6199999999977,223.75714285714403,224.49799999999945,-0.0586552,-0.006548569892333861,1,go_long,go_long,go_long,go_long,do_nothing,do_nothing,False,go_long,223.85,224.30333080868837,go_long,0,224.15714285714407,224.74599999999947,go_long,223.4,1,223.88999999999805,do_nothing,go_long,do_nothing,1,223.35,2605.0,224.67789538264606,223.85
462,BCH/USDT:USDT,2020-07-20 19:45:00+00:00,first_buy,trailing_stop_loss,223.35,223.35,223.88743376119785,224.44990313207967,220.85,1,221.6,33494.0,0,False,223.32999999999805,223.67142857142977,224.62599999999946,0.5309468,0.05992051328698415,1,go_long,go_long,go_long,go_long,do_nothing,do_nothing,False,go_long,236.7,236.98759549015614,go_long,1,236.7785714285726,237.23599999999948,go_long,236.55,1,236.92999999999796,do_nothing,go_long,do_nothing,0,236.55,10430.0,237.3301879537959,236.7
