,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),close_date,low (exit),short-bid-rl (exit),sma-05 (exit),sma-07 (exit),mean-grad-hist (exit),sma-compare (exit),open (exit),short_kdj (exit),short-small-rl (exit),ema-12 (exit),close (exit),long-small-rl (exit),short-large-rl (exit),high (exit),sma-25 (exit),long_jcrosk (exit),long-bid-rl (exit),long-large-rl (exit),ema-26 (exit),volume (exit)
1511,AAVE/USDT:USDT,2024-07-24 21:30:00+00:00,second_buy,roi,90.87,91.13,91.49353101075197,92.10254380815982,90.05,1,90.14,5558.0,0,False,91.2159999999972,91.30714285714306,92.23319999999781,0.0008091,9.996666295266606e-05,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2024-07-25 00:30:00+00:00,90.01,go_short,89.8859999999972,89.8842857142859,0,0,90.01,False,do_nothing,90.8439901921438,90.04,do_nothing,go_long,90.46,90.80839999999782,0,go_short,go_long,90.19477671449623,1405.0
1075,AAVE/USDT:USDT,2023-02-19 22:45:00+00:00,second_buy,roi,90.623,90.623,90.82309038998922,91.12238971338138,90.527,1,90.527,10000.0,0,False,90.88819999999723,90.8251428571429,91.01131999999684,0.2347274,0.025926595277554164,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2023-02-20 01:15:00+00:00,87.105,go_short,89.30939999999724,89.61328571428575,1,1,89.55,False,do_nothing,90.40553849236586,87.105,do_nothing,go_long,89.616,90.40343999999682,0,go_short,go_long,89.79029015660304,43447.0
1072,AAVE/USDT:USDT,2023-02-19 14:15:00+00:00,second_buy,roi,93.51,95.433,92.51883302736564,91.55755699946356,93.51,0,94.916,85684.0,0,False,93.55959999999723,93.3647142857143,90.94135999999682,0.17554176,0.020587074838052832,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2023-02-19 16:45:00+00:00,92.264,go_short,93.63139999999723,93.56742857142861,1,0,93.765,False,do_nothing,92.73639394382036,92.829,do_nothing,go_long,93.946,92.49299999999683,0,go_short,go_long,93.45675380532775,48811.0
1061,AAVE/USDT:USDT,2023-02-09 22:45:00+00:00,second_buy,roi,78.87,79.005,79.92672224619315,81.3686160931571,77.736,1,77.853,58965.0,1,False,78.96839999999719,79.24171428571431,81.8899999999967,0.00011988,1.283845373663196e-05,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2023-02-10 01:15:00+00:00,77.358,go_short,77.9689999999972,77.84985714285715,0,0,77.387,False,do_nothing,79.46294507196264,78.069,do_nothing,go_long,78.092,79.28047999999671,0,go_short,go_long,78.24242162977053,4658.0
1062,AAVE/USDT:USDT,2023-02-10 01:30:00+00:00,second_buy,roi,77.948,77.948,78.16127984057506,79.33346765922467,77.681,0,77.715,1163.0,0,False,77.8811999999972,77.881,79.0618799999967,0.00023976,2.581244676182855e-05,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2023-02-10 04:00:00+00:00,77.704,go_short,78.12919999999717,78.12042857142855,1,0,78.0,False,do_nothing,78.6835682653955,77.717,do_nothing,go_long,78.0,78.09371999999671,0,go_short,go_long,78.10932718100067,3904.0
1063,AAVE/USDT:USDT,2023-02-10 04:15:00+00:00,second_buy,roi,77.708,77.828,78.00773838392364,78.59211876425509,77.049,1,77.449,10573.0,0,False,77.89899999999717,78.03299999999997,78.0183599999967,-0.00047952,-5.148932883659861e-05,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2023-02-10 15:45:00+00:00,78.0,go_short,78.68879999999714,78.65771428571418,1,0,78.794,False,do_nothing,78.47117658909332,78.0,do_nothing,go_long,78.915,78.4247199999967,1,go_short,go_long,78.51562298261257,16320.0
1571,AAVE/USDT:USDT,2024-08-26 13:45:00+00:00,second_buy,roi,132.12,132.16,132.0359779620022,132.4484555373927,131.15,1,131.31,4874.0,1,False,131.83799999999792,131.977142857143,132.12519999999796,0.00079026,0.00010046623625835696,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2024-08-26 17:45:00+00:00,131.54,go_short,132.23399999999793,132.13571428571444,1,0,132.33,False,do_nothing,132.11279898414736,131.85,do_nothing,go_long,132.77,131.96199999999794,0,go_short,go_long,132.02725562973504,5302.0
1064,AAVE/USDT:USDT,2023-02-10 16:00:00+00:00,second_buy,roi,77.912,78.215,78.46937329297987,78.45220054545678,77.288,1,78.215,27478.0,0,False,78.60819999999714,78.5999999999999,78.3912799999967,0.00321804,0.0003433463009074075,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2023-02-11 06:45:00+00:00,78.166,go_short,78.18179999999718,78.25157142857135,1,1,78.166,False,do_nothing,78.44937672811317,78.166,do_nothing,go_long,78.166,78.47455999999667,0,go_short,go_long,78.31537995443625,0.0
1045,AAVE/USDT:USDT,2023-01-01 04:30:00+00:00,second_buy,roi,51.374,51.374,51.685407082659985,51.845773464800125,51.295,1,51.339,19560.0,0,False,51.61179999999765,51.66528571428587,51.798399999996626,0.00017982,1.9454874418785623e-05,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2023-01-02 01:00:00+00:00,51.748,go_short,51.9215999999977,51.93057142857157,1,1,51.758,False,do_nothing,51.9605564380441,51.748,do_nothing,go_long,51.758,52.037679999996655,0,go_short,go_long,51.94215257976946,300.0
1074,AAVE/USDT:USDT,2023-02-19 19:45:00+00:00,second_buy,roi,91.036,91.171,91.50660703278892,91.83680522467083,90.785,0,90.969,3295.0,0,False,91.1465999999972,91.22171428571434,92.60711999999681,0.0138434,0.001523729947028057,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2023-02-19 22:30:00+00:00,90.97,go_short,90.91939999999722,90.81657142857146,0,0,90.993,False,do_nothing,91.1700208904519,91.052,do_nothing,go_long,91.052,91.14627999999684,0,go_short,go_long,90.8769250063509,1396.0
1065,AAVE/USDT:USDT,2023-02-11 07:00:00+00:00,second_buy,roi,78.0,78.0,78.26685996144606,78.41608956306774,78.0,1,78.0,12.0,1,False,78.11359999999718,78.17857142857136,78.45555999999668,0.0,0.0,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2023-02-11 17:30:00+00:00,78.105,go_short,78.2641999999972,78.41614285714282,1,1,78.105,False,do_nothing,78.5882464940412,78.105,do_nothing,go_long,78.105,78.67611999999671,0,go_short,go_long,78.52176168724021,0.0
1066,AAVE/USDT:USDT,2023-02-11 17:45:00+00:00,second_buy,roi,78.197,78.197,78.41287527381864,78.53089490189,77.807,1,77.814,2378.0,0,False,78.1181999999972,78.2478571428571,78.65863999999671,0.0005994,6.418073294397022e-05,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2023-02-12 21:30:00+00:00,78.581,go_short,79.31679999999722,79.45328571428566,1,1,79.138,False,do_nothing,79.54463088675158,78.581,do_nothing,go_long,79.24,79.71019999999669,0,go_short,go_long,79.43397056611624,15404.0
1067,AAVE/USDT:USDT,2023-02-12 21:45:00+00:00,second_buy,roi,78.656,78.656,79.18797509440606,79.41799156180701,77.68,1,77.835,32325.0,0,False,78.9503999999972,79.17985714285707,79.63359999999669,0.0632508,0.006782066142444567,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2023-02-13 00:15:00+00:00,77.087,go_short,77.2871999999972,77.33085714285706,0,1,77.284,False,do_nothing,78.27078136510838,77.108,do_nothing,go_long,77.284,78.55515999999669,0,go_short,go_long,77.63793197687355,11889.0
1068,AAVE/USDT:USDT,2023-02-13 00:30:00+00:00,second_buy,roi,77.083,77.114,77.53671167273916,78.1751679306559,76.842,0,76.98,3990.0,0,False,77.1971999999972,77.27085714285705,78.44479999999669,0.05980416,0.006466864572695378,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2023-02-13 03:00:00+00:00,76.302,go_short,76.3461999999972,76.42299999999992,0,1,76.485,False,do_nothing,77.29437959147906,76.534,do_nothing,go_long,76.588,77.22887999999669,0,go_short,go_long,76.68278529658886,3770.0
1073,AAVE/USDT:USDT,2023-02-19 17:00:00+00:00,second_buy,roi,92.663,92.699,93.26909937373887,92.69940179983367,91.175,1,92.237,29078.0,0,False,93.36559999999722,93.31285714285717,92.60227999999682,0.0858616,0.009320545644057512,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2023-02-19 19:30:00+00:00,90.822,go_short,91.2465999999972,91.17300000000004,0,0,90.96,False,do_nothing,91.90622964264449,91.272,do_nothing,go_long,91.272,92.6887999999968,0,go_short,go_long,91.60435376602327,8590.0
1069,AAVE/USDT:USDT,2023-02-13 03:15:00+00:00,second_buy,roi,76.439,76.49,76.65297217403673,77.23472184396209,76.439,0,76.489,1152.0,0,False,76.35819999999721,76.43142857142848,77.11343999999669,-0.00011988,-1.3085750925816877e-05,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2023-02-13 08:00:00+00:00,76.834,go_short,76.74779999999718,76.72928571428562,1,0,76.929,False,do_nothing,76.82833612066284,76.834,do_nothing,go_long,76.929,76.60707999999667,0,go_short,go_long,76.73015059548052,711.0
1070,AAVE/USDT:USDT,2023-02-13 08:15:00+00:00,second_buy,roi,76.729,76.729,76.68012742694506,76.79697788950263,76.01,1,76.405,24124.0,1,False,76.72279999999719,76.6849999999999,76.60611999999668,0.16418892,0.01798829260445515,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2023-02-13 10:45:00+00:00,74.192,go_short,74.47419999999718,74.47299999999993,0,0,74.253,False,do_nothing,75.64279832282207,74.25,do_nothing,go_long,74.453,75.90423999999669,0,go_short,go_long,74.96293588604087,20205.0
1570,AAVE/USDT:USDT,2024-08-26 10:45:00+00:00,second_buy,roi,132.34,132.7,132.33071855048473,133.03914083865365,132.26,0,132.55,653.0,0,False,132.16199999999793,131.85428571428585,133.15079999999796,0.0,0.0,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2024-08-26 13:30:00+00:00,132.09,go_short,132.02599999999794,132.07142857142873,1,1,132.23,False,do_nothing,132.5395319803841,132.15,do_nothing,go_long,132.33,132.24039999999795,0,go_short,go_long,132.1679739550935,1932.0
1569,AAVE/USDT:USDT,2024-08-26 08:00:00+00:00,second_buy,roi,133.66,133.69,133.97549717112776,134.46854597126165,132.63,1,132.79,28598.0,0,False,133.79999999999794,133.97000000000014,134.29679999999792,0.0007974,0.00010010010010010008,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2024-08-26 10:30:00+00:00,132.02,go_short,131.80399999999793,131.72428571428583,0,0,132.2,False,do_nothing,133.07827210574595,132.25,do_nothing,go_long,132.51,133.22879999999796,0,go_short,go_long,132.2908491960274,8345.0
1076,AAVE/USDT:USDT,2023-02-20 01:30:00+00:00,second_buy,roi,87.052,88.1,89.52655320943333,90.23298008552395,86.911,1,88.076,15527.0,0,False,88.93739999999725,89.24900000000004,90.28539999999683,-0.0003996,-4.541532313002407e-05,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2023-02-21 13:45:00+00:00,88.538,go_short,88.89939999999724,88.89914285714289,1,0,88.937,False,do_nothing,89.64785559174898,88.538,do_nothing,go_long,89.073,89.78207999999677,0,go_short,go_long,89.06893644311427,1376.0
1060,AAVE/USDT:USDT,2023-01-25 01:30:00+00:00,second_buy,roi,79.481,79.481,79.9243560239929,81.17276214719719,78.0,1,78.205,59560.0,1,False,79.33099999999708,79.49942857142844,81.50603999999663,0.00011988,1.279737909676098e-05,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2023-02-09 22:30:00+00:00,78.948,go_short,79.29779999999718,79.64200000000002,0,1,79.21,False,do_nothing,81.64986538060967,79.0,do_nothing,go_long,79.493,82.1832399999967,0,go_short,go_long,80.3037626545919,30730.0
1568,AAVE/USDT:USDT,2024-08-23 10:30:00+00:00,second_buy,roi,133.65,133.79,133.9820707561721,134.12548372093022,132.6,1,133.05,23517.0,0,False,133.7339999999978,133.92285714285728,134.08319999999793,0.00182221,0.00022833534049797633,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2024-08-26 07:45:00+00:00,133.56,go_short,134.21999999999792,134.09000000000015,1,0,134.24,False,do_nothing,134.60282964896257,133.56,do_nothing,go_long,134.26,134.38879999999793,0,go_short,go_long,134.19104211133282,5926.0
1059,AAVE/USDT:USDT,2023-01-19 16:45:00+00:00,second_buy,roi,79.015,79.359,79.11471433195116,79.62608650808066,78.723,1,78.764,41703.0,0,False,78.93599999999742,79.01714285714283,79.52035999999669,0.00021978,2.5418774306702933e-05,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2023-01-25 01:15:00+00:00,79.059,go_short,79.67859999999708,79.74514285714272,0,1,79.576,False,do_nothing,81.41018311897297,79.51,do_nothing,go_long,79.576,81.75111999999663,0,go_short,go_long,80.23696621017343,7210.0
1574,AAVE/USDT:USDT,2024-08-26 23:30:00+00:00,second_buy,roi,129.12,129.37,129.15898410723838,129.6776027611778,129.0,1,129.23,1866.0,0,False,129.13799999999793,128.9914285714287,129.55999999999796,0.00077208,9.95970067337886e-05,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2024-08-27 02:00:00+00:00,128.48,go_short,129.03999999999795,129.04000000000013,1,0,129.16,False,do_nothing,129.27336946004797,128.52,do_nothing,go_long,129.16,128.95639999999796,1,go_short,go_long,128.99784550344077,7437.0
1573,AAVE/USDT:USDT,2024-08-26 20:45:00+00:00,second_buy,roi,129.45,129.81,129.90989588459632,130.63245244582578,129.45,0,129.81,1221.0,0,False,129.2499999999979,129.46285714285727,130.86519999999794,0.0108492,0.0013943532932824975,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2024-08-26 23:15:00+00:00,129.14,go_short,129.01799999999793,128.91571428571442,0,0,129.63,False,do_nothing,129.71341098207205,129.14,do_nothing,go_long,129.63,129.67719999999795,0,go_short,go_long,129.14607212673627,2101.0
1047,AAVE/USDT:USDT,2023-01-12 07:00:00+00:00,second_buy,roi,65.035,66.657,64.84100437280492,64.42664338813395,65.035,0,66.515,95604.0,0,False,64.85739999999745,64.72257142857148,64.70311999999672,0.09740556,0.010467115296007492,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2023-01-12 09:30:00+00:00,65.464,go_short,65.92459999999744,66.07971428571435,1,0,65.853,False,do_nothing,65.41581456416687,65.464,do_nothing,go_long,65.853,65.38711999999671,0,go_short,go_long,65.89944823334565,19539.0
1048,AAVE/USDT:USDT,2023-01-12 09:45:00+00:00,second_buy,roi,65.51,65.709,65.87014850513863,65.43753200385821,65.498,1,65.709,9431.0,0,False,65.86199999999744,65.93057142857148,65.42795999999672,-0.00055944,-6.082170118298209e-05,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2023-01-12 12:15:00+00:00,65.467,go_short,65.63039999999744,65.6648571428572,0,1,65.467,False,do_nothing,65.52024167498439,65.775,do_nothing,go_long,65.775,65.82095999999672,0,go_short,go_long,65.65924059551057,525.0
1078,AAVE/USDT:USDT,2023-02-21 16:45:00+00:00,second_buy,roi,87.494,87.515,88.22751795470111,88.81138145748209,86.829,1,87.269,16962.0,0,False,87.76939999999726,88.0338571428572,88.69115999999678,0.0003996,4.583266494030296e-05,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2023-02-21 21:00:00+00:00,87.289,go_short,87.58299999999724,87.69542857142862,1,1,87.522,False,do_nothing,88.11327953321155,87.457,do_nothing,go_long,87.522,87.9975599999968,0,go_short,go_long,87.80113554820103,3102.0
1077,AAVE/USDT:USDT,2023-02-21 14:00:00+00:00,second_buy,roi,88.574,88.592,88.93479237494284,89.54038480717497,87.526,1,88.197,13002.0,0,False,88.72179999999724,88.80085714285717,89.62387999999677,0.0436358,0.004956424192299691,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2023-02-21 16:30:00+00:00,87.351,go_short,88.01719999999725,88.34771428571435,1,1,87.581,False,do_nothing,88.93477197408065,87.43,do_nothing,go_long,87.719,88.79247999999677,0,go_short,go_long,88.40179394646495,12806.0
1572,AAVE/USDT:USDT,2024-08-26 18:00:00+00:00,second_buy,roi,131.53,131.53,131.67537014823733,131.93703609643273,129.74,1,129.74,102810.0,0,False,131.6919999999979,131.7928571428573,131.85559999999793,0.0,0.0,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2024-08-26 20:30:00+00:00,128.82,go_short,129.2879999999979,129.56857142857157,0,1,128.82,False,do_nothing,130.69824864149183,129.37,do_nothing,go_long,129.37,130.94319999999797,0,go_short,go_long,129.92805877270476,6562.0
1051,AAVE/USDT:USDT,2023-01-17 08:00:00+00:00,second_buy,roi,81.095,81.767,81.91457549887446,81.69526468958972,81.09,1,81.658,54698.0,0,False,81.66219999999737,81.84671428571423,81.85963999999666,0.00054945,6.137605106487449e-05,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2023-01-17 10:30:00+00:00,81.234,go_short,81.76399999999734,81.75385714285707,1,0,81.565,False,do_nothing,81.72242877886849,81.234,do_nothing,go_long,81.641,82.06947999999667,1,go_short,go_long,81.75632826252733,4927.0
1052,AAVE/USDT:USDT,2023-01-17 10:45:00+00:00,second_buy,roi,81.357,81.425,81.70535468367697,81.70039701747082,81.111,1,81.425,6079.0,0,False,81.68179999999734,81.71471428571421,82.04675999999668,0.00021978,2.4566402987274605e-05,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2023-01-18 15:45:00+00:00,85.711,go_short,87.03239999999744,86.76414285714283,1,0,86.806,False,do_nothing,85.37033782708232,85.77,do_nothing,go_long,86.923,84.99171999999669,0,go_short,go_long,86.0619015999329,32795.0
1050,AAVE/USDT:USDT,2023-01-17 05:15:00+00:00,second_buy,roi,83.106,83.793,81.8749295915383,81.23255470043047,82.724,0,82.771,117485.0,1,False,82.44379999999738,82.22328571428567,80.97067999999668,0.08783533,0.009661577448353708,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2023-01-17 07:45:00+00:00,81.166,go_short,81.77079999999737,81.95928571428566,1,0,81.808,False,do_nothing,81.6982458647569,81.259,do_nothing,go_long,81.808,81.80151999999666,0,go_short,go_long,81.9612255895789,41595.0
1054,AAVE/USDT:USDT,2023-01-18 18:45:00+00:00,second_buy,roi,82.568,82.938,82.30883310227863,83.0600117759045,81.25,0,81.747,31198.0,0,False,82.09219999999745,82.29628571428569,83.65951999999672,-0.00043956,-4.887227231630135e-05,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2023-01-18 23:30:00+00:00,83.201,go_short,83.55599999999743,83.62528571428571,1,0,83.965,False,do_nothing,83.51641530156121,83.376,do_nothing,go_long,84.084,83.2280399999967,1,go_short,go_long,83.61506261987996,25882.0
1055,AAVE/USDT:USDT,2023-01-18 23:45:00+00:00,second_buy,roi,83.152,83.152,83.38597606297536,83.41342157551964,81.481,1,82.126,76565.0,0,False,83.31099999999742,83.29571428571428,83.22463999999668,0.13204257,0.014655664104363916,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2023-01-19 02:15:00+00:00,79.759,go_short,80.53499999999742,80.80985714285714,0,1,80.204,False,do_nothing,82.07451837042076,79.987,do_nothing,go_long,80.22,82.65519999999668,0,go_short,go_long,81.2646821574551,22915.0
1056,AAVE/USDT:USDT,2023-01-19 02:30:00+00:00,second_buy,roi,80.155,80.625,81.15596182553892,81.96218367631552,80.155,0,80.558,8638.0,0,False,80.46539999999742,80.60528571428571,82.50107999999668,-0.00021978,-2.4826832840934485e-05,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2023-01-19 11:00:00+00:00,80.888,go_short,81.1057999999974,81.1391428571428,0,1,80.888,False,do_nothing,81.66818905186342,80.992,do_nothing,go_long,80.992,81.96471999999669,0,go_short,go_long,81.35878294963251,13779.0
1057,AAVE/USDT:USDT,2023-01-19 11:15:00+00:00,second_buy,roi,80.955,80.955,81.20450864968905,81.5709898628365,80.3,1,80.356,14854.0,0,False,80.8533999999974,81.01685714285709,81.87119999999669,0.08261605,0.009347575555861227,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2023-01-19 13:45:00+00:00,78.677,go_short,79.33419999999742,79.61171428571423,0,1,79.145,False,do_nothing,80.5459333814565,79.196,do_nothing,go_long,79.409,80.73775999999668,0,go_short,go_long,79.87163217888195,13085.0
1058,AAVE/USDT:USDT,2023-01-19 14:00:00+00:00,second_buy,roi,79.452,79.517,79.76384261290012,80.44408646431158,78.918,0,79.171,9373.0,0,False,79.20059999999742,79.46042857142852,80.63975999999668,0.00021978,2.52518875785965e-05,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2023-01-19 16:30:00+00:00,78.897,go_short,79.03499999999742,79.0555714285714,0,1,79.332,False,do_nothing,79.6950534287271,78.897,do_nothing,go_long,79.333,79.60335999999668,0,go_short,go_long,79.1784805741241,17486.0
1053,AAVE/USDT:USDT,2023-01-18 16:00:00+00:00,second_buy,roi,85.625,85.802,85.41607058455861,85.1106090991503,79.418,1,81.864,713586.0,0,False,86.00639999999744,86.19642857142856,84.9049599999967,-0.00043956,-4.890812608514905e-05,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2023-01-18 18:30:00+00:00,81.928,go_short,82.18499999999744,82.12085714285713,0,0,81.928,False,do_nothing,83.16505271797686,82.652,do_nothing,go_long,82.958,83.76183999999672,0,go_short,go_long,82.4109845754202,7839.0
1696,AAVE/USDT:USDT,2024-12-20 11:30:00+00:00,second_buy,stop_loss,283.33,284.61,288.6648220843661,296.0876800994813,278.47,1,279.95,118987.0,0,False,283.84799999999734,285.10857142857014,297.66719999999793,-2.32259732,-0.27658877217153144,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2024-12-23 19:15:00+00:00,351.63,go_short,354.4419999999971,353.481428571427,1,0,352.42,False,do_nothing,345.0523192229752,355.56,do_nothing,go_long,356.8,342.6787999999976,0,go_short,go_long,350.2579642535715,93352.0
80,AAVE/USDT:USDT,2021-04-08 00:15:00+00:00,second_buy,stop_loss,349.987,352.183,354.58512499515024,354.8848935467335,348.813,1,352.183,1182.0,0,False,354.3218000000013,355.0727142857136,353.93363999999855,-1.9610914,-0.27753413652299586,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2021-04-15 11:30:00+00:00,440.724,go_short,444.70660000000123,443.28657142857065,0,0,441.085,False,do_nothing,438.22680487415977,446.521,do_nothing,go_long,446.521,437.9188799999986,0,go_short,go_long,441.5632281554649,6309.0
3220,BEAMX/USDT:USDT,2024-12-02 17:45:00+00:00,second_buy,stop_loss,0.026372,0.026372,0.02668392278359668,0.026722122496002646,0.026052,1,0.026248,566.0,0,False,0.02656799999999972,0.026736142857143107,0.026651800000000017,-2.1709269,-0.277290765481249,0,go_long,do_nothing,go_long,go_long,go_short,go_short,2024-12-04 21:45:00+00:00,0.032764999999999996,go_short,0.03242099999999968,0.03256614285714312,0,0,0.032764999999999996,False,do_nothing,0.032311548210530824,0.033042,go_long,go_long,0.033042,0.03215840000000003,0,go_short,go_long,0.03246091596092435,298.0
1672,AAVE/USDT:USDT,2024-11-04 21:45:00+00:00,second_buy,stop_loss,128.02,128.02,128.78278735241187,129.08119157347278,126.28,1,126.58,38103.0,0,False,128.68599999999793,128.97714285714247,128.89319999999782,-2.1017076,-0.27711628486148365,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2024-11-06 09:45:00+00:00,157.38,go_short,156.7779999999979,156.20285714285677,0,0,157.38,False,do_nothing,153.057620698509,159.44,do_nothing,go_long,159.67,153.54799999999787,0,go_short,go_long,156.05883520947128,66990.0
1685,AAVE/USDT:USDT,2024-11-27 11:15:00+00:00,second_buy,stop_loss,191.44,192.32,191.3304086386963,190.96132117447135,191.29,0,192.03,3673.0,0,False,191.32599999999806,190.6542857142852,192.49399999999835,-2.10610807,-0.2751953172366184,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2024-12-03 15:00:00+00:00,229.46,go_short,231.1179999999976,232.7299999999991,0,1,229.46,False,do_nothing,235.19321408525843,239.2,do_nothing,go_long,239.43,236.2267999999984,0,go_short,go_long,234.60360540186855,217838.0
3264,BEAMX/USDT:USDT,2024-12-20 11:45:00+00:00,second_buy,stop_loss,0.022250000000000002,0.02228,0.02288891786429204,0.023633819412132186,0.02177,1,0.02204,5651.0,0,False,0.022523999999999662,0.02253142857142875,0.023785600000000028,-1.80845745,-0.2771807866663172,1,go_long,do_nothing,go_long,go_long,go_short,go_short,2024-12-20 17:30:00+00:00,0.02713,go_short,0.027193999999999656,0.027028571428571607,1,0,0.02739,False,do_nothing,0.025594090807115978,0.027540000000000002,go_long,go_long,0.02755,0.02498000000000003,0,go_short,go_long,0.0265322207205784,992.0
3196,BEAMX/USDT:USDT,2024-11-15 05:15:00+00:00,second_buy,stop_loss,0.019347,0.019461,0.019699075037112327,0.01992872823396058,0.019296999999999998,1,0.019420000000000003,2181.0,0,False,0.019552599999999767,0.019647285714285968,0.019891199999999973,-2.1434332,-0.27677744824287653,1,go_long,do_nothing,go_long,go_long,go_short,go_short,2024-11-17 09:30:00+00:00,0.023961999999999997,go_short,0.024089599999999756,0.024017142857143105,0,0,0.023961999999999997,False,do_nothing,0.023296545854202644,0.024412,go_long,go_long,0.024416,0.02329943999999999,0,go_short,go_long,0.023839290186289587,450.0
1618,AAVE/USDT:USDT,2024-09-18 15:45:00+00:00,second_buy,stop_loss,135.52,135.62,135.52969753316424,135.90776322626851,134.11,1,134.26,58482.0,0,False,135.45399999999808,135.57285714285698,135.6111999999981,-2.22617182,-0.27650389867731534,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2024-09-23 03:00:00+00:00,165.1,go_short,165.49599999999776,165.07571428571416,0,0,165.35,False,do_nothing,161.83455056564486,165.68,do_nothing,go_long,165.79,160.829999999998,0,go_short,go_long,163.8377938281225,20587.0
93,AAVE/USDT:USDT,2021-04-18 03:45:00+00:00,second_buy,stop_loss,342.371,342.708,385.1631879582634,405.0136867737131,275.0,1,304.002,86363.0,0,False,369.44700000000165,381.0184285714283,413.8893599999987,-2.52841773,-0.2775153896071262,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2021-04-18 07:00:00+00:00,374.516,go_short,376.0150000000017,373.8054285714283,0,0,375.331,False,do_nothing,381.78965982846245,378.642,do_nothing,go_long,379.606,379.51827999999875,0,go_short,go_long,372.7408578699117,3570.0
1588,AAVE/USDT:USDT,2024-09-06 21:00:00+00:00,second_buy,stop_loss,121.26,121.34,121.85851159701525,122.64195267104397,119.39,1,120.08,78557.0,0,False,121.67599999999818,121.70571428571462,122.51079999999793,-2.32739446,-0.2774405973639051,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2024-09-10 18:30:00+00:00,149.2,go_short,149.33799999999792,148.84142857142862,1,0,149.24,False,do_nothing,143.81989264120367,150.03,do_nothing,go_long,151.4,142.72079999999795,1,go_short,go_long,146.6411301719841,191082.0
1682,AAVE/USDT:USDT,2024-11-21 02:30:00+00:00,second_buy,stop_loss,155.31,155.32,156.78671274909482,157.31828304589266,152.61,1,152.85,29730.0,0,False,156.5099999999979,156.9385714285711,157.4843999999981,-2.10377705,-0.27547687002850846,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2024-11-27 05:30:00+00:00,191.7,go_short,193.20999999999805,192.00571428571382,0,0,193.32,False,do_nothing,187.28488606450753,194.33,do_nothing,go_long,194.7,187.3383999999984,0,go_short,go_long,190.7668144676211,15436.0
