,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),imit-enter-short (entry),imit-exit-short (entry),nlp-enter-long (entry),nlp-enter-short (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),nlp-exit-short (entry),close_date,long-bid-rl (exit),volume (exit),sma-compare (exit),long_jcrosk (exit),sma-07 (exit),close (exit),long-large-rl (exit),nlp-exit-short (exit),short-bid-rl (exit),sma-25 (exit),imit-exit-short (exit),open (exit),ema-12 (exit),nlp-enter-long (exit),low (exit),imit-enter-short (exit),short-large-rl (exit),high (exit),short_kdj (exit),nlp-enter-short (exit),sma-05 (exit),short-small-rl (exit),ema-26 (exit),long-small-rl (exit),mean-grad-hist (exit)
65,ADA/USDT:USDT,2022-02-21 18:30:00+00:00,second_buy,roi,0.91868,0.9195200000000001,0.9342246754496576,0.9381779801724173,0.90888,1,0.9128400000000001,70862.0,0,False,0.9305459999999922,0.9343571428571417,0.9339920000000217,0.3193451,0.03502446227796566,0,go_short,go_short,go_short,go_short,go_long,go_short,go_short,go_short,go_short,go_short,go_short,2022-02-21 21:45:00+00:00,go_short,13669.0,1,1,0.9189871428571418,0.9088400000000001,go_short,go_short,go_short,0.9289904000000219,go_short,0.92034,0.9258559052625314,go_short,0.9079300000000001,go_short,go_short,0.92034,False,go_short,0.9188419999999923,go_short,0.9201258773725852,go_long,1
63,ADA/USDT:USDT,2022-02-20 21:30:00+00:00,second_buy,roi,0.9327900000000001,0.9338700000000001,0.9367661335588053,0.9380110556126959,0.9291,1,0.9300800000000001,7339.0,0,False,0.9341719999999917,0.9356971428571417,0.9390124000000216,0.0373159,0.004014708918998426,1,go_short,go_short,go_short,go_short,go_long,go_short,go_short,go_short,go_short,go_short,go_short,2022-02-21 11:30:00+00:00,go_short,4473.0,1,0,0.9506271428571414,0.9393400000000001,go_short,go_short,go_short,0.9663424000000217,go_short,0.9449200000000001,0.960413823046081,go_short,0.9393400000000001,go_short,go_short,0.94598,False,go_short,0.9460559999999927,go_short,0.9550868769578761,go_long,1
45,ADA/USDT:USDT,2021-02-23 22:45:00+00:00,second_buy,roi,0.9260600000000001,0.9274600000000001,0.9305050621656327,0.9335708821647232,0.9235500000000001,1,0.9274600000000001,2049.0,0,False,0.9361299999999986,0.9343242857142845,0.9318788000000013,0.0374398,0.004025399806371214,0,go_short,go_short,go_short,go_short,go_long,go_short,go_short,go_short,go_short,go_short,go_short,2021-04-23 02:15:00+00:00,go_short,4686.0,1,1,1.119582857142859,1.06817,go_short,go_short,go_short,1.1560928000000006,go_short,1.10017,1.1547102906008964,go_short,1.06817,go_short,go_short,1.1118999999999999,False,go_short,1.109071999999991,go_short,1.1283560693938361,go_long,1
47,ADA/USDT:USDT,2021-05-23 16:30:00+00:00,second_buy,roi,1.1400000000000001,1.14318,1.1684373341241314,1.2097850529029492,1.09749,1,1.11446,29270.0,0,False,1.1554999999999906,1.1634214285714395,1.2047184000000042,0.0441804,0.00396825589295485,1,go_short,go_short,go_short,go_short,go_long,go_short,go_short,go_short,go_short,go_short,go_short,2021-06-22 09:15:00+00:00,go_short,2523.0,1,0,1.1495757142857186,1.11556,go_short,go_short,go_short,1.1995412000000072,go_short,1.12512,1.1849694533236483,go_short,1.10965,go_short,go_short,1.13167,False,go_short,1.1312339999999825,go_short,1.1606816275157197,go_long,1
48,ADA/USDT:USDT,2021-06-22 09:30:00+00:00,second_buy,roi,1.11471,1.1173,1.152355223282532,1.1791613456700447,1.10464,1,1.10656,2672.0,1,False,1.1205819999999824,1.1365628571428614,1.1943652000000073,0.3872451,0.035026315655940936,1,go_short,go_short,go_short,go_short,go_long,go_short,go_short,go_short,go_short,go_short,go_short,2021-06-22 12:00:00+00:00,go_short,2550.0,1,0,1.1079457142857183,1.08717,go_short,go_short,go_short,1.1449212000000077,go_short,1.0989200000000001,1.140106303269813,go_short,1.08649,go_short,go_short,1.10839,False,go_short,1.1032539999999826,go_short,1.113667882994852,go_long,1
49,ADA/USDT:USDT,2021-06-22 12:15:00+00:00,second_buy,roi,1.0874,1.088,1.1057035933033363,1.1343132437683454,1.06034,1,1.0619,12354.0,0,False,1.0908199999999826,1.1029457142857184,1.1396664000000079,0.0423241,0.003994613042407195,1,go_short,go_short,go_short,go_short,go_long,go_short,go_short,go_short,go_short,go_short,go_short,2021-07-20 03:15:00+00:00,go_short,3029.0,1,0,1.0863914285714276,1.073,go_short,go_short,go_short,1.113809200000011,go_short,1.07513,1.1073019226658474,go_short,1.06883,go_short,go_short,1.07763,False,go_short,1.0822739999999744,go_short,1.0942501180769308,go_long,1
50,ADA/USDT:USDT,2021-07-20 03:30:00+00:00,second_buy,roi,1.06934,1.06934,1.088082407603557,1.1033654839498588,1.04947,1,1.05416,7593.0,0,False,1.0733019999999744,1.0798585714285702,1.1109456000000109,0.0420721,0.003994556925913573,1,go_short,go_short,go_short,go_short,go_long,go_short,go_short,go_short,go_short,go_short,go_short,2021-07-20 08:45:00+00:00,go_short,3411.0,1,0,1.060825714285713,1.05017,go_short,go_short,go_short,1.0608572000000112,go_short,1.06002,1.0683256516978794,go_short,1.05017,go_short,go_short,1.06002,False,go_short,1.0596559999999742,go_short,1.0604119909434462,go_long,1
51,ADA/USDT:USDT,2021-07-20 09:00:00+00:00,second_buy,roi,1.05205,1.05371,1.0577855307983006,1.0664748626832217,1.04334,1,1.04334,5674.0,0,False,1.055517999999974,1.057925714285713,1.0594276000000111,0.0415043,0.003975412732720856,1,go_short,go_short,go_short,go_short,go_long,go_short,go_short,go_short,go_short,go_short,go_short,2021-07-20 13:15:00+00:00,go_short,2278.0,0,0,1.0494828571428558,1.05083,go_short,go_short,go_short,1.044987200000011,go_short,1.05579,1.0483251680634218,go_short,1.0496,go_short,go_short,1.05579,False,go_short,1.052397999999974,go_short,1.0458636868225422,go_long,1
53,ADA/USDT:USDT,2022-01-10 14:15:00+00:00,second_buy,roi,1.11333,1.11585,1.1281225528860634,1.1436073129562592,1.09312,1,1.1046,26795.0,0,False,1.1130019999999905,1.1175742857142754,1.1505192000000237,0.0445197,0.004031031655790821,1,go_short,go_short,go_short,go_short,go_long,go_short,go_short,go_short,go_short,go_short,go_short,2022-01-22 05:30:00+00:00,go_short,11197.0,1,0,1.1282514285714227,1.10506,go_short,go_short,go_short,1.1319704000000235,go_short,1.12883,1.1369557441477407,go_short,1.10375,go_short,go_short,1.13026,False,go_short,1.1250439999999917,go_short,1.1292675205230205,go_long,1
64,ADA/USDT:USDT,2022-02-21 11:45:00+00:00,second_buy,roi,0.9398200000000001,0.9412200000000001,0.9500442805028182,0.9575913176352602,0.9209900000000001,1,0.9223100000000001,15764.0,0,False,0.9395219999999928,0.9449428571428558,0.9641348000000217,0.0368121,0.003993210692459709,1,go_short,go_short,go_short,go_short,go_long,go_short,go_short,go_short,go_short,go_short,go_short,2022-02-21 18:15:00+00:00,go_short,20777.0,0,0,0.9392657142857131,0.91766,go_short,go_short,go_short,0.9344208000000216,go_short,0.93281,0.9402050185862106,go_short,0.91729,go_short,go_short,0.9345200000000001,False,go_short,0.9374839999999922,go_short,0.9381127982586862,go_long,1
54,ADA/USDT:USDT,2022-01-22 05:45:00+00:00,second_buy,roi,1.10727,1.10837,1.1226109789040943,1.1331812445812415,1.07974,1,1.086,44147.0,0,False,1.1162819999999918,1.1212999999999942,1.1298604000000234,0.3808948,0.03505277792778252,1,go_short,go_short,go_short,go_short,go_long,go_short,go_short,go_short,go_short,go_short,go_short,2022-01-22 08:15:00+00:00,go_short,17968.0,1,0,1.0542228571428516,1.04618,go_short,go_short,go_short,1.1027864000000234,go_short,1.03267,1.0925428310080227,go_short,1.03267,go_short,go_short,1.05362,False,go_short,1.0455459999999916,go_short,1.0666354091356496,go_long,0
56,ADA/USDT:USDT,2022-01-22 11:45:00+00:00,second_buy,roi,1.03475,1.0401,1.021280551827661,1.0425847449898644,1.01,0,1.01442,39669.0,0,False,1.0262639999999914,1.0056528571428516,1.0382324000000236,0.0402643,0.003974538700938259,0,go_short,go_short,go_short,go_short,go_long,go_short,go_short,go_short,go_short,go_short,go_short,2022-01-24 09:15:00+00:00,go_short,17388.0,0,1,1.036147142857137,1.03072,go_short,go_short,go_short,1.0556416000000235,go_short,1.03441,1.0541595011757152,go_short,1.02865,go_short,go_short,1.0401,False,go_short,1.038539999999991,go_short,1.043499952142807,go_long,1
57,ADA/USDT:USDT,2022-01-24 09:30:00+00:00,second_buy,roi,1.03071,1.03162,1.039823036428529,1.0515995381256622,1.00421,1,1.0196,67107.0,0,False,1.0349159999999908,1.034439999999994,1.0535072000000236,0.3568549,0.035044501879910143,0,go_short,go_short,go_short,go_short,go_long,go_short,go_short,go_short,go_short,go_short,go_short,2022-01-24 12:00:00+00:00,go_short,5695.0,0,1,0.9890699999999935,0.9835600000000001,go_short,go_short,go_short,1.0244572000000236,go_short,0.9943000000000001,1.0198677395752738,go_short,0.9831000000000001,go_short,go_short,0.99872,False,go_short,0.9897919999999912,go_short,1.0007160696519795,go_long,0
58,ADA/USDT:USDT,2022-01-24 12:15:00+00:00,second_buy,roi,0.9825200000000001,0.9903400000000001,0.9979735973978288,1.017128647754883,0.9747100000000001,0,0.98289,13171.0,0,False,0.9931079999999912,0.9884757142857078,1.0213620000000239,0.0390842,0.003983720605584404,0,go_short,go_short,go_short,go_short,go_long,go_short,go_short,go_short,go_short,go_short,go_short,2022-02-19 12:00:00+00:00,go_short,3453.0,1,0,0.9915671428571412,0.9831700000000001,go_short,go_short,go_short,1.0026152000000217,go_short,0.9791700000000001,0.9989927703003549,go_short,0.9791700000000001,go_short,go_short,0.98333,False,go_short,0.990439999999991,go_short,0.9940428508833334,go_long,1
59,ADA/USDT:USDT,2022-02-19 12:15:00+00:00,second_buy,roi,0.9827500000000001,0.9848300000000001,0.9926254892089744,0.9979436762040323,0.9732100000000001,0,0.9848300000000001,7433.0,0,False,0.9876399999999912,0.9902228571428555,1.0017196000000217,0.0390883,0.003973658934204091,1,go_short,go_short,go_short,go_short,go_long,go_short,go_short,go_short,go_short,go_short,go_short,2022-02-20 02:45:00+00:00,go_short,3818.0,0,0,0.9904314285714272,0.98706,go_short,go_short,go_short,0.9907832000000215,go_short,0.9905200000000001,0.9909359930744706,go_short,0.9861000000000001,go_short,go_short,0.9905200000000001,False,go_short,0.9909559999999911,go_short,0.9908112196772049,go_long,1
60,ADA/USDT:USDT,2022-02-20 03:00:00+00:00,second_buy,roi,0.98762,0.9879100000000001,0.9889941089576348,0.9900518454393246,0.97811,1,0.979,4904.0,0,False,0.988093999999991,0.9892242857142843,0.9904884000000215,0.3425202,0.035015325380733174,1,go_short,go_short,go_short,go_short,go_long,go_short,go_short,go_short,go_short,go_short,go_short,2022-02-20 06:00:00+00:00,go_short,22453.0,1,0,0.9586171428571414,0.9482200000000001,go_short,go_short,go_short,0.9779660000000213,go_short,0.9550000000000001,0.9733966715191886,go_short,0.9463100000000001,go_short,go_short,0.95696,False,go_short,0.9560159999999913,go_short,0.9639454721291618,go_long,1
61,ADA/USDT:USDT,2022-02-20 06:15:00+00:00,second_buy,roi,0.94886,0.9519700000000001,0.9598000148785215,0.9707006217770265,0.93071,1,0.937,34746.0,0,False,0.9519879999999914,0.9540928571428556,0.9756068000000213,0.0369765,0.0039508473622792886,1,go_short,go_short,go_short,go_short,go_long,go_short,go_short,go_short,go_short,go_short,go_short,2022-02-20 12:30:00+00:00,go_short,15106.0,0,0,0.9381214285714271,0.93791,go_short,go_short,go_short,0.9386060000000219,go_short,0.9426100000000001,0.9431000114571109,go_short,0.9378900000000001,go_short,go_short,0.9505500000000001,False,go_short,0.9390579999999915,go_short,0.938876913619038,go_long,1
62,ADA/USDT:USDT,2022-02-20 12:45:00+00:00,second_buy,roi,0.9377500000000001,0.94027,0.9385450807545707,0.9426274180158434,0.9294800000000001,1,0.9367200000000001,33297.0,1,False,0.9393819999999915,0.93824857142857,0.9384228000000221,0.0371723,0.0039721072952282315,0,go_short,go_short,go_short,go_short,go_long,go_short,go_short,go_short,go_short,go_short,go_short,2022-02-20 21:15:00+00:00,go_short,4961.0,1,0,0.9372971428571416,0.9322400000000001,go_short,go_short,go_short,0.9390776000000216,go_short,0.9371900000000001,0.9386455400617116,go_short,0.932,go_short,go_short,0.93937,False,go_short,0.9359279999999917,go_short,0.9379817942058608,go_long,1
55,ADA/USDT:USDT,2022-01-22 08:30:00+00:00,second_buy,roi,1.04868,1.0521,1.0641391923455497,1.089421880562984,1.03667,0,1.05041,8586.0,0,False,1.0420279999999917,1.0497699999999945,1.0992428000000232,0.367745,0.035035035035035036,1,go_short,go_short,go_short,go_short,go_long,go_short,go_short,go_short,go_short,go_short,go_short,2022-01-22 11:30:00+00:00,go_short,23506.0,0,0,1.0041428571428515,1.03377,go_short,go_short,go_short,1.0418580000000235,go_short,1.02723,1.0448379245890536,go_short,1.02723,go_short,go_short,1.0427,False,go_short,1.0178219999999913,go_short,1.0225279248872359,go_long,0
163,ADA/USDT:USDT,2024-08-05 03:45:00+00:00,second_buy,roi,0.3098,0.3124,0.31516582390946424,0.32495890728318805,0.3085,0,0.3116,20041.0,1,False,0.3098799999999858,0.3094285714285638,0.3293800000000226,0.27381,0.04393781405644182,0,go_short,go_short,go_short,go_short,go_long,go_short,go_short,go_short,go_short,go_short,go_short,2024-08-05 06:15:00+00:00,go_short,96614.0,1,1,0.3054285714285639,0.2972,go_short,go_short,go_short,0.3129840000000226,go_short,0.3034,0.3147171098059666,go_short,0.2963,go_short,go_short,0.305,False,go_short,0.3039599999999859,go_short,0.3069843128153063,go_long,1
159,ADA/USDT:USDT,2024-07-05 02:15:00+00:00,second_buy,roi,0.34790000000000004,0.3481,0.3522936240545955,0.361103241242134,0.3432,0,0.3438,15506.0,0,False,0.34543999999998903,0.34645714285713586,0.36455600000002236,0.24066,0.035035035035035036,1,go_short,go_short,go_short,go_short,go_long,go_short,go_short,go_short,go_short,go_short,go_short,2024-07-05 04:45:00+00:00,go_short,19407.0,0,0,0.3266571428571358,0.3321,go_short,go_short,go_short,0.3458960000000224,go_short,0.3281,0.34418290534050133,go_short,0.32780000000000004,go_short,go_short,0.33240000000000003,False,go_short,0.32683999999998903,go_short,0.33328802371391386,go_long,0
165,ADA/USDT:USDT,2024-11-10 04:30:00+00:00,second_buy,roi,0.539,0.5596,0.5288349488446487,0.5089467647951906,0.5388000000000001,0,0.5564,296242.0,0,False,0.539979999999985,0.5349857142857073,0.5083080000000245,0.0234601,0.0042168402915395186,0,go_short,go_short,go_short,go_short,go_long,go_short,go_short,go_short,go_short,go_short,go_short,2024-11-10 21:00:00+00:00,go_short,315485.0,1,0,0.6003571428571358,0.5724,go_short,go_short,go_short,0.6077920000000244,go_short,0.5824,0.6052382779329493,go_short,0.5719000000000001,go_short,go_short,0.585,False,go_short,0.5908599999999853,go_short,0.6011021759421027,go_long,1
264,BBL/USDT:USDT,2024-08-05 07:45:00+00:00,first_buy,roi,0.01305,0.013510000000000001,0.013071378252902714,0.013385939814782442,0.01305,0,0.01349,12644.0,0,False,0.012868000000000332,0.012900000000000817,0.0131808,0.0356664,0.003996003996003996,1,go_long,go_long,go_long,go_long,go_short,go_short,go_short,go_short,go_long,go_long,go_long,2024-08-05 12:15:00+00:00,go_long,1147.0,0,0,0.013317142857143678,0.01353,go_short,go_long,go_long,0.013284400000000005,go_long,0.013240000000000002,0.013392426734221731,go_long,0.013240000000000002,go_long,go_short,0.01353,False,go_long,0.013312000000000329,go_short,0.013347762692927014,go_short,0
265,BBL/USDT:USDT,2024-08-05 12:30:00+00:00,first_buy,roi,0.01353,0.013680000000000001,0.013389645355553627,0.013409284013168269,0.01353,0,0.013620000000000002,9669.0,0,False,0.013344000000000331,0.013375714285715106,0.013306000000000007,1.1358666,0.12623279803896542,0,go_long,go_long,go_long,go_long,go_short,go_short,go_short,go_short,go_long,go_long,go_long,2024-08-05 15:00:00+00:00,go_long,13597.0,0,0,0.014807142857143676,0.015370000000000002,go_short,go_long,go_long,0.013836,go_long,0.015580000000000002,0.014069551251902115,go_long,0.015280000000000002,go_long,go_short,0.015580000000000002,False,go_long,0.015126000000000328,go_short,0.014550048342038876,go_short,1
266,BBL/USDT:USDT,2024-08-05 15:15:00+00:00,first_buy,roi,0.015370000000000002,0.015510000000000001,0.014696194750955972,0.014175510418427885,0.015340000000000001,0,0.0155,4402.0,0,False,0.015386000000000326,0.015047142857143677,0.013919999999999998,1.3146396,0.14571143142571713,0,go_long,go_long,go_long,go_long,go_short,go_short,go_short,go_short,go_long,go_long,go_long,2024-08-05 17:45:00+00:00,go_long,2323.0,0,0,0.016954285714286536,0.01767,go_short,go_long,go_long,0.015399199999999997,go_long,0.01761,0.0157579312149239,go_long,0.01761,go_long,go_short,0.01778,False,go_long,0.01708600000000033,go_short,0.016687191806108243,go_short,1
267,BBL/USDT:USDT,2024-08-05 18:00:00+00:00,first_buy,roi,0.01784,0.01784,0.01679223922055313,0.01587734371752213,0.01737,1,0.01737,7340.0,0,False,0.01729400000000033,0.017024285714286533,0.015566399999999998,0.0359632,0.003996003996003996,0,go_long,go_long,go_long,go_long,go_short,go_short,go_short,go_short,go_long,go_long,go_long,2024-08-08 20:00:00+00:00,go_long,7443.0,0,1,0.016028571428572242,0.01667,go_short,go_long,go_long,0.015111199999999997,go_long,0.016530000000000003,0.015281394531851724,go_long,0.01651,go_long,go_short,0.01682,False,go_long,0.016240000000000324,go_short,0.015763809663128476,go_short,0
269,BCH/USDT:USDT,2019-12-27 15:15:00+00:00,second_buy,roi,190.95,192.85,191.2258492292983,191.07443019943022,190.95,0,192.75,2086.0,0,False,191.32999999999998,191.46428571428572,190.942,0.03855,0.004004004004004004,0,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2020-01-03 01:45:00+00:00,go_short,5713.0,1,0,194.04999999999995,193.35,do_nothing,go_short,go_short,194.4920000000001,go_short,194.0,195.03695104335696,go_short,192.95,go_short,do_nothing,194.0,False,go_short,193.59999999999985,go_short,194.16178482456178,go_short,1
271,BCH/USDT:USDT,2020-01-14 16:00:00+00:00,second_buy,roi,331.95,374.25,319.1157365999531,305.9034630288479,329.0,1,339.3,71080.0,1,False,331.29000000000036,329.42142857142875,299.95400000000006,0.23814,0.035035035035035036,0,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2020-01-14 18:30:00+00:00,go_short,10095.0,0,0,332.90000000000015,331.15,do_nothing,go_short,go_short,318.2060000000001,go_short,334.7,319.2421245713245,go_short,330.0,go_short,do_nothing,334.7,False,go_short,332.2600000000004,go_short,329.0685511036224,go_short,1
272,BCH/USDT:USDT,2020-01-14 18:45:00+00:00,second_buy,roi,331.0,331.95,328.1195432415266,319.51307830678195,317.15,1,322.9,27147.0,0,False,330.7400000000004,331.457142857143,319.63800000000003,0.038796,0.004004004004004004,0,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2020-01-15 04:45:00+00:00,go_short,19702.0,1,0,339.4357142857143,328.0,do_nothing,go_short,go_short,345.0920000000001,go_short,330.75,340.2952511031947,go_short,326.9,go_short,do_nothing,332.9,False,go_short,336.55000000000047,go_short,340.0471878070875,go_short,1
273,BCH/USDT:USDT,2020-01-15 05:00:00+00:00,second_buy,roi,327.9,327.9,337.124543529074,338.86967694740247,318.55,1,321.05,14570.0,0,False,331.61000000000047,335.6214285714286,344.4140000000001,0.038322,0.004004004004004004,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2020-01-15 16:00:00+00:00,go_short,1011.0,1,0,335.3714285714286,326.85,do_nothing,go_short,go_short,339.6620000000002,go_short,328.5,337.14705783593615,go_short,326.85,go_short,do_nothing,330.1,False,go_short,333.5600000000003,go_short,336.0597225259325,go_short,1
274,BCH/USDT:USDT,2020-01-15 16:15:00+00:00,second_buy,roi,326.65,332.85,335.21207290655826,336.65838688512605,316.75,1,330.55,18179.0,0,False,331.7900000000003,333.93571428571437,339.14000000000016,0.026536,0.004004004004004004,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2020-01-15 20:15:00+00:00,go_short,24.0,0,0,329.76428571428596,331.2,do_nothing,go_short,go_short,332.68600000000004,go_short,329.75,332.53291622875696,go_short,329.6,go_short,do_nothing,331.6,False,go_short,330.02000000000027,go_short,330.82083558673,go_short,0
275,BCH/USDT:USDT,2020-01-15 20:30:00+00:00,second_buy,roi,330.05,331.5,330.7714762656946,332.3823298414416,329.7,0,330.5,13.0,0,False,330.37000000000023,329.55000000000024,332.34600000000006,0.02644,0.004004004004004004,0,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2020-01-16 01:00:00+00:00,go_short,1383.0,0,0,336.4785714285716,333.4,do_nothing,go_short,go_short,335.16600000000005,go_short,331.85,335.9256101309979,go_short,331.85,go_short,do_nothing,334.75,False,go_short,335.37000000000023,go_short,336.20801206083667,go_short,1
276,BCH/USDT:USDT,2020-01-16 01:15:00+00:00,second_buy,roi,333.55,333.85,335.1529332822464,335.43852789907214,328.5,1,329.35,128.0,0,False,333.2000000000003,334.83571428571446,335.2900000000001,0.229635,0.035035035035035036,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2020-01-16 03:45:00+00:00,go_short,4049.0,1,0,316.98571428571455,317.4,do_nothing,go_short,go_short,329.52600000000007,go_short,314.0,325.8380948182503,go_short,314.0,go_short,do_nothing,317.95,False,go_short,316.0800000000004,go_short,320.4549416808291,go_short,0
277,BCH/USDT:USDT,2020-01-16 04:00:00+00:00,second_buy,roi,316.45,317.6,319.8695660376246,325.15749520208357,315.6,0,316.65,251.0,0,False,315.48000000000036,316.414285714286,328.73600000000005,0.037962,0.004004004004004004,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2020-01-16 10:00:00+00:00,go_short,11886.0,1,0,318.5428571428575,318.45,do_nothing,go_short,go_short,319.848,go_short,316.5,320.33318450148215,go_short,316.5,go_short,do_nothing,318.65,False,go_short,317.70000000000033,go_short,318.7843752294126,go_short,1
278,BCH/USDT:USDT,2020-01-16 10:15:00+00:00,second_buy,roi,318.45,318.45,318.0944713479645,319.8862819458168,314.3,1,314.3,194.0,0,False,316.6100000000003,317.65714285714324,319.7540000000001,0.037752,0.004004004004004004,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2020-01-24 02:45:00+00:00,go_short,24875.0,1,0,322.7928571428574,317.05,do_nothing,go_short,go_short,324.32199999999955,go_short,320.55,324.290871461665,go_short,316.0,go_short,do_nothing,320.65,False,go_short,321.4800000000012,go_short,323.00468829164237,go_short,1
279,BCH/USDT:USDT,2020-01-24 03:00:00+00:00,second_buy,roi,317.15,317.75,320.9962747083128,323.22858468672683,305.4,1,309.95,31291.0,0,False,318.5700000000012,320.407142857143,323.88999999999953,0.037254,0.004004004004004004,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2020-01-24 08:15:00+00:00,go_short,5117.0,1,0,311.11428571428587,309.9,do_nothing,go_short,go_short,312.2159999999995,go_short,310.6,313.64884342966104,go_short,309.9,go_short,do_nothing,311.2,False,go_short,310.68000000000103,go_short,311.46524193647116,go_short,1
280,BCH/USDT:USDT,2020-01-24 08:30:00+00:00,second_buy,roi,310.5,310.5,310.8244354847064,313.17855873116764,306.95,1,307.3,915.0,0,False,309.840000000001,310.5142857142859,311.6659999999995,0.036888,0.004004004004004004,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2020-01-25 00:30:00+00:00,go_short,6665.0,1,0,318.67857142857144,314.5,do_nothing,go_short,go_short,319.5739999999996,go_short,318.6,319.11048799383383,go_short,314.05,go_short,do_nothing,318.6,False,go_short,318.1100000000013,go_short,318.7868709869952,go_short,1
263,BBL/USDT:USDT,2024-08-05 02:00:00+00:00,first_buy,roi,0.013710000000000002,0.013840000000000002,0.014622817769665534,0.0148404582767597,0.013120000000000001,1,0.013300000000000001,45261.0,0,False,0.014292000000000337,0.014617142857143673,0.015186800000000006,0.0357408,0.003996003996003996,1,go_long,go_long,go_long,go_long,go_short,go_short,go_short,go_short,go_long,go_long,go_long,2024-08-05 07:30:00+00:00,go_long,15048.0,1,0,0.012865714285715103,0.01305,go_short,go_long,go_long,0.013208799999999998,go_long,0.012820000000000002,0.013377614999965037,go_long,0.012770000000000002,go_long,go_short,0.01305,False,go_long,0.012746000000000332,go_short,0.012995265207975936,go_short,0
281,BCH/USDT:USDT,2020-01-25 00:45:00+00:00,second_buy,roi,314.5,314.5,317.0811985274575,318.26526666095725,304.5,1,307.7,34956.0,0,False,315.9600000000013,316.7857142857143,319.1579999999996,0.036948,0.004004004004004005,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2020-01-25 05:00:00+00:00,go_short,10794.0,1,0,308.25714285714287,307.0,do_nothing,go_short,go_short,311.1679999999996,go_short,307.0,310.96130204329484,go_short,307.0,go_short,do_nothing,308.05,False,go_short,307.87000000000126,go_short,308.6879247810468,go_short,1
261,BBL/USDT:USDT,2024-03-09 10:30:00+00:00,first_buy,roi,0.26903000000000005,0.27652000000000004,0.26963058046273575,0.2645195344685755,0.26505,0,0.27435000000000004,2860.0,0,False,0.27022400000000096,0.2704028571428573,0.26519440000000005,0.0329316,0.003996003996003996,0,go_long,go_long,go_long,go_long,go_short,go_short,go_short,go_short,go_long,go_long,go_long,2024-03-09 14:30:00+00:00,go_long,2719.0,0,0,0.2679714285714287,0.27225000000000005,go_short,go_long,go_long,0.26613600000000015,go_long,0.26633,0.2644486432699408,go_long,0.26367,go_long,go_short,0.27225000000000005,False,go_long,0.26946200000000087,go_short,0.2661621464172976,go_short,0
259,BBL/USDT:USDT,2024-03-09 05:00:00+00:00,first_buy,roi,0.24305000000000002,0.25058,0.24122800075996498,0.24181908237389244,0.23968000000000003,0,0.24747000000000002,3891.0,0,False,0.2402220000000009,0.23977857142857156,0.2434688000000001,0.5575836,0.075053771161132,0,go_long,go_long,go_long,go_long,go_short,go_short,go_short,go_short,go_long,go_long,go_long,2024-03-09 07:30:00+00:00,go_long,1978.0,0,0,0.2701442857142859,0.26774000000000003,go_short,go_long,go_long,0.25197320000000006,go_long,0.26924000000000003,0.25546404811389617,go_long,0.26774000000000003,go_long,go_short,0.27062,False,go_long,0.2719660000000009,go_short,0.2632549582172161,go_short,1
242,AMP/USDT:USDT,2024-12-05 09:00:00+00:00,first_buy,roi,0.010576,0.011047999999999999,0.010287121767420767,0.010177666614091413,0.010504,0,0.011001,636.0,0,False,0.010485000000000053,0.01036285714285717,0.0100454,0.04384,0.003996003996003995,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,go_short,go_short,go_long,go_long,go_long,2024-12-05 16:00:00+00:00,go_long,589.0,0,0,0.010641142857142887,0.010784,go_short,go_long,go_long,0.010838400000000002,go_long,0.01081,0.010703996053963553,go_long,0.010782,go_long,go_short,0.010865999999999999,False,go_long,0.010671800000000054,do_nothing,0.01070279210836752,do_nothing,0
