,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,imit-enter-short (entry),imit-exit-short (entry),nlp-enter-long (entry),nlp-enter-short (entry),nlp-exit-short (entry),mean-grad-hist (exit),ema-26 (exit),imit-exit-short (exit),ema-12 (exit),volume (exit),sma-05 (exit),sma-25 (exit),open (exit),nlp-exit-short (exit),high (exit),close (exit),nlp-enter-long (exit),nlp-enter-short (exit),long_jcrosk (exit),low (exit),short_kdj (exit),imit-enter-short (exit),sma-07 (exit)
209,BNB/USDT:USDT,2021-04-22 21:15:00+00:00,first_buy,trailing_stop_loss,504.545,504.545,522.964214402169,538.5618511330777,479.775,0,498.0,9928.0,0,False,511.48599999999925,516.2110000000005,547.2187200000001,0.33255354,0.03508771775076589,go_long,go_long,go_long,go_long,go_long,1,542.4189356697145,go_long,548.4895008258031,123074.0,538.3737999999997,548.8595600000004,537.03,go_long,539.901,531.509,go_long,go_long,0,531.2,False,go_long,539.3300000000023
208,BNB/USDT:USDT,2021-03-31 08:15:00+00:00,first_buy,trailing_stop_loss,302.831,303.223,305.7044109446769,306.457395067226,282.884,1,295.722,24001.0,0,False,305.7971999999994,306.7821428571422,305.83820000000014,6.16345452,0.632381399576963,go_long,go_long,go_long,go_long,go_long,1,527.5031624752907,go_long,541.8067992237238,5750.0,516.9979999999993,550.4383200000001,515.999,go_long,516.041,503.8,go_long,go_long,0,500.849,False,go_long,520.2201428571433
207,BNB/USDT:USDT,2021-03-03 00:15:00+00:00,first_buy,trailing_stop_loss,239.29,239.296,237.07670617251586,234.74518233618235,236.559,0,238.559,932.0,0,False,239.21659999999991,238.56485714285714,234.42960000000002,2.18747644,0.22346418738500015,go_long,go_long,go_long,go_long,go_long,1,307.5193947528,go_long,307.3162266726041,6505.0,308.42479999999944,306.4772800000001,308.799,go_long,308.987,303.0,go_long,go_long,1,300.596,False,go_long,308.80285714285645
205,BAL/USDT:USDT,2024-08-08 23:00:00+00:00,second_buy,trailing_stop_loss,1.9769999999999999,1.98,1.948589674558248,1.939836197062897,1.9769999999999999,0,1.978,258.0,0,False,1.9571999999999732,1.949714285714348,1.9469200000002076,0.03940848,0.004154862648290353,go_short,go_short,go_short,go_short,go_short,0,1.9429808139693199,go_short,1.9317902212592306,57.0,1.9599999999999707,1.926800000000201,1.9769999999999999,go_short,1.9769999999999999,1.9769999999999999,go_short,go_short,0,1.9769999999999999,False,go_short,1.946285714285771
204,BAL/USDT:USDT,2024-07-15 01:30:00+00:00,second_buy,trailing_stop_loss,2.6189999999999998,2.627,2.597570765802347,2.589717590411988,2.614,0,2.627,9.0,0,False,2.5917999999999735,2.5972857142857717,2.58408000000022,2.17375056,0.24586184340314193,go_short,go_short,go_short,go_short,go_short,0,1.9432423426597476,go_short,1.9367830928279288,0.0,1.9483999999999733,1.9456000000002076,1.957,go_short,1.957,1.957,go_short,go_short,0,1.957,False,go_short,1.9425714285714908
217,BNB/USDT:USDT,2021-11-10 01:00:00+00:00,first_buy,trailing_stop_loss,630.61,630.611,634.205171735949,635.9239108577609,626.447,1,629.578,2605079.0,0,False,632.650000000001,634.1075714285718,635.4659199999991,-1.3645759,-0.15468030507690797,go_long,go_long,go_long,go_long,go_long,1,573.6356364741097,go_long,581.2656788312934,6573420.0,567.6934000000001,583.212799999999,568.342,go_long,571.502,546.809,go_long,go_long,1,538.715,False,go_long,571.1305714285716
232,BNB/USDT:USDT,2023-01-14 09:30:00+00:00,first_buy,trailing_stop_loss,307.735,308.818,309.9579860383269,308.3882214179854,299.364,1,304.477,6124543.0,0,False,310.56860000000717,310.7084285714271,309.1165999999989,-0.18855325,-0.019344776379823656,go_long,go_long,go_long,go_long,go_long,1,310.79974458925193,go_long,311.63947317321794,3437349.0,309.8888000000073,311.37631999999945,306.653,go_long,306.976,305.053,go_long,go_long,0,301.994,False,go_long,310.86914285714164
174,BAKE/USDT:USDT,2024-08-06 00:45:00+00:00,second_buy,trailing_stop_loss,0.2776,0.2866,0.2758814726000387,0.272606123373513,0.27740000000000004,0,0.2826,7892480.0,0,False,0.2765200000000396,0.276071428571441,0.27289600000000014,-2.59392415,-0.28643234565657405,go_short,go_short,go_short,go_short,go_short,0,0.34588365984242975,go_short,0.3412229152127755,1086507.0,0.34984000000004006,0.3409560000000006,0.3542,go_short,0.3567,0.354,go_short,go_short,1,0.352,False,go_short,0.34698571428572694
172,BAKE/USDT:USDT,2024-06-16 05:45:00+00:00,second_buy,trailing_stop_loss,0.457,0.5232,0.45438380946198764,0.45375468502120175,0.44880000000000003,0,0.45130000000000003,19397662.0,1,False,0.45448000000003874,0.45404285714286857,0.4545080000000001,3.77799584,0.4584172906475455,go_short,go_short,go_short,go_short,go_short,0,0.2325417678633678,go_short,0.22879869486122537,3525676.0,0.23598000000003921,0.227752,0.2386,go_short,0.2429,0.2427,go_short,go_short,0,0.2381,False,go_short,0.23395714285715388
143,BAKE/USDT:USDT,2023-07-03 19:15:00+00:00,second_buy,trailing_stop_loss,0.11950000000000001,0.11960000000000001,0.11873437016603705,0.11804568327996606,0.1194,0,0.11960000000000001,4555.0,0,False,0.11900000000004103,0.119000000000012,0.11805599999999977,1.47156135,0.1578405584386884,go_short,go_short,go_short,go_short,go_short,0,0.09653661255865065,go_short,0.09508126739283548,4191652.0,0.09776000000004029,0.09469599999999982,0.099,go_short,0.10070000000000001,0.1,go_short,go_short,0,0.0984,False,go_short,0.09698571428572612
141,BAKE/USDT:USDT,2023-04-16 09:30:00+00:00,second_buy,trailing_stop_loss,0.22290000000000001,0.22610000000000002,0.22070124274909306,0.21949497203885682,0.2223,0,0.2237,169384.0,0,False,0.22138000000004016,0.2212857142857298,0.21906800000000007,5.33485768,0.5823927469573154,go_short,go_short,go_short,go_short,go_short,1,0.10688768897426265,go_short,0.10873211901203911,0.0,0.10574000000004055,0.10924799999999962,0.1051,go_short,0.1051,0.1051,go_short,go_short,0,0.1051,False,go_short,0.1057857142857266
140,BAKE/USDT:USDT,2023-03-14 14:30:00+00:00,second_buy,trailing_stop_loss,0.1962,0.19720000000000001,0.19025703462307667,0.18706035340517155,0.1955,0,0.19720000000000001,325847.0,0,False,0.19374000000003958,0.19290000000001514,0.18509600000000032,-1.26589456,-0.13648523968808668,go_short,go_short,go_short,go_short,go_short,0,0.22015601415801905,go_short,0.21915856980196535,233659.0,0.22082000000004015,0.21878000000000009,0.2209,go_short,0.2209,0.22080000000000002,go_short,go_short,0,0.21910000000000002,False,go_short,0.22082857142858692
139,BAKE/USDT:USDT,2023-02-20 19:15:00+00:00,second_buy,trailing_stop_loss,0.2662,0.28290000000000004,0.2650527884998867,0.2623219134050528,0.2662,0,0.2796,901271.0,1,False,0.26742000000003946,0.2657000000000155,0.26135200000000003,2.67071048,0.29223953246900536,go_short,go_short,go_short,go_short,go_short,0,0.18899467728181787,go_short,0.18624918167758528,347673.0,0.19258000000003955,0.18438800000000033,0.1937,go_short,0.1957,0.1957,go_short,go_short,0,0.1925,False,go_short,0.191557142857158
138,BAKE/USDT:USDT,2023-02-04 12:45:00+00:00,second_buy,trailing_stop_loss,0.2214,0.2518,0.21711848099825135,0.21260357424443788,0.2209,0,0.24960000000000002,8974455.0,0,False,0.22020000000004006,0.21718571428572983,0.2103560000000004,-0.92147568,-0.09681855070788511,go_short,go_short,go_short,go_short,go_short,0,0.2624078409544116,go_short,0.26093966647745703,181725.0,0.2637800000000395,0.260564,0.2634,go_short,0.26580000000000004,0.26580000000000004,go_short,go_short,0,0.26280000000000003,False,go_short,0.2632428571428726
137,BAKE/USDT:USDT,2023-01-24 13:15:00+00:00,second_buy,trailing_stop_loss,0.1857,0.199,0.18531512916257295,0.184253344991816,0.1857,0,0.19290000000000002,1269122.0,0,False,0.18590000000003998,0.1851428571428726,0.1839200000000003,-2.22589449,-0.23331248986775976,go_short,go_short,go_short,go_short,go_short,0,0.2112127502706607,go_short,0.2096438601839929,216837.0,0.21224000000004004,0.2085880000000004,0.21180000000000002,go_short,0.22130000000000002,0.2204,go_short,go_short,0,0.21180000000000002,False,go_short,0.21144285714287267
136,BAKE/USDT:USDT,2023-01-09 16:45:00+00:00,second_buy,trailing_stop_loss,0.152,0.15330000000000002,0.14926914745185696,0.1486093995231611,0.1514,0,0.15330000000000002,8435.0,0,False,0.15000000000003993,0.14931428571430128,0.1486360000000003,-2.56529106,-0.26299467006273286,go_short,go_short,go_short,go_short,go_short,0,0.1839360617375862,go_short,0.18356161259116127,204085.0,0.18386000000003994,0.18354800000000032,0.187,go_short,0.18710000000000002,0.18610000000000002,go_short,go_short,0,0.186,False,go_short,0.18384285714287257
135,BAKE/USDT:USDT,2022-11-30 15:15:00+00:00,second_buy,trailing_stop_loss,0.1995,0.2051,0.19396149404479562,0.19166557817015278,0.1995,0,0.2033,196547.0,0,False,0.1957800000000402,0.19444285714287385,0.19013999999999986,2.35182395,0.24787997874417628,go_short,go_short,go_short,go_short,go_short,0,0.1485362651703764,go_short,0.14823415148501398,5000.0,0.14886000000003993,0.1484600000000003,0.15030000000000002,go_short,0.15030000000000002,0.15030000000000002,go_short,go_short,0,0.15030000000000002,False,go_short,0.14850000000001556
134,BAKE/USDT:USDT,2022-10-29 17:45:00+00:00,second_buy,trailing_stop_loss,0.2518,0.28140000000000004,0.2493352568050896,0.24630309199695147,0.2518,0,0.26480000000000004,643483.0,0,False,0.25216000000004046,0.25065714285715945,0.24451599999999957,2.32526718,0.2422690210934371,go_short,go_short,go_short,go_short,go_short,0,0.1922635838711221,go_short,0.19073482442376502,1481625.0,0.1933400000000402,0.1896079999999999,0.1935,go_short,0.1998,0.19970000000000002,go_short,go_short,0,0.1935,False,go_short,0.19270000000001672
133,BAKE/USDT:USDT,2022-09-09 12:30:00+00:00,second_buy,trailing_stop_loss,0.2748,0.2761,0.26943909628445756,0.2684667763474459,0.2741,0,0.2747,115849.0,0,False,0.26996000000003884,0.26927142857144476,0.26860399999999957,0.79831888,0.08386309330390665,go_short,go_short,go_short,go_short,go_short,0,0.2465234853151059,go_short,0.24482333935670758,0.0,0.2485800000000405,0.24360799999999955,0.2497,go_short,0.2497,0.2497,go_short,go_short,0,0.2497,False,go_short,0.24775714285715947
132,BAKE/USDT:USDT,2022-07-31 13:15:00+00:00,second_buy,trailing_stop_loss,0.3426,0.35100000000000003,0.3383741527017853,0.3360727391974866,0.3426,0,0.3482,283838.0,0,False,0.33934000000003806,0.33861428571430147,0.3350799999999998,2.04981774,0.2179496569740472,go_short,go_short,go_short,go_short,go_short,0,0.2684825683361771,go_short,0.2679681184552416,144041.0,0.26854000000003886,0.26839999999999953,0.271,go_short,0.2727,0.2713,go_short,go_short,0,0.2705,False,go_short,0.26837142857144475
131,BAKE/USDT:USDT,2022-07-20 06:30:00+00:00,second_buy,trailing_stop_loss,0.338,0.338,0.3327258835119648,0.3307141346955518,0.338,0,0.338,6192.0,0,False,0.33460000000003837,0.3332857142857299,0.3292000000000002,-0.37913031,-0.04024409024409024,go_short,go_short,go_short,go_short,go_short,0,0.3365876350112008,go_short,0.3351025583332855,137552.0,0.33726000000003803,0.3345599999999998,0.33740000000000003,go_short,0.342,0.342,go_short,go_short,0,0.33740000000000003,False,go_short,0.33684285714287293
130,BAKE/USDT:USDT,2022-07-07 09:00:00+00:00,second_buy,trailing_stop_loss,0.278,0.291,0.27359844708399284,0.2717216534417677,0.278,0,0.291,1632984.0,0,False,0.27620000000003825,0.2734285714285853,0.27064000000000094,-1.5901356,-0.1678506092299196,go_short,go_short,go_short,go_short,go_short,0,0.331766953241413,go_short,0.3301312654711959,14930.0,0.3330000000000384,0.32884000000000024,0.336,go_short,0.336,0.336,go_short,go_short,0,0.336,False,go_short,0.3321428571428728
129,BAKE/USDT:USDT,2022-06-21 14:45:00+00:00,second_buy,trailing_stop_loss,0.254,0.258,0.2513176482268746,0.2484569278281101,0.254,0,0.256,3057.0,0,False,0.2546000000000347,0.25300000000001355,0.2482000000000009,-1.13478332,-0.11864129754754751,go_short,go_short,go_short,go_short,go_short,0,0.27043452837199156,go_short,0.2701793857171091,363436.0,0.2714000000000383,0.2698000000000009,0.276,go_short,0.279,0.278,go_short,go_short,0,0.276,False,go_short,0.2700000000000139
128,BAKE/USDT:USDT,2022-06-08 00:45:00+00:00,second_buy,trailing_stop_loss,0.34400000000000003,0.4,0.3391126679915617,0.33130871577708837,0.34400000000000003,0,0.365,2651152.0,0,False,0.34180000000002725,0.33928571428572785,0.33056000000000096,2.78995497,0.29996001436218833,go_short,go_short,go_short,go_short,go_short,0,0.25046631154085175,go_short,0.24785348205435892,277.0,0.2536000000000347,0.2477600000000009,0.254,go_short,0.255,0.254,go_short,go_short,1,0.254,False,go_short,0.2517142857142992
127,BAKE/USDT:USDT,2022-05-29 19:45:00+00:00,second_buy,trailing_stop_loss,0.34700000000000003,0.373,0.33980596985110617,0.32888599628648524,0.34700000000000003,0,0.359,1845353.0,0,False,0.3452000000000274,0.3432857142857269,0.3256400000000015,-1.07945946,-0.11532033426183844,go_short,go_short,go_short,go_short,go_short,0,0.3344058803536638,go_short,0.32861341303925545,46382.0,0.33560000000002727,0.328480000000001,0.336,go_short,0.343,0.343,go_short,go_short,0,0.334,False,go_short,0.3340000000000135
126,BAKE/USDT:USDT,2022-05-25 02:15:00+00:00,second_buy,trailing_stop_loss,0.329,0.342,0.3238430881618866,0.31423182534576277,0.329,0,0.338,893654.0,0,False,0.32580000000002707,0.32485714285715667,0.3130400000000012,-0.64062661,-0.06751751751751751,go_short,go_short,go_short,go_short,go_short,0,0.3363161461876709,go_short,0.32647687598940406,421639.0,0.34220000000002737,0.3234800000000015,0.343,go_short,0.34600000000000003,0.34600000000000003,go_short,go_short,0,0.342,False,go_short,0.3400000000000126
125,BAKE/USDT:USDT,2022-05-15 12:15:00+00:00,second_buy,trailing_stop_loss,0.297,0.301,0.29016794176344285,0.28575574151052224,0.296,0,0.30000000000000004,10448.0,0,False,0.29520000000002733,0.29242857142858486,0.2852400000000011,-1.25697208,-0.1306872089480785,go_short,go_short,go_short,go_short,go_short,0,0.32126910419132054,go_short,0.3123303713734238,101109.0,0.3226000000000271,0.3107600000000012,0.321,go_short,0.333,0.329,go_short,go_short,0,0.32,False,go_short,0.3228571428571567
124,BAKE/USDT:USDT,2022-05-12 15:00:00+00:00,second_buy,trailing_stop_loss,0.222,0.234,0.22122893086831022,0.21949519725238736,0.219,0,0.234,115245.0,0,False,0.22140000000002685,0.22100000000001324,0.21760000000000093,-2.75769728,-0.2863307752196641,go_short,go_short,go_short,go_short,go_short,0,0.28838029481134153,go_short,0.284616200831364,2653.0,0.29300000000002735,0.2845200000000011,0.295,go_short,0.299,0.297,go_short,go_short,1,0.295,False,go_short,0.28985714285715625
123,BAKE/USDT:USDT,2022-04-21 02:45:00+00:00,second_buy,trailing_stop_loss,0.872,0.929,0.8505546315695831,0.8353450039645695,0.872,0,0.917,446263.0,0,False,0.8662000000000241,0.855714285714301,0.8285200000000009,6.95837581,0.7487923319627988,go_short,go_short,go_short,go_short,go_short,0,0.21890691829891207,go_short,0.21833481303257835,62141.0,0.21780000000002686,0.21664000000000094,0.222,go_short,0.225,0.222,go_short,go_short,0,0.218,False,go_short,0.21942857142858468
122,BAKE/USDT:USDT,2022-03-31 23:15:00+00:00,second_buy,trailing_stop_loss,1.367,1.55,1.3494979338126083,1.2973364633754048,1.366,0,1.513,7894502.0,0,False,1.3792000000000264,1.3577142857143014,1.3000399999999994,3.5901937,0.3841240179875038,go_short,go_short,go_short,go_short,go_short,0,0.8384736554913255,go_short,0.828812604281735,13637.0,0.848600000000024,0.8240800000000008,0.859,go_short,0.87,0.87,go_short,go_short,0,0.859,False,go_short,0.8427142857143011
121,BAKE/USDT:USDT,2022-03-31 09:45:00+00:00,second_buy,trailing_stop_loss,1.024,1.081,0.9799274800653719,0.9305262722639983,1.022,1,1.049,761591.0,0,False,1.032800000000026,1.0165714285714453,0.9087599999999995,-3.5827884,-0.3809618413824915,go_short,go_short,go_short,go_short,go_short,0,1.3197702854149007,go_short,1.2800833804454372,1026666.0,1.3350000000000264,1.2874799999999993,1.344,go_short,1.38,1.369,go_short,go_short,0,1.329,False,go_short,1.3301428571428728
120,BAKE/USDT:USDT,2022-03-30 06:30:00+00:00,second_buy,trailing_stop_loss,0.787,0.787,0.767144915695465,0.7549156119783634,0.787,1,0.787,920.0,0,False,0.7792000000000255,0.7755714285714445,0.7462399999999989,-3.412278,-0.36167870538899766,go_short,go_short,go_short,go_short,go_short,1,0.9673688400772578,go_short,0.9210483740451182,562061.0,1.018000000000026,0.9004399999999996,1.02,go_short,1.021,1.021,go_short,go_short,0,1.001,False,go_short,1.0042857142857309
144,BAKE/USDT:USDT,2023-08-07 08:00:00+00:00,second_buy,trailing_stop_loss,0.1003,0.10450000000000001,0.09763867216501208,0.09571969203040323,0.1,0,0.1037,10723210.0,0,False,0.09918000000004028,0.09828571428572612,0.09511599999999981,-1.21767428,-0.12800810472308055,go_short,go_short,go_short,go_short,go_short,0,0.109263533529429,go_short,0.10535424645633183,11493398.0,0.1107200000000403,0.10414399999999985,0.11180000000000001,go_short,0.11470000000000001,0.1144,go_short,go_short,0,0.1111,False,go_short,0.11028571428572621
145,BAKE/USDT:USDT,2023-08-13 16:45:00+00:00,second_buy,trailing_stop_loss,0.1148,0.1178,0.11006914375567069,0.10603170968178874,0.1134,0,0.1145,12742746.0,0,False,0.1117600000000403,0.11091428571429765,0.10486799999999985,0.04481532,0.004720385140230461,go_short,go_short,go_short,go_short,go_short,1,0.10569238810475381,go_short,0.1043236057211844,7175953.0,0.10676000000004024,0.10521199999999993,0.10650000000000001,go_short,0.1066,0.1053,go_short,go_short,0,0.105,False,go_short,0.10612857142858337
146,BAKE/USDT:USDT,2023-08-24 17:15:00+00:00,second_buy,trailing_stop_loss,0.10540000000000001,0.12,0.10573971301171477,0.10444778307517075,0.1044,1,0.106,61415916.0,0,False,0.10668000000004026,0.10647142857144051,0.10536799999999992,-0.95702793,-0.09908145752372516,go_short,go_short,go_short,go_short,go_short,0,0.11346092014547185,go_short,0.11235070964787415,1314203.0,0.11362000000004062,0.11224000000000003,0.11420000000000001,go_short,0.1158,0.11560000000000001,go_short,go_short,0,0.114,False,go_short,0.11382857142858346
147,BAKE/USDT:USDT,2023-09-17 08:00:00+00:00,second_buy,trailing_stop_loss,0.1158,0.11720000000000001,0.11402077858463003,0.1127025089332168,0.11460000000000001,0,0.11710000000000001,1271585.0,0,False,0.11454000000004064,0.11424285714286918,0.11256000000000004,-1.8815041,-0.1961412475773768,go_short,go_short,go_short,go_short,go_short,1,0.1359670199762902,go_short,0.13396203582753227,139920.0,0.13816000000004094,0.1325719999999998,0.1376,go_short,0.1389,0.1389,go_short,go_short,0,0.1374,False,go_short,0.13778571428572622
171,BAKE/USDT:USDT,2024-06-12 13:00:00+00:00,second_buy,trailing_stop_loss,0.34490000000000004,0.3542,0.3326229641251004,0.3214676031075693,0.34490000000000004,0,0.3539,772161.0,0,False,0.33920000000003875,0.3352428571428689,0.3192760000000001,-3.09573927,-0.3738819282297544,go_short,go_short,go_short,go_short,go_short,0,0.45494450209143994,go_short,0.4539510598228979,155731.0,0.4546800000000387,0.4545760000000001,0.4546,go_short,0.458,0.4572,go_short,go_short,0,0.45380000000000004,False,go_short,0.45477142857144
170,BAKE/USDT:USDT,2024-05-23 00:15:00+00:00,second_buy,trailing_stop_loss,0.32880000000000004,0.3416,0.32543909521678605,0.31999894714584154,0.3234,0,0.33590000000000003,573630.0,0,False,0.3311600000000389,0.3282428571428689,0.3177080000000011,-0.34730097,-0.04176425938496656,go_short,go_short,go_short,go_short,go_short,0,0.32875441214784595,go_short,0.3188730113561748,1486964.0,0.33320000000003874,0.31702400000000014,0.3356,go_short,0.34450000000000003,0.34450000000000003,go_short,go_short,0,0.3356,False,go_short,0.33138571428572605
169,BAKE/USDT:USDT,2024-05-09 15:45:00+00:00,second_buy,trailing_stop_loss,0.2768,0.2798,0.2704137168358133,0.2674545045170422,0.2767,0,0.2771,565433.0,0,False,0.2731800000000387,0.27145714285715455,0.2653880000000013,-1.82299205,-0.2212263920921348,go_short,go_short,go_short,go_short,go_short,1,0.32353711252892897,go_short,0.31872686291750885,365365.0,0.3286600000000389,0.3168960000000011,0.3326,go_short,0.3326,0.3281,go_short,go_short,1,0.3271,False,go_short,0.3259142857142974
168,BAKE/USDT:USDT,2024-04-14 06:30:00+00:00,second_buy,trailing_stop_loss,0.2343,0.23770000000000002,0.2306804944281116,0.22712572171978723,0.2336,1,0.2376,109557.0,0,False,0.23544000000003842,0.23460000000001152,0.2225320000000012,-1.3041961,-0.1636656037631887,go_short,go_short,go_short,go_short,go_short,0,0.26919802898777934,go_short,0.2666828648784056,107896.0,0.27108000000003873,0.26474800000000126,0.27240000000000003,go_short,0.2771,0.2771,go_short,go_short,0,0.272,False,go_short,0.269685714285726
167,BAKE/USDT:USDT,2024-03-22 04:00:00+00:00,second_buy,trailing_stop_loss,0.43060000000000004,0.4652,0.424047199523176,0.4197672960447394,0.43060000000000004,0,0.45630000000000004,1902488.0,0,False,0.4287200000000402,0.42344285714286795,0.419316000000001,3.82945821,0.4912586827504167,go_short,go_short,go_short,go_short,go_short,1,0.22942240250595006,go_short,0.22628777945737022,56602.0,0.23464000000003843,0.22186800000000123,0.2348,go_short,0.23520000000000002,0.23440000000000003,go_short,go_short,0,0.233,False,go_short,0.23350000000001153
166,BAKE/USDT:USDT,2024-03-13 02:15:00+00:00,second_buy,trailing_stop_loss,0.5017,0.5298,0.49396631143168834,0.4834604429675926,0.5017,0,0.5294,1702409.0,1,False,0.5015000000000406,0.49594285714286784,0.480848000000001,1.07662769,0.1401555912262279,go_short,go_short,go_short,go_short,go_short,0,0.4181830539819353,go_short,0.4168446797283185,537183.0,0.41924000000004014,0.417740000000001,0.42410000000000003,go_short,0.4364,0.43,go_short,go_short,0,0.42410000000000003,False,go_short,0.4170571428571536
165,BAKE/USDT:USDT,2024-03-06 08:30:00+00:00,second_buy,trailing_stop_loss,0.399,0.4037,0.3926107817468652,0.38683771754954127,0.39830000000000004,0,0.4037,870964.0,0,False,0.3965600000000409,0.3950714285714395,0.38207200000000113,-2.34161362,-0.29353259567877854,go_short,go_short,go_short,go_short,go_short,0,0.48752382260108623,go_short,0.479785278405,429854.0,0.49232000000004056,0.478476000000001,0.4964,go_short,0.5019,0.5012,go_short,go_short,0,0.4964,False,go_short,0.48902857142858214
164,BAKE/USDT:USDT,2024-03-03 04:45:00+00:00,second_buy,trailing_stop_loss,0.4711,0.5026,0.47301291037407056,0.47039851653248443,0.4702,0,0.49150000000000005,4986668.0,0,False,0.47468000000004035,0.4730285714285823,0.4703360000000014,1.46700844,0.18457895187635176,go_short,go_short,go_short,go_short,go_short,0,0.39059456024629524,go_short,0.38548873495350455,403817.0,0.39416000000004087,0.3808320000000011,0.3951,go_short,0.39940000000000003,0.39890000000000003,go_short,go_short,0,0.392,False,go_short,0.3933857142857252
163,BAKE/USDT:USDT,2024-02-15 05:00:00+00:00,second_buy,trailing_stop_loss,0.4106,0.4214,0.39764263977914527,0.3913267875988406,0.4098,0,0.4152,1043181.0,1,False,0.4037200000000391,0.40048571428572516,0.3889120000000013,-1.40730993,-0.16804469147663706,go_short,go_short,go_short,go_short,go_short,0,0.4696516213511743,go_short,0.46871039785508317,21084.0,0.47018000000004034,0.46934400000000137,0.4713,go_short,0.4723,0.47190000000000004,go_short,go_short,0,0.47090000000000004,False,go_short,0.4696285714285822
162,BAKE/USDT:USDT,2024-01-29 18:45:00+00:00,second_buy,trailing_stop_loss,0.3612,0.3632,0.3545691130041087,0.35055797219559215,0.3578,0,0.3582,980343.0,0,False,0.35670000000003926,0.3559571428571543,0.3492840000000001,-1.28972054,-0.15341151010374512,go_short,go_short,go_short,go_short,go_short,0,0.39445039246626257,go_short,0.38941693060674787,2046309.0,0.3988000000000392,0.3875760000000013,0.3976,go_short,0.41190000000000004,0.4098,go_short,go_short,0,0.39580000000000004,False,go_short,0.3968000000000109
161,BAKE/USDT:USDT,2024-01-11 09:00:00+00:00,second_buy,trailing_stop_loss,0.4063,0.4224,0.40089153396657434,0.394181383792266,0.4053,0,0.4161,2011372.0,0,False,0.4059000000000383,0.4028714285714393,0.3960280000000003,1.12302632,0.132592433154814,go_short,go_short,go_short,go_short,go_short,0,0.3539089517321285,go_short,0.3499466099712395,413307.0,0.3562200000000393,0.34892400000000007,0.3561,go_short,0.36150000000000004,0.3612,go_short,go_short,0,0.3561,False,go_short,0.3554428571428686
173,BAKE/USDT:USDT,2024-07-06 17:00:00+00:00,second_buy,trailing_stop_loss,0.24330000000000002,0.24580000000000002,0.2343199574228497,0.22993212487150497,0.2421,0,0.2441,1935285.0,0,False,0.2384600000000392,0.23641428571429673,0.22861600000000004,-1.35550609,-0.15651716475216032,go_short,go_short,go_short,go_short,go_short,0,0.2746599221636821,go_short,0.271806613243394,1917024.0,0.27470000000003963,0.27245600000000014,0.27790000000000004,go_short,0.28,0.2778,go_short,go_short,0,0.27590000000000003,False,go_short,0.2750285714285839
160,BAKE/USDT:USDT,2024-01-03 12:15:00+00:00,second_buy,trailing_stop_loss,0.46900000000000003,0.4698,0.47214084284346447,0.4843612363853004,0.2997,1,0.39030000000000004,42851489.0,0,False,0.45924000000003806,0.4689000000000105,0.4906040000000002,-0.62333898,-0.07272295372295372,go_short,go_short,go_short,go_short,go_short,0,0.3981263583241333,go_short,0.3924278944956473,612708.0,0.4029000000000383,0.3950000000000003,0.4045,go_short,0.4081,0.4062,go_short,go_short,0,0.4025,False,go_short,0.3992000000000107
158,BAKE/USDT:USDT,2023-12-24 16:45:00+00:00,second_buy,trailing_stop_loss,0.672,0.7287,0.6589032757793253,0.6251010655858125,0.6706000000000001,0,0.7232000000000001,13571055.0,0,False,0.6727600000000417,0.6730142857142972,0.6166320000000004,-0.88733806,-0.10576136958066852,go_short,go_short,go_short,go_short,go_short,0,0.7051050862254281,go_short,0.6997762929350102,20190262.0,0.7065000000000403,0.7030160000000012,0.718,go_short,0.7797000000000001,0.7692,go_short,go_short,0,0.715,False,go_short,0.7007285714285822
157,BAKE/USDT:USDT,2023-12-24 03:00:00+00:00,second_buy,trailing_stop_loss,0.4958,0.5394,0.46614624789360903,0.4500332652022495,0.4955,0,0.5349,15214384.0,0,False,0.4870200000000414,0.4709857142857257,0.4423400000000005,-2.90891648,-0.34408687622402745,go_short,go_short,go_short,go_short,go_short,0,0.6472129622846571,go_short,0.6172531508326775,2306248.0,0.6620000000000416,0.6096880000000003,0.6575000000000001,go_short,0.6777000000000001,0.672,go_short,go_short,0,0.6527000000000001,False,go_short,0.6627857142857259
156,BAKE/USDT:USDT,2023-12-21 19:15:00+00:00,second_buy,trailing_stop_loss,0.3976,0.43570000000000003,0.3920682104767942,0.38448005299355476,0.3965,0,0.422,28917482.0,1,False,0.39994000000004104,0.39427142857144004,0.3835000000000004,-2.10867268,-0.24826028997606103,go_short,go_short,go_short,go_short,go_short,0,0.453645565692447,go_short,0.44324392641842947,10892716.0,0.4662600000000414,0.4381160000000005,0.4863,go_short,0.49920000000000003,0.4959,go_short,go_short,0,0.4712,False,go_short,0.4560571428571543
