,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),imit-enter-short (entry),imit-exit-short (entry),nlp-enter-long (entry),nlp-enter-short (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),nlp-exit-short (entry),close_date,sma-25 (exit),nlp-exit-short (exit),close (exit),short-large-rl (exit),nlp-enter-long (exit),low (exit),ema-12 (exit),mean-grad-hist (exit),imit-enter-short (exit),sma-05 (exit),imit-exit-short (exit),short_kdj (exit),short-bid-rl (exit),long_jcrosk (exit),open (exit),short-small-rl (exit),volume (exit),long-large-rl (exit),sma-07 (exit),nlp-enter-short (exit),long-small-rl (exit),high (exit),long-bid-rl (exit),sma-compare (exit),ema-26 (exit)
80,AMP/USDT:USDT,2024-11-09 15:00:00+00:00,first_buy,trailing_stop_loss,0.00412,0.004664,0.003928632623136221,0.0038896278814438416,0.00412,0,0.00429,10709.0,0,False,0.003950800000000058,0.003926571428571459,0.003885639999999992,-0.624592,-0.0725544223218642,0,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2024-11-13 03:45:00+00:00,0.0041969200000000016,go_long,0.004071,go_long,go_long,0.004071,0.004169324324485217,0,go_long,0.004065000000000059,go_long,False,go_long,0,0.004071,go_long,0.0,go_long,0.004078428571428605,go_long,go_long,0.004071,go_long,1,0.00412673242642745
67,AMP/USDT:USDT,2024-08-07 14:30:00+00:00,first_buy,trailing_stop_loss,0.003839,0.003839,0.0036332322563014893,0.003599397463834743,0.0036309999999999997,0,0.003672,5194.0,1,False,0.0036596000000000684,0.003631428571428608,0.003605920000000032,-0.718064,-0.09714878837305706,0,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2024-08-14 12:15:00+00:00,0.003598440000000031,go_long,0.003565,go_long,go_long,0.003565,0.003594239745829096,0,go_long,0.003577800000000071,go_long,False,go_long,1,0.0036100000000000004,go_long,27.0,go_long,0.0035870000000000407,go_long,go_long,0.0036100000000000004,go_long,1,0.003586862166283792
226,BBL/USDT:USDT,2024-11-12 03:00:00+00:00,first_buy,trailing_stop_loss,0.005841,0.005882999999999999,0.006185160539044428,0.00624755345450975,0.005705,1,0.0058000000000000005,62950.0,0,False,0.006176400000000337,0.006230857142857968,0.006256559999999999,-1.73859739,-0.19952103403968105,1,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2024-11-14 02:15:00+00:00,0.005098799999999999,go_long,0.005207,go_long,go_long,0.005101,0.005097344134940889,1,go_long,0.0051670000000003345,go_long,False,go_long,0,0.005186,go_long,7805.0,go_long,0.0050945714285722515,go_long,go_long,0.0052109999999999995,go_long,0,0.0051035844846700805
65,AMP/USDT:USDT,2024-08-02 19:15:00+00:00,first_buy,trailing_stop_loss,0.0037389999999999997,0.0037400000000000003,0.0037803925051870563,0.003819140171116604,0.003714,1,0.003714,17.0,0,False,0.0037758000000000756,0.003777000000000036,0.003826040000000033,-0.734136,-0.09873486771709712,1,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2024-08-05 00:45:00+00:00,0.003502040000000033,go_long,0.003381,go_long,go_long,0.003381,0.0034798146276337864,1,go_long,0.0034552000000000658,go_long,False,go_long,0,0.003437,go_long,41.0,go_long,0.00346742857142861,go_long,go_long,0.0034379999999999997,go_long,1,0.0034734522993632643
225,BBL/USDT:USDT,2024-11-09 23:30:00+00:00,first_buy,trailing_stop_loss,0.007388,0.007561999999999999,0.006186198186489261,0.005842415742105102,0.007,0,0.007050000000000001,237403.0,0,False,0.0064480000000003476,0.006231000000000818,0.005755680000000001,-1.6712286,-0.19098135906646543,0,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2024-11-12 02:45:00+00:00,0.006283039999999998,go_long,0.005905,go_long,go_long,0.0057989999999999995,0.00628335773087053,1,go_long,0.006288600000000337,go_long,False,go_long,0,0.006212,go_long,185577.0,go_long,0.006301571428572254,go_long,go_long,0.006227,go_long,0,0.006255189727961597
93,AMP/USDT:USDT,2024-12-04 12:15:00+00:00,first_buy,trailing_stop_loss,0.011373,0.0114,0.011586060387062294,0.011570164580325497,0.010891999999999999,1,0.011082,3311.0,0,False,0.011366000000000055,0.011453142857142886,0.011807279999999984,-0.623566,-0.05620200802445479,1,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2024-12-07 00:45:00+00:00,0.010910040000000003,go_long,0.010860000000000002,go_long,go_long,0.010860000000000002,0.010900847909286603,1,go_long,0.010801800000000054,go_long,False,go_long,0,0.010860000000000002,go_long,1.0,go_long,0.010823857142857166,go_long,go_long,0.010860000000000002,go_long,1,0.010852743753760557
64,AMP/USDT:USDT,2024-07-28 20:00:00+00:00,first_buy,trailing_stop_loss,0.004752,0.004867,0.004420686175091871,0.004339181047167167,0.00464,0,0.004795,10545.0,0,False,0.004493600000000078,0.0044334285714286055,0.0042956000000000365,-1.08769565,-0.22590624552163013,0,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2024-08-02 19:00:00+00:00,0.003835520000000033,go_long,0.0037689999999999998,go_long,go_long,0.0037689999999999998,0.003827551384805932,1,go_long,0.0037958000000000757,go_long,False,go_long,1,0.0037689999999999998,go_long,3.0,go_long,0.0037815714285714644,go_long,go_long,0.0037689999999999998,go_long,0,0.003792463869766521
95,AMP/USDT:USDT,2024-12-09 06:30:00+00:00,first_buy,trailing_stop_loss,0.011164,0.011203,0.01144470843942887,0.011599520537344374,0.011127,0,0.011157,225.0,0,False,0.011281000000000064,0.011382285714285725,0.011696120000000003,-2.46976,-0.22217854185436356,1,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2024-12-10 18:00:00+00:00,0.009573120000000001,go_long,0.008801,go_long,go_long,0.008789,0.009470148211772635,1,go_long,0.009035000000000066,go_long,False,go_long,0,0.009002999999999999,go_long,262.0,go_long,0.00903714285714287,go_long,go_long,0.009094,go_long,1,0.009194095269332635
219,BBL/USDT:USDT,2024-10-31 17:15:00+00:00,first_buy,trailing_stop_loss,0.00517,0.00517,0.005255591300939225,0.005396057670064325,0.005030000000000001,0,0.005090000000000001,102732.0,0,False,0.005178000000000349,0.005200000000000813,0.005452800000000004,-1.793961,-0.2067163605625144,1,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2024-11-03 14:30:00+00:00,0.004080480000000001,go_long,0.004069,go_long,go_long,0.004057,0.004089110203785872,1,go_long,0.004079800000000345,go_long,False,go_long,0,0.004058,go_long,12431.0,go_long,0.00407885714285795,go_long,go_long,0.004111,go_long,0,0.004081675054075643
218,BBL/USDT:USDT,2024-10-29 06:30:00+00:00,first_buy,trailing_stop_loss,0.0063300000000000006,0.006350000000000001,0.006585778434995728,0.006651817950750899,0.006,1,0.006050000000000001,55867.0,0,False,0.006406000000000351,0.006551428571429382,0.0067296,-1.3514004,-0.15547843532918157,1,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2024-10-31 17:00:00+00:00,0.005479200000000004,go_long,0.00517,go_long,go_long,0.00517,0.005420542283669471,0,go_long,0.005210000000000349,go_long,False,go_long,0,0.00521,go_long,11327.0,go_long,0.005224285714286527,go_long,go_long,0.005220000000000001,go_long,1,0.005285698810200903
217,BBL/USDT:USDT,2024-10-24 10:45:00+00:00,first_buy,trailing_stop_loss,0.006350000000000001,0.00638,0.006382045806123499,0.006441186754453374,0.00623,1,0.006260000000000001,60957.0,1,False,0.00634800000000033,0.006344285714286531,0.006464400000000002,-0.09013316,-0.010348118335338784,0,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2024-10-29 06:15:00+00:00,0.0067491999999999995,go_long,0.00634,go_long,go_long,0.00634,0.006699963386810971,1,go_long,0.00655800000000035,go_long,False,go_long,0,0.006450000000000001,go_long,7322.0,go_long,0.006685714285715097,go_long,go_long,0.00649,go_long,1,0.006683192695904043
294,BEER/USDT:USDT,2024-06-25 05:45:00+00:00,first_buy,trailing_stop_loss,6.78e-05,6.79e-05,6.537161480665494e-05,6.359282828552235e-05,6.61e-05,1,6.62e-05,285155.0,1,False,6.651999999999906e-05,6.61000000000004e-05,6.286000000000021e-05,-2.10733978,-0.24462404664821585,0,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2024-06-27 00:00:00+00:00,5.3168000000000207e-05,go_long,5.09e-05,go_long,go_long,5.0299999999999996e-05,5.343101343372001e-05,1,go_long,5.139999999999903e-05,go_long,False,go_long,0,5.1099999999999995e-05,go_long,461718.0,go_long,5.194285714285754e-05,go_long,go_long,5.12e-05,go_long,1,5.246156198241031e-05
295,BEER/USDT:USDT,2024-06-27 00:15:00+00:00,first_buy,trailing_stop_loss,5.0799999999999995e-05,5.09e-05,5.2144398600501036e-05,5.320649392011112e-05,4.9699999999999995e-05,1,5.04e-05,568502.0,0,False,5.109999999999903e-05,5.145714285714325e-05,5.3044000000000206e-05,-1.26895293,-0.14795579420579422,1,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2024-06-28 23:00:00+00:00,4.689600000000021e-05,go_long,4.6099999999999996e-05,go_long,go_long,4.59e-05,4.697275964696582e-05,1,go_long,4.6619999999998974e-05,go_long,False,go_long,0,4.65e-05,go_long,171433.0,go_long,4.668571428571465e-05,go_long,go_long,4.66e-05,go_long,1,4.6624806389966885e-05
296,BEER/USDT:USDT,2024-06-28 23:15:00+00:00,first_buy,trailing_stop_loss,4.6e-05,4.6e-05,4.579022079151044e-05,4.6545147821264644e-05,3.6899999999999996e-05,1,4.12e-05,4579145.0,0,False,4.529999999999897e-05,4.591428571428609e-05,4.658800000000021e-05,-0.89800675,-0.10368812301891356,1,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2024-07-01 14:30:00+00:00,3.9376000000000194e-05,go_long,3.84e-05,go_long,go_long,3.7999999999999995e-05,3.937830124485327e-05,1,go_long,3.875999999999898e-05,go_long,False,go_long,0,3.8299999999999996e-05,go_long,443642.0,go_long,3.8700000000000324e-05,go_long,go_long,3.87e-05,go_long,0,3.8814361537847055e-05
297,BEER/USDT:USDT,2024-07-01 14:45:00+00:00,first_buy,trailing_stop_loss,3.8299999999999996e-05,3.84e-05,3.861215207048597e-05,3.923916781930858e-05,3.6599999999999995e-05,1,3.75e-05,1913371.0,0,False,3.8439999999998975e-05,3.855714285714317e-05,3.923600000000019e-05,-1.44071529,-0.16687258133171176,1,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2024-07-03 03:15:00+00:00,3.532800000000019e-05,go_long,3.26e-05,go_long,go_long,3.26e-05,3.5014474448104814e-05,1,go_long,3.3939999999999e-05,go_long,False,go_long,0,3.39e-05,go_long,1562063.0,go_long,3.4385714285714686e-05,go_long,go_long,3.39e-05,go_long,1,3.457569057855068e-05
298,BEER/USDT:USDT,2024-07-03 03:30:00+00:00,first_buy,trailing_stop_loss,3.2699999999999995e-05,3.29e-05,3.4302507412619806e-05,3.4850439303800755e-05,3.13e-05,1,3.28e-05,2096252.0,1,False,3.3599999999998994e-05,3.392857142857183e-05,3.521200000000019e-05,-0.3760537,-0.04255046120489546,1,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2024-07-04 23:15:00+00:00,3.4584000000000176e-05,go_long,3.18e-05,go_long,go_long,3.15e-05,3.413308271463251e-05,1,go_long,3.2539999999998994e-05,go_long,False,go_long,0,3.1899999999999996e-05,go_long,543308.0,go_long,3.300000000000038e-05,go_long,go_long,3.21e-05,go_long,1,3.33601296265058e-05
216,BBL/USDT:USDT,2024-10-21 12:30:00+00:00,first_buy,trailing_stop_loss,0.00751,0.007520000000000001,0.007652959005164936,0.0077243827381683165,0.007430000000000001,1,0.00744,6016.0,0,False,0.007604000000000321,0.007630000000000823,0.007730800000000002,-1.33125291,-0.15298604491067477,1,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2024-10-24 10:30:00+00:00,0.006478000000000003,go_long,0.00634,go_long,go_long,0.00634,0.006455681694809643,0,go_long,0.006360000000000329,go_long,False,go_long,0,0.006410000000000001,go_long,7484.0,go_long,0.006354285714286531,go_long,go_long,0.006410000000000001,go_long,0,0.006404235952691408
97,AMP/USDT:USDT,2024-12-11 13:45:00+00:00,first_buy,trailing_stop_loss,0.009751,0.009866999999999999,0.009586142069184482,0.009478963154463593,0.009751,0,0.009784,149.0,0,False,0.00966680000000007,0.009626714285714308,0.00942752,0.094304,0.009622080503502215,0,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2024-12-14 17:45:00+00:00,0.009549920000000002,go_long,0.010100000000000001,go_long,go_long,0.010085,0.009699737397977127,1,go_long,0.010308800000000076,go_long,False,go_long,0,0.010343999999999999,go_long,1384.0,go_long,0.010132142857142878,go_long,go_long,0.010492999999999999,go_long,0,0.009912087295519262
59,AMP/USDT:USDT,2024-07-03 12:15:00+00:00,first_buy,trailing_stop_loss,0.004624,0.004624,0.004671073077697628,0.00470550586931374,0.004599,1,0.004599,7.0,1,False,0.004654200000000065,0.004646142857142876,0.004711680000000031,-0.87160705,-0.188552688108773,0,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2024-07-05 04:00:00+00:00,0.004173560000000033,go_long,0.0038039999999999997,go_long,go_long,0.0037979999999999997,0.004118453983364518,1,go_long,0.003902600000000067,go_long,False,go_long,0,0.003829,go_long,13.0,go_long,0.003977571428571449,go_long,go_long,0.003829,go_long,1,0.004015773631642269
58,AMP/USDT:USDT,2024-06-22 15:45:00+00:00,first_buy,trailing_stop_loss,0.005174,0.005174,0.005183339493188015,0.005033962933041856,0.005103,1,0.005103,949.0,0,False,0.005220200000000055,0.005250142857142854,0.004963520000000038,-0.54927997,-0.1062608905424552,0,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2024-07-03 12:00:00+00:00,0.004717440000000031,go_long,0.004667999999999999,go_long,go_long,0.004667999999999999,0.00471402633885884,0,go_long,0.004659600000000065,go_long,False,go_long,0,0.004667999999999999,go_long,0.0,go_long,0.004652285714285733,go_long,go_long,0.004667999999999999,go_long,0,0.004684177273642651
228,BBL/USDT:USDT,2024-11-14 07:45:00+00:00,first_buy,trailing_stop_loss,0.005215,0.005306,0.004869222622943281,0.00483593741001251,0.005030000000000001,0,0.005306,46345.0,0,False,0.004944800000000334,0.0048772857142865365,0.004757319999999997,-0.30804379,-0.035010745907289156,0,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2024-11-17 06:45:00+00:00,0.005258160000000004,go_long,0.005220000000000001,go_long,go_long,0.005142,0.0052386152837000065,0,go_long,0.005136800000000334,go_long,False,go_long,0,0.005142,go_long,7934.0,go_long,0.005163571428572248,go_long,go_long,0.005220000000000001,go_long,1,0.005172941112309377
304,BEER/USDT:USDT,2024-07-09 02:45:00+00:00,first_buy,trailing_stop_loss,3.25e-05,3.26e-05,3.095017193711809e-05,3.0231331764977374e-05,3.1e-05,0,3.12e-05,651697.0,0,False,3.097999999999904e-05,3.1171428571428925e-05,3.047200000000017e-05,-0.84485408,-0.096612874305182,0,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2024-07-12 01:15:00+00:00,2.9656000000000158e-05,go_long,2.8599999999999997e-05,go_long,go_long,2.84e-05,2.9599265391195913e-05,1,go_long,2.869999999999906e-05,go_long,False,go_long,1,2.8499999999999998e-05,go_long,326399.0,go_long,2.8700000000000355e-05,go_long,go_long,2.88e-05,go_long,1,2.8990706551561218e-05
230,BBL/USDT:USDT,2024-11-18 18:30:00+00:00,first_buy,trailing_stop_loss,0.005731,0.005861,0.005365503208787226,0.005284508723450789,0.005392,0,0.005624,33480.0,0,False,0.005451400000000334,0.0053910000000008135,0.0052438800000000054,-1.44317477,-0.16328259200367817,0,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2024-11-22 15:00:00+00:00,0.004945239999999999,go_long,0.0048189999999999995,go_long,go_long,0.0048189999999999995,0.004922959700007529,1,go_long,0.004844800000000331,go_long,False,go_long,0,0.004886,go_long,5812.0,go_long,0.004861714285715094,go_long,go_long,0.004887,go_long,1,0.004881827660916044
89,AMP/USDT:USDT,2024-11-28 11:30:00+00:00,first_buy,trailing_stop_loss,0.0085,0.009420000000000001,0.007205460860926804,0.006841525630343433,0.008150000000000001,0,0.008372,19262.0,0,False,0.007414000000000051,0.007239428571428589,0.006817719999999991,-0.38348471,-0.04527852598884392,0,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2024-12-03 19:45:00+00:00,0.007355439999999988,go_long,0.007638,go_long,go_long,0.007638,0.007445250107290112,0,go_long,0.007568000000000058,go_long,False,go_long,0,0.007638,go_long,30.0,go_long,0.007555714285714312,go_long,go_long,0.007638,go_long,0,0.007509252510054773
257,BBL/USDT:USDT,2025-01-05 02:15:00+00:00,first_buy,trailing_stop_loss,0.004907,0.004939,0.005009622324382395,0.005042187696404856,0.0048059999999999995,1,0.0048909999999999995,64124.0,0,False,0.004977400000000338,0.00500728571428653,0.005065080000000024,-0.88770002,-0.10015373016190678,1,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2025-01-08 01:00:00+00:00,0.004501920000000031,go_long,0.004471,go_long,go_long,0.00447,0.0045219482361167455,0,go_long,0.004475000000000338,go_long,False,go_long,1,0.004471,go_long,10968.0,go_long,0.004483000000000806,go_long,go_long,0.004493,go_long,1,0.004487655097258815
258,BBL/USDT:USDT,2025-01-08 01:15:00+00:00,first_buy,trailing_stop_loss,0.004493,0.004493,0.004486323543834382,0.004518766885293283,0.004396,0,0.0044789999999999995,23663.0,0,False,0.004476800000000338,0.004479571428572234,0.00449716000000003,-0.61158634,-0.06911962982008539,1,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2025-01-10 06:15:00+00:00,0.004225360000000032,go_long,0.004196,go_long,go_long,0.004196,0.00423831441317826,1,go_long,0.004216600000000339,go_long,False,go_long,1,0.004197,go_long,5103.0,go_long,0.00421185714285795,go_long,go_long,0.004197,go_long,0,0.004217151436280025
78,AMP/USDT:USDT,2024-10-25 23:30:00+00:00,first_buy,trailing_stop_loss,0.0037749999999999997,0.0037749999999999997,0.0038223734914446432,0.0038488077539834457,0.003672,1,0.0037359999999999997,659.0,0,False,0.003813000000000062,0.0038308571428571775,0.0038455599999999944,-0.4931407,-0.0664842175368491,1,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2024-11-03 04:00:00+00:00,0.0035793599999999924,go_long,0.003532,go_long,go_long,0.003532,0.0035686385565319102,0,go_long,0.0035378000000000644,go_long,False,go_long,0,0.003532,go_long,0.0,go_long,0.0035471428571428897,go_long,go_long,0.003532,go_long,1,0.0035557627462725035
253,BBL/USDT:USDT,2024-12-27 23:00:00+00:00,first_buy,trailing_stop_loss,0.004951,0.004971,0.005006868987494227,0.005051488497182801,0.004843,1,0.004932,25627.0,0,False,0.00495720000000034,0.004986571428572247,0.005050800000000021,-0.95267893,-0.10788184943416106,1,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2025-01-01 07:45:00+00:00,0.004477320000000017,go_long,0.004434,go_long,go_long,0.004425999999999999,0.004486917734031392,1,go_long,0.004440200000000341,go_long,False,go_long,0,0.004445999999999999,go_long,556.0,go_long,0.004434714285715103,go_long,go_long,0.0044529999999999995,go_long,0,0.00444868052427929
252,BBL/USDT:USDT,2024-12-24 14:15:00+00:00,first_buy,trailing_stop_loss,0.005706,0.005764,0.0055028657000925655,0.0054195668166022734,0.0056229999999999995,0,0.005764,6889.0,0,False,0.005570200000000339,0.005518142857143673,0.005385120000000017,-1.35602676,-0.15387671070674197,0,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2024-12-27 22:45:00+00:00,0.005054200000000021,go_long,0.0049700000000000005,go_long,go_long,0.004920000000000001,0.0050610475769574245,1,go_long,0.004978400000000341,go_long,False,go_long,0,0.004940000000000001,go_long,1380.0,go_long,0.005000428571429389,go_long,go_long,0.0049700000000000005,go_long,1,0.005020481530674996
250,BBL/USDT:USDT,2024-12-21 14:00:00+00:00,first_buy,trailing_stop_loss,0.005693,0.005693,0.005683629968465548,0.005777834520421052,0.0052569999999999995,1,0.005373,87189.0,0,False,0.0056284000000003396,0.005657857142857962,0.005823840000000012,-0.94919947,-0.10767848758405542,1,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2024-12-23 14:00:00+00:00,0.005379800000000014,go_long,0.00515,go_long,go_long,0.00515,0.005362341699468795,1,go_long,0.005209400000000338,go_long,False,go_long,0,0.00515,go_long,1099.0,go_long,0.005254714285715104,go_long,go_long,0.005162,go_long,1,0.005283711342127344
249,BBL/USDT:USDT,2024-12-19 02:45:00+00:00,first_buy,trailing_stop_loss,0.006285,0.006350000000000001,0.006581425319298535,0.006808266554487475,0.0061779999999999995,1,0.006226,10401.0,0,False,0.006434600000000346,0.006496285714286538,0.00687388000000001,-1.1498264,-0.1298023063920115,1,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2024-12-21 13:45:00+00:00,0.005858160000000012,go_long,0.005693,go_long,go_long,0.005690000000000001,0.005810221282054735,1,go_long,0.0056950000000003395,go_long,False,go_long,0,0.005692,go_long,7301.0,go_long,0.005706714285715104,go_long,go_long,0.005748,go_long,1,0.005740108144550194
247,BBL/USDT:USDT,2024-12-17 05:00:00+00:00,first_buy,trailing_stop_loss,0.007382,0.007424999999999999,0.007470814080258398,0.007564013106028842,0.0073279999999999994,1,0.0073279999999999994,12050.0,1,False,0.007418600000000344,0.007440000000000817,0.007540360000000007,-0.18185544,-0.02048902953843587,1,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2024-12-18 18:15:00+00:00,0.00706728000000001,go_long,0.0072169999999999995,go_long,go_long,0.007136,0.007060477885307796,0,go_long,0.007263000000000344,go_long,False,go_long,1,0.007258,go_long,3587.0,go_long,0.007234428571429395,go_long,go_long,0.007285,go_long,0,0.007157817560431892
75,AMP/USDT:USDT,2024-10-09 21:00:00+00:00,first_buy,trailing_stop_loss,0.0036959999999999996,0.0036959999999999996,0.0037333809164349164,0.0037508198771918338,0.0036959999999999996,1,0.0036959999999999996,5.0,0,False,0.003728800000000064,0.003733142857142893,0.003750640000000008,0.5010253,0.06845251302308195,1,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2024-10-21 16:30:00+00:00,0.0039410399999999955,go_long,0.0038989999999999997,go_long,go_long,0.003891,0.003942409623053361,0,go_long,0.003925800000000065,go_long,False,go_long,1,0.003944,go_long,52.0,go_long,0.003922000000000034,go_long,go_long,0.003944,go_long,0,0.0039280138747497815
74,AMP/USDT:USDT,2024-10-01 15:30:00+00:00,first_buy,trailing_stop_loss,0.003891,0.0039559999999999994,0.004089661405149063,0.004131441928095103,0.003888,1,0.0039559999999999994,192.0,0,False,0.004039000000000055,0.00406214285714289,0.004167800000000018,-0.5357032,-0.06764004448534278,1,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2024-10-09 20:45:00+00:00,0.0037545200000000086,go_long,0.0037300000000000002,go_long,go_long,0.0037300000000000002,0.0037552054673671807,1,go_long,0.0037384000000000644,go_long,False,go_long,1,0.0037300000000000002,go_long,0.0,go_long,0.003740714285714322,go_long,go_long,0.0037300000000000002,go_long,1,0.0037401774466958105
73,AMP/USDT:USDT,2024-09-22 12:45:00+00:00,first_buy,trailing_stop_loss,0.0043349999999999994,0.004418,0.004122690435729688,0.00405814211595057,0.0042309999999999995,0,0.004337,1119.0,0,False,0.004192200000000068,0.004131714285714337,0.00403312000000002,-0.7976536,-0.09317782311234138,0,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2024-10-01 15:15:00+00:00,0.004175440000000019,go_long,0.0039700000000000004,go_long,go_long,0.0039700000000000004,0.0041454772823427116,1,go_long,0.004071800000000054,go_long,False,go_long,0,0.0039700000000000004,go_long,13.0,go_long,0.004085571428571461,go_long,go_long,0.0039700000000000004,go_long,1,0.0041139634788125296
83,AMP/USDT:USDT,2024-11-16 16:00:00+00:00,first_buy,trailing_stop_loss,0.005383,0.005383,0.004742411328981098,0.004589086792680974,0.004984,0,0.0050479999999999995,1565.0,0,False,0.004880400000000047,0.004800285714285737,0.00451492,-0.54448731,-0.1078396841065358,0,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2024-11-20 16:45:00+00:00,0.004623839999999997,go_long,0.004580000000000001,go_long,go_long,0.004574,0.004632170904211446,1,go_long,0.004652000000000045,go_long,False,go_long,0,0.004621999999999999,go_long,440.0,go_long,0.004652428571428579,go_long,go_long,0.004638,go_long,0,0.004637775729336079
243,BBL/USDT:USDT,2024-12-12 17:00:00+00:00,first_buy,trailing_stop_loss,0.007423,0.007541,0.007536221392818306,0.007631485758244219,0.0072959999999999995,1,0.0072959999999999995,29194.0,0,False,0.007484600000000334,0.007508142857143661,0.007628640000000013,-0.12300255,-0.013777431359848942,1,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2024-12-15 03:15:00+00:00,0.007083680000000009,go_long,0.0076159999999999995,go_long,go_long,0.007558,0.007134970519345979,1,go_long,0.007713600000000345,go_long,False,go_long,0,0.008032,go_long,59247.0,go_long,0.007582285714286517,go_long,go_long,0.008121999999999999,go_long,0,0.007407577712780277
242,BBL/USDT:USDT,2024-12-09 00:45:00+00:00,first_buy,trailing_stop_loss,0.008702999999999999,0.008766,0.008764733493729903,0.008863431349143861,0.008602,1,0.008602,39584.0,1,False,0.008765200000000337,0.00875628571428651,0.008795240000000008,-1.27527802,-0.14253250782404964,0,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2024-12-12 16:45:00+00:00,0.007647160000000013,go_long,0.007522999999999999,go_long,go_long,0.007522999999999999,0.007658324618903756,1,go_long,0.007526000000000334,go_long,False,go_long,0,0.0075239999999999994,go_long,4.0,go_long,0.007556857142857947,go_long,go_long,0.0075239999999999994,go_long,1,0.0075798980096943615
71,AMP/USDT:USDT,2024-09-04 00:00:00+00:00,first_buy,trailing_stop_loss,0.003734,0.003734,0.003745567442984218,0.0037729928939493357,0.003682,1,0.003682,298.0,1,False,0.003721200000000073,0.0037324285714286165,0.003781600000000029,-0.41438,-0.056017054663874695,1,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2024-09-15 20:00:00+00:00,0.003798800000000024,go_long,0.0038100000000000005,go_long,go_long,0.0038100000000000005,0.003796014283873482,0,go_long,0.003803200000000068,go_long,False,go_long,1,0.0038100000000000005,go_long,0.0,go_long,0.003792857142857194,go_long,go_long,0.0038100000000000005,go_long,0,0.0037941358919832955
