,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),sma-25 (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),profit_abs,enter_reason,long-small-rl (entry),short-small-rl (entry),exit_reason,action
1326,0.1907,0.1951,0.1874286919634857,0.1864244240014778,0.1907,0,0.195,168337.0,0.1859440000000014,0,0,0.1886600000000153,0.1874285714285647,-1.22637442,first_buy,go_long,go_long,trailing_stop_loss,go_long
1327,0.2533,0.2565,0.2581303074348333,0.2617489496694732,0.2525,0,0.2564,4876.0,0.2619840000000014,0,0,0.2558600000000138,0.2571285714285655,-0.0628451,first_buy,go_long,go_long,trailing_stop_loss,go_long
1328,0.12834,0.12848,0.1308818410282948,0.1325612951702091,0.12313,1,0.12403,63973.0,0.1336236000000019,0,0,0.1292220000000144,0.1299699999999939,-0.66898103,first_buy,go_long,go_long,trailing_stop_loss,go_long
1329,0.4911,0.498,0.4723312264078774,0.4638342008945053,0.4901,0,0.4978,61581.0,0.4611600000000033,0,0,0.4809600000000092,0.4766142857142849,-2.24319358,first_buy,go_long,go_long,trailing_stop_loss,go_long
1330,0.6032000000000001,0.6076,0.616878040522904,0.6278282680675412,0.5874,1,0.5901000000000001,11670.0,0.6232720000000029,0,0,0.6086000000000092,0.6138999999999986,-3.81221464,first_buy,go_long,go_long,trailing_stop_loss,go_long
1331,4.394,4.394,4.566199895526394,4.636686302872489,4.177,1,4.231,17577.0,4.662400000000101,0,0,4.5030000000000525,4.55414285714285,-1.1174585,first_buy,go_long,go_long,trailing_stop_loss,go_long
1332,7.926,7.926,4.960923076923075,4.711555555555551,7.595,0,7.606,6118.0,4.605040000000105,0,0,5.105200000000056,4.926571428571411,-1.12488493,first_buy,go_long,go_long,trailing_stop_loss,go_long
1333,4.828,4.835,4.939807950353475,4.980383188918326,4.736,1,4.756,12103.0,4.9866799999998594,0,0,4.882999999999316,4.924857142857111,-1.8000558,first_buy,go_long,go_long,trailing_stop_loss,go_long
1334,5.515,5.515,5.568691750447623,5.582869088908627,5.472,1,5.503,2446.0,5.585799999999872,0,0,5.5565999999993405,5.566714285714285,-1.37699352,first_buy,go_long,go_long,trailing_stop_loss,go_long
1335,5.159,5.165,5.218785515379347,5.258245733986454,4.9,1,5.08,18960.0,5.276599999999847,0,0,5.186599999999345,5.197285714285708,0.67017907,first_buy,go_long,go_long,trailing_stop_loss,go_long
1336,6.281,6.324,6.560440454930336,6.6452993892628,6.008,1,6.273,47235.0,6.672039999999843,0,0,6.473199999999354,6.544142857142814,-2.0289227,first_buy,go_long,go_long,trailing_stop_loss,go_long
1337,7.125,7.165,7.179821003689487,7.247198243520526,6.8,1,6.815,85414.0,7.277879999999836,0,0,7.129999999999379,7.165857142857098,-0.97293405,first_buy,go_long,go_long,trailing_stop_loss,go_long
1338,8.643,8.678,8.902456957311166,9.0155413404141,8.073,1,8.359,191275.0,9.059519999999845,0,0,8.82099999999937,8.871857142857086,-1.7571108,first_buy,go_long,go_long,trailing_stop_loss,go_long
1339,28.204,28.598,27.162055634298635,25.93142239174811,28.037,1,28.207,14934.0,25.366920000000093,1,0,28.074600000000203,27.805571428571504,-2.1904354,first_buy,go_long,go_long,trailing_stop_loss,go_long
1340,9.618,9.654,9.49356750408221,9.36547906473451,9.56,0,9.653,12993.0,9.340879999999832,0,0,9.582799999999365,9.546999999999963,-1.378006,first_buy,go_long,go_long,trailing_stop_loss,go_long
1341,30.599,30.599,29.89042210238866,29.643847594055774,30.207,0,30.229,4837.0,29.547160000000112,0,0,30.0622000000002,29.931000000000147,-1.75004514,first_buy,go_long,go_long,trailing_stop_loss,go_long
1342,27.399,27.542,27.472201451933064,27.741148719736813,25.726,1,26.359,67454.0,27.88136000000012,0,0,27.23960000000007,27.37514285714303,-3.16975928,first_buy,go_long,go_long,trailing_stop_loss,go_long
1343,27.195,27.407,26.623340058608477,26.164832689825705,27.062,0,27.394,8644.0,26.06048000000012,0,0,26.966000000000086,26.774857142857336,-2.91004259,first_buy,go_long,go_long,trailing_stop_loss,go_long
1344,11.533,11.545,11.54905638150034,11.62761858499312,11.25,1,11.378,60570.0,11.613159999999834,0,0,11.495799999999358,11.541571428571396,-3.69063,first_buy,go_long,go_long,trailing_stop_loss,go_long
1345,18.534,18.664,18.221903133627805,18.000005986453093,18.533,0,18.663,3120.0,17.90984000000011,0,0,18.457400000000032,18.37342857142874,-1.65558449,first_buy,go_long,go_long,trailing_stop_loss,go_long
1346,11.7,11.955,11.366505724491256,11.155259184978672,11.588,0,11.855,65750.0,10.97755999999982,0,0,11.610599999999373,11.537571428571413,-0.452876,first_buy,go_long,go_long,trailing_stop_loss,go_long
1347,27.401,28.003,20.60490536033786,19.32212126281461,26.527,0,27.027,215714.0,18.77252000000009,1,0,21.663800000000045,20.56214285714302,-3.72733719,first_buy,go_long,go_long,trailing_stop_loss,go_long
1348,0.8468,0.847,0.8567746844930753,0.8739413710597854,0.7771,1,0.8047000000000001,26275.0,0.8706160000000038,0,0,0.8457600000000086,0.8527428571428578,-2.80203118,first_buy,go_long,go_long,trailing_stop_loss,go_long
1349,1.1747,1.1824,1.200319256875017,1.221446730014097,1.1549,1,1.1824,10642.0,1.2217800000000043,0,0,1.1937000000000073,1.194914285714287,-3.57600096,first_buy,go_long,go_long,trailing_stop_loss,go_long
1350,1.4012,1.4084,1.2858612253426236,1.2343628243130995,1.3685,0,1.3815,29091.0,1.2072200000000015,0,0,1.340880000000008,1.3197142857142856,-1.76204232,first_buy,go_long,go_long,trailing_stop_loss,go_long
1351,10.315,10.322,10.66356030768621,10.74477848143637,9.984,1,10.198,59070.0,10.80535999999981,1,0,10.601199999999334,10.66385714285708,-1.4298768,first_buy,go_long,go_long,trailing_stop_loss,go_long
1352,21.654,21.657,21.199240340084465,20.878592718288832,21.414,1,21.438,1628.0,20.82504000000013,0,0,21.379200000000004,21.36285714285714,-3.31429426,first_buy,go_long,go_long,trailing_stop_loss,go_long
1353,17.911,17.923000000000002,17.739542723449325,17.553878368540193,17.798000000000002,1,17.817,4040.0,17.61028000000011,0,0,17.817000000000025,17.802571428571472,-2.23726999,first_buy,go_long,go_long,trailing_stop_loss,go_long
1354,13.145,13.151,13.21762804149684,13.281108633716364,12.452,1,12.753,38108.0,13.308279999999828,0,0,13.163399999999324,13.215428571428538,-2.1437976,first_buy,go_long,go_long,trailing_stop_loss,go_long
1355,8.643,8.643,8.649942015948252,8.71548344843502,8.354,1,8.433,17337.0,8.748479999999812,1,0,8.59839999999934,8.615999999999937,0.0969441,first_buy,go_long,go_long,trailing_stop_loss,go_long
1356,14.82,14.856,14.973101375711018,15.0344312762302,14.428,1,14.648,11940.0,15.079680000000124,0,0,14.904200000000063,14.955571428571451,-1.97367616,first_buy,go_long,go_long,trailing_stop_loss,go_long
1357,14.03,14.03,14.085927621068622,14.14794098774217,13.916,1,13.916,8119.0,14.1647600000001,0,0,14.039800000000042,14.078000000000015,0.36482966,first_buy,go_long,go_long,trailing_stop_loss,go_long
1358,8.711,8.711,8.696117228934778,8.732436396730343,8.454,1,8.539,68594.0,8.72387999999982,0,0,8.684999999999338,8.701285714285666,-0.0616319,first_buy,go_long,go_long,trailing_stop_loss,go_long
1359,15.322,15.323,15.730880351532765,15.865547581968476,14.601,1,14.601,9864.0,15.803800000000097,0,0,15.645600000000112,15.766428571428609,-1.79844812,first_buy,go_long,go_long,trailing_stop_loss,go_long
1360,14.547,14.614,14.782982173646824,14.945209173689747,14.508,1,14.544,3658.0,14.953280000000104,0,0,14.711400000000015,14.766000000000028,0.123535,first_buy,go_long,go_long,trailing_stop_loss,go_long
1361,19.336,19.336,19.63168500162598,19.94003031119423,18.766,1,18.786,6915.0,20.011800000000097,0,0,19.42700000000004,19.546428571428628,-3.0424982,first_buy,go_long,go_long,trailing_stop_loss,go_long
1362,12.401,12.401,12.557668510802335,12.6108384266563,12.296,1,12.351,2120.0,12.6115200000001,0,0,12.505200000000077,12.532428571428625,0.76651083,first_buy,go_long,go_long,trailing_stop_loss,go_long
1363,0.12061,0.12168,0.122669206610301,0.1238498076126976,0.11268,1,0.11638,830356.0,0.123918000000002,0,0,0.1224580000000147,0.1228371428571366,1.31982075,first_buy,go_long,go_long,trailing_stop_loss,go_long
1364,36.775,36.775,37.60507077119578,38.49077509654554,35.679,1,36.271,16852.0,38.94671999999973,0,0,36.996199999999234,37.01200000000029,-3.1369638,first_buy,go_long,go_long,trailing_stop_loss,go_long
1365,38.189,38.297,38.88828786267725,39.82002842841572,37.663,1,37.916,2786.0,39.51851999999971,0,0,38.51719999999928,38.62142857142886,-0.3395848,first_buy,go_long,go_long,trailing_stop_loss,go_long
1366,15.0,15.0,16.03623670836304,16.635758855910144,14.821,1,14.821,126.0,17.091680000000025,1,0,15.621000000000048,15.67814285714296,-3.5305361,first_buy,go_long,go_long,trailing_stop_loss,go_long
1367,12.6269,12.6269,12.586012036272464,12.633086569724952,12.4025,1,12.4691,24428.0,12.652964000000102,1,0,12.570979999998432,12.571442857142538,-2.37561249,first_buy,go_long,go_long,trailing_stop_loss,go_long
1368,11.0859,11.0859,10.961160780212316,11.12315934156482,9.6409,1,9.6629,41115.0,11.156424000000095,0,0,10.84683999999843,10.9599571428568,-0.88153953,first_buy,go_long,go_long,trailing_stop_loss,go_long
1369,19.557,21.621,18.92435032442305,18.017888624812272,16.025,0,20.477,570.0,17.65368000000008,0,0,19.641600000000043,19.50371428571439,-2.672655,first_buy,go_long,go_long,trailing_stop_loss,go_long
1370,15.532,15.532,13.685830644472016,13.732824127593036,15.532,0,15.532,42.0,13.836640000000086,0,0,13.347200000000011,13.522000000000082,1.4817066,first_buy,go_long,go_long,trailing_stop_loss,go_long
1371,18.524,18.524,19.65727007229816,20.081536798821087,18.339,1,18.359,31.0,20.011360000000067,1,0,19.63280000000001,19.62657142857149,-3.2373905,first_buy,go_long,go_long,trailing_stop_loss,go_long
1372,33.1,33.1,33.194275822656735,34.99357109717209,24.987,0,31.124,703.0,36.19048000000004,0,0,32.24320000000006,32.31371428571433,-3.6675672,first_buy,go_long,go_long,trailing_stop_loss,go_long
1373,82.175,82.175,78.2200929115215,77.16300429486918,80.275,0,80.392,45858.0,76.96667999999991,1,0,79.30179999999999,78.49414285714299,-2.3428493,first_buy,go_long,go_long,trailing_stop_loss,go_long
1374,24.894,24.894,23.92818029325659,22.985449469676027,24.396,1,24.396,77.0,22.741600000000076,0,0,24.3776000000001,24.3762857142857,0.6657972,first_buy,go_long,go_long,trailing_stop_loss,go_long
1375,26.329,26.329,27.0945929087324,27.35974147207496,26.329,1,26.329,1.0,27.419480000000167,0,0,26.92300000000009,27.041,-2.3519589,first_buy,go_long,go_long,trailing_stop_loss,go_long
1376,140.236,140.406,140.92435104845012,142.8476797309027,137.38,0,137.758,42604.0,143.67964000000006,0,0,139.5524000000004,139.60814285714324,-1.2623009,first_buy,go_long,go_long,trailing_stop_loss,go_long
1377,131.4,131.527,131.92614167313076,133.76477195133975,120.226,1,122.246,113153.0,133.85612000000023,0,0,130.87920000000028,131.9040000000004,-0.5109496,first_buy,go_long,go_long,trailing_stop_loss,go_long
1378,120.284,121.399,122.45054687845531,124.79960634568884,112.589,1,114.635,111408.0,125.01456000000026,0,0,121.10480000000024,121.88057142857188,-1.9444447,first_buy,go_long,go_long,trailing_stop_loss,go_long
1379,96.064,96.064,96.5259866191806,97.13313032503116,94.817,1,94.83,1226.0,97.33444000000028,1,0,95.9444000000006,96.20142857142932,-2.7392416,first_buy,go_long,go_long,trailing_stop_loss,go_long
1380,68.066,68.768,69.79479112913957,71.25095586854542,67.568,0,68.597,1528.0,71.76020000000025,1,0,68.54320000000092,68.8794285714296,-0.8387406,first_buy,go_long,go_long,trailing_stop_loss,go_long
1381,63.0,63.0,63.15811255359908,63.735673470532745,60.174,1,60.601,11149.0,64.00740000000025,0,0,62.92100000000094,62.75985714285817,-0.880167,first_buy,go_long,go_long,trailing_stop_loss,go_long
1382,30.735,30.735,30.23389918806873,29.693903104005688,30.735,0,30.735,10.0,29.60572000000004,0,0,30.383799999999987,30.358714285714257,-1.3389192,first_buy,go_long,go_long,trailing_stop_loss,go_long
1383,5.801,5.801,5.810320095100303,5.824293763373214,5.743,1,5.764,27039.0,5.8258000000002506,1,0,5.804200000000352,5.809857142857943,-1.88270541,first_buy,go_long,go_long,trailing_stop_loss,go_long
1384,6.426,6.426,6.487312739078972,6.530547415284726,6.314,1,6.37,157916.0,6.534200000000251,0,0,6.4522000000003645,6.474571428572253,-0.82859307,first_buy,go_long,go_long,trailing_stop_loss,go_long
1385,7.798,7.798,7.83740192457735,7.88769759244224,7.653,1,7.72,140503.0,7.903120000000232,0,0,7.789600000000368,7.817428571429391,-1.72572821,first_buy,go_long,go_long,trailing_stop_loss,go_long
1386,8.739,8.741,8.777653016753094,8.84754397061915,8.602,1,8.62,72589.0,8.860680000000247,1,0,8.70740000000038,8.742428571429459,-1.0948368,first_buy,go_long,go_long,trailing_stop_loss,go_long
1387,11.081,11.385,10.361089382160417,9.933541835631836,11.042,0,11.14,473104.0,9.733720000000202,0,0,10.721400000000376,10.523857142858072,-2.035796,first_buy,go_long,go_long,trailing_stop_loss,go_long
1388,18.534,18.595,15.668135394411031,14.925734132027278,17.811,0,18.153,20.0,14.584480000000015,0,0,16.518399999999993,15.827714285714285,-2.455004,first_buy,go_long,go_long,trailing_stop_loss,go_long
1389,10.183,10.183,10.125668017087454,10.293129562834514,9.657,1,9.657,574.0,10.188479999999965,0,0,10.077800000000057,10.107857142857242,0.608058,first_buy,go_long,go_long,trailing_stop_loss,go_long
1390,7.725,7.727,8.502444840988586,8.81862752322923,6.105,1,7.396,562945.0,8.963240000000201,0,0,8.157800000000334,8.334142857143835,-1.4775033,first_buy,go_long,go_long,trailing_stop_loss,go_long
1391,13.199,13.199,13.3737985383292,13.644552632156634,12.945,0,13.025,11709.0,13.747360000000215,0,0,13.235400000000364,13.251000000000994,-1.2210982,first_buy,go_long,go_long,trailing_stop_loss,go_long
1392,17.14,17.14,17.384539976972313,17.581722603228098,16.845,1,17.069,29537.0,17.61428000000022,0,0,17.245600000000398,17.266000000000997,-2.4258738,first_buy,go_long,go_long,trailing_stop_loss,go_long
1393,18.092,18.171,17.618231728743886,17.33414508972212,17.956,1,18.024,52685.0,17.1553200000002,0,0,17.978600000000423,17.791142857143885,-0.4690895,first_buy,go_long,go_long,trailing_stop_loss,go_long
1394,17.654,17.654,17.88278517115844,18.048186180863077,17.222,1,17.409,70886.0,18.122680000000187,0,0,17.75180000000047,17.822571428572456,-1.905497,first_buy,go_long,go_long,trailing_stop_loss,go_long
1395,23.257,23.59,20.92607950746016,21.405092843571627,21.675,0,22.296,974578.0,21.401880000000205,0,0,20.10020000000056,20.1664285714296,-2.0274204,first_buy,go_long,go_long,trailing_stop_loss,go_long
1396,45.166,45.166,45.39723837743909,45.750211925910094,42.667,1,43.662,79918.0,45.71320000000021,0,0,45.221400000000585,45.40400000000098,-2.5515222,first_buy,go_long,go_long,trailing_stop_loss,go_long
1397,11.459,11.501,11.502768352498911,11.53006773232531,11.352,0,11.501,264101.0,11.5292800000002,0,0,11.482200000000322,11.488714285715252,-3.2008368,first_buy,go_long,go_long,trailing_stop_loss,go_long
1398,12.8031,12.8142,12.927915220541022,13.30468684136276,11.9278,1,12.1786,48249.0,13.301848000000176,0,0,12.780199999998558,12.843842857142338,0.2729376,first_buy,go_long,go_long,trailing_stop_loss,go_long
1399,10.285,10.285,10.525421816298694,10.57028263170952,10.285,1,10.285,12.0,10.508519999999994,1,0,10.528200000000064,10.545571428571533,-3.14744,first_buy,go_long,go_long,trailing_stop_loss,go_long
1400,12.28,12.28,12.343623044970911,12.514204091313944,11.989,1,11.989,128.0,12.46796400000011,0,0,12.273879999999938,12.34919999999983,0.369554,first_buy,go_long,go_long,trailing_stop_loss,go_long
1401,50.895,51.54,53.18908089401545,54.35334008928442,50.354,1,51.54,1221.0,54.0928399999998,0,0,52.33199999999988,52.89414285714298,-3.2728486,first_buy,go_long,go_long,trailing_stop_loss,go_long
1402,0.31641,0.31777,0.2750594300530949,0.2635358466885129,0.29793,0,0.31253,1416.0,0.2588839999999986,0,0,0.2861560000000028,0.2775185714285743,-0.89823516,first_buy,go_long,go_long,trailing_stop_loss,go_long
1403,0.31775,0.31943,0.2762971282090812,0.262316180343575,0.29223,0,0.31441,5197.0,0.2574843999999991,0,0,0.2859520000000012,0.2780971428571445,-2.54192226,first_buy,go_long,go_long,trailing_stop_loss,go_long
1404,62.544,64.25,58.39758442221324,55.85397563029034,61.427,0,63.748,536.0,55.258439999999815,0,0,60.10619999999968,59.53328571428597,-1.3234846,first_buy,go_long,go_long,trailing_stop_loss,go_long
1405,0.26417,0.26417,0.2679764729175727,0.2719075584530264,0.25684,1,0.26259,7091.0,0.2727359999999992,0,0,0.2669960000000015,0.2671557142857157,-4.05600236,first_buy,go_long,go_long,trailing_stop_loss,go_long
1406,0.30419,0.30766,0.3146209125785839,0.3179230436907377,0.30222,1,0.30226,1060.0,0.3217707999999994,0,0,0.3099040000000012,0.3131728571428576,-1.40194316,first_buy,go_long,go_long,trailing_stop_loss,go_long
1407,0.53742,0.55955,0.4773908947333526,0.4381629063826686,0.51637,0,0.54278,3988.0,0.4206151999999995,0,0,0.5030480000000024,0.4891614285714324,-3.59596064,first_buy,go_long,go_long,trailing_stop_loss,go_long
1408,88.004,89.067,84.73879147125118,83.12517992415458,86.632,0,87.179,3304.0,83.36271999999971,0,0,85.8389999999998,84.86100000000025,-3.119474,first_buy,go_long,go_long,trailing_stop_loss,go_long
1409,52.051,52.675,52.72471527486609,53.77308889550048,51.5,0,51.996,6632.0,53.86587999999967,0,0,52.16679999999948,52.39985714285736,0.8086372,first_buy,go_long,go_long,trailing_stop_loss,go_long
1410,57.509,57.645,58.11713277535775,59.15730498059987,56.414,1,56.898,1030.0,59.13071999999969,1,0,57.60379999999939,57.73114285714312,-1.7853062,first_buy,go_long,go_long,trailing_stop_loss,go_long
1411,0.11385,0.1141,0.1098632198720189,0.1124811253561253,0.1115,0,0.1115,562.0,0.11172,0,0,0.110554,0.1098385714285714,-1.92867894,first_buy,go_long,go_long,trailing_stop_loss,go_long
1412,48.605,48.641,49.35439542420219,49.740601859443785,48.153,1,48.383,250.0,49.90631999999969,0,0,49.08899999999928,49.31742857142881,-2.0946226,first_buy,go_long,go_long,trailing_stop_loss,go_long
1413,0.16894,0.1703,0.1718172558748495,0.1747106467999173,0.16753,0,0.17022,50594.0,0.1759996000000026,0,0,0.1702580000000154,0.1706771428571359,-1.77841115,first_buy,go_long,go_long,trailing_stop_loss,go_long
1414,0.2295,0.2319,0.2213189099603152,0.2181815572830843,0.22654,0,0.22657,22996.0,0.2177780000000025,0,0,0.2227100000000152,0.2215528571428504,-3.91807774,first_buy,go_long,go_long,trailing_stop_loss,go_long
1415,60.11,60.11,60.572427680758345,61.500858695841536,55.221,1,55.328,28696.0,61.42779999999971,0,0,60.042799999999644,60.723142857143166,-0.6895462,first_buy,go_long,go_long,trailing_stop_loss,go_long
1416,4.858,4.858,4.8824039985882095,4.904382836601337,4.79,1,4.858,14028.0,4.908560000000107,0,0,4.868800000000021,4.87428571428569,-1.14689862,first_buy,go_long,go_long,trailing_stop_loss,go_long
1417,0.36369,0.36369,0.3661512994616957,0.3682551519174864,0.34286,1,0.349,1644.0,0.3688579999999989,0,0,0.3639440000000027,0.3664057142857173,-3.66471204,first_buy,go_long,go_long,trailing_stop_loss,go_long
1418,0.23084,0.23084,0.2322739348520192,0.2325672529434565,0.22534,1,0.22574,405.0,0.2329559999999999,0,0,0.2320520000000022,0.2323871428571468,-2.1162719,first_buy,go_long,go_long,trailing_stop_loss,go_long
1419,10.6822,10.6822,11.12055073179794,11.267238929789388,10.6547,1,10.6547,5.0,11.35267200000014,0,0,11.017819999999912,11.076157142857,1.3501329,first_buy,go_long,go_long,trailing_stop_loss,go_long
1420,13.1065,13.1065,13.414400703045988,13.571708536149904,13.0714,1,13.0714,11.0,13.60773200000016,0,0,13.344219999999908,13.389957142857009,-2.4276683,first_buy,go_long,go_long,trailing_stop_loss,go_long
1421,0.2524,0.2524,0.2526759908306531,0.2571616445592675,0.2417,1,0.2448,2152.0,0.2600599999999999,0,0,0.2499200000000026,0.2505857142857182,-2.472854,first_buy,go_long,go_long,trailing_stop_loss,go_long
1422,0.2622,0.2622,0.2677580473958497,0.2718835448715069,0.25446,1,0.25973,103.0,0.2728828,0,0,0.2652840000000026,0.2673757142857184,-0.97922405,first_buy,go_long,go_long,trailing_stop_loss,go_long
1423,0.26206,0.26525,0.2373435798813427,0.224775713533502,0.24768,0,0.25375,4813.0,0.2291856000000002,0,0,0.2462300000000029,0.2404885714285754,-0.1034732,first_buy,go_long,go_long,trailing_stop_loss,go_long
1424,0.15518,0.15626,0.1537555562207529,0.1514302694222521,0.1504,1,0.15113,3483.0,0.1506720000000002,0,0,0.1553180000000031,0.1550000000000032,-1.71840065,first_buy,go_long,go_long,trailing_stop_loss,go_long
1425,0.26815,0.26815,0.2716158731741088,0.2762842190106886,0.25368,1,0.25368,237.0,0.2740447999999993,1,0,0.2704400000000027,0.2713214285714322,-1.58675705,first_buy,go_long,go_long,trailing_stop_loss,go_long
1426,0.13004,0.13175,0.1319344399842836,0.1319660908178631,0.12577,1,0.12938,553.0,0.1317780000000003,1,0,0.131964000000003,0.1321485714285747,-1.04373522,first_buy,go_long,go_long,trailing_stop_loss,go_long
1427,0.12201,0.12201,0.1243912631561195,0.1256847085972782,0.122,1,0.122,61.0,0.1257060000000002,1,0,0.1233860000000026,0.1240785714285744,-0.51976404,first_buy,go_long,go_long,trailing_stop_loss,go_long
1428,0.14154,0.14154,0.1415599797129618,0.1423632389028194,0.14029,1,0.14029,36.0,0.1416716000000005,0,0,0.1412660000000028,0.141428571428574,-1.6406672,first_buy,go_long,go_long,trailing_stop_loss,go_long
1429,0.18247,0.18273,0.1736565520612488,0.1701510374160638,0.18042,0,0.18209,300.0,0.1690756000000003,0,0,0.175114000000003,0.1742128571428597,-2.55281466,first_buy,go_long,go_long,trailing_stop_loss,go_long
1430,0.15508,0.15508,0.1569186209191105,0.1572563623806197,0.15417,1,0.15417,170.0,0.1574068000000003,0,0,0.1565240000000032,0.1569757142857169,-1.68824776,first_buy,go_long,go_long,trailing_stop_loss,go_long
1431,65.899,67.68,60.68414394424209,58.67586082331492,64.0,0,66.033,3986.0,57.88271999999986,0,0,63.15720000000008,61.50800000000012,-1.6554561,first_buy,go_long,go_long,trailing_stop_loss,go_long
1432,0.18693,0.1894,0.1946274544325875,0.1963122082571751,0.1799,1,0.18434,4578.0,0.1973511999999999,0,0,0.192538000000003,0.1938557142857178,0.39787762,first_buy,go_long,go_long,trailing_stop_loss,go_long
1433,0.11936,0.11936,0.1211501236095888,0.1229691915315514,0.1171,1,0.1171,410.0,0.1241268000000003,0,0,0.1199700000000032,0.1202742857142891,0.79953588,first_buy,go_long,go_long,trailing_stop_loss,go_long
1434,5.165,5.165,5.113147195709689,5.194860996428666,4.37,1,4.396,278754.0,5.21376000000025,0,0,5.052400000000351,5.116571428572232,-0.10690238,first_buy,go_long,go_long,trailing_stop_loss,go_long
1435,5.489,5.489,5.546931855204483,5.583822038702134,5.436,1,5.465,454.0,5.604880000000106,0,0,5.511800000000017,5.522428571428542,-1.2488776,first_buy,go_long,go_long,trailing_stop_loss,go_long
1436,7.504,7.9,7.09389966498051,6.975220973423122,7.245,0,7.328,53347.0,6.928240000000102,1,0,7.189000000000054,7.127857142857138,-3.340778,first_buy,go_long,go_long,trailing_stop_loss,go_long
1437,2.4353,2.4353,2.461226112343589,2.479119272852973,1.3761,1,2.3867000000000003,447513.0,2.4930839999999947,0,0,2.4437000000000024,2.450014285714285,-2.43998899,first_buy,go_long,go_long,trailing_stop_loss,go_long
1438,0.0833,0.08332,0.0804612940073527,0.0792611307630647,0.08081,0,0.0817,22078.0,0.0791511999999988,1,0,0.0813539999999987,0.0812100000000007,-3.97652128,first_buy,go_long,go_long,trailing_stop_loss,go_long
1439,0.05969,0.05969,0.0596229413126494,0.0599973227776273,0.05581,1,0.05725,85320.0,0.0602199999999986,0,0,0.0593419999999986,0.059502857142858,-4.03501443,first_buy,go_long,go_long,trailing_stop_loss,go_long
1440,0.04038,0.04039,0.0406251621419827,0.04098020078927,0.03983,1,0.03988,1405.0,0.0409607999999986,0,0,0.0404459999999986,0.0405200000000009,-0.16840347,first_buy,go_long,go_long,trailing_stop_loss,go_long
1441,0.04045,0.04045,0.040307206602611,0.0405907417718293,0.03906,1,0.03939,11231.0,0.0405987999999987,1,0,0.0402139999999987,0.0402814285714293,-2.88325896,first_buy,go_long,go_long,trailing_stop_loss,go_long
1442,0.04219,0.04431,0.0379766632521874,0.0364328833242755,0.04123,0,0.04315,1019622.0,0.0356979999999986,1,0,0.0398079999999987,0.0385614285714291,0.12693572,first_buy,go_long,go_long,trailing_stop_loss,go_long
1443,0.05863,0.06319,0.0540486259291738,0.0500646008570312,0.0583,0,0.06242,319933.0,0.0485515999999985,1,0,0.0578479999999987,0.0557814285714293,0.39673533,first_buy,go_long,go_long,trailing_stop_loss,go_long
1444,0.06694,0.06713,0.0680138026344612,0.068775295627656,0.06509,1,0.06566,39007.0,0.0691479999999985,1,0,0.0674999999999984,0.0677785714285722,-4.63535908,first_buy,go_long,go_long,trailing_stop_loss,go_long
1445,0.04556,0.04606,0.0470208745773811,0.0478670727771156,0.04475,1,0.0452,10675.0,0.0482451999999985,0,0,0.0460779999999984,0.0467600000000008,0.3944253,first_buy,go_long,go_long,trailing_stop_loss,go_long
1446,0.26999,0.28799,0.2301247705664111,0.2169324602621559,0.25415,0,0.25785,90552.0,0.2116264,0,0,0.2457880000000002,0.2354485714285714,-2.7211248,first_buy,go_long,go_long,trailing_stop_loss,go_long
1447,0.08324,0.0888,0.072326855841162,0.0681359091135382,0.07575,1,0.07575,123689.0,0.0664503999999998,0,0,0.0753640000000007,0.0750800000000009,-2.7931956,first_buy,go_long,go_long,trailing_stop_loss,go_long
1448,0.06924,0.07198,0.0669397649576658,0.0661602845399991,0.06888,0,0.07198,74465.0,0.0661563999999999,0,0,0.0676300000000005,0.0667900000000008,-3.439514,first_buy,go_long,go_long,trailing_stop_loss,go_long
1449,0.04624,0.04693,0.0488143125343687,0.049659047716759,0.04541,1,0.04642,93134.0,0.0499911999999998,0,0,0.0478920000000004,0.0484371428571438,-0.1433649,first_buy,go_long,go_long,trailing_stop_loss,go_long
1450,0.04701,0.04705,0.0473882549211896,0.0480950375466203,0.046,1,0.04652,35569.0,0.0479587999999998,0,0,0.0469460000000004,0.046947142857144,-1.281356,first_buy,go_long,go_long,trailing_stop_loss,go_long
1451,0.0536,0.05377,0.0508283725892111,0.0500135099351568,0.05118,1,0.05175,179054.0,0.0496455999999998,1,0,0.0515740000000003,0.0512028571428585,-2.0563263,first_buy,go_long,go_long,trailing_stop_loss,go_long
1452,0.04127,0.04127,0.0420185231978025,0.0426715825752881,0.04073,1,0.04076,32864.0,0.0429851999999999,0,0,0.0412440000000003,0.0415328571428584,-1.943405,first_buy,go_long,go_long,trailing_stop_loss,go_long
1453,0.6293000000000001,0.6293000000000001,0.6307807398392375,0.642649755449615,0.4027,1,0.5146000000000001,923995.0,0.6507480000000023,0,0,0.6155800000000032,0.6303428571428575,-0.01329745,first_buy,go_long,go_long,trailing_stop_loss,go_long
1454,0.0548,0.05561,0.0557055226895685,0.0558518090167659,0.05367,1,0.05549,83464.0,0.0559424,0,0,0.0555040000000012,0.0556571428571439,-1.41131168,first_buy,go_long,go_long,trailing_stop_loss,go_long
