,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),sma-25 (entry),long_jcrosk (entry),short_kdj (entry),imit-enter-short (entry),sma-05 (entry),sma-07 (entry),imit-exit-short (entry),exit_reason,action
802,17.467,17.521,17.439791075480993,17.60948720227323,17.24,0,17.259,129404.9,17.67547999999993,0,0,go_short,17.33579999999993,17.32671428571422,go_short,roi,go_short
803,16.942,17.008,16.913582746024407,17.000947241350673,16.728,1,16.784,92488.2,16.982719999999926,1,0,go_short,16.90539999999993,16.898571428571362,go_short,roi,go_short
804,16.776,16.817,17.192011405291655,17.48106659916276,16.705,0,16.807,31391.9,17.61607999999993,0,0,go_short,16.825199999999974,16.976999999999943,go_short,roi,go_short
805,17.953,18.032,17.336852478138884,17.178977428077413,17.566,1,17.581,103375.9,17.029439999999934,1,0,go_short,17.658399999999965,17.470714285714227,go_short,roi,go_short
806,17.417,17.49,17.684699844072036,17.689812158242304,17.404,1,17.454,28318.1,17.78951999999993,0,0,go_short,17.57159999999996,17.66442857142851,go_short,roi,go_short
807,17.384,17.566,17.5760574793213,17.608220022042687,17.316,0,17.551,58562.0,17.631359999999926,0,0,go_short,17.478399999999958,17.52685714285708,go_short,roi,go_short
808,12.174,12.222,12.261844165333466,12.387321234864276,12.139,0,12.156,14093.8,12.359359999999931,0,0,go_short,12.187799999999951,12.221428571428527,go_short,roi,go_short
809,21.931,21.964,21.92804290332841,21.76767820798358,21.718,1,21.802,42596.7,21.740439999999904,0,0,go_short,22.157199999999957,22.094714285714247,go_short,roi,go_short
810,22.55,22.594,22.419957656765664,22.49915548866052,22.352,0,22.357,18199.2,22.524479999999905,0,0,go_short,22.412799999999947,22.40314285714283,go_short,roi,go_short
811,22.051,22.082,22.065531249716017,22.120819805492445,21.742,1,21.755,46041.0,22.093039999999903,0,0,go_short,22.164199999999944,22.1125714285714,go_short,roi,go_short
812,20.98,21.14,21.24862423560221,21.56075037325822,20.98,0,21.078,30219.1,21.5604799999999,0,0,go_short,21.13579999999996,21.163999999999977,go_short,roi,go_short
813,21.14,21.216,21.20854623516253,21.239762029348384,21.092,0,21.155,12884.2,21.213839999999887,0,0,go_short,21.17839999999996,21.188857142857128,go_short,roi,go_short
814,21.093,21.322,21.013798598582103,20.989323607170228,21.093,0,21.283,25709.9,20.91039999999988,0,0,go_short,21.15259999999996,21.07942857142857,go_short,roi,go_short
815,21.244,21.385,21.340029501595588,21.51450900171201,21.225,0,21.313,12054.2,21.512879999999868,0,0,go_short,21.27239999999997,21.2584285714286,go_short,roi,go_short
816,21.192,21.219,21.188458556059928,21.225553703995374,21.14,1,21.168,4662.6,21.209839999999875,0,0,go_short,21.174399999999974,21.173714285714304,go_short,roi,go_short
817,0.2676,0.2693,0.2743075340189065,0.2836375973896937,0.2673,1,0.2685,1474369.0,0.2753719999999998,0,0,go_short,0.271640000000002,0.2734428571428562,go_short,roi,go_short
818,0.2162,0.2194,0.2173584435404557,0.2218186863405822,0.2159,1,0.2185,1798046.0,0.2160519999999999,0,0,go_short,0.2167600000000017,0.2168857142857134,go_short,roi,go_short
819,0.2234,0.2235,0.2252060761765434,0.2259599662223579,0.2216,1,0.2219,612416.0,0.2263879999999999,0,0,go_short,0.2240200000000006,0.2247142857142846,go_short,roi,go_short
