,pair,open_date,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),sma-25 (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),profit_abs,enter_reason,exit_reason,action,regbot_long_-1 (entry),regbot_short_1 (entry),long_signal,short_signal
647,ANKR/USDT:USDT,2021-12-05 00:30:00+00:00,0.115,0.11655,0.1131944460734948,0.1123557388850011,0.11435,1,0.11445,1505980.0,0.1128579999999999,0,0,0.1133599999999996,0.1132928571428572,85.01447053,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
648,ANKR/USDT:USDT,2022-01-26 16:15:00+00:00,0.07015,0.0724,0.0693027639655925,0.0680174802384953,0.0697,1,0.0709,302599.0,0.0675159999999999,0,0,0.0702699999999988,0.0701499999999999,19.18928973,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
649,ANKR/USDT:USDT,2022-02-25 14:15:00+00:00,0.0632,0.065,0.062662860329095,0.0618104446741113,0.06265,1,0.06365,929004.0,0.0612799999999999,0,0,0.0634499999999986,0.0632285714285713,-73.55510977,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
650,ANKR/USDT:USDT,2022-03-26 19:30:00+00:00,0.0832,0.0846,0.0820933276226123,0.0814082258709769,0.08255,0,0.0841,1149436.0,0.0813779999999999,0,0,0.0825699999999987,0.0822785714285707,127.64081201,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
651,ANKR/USDT:USDT,2022-05-11 13:00:00+00:00,0.03825,0.03825,0.0401181819528477,0.0417276602344896,0.0296,1,0.03225,16551637.0,0.0418619999999997,1,0,0.0387599999999986,0.0395642857142849,-16.1331965,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
652,ANKR/USDT:USDT,2022-05-13 03:15:00+00:00,0.03395,0.0349,0.0329921084302524,0.0321765277330943,0.0338,0,0.03465,1174831.0,0.0317319999999997,0,0,0.0336299999999986,0.0332214285714277,37.35949779,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
653,ALT/USDT:USDT,2024-01-25 20:00:00+00:00,0.3196,0.3248,0.3234782561031866,0.3247159544159543,0.3153,0,0.3228,2322529.0,0.32722,0,0,0.31992,0.3232714285714285,-69.19229385,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
654,ANKR/USDT:USDT,2022-06-20 06:15:00+00:00,0.0289,0.0296,0.0285585970570272,0.0281372841039585,0.0288,0,0.02945,346547.0,0.0279999999999996,0,0,0.0288599999999987,0.02877857142857,-15.11628409,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
655,ANKR/USDT:USDT,2022-08-10 21:00:00+00:00,0.0343,0.035,0.0340865506979662,0.0338227942974216,0.03425,0,0.03455,9955779.0,0.0338659999999997,0,0,0.0341699999999979,0.0341142857142844,-81.26850283,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
656,ANKR/USDT:USDT,2022-10-15 11:15:00+00:00,0.0271,0.0271,0.0270310802447303,0.0270316024939872,0.02705,0,0.02705,79362.0,0.0270519999999997,0,0,0.027069999999998,0.0270285714285701,21.31024153,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
657,ANKR/USDT:USDT,2022-12-29 08:15:00+00:00,0.015,0.015,0.0149441881280322,0.0150017714061585,0.0149,0,0.01495,1901664.0,0.0149699999999999,0,0,0.0149399999999978,0.0149285714285702,-79.25205863,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
658,ANKR/USDT:USDT,2023-01-09 08:15:00+00:00,0.0199,0.02075,0.0194919245647613,0.0192270675885707,0.0198,0,0.02025,20351007.0,0.0191899999999999,0,0,0.0197199999999978,0.0195357142857131,-59.09641219,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
659,ANKR/USDT:USDT,2023-01-22 17:45:00+00:00,0.0252,0.02565,0.0250751647216247,0.024997997822101,0.0252,0,0.0253,5650070.0,0.0250399999999999,0,0,0.0250799999999978,0.0250214285714274,-62.59342936,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
660,ANKR/USDT:USDT,2023-02-07 09:30:00+00:00,0.03165,0.0327,0.0309633098306913,0.0304367843329988,0.03135,0,0.0323,23541567.0,0.0302799999999998,0,0,0.0316299999999977,0.0311499999999988,-22.67621459,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
661,ANKR/USDT:USDT,2023-02-20 18:00:00+00:00,0.03505,0.036,0.034554553349124,0.0343466645419482,0.03495,0,0.03535,8804104.0,0.0342739999999999,1,0,0.0347999999999976,0.0345499999999988,-62.27331615,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
662,ANKR/USDT:USDT,2023-02-21 14:15:00+00:00,0.0335,0.04845,0.0354890345463777,0.0344877503589977,0.0333,0,0.04725,355350352.0,0.0339459999999999,0,0,0.0361599999999976,0.0353285714285702,62.00382852,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
663,ANKR/USDT:USDT,2023-03-13 15:30:00+00:00,0.03246,0.03382,0.0319908337865028,0.0314999523252456,0.03246,0,0.03367,22468301.0,0.0311727999999999,0,0,0.0324999999999976,0.0322571428571416,-34.79706018,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
664,ANKR/USDT:USDT,2022-07-19 15:45:00+00:00,0.0302,0.03165,0.0301135656114272,0.0298551518410573,0.0301,0,0.03095,30913266.0,0.0298559999999997,0,0,0.0301999999999982,0.03012857142857,-27.71783351,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
665,AXS/USDT:USDT,2022-07-18 06:45:00+00:00,15.215,16.095,15.175948205639836,14.977538430223884,15.215,0,15.965,211698.7,14.898800000000032,0,0,15.341999999999194,15.25285714285604,-51.47100407,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
666,AXS/USDT:USDT,2022-07-29 03:45:00+00:00,19.3,19.46,18.65033047799981,18.16377068423821,19.09,1,19.13,67864.3,17.998600000000017,1,0,18.969999999999253,18.88285714285604,86.36197788,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
667,AXS/USDT:USDT,2022-10-30 08:15:00+00:00,9.985,10.35,9.847140784999723,9.662026463547658,9.975,0,10.28,158775.9,9.589800000000036,0,0,9.991999999999273,9.926428571427357,-28.95256016,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
668,BNB/USDT:USDT,2023-11-21 22:30:00+00:00,237.65,237.75,240.0699831350043,244.1629077118857,229.3,1,231.75,72744.97,244.66199999999964,0,0,238.28999999999436,239.62142857142845,50.35164771,first_buy,trailing_stop_loss,,-1,-1,0.0,1.0
669,BSV/USDT:USDT,2021-12-10 14:45:00+00:00,137.3,138.55,137.37729190827676,135.8741452991453,136.95,0,137.45,125.68,136.11400000000003,0,0,138.4399999999999,138.2,-71.22120597,first_buy,trailing_stop_loss,do_nothing,-1,-1,0.0,1.0
670,BSV/USDT:USDT,2022-01-21 21:45:00+00:00,101.3,101.45,101.57626762434305,102.27055693215684,97.05,1,97.05,1347.56,103.0560000000001,1,0,100.96999999999916,100.55714285714264,-48.63659734,first_buy,trailing_stop_loss,do_nothing,-1,-1,0.0,0.0
671,BSV/USDT:USDT,2022-04-06 09:00:00+00:00,94.6,94.65,94.7727704553503,94.9826270556427,94.6,0,94.65,0.85,94.93400000000018,0,0,94.5799999999992,94.67142857142802,-83.81745661,first_buy,trailing_stop_loss,do_nothing,-1,-1,0.0,0.0
672,BSV/USDT:USDT,2022-05-09 17:00:00+00:00,63.75,64.1,64.90395530759059,65.8410728676249,61.2,1,62.05,396.49,65.83200000000022,0,0,64.32999999999886,64.57857142857098,-40.87329167,first_buy,trailing_stop_loss,do_nothing,-1,-1,0.0,0.0
673,BSV/USDT:USDT,2022-06-12 02:30:00+00:00,51.85,52.35,52.050905821472526,52.38477333789137,50.35,1,50.4,1418.84,52.666000000000224,0,0,51.66999999999889,51.878571428570936,29.18095788,first_buy,trailing_stop_loss,,-1,-1,0.0,0.0
674,BSV/USDT:USDT,2022-08-18 23:30:00+00:00,59.8,59.8,59.88557127567637,60.02233359313296,56.7,1,57.65,1964.88,60.0180000000002,0,0,59.77999999999853,60.01428571428509,-44.96370189,first_buy,trailing_stop_loss,do_nothing,-1,-1,0.0,0.0
675,BSV/USDT:USDT,2022-11-05 19:00:00+00:00,49.1,49.1,49.14854521364722,49.17633618580315,48.9,1,48.95,105.16,49.19400000000023,0,0,49.09999999999879,49.13571428571365,-33.90483415,first_buy,trailing_stop_loss,do_nothing,-1,-1,0.0,0.0
676,BSV/USDT:USDT,2023-01-23 06:15:00+00:00,44.7,44.8,44.66782136953072,44.598003554775495,44.6,0,44.8,188.28,44.63000000000017,0,0,44.709999999999,44.72142857142792,-39.49316201,first_buy,trailing_stop_loss,do_nothing,-1,-1,0.0,0.0
677,BSV/USDT:USDT,2023-03-05 11:15:00+00:00,38.6,38.6,38.53785977016061,38.53657342726088,38.6,0,38.6,0.86,38.54200000000017,0,0,38.56999999999921,38.53571428571353,-41.62410925,first_buy,trailing_stop_loss,do_nothing,-1,-1,1.0,0.0
678,BSV/USDT:USDT,2023-06-03 17:45:00+00:00,32.9,32.9,32.85900653175502,32.84097080944643,32.8,1,32.8,94.0,32.83400000000018,0,0,32.86999999999919,32.87857142856998,53.83527244,first_buy,trailing_stop_loss,go_long,-1,-1,1.0,0.0
679,BSV/USDT:USDT,2023-07-05 10:45:00+00:00,42.65,42.7,42.48163360857376,42.771158302181966,39.9,1,41.2,32996.57,42.65800000000023,0,0,42.33999999999928,42.44999999999845,-56.44951087,first_buy,trailing_stop_loss,do_nothing,-1,-1,1.0,0.0
680,BSV/USDT:USDT,2023-08-30 20:45:00+00:00,32.4,32.5,32.448585254977054,32.507962582383655,32.4,0,32.5,128.82,32.434000000000154,0,0,32.42999999999942,32.44285714285552,24.64669272,first_buy,trailing_stop_loss,go_long,-1,-1,1.0,0.0
681,BSV/USDT:USDT,2023-10-03 17:45:00+00:00,37.94,37.99,37.87529800115782,38.52733035763511,35.52,1,36.45,64250.48,38.71200000000016,0,0,37.64799999999944,37.74428571428416,56.82974321,first_buy,trailing_stop_loss,go_long,-1,-1,1.0,0.0
682,BSV/USDT:USDT,2023-11-09 16:15:00+00:00,50.75,51.34,51.03987520849399,51.81941233092196,38.89,1,44.12,119007.2,52.225600000000256,0,0,50.27399999999965,51.12999999999847,-4.57636615,first_buy,trailing_stop_loss,do_nothing,-1,-1,1.0,0.0
683,BSV/USDT:USDT,2023-12-11 02:15:00+00:00,52.24,52.24,51.857267681223945,52.26254006720462,43.85,1,47.92,56668.41,52.49480000000023,0,0,51.39999999999988,51.85428571428414,151.90372855,first_buy,trailing_stop_loss,go_long,-1,-1,1.0,0.0
684,BSW/USDT:USDT,2022-04-06 09:00:00+00:00,1.2108,1.2108,1.215551789110925,1.2273866738300347,1.2021,1,1.2021,41666.0,1.2245680000000052,1,0,1.2084399999999969,1.2072999999999996,-29.40626196,first_buy,trailing_stop_loss,do_nothing,-1,-1,1.0,0.0
685,BSW/USDT:USDT,2022-05-08 17:45:00+00:00,0.9989,0.9999,0.9985548842948316,1.007594320136456,0.9421,1,0.9535,675670.0,1.008736000000003,0,0,0.9955199999999996,0.9993857142857102,-117.39937743,first_buy,trailing_stop_loss,do_nothing,-1,-1,1.0,0.0
686,BSW/USDT:USDT,2022-06-11 13:00:00+00:00,0.4407,0.4407,0.4470023311854763,0.4534462028415842,0.4347,1,0.435,336942.0,0.4561320000000017,1,0,0.4416600000000003,0.4434428571428554,-36.20307032,first_buy,trailing_stop_loss,do_nothing,-1,-1,1.0,0.0
687,BNB/USDT:USDT,2023-08-17 21:45:00+00:00,223.05,223.2,222.8226717227322,224.9419010956655,205.45,1,210.75,72126.98,224.9019999999997,0,0,221.3599999999954,222.6714285714286,19.76850079,first_buy,trailing_stop_loss,go_long,-1,-1,1.0,0.0
688,BNB/USDT:USDT,2023-06-05 15:15:00+00:00,299.8,299.95,298.5491187164216,299.59968122457025,282.9,1,291.2,103235.35,299.8819999999997,0,0,297.93999999999465,298.3999999999999,-46.12822,first_buy,trailing_stop_loss,do_nothing,-1,-1,1.0,0.0
689,BNB/USDT:USDT,2023-02-13 16:30:00+00:00,287.25,287.25,288.62752598633807,291.61695864152944,282.7,1,283.8,22164.79,290.6640000000005,0,0,287.1899999999938,288.19999999999817,26.1798161,first_buy,trailing_stop_loss,go_long,-1,-1,1.0,0.0
690,BNB/USDT:USDT,2022-12-16 16:15:00+00:00,246.95,247.0,248.3063595905737,250.4988222594644,241.1,1,244.8,44864.84,249.62800000000036,0,0,247.17999999999347,247.9999999999982,40.5101648,first_buy,trailing_stop_loss,go_long,-1,-1,1.0,0.0
691,BICO/USDT:USDT,2024-01-03 12:15:00+00:00,0.3865,0.3866,0.3844675880493018,0.388806944483776,0.2834,1,0.3349,1394441.2,0.3917120000000023,0,0,0.3796200000000352,0.385171428571423,38.29954729,first_buy,trailing_stop_loss,go_long,-1,-1,1.0,0.0
692,BLUR/USDT:USDT,2023-02-15 14:15:00+00:00,0.7933,0.8160000000000001,0.7781133313779006,0.7737398860398861,0.7892,0,0.8002,1795891.0,0.77114,0,0,0.7787199999999999,0.7771285714285714,-78.1857064,first_buy,trailing_stop_loss,do_nothing,-1,-1,1.0,0.0
693,BLUR/USDT:USDT,2023-03-15 16:45:00+00:00,0.5704,0.5743,0.5865499496325404,0.6090669531336018,0.5209,1,0.5323,7984488.0,0.6157279999999983,0,0,0.5648999999999997,0.5748428571428569,72.24099109,first_buy,trailing_stop_loss,go_long,-1,-1,1.0,0.0
694,BLUR/USDT:USDT,2023-04-19 08:30:00+00:00,0.743,0.748,0.7695245816152808,0.7812223105449211,0.6897,1,0.7222000000000001,7855189.0,0.7849279999999988,0,0,0.7604400000000002,0.7651285714285689,-75.79449583,first_buy,trailing_stop_loss,do_nothing,-1,-1,1.0,0.0
695,BLUR/USDT:USDT,2023-05-24 14:15:00+00:00,0.4961,0.4961,0.4958353744361077,0.499613012481797,0.477,1,0.4855,3005996.0,0.4992200000000003,0,0,0.4953000000000026,0.4955714285714256,-52.64478963,first_buy,trailing_stop_loss,do_nothing,-1,-1,1.0,0.0
696,BLUR/USDT:USDT,2023-06-28 00:30:00+00:00,0.3732,0.3733,0.3746731666827563,0.3765953140036814,0.3628,1,0.3649,4502569.0,0.3763880000000012,1,0,0.3735400000000039,0.3739857142857124,-65.28033619,first_buy,trailing_stop_loss,do_nothing,-1,-1,1.0,0.0
697,BLUR/USDT:USDT,2023-08-15 19:15:00+00:00,0.2782,0.2782,0.2760834233577698,0.2783721571408443,0.2436,1,0.2586,17438774.0,0.2792719999999998,0,0,0.2742200000000018,0.2758285714285679,-78.30054602,first_buy,trailing_stop_loss,do_nothing,-1,-1,1.0,0.0
698,BLUR/USDT:USDT,2023-10-09 10:00:00+00:00,0.1694,0.1694,0.1697092046675443,0.1708588612482523,0.1594,1,0.1641,10874872.0,0.1714999999999998,0,0,0.1687200000000019,0.16928571428571,224.262415,first_buy,trailing_stop_loss,go_long,-1,-1,1.0,0.0
699,BLUR/USDT:USDT,2023-11-09 16:15:00+00:00,0.3697,0.3738,0.3743777036939131,0.3804083158814987,0.2955,1,0.3404,40559603.0,0.3835680000000003,0,0,0.3696000000000008,0.3736714285714236,53.56356543,first_buy,trailing_stop_loss,go_long,-1,-1,1.0,0.0
700,BSW/USDT:USDT,2022-07-20 20:15:00+00:00,0.3806,0.3826,0.3817229089310017,0.3834836002831367,0.366,1,0.3688,660622.0,0.3876040000000013,0,0,0.3804399999999993,0.3816285714285713,-49.06198058,first_buy,trailing_stop_loss,do_nothing,-1,-1,1.0,0.0
701,BLUR/USDT:USDT,2023-12-11 02:15:00+00:00,0.5124000000000001,0.5139,0.511791810928823,0.5196763053125432,0.42,1,0.4653,32244985.0,0.5241719999999986,0,0,0.5039799999999983,0.5085142857142803,63.73013437,first_buy,trailing_stop_loss,go_long,-1,-1,1.0,0.0
702,BNB/USDT:USDT,2021-06-29 14:00:00+00:00,312.65,315.0,309.2844495198337,304.6290598290599,311.5,0,313.55,733.66,304.7560000000001,0,0,311.29999999999984,310.8357142857143,83.17582795,first_buy,trailing_stop_loss,go_long,-1,-1,1.0,0.0
703,BNB/USDT:USDT,2021-09-07 15:00:00+00:00,451.15,451.65,454.11041985678696,465.5540282679008,397.35,1,397.65,14575.91,466.44999999999976,0,0,446.1900000000016,453.578571428571,95.26269542,first_buy,trailing_stop_loss,go_long,-1,-1,1.0,0.0
704,BNB/USDT:USDT,2021-11-17 05:00:00+00:00,568.4,568.7,573.6387931790892,578.5655357057251,563.45,0,568.7,1228.64,581.2159999999994,0,0,568.8800000000003,571.0714285714272,-38.03269364,first_buy,trailing_stop_loss,do_nothing,-1,-1,1.0,0.0
705,BNB/USDT:USDT,2022-01-05 20:15:00+00:00,492.3,494.65,502.21324529149456,506.37157767926624,479.7,1,486.9,5535.4,508.2559999999992,0,0,498.6699999999973,501.321428571428,-49.6379322,first_buy,trailing_stop_loss,do_nothing,-1,-1,1.0,0.0
706,BNB/USDT:USDT,2022-04-06 09:00:00+00:00,440.25,440.3,441.2511339521933,441.8606571601532,440.25,1,440.3,1.08,441.5439999999993,0,0,440.3799999999933,440.9999999999994,-63.38203323,first_buy,trailing_stop_loss,do_nothing,-1,-1,1.0,0.0
707,BNB/USDT:USDT,2022-05-09 16:45:00+00:00,323.85,324.5,325.17023071136896,329.4195924748013,315.7,1,316.4,3110.37,328.54399999999936,1,0,322.7099999999917,323.764285714285,-45.03363631,first_buy,trailing_stop_loss,do_nothing,-1,-1,1.0,0.0
708,BNB/USDT:USDT,2022-06-13 01:00:00+00:00,250.4,251.75,255.1982092894304,258.16745753999345,245.55,1,245.95,9736.9,259.5299999999998,1,0,252.4699999999923,253.89285714285697,32.06302218,first_buy,trailing_stop_loss,go_long,-1,-1,1.0,0.0
709,BNB/USDT:USDT,2022-08-19 06:45:00+00:00,290.85,291.0,290.2005114433839,292.3660221262099,274.75,1,282.85,63381.01,291.49800000000005,0,0,289.49999999999454,290.06428571428427,42.7233199,first_buy,trailing_stop_loss,go_long,-1,-1,1.0,0.0
710,BNB/USDT:USDT,2022-11-08 18:15:00+00:00,347.6,356.65,353.3741504672787,344.88461885540914,331.0,1,342.65,66522.07,339.4940000000004,0,0,358.4299999999945,365.1285714285682,-60.22041962,first_buy,trailing_stop_loss,do_nothing,-1,-1,1.0,0.0
711,BLUR/USDT:USDT,2024-01-19 02:45:00+00:00,0.6265000000000001,0.6269,0.6304388433087479,0.6387347115147012,0.6135,1,0.6154000000000001,2554596.0,0.638943999999999,0,0,0.6267399999999926,0.6283857142857096,14.39397244,first_buy,trailing_stop_loss,go_long,-1,-1,1.0,0.0
712,BICO/USDT:USDT,2023-12-01 22:00:00+00:00,0.2703,0.2706,0.270520444779086,0.2706372625963298,0.2698,1,0.2698,116.1,0.2708160000000018,0,0,0.2702800000000342,0.2704571428571388,46.05960198,first_buy,trailing_stop_loss,go_long,-1,-1,1.0,0.0
713,BSW/USDT:USDT,2022-09-15 15:30:00+00:00,0.2905,0.2908,0.2932693692197483,0.2942156540834728,0.2888,1,0.2905,22119.0,0.294652000000002,0,0,0.2920800000000004,0.2930000000000023,-23.19240416,first_buy,trailing_stop_loss,do_nothing,-1,-1,1.0,0.0
714,BSW/USDT:USDT,2022-12-16 09:15:00+00:00,0.1965,0.1965,0.1966812974851106,0.1969272511221788,0.1912,1,0.1921,323569.0,0.1971640000000021,0,0,0.1965400000000027,0.1969142857142886,14.88158639,first_buy,trailing_stop_loss,go_long,-1,-1,1.0,0.0
715,CYBER/USDT:USDT,2023-08-16 11:30:00+00:00,4.98,4.98,4.924516421284045,4.888742022792023,4.7036,0,4.7447,102489.1,4.895944,1,0,4.921440000000001,4.942114285714283,69.86764154,first_buy,trailing_stop_loss,go_long,-1,-1,1.0,0.0
716,CYBER/USDT:USDT,2023-09-21 10:00:00+00:00,5.1318,5.1505,5.229310966188085,5.323960982556997,5.0729,1,5.0921,543892.5,5.333347999999997,1,0,5.179179999999986,5.200199999999986,26.1562899,first_buy,trailing_stop_loss,go_long,-1,-1,1.0,0.0
717,CYBER/USDT:USDT,2023-10-26 14:45:00+00:00,5.9751,5.9875,6.071952382648805,6.172383312672125,5.7543,1,5.8746,769286.3,6.188635999999992,0,0,5.9914599999999805,6.040942857142823,7.94358457,first_buy,trailing_stop_loss,go_long,-1,-1,1.0,0.0
718,CYBER/USDT:USDT,2023-12-11 02:15:00+00:00,6.812,6.812,6.729071971734652,6.802761333451385,5.5768,1,6.07,476710.6,6.862171999999987,0,0,6.652859999999964,6.714428571428578,60.2957816,first_buy,trailing_stop_loss,go_long,-1,-1,1.0,0.0
719,CYBER/USDT:USDT,2024-01-18 17:00:00+00:00,8.001,8.026,8.0753128482704,8.154810455886564,7.86,1,7.953,92026.8,8.155399999999988,0,0,8.030800000000005,8.051714285714299,10.14014471,first_buy,trailing_stop_loss,go_long,-1,-1,1.0,0.0
720,DASH/USDT:USDT,2021-10-12 10:15:00+00:00,172.15,172.15,174.09462923652592,175.25092592592594,170.65,0,171.2,582.0,175.35,0,0,173.28000000000006,173.99285714285725,18.41330292,first_buy,trailing_stop_loss,go_long,-1,-1,1.0,0.0
721,DASH/USDT:USDT,2021-11-16 04:15:00+00:00,207.25,208.0,209.95264883327283,215.07249239299705,202.35,0,204.5,1822.67,216.26400000000007,0,0,207.01999999999893,207.7857142857143,-86.62105936,first_buy,trailing_stop_loss,do_nothing,-1,-1,1.0,0.0
722,DASH/USDT:USDT,2021-12-29 12:15:00+00:00,135.6,135.65,134.91417741736015,135.12993685821445,131.65,1,132.9,1703.91,135.04200000000003,1,0,134.69999999999806,134.84285714285778,-59.24917123,first_buy,trailing_stop_loss,do_nothing,-1,-1,1.0,0.0
723,DASH/USDT:USDT,2022-04-06 09:00:00+00:00,124.1,124.2,124.5360482079316,124.79748283812572,124.1,1,124.2,12.21,124.37999999999998,0,0,124.16999999999769,124.5357142857149,-95.67979547,first_buy,trailing_stop_loss,do_nothing,-1,-1,1.0,0.0
724,DASH/USDT:USDT,2022-05-09 17:00:00+00:00,74.95,75.65,76.65557759329891,77.68178171319872,73.25,1,74.35,2808.32,77.49200000000003,0,0,76.02999999999751,76.27142857142918,-82.42727611,first_buy,trailing_stop_loss,do_nothing,-1,-1,1.0,0.0
725,DASH/USDT:USDT,2022-06-12 02:30:00+00:00,48.1,48.1,48.297140676853815,48.85134669681753,46.0,1,46.4,2172.88,48.96800000000003,0,0,47.79999999999747,48.10000000000063,-19.66099201,first_buy,trailing_stop_loss,do_nothing,-1,-1,1.0,0.0
726,DASH/USDT:USDT,2022-07-26 13:15:00+00:00,43.5,43.55,43.869470261044654,44.08256095414762,42.85,1,43.1,1138.38,44.112000000000016,0,0,43.73999999999759,43.84285714285779,-8.44987965,first_buy,trailing_stop_loss,do_nothing,-1,-1,1.0,0.0
727,DASH/USDT:USDT,2022-09-18 21:15:00+00:00,42.45,42.45,42.38318078488637,42.74775201219018,39.55,1,40.85,9579.87,42.78200000000003,0,0,42.1599999999972,42.32857142857209,-8.04997279,first_buy,trailing_stop_loss,do_nothing,-1,-1,1.0,0.0
728,DASH/USDT:USDT,2022-11-08 18:30:00+00:00,40.9,40.95,42.416989094432175,42.7248543135111,39.1,1,40.3,13489.75,42.756000000000185,0,0,41.78999999999705,42.40000000000088,9.23870623,first_buy,trailing_stop_loss,go_long,-1,-1,1.0,0.0
729,DASH/USDT:USDT,2022-12-16 22:45:00+00:00,44.9,45.0,44.56595178952674,44.64418985112118,42.15,1,43.05,10828.58,44.54000000000025,0,0,44.48999999999707,44.61428571428654,63.2686128,first_buy,trailing_stop_loss,go_long,-1,-1,1.0,0.0
730,DASH/USDT:USDT,2023-02-09 23:00:00+00:00,56.75,56.95,57.95885809744358,59.11222037607961,55.35,1,56.25,3553.59,59.41800000000038,0,0,57.21999999999687,57.51428571428658,-48.42317198,first_buy,trailing_stop_loss,do_nothing,-1,-1,1.0,0.0
731,DASH/USDT:USDT,2023-03-11 07:45:00+00:00,46.7,46.8,47.75442209791199,48.57681429926232,43.95,1,44.55,11255.42,48.99800000000036,0,0,47.08999999999611,47.59285714285805,34.30098825,first_buy,trailing_stop_loss,go_long,-1,-1,1.0,0.0
732,DASH/USDT:USDT,2023-04-19 23:30:00+00:00,53.35,53.45,53.42139263920778,53.67156737345564,51.55,1,52.6,11938.18,53.58200000000036,0,0,53.36999999999621,53.48571428571518,-66.53247826,first_buy,trailing_stop_loss,do_nothing,-1,-1,1.0,0.0
733,DASH/USDT:USDT,2023-06-08 03:45:00+00:00,37.7,37.8,38.123809589167,38.26345509794916,37.55,1,37.7,1223.77,38.26800000000053,0,0,37.979999999996224,38.07142857142964,-42.39825249,first_buy,trailing_stop_loss,do_nothing,-1,-1,1.0,0.0
734,CVC/USDT:USDT,2023-11-09 16:15:00+00:00,0.10754,0.10795,0.1068244171978317,0.1077042305797644,0.09284,1,0.09709,3055295.0,0.1081275999999995,0,0,0.1062260000000019,0.1071771428571431,-7.11674986,first_buy,trailing_stop_loss,do_nothing,-1,-1,1.0,0.0
735,CVC/USDT:USDT,2023-09-24 07:00:00+00:00,0.07609,0.07617,0.0760935724382152,0.0762338837636921,0.07606,0,0.07606,22394.0,0.0761351999999995,0,0,0.076070000000002,0.0760899999999993,45.20818163,first_buy,trailing_stop_loss,go_long,-1,-1,1.0,0.0
736,CVC/USDT:USDT,2023-07-11 19:15:00+00:00,0.08997,0.13475,0.0893575017678004,0.0872279767166076,0.08924,0,0.1088,39861084.0,0.0865007999999995,0,0,0.0908780000000021,0.0891142857142859,-65.74795125,first_buy,trailing_stop_loss,do_nothing,-1,-1,1.0,0.0
737,CVC/USDT:USDT,2023-05-11 11:15:00+00:00,0.09564,0.09586,0.0962142213362735,0.0971625963724952,0.0951,1,0.09521,375661.0,0.0972295999999998,1,0,0.0957520000000023,0.0958814285714287,50.23290188,first_buy,trailing_stop_loss,go_long,-1,-1,1.0,0.0
738,BSW/USDT:USDT,2023-02-28 14:45:00+00:00,0.2145,0.2157,0.215643756287256,0.2160805439202596,0.2126,0,0.2157,119444.0,0.2158920000000012,0,0,0.2150200000000044,0.2153000000000034,-41.93431585,first_buy,trailing_stop_loss,do_nothing,-1,-1,1.0,0.0
739,BSW/USDT:USDT,2023-04-20 20:30:00+00:00,0.1782,0.1789,0.1797373634562286,0.1806336994689167,0.1761,1,0.1777,159901.0,0.1816280000000006,0,0,0.1786400000000035,0.1791571428571466,-89.39767799,first_buy,trailing_stop_loss,do_nothing,-1,-1,1.0,0.0
740,BSW/USDT:USDT,2023-06-05 16:15:00+00:00,0.1109,0.1109,0.1146983079003334,0.1162740972033829,0.1058,1,0.1093,746774.0,0.1167800000000007,0,0,0.1128000000000041,0.1142428571428613,-43.1278203,first_buy,trailing_stop_loss,do_nothing,-1,-1,1.0,0.0
741,BSW/USDT:USDT,2023-07-24 17:30:00+00:00,0.0871,0.0871,0.0871760923619008,0.0877515637962153,0.086,0,0.0867,168656.0,0.0876880000000008,0,0,0.0869400000000038,0.0869714285714327,-74.28134383,first_buy,trailing_stop_loss,do_nothing,-1,-1,1.0,0.0
742,BSW/USDT:USDT,2023-09-29 11:15:00+00:00,0.06731,0.06749,0.0675537446218512,0.0675933123900758,0.06727,1,0.06727,39090.0,0.0676948000000015,0,0,0.0674480000000046,0.06747428571429,34.44631128,first_buy,trailing_stop_loss,go_long,-1,-1,1.0,0.0
743,SSV/USDT:USDT,2024-01-12 22:30:00+00:00,34.965,35.045,35.41251641287942,36.04260422453139,33.645,0,34.435,14371.62,36.11100000000007,0,0,34.836,35.08428571428568,-28.38329661,first_buy,trailing_stop_loss,do_nothing,-1,-1,1.0,0.0
