,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),sma-25 (entry),long_jcrosk (entry),short_kdj (entry),imit-enter-short (entry),sma-05 (entry),sma-07 (entry),imit-exit-short (entry),nlp-enter-long (entry),nlp-enter-short (entry),profit_abs,enter_reason,long-bid-rl (entry),short-bid-rl (entry),exit_reason,action,nlp-exit-short (entry)
319,0.529,0.5432,0.5095001938854171,0.495774114837808,0.521,1,0.5239,30378.0,0.4914480000000001,1,0,go_short,0.5210800000000024,0.5171571428571416,go_short,go_short,go_short,-1.684146,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
320,241.999,245.021,239.51903967056495,237.78133420177656,240.924,0,242.574,60215.0,237.1994799999959,0,0,go_short,240.38119999999563,240.71485714285703,go_short,go_short,go_short,1.93670115,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
321,176.381,176.683,174.0338451642093,172.33439271348036,176.284,0,176.682,2611.0,171.6633199999959,0,0,go_short,175.31979999999572,175.01571428571407,go_short,go_short,go_short,1.5193355,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
322,143.833,146.855,142.6476196076345,141.21098790196996,143.833,0,145.155,12590.0,141.09695999999624,0,0,go_short,144.49099999999527,143.29514285714228,go_short,go_short,go_short,-0.29844006,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
323,149.486,151.638,147.49792162180182,146.17462725056794,149.484,0,150.614,35457.0,145.60447999999636,0,0,go_short,148.63759999999556,147.9849999999995,go_short,go_short,go_short,-3.07381092,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
324,193.332,202.382,186.39382221671613,183.03252776196408,193.332,0,200.017,157215.0,182.49131999999597,0,0,go_short,188.5321999999955,186.8719999999996,go_short,go_short,go_short,3.32687728,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
325,115.101,118.334,110.94636292943588,108.18783515539666,114.399,0,117.813,93590.0,106.72403999999602,0,0,go_short,114.27779999999586,112.80914285714252,go_short,go_short,go_short,2.01119674,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
326,281.0,284.667,276.25911538100416,273.3917744077314,280.96,0,283.815,13391.0,271.5633999999958,0,0,go_short,279.22999999999587,277.84157142857174,go_short,go_short,go_short,1.18299294,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
327,87.325,92.838,85.08654641363893,82.34626630473592,87.325,0,90.698,109502.0,81.56871999999593,1,0,go_short,86.90959999999582,86.15157142857103,go_short,go_short,go_short,-1.51893729,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
328,119.479,122.91,117.2315929146934,114.07867802900276,118.65,1,121.299,78334.0,113.49047999999571,0,0,go_short,119.51199999999577,118.734285714285,go_short,go_short,go_short,4.34076363,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
329,58.676,59.726,57.45062399216442,55.80903542261996,58.424,1,58.559,147945.0,55.07695999999568,1,0,go_short,58.56279999999608,58.44757142857044,go_short,go_short,go_short,-1.87952985,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
330,69.707,71.653,67.67923124561585,65.93433956790106,69.706,0,71.251,65841.0,65.11891999999575,0,0,go_short,69.41959999999627,68.61828571428478,go_short,go_short,go_short,-2.2405116,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
331,87.142,89.874,84.41563539426735,82.2083572563631,86.9,0,89.652,227619.0,81.12931999999574,0,0,go_short,86.25839999999624,85.40785714285605,go_short,go_short,go_short,-1.07162316,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
332,101.0,101.822,97.3385485577002,95.4428037233433,100.028,1,100.484,147222.0,94.56071999999573,0,0,go_short,99.57299999999648,98.62799999999888,go_short,go_short,go_short,0.30055088,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
333,95.514,96.867,94.03516759547752,92.93916917956504,95.514,1,95.528,52653.0,92.48479999999536,1,0,go_short,95.01479999999654,94.51999999999866,go_short,go_short,go_short,1.48112181,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
334,105.923,109.593,104.93382905321369,103.60841330563666,105.923,0,107.113,58104.0,104.06055999999568,1,0,go_short,105.87079999999574,105.18799999999943,go_short,go_short,go_short,-1.20885432,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
335,78.131,78.764,77.69843089010924,77.33489020009313,78.131,0,78.748,5906.0,77.41315999999564,0,0,go_short,77.97899999999628,77.80457142857018,go_short,go_short,go_short,1.06957939,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
336,209.218,211.638,206.22915253035964,202.6957727550198,208.332,0,211.638,3490.0,201.984839999996,0,0,go_short,208.10999999999564,207.40500000000023,go_short,go_short,go_short,-2.8921868,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
337,374.997,416.987,373.07466909270016,359.6559274926035,374.997,0,405.844,136265.0,353.52495999999667,0,0,go_short,381.24459999999647,380.77499999999975,go_short,go_short,go_short,4.26642128,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
338,482.323,506.927,539.9111313100216,567.0600108683112,318.066,1,437.236,146633.0,581.1541599999977,0,0,go_short,519.4609999999964,528.1281428571446,go_short,go_short,go_short,-2.2090683,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
339,406.45,611.885,509.1827271509621,547.626020291762,394.091,0,449.828,62286.0,568.2878399999976,0,0,go_short,465.6895999999964,493.92228571428734,go_short,go_short,go_short,-0.81927392,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
340,486.52,493.501,465.83081648021295,455.2594665655513,483.801,0,489.455,18585.0,455.8051599999975,0,0,go_short,476.16259999999664,470.104714285716,go_short,go_short,go_short,4.0807877,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
341,284.705,290.36,265.8007550090358,260.26885467757694,282.121,1,283.192,17635.0,250.5068399999972,0,0,go_short,277.1787999999964,272.5257142857157,go_short,go_short,go_short,-3.13680039,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
342,381.527,393.7,373.3950057833752,362.47741262668166,378.528,0,389.766,9097.0,361.2393199999973,0,0,go_short,378.6019999999964,378.1931428571446,go_short,go_short,go_short,0.15547346,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
343,376.931,384.231,372.8929115706606,367.36992319334274,376.931,0,382.902,10109.0,365.3863599999971,0,0,go_short,377.8011999999965,376.2502857142869,go_short,go_short,go_short,3.26934546,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
344,186.37,192.155,194.0893660356104,205.5918944185252,182.841,0,185.762,61892.0,209.69551999999592,0,0,go_short,178.01359999999582,186.1195714285716,go_short,go_short,go_short,-1.27523655,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
345,215.417,218.925,209.05922681637531,207.34996787475217,213.663,0,217.116,4138.0,208.6261199999968,0,0,go_short,209.20559999999736,207.72285714285823,go_short,go_short,go_short,-1.0283484,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
346,293.868,304.704,282.8794139563926,278.1586918007042,291.522,0,300.56,86393.0,276.041559999997,1,0,go_short,288.3209999999973,284.7827142857158,go_short,go_short,go_short,0.65546316,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
347,277.849,278.999,275.2933882297091,272.89428849475667,275.704,1,275.972,16540.0,272.44247999999675,1,0,go_short,276.66879999999634,276.1457142857154,go_short,go_short,go_short,-2.9195181,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
348,362.096,379.218,359.76517734447737,356.7718662428251,360.24,0,379.0,71596.0,355.89179999999607,0,0,go_short,362.5861999999963,359.1864285714301,go_short,go_short,go_short,0.4931478,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
349,348.152,357.691,346.6794379019998,358.117880069461,346.449,0,352.294,18926.0,361.49631999999576,0,0,go_short,343.0435999999964,339.0698571428573,go_short,go_short,go_short,-1.11769192,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
350,402.314,418.084,402.0102228455985,397.198576829297,402.314,0,412.0,48793.0,395.6313199999959,0,0,go_short,404.7093999999962,403.23742857142895,go_short,go_short,go_short,1.49647974,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
351,335.417,338.204,332.2878310628747,329.10713244476955,335.417,1,337.237,1040.0,328.4436799999964,0,0,go_short,334.2437999999967,333.96242857142823,go_short,go_short,go_short,-1.49817762,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
352,240.0,242.82,236.76284688560875,234.04259587721296,239.042,0,241.911,6785.0,233.9646399999968,0,0,go_short,238.4877999999973,237.54157142857292,go_short,go_short,go_short,-2.16766588,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
353,82.356,82.665,82.37248238684668,82.39481646969251,50.023,0,82.498,620294.0,82.38951999999557,0,0,go_short,82.28179999999621,82.33957142857017,go_short,go_short,go_short,2.0704791,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
354,60.441,62.421,60.2821655806945,60.21667310135188,60.441,0,62.19,62580.0,60.22103999999536,0,0,go_short,60.32959999999571,60.12271428571343,go_short,go_short,go_short,-0.0860734,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
355,62.485,62.847,62.09506427811013,61.88293569467812,62.185,0,62.198,13588.0,62.02139999999538,0,0,go_short,62.15019999999538,62.109571428570725,go_short,go_short,go_short,-2.85728744,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
356,110.06,115.24,109.12084178583478,107.78040153252824,109.72,0,114.25,195445.0,107.01239999999656,0,0,go_short,110.31599999999536,109.70428571428508,go_short,go_short,go_short,0.74998258,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
357,102.09,106.59,100.19079997456812,99.567002167623,102.09,0,104.64,166848.0,98.9179999999966,0,0,go_short,101.0359999999954,100.25714285714216,go_short,go_short,go_short,-1.46169839,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
358,122.27,123.48,120.39165272774804,119.03341630135256,122.27,0,122.73,29076.0,119.09959999999664,1,0,go_short,121.4719999999957,120.77857142857071,go_short,go_short,go_short,-2.05795302,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
359,149.96,153.09,147.5194178378327,144.45175244555895,149.9,1,152.35,277481.0,143.26159999999666,0,0,go_short,150.19999999999592,149.75857142857066,go_short,go_short,go_short,-0.17718688,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
360,156.04,158.02,154.84569376445407,153.94245335654904,155.95,0,157.22,32166.0,153.7923999999964,0,0,go_short,156.06199999999558,155.27428571428456,go_short,go_short,go_short,-0.68935942,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
361,169.1,171.38,165.14984165275902,162.6689474326828,168.31,0,168.47,241051.0,162.74679999999654,1,0,go_short,166.8939999999959,165.97285714285587,go_short,go_short,go_short,-1.52622605,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
362,94.84,95.5,93.53426973733578,92.38742049814842,94.49,0,95.5,7204.0,92.04439999999651,0,0,go_short,94.44399999999504,94.0014285714281,go_short,go_short,go_short,-1.52725469,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
363,199.17,201.68,196.06744315130229,194.14469860152548,198.63,0,200.64,104133.0,193.18999999999716,0,0,go_short,197.8419999999961,196.8999999999988,go_short,go_short,go_short,-2.72899209,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
364,301.08,306.6,297.3683011535187,293.04893444529745,300.38,0,305.87,97836.0,291.37279999999663,0,0,go_short,300.1779999999956,299.4757142857123,go_short,go_short,go_short,-1.74866576,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
365,2.926,2.926,2.989584538416125,3.0404338858216677,2.776,1,2.845,15454.0,3.04312,0,0,go_short,2.9449999999999994,2.9558571428571447,go_short,go_short,go_short,0.60308208,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
366,1.873,1.873,1.9210121017779875,2.004130122475216,1.75,1,1.753,87793.0,2.029800000000001,0,0,go_short,1.8690000000000144,1.899142857142868,go_short,go_short,go_short,1.55412712,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
367,2.057,2.063,2.0787540614551667,2.135320255520849,2.0,0,2.0,105464.0,2.1612800000000005,0,0,go_short,2.038400000000016,2.045142857142863,go_short,go_short,go_short,2.054913,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
368,2.461,2.483,2.519760244181248,2.5492009589138744,2.349,1,2.41,75198.0,2.553760000000001,0,0,go_short,2.48040000000002,2.505999999999996,go_short,go_short,go_short,1.2422492,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
369,2.117,2.172,2.410191068343332,2.549923373390361,1.718,1,1.806,388200.0,2.5883199999999964,0,0,go_short,2.282600000000013,2.3845714285714408,go_short,go_short,go_short,-1.07849751,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
370,265.19,269.8,259.8227269634191,256.5218391787888,265.11,0,269.71,64783.0,255.4127999999972,0,0,go_short,261.73599999999533,259.50714285714105,go_short,go_short,go_short,-0.93307731,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
371,91.87,92.51,91.25532733164064,90.56479126776183,91.61,0,92.24,47831.0,90.8399999999964,0,0,go_short,91.6619999999953,91.35285714285676,go_short,go_short,go_short,-0.25917199,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
372,98.09,99.3,96.85086232290575,94.56133770076102,97.96,0,99.25,55878.0,94.27959999999624,0,0,go_short,97.81999999999589,97.56571428571404,go_short,go_short,go_short,0.68261444,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
373,83.77,84.7,87.52833374283817,90.64619190842608,67.55,1,76.85,1226472.0,91.5699999999957,0,0,go_short,85.62399999999616,87.09285714285711,go_short,go_short,go_short,-2.60709465,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
374,81.285,82.997,77.78658358507535,76.26456750935597,81.151,0,82.296,59346.0,75.35795999999543,0,0,go_short,79.59459999999548,78.27185714285649,go_short,go_short,go_short,-0.9996058,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
375,91.716,91.977,91.1340106710394,90.59494879446116,91.631,1,91.796,1440.0,90.34159999999548,0,0,go_short,91.5191999999952,91.37414285714216,go_short,go_short,go_short,0.9785121,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
376,81.53,83.012,81.36075950875679,80.99882271466613,81.517,0,83.012,209783.0,80.94411999999554,0,0,go_short,81.5961999999955,81.41271428571346,go_short,go_short,go_short,3.21075699,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
377,58.039,58.151,57.33279250042938,58.43044579215528,46.803,1,50.168,363970.0,58.89959999999555,0,0,go_short,56.57239999999611,57.170571428570895,go_short,go_short,go_short,-2.86902441,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
378,64.481,67.095,61.279265422680886,59.37925518890029,64.38,0,66.027,229286.0,58.45395999999553,0,0,go_short,64.18039999999625,62.25171428571375,go_short,go_short,go_short,-1.63781972,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
379,77.932,78.781,76.54785800011467,75.47011429648673,77.932,0,78.4,36409.0,75.38007999999562,0,0,go_short,77.5907999999962,77.24885714285658,go_short,go_short,go_short,2.17907356,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
380,57.696,59.611,57.3785080604677,57.23779896465837,57.696,0,59.358,90297.0,57.04943999999556,0,0,go_short,57.57019999999627,57.34899999999912,go_short,go_short,go_short,-1.21640139,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
381,66.687,67.807,66.47124588105783,66.1899392877058,66.687,0,67.238,130964.0,66.06967999999561,0,0,go_short,66.6039999999962,66.49185714285647,go_short,go_short,go_short,-1.47741802,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
382,77.42,79.04,75.4216514350633,73.4482066261863,77.37,1,78.71,159006.0,72.68279999999562,0,0,go_short,77.39599999999608,76.43714285714225,go_short,go_short,go_short,-2.63597433,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
383,100.23,104.57,98.0004413513804,97.1818330792615,97.71,1,97.9,716116.0,96.64759999999563,1,0,go_short,99.16799999999614,98.804285714285,go_short,go_short,go_short,-0.61447977,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
384,103.64,105.72,101.46100110029889,99.86476057873207,103.58,0,104.71,124855.0,99.38279999999573,1,0,go_short,102.78599999999668,101.9971428571422,go_short,go_short,go_short,-1.39081854,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
385,117.79,122.36,114.52312085359095,112.62305836178172,117.77,0,121.94,347722.0,112.0739999999957,0,0,go_short,116.13799999999664,115.00999999999952,go_short,go_short,go_short,0.38771182,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
386,116.23,118.03,115.15193626061384,113.27768640855282,115.59,1,117.07,13324.0,112.61919999999571,0,0,go_short,116.1939999999966,116.14285714285678,go_short,go_short,go_short,1.16568124,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
387,102.54,104.06,100.56177967873072,99.1252231676285,101.9,0,103.07,170083.0,98.74759999999554,0,0,go_short,101.58799999999653,100.98142857142808,go_short,go_short,go_short,-1.05764012,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
388,113.77,116.72,113.68661915141742,112.4179780553668,112.97,0,116.27,188619.0,112.98119999999555,0,0,go_short,114.24599999999614,113.85714285714212,go_short,go_short,go_short,2.97687616,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
389,641.215,655.519,625.199766976251,609.6446280663928,639.308,0,650.803,16317.0,609.5180799999976,1,0,go_short,637.3217999999965,630.2672857142868,go_short,go_short,go_short,2.11674112,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
390,1.714,1.714,1.739388812961225,1.741984335022454,1.674,1,1.711,23546.0,1.741039999999999,0,0,go_short,1.737800000000031,1.7444285714285814,go_short,go_short,go_short,0.3612336,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
391,613.696,634.654,598.0866316452687,580.5045864499459,613.696,0,628.0,19472.0,575.8919199999973,0,0,go_short,608.8563999999972,606.5751428571432,go_short,go_short,go_short,-0.2924009,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
392,414.112,416.999,405.4701720971072,402.6323770905642,411.561,0,416.039,13480.0,401.78175999999735,0,0,go_short,409.36639999999954,405.8544285714282,go_short,go_short,go_short,-2.26039128,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
393,39524.5,40465.7,39457.0455057742,39314.4107666088,39457.9,0,40465.7,14231731.0,39293.92400000002,0,0,go_short,39554.75999999896,39439.32857142871,go_short,go_short,go_short,0.91268482,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
394,35787.4,35878.5,35034.446018211696,34733.01454833074,35583.4,0,35708.5,5436437.0,34616.03200000002,1,0,go_short,35378.33999999881,35159.228571428845,go_short,go_short,go_short,-2.82365,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
395,49628.0,49788.0,49451.466481005285,49262.4519309511,49450.0,1,49663.1,2492469.0,49194.51200000006,0,0,go_short,49596.919999998856,49581.94285714336,go_short,go_short,go_short,0.04265896,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
396,47985.8,49321.7,48113.647334475936,48015.63403602504,47985.8,0,48919.8,10203764.0,47996.06800000004,1,0,go_short,48200.35999999874,48125.40000000055,go_short,go_short,go_short,-1.62776032,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
397,64331.4,66135.4,64366.757811984426,64138.45341820832,64288.0,0,65886.9,12546435.0,64059.73600000001,0,0,go_short,64597.459999998646,64440.85714285769,go_short,go_short,go_short,1.61046436,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
398,48910.9,54761.1,50781.57410094172,52022.05094257656,41510.0,1,45623.8,53197864.0,52421.45600000004,0,0,go_short,49826.03999999911,50525.4714285719,go_short,go_short,go_short,-0.79378868,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
399,35259.6,37499.8,36237.74396871985,37331.21221636215,35237.7,0,37453.0,11320571.0,37777.148000000016,0,0,go_short,35807.75999999923,35657.08571428582,go_short,go_short,go_short,-0.50887156,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
400,40714.9,63942.2,40910.92799852711,41280.87309945517,39700.0,1,39877.0,30510193.0,41424.72800000005,1,0,go_short,40611.53999999918,40703.65714285772,go_short,go_short,go_short,-0.70800216,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
401,41845.0,44562.4,41887.40540497746,41316.500836403946,41796.2,0,43654.6,22774632.0,41439.11999999974,0,0,go_short,42068.779999999286,41945.42857142932,go_short,go_short,go_short,2.71656946,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
402,29583.6,30095.9,29386.33584424444,29128.339320167222,29494.8,0,29992.6,5706608.0,28982.987999999827,0,0,go_short,29566.69999999943,29548.471428572106,go_short,go_short,go_short,1.6915653,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
403,21136.1,21601.6,21155.16974025319,21100.469038794155,21106.4,0,21524.2,22921313.0,21166.89199999984,0,0,go_short,21171.439999999388,21110.5000000007,go_short,go_short,go_short,-1.0821228,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
404,23986.3,24185.5,23882.58035684535,23756.80288522693,23977.5,0,24176.2,13998664.0,23718.09199999986,0,0,go_short,23951.539999999342,23934.95714285781,go_short,go_short,go_short,0.65753571,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
405,21654.4,21994.4,21723.41062674477,21682.42579640201,21651.7,0,21932.0,7103747.0,21663.15999999982,0,0,go_short,21736.55999999948,21758.37142857204,go_short,go_short,go_short,1.59562596,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
406,17615.0,17951.1,17263.901238588147,16979.497491554466,17582.8,1,17678.9,10941337.0,16840.407999999832,0,0,go_short,17580.45999999948,17554.142857143474,go_short,go_short,go_short,-0.6582264,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
407,42904.3,43337.4,42804.89029620786,42693.05791583987,42747.7,0,43286.4,25887246.0,42628.40799999983,0,0,go_short,42899.19999999934,42842.57142857206,go_short,go_short,go_short,-0.27088792,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
408,19207.0,19290.2,19059.4776891121,18978.809521583844,19204.3,0,19247.7,4887465.0,18962.91599999983,0,0,go_short,19166.379999999368,19096.15714285767,go_short,go_short,go_short,-1.43321464,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
409,55450.0,56540.0,55060.34745865685,54902.72841768315,55315.6,0,55577.5,4094604.0,54785.58400000006,1,0,go_short,55180.75999999931,55105.24285714293,go_short,go_short,go_short,1.81097479,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
410,56712.1,107711.1,56482.073787906746,56393.55387586965,56600.0,1,56673.7,109853.0,56169.66400000005,0,0,go_short,56681.99999999975,56656.7857142858,go_short,go_short,go_short,-0.15813555,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
411,7949.0,8044.5,7918.106162172969,7890.007851794179,7940.5,0,8029.5,837360.0,7870.78,1,0,go_short,7954.0,7937.785714285715,go_short,go_short,go_short,1.00630896,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
412,7223.3,7223.3,7207.468065751243,7380.007126255799,6274.0,1,6295.2,31623366.0,7424.364,0,0,go_short,7117.220000000033,7191.414285714199,go_short,go_short,go_short,1.90223805,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
413,4150.0,5172.3,4606.418282722671,4984.682847339403,4133.0,0,5146.3,16454328.0,5080.456000000001,0,0,go_short,4334.580000000032,4401.128571428486,go_short,go_short,go_short,-1.78129313,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
414,5944.0,6332.0,5893.613847341107,5773.5958861084055,5928.5,0,6235.4,12209832.0,5763.587999999994,0,0,go_short,5961.800000000034,5918.071428571352,go_short,go_short,go_short,-2.38399215,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
415,7748.8,7863.0,7739.828911486239,7733.835774153325,7710.0,0,7755.1,16442366.0,7731.883999999994,1,0,go_short,7742.9399999999905,7739.299999999924,go_short,go_short,go_short,-3.09318529,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
416,9838.5,10261.9,9791.122025785997,9741.122068155011,9838.5,0,10022.1,35169936.0,9718.531999999992,0,0,go_short,9830.180000000051,9808.528571428416,go_short,go_short,go_short,-1.7317612,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
417,57502.2,59528.0,57518.14765724841,57198.8195001044,57389.3,0,59208.7,4541053.0,57057.12000000005,0,0,go_short,57715.1999999998,57580.15714285721,go_short,go_short,go_short,0.26762445,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
418,11668.1,11766.6,11628.051821083644,11571.920473852662,11660.4,0,11725.6,2159191.0,11550.684000000045,0,0,go_short,11659.37999999992,11650.385714285518,go_short,go_short,go_short,-3.61627696,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
419,21214.5,21437.5,20923.99101044025,20747.270098047964,21214.5,0,21322.3,1919527.0,20782.44400000004,0,0,go_short,21019.34,20957.842857142627,go_short,go_short,go_short,-3.31471212,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
420,29466.0,29645.5,29336.74206390953,29267.35502419617,29460.1,0,29511.1,1499176.0,29216.008000000053,0,0,go_short,29382.67999999997,29374.05714285691,go_short,go_short,go_short,-2.96646642,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
421,39046.9,39710.5,38549.36183600022,38175.03416414797,39041.3,0,39161.7,1894135.0,38062.76400000004,0,0,go_short,38709.919999999925,38635.214285714064,go_short,go_short,go_short,0.26223198,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
422,37673.5,38319.3,34641.967389581456,33915.625828704935,36354.6,0,36464.8,12948888.0,33491.93200000005,1,0,go_short,36006.43999999987,34951.500000000015,go_short,go_short,go_short,-1.62043144,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
423,42877.3,44883.9,41074.3500011626,40145.81826394855,42702.7,0,44012.8,11610798.0,39810.132000000056,0,0,go_short,42049.819999999854,41283.414285714345,go_short,go_short,go_short,-3.08321762,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
424,56595.6,107525.0,56276.18433552384,56284.32253733387,56549.0,0,56633.5,148710.0,56176.28800000005,0,0,go_short,56456.67999999975,56343.25714285723,go_short,go_short,go_short,-2.21934249,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
425,16128.1,16319.7,16142.34833232844,16087.902197951156,16120.1,0,16319.5,3624639.0,16089.69600000004,0,0,go_short,16179.279999999912,16162.78571428552,go_short,go_short,go_short,-3.05183322,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
