,sma-05 (entry),sma-07 (entry),sma-25 (entry),sma-compare (entry),is_short,action,imit-action,nlpreds,reward
3420,0.329212000000001,0.3336157142857109,0.3476652000000008,1,1,do_nothing,go_short,do_nothing,2.14303775
3421,0.558806000000002,0.5587485714285702,0.5637399999999999,0,1,do_nothing,go_short,do_nothing,0.61940225
3422,0.3951020000000002,0.3959771428571418,0.3977523999999999,1,1,do_nothing,do_nothing,do_nothing,0.28853882
3423,21.981199999999887,21.926999999999943,22.15260000000007,0,1,do_nothing,go_short,do_nothing,1.2327714
3424,28.151799999999945,28.26642857142852,28.599560000000032,1,1,do_nothing,go_short,do_nothing,0.24975147
3425,0.528832000000002,0.5302171428571416,0.5243315999999997,0,1,do_nothing,go_short,do_nothing,4.57185564
3426,0.494800000000002,0.5021628571428559,0.5201867999999997,1,1,do_nothing,go_short,do_nothing,0.38681239
3427,0.4782240000000007,0.4775028571428557,0.4808103999999996,0,1,do_nothing,go_short,do_nothing,0.2639923
3428,28.377599999999937,28.429428571428527,28.35044000000004,0,1,do_nothing,go_short,do_nothing,-0.05105967
3429,0.4684260000000007,0.4711242857142843,0.4796583999999996,1,1,do_nothing,go_short,do_nothing,1.99323018
3430,0.4950580000000009,0.4945514285714269,0.4921439999999995,0,1,do_nothing,go_short,do_nothing,0.93337443
3431,0.4899840000000008,0.4918342857142842,0.4950571999999995,1,1,do_nothing,go_short,do_nothing,1.7393292
3432,0.4925320000000009,0.4943814285714271,0.4933819999999994,0,1,do_nothing,go_short,do_nothing,3.3460925
3433,0.4375260000000008,0.4444485714285698,0.4693911999999997,1,1,do_nothing,go_short,do_nothing,0.25768902
3434,0.444100000000001,0.4461942857142839,0.4571627999999997,1,1,do_nothing,go_short,do_nothing,2.146543
3435,0.3952240000000004,0.3952214285714279,0.3931203999999996,0,1,do_nothing,go_short,do_nothing,0.53315262
3436,0.414916000000001,0.415877142857141,0.4339967999999998,1,1,do_nothing,go_short,do_nothing,10.87203278
3437,27.91659999999993,27.85914285714281,26.44892000000004,0,1,do_nothing,go_short,do_nothing,0.16204336
3438,0.373226000000001,0.3740314285714268,0.3831063999999996,1,1,do_nothing,go_short,do_nothing,0.25066495
3439,0.4104820000000015,0.4103599999999984,0.4054144,0,1,do_nothing,do_nothing,do_nothing,0.28011844
3440,0.4006120000000018,0.402134285714284,0.4106956,1,1,do_nothing,do_nothing,do_nothing,2.15836641
3441,0.3787180000000018,0.3784042857142841,0.3873884000000001,0,1,do_nothing,go_short,do_nothing,2.14721675
