,pair,open_date,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),sma-25 (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),profit_abs,enter_reason,long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),exit_reason,action
336,MANA/USDT:USDT,2021-12-26 23:00:00+00:00,3.8885,3.907,3.82716682589674,3.800372437884886,3.8745,0,3.897,217836.8,3.8020400000000047,0,0,3.846199999999996,3.834214285714274,105.50427804,second_buy,go_long,do_nothing,go_long,go_short,do_nothing,go_long,trailing_stop_loss,go_short
337,SOL/USDT:USDT,2022-06-21 06:00:00+00:00,36.78,37.49,35.77346466680423,35.371296930909864,36.72,0,37.15,258588.0,35.248400000000174,0,0,36.2160000000009,35.859285714286905,-21.92502111,second_buy,do_nothing,do_nothing,go_long,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
338,SOL/USDT:USDT,2022-05-15 22:00:00+00:00,56.555,58.265,56.1263127754974,55.22893489671763,56.53,0,57.46,83289.3,55.07080000000016,1,0,56.84600000000087,56.5364285714298,97.12845017,second_buy,do_nothing,do_nothing,go_long,go_long,do_nothing,go_long,trailing_stop_loss,go_short
339,MKR/USDT:USDT,2022-07-26 00:00:00+00:00,911.5,911.5,914.392477286994,919.9329161683634,890.0,1,891.5,88.464,920.74,0,0,911.8,912.4285714285714,-48.37311575,first_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_short,do_nothing,trailing_stop_loss,do_nothing
340,MKR/USDT:USDT,2022-06-11 16:00:00+00:00,957.5,966.0,981.9733115237404,998.0403988605248,953.5,1,966.0,28.57,998.44,0,0,970.3,975.4285714285714,-12.76567628,first_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_short,do_nothing,trailing_stop_loss,do_nothing
341,MKR/USDT:USDT,2022-05-09 02:30:00+00:00,1181.0,1185.0,1192.6233602049783,1198.110898237224,1162.0,1,1162.0,12.507,1199.78,0,0,1187.6,1194.357142857143,-39.39542478,first_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_short,do_nothing,trailing_stop_loss,do_nothing
342,MKR/USDT:USDT,2022-04-06 09:00:00+00:00,2253.5,2255.0,2264.651077462144,2270.274506933405,2253.5,1,2255.0,0.139,2268.64,0,0,2255.1,2261.3571428571427,-113.05820855,first_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_short,do_nothing,trailing_stop_loss,do_nothing
343,1INCH/USDT:USDT,2023-11-21 23:00:00+00:00,0.331,0.331,0.3349882939838393,0.3384322716019194,0.322,1,0.3255,689308.4,0.3380800000000074,0,0,0.3322000000000074,0.3346428571428581,79.6909604,first_buy,go_long,go_long,go_short,go_long,go_short,do_nothing,trailing_stop_loss,go_long
344,ARB/USDT:USDT,2023-03-23 21:30:00+00:00,1.4235,1.4535,1.4085640789681355,1.3575235042735043,1.392,0,1.4345,8599349.3,1.3577,0,0,1.4361000000000008,1.4417142857142855,-2.06732665,second_buy,go_long,go_long,do_nothing,do_nothing,do_nothing,go_long,trailing_stop_loss,do_nothing
345,MANA/USDT:USDT,2023-12-26 02:45:00+00:00,0.584,0.595,0.578479419454445,0.5716085229559132,0.583,0,0.595,390574.2,0.5680640000000252,0,0,0.5863200000000057,0.5835142857142946,34.35330112,second_buy,go_long,do_nothing,go_long,go_short,do_nothing,go_long,trailing_stop_loss,go_short
346,MANA/USDT:USDT,2023-12-07 17:30:00+00:00,0.4946,0.4999,0.4907347588165495,0.4868294263249699,0.4944,0,0.4991,877563.5,0.4856160000000264,0,0,0.4947400000000054,0.492614285714294,-41.58709354,second_buy,go_long,do_nothing,go_long,go_short,do_nothing,go_long,trailing_stop_loss,do_nothing
347,MANA/USDT:USDT,2023-11-11 14:45:00+00:00,0.4466,0.4704,0.4445056652128332,0.4383504459566453,0.4459,0,0.4662,7902516.5,0.4366160000000262,0,0,0.4490400000000059,0.4462571428571504,-14.2688444,second_buy,go_long,do_nothing,go_long,go_short,do_nothing,go_long,trailing_stop_loss,do_nothing
348,MANA/USDT:USDT,2023-10-24 01:00:00+00:00,0.3295,0.3452,0.3257447271693077,0.3193437201893426,0.3291,0,0.3445,1786400.5,0.3170400000000261,0,0,0.3302600000000043,0.3284857142857219,-71.42656412,second_buy,go_long,do_nothing,go_long,go_short,do_nothing,go_long,trailing_stop_loss,do_nothing
349,MANA/USDT:USDT,2023-06-22 01:45:00+00:00,0.3863,0.391,0.3802744920477533,0.3762332040155325,0.3841,0,0.3908,307137.2,0.374996000000027,0,0,0.3846400000000051,0.3820000000000029,35.98640633,second_buy,go_long,do_nothing,go_long,go_short,do_nothing,go_long,trailing_stop_loss,go_short
350,MANA/USDT:USDT,2023-03-14 13:00:00+00:00,0.6084,0.6194000000000001,0.592902800600591,0.5898370898188695,0.6069,0,0.6163000000000001,4658554.7,0.5870280000000271,0,0,0.5963800000000072,0.5929000000000035,86.40213472,second_buy,go_long,do_nothing,go_long,go_short,do_nothing,go_long,trailing_stop_loss,go_short
351,MANA/USDT:USDT,2023-02-02 19:00:00+00:00,0.8205,0.844,0.8101636256687152,0.804198765500317,0.8180000000000001,0,0.84,2996499.9,0.8021800000000292,0,0,0.8144000000000065,0.8103571428571451,60.02995203,second_buy,go_long,do_nothing,go_long,go_short,do_nothing,go_long,trailing_stop_loss,go_short
352,MANA/USDT:USDT,2023-01-15 17:45:00+00:00,0.6725,0.6930000000000001,0.6327245545608581,0.6089517465522393,0.672,0,0.683,8311964.1,0.6005600000000306,0,0,0.6598000000000066,0.6472142857142866,-49.87711713,second_buy,go_long,do_nothing,go_long,go_short,do_nothing,go_long,trailing_stop_loss,do_nothing
353,MANA/USDT:USDT,2023-01-13 19:45:00+00:00,0.456,0.5,0.4580404554457902,0.4516526896918399,0.455,0,0.4935,14838183.6,0.4488600000000309,0,0,0.4620000000000064,0.4594285714285725,-84.79085526,second_buy,go_long,do_nothing,go_long,go_short,do_nothing,go_long,trailing_stop_loss,do_nothing
354,MANA/USDT:USDT,2023-01-08 14:45:00+00:00,0.355,0.3625,0.3544022519834147,0.3534293938327781,0.3535,0,0.361,1439506.7,0.3532800000000313,0,0,0.3549000000000061,0.3543571428571435,-85.27144984,second_buy,go_long,do_nothing,go_long,go_short,do_nothing,go_long,trailing_stop_loss,do_nothing
355,MANA/USDT:USDT,2022-11-05 01:15:00+00:00,0.7315,0.744,0.7133672747903126,0.7017016166512852,0.7305,0,0.735,714593.4,0.698800000000032,1,0,0.7281000000000055,0.7186428571428556,117.66951036,second_buy,go_long,do_nothing,go_long,go_short,do_nothing,go_long,trailing_stop_loss,go_short
356,MANA/USDT:USDT,2022-07-19 12:45:00+00:00,0.9575,0.976,0.950363995890426,0.9436805168377448,0.955,0,0.9685,335188.3,0.940260000000032,0,0,0.953300000000006,0.952928571428558,56.24607797,second_buy,go_long,do_nothing,go_long,go_short,do_nothing,go_long,trailing_stop_loss,go_short
357,MANA/USDT:USDT,2022-06-25 19:00:00+00:00,0.982,1.0035,0.9636975924343784,0.957016699454972,0.9815,0,1.002,509855.8,0.9507400000000312,0,0,0.9752999999999996,0.9677857142856996,6.52393818,second_buy,go_long,do_nothing,go_long,go_short,do_nothing,go_long,trailing_stop_loss,go_short
358,MANA/USDT:USDT,2022-06-16 00:15:00+00:00,0.9215,0.939,0.9018581201670168,0.8781574572865831,0.919,1,0.928,251943.1,0.8771400000000307,0,0,0.9168999999999996,0.9111428571428434,-17.10479787,second_buy,go_long,do_nothing,go_long,go_short,do_nothing,go_long,trailing_stop_loss,do_nothing
359,MANA/USDT:USDT,2022-05-14 03:15:00+00:00,1.2705,1.324,1.2156450450327665,1.1528795934579772,1.2625,1,1.297,2731933.3,1.1216000000000297,1,0,1.272900000000002,1.264928571428554,61.3636842,second_buy,go_long,do_nothing,go_long,go_short,do_nothing,go_long,trailing_stop_loss,go_short
360,MANA/USDT:USDT,2022-05-13 03:30:00+00:00,0.8605,1.003,0.8152684090994643,0.7812545733315869,0.8545,0,0.9665,1788584.5,0.7580200000000292,1,0,0.8503000000000022,0.8274999999999821,-83.32953312,second_buy,go_long,do_nothing,go_long,go_short,do_nothing,go_long,trailing_stop_loss,do_nothing
361,MANA/USDT:USDT,2022-05-11 14:00:00+00:00,0.9585,1.004,0.947789986952528,0.9865635625366068,0.934,0,0.9595,3287231.3,0.998280000000029,0,0,0.8896000000000024,0.909214285714268,19.61094437,second_buy,go_long,do_nothing,go_long,go_short,do_nothing,go_long,trailing_stop_loss,go_short
362,MANA/USDT:USDT,2022-04-06 09:00:00+00:00,2.485,2.485,2.4948023652062377,2.502682959802215,2.484,1,2.484,76.0,2.4983000000000244,0,0,2.4842000000000097,2.491214285714258,139.74088638,second_buy,go_long,do_nothing,go_long,go_short,do_nothing,go_long,trailing_stop_loss,go_short
363,ARB/USDT:USDT,2023-04-14 00:45:00+00:00,1.4306,1.4985,1.3917686969292178,1.372992459714819,1.4235,0,1.4728,18646974.2,1.3711519999999993,0,0,1.405879999999999,1.3912285714285708,33.03985674,second_buy,go_long,go_long,do_nothing,do_nothing,do_nothing,go_long,trailing_stop_loss,go_short
364,EGLD/USDT:USDT,2023-01-23 08:30:00+00:00,44.5,44.75,44.28145743447765,44.13572464278544,44.2,1,44.3,6825.09,44.112000000000606,1,0,44.30000000000039,44.32857142856901,-35.86363714,second_buy,go_short,go_short,do_nothing,go_short,do_nothing,go_long,trailing_stop_loss,do_nothing
365,MANA/USDT:USDT,2022-01-31 19:30:00+00:00,2.7785,2.8335,2.7222890194098035,2.667850746334394,2.7715,0,2.8155,592426.9,2.648860000000008,0,0,2.7694999999999865,2.7518571428571312,-46.28812744,second_buy,go_long,do_nothing,go_long,go_short,do_nothing,go_long,trailing_stop_loss,do_nothing
366,MKR/USDT:USDT,2022-09-06 19:15:00+00:00,701.5,705.5,714.5560899872454,727.0231512800756,698.0,0,703.0,21.827,730.98,0,0,704.6,706.2142857142857,93.27012893,first_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_short,do_nothing,trailing_stop_loss,go_long
367,MKR/USDT:USDT,2022-10-09 23:45:00+00:00,889.0,1170.0,922.2106644725492,902.8042382143192,886.5,0,1119.5,4637.726,894.74,0,0,933.8,920.0,-88.91933311,first_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_short,do_nothing,trailing_stop_loss,do_nothing
368,1INCH/USDT:USDT,2023-10-10 20:45:00+00:00,0.2385,0.239,0.2388294970488423,0.2391464010651072,0.237,1,0.2375,169966.1,0.2389800000000063,0,0,0.2388000000000082,0.2390000000000004,81.64073162,first_buy,go_long,go_long,go_short,go_long,go_short,do_nothing,trailing_stop_loss,go_long
369,MKR/USDT:USDT,2022-11-20 05:00:00+00:00,674.5,674.5,675.1386944848476,675.31963053862,674.5,0,674.5,0.135,677.4,0,0,673.2,674.0,-18.84153656,first_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_short,do_nothing,trailing_stop_loss,do_nothing
370,SOL/USDT:USDT,2022-05-12 11:00:00+00:00,45.29,47.955,43.938626265546,44.26323924198728,44.86,0,44.945,274706.6,43.25520000000015,0,0,43.78000000000085,43.89571428571555,-65.86164318,second_buy,do_nothing,do_nothing,go_long,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
371,SOL/USDT:USDT,2022-04-06 09:00:00+00:00,125.135,125.14,125.61474283316248,125.84150136179552,125.135,1,125.14,0.1,125.50440000000032,0,0,125.11500000000107,125.50000000000128,139.74910958,second_buy,do_nothing,do_nothing,go_long,go_long,do_nothing,go_long,trailing_stop_loss,go_short
372,SOL/USDT:USDT,2022-03-24 16:30:00+00:00,101.2,102.67,100.99771050094668,100.11788094397674,100.83,1,102.005,59863.8,100.32220000000038,0,0,101.56900000000088,101.44571428571562,-71.3742972,second_buy,do_nothing,do_nothing,go_long,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
373,SOL/USDT:USDT,2022-02-28 20:30:00+00:00,96.235,99.0,96.13659024641954,94.91659196765931,96.05,0,98.145,58997.8,95.34940000000036,0,0,96.49500000000096,96.42714285714408,-9.12660911,second_buy,do_nothing,do_nothing,go_long,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
374,SOL/USDT:USDT,2022-02-05 06:30:00+00:00,117.285,118.485,115.71284365834816,113.93883824036271,117.115,1,118.265,18929.0,113.36040000000034,0,0,116.96800000000071,116.58500000000086,39.82517228,second_buy,do_nothing,do_nothing,go_long,go_long,do_nothing,go_long,trailing_stop_loss,go_short
375,SOL/USDT:USDT,2022-01-26 19:15:00+00:00,97.935,104.625,98.20126034853594,98.18696093695829,97.775,0,98.865,157497.1,98.80120000000038,0,0,97.458000000001,97.70500000000084,-44.95533756,second_buy,do_nothing,do_nothing,go_long,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
376,SOL/USDT:USDT,2021-12-24 16:15:00+00:00,195.495,197.22,192.1504678548547,190.95809839724413,194.395,0,196.49,18016.1,190.5900000000004,0,0,192.97600000000028,192.32357142857185,104.54276532,second_buy,do_nothing,do_nothing,go_long,go_long,do_nothing,go_long,trailing_stop_loss,go_short
377,SOL/USDT:USDT,2021-12-01 17:15:00+00:00,228.855,231.5,227.4954488868812,225.53335575104168,228.315,1,228.44,13691.7,225.37540000000004,0,0,228.1600000000009,228.3271428571432,33.09652213,second_buy,do_nothing,do_nothing,go_long,go_long,do_nothing,go_long,trailing_stop_loss,go_short
378,SOL/USDT:USDT,2021-11-03 20:15:00+00:00,234.82,239.31,233.3993815752512,230.8459187592626,234.5,1,238.975,15659.1,229.0302000000001,0,0,236.2100000000002,236.01642857142852,13.44176206,second_buy,do_nothing,do_nothing,go_long,go_long,do_nothing,go_long,trailing_stop_loss,go_short
379,SOL/USDT:USDT,2021-10-22 13:00:00+00:00,204.24,210.24,204.53753315422503,203.6689905025556,204.17,0,209.92,59347.1,203.8516,0,0,204.78999999999985,204.5307142857144,-27.01837619,second_buy,do_nothing,do_nothing,go_long,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
380,SOL/USDT:USDT,2021-10-15 06:45:00+00:00,162.26,162.96,156.58653843077263,152.56531339031338,158.63,0,160.175,46569.7,152.50979999999998,1,0,158.94799999999995,157.54428571428565,-65.89618565,second_buy,do_nothing,do_nothing,go_long,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
381,1INCH/USDT:USDT,2022-10-22 21:45:00+00:00,0.5685,0.5695,0.5678186396118734,0.5673302473331,0.5685,1,0.5690000000000001,4386.4,0.5669600000000082,0,0,0.5687000000000089,0.5682142857142923,-42.52774285,first_buy,go_long,go_long,go_short,go_long,go_short,do_nothing,trailing_stop_loss,do_nothing
382,ORBS/USDT:USDT,2023-11-14 19:00:00+00:00,0.04551,0.04567,0.0461369089140108,0.0467633932164998,0.04164,1,0.04382,85611940.0,0.04681,0,0,0.0456139999999998,0.0459514285714286,-41.48250149,first_buy,go_short,go_long,go_long,go_long,go_short,go_short,trailing_stop_loss,do_nothing
383,SOL/USDT:USDT,2022-06-15 19:45:00+00:00,32.11,33.0,30.380894259545293,29.714458899949687,31.75,0,31.825,337022.1,29.578400000000187,0,0,31.32300000000093,30.60500000000121,-39.7497443,second_buy,do_nothing,do_nothing,go_long,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
384,ORBS/USDT:USDT,2023-10-13 15:15:00+00:00,0.03062,0.03066,0.030569615204579,0.0307636039886039,0.02992,0,0.03015,9044010.0,0.0310124,0,0,0.030388,0.0303985714285714,117.61879732,first_buy,go_short,go_long,go_long,go_long,go_short,go_short,trailing_stop_loss,go_long
385,1INCH/USDT:USDT,2023-02-09 19:45:00+00:00,0.5365,0.537,0.545129964374586,0.5492244743118192,0.519,1,0.5345,1489008.9,0.5522600000000104,0,0,0.5417000000000101,0.5435714285714307,-21.74574005,first_buy,go_long,go_long,go_short,go_long,go_short,do_nothing,trailing_stop_loss,do_nothing
386,1INCH/USDT:USDT,2023-03-27 14:45:00+00:00,0.4965,0.499,0.5003481317163778,0.5023804741207883,0.4905,1,0.492,1597057.8,0.5032000000000096,0,0,0.4985000000000125,0.4994285714285693,-31.04264491,first_buy,go_long,go_long,go_short,go_long,go_short,do_nothing,trailing_stop_loss,do_nothing
387,OG/USDT:USDT,2023-11-26 15:45:00+00:00,4.6603,4.6603,4.661550680673364,4.669607594841651,4.6122,1,4.6235,978.7,4.6930799999999895,1,0,4.648019999999972,4.651071428571427,-33.45260266,first_buy,go_short,go_short,go_short,do_nothing,go_short,do_nothing,trailing_stop_loss,do_nothing
388,1INCH/USDT:USDT,2023-05-08 01:45:00+00:00,0.442,0.444,0.443862235821867,0.4470575863395776,0.4215,1,0.4225,1389686.0,0.4484400000000097,0,0,0.4416000000000159,0.4436428571428547,-77.03620555,first_buy,go_long,go_long,go_short,go_long,go_short,do_nothing,trailing_stop_loss,do_nothing
389,OG/USDT:USDT,2023-10-02 02:15:00+00:00,4.5262,4.5262,4.520804308163726,4.515794346266279,4.5168,1,4.5168,108.7,4.515624,0,0,4.524239999999976,4.520857142857125,-5.37446431,first_buy,go_short,go_short,go_short,do_nothing,go_short,do_nothing,trailing_stop_loss,do_nothing
390,1INCH/USDT:USDT,2023-06-29 06:15:00+00:00,0.3005,0.3005,0.3003015963557597,0.3001775427875501,0.2995,1,0.3,29065.2,0.300180000000007,1,0,0.3005000000000155,0.3004285714285701,-19.90307994,first_buy,go_long,go_long,go_short,go_long,go_short,do_nothing,trailing_stop_loss,do_nothing
391,MKR/USDT:USDT,2023-10-09 11:30:00+00:00,1356.5,1357.0,1374.7003447457942,1389.4693497190658,1340.5,1,1347.0,451.547,1397.68,0,0,1360.4,1362.2857142857142,-10.88930225,first_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_short,do_nothing,trailing_stop_loss,do_nothing
392,MKR/USDT:USDT,2023-07-24 03:30:00+00:00,1064.0,1065.0,1068.945581972291,1078.9910229948596,1046.0,1,1049.0,870.426,1080.86,0,0,1063.2,1064.0,58.85387427,first_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_short,do_nothing,trailing_stop_loss,go_long
393,MKR/USDT:USDT,2023-06-18 03:45:00+00:00,667.0,667.0,666.9242653305703,667.6186860273656,666.5,0,666.5,6.048,667.66,0,0,666.7,666.8571428571429,125.78066696,first_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_short,do_nothing,trailing_stop_loss,go_long
394,1INCH/USDT:USDT,2023-08-15 19:15:00+00:00,0.302,0.3025,0.3004384203167415,0.3026562721158597,0.2625,1,0.2845,35730567.1,0.303560000000007,0,0,0.2989000000000163,0.3003571428571425,-41.30444518,first_buy,go_long,go_long,go_short,go_long,go_short,do_nothing,trailing_stop_loss,do_nothing
395,MKR/USDT:USDT,2023-04-21 19:15:00+00:00,712.5,713.0,709.2567375907832,709.3124609300851,679.5,1,685.5,1221.359,709.76,0,0,708.9,710.8571428571429,-32.19595545,first_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_short,do_nothing,trailing_stop_loss,do_nothing
396,MKR/USDT:USDT,2023-03-09 20:30:00+00:00,822.5,826.5,834.1276220271274,842.9342753582229,812.5,1,821.0,472.5,846.32,0,0,828.6,831.0714285714286,-37.81578377,first_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_short,do_nothing,trailing_stop_loss,do_nothing
397,MKR/USDT:USDT,2023-01-18 17:00:00+00:00,634.5,649.5,665.8480590840139,678.2416175009344,630.0,0,646.5,240.075,682.4,0,0,645.9,659.0,56.04271282,first_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_short,do_nothing,trailing_stop_loss,go_long
398,1INCH/USDT:USDT,2022-12-06 15:15:00+00:00,0.476,0.4765,0.4772063007437233,0.4787589206065522,0.4655,1,0.4725,919536.1,0.4787000000000092,0,0,0.4762000000000075,0.4769285714285753,20.29313875,first_buy,go_long,go_long,go_short,go_long,go_short,do_nothing,trailing_stop_loss,go_long
399,EGLD/USDT:USDT,2022-12-31 19:00:00+00:00,32.85,32.85,32.90701133950668,32.97410855904663,32.8,0,32.85,78.94,33.02400000000055,0,0,32.84000000000045,32.84999999999763,-79.97729543,second_buy,go_short,go_short,do_nothing,go_short,do_nothing,go_long,trailing_stop_loss,do_nothing
400,EGLD/USDT:USDT,2022-01-23 09:45:00+00:00,140.75,142.1,135.2622330962026,132.0770882094592,138.15,1,138.5,454.84,130.71599999999972,1,0,138.32000000000107,137.19285714285633,-36.6876789,second_buy,go_short,go_short,do_nothing,go_short,do_nothing,go_long,trailing_stop_loss,do_nothing
401,AVAX/USDT:USDT,2022-07-25 03:00:00+00:00,22.225,22.325,22.773737988901747,23.20562462275132,22.125,0,22.135,40200.4,23.43420000000046,0,0,22.46399999999917,22.55642857142924,-30.52969822,first_buy,go_long,go_long,go_long,do_nothing,go_short,go_short,trailing_stop_loss,do_nothing
402,BAND/USDT:USDT,2023-06-05 16:15:00+00:00,1.313,1.322,1.3812728341248235,1.4004403488264117,1.238,1,1.314,421762.7,1.4096000000000035,0,0,1.358000000000018,1.3757142857142457,-10.43200084,first_buy,go_long,go_long,go_long,go_short,go_short,do_nothing,trailing_stop_loss,do_nothing
403,CFX/USDT:USDT,2024-01-27 13:30:00+00:00,0.22837,0.233,0.2275417136357443,0.2264429245909369,0.22836,0,0.23076,10874270.0,0.225278399999999,0,0,0.2285020000000053,0.2281585714285711,-28.6457771,second_buy,do_nothing,go_long,go_long,do_nothing,do_nothing,go_long,trailing_stop_loss,do_nothing
404,CFX/USDT:USDT,2024-01-18 13:00:00+00:00,0.20862,0.23323,0.2016986756017592,0.1990070994186563,0.20825,0,0.22781,48628774.0,0.197677599999999,0,0,0.2036440000000052,0.2012285714285713,-2.75878546,second_buy,do_nothing,go_long,go_long,do_nothing,do_nothing,go_long,trailing_stop_loss,do_nothing
405,CFX/USDT:USDT,2024-01-02 16:00:00+00:00,0.21678,0.21872,0.2122196159794744,0.208984480720442,0.2145,0,0.2168,5174900.0,0.2084035999999993,0,0,0.2135340000000049,0.2138042857142851,-4.09312569,second_buy,do_nothing,go_long,go_long,do_nothing,do_nothing,go_long,trailing_stop_loss,do_nothing
406,CFX/USDT:USDT,2023-12-04 16:30:00+00:00,0.17641,0.18474,0.1767903275132105,0.1745684884929282,0.17641,0,0.1834,9193200.0,0.1735883999999999,0,0,0.1777920000000046,0.1776714285714281,-34.57118711,second_buy,do_nothing,go_long,go_long,do_nothing,do_nothing,go_long,trailing_stop_loss,do_nothing
407,CFX/USDT:USDT,2023-10-31 12:15:00+00:00,0.16916,0.17333,0.1672086015213846,0.1657767177875667,0.16901,1,0.17036,6174584.0,0.1648763999999994,0,0,0.1688840000000042,0.1683599999999994,-11.61572262,second_buy,do_nothing,go_long,go_long,do_nothing,do_nothing,go_long,trailing_stop_loss,do_nothing
408,CFX/USDT:USDT,2023-10-24 05:00:00+00:00,0.12557,0.13529,0.1252109736089115,0.1222479855295191,0.12544,0,0.13438,18064135.0,0.1221867999999995,0,0,0.1258360000000044,0.1252842857142853,-65.63970942,second_buy,do_nothing,go_long,go_long,do_nothing,do_nothing,go_long,trailing_stop_loss,do_nothing
409,CFX/USDT:USDT,2023-08-17 21:45:00+00:00,0.15181,0.152,0.1478362128949708,0.1517133285175287,0.11187,1,0.11377,46976926.0,0.1529107999999994,0,0,0.1451240000000048,0.1479428571428571,-24.31300369,second_buy,do_nothing,go_long,go_long,do_nothing,do_nothing,go_long,trailing_stop_loss,do_nothing
410,CFX/USDT:USDT,2023-06-20 21:00:00+00:00,0.20586,0.21068,0.1996917855044422,0.192814614287469,0.20586,0,0.20963,8343296.0,0.1899463999999993,0,0,0.2046960000000039,0.2032457142857145,75.3923265,second_buy,do_nothing,go_long,go_long,do_nothing,do_nothing,go_long,trailing_stop_loss,go_short
411,CFX/USDT:USDT,2023-05-16 05:15:00+00:00,0.29107,0.29783,0.2892718218976534,0.2879879572805802,0.29068,0,0.29634,5492571.0,0.2874208000000001,0,0,0.2905120000000042,0.2892357142857136,65.81319951,second_buy,do_nothing,go_long,go_long,do_nothing,do_nothing,go_long,trailing_stop_loss,go_short
412,CFX/USDT:USDT,2023-04-26 15:30:00+00:00,0.34146,0.34774,0.3325833467273495,0.3274312862389075,0.3395,0,0.34282,7536924.0,0.3260816000000003,0,0,0.3355540000000037,0.3340071428571431,30.54234143,second_buy,do_nothing,go_long,go_long,do_nothing,do_nothing,go_long,trailing_stop_loss,go_short
413,CFX/USDT:USDT,2023-03-29 19:45:00+00:00,0.40448,0.41471,0.3939497342675611,0.3884122581636994,0.40049,0,0.4126,8295520.0,0.3861844000000002,0,0,0.399340000000002,0.3949871428571428,37.25059459,second_buy,do_nothing,go_long,go_long,do_nothing,do_nothing,go_long,trailing_stop_loss,go_short
414,CFX/USDT:USDT,2023-03-19 18:30:00+00:00,0.43786,0.45681,0.4190913408796634,0.4065894059471096,0.43622,0,0.45213,19091717.0,0.3995712,0,0,0.4300260000000013,0.4255471428571426,20.06938885,second_buy,do_nothing,go_long,go_long,do_nothing,do_nothing,go_long,trailing_stop_loss,go_short
415,CFX/USDT:USDT,2023-03-17 11:00:00+00:00,0.32357,0.34603,0.3193117367391864,0.3150655067911117,0.32038,0,0.34052,20136959.0,0.3154040000000001,0,0,0.3221040000000011,0.3196214285714287,-66.70360726,second_buy,do_nothing,go_long,go_long,do_nothing,do_nothing,go_long,trailing_stop_loss,do_nothing
416,CFX/USDT:USDT,2023-03-14 13:15:00+00:00,0.28194,0.3186,0.2672254549483099,0.2594498977482698,0.281,0,0.30896,56798259.0,0.2550515999999999,0,0,0.2749440000000008,0.2691528571428572,-24.17305438,second_buy,do_nothing,go_long,go_long,do_nothing,do_nothing,go_long,trailing_stop_loss,do_nothing
417,CFX/USDT:USDT,2023-03-13 15:15:00+00:00,0.23057,0.24899,0.2104795304890464,0.2015636640764475,0.22862,0,0.23609,48492655.0,0.1967323999999998,1,0,0.2216820000000009,0.21385,-73.46244749,second_buy,do_nothing,go_long,go_long,do_nothing,do_nothing,go_long,trailing_stop_loss,do_nothing
418,CFX/USDT:USDT,2023-03-12 23:45:00+00:00,0.16956,0.18091,0.1644770377362428,0.1580898168842613,0.16913,0,0.17991,12283549.0,0.1559367999999997,0,0,0.169264000000001,0.1672114285714284,-83.00254636,second_buy,do_nothing,go_long,go_long,do_nothing,do_nothing,go_long,trailing_stop_loss,do_nothing
419,CFX/USDT:USDT,2023-03-01 17:30:00+00:00,0.24649,0.255,0.2395584844039859,0.2356298832619522,0.24646,0,0.25095,7923258.0,0.2345915999999995,0,0,0.2418160000000003,0.2408842857142854,65.14808363,second_buy,do_nothing,go_long,go_long,do_nothing,do_nothing,go_long,trailing_stop_loss,go_short
420,CFX/USDT:USDT,2023-02-21 08:45:00+00:00,0.31935,0.3243,0.3307035418751362,0.3359536039886039,0.3052,0,0.30909,2242941.0,0.3369603999999999,0,0,0.32439,0.3287628571428572,39.75085782,second_buy,do_nothing,go_long,go_long,do_nothing,do_nothing,go_long,trailing_stop_loss,go_short
421,BAND/USDT:USDT,2023-07-22 18:30:00+00:00,1.258,1.261,1.2662017509631596,1.2706854683533455,1.255,1,1.258,18034.5,1.2708800000000025,0,0,1.2634000000000118,1.2655714285713755,-49.98157499,first_buy,go_long,go_long,go_long,go_short,go_short,do_nothing,trailing_stop_loss,do_nothing
422,BAND/USDT:USDT,2023-09-10 04:30:00+00:00,1.012,1.014,1.0180611935518988,1.0258680603897012,0.96,1,0.989,405281.0,1.028840000000004,0,0,1.0124000000000195,1.01599999999995,69.36470263,first_buy,go_long,go_long,go_long,go_short,go_short,do_nothing,trailing_stop_loss,go_long
