,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),sma-25 (entry),long_jcrosk (entry),short_kdj (entry),imit-enter-short (entry),sma-05 (entry),sma-07 (entry),imit-exit-short (entry),nlp-enter-long (entry),nlp-enter-short (entry),profit_abs,enter_reason,long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),exit_reason,action,nlp-exit-short (entry)
400,0.2435,0.2435,0.2435525214691133,0.2436592169486275,0.24166,1,0.24223,8022.0,0.2439048000000207,0,0,go_short,0.2433439999999889,0.2435714285714228,go_short,go_short,go_short,0.0299631,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
401,0.62899,0.62899,0.6255917297781514,0.6278146842892375,0.58094,1,0.5909800000000001,195547.0,0.6261360000000239,0,0,go_short,0.6185779999999887,0.6232614285714272,go_short,go_short,go_short,0.2069747,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
402,0.61628,0.61628,0.6216260347190328,0.6253445429656388,0.5988600000000001,1,0.60231,16247.0,0.624314800000024,0,0,go_short,0.6191399999999888,0.6225757142857127,go_short,go_short,go_short,0.024152,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
403,0.621,0.62102,0.6393492529190563,0.6507542816625493,0.6097800000000001,1,0.6118800000000001,17112.0,0.6546188000000239,0,0,go_short,0.6292239999999888,0.6342142857142845,go_short,go_short,go_short,0.0246119,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
404,0.26704,0.26704,0.269319832920537,0.2730313052678363,0.25951,1,0.26066,89.0,0.2748976000000004,0,0,go_short,0.2660439999999992,0.2679028571428549,go_short,go_short,go_short,0.369891,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
405,0.31492,0.55,0.3118069019870943,0.3137995638877074,0.31492,1,0.31658,4491.0,0.3097196000000008,0,0,go_short,0.3161419999999998,0.315749999999998,go_short,go_short,go_short,0.0839574,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
406,0.31365,0.31444,0.3198796158989722,0.3192785460460365,0.31356,1,0.31444,270.0,0.3196884000000007,0,0,go_short,0.3196119999999999,0.3209028571428552,go_short,go_short,go_short,0.0249844,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
407,0.31551,0.31556,0.3198665530101618,0.3231176550055852,0.31409,1,0.31539,148.0,0.3233788000000009,0,0,go_short,0.3177779999999991,0.318032857142855,go_short,go_short,go_short,0.0569184,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
408,0.58513,0.5984200000000001,0.5608033039162048,0.5530825679060015,0.5789700000000001,0,0.5872900000000001,3460.0,0.5496516000000008,1,0,go_short,0.5684999999999982,0.5628728571428548,go_short,go_short,go_short,0.0232284,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
409,1.1567,1.1567,1.1413942008630982,1.1207590549534394,1.15396,1,1.15402,221.0,1.1197068000000014,0,0,go_short,1.1579819999999992,1.155809999999999,go_short,go_short,go_short,0.3994652,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
410,1.18173,1.18173,1.1479529492902782,1.1412830998049237,1.01469,1,1.08661,7208.0,1.150511600000001,1,0,go_short,1.1524039999999989,1.151102857142856,go_short,go_short,go_short,0.0434401,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
411,1.10702,1.11052,1.1218194607386809,1.125570216690044,1.07648,1,1.09816,2681.0,1.130042400000001,0,0,go_short,1.115915999999999,1.1194271428571418,go_short,go_short,go_short,0.1133301,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
412,1.09173,1.09173,1.1045540220506835,1.1089886043685422,1.08561,1,1.08561,93.0,1.1056172000000015,0,0,go_short,1.1000979999999985,1.1042314285714274,go_short,go_short,go_short,0.04306,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
413,1.075,1.075,1.0793884422217093,1.0876432628759047,1.06925,0,1.06925,120.0,1.0880572000000013,1,0,go_short,1.0742019999999983,1.072329999999999,go_short,go_short,go_short,0.3880461,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
414,1.02225,1.03822,1.05136689485415,1.0661737536210314,1.01215,0,1.03822,2002.0,1.070396000000001,0,0,go_short,1.0389019999999989,1.0438771428571418,go_short,go_short,go_short,0.0420156,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
415,1.04488,1.04488,1.0473441833766897,1.0538592658893768,1.00422,1,1.02005,1950.0,1.049789200000001,1,0,go_short,1.0400599999999989,1.045795714285713,go_short,go_short,go_short,0.3554753,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
416,0.98775,0.99343,1.002805735128123,1.0203438675306509,0.96727,0,0.99343,4461.0,1.027307200000001,0,0,go_short,0.9872919999999992,0.99508857142857,go_short,go_short,go_short,0.0401756,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
417,1.02377,1.02377,0.9984200640497956,0.99933135588349,0.98189,1,0.987,319.0,0.9891456000000012,1,0,go_short,1.011035999999999,1.0070357142857127,go_short,go_short,go_short,0.0402637,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
418,1.02331,1.03129,1.0578503244557729,1.063270318089995,0.98794,1,0.99656,3661.0,1.081450400000001,0,0,go_short,1.038481999999999,1.0503014285714272,go_short,go_short,go_short,0.0993692,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
419,0.27992,0.27992,0.2876605997648034,0.2944773177470832,0.26029,1,0.26186,8822.0,0.2973224000000005,0,0,go_short,0.2830879999999992,0.2857214285714263,go_short,go_short,go_short,0.0302772,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
420,0.28468,0.28514,0.2918513219912295,0.2989585346495771,0.27111,1,0.27757,3565.0,0.3014112000000003,0,0,go_short,0.2861519999999989,0.2885028571428555,go_short,go_short,go_short,0.0328203,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
421,0.29905,0.29905,0.3076102432662007,0.3108036961760442,0.295,1,0.29789,175.0,0.3103672000000003,0,0,go_short,0.305209999999999,0.3076885714285696,go_short,go_short,go_short,0.3078906,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
422,0.2947,0.29772,0.3133019855583183,0.317290240892315,0.27779,1,0.29772,18376.0,0.3180044000000002,0,0,go_short,0.309211999999999,0.3124828571428553,go_short,go_short,go_short,0.0365394,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
423,0.103,0.105,0.1046047760414098,0.1047471770416774,0.103,1,0.103,17.0,0.10492,0,0,go_short,0.104,0.1042857142857142,go_short,go_short,go_short,0.33075,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
424,0.102,0.103,0.1033624529797748,0.1038695965307876,0.101,0,0.102,25.0,0.1044,1,0,go_short,0.103,0.1031428571428571,go_short,go_short,go_short,0.03636,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
425,0.18769,0.193,0.1790817260882604,0.1752988072937225,0.18734,0,0.19115,5474.0,0.1743976000000002,0,0,go_short,0.1813759999999994,0.1793757142857124,go_short,go_short,go_short,0.3321025,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
426,0.1845,0.1845,0.184956928140768,0.1818833366746186,0.1813,1,0.18293,9268.0,0.1818876000000002,0,0,go_short,0.1855219999999994,0.1857099999999981,go_short,go_short,go_short,0.037219,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
427,0.17947,0.182,0.1813578110932259,0.180965017062433,0.17897,0,0.182,139.0,0.1817108000000002,0,0,go_short,0.1822959999999994,0.1820757142857124,go_short,go_short,go_short,0.0355015,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
428,0.18636,0.18636,0.1881945177068284,0.1880501886065869,0.18118,1,0.18289,9165.0,0.1887888000000003,0,0,go_short,0.1867099999999993,0.187737142857141,go_short,go_short,go_short,0.0341625,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
429,0.1842,0.1842,0.1856611063220097,0.1866390835336705,0.18066,1,0.18066,857.0,0.1876104000000001,1,0,go_short,0.1842339999999993,0.1846614285714267,go_short,go_short,go_short,0.038078,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
430,0.98558,1.01114,1.008965415487242,1.024543313141458,0.985,1,0.99011,102.0,1.0282280000000013,0,0,go_short,1.0075019999999992,1.0048399999999984,go_short,go_short,go_short,0.6295486,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
431,0.18173,0.18173,0.1814822509105883,0.1828664088300663,0.17761,1,0.17761,1442.0,0.182696,1,0,go_short,0.1812459999999993,0.1812028571428551,go_short,go_short,go_short,0.033762,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
432,0.17862,0.17862,0.1819384061647305,0.1822216307796343,0.17501,1,0.17624,2268.0,0.1829156000000002,0,0,go_short,0.1809759999999992,0.1820828571428552,go_short,go_short,go_short,0.0371585,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
433,0.17887,0.17887,0.1798301244285148,0.1808699753066004,0.177,1,0.177,850.0,0.1817892000000001,1,0,go_short,0.1785159999999993,0.1790471428571409,go_short,go_short,go_short,0.0487335,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
434,0.177,0.177,0.1781531325720396,0.1793511779107391,0.16989,1,0.1735,20914.0,0.1801732000000001,0,0,go_short,0.1768199999999993,0.1774771428571409,go_short,go_short,go_short,0.0521305,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
435,0.173,0.173,0.1748061679635817,0.1753425162624558,0.173,1,0.173,96.0,0.1742176000000001,1,0,go_short,0.1750099999999992,0.1749528571428552,go_short,go_short,go_short,0.0346,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
436,0.31556,0.34897,0.2955853646541132,0.2861052282275398,0.30913,0,0.31917,15114.0,0.2840340000000002,0,0,go_short,0.303379999999999,0.299304285714284,go_short,go_short,go_short,0.3978162,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
437,0.30279,0.30672,0.3017557020780003,0.2961440343367867,0.30077,0,0.30671,8796.0,0.2961328000000002,0,0,go_short,0.298907999999999,0.3009314285714268,go_short,go_short,go_short,0.0377628,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
438,0.30357,0.30357,0.3043634664272168,0.3028921281947022,0.2921,1,0.2921,500.0,0.3047836000000001,0,0,go_short,0.3034619999999991,0.3052285714285698,go_short,go_short,go_short,0.0345726,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
439,0.17925,0.17974,0.1813078142997671,0.181901181749304,0.17661,1,0.17681,5246.0,0.1825772000000001,0,0,go_short,0.1805199999999992,0.1813542857142837,go_short,go_short,go_short,0.037418,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
440,0.92014,0.922,0.9288661315684836,0.9650703245712348,0.90136,0,0.91263,401.0,0.9748428000000016,0,0,go_short,0.8932999999999989,0.8948999999999984,go_short,go_short,go_short,0.3221699,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
441,0.8929800000000001,0.93104,0.9141823811023794,0.9362417205731136,0.8783500000000001,0,0.918,1005.0,0.9318620000000012,0,0,go_short,0.899387999999999,0.9069371428571412,go_short,go_short,go_short,0.0375359,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
442,0.92986,0.94,0.95020270448301,0.9524573133533516,0.92986,1,0.94,337.0,0.9560164000000008,0,0,go_short,0.9470319999999984,0.9476128571428558,go_short,go_short,go_short,0.1507094,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
443,0.8550500000000001,0.8571000000000001,0.8661762263184482,0.8840622941481293,0.8450900000000001,0,0.8492700000000001,23864.0,0.888668800000022,0,0,go_short,0.8577379999999918,0.8581857142857129,go_short,go_short,go_short,0.1440943,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
444,0.8322400000000001,0.8361000000000001,0.8330045544844339,0.8467562062660425,0.82862,0,0.8348300000000001,8695.0,0.8430396000000222,0,0,go_short,0.827825999999992,0.8291328571428558,go_short,go_short,go_short,0.0332841,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
445,0.8582500000000001,0.8595200000000001,0.8577041584059724,0.8711527576460496,0.8255,1,0.8292600000000001,52881.0,0.871534400000022,0,0,go_short,0.854369999999993,0.8546571428571408,go_short,go_short,go_short,0.4887194,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
446,0.7787900000000001,0.7802300000000001,0.8003840427215025,0.8269669622002284,0.7501,1,0.7524400000000001,70734.0,0.8317476000000219,0,0,go_short,0.787653999999993,0.7906185714285695,go_short,go_short,go_short,0.0296285,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
447,0.75,0.7643800000000001,0.7639633951711465,0.7755778566311171,0.7481500000000001,0,0.7643800000000001,14599.0,0.7677520000000219,0,0,go_short,0.7601379999999931,0.7596385714285695,go_short,go_short,go_short,0.0306279,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
448,0.76602,0.7699,0.7723503618227303,0.7795609682819113,0.7341200000000001,1,0.74728,92818.0,0.7798324000000229,0,0,go_short,0.7673959999999901,0.7707971428571421,go_short,go_short,go_short,0.0303635,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
449,0.7486200000000001,0.7515700000000001,0.753840209101727,0.7600960081736654,0.7405,1,0.7407,22450.0,0.7612004000000233,0,0,go_short,0.7499019999999894,0.7512899999999995,go_short,go_short,go_short,0.0297239,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
450,0.91207,0.91322,0.914071127007572,0.922516208576418,0.87868,1,0.88077,40107.0,0.9260912000000218,0,0,go_short,0.9101479999999922,0.913342857142856,go_short,go_short,go_short,0.3085498,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
451,0.7389600000000001,0.7403500000000001,0.7431321605426323,0.7438942891247785,0.73582,1,0.7381800000000001,4033.0,0.743686000000023,0,0,go_short,0.7422939999999894,0.7431842857142854,go_short,go_short,go_short,0.0344956,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
452,0.73848,0.73848,0.7423461474253203,0.744707777181956,0.72684,1,0.72823,23545.0,0.7465060000000237,0,0,go_short,0.7408859999999893,0.7427971428571426,go_short,go_short,go_short,0.2544055,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
453,0.7055600000000001,0.7057800000000001,0.7111465406618618,0.7211662403595029,0.7001000000000001,0,0.7020700000000001,16607.0,0.7249476000000235,0,0,go_short,0.7059759999999894,0.707975714285714,go_short,go_short,go_short,0.143725,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
454,0.6858700000000001,0.68696,0.6900548127834792,0.6984463454961908,0.6815300000000001,1,0.68237,8728.0,0.6968520000000237,0,0,go_short,0.6880459999999894,0.6884557142857138,go_short,go_short,go_short,0.2393898,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
455,0.66215,0.66237,0.6650538905202615,0.6755666769919467,0.6537900000000001,0,0.65498,10944.0,0.6753948000000237,0,0,go_short,0.6620859999999894,0.6631985714285707,go_short,go_short,go_short,0.2296248,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
456,0.6412500000000001,0.6456200000000001,0.6542527386903383,0.6627952564082726,0.62239,1,0.6297100000000001,73887.0,0.6601204000000236,0,0,go_short,0.6506899999999896,0.652841428571428,go_short,go_short,go_short,0.0254477,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
457,0.6307900000000001,0.63177,0.6339764315114202,0.6383940056092889,0.6236600000000001,1,0.6242500000000001,25603.0,0.6352724000000236,0,0,go_short,0.6321979999999892,0.6322699999999994,go_short,go_short,go_short,0.0254435,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
458,0.62421,0.62697,0.6272232120558268,0.6288818142800693,0.6185900000000001,1,0.61919,25482.0,0.6256832000000235,0,0,go_short,0.6253919999999888,0.6300314285714279,go_short,go_short,go_short,0.0251676,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
459,0.7327600000000001,0.7370500000000001,0.7399206622662202,0.7410879931609663,0.7309500000000001,1,0.7352200000000001,15369.0,0.7413000000000235,0,0,go_short,0.7397339999999893,0.7398528571428569,go_short,go_short,go_short,0.0290563,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
460,0.3344,0.3368,0.3410726821582956,0.3443438403940385,0.3249,1,0.3281,188862.0,0.3463800000000226,0,0,go_short,0.3373799999999857,0.3398857142857067,go_short,go_short,go_short,0.349246,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
461,0.91868,0.91952,0.9342246754496576,0.9381779801724172,0.90888,1,0.91284,70862.0,0.9339920000000216,0,0,go_short,0.9305459999999922,0.9343571428571416,go_short,go_short,go_short,0.3193451,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
462,0.93279,0.93387,0.9367661335588052,0.938011055612696,0.9291,1,0.93008,7339.0,0.9390124000000216,0,0,go_short,0.9341719999999916,0.9356971428571416,go_short,go_short,go_short,0.0373159,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
463,0.92606,0.92746,0.9305050621656328,0.9335708821647232,0.92355,1,0.92746,2049.0,0.9318788000000012,0,0,go_short,0.9361299999999986,0.9343242857142844,go_short,go_short,go_short,0.0374398,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
464,1.14,1.14318,1.1684373341241314,1.2097850529029492,1.09749,1,1.11446,29270.0,1.2047184000000042,0,0,go_short,1.1554999999999906,1.1634214285714397,go_short,go_short,go_short,0.0441804,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
465,1.11471,1.1173,1.152355223282532,1.1791613456700447,1.10464,1,1.10656,2672.0,1.1943652000000071,1,0,go_short,1.1205819999999824,1.1365628571428614,go_short,go_short,go_short,0.3872451,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
466,1.0874,1.088,1.1057035933033363,1.1343132437683454,1.06034,1,1.0619,12354.0,1.139666400000008,0,0,go_short,1.0908199999999826,1.1029457142857184,go_short,go_short,go_short,0.0423241,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
467,1.06934,1.06934,1.088082407603557,1.1033654839498588,1.04947,1,1.05416,7593.0,1.1109456000000109,0,0,go_short,1.0733019999999744,1.0798585714285702,go_short,go_short,go_short,0.0420721,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
468,1.05205,1.05371,1.0577855307983006,1.0664748626832217,1.04334,1,1.04334,5674.0,1.0594276000000111,0,0,go_short,1.055517999999974,1.057925714285713,go_short,go_short,go_short,0.0415043,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
469,1.11333,1.11585,1.1281225528860634,1.1436073129562592,1.09312,1,1.1046,26795.0,1.1505192000000235,0,0,go_short,1.1130019999999905,1.1175742857142754,go_short,go_short,go_short,0.0445197,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
470,0.93982,0.94122,0.9500442805028182,0.9575913176352602,0.92099,1,0.92231,15764.0,0.9641348000000216,0,0,go_short,0.9395219999999928,0.9449428571428558,go_short,go_short,go_short,0.0368121,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
471,1.10727,1.10837,1.1226109789040943,1.1331812445812417,1.07974,1,1.086,44147.0,1.1298604000000234,0,0,go_short,1.1162819999999918,1.1212999999999942,go_short,go_short,go_short,0.3808948,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
472,1.03475,1.0401,1.021280551827661,1.0425847449898644,1.01,0,1.01442,39669.0,1.0382324000000236,0,0,go_short,1.0262639999999914,1.0056528571428516,go_short,go_short,go_short,0.0402643,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
473,1.03071,1.03162,1.039823036428529,1.0515995381256622,1.00421,1,1.0196,67107.0,1.0535072000000236,0,0,go_short,1.0349159999999908,1.034439999999994,go_short,go_short,go_short,0.3568549,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
474,0.98252,0.99034,0.9979735973978288,1.017128647754883,0.97471,0,0.98289,13171.0,1.021362000000024,0,0,go_short,0.9931079999999912,0.9884757142857078,go_short,go_short,go_short,0.0390842,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
475,0.98275,0.98483,0.9926254892089744,0.9979436762040323,0.97321,0,0.98483,7433.0,1.0017196000000217,0,0,go_short,0.9876399999999912,0.9902228571428556,go_short,go_short,go_short,0.0390883,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
476,0.98762,0.98791,0.9889941089576348,0.9900518454393246,0.97811,1,0.979,4904.0,0.9904884000000216,0,0,go_short,0.988093999999991,0.9892242857142844,go_short,go_short,go_short,0.3425202,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
477,0.94886,0.95197,0.9598000148785216,0.9707006217770264,0.93071,1,0.937,34746.0,0.9756068000000212,0,0,go_short,0.9519879999999914,0.9540928571428556,go_short,go_short,go_short,0.0369765,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
478,0.93775,0.94027,0.9385450807545708,0.9426274180158434,0.92948,1,0.93672,33297.0,0.938422800000022,1,0,go_short,0.9393819999999916,0.93824857142857,go_short,go_short,go_short,0.0371723,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
479,1.04868,1.0521,1.0641391923455497,1.089421880562984,1.03667,0,1.05041,8586.0,1.0992428000000232,0,0,go_short,1.0420279999999915,1.0497699999999943,go_short,go_short,go_short,0.367745,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
480,0.3098,0.3124,0.3151658239094642,0.324958907283188,0.3085,0,0.3116,20041.0,0.3293800000000226,1,0,go_short,0.3098799999999858,0.3094285714285638,go_short,go_short,go_short,0.27381,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
481,0.3479,0.3481,0.3522936240545955,0.361103241242134,0.3432,0,0.3438,15506.0,0.3645560000000223,0,0,go_short,0.345439999999989,0.3464571428571358,go_short,go_short,go_short,0.24066,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
482,0.539,0.5596,0.5288349488446487,0.5089467647951906,0.5388000000000001,0,0.5564,296242.0,0.5083080000000245,0,0,go_short,0.539979999999985,0.5349857142857073,go_short,go_short,go_short,0.0234601,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,roi,go_short,go_short
483,0.01305,0.01351,0.0130713782529027,0.0133859398147824,0.01305,0,0.01349,12644.0,0.0131808,0,0,go_long,0.0128680000000003,0.0129000000000008,go_long,go_long,go_long,0.0356664,first_buy,go_short,go_short,go_short,go_short,go_long,go_long,roi,,go_long
484,0.01353,0.01368,0.0133896453555536,0.0134092840131682,0.01353,0,0.01362,9669.0,0.013306,0,0,go_long,0.0133440000000003,0.0133757142857151,go_long,go_long,go_long,1.1358666,first_buy,go_short,go_short,go_short,go_short,go_long,go_long,roi,,go_long
485,0.01537,0.01551,0.0146961947509559,0.0141755104184278,0.01534,0,0.0155,4402.0,0.0139199999999999,0,0,go_long,0.0153860000000003,0.0150471428571436,go_long,go_long,go_long,1.3146396,first_buy,go_short,go_short,go_short,go_short,go_long,go_long,roi,,go_long
486,0.01784,0.01784,0.0167922392205531,0.0158773437175221,0.01737,1,0.01737,7340.0,0.0155663999999999,0,0,go_long,0.0172940000000003,0.0170242857142865,go_long,go_long,go_long,0.0359632,first_buy,go_short,go_short,go_short,go_short,go_long,go_long,roi,,go_long
487,190.95,192.85,191.2258492292983,191.07443019943025,190.95,0,192.75,2086.0,190.942,0,0,go_short,191.33,191.4642857142857,go_short,go_short,go_short,0.03855,second_buy,go_short,go_short,do_nothing,do_nothing,go_short,go_short,roi,go_short,go_short
488,331.95,374.25,319.1157365999531,305.9034630288479,329.0,1,339.3,71080.0,299.95400000000006,1,0,go_short,331.2900000000004,329.42142857142875,go_short,go_short,go_short,0.23814,second_buy,go_short,go_short,do_nothing,do_nothing,go_short,go_short,roi,go_short,go_short
489,331.0,331.95,328.1195432415266,319.51307830678195,317.15,1,322.9,27147.0,319.63800000000003,0,0,go_short,330.7400000000004,331.457142857143,go_short,go_short,go_short,0.038796,second_buy,go_short,go_short,do_nothing,do_nothing,go_short,go_short,roi,go_short,go_short
490,327.9,327.9,337.124543529074,338.86967694740247,318.55,1,321.05,14570.0,344.4140000000001,0,0,go_short,331.61000000000047,335.6214285714286,go_short,go_short,go_short,0.038322,second_buy,go_short,go_short,do_nothing,do_nothing,go_short,go_short,roi,go_short,go_short
491,326.65,332.85,335.21207290655826,336.65838688512605,316.75,1,330.55,18179.0,339.14000000000016,0,0,go_short,331.7900000000003,333.9357142857144,go_short,go_short,go_short,0.026536,second_buy,go_short,go_short,do_nothing,do_nothing,go_short,go_short,roi,go_short,go_short
492,330.05,331.5,330.7714762656946,332.3823298414416,329.7,0,330.5,13.0,332.34600000000006,0,0,go_short,330.37000000000023,329.55000000000024,go_short,go_short,go_short,0.02644,second_buy,go_short,go_short,do_nothing,do_nothing,go_short,go_short,roi,go_short,go_short
493,333.55,333.85,335.1529332822464,335.43852789907214,328.5,1,329.35,128.0,335.2900000000001,0,0,go_short,333.2000000000003,334.83571428571446,go_short,go_short,go_short,0.229635,second_buy,go_short,go_short,do_nothing,do_nothing,go_short,go_short,roi,go_short,go_short
494,316.45,317.6,319.8695660376246,325.1574952020836,315.6,0,316.65,251.0,328.73600000000005,0,0,go_short,315.4800000000004,316.414285714286,go_short,go_short,go_short,0.037962,second_buy,go_short,go_short,do_nothing,do_nothing,go_short,go_short,roi,go_short,go_short
495,318.45,318.45,318.0944713479645,319.8862819458168,314.3,1,314.3,194.0,319.7540000000001,0,0,go_short,316.6100000000003,317.65714285714324,go_short,go_short,go_short,0.037752,second_buy,go_short,go_short,do_nothing,do_nothing,go_short,go_short,roi,go_short,go_short
496,317.15,317.75,320.9962747083128,323.22858468672683,305.4,1,309.95,31291.0,323.88999999999953,0,0,go_short,318.5700000000012,320.407142857143,go_short,go_short,go_short,0.037254,second_buy,go_short,go_short,do_nothing,do_nothing,go_short,go_short,roi,go_short,go_short
497,310.5,310.5,310.8244354847064,313.17855873116764,306.95,1,307.3,915.0,311.6659999999995,0,0,go_short,309.840000000001,310.5142857142859,go_short,go_short,go_short,0.036888,second_buy,go_short,go_short,do_nothing,do_nothing,go_short,go_short,roi,go_short,go_short
